Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G71A	G95	G96	G97	G98	G99	G100
800	0.4738800	0.8874278	0.2217480	0.3728222	0.8244421	0.9909583	0.9233040	0.9870729	1.0413536	0.0183026	0.6023625	0.8647528	0.7770682	0.4222883	0.8850000	0.7314157	0.6558322	1.0702838	0.9251361	0.4771663	0.0395117	1.0499083	0.0643244	0.4703963	0.5490488	0.6930480	1.0153595	1.0183623	0.5993299	0.6094501	0.6356086	0.0595133	0.0535338	0.3668720	0.0149609	0.8244712	0.0510376	0.4903576	1.0499032	0.0363871	0.6657149	0.1850497	0.6169351	0.0036112	0.0804408	1.0043676	0.4668479	0.3620332	0.1204554	0.3919351	0.6106267	0.9595879	0.4302987	0.3897584	0.9656164	0.5031730	0.8920186	0.2270080	0.0082540	0.7900370	1.0185310	0.2071436	0.9977134	0.6774942	0.8307431	0.8799878	0.3753717	0.1587405	0.7590070	0.1379307	0.3841144	0.3910949	0.8988710	0.1085969	0.1505468	0.1872003	0.8851784	0.0031531	0.0206830	0.9240618	0.8790233	0.4395026	0.0098513	0.1543936	1.0438989	0.8479129	0.2458746	0.2545043	0.4990734	0.9402730	0.3296606	0.8643485	0.0684203	0.6064174	0.4385891	0.0730200	0.9630175	0.0240791	0.1778698	0.9127305
850	0.4489037	0.8356978	0.1366298	0.3963678	0.8040342	1.0172800	1.0303599	1.0254955	0.9450075	0.0163233	0.6596753	0.9207106	0.9208606	0.4696862	0.9823173	0.7340443	0.7182151	1.0651340	0.9959531	0.5272854	0.0416153	1.0484457	0.0784421	0.4945122	0.5852130	0.6119919	1.0038805	0.9746836	0.6740518	0.6724322	0.5395160	0.0810913	0.0579115	0.3820765	0.0274949	0.9815971	0.0511770	0.5935720	1.0304449	0.0459974	0.6538763	0.1697356	0.6353013	0.0011732	0.0891719	1.0076996	0.5518192	0.4005995	0.1505040	0.3506903	0.5986747	0.9257103	0.4148788	0.4069036	0.9832196	0.5118732	0.8575165	0.2221011	0.0078762	0.7637745	0.9424324	0.2028729	0.9831546	0.6770145	0.8217105	0.9810274	0.3898593	0.2012348	0.7320626	0.1319840	0.4477954	0.3955993	0.9610733	0.1025550	0.1703414	0.1724836	0.8624380	0.0000243	0.0165768	0.9716698	0.8660286	0.4946401	0.0005983	0.1811740	0.9827831	0.8860388	0.2507069	0.2494977	0.4515961	0.9045749	0.3315620	0.8382432	0.0891695	0.5814645	0.4474636	0.0835173	1.0153234	0.0106374	0.1205445	0.9737260
900	0.4147071	0.8425453	0.1324299	0.3651458	0.8088148	0.9607707	0.9829896	0.9988036	0.9873253	0.0089979	0.7091863	0.9336347	0.7661040	0.4728493	0.8683862	0.6878831	0.7077212	0.9511750	0.9574565	0.5301337	0.0578514	1.0466592	0.0666607	0.5322938	0.5531149	0.5913936	0.9887865	1.0529355	0.6345600	0.7119480	0.5412308	0.0944050	0.0821711	0.3414418	0.0173533	0.9517344	0.0872121	0.6261404	1.0087020	0.0287096	0.6869485	0.1590768	0.6893864	0.0040189	0.0701916	0.9113785	0.5084394	0.3881180	0.1738643	0.3678597	0.5671273	1.0159339	0.4971284	0.3976620	0.9436286	0.5194683	0.9497297	0.1946429	0.0058466	0.8446660	0.9241952	0.2026314	0.9886194	0.7149724	0.8112469	0.9417059	0.4670698	0.1875797	0.7318603	0.1256819	0.4233098	0.4007293	0.9908984	0.0808918	0.1421728	0.2106505	0.8077558	0.0002807	0.0343280	0.9704835	0.8842129	0.4120440	0.0022326	0.1466431	0.9987567	0.8582937	0.2539285	0.2688560	0.4668170	0.9962869	0.3413746	0.7787348	0.0730895	0.5066307	0.4071649	0.0657903	0.9463273	0.0194628	0.1770608	0.9400976
950	0.4093533	0.7593966	0.2118612	0.3611245	0.7317485	0.8848474	0.9874115	0.9966407	1.0089508	0.0162843	0.6835664	0.9685547	0.8773253	0.4092558	0.8673892	0.7770869	0.7522126	0.9978838	1.0228717	0.5699371	0.0378920	0.9911233	0.0712725	0.5242437	0.4816653	0.6865531	1.0251709	1.0482952	0.7109863	0.6901742	0.5489789	0.0417972	0.0599951	0.3249424	0.0176104	0.7937470	0.1082209	0.5001853	1.0052823	0.0357592	0.9046546	0.1592902	0.7183813	0.0007322	0.0899113	0.9601880	0.4588131	0.4089652	0.2244818	0.4156273	0.5113710	0.9671513	0.4568529	0.3936887	0.9729966	0.5302261	0.9716555	0.1655953	0.0053051	0.8554983	0.9605235	0.2111988	0.9268275	0.6995427	0.7538735	0.9291111	0.4538559	0.1742039	0.8084133	0.1332786	0.3961341	0.4336263	0.8701480	0.1213683	0.2061442	0.1771884	0.8829416	0.0025059	0.0323808	0.9216371	0.8440891	0.4990594	0.0026519	0.1260589	1.0603200	0.8460447	0.2789393	0.2071509	0.4738154	0.9585995	0.3288252	0.7834206	0.0620933	0.5438800	0.4407323	0.0554393	0.9207541	0.0201862	0.1570217	0.9529423
1000	0.4682806	0.7480881	0.2012011	0.3040556	0.7663312	1.0077195	0.8831085	0.9801779	0.9169670	0.0346384	0.7029209	0.9733150	0.8689730	0.4606034	0.9854986	0.7802780	0.7087893	0.9705088	0.9545161	0.5575676	0.0507371	0.9409185	0.0740992	0.6121532	0.5335938	0.6095165	0.9784376	0.9487865	0.6360401	0.6898219	0.4904784	0.0498974	0.0623162	0.3441816	0.0162127	0.7299999	0.1307905	0.5922991	1.0768320	0.0283971	0.7804724	0.1409702	0.7337117	0.0035762	0.0956770	0.9350454	0.4702215	0.3053674	0.2449383	0.3734674	0.5858888	0.9660246	0.4704582	0.3815385	0.8811154	0.4792432	0.8980583	0.2349568	0.0098140	0.9364594	0.9119911	0.2068514	0.9341664	0.7265487	0.6906249	0.9546754	0.4201869	0.2129361	0.9017129	0.1221835	0.3442944	0.3904888	0.8866896	0.1132176	0.1748698	0.1716980	0.9025434	0.0011768	0.0178385	0.9581151	0.8460635	0.5583229	0.0021530	0.1491422	0.9828910	0.8494725	0.2206400	0.2053157	0.4549343	1.0024141	0.3217863	0.7242614	0.0748369	0.5710884	0.4227551	0.0605213	0.9073581	0.0123297	0.1370016	1.0033028

0	0.4616313	0.8341268	0.2137017	0.3122990	0.7708578	0.9134576	0.9626092	1.0868831	0.9777318	0.0224725	0.6906423	0.9787841	0.7533445	0.4503868	0.8542691	0.7930729	0.6735012	1.0059856	0.9329610	0.5195994	0.0623491	0.9693677	0.1223400	0.5762474	0.5499653	0.5774504	0.9250965	1.0603064	0.6674725	0.6333429	0.6708443	0.0741676	0.0632983	0.3198835	0.0169828	0.8703975	0.0810300	0.4464897	0.9334919	0.0204387	0.6038307	0.2054171	0.6671286	0.0028640	0.0882313	0.9894002	0.4261388	0.3929683	0.1216487	0.3911159	0.6136838	1.0727650	0.5299163	0.3356117	1.0325758	0.5801285	1.0098543	0.1988294	0.0187994	0.8291195	0.9829654	0.2198256	1.0426922	0.7037664	0.8094021	0.9769464	0.4161847	0.2176823	0.8758015	0.1475034	0.4365961	0.3952448	0.8972063	0.0888935	0.1722915	0.1995079	0.9867773	0.0010524	0.0118918	0.9079081	0.8498061	0.4804488	0.0032635	0.1315320	0.9477101	0.8400075	0.2402590	0.2130520	0.4996406	0.9139282	0.3299365	0.8038753	0.0625227	0.6238185	0.4706580	0.0722606	1.0285629	0.0112092	0.1221791	1.0100492
50	0.3937388	0.8251699	0.4864197	0.2311469	0.7321130	0.9779611	1.0150588	1.0213491	0.9766990	0.0073045	0.6978729	0.8806580	0.5884036	0.2644457	0.8390399	0.8336657	0.6138920	0.9239110	0.8854007	0.5036017	0.0395386	0.8308282	0.0811229	0.5995659	0.8111972	0.6530882	1.0727833	0.9493371	0.1906439	0.8819456	0.6083241	0.0812979	0.0653177	0.3527540	0.0063814	0.8696706	0.0836311	0.6134437	1.0326912	0.0239356	0.6194288	0.1934459	0.6758680	0.2032265	0.0969706	0.9523624	0.4612959	0.3390923	0.2698631	0.3328596	0.5695466	0.9490830	0.6627076	0.2538787	1.0781731	0.6288472	0.6675146	0.2473574	0.0034856	0.6660998	0.8844763	0.1537900	0.9993992	0.7188790	0.7525257	1.0010994	0.4423685	0.3896041	0.8028172	0.1219440	0.5755085	0.1735798	0.9331426	0.4786748	0.1518398	0.2327104	0.8028476	0.0090258	0.0513068	0.6542100	0.9147112	0.5892990	0.0079020	0.1013199	0.9234589	0.5998808	0.3425057	0.2290041	0.4675849	0.9599109	0.3487674	0.8849721	0.0510211	0.5564483	0.4629297	0.3151627	0.9096642	0.0400612	0.0599878	1.0228191
100	0.4233323	0.8439439	0.6089284	0.1691424	0.7871753	0.9965038	1.0376635	0.9003491	0.9881431	0.0032354	0.7138971	0.8335025	0.5565148	0.2456875	0.9772169	0.7545917	0.5511133	0.9850543	0.9013075	0.4560300	0.0504115	0.8180369	0.1139183	0.6429260	0.9406214	0.6107113	1.0484876	1.0204542	0.0713132	0.9141571	0.6446688	0.0746015	0.0863689	0.3105773	0.0021378	0.8797754	0.1195367	0.5769867	0.9580808	0.0286607	0.5593838	0.2068243	0.6469087	0.2328775	0.1280558	0.8241122	0.4095022	0.2931491	0.2485321	0.3167950	0.6321915	0.9346084	0.7146882	0.1898564	0.9322691	0.6499328	0.5673756	0.2819557	0.0057958	0.5967059	0.8853530	0.0977729	1.0885236	0.7456733	0.6837831	0.9174365	0.3858029	0.4628729	0.7552489	0.1665018	0.6444512	0.1389475	0.8987546	0.6092977	0.1078618	0.3278536	0.7673148	0.0050084	0.0595048	0.4715254	0.9055081	0.4841286	0.0010914	0.0937281	0.8956222	0.4757994	0.3050687	0.2300810	0.4083812	1.0270394	0.3156793	0.8574742	0.1414378	0.5464737	0.4575992	0.3318421	0.9837146	0.0957594	0.0431405	1.0257036
150	0.4308288	0.8586450	0.6902390	0.1954200	0.7076604	0.9804385	1.0005168	0.9262666	0.9477382	0.0025308	0.6507583	0.8806760	0.5884104	0.2758684	0.8343046	0.7519642	0.5589133	0.9665177	0.8720975	0.4309483	0.0623975	0.8160872	0.2612299	0.6505061	1.0109409	0.6237343	0.9849767	1.0340913	0.0171796	0.9832167	0.6657911	0.0730698	0.0858563	0.3365072	0.0000000	0.8206168	0.0989333	0.4551946	0.9280903	0.0333672	0.5613074	0.1876519	0.6283916	0.2814168	0.1116087	0.8044126	0.4076169	0.3039568	0.3687643	0.3539169	0.5395429	1.0056426	0.7081585	0.2295756	0.9241262	0.5577212	0.5700522	0.2227562	0.0132778	0.6144158	0.9034539	0.0657672	1.0692219	0.7372981	0.6630088	0.9922837	0.3596950	0.5459664	0.7770695	0.1731587	0.6767229	0.0814130	0.8517329	0.5345636	0.1198725	0.3882350	0.9220842	0.0054011	0.0695957	0.4189459	0.8551678	0.4887566	0.0040714	0.0802045	0.9977210	0.5368973	0.3597828	0.2499914	0.3543065	1.0164695	0.3203151	0.7880667	0.1668535	0.5619555	0.5744453	0.3686553	0.9711357	0.0660039	0.0405003	0.9173330
200	0.4803032	0.9205887	0.6893191	0.2440726	0.5438572	0.9489301	0.9292605	0.9672814	1.0713719	0.0045101	0.7890303	0.7958266	0.6072341	0.2233600	0.8673682	0.7032401	0.4954851	1.0020547	0.5249351	0.3870431	0.0615778	0.7322137	0.3668808	0.6153081	1.0123852	0.6470755	1.0216656	1.0032613	0.0079445	1.0255515	0.7427517	0.0836649	0.0561795	0.3360789	0.0009133	0.8081240	0.1054777	0.5145022	1.0066099	0.0288270	0.6495888	0.1781542	0.6492295	0.2666358	0.1107260	0.8312058	0.4718969	0.2615196	0.2991362	0.3463940	0.5019875	0.9655839	0.6623419	0.2601559	0.8838448	0.6314372	0.5315664	0.2189593	0.0149507	0.5561986	0.8960696	0.0935681	1.0155137	0.7296630	0.6530370	1.0192429	0.3704375	0.4966720	0.7673099	0.1653772	0.7069058	0.0887407	0.8018185	0.6020478	0.0745564	0.3520151	0.8658628	0.0014287	0.0804600	0.4364670	0.9161331	0.5016059	0.0063861	0.1019701	0.9544225	0.5142455	0.3635361	0.2135601	0.3464210	0.9367448	0.3970605	0.9302109	0.1880466	0.5791949	0.5016909	0.3844674	0.9363740	0.0478781	0.0462847	0.9126119
250	0.3782706	0.8362573	0.6862641	0.1234852	0.3071294	0.9442188	1.0154495	1.0428465	1.0173777	0.0068491	0.7065806	0.8488675	0.6084813	0.1954341	0.8488523	0.7156780	0.4911173	1.0054922	0.2893897	0.3576454	0.0509792	0.7066546	0.3865112	0.6443899	1.0093643	0.5788082	1.0299449	1.0282189	0.0060826	0.9672245	0.7262597	0.0574585	0.0872504	0.3675659	0.0007580	0.8080230	0.1032612	0.5481949	1.0084796	0.0155535	0.6144788	0.1773244	0.6005875	0.3114174	0.0879763	0.8982214	0.4427379	0.2623326	0.2527693	0.2877728	0.5634430	0.9812325	0.7180010	0.3139561	0.9331530	0.5572034	0.5063589	0.2007336	0.0248598	0.5962802	0.8408697	0.0874928	0.9356311	0.7452543	0.6483650	1.0547775	0.3315144	0.4325933	0.6990522	0.1918695	0.6928532	0.0854735	0.8677155	0.5350760	0.0909989	0.4726419	0.8973034	0.0008701	0.0467532	0.3996958	0.8906317	0.4615856	0.0057539	0.1141242	0.8782984	0.5144803	0.3567864	0.2721037	0.4290065	0.9598314	0.3554399	0.8621389	0.2094684	0.5057405	0.5099220	0.3688440	0.9245854	0.0231621	0.0256331	0.8881281
300	0.3951810	0.8554738	0.6529854	0.0573485	0.1994129	0.9409868	1.0260388	0.9622133	1.0679592	0.0037880	0.7075958	0.9203549	0.5477142	0.2157644	0.8801224	0.7149974	0.5031591	1.0508845	0.1509835	0.3250041	0.0494943	0.6722744	0.4407180	0.6389807	1.0449710	0.6537823	0.9892363	1.0392765	0.0064524	0.9098602	0.7079969	0.0575582	0.0485183	0.3659854	0.0003786	0.8993381	0.0921665	0.6250082	1.0112730	0.0258666	0.7114170	0.1228496	0.5850112	0.2678986	0.0757408	0.9064626	0.4433965	0.3266702	0.2465491	0.2650886	0.5816375	0.9810205	0.7182169	0.2815591	0.9483971	0.5968688	0.4787893	0.2301447	0.0248994	0.5777310	0.8069693	0.0820219	0.9484173	0.7690551	0.6870253	1.0318281	0.3650134	0.4205431	0.6624399	0.1992616	0.7081536	0.0918657	0.8692612	0.5653635	0.0971797	0.5578076	0.9042767	0.0033989	0.0825195	0.3585459	0.8895216	0.4412549	0.0054678	0.0767079	0.9255279	0.4842642	0.4327165	0.2722472	0.4443957	0.9510097	0.4487772	0.8761259	0.2357732	0.5980229	0.5739631	0.3853785	1.0216678	0.0144694	0.0362442	0.9935636
350	0.3570274	0.9148969	0.6472230	0.0293922	0.1489811	0.9165708	1.0209667	0.9373318	1.0574675	0.0082865	0.7372262	0.8948509	0.5848064	0.2528261	0.9267024	0.6999140	0.4858971	0.9802941	0.0917394	0.2935089	0.0630366	0.7773956	0.4492224	0.6765904	0.9969428	0.6971313	0.9213221	0.9862972	0.0061870	0.9555012	0.6398318	0.0448141	0.0743197	0.3888786	0.0006378	0.7812676	0.1518297	0.6821856	1.0035782	0.0344262	0.8298573	0.1001104	0.5923541	0.2729443	0.0906429	0.9174833	0.4441522	0.3060863	0.3137746	0.2611206	0.5493758	0.9404041	0.7332211	0.2747756	0.9185021	0.5891287	0.5374029	0.2644729	0.0399263	0.5998084	0.8438209	0.0824550	0.9578285	0.8015520	0.7239734	0.9577283	0.3705302	0.3472447	0.6238885	0.1900881	0.6357573	0.0921101	0.9104663	0.7077679	0.1027019	0.6138373	0.8964609	0.0035949	0.0856069	0.3692614	0.9721863	0.4742838	0.0001400	0.0636422	0.9344415	0.5139846	0.3835248	0.2994287	0.4681988	0.9064514	0.4074929	0.8429736	0.2482392	0.5429065	0.5029899	0.3811120	0.9974650	0.0110402	0.0630930	0.8972342
400	0.4282368	0.8683442	0.6412767	0.0472208	0.1651282	0.9817000	0.8834212	0.9311658	0.9592279	0.0102896	0.7646420	0.8611671	0.5445276	0.2353580	0.9853247	0.7133566	0.5139548	1.0512722	0.0726496	0.2931076	0.0427013	0.7334728	0.4945616	0.6081133	0.9768444	0.6388022	0.9916344	0.9135395	0.0126890	1.0082495	0.6001387	0.0688880	0.0954595	0.3798238	0.0006065	0.6663425	0.1437404	0.5900879	0.9715962	0.0394675	0.8666852	0.1164717	0.6061601	0.2863265	0.0916285	0.9461234	0.4674149	0.2396857	0.3738927	0.2840441	0.5288865	0.9869377	0.6895501	0.2792368	0.9182713	0.6435545	0.5081394	0.2526709	0.0517287	0.5518665	0.8407317	0.0829812	0.9288994	0.8468285	0.6833483	0.9513402	0.3257525	0.3573758	0.6420683	0.1591188	0.6432482	0.0810982	0.8621537	0.6565997	0.1210029	0.6202843	0.8519037	0.0062021	0.0803014	0.4039349	0.9348019	0.4453731	0.0004775	0.0695022	0.8457803	0.5207482	0.4329557	0.2553137	0.3878701	0.9614013	0.4237975	0.8219101	0.3794088	0.5324241	0.5418946	0.4111556	0.9658381	0.0112882	0.0770574	0.9476059
450	0.4281232	0.8073906	0.6225264	0.0372669	0.1860465	0.9998810	1.0200518	0.9541347	0.9377516	0.0169260	0.7062935	0.7750967	0.6030660	0.2378542	0.9539348	0.7287359	0.5219538	1.0697178	0.0472268	0.3110170	0.0566907	0.8016750	0.3695146	0.5409861	0.8831782	0.6871925	1.0637858	0.9227059	0.0026292	0.8950574	0.4969645	0.0660072	0.0760972	0.4138469	0.0019195	0.7251730	0.0774708	0.5526026	0.8964751	0.0303927	0.8893680	0.1855478	0.6791732	0.2604117	0.1040317	0.9528669	0.4439756	0.2565822	0.3473519	0.2757323	0.5232934	0.9642140	0.7231011	0.2983126	0.9049236	0.6017158	0.4320442	0.1838266	0.0794063	0.5570694	0.8724001	0.0775282	1.0133062	0.8464925	0.7152715	0.8464434	0.3313822	0.3650916	0.6385914	0.2365178	0.6108012	0.0715201	0.8787405	0.6371857	0.1745157	0.5764648	0.8413175	0.0148100	0.0843411	0.3323287	0.9054218	0.4797839	0.0031567	0.0874336	0.8752673	0.5023679	0.4084232	0.2543926	0.3633463	0.8999120	0.3808856	0.8288935	0.2402830	0.5996724	0.6141985	0.4345119	0.8771108	0.0016124	0.0679367	0.9888937
500	0.4678811	0.9182928	0.6270951	0.0363976	0.2399236	0.9581490	0.9817211	0.9543664	1.0575431	0.0179597	0.8056198	0.8187329	0.5619222	0.2388944	0.9183142	0.7454927	0.5137400	1.0451649	0.0564571	0.3259589	0.0524542	0.7882654	0.3899169	0.5953315	0.9579474	0.7086987	1.0503530	0.9795741	0.0009867	0.9471979	0.4701356	0.0684621	0.0903431	0.3866291	0.0000000	0.8780694	0.0923566	0.5158060	0.9341851	0.0187138	0.8136211	0.1721743	0.6355527	0.3413959	0.0953326	0.9154389	0.4651255	0.1826393	0.3201951	0.2978694	0.5455520	0.8868519	0.7424017	0.2740820	0.8626348	0.6231172	0.4189501	0.2279945	0.0561971	0.6008247	0.9219473	0.0864783	1.0397523	0.9303412	0.6891439	0.8905756	0.3626926	0.3506327	0.5715706	0.1980543	0.5782783	0.0867882	0.9189803	0.6036563	0.1496808	0.6291028	0.9694727	0.0100731	0.0629441	0.3708307	0.9245262	0.5035390	0.0013217	0.0828096	0.9567677	0.5691998	0.3546618	0.2557151	0.3889371	0.9380687	0.3942208	0.7664187	0.2521635	0.6010694	0.6521202	0.4085953	0.9315673	0.0085276	0.0410366	0.9961776
550	0.4957518	0.9576501	0.3224911	0.0324319	0.4003289	0.9422984	0.9163309	1.0551645	1.0049286	0.0752120	0.7241301	0.7931447	0.8059251	0.3044531	0.8967376	0.7100707	0.5262462	1.0843981	0.0742252	0.4140249	0.0548924	0.8834065	0.3890369	0.6125315	0.6922265	0.6824056	1.0628741	1.0033413	0.3597456	0.6222153	0.4886340	0.0767632	0.0836370	0.3785876	0.0247146	0.8969518	0.0935694	0.5573675	0.8999431	0.0233920	0.7198700	0.1734707	0.8113821	0.1022932	0.1153718	0.9096838	0.4489248	0.3047707	0.3436765	0.2434600	0.5479439	1.0410788	0.6192288	0.3799652	0.9181561	0.5312378	0.6364594	0.2355503	0.0512236	0.7807663	0.9091622	0.1472085	1.0112222	0.8289933	0.7877476	0.9913106	0.4099346	0.1635959	0.6572410	0.1962528	0.4424408	0.3290611	0.9130299	0.1222442	0.2176500	0.5722880	0.9779401	0.0090109	0.0430665	0.7089768	0.9131314	0.4866893	0.0055577	0.1410267	0.9175911	0.7642722	0.3324901	0.2457707	0.3809295	0.9847963	0.4100464	0.8130122	0.2001675	0.6050239	0.6144009	0.1593924	0.9932622	0.0235129	0.1149396	0.9488761
600	0.4903795	0.9786307	0.2173538	0.0545823	0.6209875	0.9469928	0.9477464	0.9393860	0.7730185	0.1274639	0.7123676	1.0033452	0.9296247	0.3865251	0.8684735	0.7000784	0.4718951	1.0458147	0.0764455	0.3968373	0.0325674	0.9297534	0.2621474	0.5776062	0.5847292	0.7051747	1.0434327	0.9901873	0.5153071	0.6257658	0.5423483	0.0687942	0.0710899	0.3985170	0.0212292	0.8047138	0.1098830	0.5442190	0.9783035	0.0249753	0.6986182	0.2035003	0.8243571	0.0410791	0.0967198	0.7986938	0.4372318	0.2679452	0.4546202	0.2674173	0.6043546	1.0661543	0.5303921	0.4759624	0.9500556	0.5720146	0.7433133	0.2463790	0.0438668	0.7732948	0.9105114	0.1627724	0.9057143	0.8093193	0.6816782	0.8791105	0.4064086	0.1688889	0.7101043	0.1694561	0.4911851	0.3533123	0.9563923	0.0605233	0.2319722	0.4788758	0.9160739	0.0019995	0.0153382	0.7407439	0.8805953	0.5589248	0.0015063	0.1573636	0.9875705	0.8911439	0.2817590	0.2760188	0.3790054	0.9782995	0.3308111	0.8491751	0.0784891	0.6252901	0.5140180	0.0686169	1.0000789	0.0319858	0.1503408	0.9121966
650	0.4650593	0.8787053	0.2399729	0.1168432	0.6689838	0.8728308	0.8998087	0.9773817	0.3919323	0.1040915	0.7234597	0.8303951	0.8930987	0.4358420	0.7895099	0.7876720	0.5596527	0.9690366	0.0810888	0.4295048	0.0460247	0.9707104	0.1720778	0.5227709	0.5199091	0.7071270	1.0518941	1.0912745	0.5747788	0.5145409	0.5345004	0.0758906	0.0504617	0.3920893	0.0143781	0.7856876	0.1103289	0.5344459	0.8991635	0.0203299	0.5948321	0.2641577	0.8025748	0.0145776	0.0709993	0.9144860	0.4368949	0.2446675	0.4845347	0.2716599	0.4507244	0.9963100	0.4640890	0.4486136	0.9849938	0.4782178	0.7992695	0.2171813	0.0207611	0.8721926	0.8811418	0.2364902	0.9561510	0.7627170	0.7058777	1.0368539	0.4706283	0.1247212	0.7818979	0.1820888	0.4989127	0.3978750	0.8276990	0.0516811	0.2622917	0.3602274	0.8812946	0.0000000	0.0289474	0.7961883	0.9738260	0.5371015	0.0005601	0.1706232	1.0788050	0.8699764	0.2347898	0.2608533	0.3415490	1.0036474	0.3482622	0.8291989	0.0581428	0.6040140	0.5054780	0.0906682	1.0275355	0.0198097	0.1650719	0.9353656
700	0.4866948	0.8768597	0.2190156	0.1919259	0.6977451	0.9506174	0.8700544	0.9488512	0.5540443	0.0598225	0.7055477	0.8567308	0.7336576	0.4586679	0.6850279	0.7500115	0.6279115	0.9545523	0.3227937	0.4433355	0.0442972	0.9846324	0.1469957	0.5766896	0.5336019	0.6685552	0.9628965	1.0920644	0.6017459	0.5412940	0.5641569	0.0878967	0.0662337	0.3062113	0.0141396	0.7718595	0.1174934	0.4951359	0.9782990	0.0146477	0.4787560	0.2445314	0.7721183	0.0030949	0.0837814	0.9829033	0.4513729	0.1695171	0.4650321	0.2720992	0.4150380	0.9339405	0.5140544	0.3978484	0.9511969	0.5211670	0.7451892	0.2253833	0.0222891	0.8392338	1.0054352	0.4358089	0.9815994	0.6970773	0.8183424	0.9210063	0.5077128	0.1293487	0.8038809	0.1591057	0.4705183	0.3789625	0.8895420	0.0737374	0.2259435	0.2648633	0.8455449	0.0005398	0.0179921	0.7882936	1.0194264	0.5442070	0.0018246	0.1848174	1.1029764	0.9084379	0.2606214	0.2802592	0.2875894	0.9500849	0.3485775	0.8302815	0.0394634	0.6044025	0.4513040	0.0813347	1.1037802	0.0091087	0.1579512	0.9351859
750	0.4166353	0.8946102	0.2102802	0.2087556	0.7212181	0.9290244	0.9439667	1.0012954	0.8177303	0.0232863	0.6633312	0.8765773	0.7391464	0.4856918	0.7509763	0.7833706	0.6179879	0.9485859	0.4515468	0.4882875	0.0481833	1.0182950	0.1079596	0.5923305	0.5323309	0.7095632	0.9969562	0.9768138	0.6333756	0.5633773	0.6133207	0.0862442	0.0652983	0.3274054	0.0049414	0.7432051	0.1236390	0.4963596	0.9504562	0.0270184	0.4445827	0.2320224	0.6959151	0.0025376	0.0973400	0.9480424	0.4627107	0.1693447	0.4518609	0.3425779	0.3584951	0.9551264	0.4055076	0.4620659	0.9851779	0.5291789	0.8454102	0.1982479	0.0133615	0.8375726	1.0327803	0.3666193	0.9457305	0.6910627	0.7684948	0.9592916	0.4544524	0.1099189	0.8193954	0.1756121	0.4469588	0.4000311	0.7593240	0.0494445	0.2292890	0.3023151	0.8544233	0.0002089	0.0188917	0.7008553	0.9381553	0.5154408	0.0058158	0.1640578	0.9576602	0.8842749	0.2121419	0.2492348	0.2992775	0.9921829	0.3741101	0.7863292	0.0395175	0.6171560	0.3739997	0.0764371	1.0341939	0.0124774	0.1540269	0.9451879
800	0.4717673	0.9131218	0.2017607	0.2878960	0.7794470	0.9619676	1.0195202	0.9208883	0.9300992	0.0287098	0.7016055	0.9427068	0.7510205	0.4668566	0.7617921	0.8432469	0.6083104	1.0050685	0.6945917	0.4909480	0.0381092	1.0175698	0.0791954	0.6191537	0.5549560	0.6564401	0.9664511	1.0228988	0.7411769	0.5716008	0.6612580	0.0608706	0.0830814	0.3368303	0.0056958	0.6978726	0.1082253	0.4513704	1.0927483	0.0482266	0.4412625	0.2240628	0.7571998	0.0029228	0.1093437	0.9477802	0.4899808	0.2075686	0.3921083	0.3747850	0.3341702	1.0135420	0.4298576	0.3799656	0.9754701	0.5222417	0.8443583	0.2485838	0.0100260	0.8362390	1.0047053	0.2812103	1.0197972	0.6653944	0.8549734	0.9300913	0.4030807	0.1212807	0.8200846	0.1710833	0.4624851	0.4265460	0.9140269	0.0594037	0.1985080	0.2370344	0.8808756	0.0004634	0.0208208	0.8107190	0.9159109	0.4525276	0.0018388	0.1638949	1.0213288	0.9262094	0.2941674	0.2888348	0.3077821	0.9497237	0.3916958	0.8586475	0.0866768	0.5843125	0.3326565	0.0841023	0.9838572	0.0124862	0.1450456	1.0389646
