G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G76A	G94	G95	G96	G97	G98	G99	G100
0.0000027	0.6292576	0.0408270	0.2767295	0.9958683	0.1029389	0.0034426	0.4173771	0.2591467	0.8213757	0.4815211	0.8976857	0.2712824	0.7758097	0.0337228	0.7293072	0.4179430	0.6672272	0.6209632	0.9650935	0.1233876	0.6292250	0.9728260	0.2858910	0.6330700	0.3567303	0.3686014	0.0361727	0.0599795	0.0162102	0.1053586	0.5826568	0.9632617	0.4623507	0.3389210	0.0082177	0.8753289	0.1972136	0.2067327	0.1805113	0.6921159	0.6417257	0.3247804	0.5082281	0.8760706	0.9629279	0.9048523	0.7886675	0.9810047	0.1944553	0.8185220	0.5292060	0.1828704	0.7476950	0.5992187	0.0605630	0.6297237	0.0532912	0.0003309	0.0625999	0.0993673	0.3369365	0.2273468	0.2359249	0.2487324	0.8550144	0.1408379	0.7249902	0.0694371	0.1830708	0.6522500	0.7779691	0.1916863	0.6849632	0.5014414	0.1114672	0.8597064	0.9400713	0.8367754	0.0000718	0.9991026	0.6768949	0.0237144	0.8386305	0.4711594	0.0902588	0.6654463	0.7394050	0.9379723	0.6997245	0.5026292	0.5387082	0.6815319	0.9569803	0.1543652	0.2428653	0.9542576	0.6741930	0.4368649	0.9660003
0.4728402	0.0000000	0.0444201	0.2942719	0.9954294	0.1185121	0.0031035	0.4131215	0.2574648	0.8324649	0.4820400	0.8629414	0.1296980	0.7394734	0.0333117	0.7011098	0.4287801	0.6125768	0.6612549	0.2540925	0.1385243	0.6057474	0.9610385	0.3137220	0.6331082	0.2373915	0.3685971	0.0361715	0.0396520	0.0184966	0.0191660	0.5425348	0.9060774	0.2368117	0.4428339	0.0105178	0.8753365	0.1972067	0.2067285	0.1428472	0.6919745	0.6420159	0.3519477	0.5769180	0.8572179	0.9309863	0.9048588	0.7887014	0.5807991	0.1944279	0.9597940	0.5708477	0.4492622	0.6952541	0.8585590	0.0153146	0.6993618	0.0804513	0.0021217	0.0741816	0.0084575	0.3075448	0.2501454	0.1119434	0.7047222	0.9045717	0.1209524	0.3762485	0.1164536	0.1657227	0.0515532	0.6506218	0.1511973	0.6177545	0.4277460	0.1114737	0.8219700	0.7387482	0.7788996	0.3137992	0.9950418	0.6675320	0.5114565	0.7659167	0.4896276	0.1849792	0.6657395	0.1131888	0.9197230	0.6979233	0.5026412	0.5387971	0.5812684	0.9436966	0.2906321	0.5854218	0.8997143	0.6788752	0.4303496	0.9886871
0.0877016	0.6372099	0.0000000	0.2765876	0.9958729	0.1028133	0.0034376	0.4173472	0.2591353	0.8214478	0.4815176	0.8978412	0.2741401	0.7758980	0.0337232	0.7294161	0.4179249	0.6674887	0.6209362	0.9654389	0.1233397	0.6292900	0.9728575	0.2858059	0.6330843	0.3582100	0.3685998	0.0361723	0.0606054	0.0162003	0.1058275	0.5827159	0.9633513	0.4631405	0.3386777	0.0082147	0.8753318	0.1972110	0.2067311	0.1809850	0.6921180	0.6417210	0.3243971	0.5079718	0.8762705	0.9632946	0.9048514	0.7886640	0.9810223	0.1944450	0.8174842	0.5288925	0.1802690	0.7477250	0.6176520	0.0613608	0.6277142	0.0524848	0.0003293	0.0625055	0.1077666	0.3372019	0.2273194	0.2351614	0.2491280	0.8547989	0.1418822	0.7379247	0.0660432	0.1828425	0.6502051	0.7801908	0.1932049	0.6859065	0.5017984	0.1114303	0.8597925	0.9411476	0.8344794	0.0000672	0.9991217	0.6769643	0.0236917	0.8383820	0.4709164	0.0878346	0.6654355	0.2035701	0.9363434	0.6997262	0.5026292	0.5387077	0.6837326	0.9569506	0.1526918	0.2428982	0.9552272	0.6740857	0.4372440	0.9659974
0.0900425	0.6314267	0.0327239	0.0000031	0.9958695	0.1029051	0.0034412	0.4173692	0.2591436	0.8213952	0.4815208	0.8977271	0.2720564	0.7758408	0.0337230	0.7293324	0.4179373	0.6672927	0.6209516	0.9651836	0.1233740	0.6292392	0.9728343	0.2858681	0.6330843	0.3571321	0.3685998	0.0361723	0.0601477	0.0162075	0.1054851	0.5826722	0.9632858	0.4625661	0.3388542	0.0082169	0.8753318	0.1972110	0.2067311	0.1806389	0.6921179	0.6417219	0.3246755	0.5081585	0.8761252	0.9630282	0.9048514	0.7886640	0.9810105	0.1944450	0.8182406	0.5291208	0.1821648	0.7477044	0.6183219	0.0607808	0.6291879	0.0530725	0.0003305	0.0625741	0.1015650	0.3370049	0.2273375	0.2357191	0.2488451	0.8549574	0.1411196	0.7281587	0.0684962	0.1830094	0.6518557	0.7785756	0.1921023	0.6852289	0.5015520	0.1114502	0.8597284	0.9404555	0.8361618	0.0000705	0.9991079	0.6769133	0.0237084	0.8385658	0.4710919	0.0895905	0.6654403	0.7367047	0.9375290	0.6997243	0.5026292	0.5387079	0.6821829	0.9569728	0.1539103	0.2428716	0.9545188	0.6741635	0.4369661	0.9659991
0.0900247	0.6314618	0.0327373	0.0956075	0.0000000	0.1105011	0.0026814	0.4887187	0.2882376	0.6814316	0.9686630	0.8539674	0.2725533	0.7758632	0.0337242	0.8467567	0.4179336	0.7791544	0.6208633	0.9879637	0.1235985	0.6299137	0.9689968	0.2957071	0.6331010	0.3573888	0.3685979	0.0361717	0.0602561	0.0146926	0.1055656	0.5826826	0.9633012	0.4627031	0.3388117	0.0082164	0.8753351	0.1972080	0.2067293	0.1807183	0.6921176	0.6417238	0.3256798	0.5039979	0.8761603	0.9630925	0.9048505	0.7886606	0.9821202	0.1944330	0.8107352	0.5285819	0.4527970	0.7691820	0.6018388	0.0606665	0.6285018	0.0558544	0.0003302	0.0638487	0.1020959	0.3397802	0.2274242	0.2141977	0.2760502	0.8513125	0.1411195	0.5723578	0.0638538	0.1827792	0.6521729	0.8601852	0.1929261	0.6929139	0.5017172	0.1114497	0.9153324	0.9400662	0.8376459	0.0000715	0.9991076	0.6769249	0.0409738	0.8398361	0.4711210	0.0836726	0.6586651	0.7298142	0.9373782	0.6998879	0.5026302	0.5387359	0.6813692	0.9543288	0.1536188	0.2302688	0.9537461	0.6744502	0.4384010	0.9658983
0.0900821	0.6313512	0.0329566	0.1531774	1.0000000	0.0000000	0.0034472	0.4169512	0.2589630	0.8225892	0.4783379	0.8981346	0.2720347	0.7758235	0.0337228	0.7282712	0.4179422	0.6666314	0.6209660	0.9649370	0.1233733	0.6292417	0.9728648	0.2857812	0.6330600	0.3571243	0.3686026	0.0361730	0.0601439	0.0162203	0.1054652	0.5826668	0.9632817	0.4625538	0.3388556	0.0082172	0.8753270	0.1972154	0.2067338	0.1806360	0.6921145	0.6417278	0.3246628	0.5082066	0.8761236	0.9630253	0.9048530	0.7886699	0.9809956	0.1944625	0.8183166	0.5291318	0.1811627	0.7475068	0.6184296	0.0607823	0.6292182	0.0530630	0.0003305	0.0625689	0.1014842	0.3369791	0.2273441	0.2359661	0.2485954	0.8550076	0.1411156	0.7287902	0.0685830	0.1830132	0.6518636	0.7772660	0.1121800	0.6851379	0.5015417	0.1114518	0.8862276	0.9404560	0.8361599	0.0000706	0.9991077	0.6769139	0.0236348	0.8385560	0.4710946	0.0896553	0.6654718	0.7368427	0.9375461	0.6994654	0.5026292	0.5387081	0.6821825	0.9569881	0.1539193	0.2429195	0.9545194	0.6741601	0.4369570	0.9660005
0.0909440	0.6292533	0.0408250	0.2767188	0.9958686	0.1029300	0.0000000	0.4173767	0.2591466	0.8213762	0.4815202	0.8976871	0.2712867	0.7758033	0.0337228	0.7293111	0.4179439	0.6672334	0.6209675	0.9650963	0.1233881	0.6292288	0.9728263	0.2858904	0.6330600	0.3567337	0.3686026	0.0361730	0.0599808	0.0162101	0.1053611	0.5826573	0.9632622	0.4623536	0.3389204	0.0082177	0.8753270	0.1972154	0.2067338	0.1805132	0.6921145	0.6417282	0.3247798	0.5082271	0.8760709	0.9629283	0.9048530	0.7886699	0.9810035	0.1944625	0.8185214	0.5292051	0.1828642	0.7476936	0.6185690	0.0605654	0.6297186	0.0532917	0.0003309	0.0625998	0.0993671	0.3369397	0.2273486	0.2359067	0.2487992	0.8550132	0.1408406	0.7249882	0.0694399	0.4006215	0.6522503	0.7779733	0.1916830	0.6849565	0.5014618	0.1114676	0.8597130	0.9400729	0.8367676	0.0000718	0.9991026	0.6768955	0.0237142	0.8386281	0.4711598	0.0902602	0.6654463	0.7394076	0.9379735	0.6997251	0.5026316	0.5387084	0.6815347	0.9569800	0.1543618	0.2428672	0.9542610	0.6741928	0.4368661	0.9660006
0.0922518	0.6263431	0.0508975	0.3169840	0.9951228	0.1397610	0.1954317	0.0000000	0.2591840	0.8211298	0.4821001	0.8975527	0.2702355	0.7757195	0.0324713	0.7715031	0.4017317	0.8111633	0.9674694	0.0021645	0.1241444	0.6279482	0.9728102	0.2859373	0.6330933	0.3561846	0.3685988	0.0361720	0.0597559	0.3567909	0.1052220	0.5826438	0.9632360	0.4620831	0.3390114	0.0082184	0.8753335	0.1972094	0.2067302	0.1803393	0.6921109	0.6417415	0.3249328	0.5082958	0.8759981	0.9627904	0.9048514	0.7886644	0.5630674	0.1944386	0.8186973	0.5295374	0.7834146	0.7080565	0.5720541	0.0602666	0.6653625	0.0024647	0.0024975	0.0608750	0.1050045	0.2044648	0.2452836	0.5303434	0.2910157	0.8550568	0.1402784	0.7207832	0.0129686	0.2591699	0.6556969	0.7771152	0.1954048	0.6878745	0.5013356	0.1114972	0.8320049	0.6580570	0.8375791	0.0000736	0.9990955	0.6768688	0.0001606	0.8312306	0.4712506	0.1894340	0.6654406	0.7410772	0.8447435	0.7002001	0.4905633	0.5387080	0.6736566	0.9569893	0.1549793	0.3805408	0.9539182	0.6696415	0.2973283	0.9900225
0.0921524	0.6265927	0.0500734	0.3144925	0.9951468	0.1373588	0.1880203	0.0302376	0.0000000	0.8211382	0.4820818	0.8975583	0.2703200	0.7757262	0.0324713	0.7715550	0.4041269	0.8112039	0.9674700	0.0021644	0.1240231	0.6281460	0.9728104	0.2859354	0.6330990	0.3562265	0.3685981	0.0361718	0.0597724	0.3124455	0.1052229	0.5826429	0.9632360	0.4620953	0.3390047	0.0082184	0.8753347	0.1972084	0.2067295	0.1803494	0.6921130	0.6417367	0.3249194	0.5082953	0.8760029	0.9628011	0.9048509	0.7886625	0.5630671	0.1944345	0.8187015	0.5294964	0.7725362	0.7080746	0.5720884	0.0602894	0.6603349	0.0024233	0.0021805	0.0608742	0.1043835	0.2045132	0.2452833	0.5301805	0.2943573	0.8550592	0.1403345	0.7211154	0.0132704	0.2332751	0.6556361	0.7772071	0.1952859	0.6478004	0.5013382	0.1114938	0.8340653	0.6581168	0.8195478	0.0000735	0.9990961	0.6768703	0.0001614	0.8314265	0.4712426	0.1846711	0.6759432	0.7409777	0.8446841	0.7001575	0.4912848	0.5387079	0.6737345	0.9569884	0.1549327	0.6753224	0.9539377	0.6696385	0.3002903	0.9858973
0.0909602	0.6291918	0.0411085	0.2783385	0.9958175	0.1043475	0.0385553	0.9685921	1.0000000	0.0000035	0.4815614	0.8976765	0.2712465	0.7758215	0.0337245	0.7292781	0.4125335	0.6671464	0.6208374	0.9999988	0.1236176	0.6288268	0.9728248	0.2858939	0.6330933	0.3567099	0.3685988	0.0361720	0.0599714	0.1662231	0.1053509	0.5826555	0.9632602	0.4623393	0.3389242	0.0082178	0.8753335	0.1972094	0.2067302	0.1805016	0.6921165	0.6417267	0.3247852	0.5082315	0.8760685	0.9629238	0.9048510	0.7886626	0.9826443	0.1944386	0.8184762	0.5292819	0.1810712	0.7477205	0.5822488	0.0605511	0.4031358	0.0025758	0.0003329	0.0724609	0.0993909	0.3392231	0.2273243	0.4585368	0.2376283	0.8550179	0.1407644	0.7248838	0.0196488	0.1879375	0.6522558	0.8956886	0.1919511	0.6866330	0.5202866	0.1114673	0.8588166	0.9408271	0.8870856	0.0000719	0.9991025	0.6768931	0.2420219	0.8460835	0.4711586	0.0702408	0.0849088	0.2019861	0.9380734	0.6997354	0.5026715	0.5387078	0.6817401	0.9569811	0.1543871	0.0897257	0.9542428	0.6741990	0.4311594	0.9656986
