G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G71A	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.1115520	0.7956954	0.8983235	0.1630392	0.4223177	0.3523899	0.4773607	0.2248697	0.4200470	0.0730977	0.3117477	0.9947656	0.0528859	0.7210990	0.8944031	0.1994721	0.9233108	0.1320554	0.1151161	0.8953688	0.5225305	0.9667748	0.0060727	0.1785687	0.8151159	0.7140873	0.0609295	0.0387846	0.5519638	0.4178915	0.7475963	0.7784073	0.6750859	0.5211562	0.2981971	0.5290818	0.5688093	0.6898434	0.2519475	0.4898821	0.1310797	0.9886393	0.1641161	0.8858837	0.5050926	0.1394559	0.3995404	0.0711573	0.5349803	0.2669373	0.9902483	0.6769120	0.7747328	0.9680596	0.9574337	0.6273493	0.3198185	0.0213040	0.6955833	0.4216617	0.0876297	0.3079265	0.4894052	0.4744434	0.4481350	0.0788485	0.4206811	0.0635941	0.0319590	0.7305508	0.9896594	0.7443733	0.2128390	0.0025483	0.9763381	0.9836256	0.8484913	0.6435487	0.1873419	0.9809589	0.5789737	0.2832262	0.5520188	0.4030731	0.2800836	0.6538134	0.0129667	0.1159980	0.4486235	0.8679146	0.3315759	0.1726351	0.4880812	1.0000000	0.9229101	0.8089585	0.4316328	0.5691928	0.3801043	0.0007989
0.2234109	0.3978490	0.8983318	0.1631825	0.4224747	0.3522979	0.4774684	0.2249355	0.4200059	0.0730723	0.3117572	0.9947662	0.0529216	0.7213235	0.8962348	0.2005925	0.9233033	0.1320705	0.1147755	0.8953503	0.5224862	0.9668185	0.0060729	0.1785668	0.8150949	0.7140368	0.0609295	0.0387836	0.5520329	0.4178921	0.7475977	0.7783953	0.6750729	0.5208400	0.2982189	0.5290372	0.5687822	0.6898360	0.2519486	0.4895605	0.1341642	0.9347726	0.1640752	0.8828542	0.5253453	0.2604886	0.3995385	0.0711566	0.5349867	0.2670468	0.9889009	0.6765733	0.7745345	0.9423362	0.9574333	0.6273832	0.3198457	0.0107837	0.6957804	0.4205917	0.0876692	0.3019419	0.4848180	0.4744068	0.3559731	0.0836852	0.4163175	0.0638674	0.0312186	0.7305509	0.9896574	0.7445742	0.2288860	0.0025477	0.9761113	0.9835921	0.7217315	0.6435122	0.1874760	0.9809560	0.5791593	0.2831857	0.5559075	0.4066235	0.2738935	0.6538148	0.0018226	0.1158957	0.5192775	0.8681388	0.3716985	0.1725791	0.3756693	1.0000000	0.8852218	0.7054935	0.4314165	0.5691924	0.3820912	0.0007991
0.2690409	0.5130018	0.4507689	0.1793255	0.4311762	0.3508600	0.5129629	0.2453813	0.4090071	0.0634953	0.0934889	0.9945747	0.0526214	0.7218047	0.8989660	0.2019076	0.9968623	0.0425500	0.1142739	0.8903067	0.5120527	0.9755552	0.0007263	0.3615721	0.6801519	0.4650800	0.0609295	0.0387904	0.5384952	0.4193904	0.7506764	0.8289234	0.6735542	0.4931499	0.3004829	0.5251754	0.5669728	0.7063692	0.2517335	0.4892157	0.1343529	0.9638196	0.1661610	0.8895008	0.5059741	0.2101204	0.3991901	0.0722207	0.5328261	0.2507254	0.9975815	0.6878759	0.7865687	0.9549627	0.8960946	0.6158268	0.0819752	0.0228601	0.6856968	0.4185849	0.0896088	0.3005470	0.4476471	0.4881295	0.4044669	0.0845481	0.4108621	0.0579496	0.0268734	0.7306732	0.9748088	0.7531566	0.2178835	0.0025699	0.9769410	0.9839029	0.7435835	0.6435301	0.3156711	0.9836988	0.5388064	0.2803297	0.5039284	0.3887968	0.3012003	0.5043041	0.0020175	0.1155337	0.5119371	0.8677370	0.3780563	0.1724607	0.4248290	1.0000000	0.8886201	0.7254335	0.4285298	0.5688442	0.4152212	0.0007689
0.1281551	0.7928479	0.8978195	0.1247665	0.5458047	0.5259424	0.3290338	0.1688426	0.4437279	0.1657452	0.2988736	0.9954821	0.0530311	0.7222827	0.9056097	0.2079097	0.9829974	0.0637405	0.1127169	0.9049036	0.5306746	0.9738492	0.0052948	0.1811902	0.8199688	0.7266854	0.0609295	0.0384539	0.4271209	0.4180392	0.7481263	0.8107084	0.6674975	0.3511142	0.3084394	0.4998337	0.5462073	0.6976738	0.2518631	0.4879489	0.1452855	0.9881633	0.1646715	0.8674781	0.5194414	0.1412670	0.4022025	0.0678197	0.5294782	0.1026743	0.9895788	0.6759803	0.7904988	0.9734915	0.9177262	0.5917827	0.3379393	0.0518917	0.7427812	0.4269130	0.0641395	0.2905935	0.3852009	0.5523353	0.4464640	0.0928511	0.4048808	0.0597019	0.0328456	0.7231588	0.9900181	0.7554052	0.0992553	0.0025004	0.9768799	0.9845997	0.8298534	0.6433509	0.1700273	0.9860777	0.5566530	0.3605188	0.5428815	0.3129924	0.2743915	0.6457497	0.0012105	0.1155260	0.4438232	0.8680329	0.3185094	0.1723678	0.4738501	1.0000000	0.9387356	0.8130643	0.4157263	0.5711016	0.3810505	0.0001307
0.0564581	0.7840511	0.8815949	0.0693426	0.2883469	0.5915322	0.2286226	0.1192766	0.4887674	0.2382646	0.2871374	0.9957221	0.0529939	0.7137066	0.8369752	0.1745450	0.9809870	0.0624200	0.1272568	0.9213652	0.5701081	0.9454215	0.0042457	0.1882603	0.8491985	0.8003463	0.0609295	0.0383388	0.4006509	0.4176581	0.7468853	0.8133627	0.6889033	0.6628335	0.2895696	0.5467310	0.5792850	0.6995934	0.2532068	0.4891208	0.1256414	0.9875974	0.1649599	0.8545058	0.5289190	0.1439121	0.4005455	0.0664684	0.5293337	0.0777298	0.9864009	0.6800810	0.7950125	0.9760075	0.9250145	0.5937172	0.4178853	0.0110893	0.6020694	0.4705932	0.0766952	0.2846973	0.6181218	0.5673342	0.4291960	0.0721514	0.4144618	0.0570632	0.0329974	0.7062401	0.9922099	0.7613869	0.0803369	0.0027504	0.9766833	0.9826103	0.8142470	0.6443929	0.1250074	0.9807231	0.5472054	0.4404952	0.5498087	0.3293748	0.2742205	0.6284980	0.0010473	0.1199833	0.4404054	0.8681672	0.3536367	0.1716389	0.4954660	1.0000000	0.9435202	0.8129773	0.4315963	0.5722122	0.3781546	0.0000650
0.1229631	0.7774731	0.8660073	0.1234989	0.3802806	0.3048796	0.1972242	0.1061201	0.5045404	0.2783181	0.6439817	0.9958710	0.0529902	0.7234735	0.8904224	0.1981984	0.5453010	0.3131874	0.1161258	0.9264486	0.5878113	0.9256783	0.0035087	0.1945061	0.8024723	0.7028968	0.0609296	0.0388617	0.6237877	0.4161965	0.7439993	0.2982317	0.7001916	0.5698633	0.2958740	0.5327024	0.5704872	0.5168710	0.2547750	0.4910939	0.1279538	0.9892923	0.1305420	0.8514455	0.5205139	0.1361700	0.4004375	0.0659499	0.5489177	0.3566236	0.9802479	0.7012305	0.7441991	0.9368730	0.9717636	0.7620299	0.5876474	0.0206478	0.8567987	0.4481058	0.0842654	0.2480638	0.5120016	0.4333331	0.4444910	0.0742635	0.5752279	0.1195251	0.0326921	0.7300717	0.9878851	0.5307418	0.0736529	0.0024738	0.9674866	0.9827541	0.8142784	0.6428557	0.3801279	0.8649297	0.6817405	0.3413239	0.5674506	0.4420053	0.2973373	0.4966824	0.0689499	0.1156515	0.5231844	0.5786564	0.4014189	0.1731128	0.4948027	1.0000000	0.9066241	0.7931478	0.4382528	0.5728927	0.2999491	0.0001117
0.5438120	0.7961471	0.8995008	0.3195631	0.5846855	0.5662248	0.2912013	0.2853195	0.3905289	0.2305270	0.3011818	0.9939549	0.0536497	0.7300158	0.9152128	0.2136631	0.9949380	0.0512328	0.1146647	0.8812437	0.4932100	0.9978426	0.0062238	0.1781103	0.8219582	0.7294306	0.0609295	0.0383766	0.4010507	0.4189023	0.7496855	0.8184325	0.6581704	0.2803210	0.3618849	0.4293001	0.5143435	0.7032208	0.2513077	0.4834574	0.1690918	0.9887383	0.1660066	0.9091008	0.4249205	0.1389502	0.3918460	0.0750630	0.5291935	0.0741584	0.9886159	0.6377565	0.8444306	0.9222937	0.8955230	0.5876055	0.2557032	0.1394743	0.7671645	0.4235740	0.0588511	0.2564798	0.3735586	0.5777910	0.4488177	0.1481762	0.3838654	0.0577842	0.0333211	0.7293633	0.9901961	0.7570259	0.0677903	0.0028305	0.9786665	0.9844218	0.8285861	0.6429717	0.1720373	0.9892516	0.5502486	0.3078200	0.5176083	0.2718280	0.3131761	0.6575230	0.0006875	0.1116098	0.4395418	0.8678225	0.3130387	0.1704384	0.4709503	1.0000000	0.9399739	0.8116814	0.4069914	0.5710665	0.3810828	0.0000130
0.5489724	0.7960853	0.8993233	0.3229355	0.5885193	0.5752019	0.2786295	0.1427803	0.3904310	0.2444346	0.3010673	0.9957360	0.0536448	0.7317069	0.9152335	0.2136803	0.9950842	0.0506828	0.1148453	0.8811938	0.4931108	0.9979696	0.0059989	0.1781621	0.8220020	0.7295497	0.0609295	0.0383679	0.3980798	0.4185990	0.7490726	0.8217354	0.6632350	0.2791166	0.3654686	0.4246265	0.5117914	0.7065211	0.2512949	0.4835074	0.1686076	0.9887127	0.1664447	0.8808497	0.4231526	0.1390584	0.3914910	0.0669174	0.5292711	0.0715409	0.9885812	0.6388711	0.8452557	0.9211166	0.8940882	0.5899195	0.2552313	0.1400381	0.7680802	0.4234890	0.0584851	0.2546566	0.3763404	0.5790977	0.4487877	0.1473373	0.3856821	0.0574595	0.0333172	0.7292524	0.9901995	0.7569846	0.0662872	0.0021319	0.9780350	0.9843748	0.8251480	0.6429611	0.1698596	0.9867427	0.5503948	0.4015603	0.5176927	0.2693315	0.3142299	0.6579639	0.0006741	0.1109636	0.4385817	0.8679399	0.3128287	0.1703824	0.4709273	1.0000000	0.9400461	0.8115503	0.4065370	0.5719357	0.3819935	0.0000116
0.0445256	0.6669387	0.6331591	0.0461979	0.2225221	0.1303326	0.7721048	0.4392349	0.3387647	0.2933705	0.5758819	0.9923838	0.0721923	0.7406027	0.8244806	0.1663691	0.5733992	0.3148877	0.1267053	0.9668267	0.8783282	0.5403621	0.0013580	0.2747698	0.8200760	0.7391156	0.0609306	0.0446723	0.7666510	0.4149554	0.7413081	0.4302268	0.7302134	0.6002485	0.2940858	0.5379901	0.5746731	0.5445236	0.2976085	0.4966099	0.1291545	0.9831729	0.1378923	0.9183593	0.5323139	0.1601584	0.4001375	0.0816563	0.7698016	0.8910868	0.9824846	0.7411471	0.7158754	0.9694134	0.9868800	0.7578540	0.5263928	0.0076137	0.7772064	0.4445012	0.2012497	0.2902595	0.5267046	0.3052242	0.4122920	0.0784400	0.5241617	0.1060000	0.0988234	0.7259496	0.9894902	0.5828983	0.1054760	0.0091848	0.9738396	0.9867163	0.7870741	0.6412956	0.3415739	0.9389529	0.6641448	0.5286148	0.5838475	0.5334934	0.2945184	0.5049803	0.1384371	0.1164559	0.5242303	0.8426856	0.3737017	0.1747440	0.4852103	1.0000000	0.8382885	0.6146666	0.4440196	0.5655806	0.3167416	0.0437209
0.2231043	0.7956954	0.8983235	0.1630394	0.4223180	0.3523900	0.4773606	0.2248697	0.4200469	0.0365489	0.3005020	0.9947656	0.0528844	0.7210944	0.8943724	0.1994527	0.9267096	0.1297227	0.1151211	0.8953688	0.5225304	0.9667748	0.0060715	0.1785758	0.8145896	0.7128002	0.0609295	0.0387846	0.5519614	0.4178941	0.7476021	0.7809238	0.6750624	0.5211559	0.2981978	0.5290803	0.5688082	0.6905734	0.2519451	0.4898818	0.1310799	0.9886358	0.1641960	0.8858834	0.5050950	0.1394759	0.3995405	0.0711573	0.5349803	0.2669372	0.9903410	0.6769159	0.7747343	0.9682186	0.9572586	0.6271223	0.3014086	0.0212955	0.6949502	0.4215302	0.0877596	0.3021480	0.4894929	0.4744437	0.4482692	0.0788486	0.4204788	0.0633057	0.0319150	0.7305508	0.9896183	0.7484405	0.2137040	0.0025483	0.9763589	0.9836247	0.8485905	0.6435498	0.1843914	0.9809507	0.5769886	0.2837810	0.5515052	0.4030732	0.2800687	0.6539935	0.0128589	0.1159992	0.4481595	0.8679272	0.3314570	0.1726342	0.4880776	1.0000000	0.9228547	0.8089047	0.4316331	0.5691926	0.3809907	0.0009198
