G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G76A	G94	G95	G96	G97	G98	G99	G100
0.0454924	0.6292393	0.0408258	0.2767251	0.9958684	0.1029367	0.0034427	0.4173755	0.2591463	0.8213775	0.4815188	0.8976911	0.2712984	0.7757849	0.0337225	0.7293223	0.4179466	0.6672511	0.6209798	0.9651042	0.1233893	0.6292395	0.9728272	0.2858888	0.6330315	0.3567429	0.3686058	0.0361738	0.0599845	0.0162100	0.1053682	0.5826588	0.9632636	0.4623617	0.3389189	0.0082176	0.8753213	0.1972206	0.2067369	0.1805187	0.6921106	0.6417352	0.3247784	0.5082244	0.8760717	0.9629294	0.9048548	0.7886767	0.9810002	0.1944829	0.8185199	0.5292025	0.1828479	0.7476898	0.6084607	0.0605721	0.6297047	0.0532934	0.0003309	0.0625993	0.0993653	0.3369487	0.2273536	0.2359188	0.2487145	0.8550098	0.1408480	0.7249797	0.0694488	0.1830695	0.6522514	0.7779850	0.1916795	0.6849375	0.5014537	0.1114690	0.8597117	0.9400771	0.8367457	0.0000718	0.9991025	0.6768971	0.0237137	0.8386213	0.4711609	0.0902646	0.6654464	0.7394162	0.9379771	0.6997269	0.5026292	0.5387089	0.6815421	0.9569791	0.1543523	0.2428728	0.9542707	0.6741921	0.4368685	0.9660015
0.2890902	0.3700633	0.0421093	0.2836192	0.9956676	0.1089824	0.0034161	0.4174535	0.2591735	0.8212103	0.4817342	0.8863804	0.1801505	0.7676715	0.0336902	0.7172588	0.4199767	0.6415724	0.6236105	0.8978239	0.1277940	0.6224860	0.9699015	0.2934641	0.6331049	0.2927689	0.3685975	0.0361716	0.0441904	0.0171283	0.0667330	0.5756517	0.9529426	0.3889231	0.3634389	0.0085829	0.8753358	0.1972073	0.2067289	0.1600314	0.6920839	0.6418251	0.3405035	0.5321057	0.8659926	0.9452571	0.9048523	0.7886699	0.9766924	0.1944303	0.8516166	0.5464945	0.3006007	0.7435062	0.6786562	0.0259099	0.6727419	0.0701275	0.0005349	0.0687630	0.0291373	0.3244314	0.2297087	0.2562525	0.3114572	0.8743994	0.1099349	0.6077961	0.1801661	0.1835677	0.6480702	0.6723781	0.1526466	0.6506870	0.4732497	0.1114518	0.8546642	0.9088236	0.8911669	0.0012121	0.9980099	0.6731324	0.0254304	0.8431879	0.4843212	0.1780344	0.6654329	0.4518029	0.9792503	0.6993913	0.5026319	0.5387296	0.6218642	0.9550137	0.2279631	0.2328864	0.9196058	0.6789377	0.4290840	0.9679275
0.0889121	0.6342286	0.0204124	0.2766717	0.9958705	0.1028673	0.0034396	0.4173621	0.2591386	0.8214322	0.4815163	0.8977930	0.2731033	0.7758190	0.0337224	0.7293595	0.4179459	0.6673773	0.6209855	0.9651948	0.1233583	0.6292889	0.9728438	0.2858359	0.6330115	0.3576931	0.3686081	0.0361744	0.0603830	0.0162051	0.1055925	0.5826766	0.9633052	0.4628291	0.3387622	0.0082167	0.8753174	0.1972242	0.2067390	0.1808144	0.6921079	0.6417394	0.3245085	0.5081059	0.8761992	0.9631646	0.9048561	0.7886816	0.9809994	0.1944972	0.8178621	0.5290223	0.1812183	0.7476874	0.6180103	0.0610970	0.6284980	0.0527840	0.0003301	0.0625387	0.1045512	0.3370943	0.2273500	0.2354248	0.2491170	0.8549464	0.1415147	0.7325049	0.0673017	0.1829131	0.6511164	0.7793880	0.1926423	0.6855262	0.5016455	0.1114394	0.8597512	0.9408762	0.8352789	0.0000689	0.9991146	0.6769425	0.0237049	0.8384572	0.4710078	0.0887405	0.6654359	0.7254281	0.9369561	0.6997299	0.5026292	0.5387091	0.6830416	0.9569578	0.1532748	0.2428087	0.9548729	0.6741178	0.4371102	0.9660005
0.0900824	0.6313590	0.0328520	0.1384211	0.9958693	0.1029082	0.0034413	0.4173702	0.2591432	0.8213999	0.4815182	0.8977330	0.2720606	0.7758047	0.0337226	0.7293350	0.4179455	0.6672991	0.6209785	0.9651411	0.1233760	0.6292569	0.9728339	0.2858671	0.6330315	0.3571425	0.3686058	0.0361738	0.0601508	0.0162080	0.1054604	0.5826660	0.9632807	0.4625554	0.3388529	0.0082173	0.8753213	0.1972206	0.2067369	0.1806406	0.6921106	0.6417349	0.3246648	0.5081753	0.8761249	0.9630286	0.9048548	0.7886767	0.9810009	0.1944829	0.8182442	0.5291281	0.1821599	0.7476901	0.6183303	0.0607928	0.6292027	0.0530778	0.0003305	0.0625738	0.1015135	0.3370073	0.2273505	0.2357114	0.2488886	0.8549835	0.1411255	0.7280673	0.0685295	0.1830046	0.6518650	0.7785706	0.1920810	0.6851951	0.5015402	0.1114530	0.8597271	0.9404630	0.8361371	0.0000706	0.9991077	0.6769157	0.0237101	0.8385545	0.4710951	0.0896137	0.6654404	0.7367644	0.9375438	0.6997276	0.5026292	0.5387088	0.6821951	0.9569704	0.1538998	0.2428439	0.9545197	0.6741613	0.4369686	0.9660007
0.0900264	0.6314571	0.0327491	0.1061551	0.4978210	0.1098555	0.0027286	0.4816377	0.2852521	0.6925667	0.9134580	0.8575373	0.2725079	0.7758632	0.0337241	0.8380514	0.4179336	0.7691303	0.6208670	0.9866678	0.1235786	0.6298534	0.9693336	0.2948778	0.6331026	0.3573651	0.3685977	0.0361717	0.0602461	0.0147513	0.1055581	0.5826817	0.9632998	0.4626904	0.3388156	0.0082165	0.8753354	0.1972077	0.2067291	0.1807108	0.6921180	0.6417229	0.3255935	0.5043570	0.8761571	0.9630867	0.9048504	0.7886602	0.9820618	0.1944319	0.8113420	0.5286266	0.3758107	0.7673604	0.6024767	0.0606754	0.6285735	0.0557431	0.0003303	0.0637071	0.1020471	0.3395640	0.2274149	0.2154236	0.2729315	0.8516297	0.1411182	0.5899068	0.0643665	0.1827848	0.6521607	0.8564992	0.1928687	0.6923442	0.5016963	0.1114496	0.8780635	0.9401154	0.8374871	0.0000714	0.9991076	0.6769237	0.0389981	0.8397151	0.4711185	0.0841786	0.6594851	0.7305832	0.9374128	0.6998647	0.5026301	0.5387334	0.6814425	0.9545714	0.1536456	0.2315248	0.9538113	0.6744256	0.4382698	0.9659062
0.0902564	0.6309516	0.0344786	0.2142469	0.9992427	0.0514321	0.0034452	0.4170761	0.2590049	0.8223436	0.4789202	0.8980470	0.2719005	0.7758098	0.0337227	0.7284853	0.4179443	0.6667522	0.6209724	0.9649829	0.1233774	0.6292417	0.9728545	0.2858051	0.6330474	0.3570529	0.3686040	0.0361734	0.0601122	0.0162159	0.1054291	0.5826629	0.9632748	0.4624998	0.3388683	0.0082174	0.8753245	0.1972177	0.2067351	0.1806071	0.6921128	0.6417310	0.3246826	0.5082193	0.8761115	0.9630068	0.9048538	0.7886729	0.9809969	0.1944715	0.8183584	0.5291536	0.1814393	0.7475391	0.6184560	0.0607435	0.6293245	0.0531116	0.0003306	0.0625760	0.1010614	0.3369728	0.2273485	0.2359438	0.2486224	0.8550154	0.1410585	0.7280301	0.0687528	0.1830247	0.6519469	0.7773841	0.1615359	0.6851012	0.5015166	0.1114551	0.8816118	0.9403887	0.8362782	0.0000708	0.9991067	0.6769106	0.0236629	0.8385689	0.4711071	0.0897649	0.6654637	0.7374924	0.9376280	0.6994903	0.5026292	0.5387084	0.6820603	0.9569856	0.1540030	0.2428898	0.9544593	0.6741680	0.4369387	0.9660006
0.0909549	0.6292396	0.0408246	0.2767178	0.9958687	0.1029303	0.0017213	0.4173755	0.2591463	0.8213776	0.4815186	0.8976912	0.2712986	0.7757849	0.0337225	0.7293223	0.4179466	0.6672510	0.6209798	0.9651042	0.1233893	0.6292395	0.9728272	0.2858888	0.6330315	0.3567430	0.3686058	0.0361738	0.0599845	0.0162100	0.1053682	0.5826588	0.9632636	0.4623617	0.3389189	0.0082176	0.8753213	0.1972206	0.2067369	0.1805187	0.6921106	0.6417352	0.3247784	0.5082244	0.8760717	0.9629294	0.9048548	0.7886767	0.9810002	0.1944829	0.8185199	0.5292025	0.1828476	0.7476898	0.6185605	0.0605721	0.6297047	0.0532934	0.0003308	0.0625993	0.0993655	0.3369488	0.2273536	0.2359030	0.2487638	0.8550098	0.1408480	0.7249801	0.0694487	0.1925045	0.6522513	0.7779850	0.1916783	0.6849375	0.5014662	0.1114690	0.8597157	0.9400771	0.8367456	0.0000718	0.9991025	0.6768971	0.0237137	0.8386213	0.4711609	0.0902645	0.6654464	0.7394160	0.9379771	0.6997269	0.5026311	0.5387089	0.6815422	0.9569791	0.1543523	0.2428728	0.9542707	0.6741921	0.4368687	0.9660015
0.0909482	0.6292420	0.0408971	0.2771359	0.9958552	0.1032944	0.0203149	0.2086892	0.2591473	0.8213717	0.4815315	0.8976831	0.2712725	0.7758141	0.0337119	0.7295408	0.4178248	0.6677729	0.6218395	0.7871660	0.1233922	0.6292138	0.9728256	0.2858919	0.6330780	0.3567246	0.3686005	0.0361724	0.0599772	0.0511052	0.1053562	0.5826564	0.9632612	0.4623473	0.3389219	0.0082177	0.8753305	0.1972122	0.2067318	0.1805090	0.6921169	0.6417239	0.3247817	0.5082290	0.8760700	0.9629268	0.9048518	0.7886656	0.9627932	0.1944496	0.8185231	0.5292086	0.2939647	0.7469383	0.6182999	0.0605595	0.6297406	0.0146252	0.0003310	0.0609620	0.0993656	0.2989692	0.2275505	0.2640937	0.2877411	0.8550154	0.1408327	0.7249645	0.0358577	0.1827223	0.6523121	0.7779638	0.1917552	0.6881751	0.5014456	0.1114670	0.8594829	0.9343025	0.8367859	0.0000718	0.9991026	0.6768943	0.0018888	0.8344048	0.4711599	0.1233174	0.6654366	0.7394186	0.9371917	0.6997271	0.5025243	0.5387081	0.6801616	0.9569806	0.1543713	0.2471498	0.9542532	0.6741392	0.4370811	0.9672072
0.0911963	0.6288805	0.0421998	0.2841910	0.9956519	0.1095188	0.0803622	0.1137325	0.1295777	0.8213137	0.4816886	0.8976566	0.2711479	0.7757521	0.0324738	0.7711515	0.4165972	0.8100839	0.9635172	0.0131648	0.1234443	0.6291201	0.9728233	0.2858991	0.6330933	0.3566620	0.3685988	0.0361720	0.0599524	0.1241392	0.1053439	0.5826550	0.9632589	0.4623217	0.3389318	0.0082178	0.8753335	0.1972094	0.2067302	0.1804913	0.6921184	0.6417216	0.3247993	0.5082335	0.8760616	0.9629094	0.9048509	0.7886620	0.5630487	0.1944386	0.8185469	0.5292335	0.6220603	0.7081417	0.5723601	0.0605291	0.6307929	0.0036380	0.0003852	0.0608691	0.0997439	0.2215083	0.2452829	0.5138062	0.3420993	0.8550183	0.1407815	0.7244474	0.0171277	0.1841905	0.6549550	0.7779087	0.1928094	0.6511365	0.5014300	0.1114695	0.8554329	0.6591243	0.8265406	0.0000720	0.9991017	0.6768909	0.0003262	0.8325498	0.4711708	0.1540292	0.6755605	0.7396994	0.8441151	0.6997842	0.5006190	0.5387078	0.6744993	0.9569816	0.1544397	0.4958171	0.9542176	0.6696045	0.4087336	0.9706982
0.0909291	0.6292713	0.0408284	0.2767363	0.9958680	0.1029437	0.0040100	0.7528092	0.4383615	0.4106875	0.4815229	0.8976816	0.2712702	0.7758285	0.0337245	0.7292644	0.4179280	0.6671370	0.6208358	0.9996952	0.1233869	0.6292133	0.9728251	0.2858927	0.6330990	0.3567208	0.3685981	0.0361718	0.0599758	0.0274082	0.1053515	0.5826553	0.9632602	0.4623424	0.3389225	0.0082178	0.8753347	0.1972084	0.2067295	0.1805057	0.6921199	0.6417186	0.3247819	0.5082308	0.8760698	0.9629268	0.9048505	0.7886605	0.9826323	0.1944345	0.8185234	0.5292087	0.1834473	0.7477644	0.6022987	0.0605562	0.6184430	0.0349449	0.0003307	0.0697398	0.0993686	0.3391099	0.2273241	0.2359946	0.2416789	0.8550179	0.1408302	0.7249979	0.0521506	0.1828703	0.6522438	0.8025063	0.1916920	0.6541218	0.5036875	0.1114658	0.8597005	0.9408339	0.8512056	0.0000718	0.9991026	0.6768932	0.1496100	0.8438145	0.4711573	0.0741105	0.5658142	0.6954325	0.9380470	0.6997227	0.5026284	0.5387077	0.6817588	0.9569812	0.1543750	0.1667492	0.9542477	0.6741983	0.4367869	0.9657400
