G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G76A	G94	G95	G96	G97	G98	G99	G100
0.0000000	0.6011963	0.0558993	0.2474489	0.7216891	0.0591331	0.0243819	0.2919276	0.2050267	0.5349105	0.2659401	0.7491897	0.1588718	0.4923701	0.0500679	0.4930923	0.3142216	0.5013983	0.3886623	0.5644180	0.0656963	0.3949610	0.6330348	0.1846943	0.3606398	0.1711475	0.1820845	0.0133733	0.0348558	0.0080727	0.0566867	0.4813998	0.5597310	0.2108954	0.3218026	0.0148003	0.5538231	0.1686023	0.1895200	0.1550196	0.4581782	0.4486612	0.2119021	0.2763116	0.5337184	0.6794371	0.5923664	0.5338348	0.5316214	0.1244379	0.6265383	0.3837780	0.1587169	0.5038152	0.3789501	0.0301314	0.4165370	0.0308447	0.0014023	0.0448071	0.0883375	0.2471014	0.2093755	0.1167759	0.2142859	0.7354341	0.1048728	0.5931603	0.0441536	0.1292051	0.4978631	0.3753663	0.1021176	0.4417758	0.2867269	0.1013564	0.6271390	0.6524312	0.5702483	0.0003442	0.6668700	0.4707236	0.0156823	0.4891789	0.2974624	0.0523761	0.5160856	0.4904347	0.6412976	0.5481182	0.4504810	0.3523628	0.5686898	0.7360518	0.1045390	0.1682069	0.6464701	0.4271097	0.3762681	0.6235828
0.2866895	0.0000000	0.0101309	0.2335653	0.5294918	0.0767683	0.0039085	0.3180368	0.1928455	0.6430647	0.3601748	0.6111178	0.0626182	0.5343808	0.0358156	0.3694782	0.3805672	0.4095680	0.5394750	0.5595841	0.0862698	0.3215043	0.6960866	0.2109996	0.4350425	0.1967062	0.2201845	0.0138725	0.0231540	0.0037177	0.0529083	0.3419533	0.8315675	0.2320047	0.2650251	0.0077478	0.5688558	0.1649717	0.2068099	0.1024847	0.4822322	0.4623911	0.2094288	0.4543638	0.5860573	0.5950512	0.5859175	0.4931420	0.6004404	0.1512080	0.6503519	0.4557705	0.3430657	0.5086467	0.6872263	0.0292182	0.4364741	0.0266894	0.0010459	0.0334907	0.0235656	0.2763168	0.1924476	0.2877294	0.2151834	0.6973312	0.0525563	0.2627382	0.1089930	0.1227133	0.0572085	0.5554171	0.1725923	0.3967480	0.3460751	0.0695827	0.5881949	0.4734256	0.5512105	0.2309405	0.7205260	0.4386905	0.3493541	0.5985748	0.3328521	0.1534424	0.4284453	0.0880935	0.5780131	0.4705870	0.3054493	0.3735838	0.4117444	0.7551362	0.1902219	0.3605721	0.6151715	0.4561953	0.3595667	0.7077459
0.1231562	0.4896967	0.0000000	0.1595890	0.7981595	0.0576493	0.0183258	0.2856108	0.1749192	0.5159785	0.2523143	0.6837102	0.1501618	0.5585387	0.0796176	0.3882732	0.3021857	0.6007681	0.4214786	0.6320079	0.0832492	0.2664323	0.7156762	0.1579224	0.3893428	0.2868175	0.3376408	0.0472873	0.0369283	0.0178596	0.0811049	0.3385005	0.6263546	0.2794150	0.2218450	0.0036128	0.4940856	0.2054971	0.1267598	0.0977101	0.4206205	0.3639504	0.2512367	0.3476243	0.6974485	0.6004390	0.6399238	0.6719496	0.6926285	0.1550420	0.5658486	0.3576822	0.0561844	0.5410569	0.4210287	0.0528343	0.4227969	0.0529326	0.0028002	0.0500980	0.0377646	0.2051348	0.2170380	0.2187409	0.1397333	0.4906979	0.0779469	0.4675205	0.0823768	0.0860185	0.4618368	0.5933371	0.2048058	0.4028937	0.3945433	0.0555820	0.6308411	0.6722771	0.5551854	0.0029980	0.7253028	0.3854132	0.0078201	0.5396898	0.2418528	0.0697704	0.4054923	0.1137008	0.7249237	0.4656574	0.3077802	0.3176752	0.6242356	0.6637052	0.0758179	0.1956383	0.7334422	0.4826133	0.3258602	0.6987379
0.0403570	0.3990247	0.0082481	0.0000000	0.6620568	0.1137587	0.0013478	0.3325173	0.2417981	0.4442095	0.3786000	0.7099325	0.1615729	0.6252950	0.0180221	0.4560273	0.2421384	0.5784603	0.5146935	0.6278493	0.0929480	0.3647823	0.6030436	0.2043132	0.4632842	0.2966191	0.2710807	0.0309664	0.0468764	0.0083724	0.0853258	0.4552876	0.7168978	0.3213344	0.2238977	0.0092996	0.5468656	0.1444323	0.1198429	0.1323975	0.5478196	0.4195446	0.2549444	0.3316668	0.5249268	0.5570780	0.6158927	0.5202255	0.6738862	0.1488475	0.5477588	0.3234917	0.1647338	0.5168494	0.4822344	0.0360008	0.3811308	0.0126929	0.0033077	0.0349943	0.0744087	0.1708246	0.1482305	0.1165176	0.1591547	0.6095219	0.0593252	0.4775292	0.0293722	0.0654560	0.4732762	0.4796150	0.1649085	0.4995748	0.3578281	0.0974077	0.5787873	0.7059885	0.5789972	0.0001775	0.7967964	0.4823034	0.0380065	0.6073687	0.3505022	0.0484654	0.4047010	0.5470387	0.6743423	0.4245507	0.3136123	0.4312360	0.3462780	0.7447214	0.0699344	0.0897804	0.5663974	0.4498580	0.2741788	0.6330517
0.0890662	0.5058535	0.0136202	0.0531788	0.0000000	0.0719822	0.0037505	0.2832995	0.2168132	0.4511239	0.7106079	0.4453890	0.2325947	0.6220067	0.0117538	0.6063172	0.2250628	0.5849941	0.4882174	0.5877499	0.1484411	0.3107021	0.7189239	0.1619522	0.4851000	0.2960180	0.2284457	0.0745013	0.0549160	0.0127431	0.0749449	0.3935924	0.7162112	0.3907829	0.2543408	0.0021187	0.7009875	0.1571681	0.0759137	0.1004245	0.4208992	0.5183824	0.2412206	0.3873965	0.4460521	0.4947947	0.6211472	0.6171146	0.5804614	0.1435768	0.4254010	0.4089480	0.3405742	0.6107371	0.3940701	0.0418579	0.2853670	0.0730878	0.0006880	0.0773346	0.0714245	0.1540574	0.1842166	0.1673267	0.1286915	0.4590535	0.1322517	0.4078208	0.0454091	0.2010562	0.3957565	0.6332814	0.1310762	0.4752223	0.2828914	0.1324621	0.4462589	0.7769548	0.6009924	0.0002444	0.7350576	0.4216871	0.0461516	0.5007147	0.3502166	0.0474404	0.3988830	0.4724397	0.5905134	0.4653326	0.5350001	0.4094621	0.4514415	0.6464343	0.1183486	0.2174208	0.6289089	0.4081154	0.2616634	0.5295889
0.0855975	0.3604454	0.0098224	0.0610059	0.7164151	0.0000000	0.0003207	0.1888855	0.1371396	0.7109321	0.3214570	0.5094317	0.1379760	0.5813247	0.0488741	0.5293134	0.2756797	0.4175309	0.4219194	0.6327192	0.0978787	0.3325579	0.8048451	0.1885351	0.4476895	0.2845012	0.2678696	0.0484731	0.0573385	0.0179086	0.0290446	0.3990438	0.6991315	0.4078765	0.2434003	0.0028200	0.5320371	0.0968633	0.1305077	0.1492336	0.4245911	0.3763048	0.2310542	0.2838711	0.5173693	0.6029105	0.5477768	0.4220696	0.7294213	0.1313126	0.6376369	0.2862592	0.0662064	0.4082770	0.3831769	0.0245651	0.4041983	0.0342369	0.0003444	0.0301227	0.0460060	0.1983439	0.1959480	0.1801936	0.1764740	0.5271800	0.1202533	0.4500405	0.0579461	0.1984039	0.4454177	0.7111194	0.1170306	0.4852263	0.2502731	0.0664116	0.5398833	0.6281237	0.6263222	0.0014972	0.6030543	0.4121791	0.0211692	0.5173169	0.2861365	0.0710907	0.4178499	0.4740453	0.6292052	0.4903079	0.4412042	0.3956909	0.4360766	0.6115198	0.0907618	0.1812150	0.7313515	0.4771977	0.3147763	0.6673909
0.0945130	0.4918494	0.0459350	0.2278093	0.5719442	0.0516188	0.0000000	0.3015831	0.1980863	0.5229529	0.2917378	0.5251286	0.1617426	0.5955344	0.0145075	0.5462377	0.3325842	0.3313711	0.3382720	0.7987725	0.0653599	0.4592263	0.7552235	0.1593445	0.4112458	0.2732132	0.2063735	0.0324779	0.0497568	0.0195555	0.0306223	0.4217106	0.5886004	0.2240113	0.2196498	0.0138167	0.6683309	0.1705404	0.1586730	0.0823922	0.6237630	0.4140735	0.1764070	0.4150591	0.5314331	0.7911065	0.8093235	0.5316805	0.7729138	0.1072130	0.5092769	0.2952216	0.0685752	0.5007907	0.3192486	0.0819897	0.4148962	0.0363056	0.0017712	0.0197222	0.0570604	0.1601932	0.1917194	0.1759655	0.1432940	0.6778078	0.0656249	0.5378525	0.0173126	0.2259932	0.4112761	0.6287800	0.1613934	0.5883336	0.3467630	0.0825172	0.7168973	0.6814769	0.5133429	0.0033572	0.7288472	0.4656956	0.0234575	0.5682281	0.3562691	0.0423558	0.3914539	0.5366006	0.5992824	0.4406442	0.3662886	0.3531751	0.5180971	0.5450593	0.1786061	0.1574268	0.6906970	0.3859336	0.2752066	0.6386964
0.1849181	0.3941554	0.0128825	0.1383425	0.7313993	0.0644542	0.0415497	0.0000000	0.1202745	0.5291324	0.2967458	0.6173460	0.3850540	0.4006154	0.0245300	0.4906202	0.2949119	0.5992588	0.6928577	0.0043258	0.1171827	0.3667489	0.6955657	0.1287213	0.3843774	0.3268377	0.2126807	0.0265177	0.1139504	0.2686605	0.1563465	0.4411913	0.7562491	0.4203830	0.2856476	0.0159501	0.6677388	0.1785950	0.1319797	0.1662082	0.6246259	0.5683347	0.2151441	0.2804820	0.5273059	0.7182950	0.6955821	0.6570978	0.3525756	0.2974782	0.5506852	0.3637826	0.4531451	0.4081275	0.4601061	0.1140556	0.5366912	0.0020359	0.0071705	0.0397220	0.1119702	0.1430808	0.2584947	0.3529198	0.2641024	0.5962616	0.1036412	0.3926102	0.0198370	0.1363896	0.6278810	0.5462282	0.1541499	0.2968144	0.3994884	0.0732975	0.5690625	0.4748354	0.3561185	0.0007245	0.7473507	0.4017661	0.0004836	0.4975271	0.4406267	0.1792799	0.3775282	0.5704640	0.5008139	0.5124690	0.2096378	0.4190613	0.4975749	0.6517895	0.1059896	0.3208601	0.6110342	0.4439852	0.2610788	0.6900628
0.0728476	0.4265882	0.0722670	0.2297014	0.7615699	0.1088151	0.1162809	0.0199877	0.0000000	0.6129293	0.3546202	0.5821070	0.2358131	0.5183520	0.0163960	0.5450085	0.3326638	0.6580439	0.6548773	0.0012694	0.1102103	0.4175476	0.6641227	0.2061319	0.3949890	0.2571672	0.2438225	0.0223999	0.0438635	0.1363972	0.1757347	0.4513393	0.7133395	0.5043569	0.1992561	0.0022426	0.5858771	0.1608723	0.1458456	0.1497557	0.3894772	0.4379681	0.2121153	0.3479335	0.5916765	0.7633415	0.6730667	0.4705468	0.4465443	0.2008868	0.6481852	0.3938797	0.5586599	0.4301966	0.3919589	0.0477160	0.5730895	0.0034269	0.0007805	0.0405254	0.1547644	0.2054227	0.1614272	0.3042462	0.1573470	0.6400219	0.0843614	0.4585485	0.0132987	0.0991421	0.3886620	0.5712321	0.1036113	0.4184930	0.3729572	0.0454825	0.5747274	0.4848629	0.4095302	0.0022053	0.7322490	0.5292334	0.0047648	0.5341840	0.3398041	0.1557356	0.4638068	0.4875480	0.7849619	0.4615229	0.3513488	0.2896844	0.4932393	0.5655462	0.0630474	0.3763666	0.5441962	0.5259366	0.1675782	0.7937412
0.0974990	0.3463355	0.0529709	0.1960542	0.5114421	0.1092761	0.0201815	0.5932236	0.7408190	0.0000000	0.2794290	0.7148628	0.3844874	0.4634128	0.0266166	0.4840226	0.2836115	0.4747237	0.4898399	0.8165146	0.1532430	0.4574069	0.5965295	0.1788247	0.3742067	0.3195717	0.2727167	0.0100731	0.0879331	0.1077684	0.1396439	0.4930347	0.7007260	0.4431695	0.2291905	0.0061140	0.5811242	0.2231642	0.1485646	0.1518355	0.4252257	0.4590741	0.2405988	0.2501470	0.5640107	0.6843989	0.6122513	0.6669678	0.7270221	0.2090455	0.6231426	0.4447374	0.1952439	0.4791737	0.4348440	0.0843645	0.2281981	0.0084971	0.0026215	0.0516859	0.0511927	0.3689140	0.1438768	0.3037239	0.1580497	0.5865324	0.1331213	0.6613953	0.0273326	0.1185601	0.4577553	0.6250207	0.2000431	0.4863392	0.3764628	0.1156868	0.5745511	0.7921225	0.6672467	0.0002552	0.5838173	0.4549622	0.1627479	0.5241458	0.3215492	0.0823995	0.0861885	0.2093586	0.6507225	0.5914667	0.3801305	0.3384966	0.4980479	0.6203135	0.1497094	0.0758014	0.7662723	0.4919005	0.3288679	0.5737650
