G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G73A	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.2503907	0.4994788	0.9703099	0.3613168	0.5043585	0.1980820	0.2504017	0.4530868	0.7537665	0.5322139	1.0000000	0.2476339	0.8687470	0.0587336	0.0803446	0.9999958	0.1005445	0.0441160	0.1369192	0.0218281	0.1373394	0.9999770	0.4541250	0.8816106	0.0994078	0.0922711	0.2041558	0.0168066	0.0642448	0.0710690	0.0635592	0.0113394	0.8978583	0.0618654	0.5786084	0.9437632	0.9522534	0.0681204	0.1107911	0.3459695	0.7865325	0.6251987	0.3895744	0.9440583	0.0173572	0.1144963	0.9416894	0.5929831	0.5664743	0.4187233	0.9971519	0.3722431	0.8934225	0.5375237	0.0005531	0.2993087	0.0004136	0.1040481	0.7468516	0.2598471	0.0324435	0.4106313	0.1366456	0.0152048	0.4597805	0.3697997	0.9836298	0.1569828	0.8373516	0.2325983	0.0014967	0.1159569	0.4541483	0.3205707	0.3105270	0.6835986	0.4033737	0.5701766	0.6803056	0.0039166	0.5167672	0.7587454	0.7429811	0.8608387	0.9536254	0.2867222	0.9113985	0.5670019	0.8405973	0.9000389	0.7046091	0.0541118	0.9841381	0.0083726	0.6471248	0.8091912	0.9664121	0.5301125	0.8885767	0.3677112
0.6282070	0.2701546	0.7983604	0.3613164	0.5042939	0.1980792	0.1846788	0.4159668	0.8405081	0.5340959	1.0000000	0.2478200	0.8678465	0.0603706	0.0849920	0.9999958	0.1005443	0.0441160	0.1369192	0.0218281	0.1373394	0.9999770	0.4541250	0.8816106	0.0994078	0.0922711	0.2041558	0.0168066	0.0642448	0.0710690	0.0635691	0.0119846	0.8978586	0.0618686	0.5782938	0.9437618	0.9522475	0.0682586	0.1109967	0.3459695	0.7865325	0.6251987	0.3895744	0.9439801	0.0173619	0.1146484	0.9414806	0.5929831	0.5664743	0.4187233	0.9972924	0.4323324	0.8932895	0.5373220	0.0006871	0.2550058	0.0004090	0.1219504	0.7468468	0.2598485	0.0344104	0.4107071	0.0305086	0.0152049	0.4590730	0.3526096	0.9836240	0.1569389	0.7640233	0.2311497	0.0010753	0.1158078	0.4541396	0.3205988	0.3095064	0.5147358	0.4031942	0.5733857	0.6803057	0.0039181	0.5167693	0.7586729	0.7431162	0.8514951	0.9536261	0.1102181	0.9113549	0.5670394	0.8405788	0.7441195	0.6867571	0.0539825	0.9330486	0.0101485	0.6476349	0.7816947	0.9664118	0.5301991	0.8885563	0.1995430
0.3247319	0.8028940	0.4980467	0.3613152	0.5044387	0.1980889	0.3195690	0.5023251	0.6665513	0.5275573	1.0000000	0.2473971	0.8657950	0.0647246	0.0976955	0.9999958	0.1005438	0.0441160	0.1369192	0.0218281	0.1373394	0.9999770	0.4541250	0.8816106	0.0994078	0.0922711	0.2041558	0.0168066	0.0642448	0.0710690	0.0635941	0.0137948	0.8978601	0.0618831	0.5774553	0.9437646	0.9522596	0.0686675	0.1115738	0.3459695	0.7865325	0.6251987	0.3895744	0.9441550	0.0173773	0.1150989	0.9408401	0.5929831	0.5664743	0.4187232	0.9969402	0.5034468	0.8929819	0.5367212	0.0004730	0.3231173	0.0004169	0.1000507	0.7468558	0.2598387	0.0420140	0.4105333	0.0886643	0.0152049	0.4571307	0.3869126	0.9835732	0.1570504	0.9213810	0.2269814	0.0013877	0.1154109	0.4541145	0.3206526	0.3104705	0.6085237	0.4038993	0.5703444	0.6803059	0.0039162	0.5167805	0.7584703	0.7427886	0.8845433	0.9536244	0.3874246	0.9113869	0.5671857	0.8405321	0.8653679	0.6268938	0.0543594	0.9940975	0.0151995	0.6489888	0.8086672	0.9664105	0.5299958	0.8886067	0.3158255
0.4922865	0.5050713	0.9335609	0.1780742	0.5044138	0.1980807	0.2517912	0.4539575	0.7519314	0.5330726	1.0000000	0.2476300	0.8686147	0.0590112	0.0811299	0.9999958	0.0428709	0.0441160	0.1369192	0.0180758	0.1373392	0.9999770	0.4541250	0.8816106	0.0994076	0.0922707	0.2041558	0.0168066	0.0642448	0.0710690	0.0638851	0.0115259	0.8845053	0.0359231	0.5796061	0.9452365	0.9577904	0.0681426	0.1108254	0.3459701	0.7865325	0.6251987	0.3895744	0.9440596	0.0173574	0.1145019	0.9419215	0.5929822	0.5664734	0.4102532	0.9972917	0.4923284	0.8932851	0.5375177	0.0005446	0.2960845	0.0004271	0.1031421	0.7523437	0.2597063	0.0355419	0.0780398	0.0347322	0.0152032	0.4596592	0.3718259	0.9945806	0.1055996	0.8554821	0.6230477	0.0009395	0.1166188	0.4541994	0.3205742	0.3096089	0.5356569	0.3889275	0.5714725	0.7073742	0.0039711	0.5199498	0.7588773	0.7429633	0.8794154	0.9190530	0.2898506	0.9112665	0.5042528	0.8819765	0.7936816	0.6071824	0.0541156	0.9845545	0.0065257	0.6472101	0.8046857	0.9664123	0.5301109	0.8885771	0.2289481
0.5007674	0.4994815	0.9702901	0.3611204	0.2521793	0.1980820	0.2504024	0.4530872	0.7537657	0.5322159	1.0000000	0.2476339	0.8687469	0.0587337	0.0803449	0.9999958	0.1004520	0.0441160	0.1369192	0.0218227	0.1373394	0.9999770	0.4541250	0.8816106	0.0994078	0.0922711	0.2041558	0.0168066	0.0642448	0.0710690	0.0635586	0.0113393	0.8978526	0.0618139	0.5751810	0.9284849	0.9048275	0.0681204	0.1107911	0.3459628	0.7865325	0.6251987	0.3895744	0.9440583	0.0173572	0.1144963	0.9416896	0.5929831	0.5664743	0.4187149	0.9972966	0.3724647	0.8934240	0.5375080	0.0006130	0.2933909	0.0003911	0.1053519	0.7126724	0.2608612	0.0324394	0.4104266	0.0426296	0.0152048	0.4597805	0.3488249	0.9963675	0.0509056	0.8546580	0.2328204	0.0011744	0.1144455	0.4537257	0.3205707	0.3100936	0.5338117	0.4032821	0.5715609	0.6803334	0.0042257	0.5167699	0.7574286	0.7429811	0.8567886	0.9639593	0.2867237	0.9113373	0.5491216	0.8392984	0.7903950	0.7045605	0.0541118	0.9841383	0.0085381	0.6471251	0.8013596	0.9664094	0.5301125	0.8885767	0.2308505
0.5007814	0.4994788	0.9703099	0.3613168	0.5044279	0.0990413	0.2504016	0.4530866	0.7537666	0.5322139	1.0000000	0.2476339	0.8687470	0.0587336	0.0803446	0.9999958	0.1005445	0.0441160	0.1369192	0.0218281	0.1373394	0.9999770	0.4541250	0.8816106	0.0994078	0.0922711	0.2041558	0.0168066	0.0642448	0.0710690	0.0635592	0.0113394	0.8978583	0.0618654	0.5786086	0.9437646	0.9522599	0.0681204	0.1107911	0.3459695	0.7865325	0.6251987	0.3895744	0.9440583	0.0173572	0.1144963	0.9416894	0.5929831	0.5664743	0.4187233	0.9971519	0.3722430	0.8934225	0.5375090	0.0005531	0.2951712	0.0004136	0.1040480	0.7468566	0.2598470	0.0324435	0.4106313	0.0426409	0.0152048	0.4597805	0.3698018	0.9836241	0.1570342	0.8543054	0.2325981	0.0011748	0.1159567	0.4541483	0.3205707	0.3100940	0.5338088	0.4033742	0.5715610	0.6803056	0.0039166	0.5167672	0.7587455	0.7429811	0.8608388	0.9536246	0.2867222	0.9113344	0.5670037	0.8405974	0.7903898	0.7046091	0.0541118	0.9841381	0.0083726	0.6471248	0.8013559	0.9664121	0.5301125	0.8885767	0.2310565
0.5007813	0.4994788	0.9703099	0.3613168	0.5043094	0.1980804	0.1177152	0.4242352	0.8190133	0.5333144	1.0000000	0.2477775	0.8686772	0.0587336	0.0803446	0.9999958	0.1005445	0.0441160	0.1369192	0.0218281	0.1373394	0.9999770	0.4541250	0.8816106	0.0994078	0.0922711	0.2041558	0.0168066	0.0642448	0.0710690	0.0635601	0.0113396	0.8978583	0.0618653	0.5786083	0.9437622	0.9522491	0.0681204	0.1107911	0.3459695	0.7865325	0.6251987	0.3895744	0.9439989	0.0173572	0.1144962	0.9416909	0.5929831	0.5664743	0.4187233	0.9973732	0.3722432	0.8934150	0.5374954	0.0010501	0.1991833	0.0004106	0.1040433	0.7468483	0.2598472	0.0324435	0.4106892	0.0426383	0.0152048	0.4597805	0.3319812	0.9836333	0.1569483	0.8543052	0.2325983	0.0011748	0.1159568	0.4541482	0.3205748	0.3100940	0.5338089	0.4033691	0.5715610	0.6803056	0.0039167	0.5167665	0.7587422	0.7431286	0.8510285	0.9536260	0.2867222	0.9113344	0.5670005	0.8405972	0.7903899	0.7046091	0.0541118	0.9841385	0.0083726	0.6471248	0.8013559	0.9664121	0.5301795	0.8885604	0.2310564
0.5007813	0.4994788	0.9703099	0.3613167	0.5039515	0.1980820	0.2504017	0.2266055	0.7537666	0.5322140	1.0000000	0.2488005	0.8681710	0.0587336	0.0803446	0.9999958	0.1005445	0.0441160	0.1369192	0.0218281	0.1373394	0.9999770	0.4541250	0.8816106	0.0994078	0.0922711	0.2041558	0.0168066	0.0642448	0.0710690	0.0635672	0.0113410	0.8978583	0.0618649	0.5786073	0.9437555	0.9522175	0.0681204	0.1107911	0.3459695	0.7865325	0.6251987	0.3895744	0.9435670	0.0173572	0.1144955	0.9417018	0.5929831	0.5664743	0.4187233	0.9971554	0.3722446	0.8933594	0.5375232	0.0005539	0.2951707	0.0004135	0.1040084	0.7468234	0.2598477	0.0324435	0.4111111	0.0426409	0.0152048	0.4597805	0.3697881	0.9836588	0.1566933	0.8543036	0.2325982	0.0011748	0.1159565	0.4541480	0.3206046	0.3100940	0.5338089	0.4033356	0.5715606	0.6803056	0.0039169	0.5167609	0.7587124	0.7429804	0.8607354	0.9536300	0.2867225	0.9113344	0.5669901	0.8405966	0.7903899	0.7046091	0.0541118	0.9841381	0.0083727	0.6471248	0.8013559	0.9664121	0.5306666	0.8884423	0.2310561
0.5007815	0.4994788	0.9703099	0.3613169	0.5048643	0.1980909	0.3521386	0.7961229	0.3561324	0.5262280	1.0000000	0.2461753	0.8694699	0.0587336	0.0803446	0.9999958	0.1005446	0.0441160	0.1369192	0.0218281	0.1373394	0.9999770	0.4541250	0.8816106	0.0994078	0.0922711	0.2041558	0.0168066	0.0642448	0.0710690	0.0635490	0.0113372	0.8978584	0.0618660	0.5786102	0.9437741	0.9522998	0.0681204	0.1107911	0.3459695	0.7865325	0.6251987	0.3895744	0.9446717	0.0173572	0.1144974	0.9416737	0.5929831	0.5664743	0.4187233	0.9968087	0.3722411	0.8935035	0.5374978	0.0008842	0.3287259	0.0004298	0.1040974	0.7468872	0.2598463	0.0324435	0.4100295	0.0426948	0.0152048	0.4597805	0.5329334	0.9835918	0.1573499	0.8543077	0.2325983	0.0011748	0.1159575	0.4541486	0.3205273	0.3100940	0.5338089	0.4034239	0.5715616	0.6803056	0.0039163	0.5167750	0.7587837	0.7427310	0.9094314	0.9536195	0.2867218	0.9113344	0.5670190	0.8405983	0.7903898	0.7046091	0.0541118	0.9841106	0.0083724	0.6471248	0.8013559	0.9664121	0.5294179	0.8887417	0.2310569
0.5007813	0.4994788	0.9703099	0.3613168	0.5043621	0.2003069	0.2521619	0.4567506	0.7461380	0.2661403	1.0000000	0.2476172	0.8687539	0.0587336	0.0803446	0.9999958	0.1005445	0.0441160	0.1369192	0.0218281	0.1373394	0.9999770	0.4541250	0.8816106	0.0994078	0.0922711	0.2041558	0.0168066	0.0642448	0.0710690	0.0635591	0.0113394	0.8978583	0.0618654	0.5786084	0.9437632	0.9522536	0.0681204	0.1107911	0.3459695	0.7865325	0.6251987	0.3895744	0.9440642	0.0173572	0.1144963	0.9416893	0.5929831	0.5664743	0.4187233	0.9971475	0.3722430	0.8934231	0.5375086	0.0005556	0.2959510	0.0004139	0.1040486	0.7468518	0.2598471	0.0324435	0.4106257	0.0426412	0.0152048	0.4597805	0.3707635	0.9836296	0.1569847	0.8543055	0.2325983	0.0011748	0.1159569	0.4541483	0.3205703	0.3100940	0.5338089	0.4033741	0.5715610	0.6803056	0.0039166	0.5167673	0.7587457	0.7429780	0.8619175	0.9536254	0.2867222	0.9113344	0.5670019	0.8405973	0.7903899	0.7046091	0.0541118	0.9841381	0.0083726	0.6471248	0.8013559	0.9664121	0.5301059	0.8885784	0.2310565
