Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G73A	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
350	0.1267952	0.2658849	0.4564193	0.0182067	0.0254188	0.1037358	0.1462579	0.4772965	0.3168330	0.2533357	0.6652320	0.3477750	0.2627502	0.0249825	0.0217617	0.5077387	0.0371807	0.0359374	0.0662511	0.0404488	0.0767450	0.6742214	0.2518162	0.3501969	0.0825368	0.0739208	0.0759251	0.0077808	0.0427300	0.0572169	0.0896378	0.1075594	0.6087498	0.3391003	0.0818527	0.5828986	0.4664273	0.4247602	0.1624960	0.3545058	0.4965036	0.5818966	0.5910008	0.2555119	0.3853838	0.4149767	0.4972144	0.4540559	0.4976251	0.0798767	0.6508009	0.3720468	0.3933262	0.3680313	0.0008531	0.0808629	0.4111986	0.0526741	0.4330803	0.0943587	0.1410005	0.0210359	0.6630809	0.0029632	0.2943426	0.5035234	0.0163859	0.2516143	0.3364767	0.5449394	0.0035212	0.0173971	0.2753448	0.4214044	0.2832423	0.6917846	0.1430053	0.3506666	0.3357774	0.0160559	0.4191659	0.4963162	0.2146875	0.1937828	0.4159427	0.2080804	0.0715035	0.3395825	0.5350423	0.6315692	0.3823408	0.0313189	0.7413841	0.0211258	0.4272310	0.4928377	0.3797231	0.3263560	0.3867488	0.0799597
400	0.1451526	0.3561575	0.5366181	0.0225516	0.0318921	0.1219808	0.2187847	0.3974957	0.3686608	0.2187307	0.6045036	0.3549318	0.2453934	0.0305440	0.0126344	0.4200840	0.0151278	0.0383778	0.0774998	0.0351136	0.1166228	0.5457756	0.3117614	0.3520028	0.0835471	0.0593311	0.0641676	0.0086480	0.0280488	0.0657391	0.1018728	0.1055485	0.4538709	0.2591762	0.1143934	0.5495988	0.4059328	0.4731511	0.2171506	0.4094523	0.5627984	0.6018430	0.6277278	0.3122497	0.3606826	0.4437753	0.5276967	0.4953407	0.4606661	0.0971988	0.6463784	0.2672074	0.3947793	0.5049946	0.0001357	0.0763231	0.3967401	0.0296053	0.3759654	0.0951280	0.0610332	0.0195532	0.5311362	0.0106993	0.3640640	0.3901972	0.0062410	0.3241218	0.3839054	0.5820655	0.0022383	0.0040166	0.2787600	0.4636922	0.2151061	0.5111373	0.1349426	0.3895546	0.3687639	0.0032539	0.4745327	0.5371498	0.3440205	0.2354864	0.4819235	0.2045861	0.0668177	0.3639405	0.6205957	0.5009089	0.2062046	0.0347879	0.6608331	0.0257974	0.3792565	0.5242467	0.3806170	0.3870293	0.3979806	0.0947321
450	0.1824354	0.2360167	0.5346499	0.0344838	0.0359832	0.1211562	0.2064219	0.4847166	0.3305492	0.2089816	0.6020691	0.3477679	0.1979889	0.0128525	0.0318495	0.4997657	0.0556728	0.0093669	0.0321037	0.0722045	0.1011147	0.5950929	0.3188433	0.3663142	0.0484759	0.0450638	0.0481734	0.0143292	0.0215066	0.0141288	0.1024312	0.1147293	0.4599181	0.3662476	0.1035777	0.4575310	0.4964809	0.2779035	0.1901979	0.3473081	0.6272525	0.6584074	0.6471114	0.2801397	0.3845753	0.4063636	0.5771615	0.4802021	0.5355709	0.0530913	0.5236196	0.2974533	0.4905087	0.4485240	0.0000494	0.0503339	0.2318758	0.0754866	0.4176470	0.0830346	0.0698503	0.0300212	0.4517144	0.0047059	0.2893101	0.4171943	0.0092941	0.3686379	0.5068695	0.5322596	0.0000000	0.0084377	0.3413927	0.4527079	0.1454919	0.6378769	0.0966513	0.4007756	0.4011894	0.0098857	0.4693280	0.4915231	0.3837196	0.2659220	0.4266044	0.1513394	0.0775735	0.2178008	0.6103970	0.6331981	0.3597157	0.0648281	0.7447645	0.0699916	0.3282504	0.4911524	0.3225072	0.4437126	0.4065827	0.0917325
500	0.1417561	0.3686902	0.5439713	0.0603519	0.0635712	0.1215525	0.1657913	0.5670008	0.4065377	0.2417581	0.5758840	0.4164727	0.2809647	0.0184036	0.0301539	0.4487325	0.0106134	0.0346168	0.0460374	0.0492896	0.1055167	0.5633965	0.3190342	0.2933878	0.1141859	0.0443405	0.0521223	0.0196198	0.0361191	0.0259488	0.0829155	0.1102510	0.6077701	0.3272094	0.1210010	0.5803292	0.4365886	0.3842851	0.1665458	0.4309274	0.6212396	0.6692524	0.6149263	0.2178123	0.3315883	0.4467987	0.6414798	0.5686732	0.4129435	0.0727645	0.5893108	0.3587561	0.5718143	0.4697661	0.0002414	0.0601911	0.2828745	0.0339853	0.3737749	0.0500704	0.0359799	0.0713190	0.5991501	0.0190669	0.2901980	0.4444526	0.0158535	0.3777996	0.3716645	0.5304934	0.0005658	0.0045698	0.3180161	0.5200268	0.1516730	0.5632793	0.0609635	0.4167415	0.3163394	0.0044420	0.5156539	0.4311104	0.2989014	0.1784734	0.4238560	0.2044622	0.0536557	0.2644044	0.5688829	0.7447476	0.2736552	0.0376145	0.5336267	0.0432603	0.4504347	0.5352374	0.3535987	0.4632804	0.4175046	0.0826661
550	0.4604775	0.3923137	0.5760679	0.1756297	0.1075273	0.1056847	0.1116618	0.4505603	0.5012018	0.2867739	0.6213879	0.3902797	0.3929393	0.0140280	0.0380689	0.5617845	0.0161102	0.0327353	0.0565574	0.0153055	0.0607890	0.7185832	0.4006230	0.2680250	0.0620437	0.0483380	0.1093633	0.0263451	0.0311233	0.0128350	0.0914910	0.0756672	0.4781336	0.3250678	0.3148548	0.5266752	0.5112451	0.3555386	0.1624926	0.2325298	0.5485312	0.4398785	0.5285736	0.2702694	0.2302185	0.2746535	0.5361963	0.3182890	0.3160760	0.2703263	0.5894621	0.3129612	0.5546394	0.3765829	0.0000000	0.0934754	0.0955414	0.0878521	0.4313923	0.1967372	0.0363812	0.0387532	0.3048619	0.0175716	0.3137212	0.1962834	0.3993766	0.4220149	0.5168721	0.2380406	0.0003852	0.0039247	0.2506056	0.2927293	0.1808003	0.5665364	0.2378215	0.3450259	0.3575140	0.0127030	0.3464993	0.3977149	0.4526371	0.1700826	0.5193656	0.1699476	0.3771023	0.1914442	0.5241879	0.5556038	0.3151106	0.0355823	0.6336800	0.0515526	0.4675267	0.6921081	0.5197923	0.4292290	0.4029298	0.3118193
600	0.3566745	0.6273388	0.5453048	0.2096699	0.1517004	0.1497997	0.1751378	0.4734433	0.5113841	0.2343522	0.6810058	0.3134063	0.4180523	0.0159667	0.0183273	0.7384883	0.0370805	0.0551129	0.0716481	0.0232515	0.0540735	0.8133750	0.4803854	0.3139110	0.0330766	0.0352306	0.1413065	0.0339227	0.0221779	0.0480049	0.0779385	0.0123751	0.4901402	0.3685671	0.3101585	0.4200508	0.5068410	0.2168799	0.1090805	0.2772647	0.5246112	0.5911954	0.3019304	0.3822603	0.1350285	0.2045295	0.6691782	0.3290718	0.3127124	0.2531172	0.5371759	0.3624907	0.4953230	0.3505041	0.0025134	0.1200960	0.0291866	0.0451990	0.5836993	0.1648545	0.0287356	0.1259327	0.1520623	0.0072901	0.3164433	0.2248929	0.4298168	0.2896557	0.5933939	0.0707410	0.0008094	0.0329701	0.2512712	0.3090405	0.2463783	0.6450137	0.3849493	0.3700243	0.3824231	0.0015404	0.3140962	0.4508150	0.3696515	0.1794177	0.4450372	0.2491478	0.3980017	0.2589229	0.5152591	0.5336551	0.4267188	0.0563549	0.5177154	0.0545797	0.4497485	0.5217666	0.5474456	0.4059637	0.4364257	0.2483349
650	0.3971174	0.4638659	0.7234725	0.2568345	0.2363988	0.1081488	0.2378730	0.4199826	0.3549692	0.2286324	0.6539959	0.2191874	0.4124021	0.0308904	0.0449886	0.6850301	0.0945378	0.0288972	0.0646789	0.0096563	0.0698275	0.7348760	0.4503259	0.3335942	0.0815997	0.0824887	0.1841944	0.0149925	0.0279887	0.0546339	0.0521136	0.0051181	0.5937714	0.3126855	0.3056542	0.4582651	0.5679243	0.2254775	0.1334821	0.2400808	0.4829698	0.4188682	0.2974157	0.3877130	0.1064696	0.1563096	0.6697536	0.3375670	0.4718921	0.3629068	0.7330121	0.3509149	0.4709591	0.3016610	0.0002581	0.1053281	0.0013364	0.0730353	0.4599147	0.1819261	0.0319619	0.2179760	0.0899390	0.0040298	0.3299107	0.1987876	0.3602532	0.1934096	0.6453365	0.0563389	0.0008659	0.0496042	0.2710652	0.2164149	0.1491768	0.4889154	0.3690973	0.3648351	0.3807624	0.0055643	0.2691218	0.4259851	0.3994158	0.2571504	0.6690717	0.3146789	0.6240629	0.3402488	0.5430544	0.4285414	0.4829604	0.0338945	0.7281205	0.0207822	0.4357541	0.6072045	0.5966971	0.4259215	0.5129976	0.2586913
700	0.3699578	0.3946442	0.5748284	0.2563706	0.2251088	0.1347346	0.2116130	0.4181515	0.3866448	0.2964518	0.5433273	0.1746994	0.3984720	0.0366137	0.0367134	0.7227826	0.1007615	0.0516555	0.0636073	0.0215176	0.1279044	0.7191406	0.4737353	0.4577047	0.0973906	0.1037774	0.1741869	0.0064224	0.0552210	0.0457623	0.0686832	0.0035471	0.5988746	0.2740974	0.3506154	0.6004490	0.6790449	0.1579011	0.0854324	0.2394236	0.5141667	0.4412004	0.3078178	0.4356032	0.0829255	0.1796980	0.5117964	0.3250660	0.3200233	0.3274182	0.6889073	0.1658939	0.5762326	0.2375885	0.0012299	0.1415081	0.0018948	0.0303652	0.5114053	0.1287899	0.0198404	0.2327349	0.0757915	0.0239734	0.3355915	0.3026636	0.3804513	0.1412967	0.6330434	0.0677157	0.0003775	0.0761387	0.3131800	0.1972589	0.0895004	0.6002423	0.3037969	0.2297419	0.4833658	0.0054795	0.3013461	0.5165456	0.4621782	0.3642918	0.5853456	0.2864205	0.4850532	0.4040547	0.6339055	0.4961002	0.4941812	0.0355319	0.6747140	0.0069306	0.4927339	0.4925485	0.5299829	0.3989696	0.6431170	0.2898819
750	0.4129037	0.2374183	0.5448748	0.2665804	0.2304450	0.1371429	0.1685562	0.4100395	0.4190530	0.2808555	0.7325288	0.2147433	0.5492728	0.0670440	0.0409547	0.6653151	0.0691285	0.0372216	0.0900001	0.0234122	0.0882601	0.6206518	0.3914951	0.5463426	0.0975795	0.0207069	0.1720027	0.0210527	0.0327288	0.0279043	0.0525705	0.0139420	0.5015076	0.2022385	0.3768116	0.5625714	0.6707067	0.1121942	0.0854403	0.2083049	0.5599761	0.4884889	0.3217643	0.5552019	0.0153512	0.1312702	0.4741217	0.3559111	0.3957817	0.3935682	0.7786999	0.1631944	0.4733682	0.2507881	0.0000107	0.1081080	0.0021240	0.0374901	0.4661276	0.1467063	0.0084942	0.1946556	0.0684281	0.0049218	0.2810317	0.2834170	0.3957626	0.1579523	0.5854077	0.0560547	0.0006487	0.0500457	0.2799903	0.2034601	0.2073693	0.5455278	0.4296230	0.3575064	0.4455239	0.0019221	0.2325661	0.3720192	0.5461568	0.3054620	0.6647373	0.2658586	0.5160530	0.3352827	0.4584141	0.3934045	0.4449170	0.0217057	0.6189528	0.0069089	0.4148120	0.4534245	0.6311229	0.3972091	0.5474760	0.2377067
800	0.3825758	0.1520369	0.7548531	0.2786215	0.2923462	0.1311156	0.1519815	0.4144820	0.4714707	0.3328599	0.6321198	0.1468140	0.4754045	0.0525701	0.0654190	0.6786061	0.0550041	0.0335658	0.0921882	0.0157164	0.0544171	0.5695161	0.4157018	0.4279454	0.0692243	0.0721521	0.1943193	0.0047519	0.0272996	0.0471254	0.0414916	0.0032551	0.5125858	0.0932280	0.3635602	0.6241619	0.5606921	0.0832314	0.0790994	0.2449007	0.4608030	0.4253178	0.2071130	0.6704746	0.0209453	0.1166167	0.6251086	0.3811460	0.2994558	0.2502641	0.6565035	0.2367114	0.5328758	0.2438411	0.0023303	0.1335019	0.0027474	0.1009215	0.4907516	0.1763385	0.0222696	0.2621707	0.0378611	0.0094715	0.3300452	0.2244470	0.5196200	0.1179826	0.5537987	0.0523347	0.0000337	0.0403794	0.3219208	0.2010101	0.1484597	0.5418912	0.4407875	0.3840971	0.3901272	0.0002955	0.3442246	0.3811259	0.5032751	0.2940727	0.7225466	0.2726412	0.6350255	0.3198552	0.6070829	0.4081590	0.4839019	0.0395637	0.5894103	0.0035476	0.4039936	0.4452284	0.5508267	0.4360507	0.6064687	0.1987089
850	0.5033843	0.1848188	0.6442544	0.1933943	0.2952236	0.1429116	0.2118842	0.3967168	0.6077987	0.3543017	0.5927734	0.0981299	0.4876316	0.0305208	0.0514381	0.5824462	0.0531374	0.0150240	0.1068155	0.0165354	0.0893846	0.5332831	0.3992387	0.5038481	0.0752078	0.0566906	0.1181375	0.0011766	0.0348800	0.0278862	0.0451728	0.0106741	0.5974720	0.1320850	0.3355879	0.5710169	0.6466731	0.0803433	0.0519438	0.2467722	0.5290878	0.3467475	0.3139878	0.6411626	0.0132004	0.0761476	0.5781194	0.3802516	0.4311266	0.2805269	0.5814042	0.1614728	0.6136651	0.2688190	0.0004540	0.1658433	0.0005197	0.0713552	0.4434589	0.1603096	0.0496636	0.1953853	0.0405095	0.0081280	0.2895751	0.2572285	0.4014769	0.1041534	0.5246079	0.1178656	0.0005092	0.0491967	0.3370929	0.2226993	0.1168899	0.4903241	0.4720040	0.3493519	0.3650369	0.0010433	0.2806512	0.3937519	0.4191598	0.3585678	0.6334843	0.1435554	0.5686283	0.3498345	0.6007900	0.4091147	0.4460467	0.0625608	0.6890592	0.0035577	0.3183345	0.4540895	0.5494103	0.3846082	0.6051734	0.2025395
900	0.3797861	0.3437549	0.4907466	0.1753806	0.3123819	0.1343564	0.1200656	0.2855765	0.4989926	0.4062342	0.6771213	0.1986220	0.5997325	0.0421090	0.0420660	0.6604294	0.0799205	0.0265016	0.0751729	0.0089464	0.0959198	0.6300401	0.2903953	0.5457763	0.0485980	0.0432099	0.1053907	0.0173685	0.0302560	0.0674388	0.0226935	0.0106864	0.5846855	0.0654667	0.4182764	0.5978218	0.5984698	0.0421126	0.0804223	0.2126676	0.4676230	0.3798233	0.2755022	0.6407799	0.0203747	0.0930913	0.6336731	0.3009459	0.3221465	0.2721618	0.4535993	0.1556907	0.5400504	0.2893224	0.0058622	0.1329069	0.0019987	0.1060091	0.5073473	0.1622332	0.0144322	0.2812076	0.0377886	0.0121537	0.2853871	0.2231440	0.4505943	0.0963866	0.5120031	0.3480986	0.0072733	0.0745832	0.3393396	0.1978307	0.1395375	0.3764360	0.4954147	0.3782938	0.4067212	0.0002183	0.2934113	0.4415326	0.6577946	0.5112149	0.6084292	0.1226950	0.5652302	0.5561817	0.5685102	0.4973097	0.4757616	0.0403742	0.5415429	0.0096268	0.5124190	0.5122445	0.6777679	0.3527721	0.5271783	0.1949340
950	0.3956924	0.3881360	0.6154552	0.1769919	0.2858091	0.1441731	0.1217209	0.2363533	0.5369018	0.4370808	0.5355528	0.1966850	0.4972941	0.0201854	0.0661453	0.6444240	0.0662435	0.0469367	0.1032095	0.0187201	0.0602951	0.7126458	0.2693542	0.5764922	0.0678255	0.0642137	0.0918568	0.0100570	0.0236260	0.0568587	0.0380193	0.0193990	0.6352798	0.0389627	0.3194731	0.6397274	0.6737474	0.0372737	0.0646604	0.2758549	0.5176600	0.4673144	0.2358507	0.7303371	0.0046175	0.0717892	0.5662934	0.3246255	0.3538769	0.2036977	0.6358595	0.1841681	0.5566435	0.2653636	0.0001814	0.1342711	0.0007395	0.0720347	0.4371589	0.1314769	0.0136598	0.1861038	0.0095504	0.0105176	0.3405550	0.1857975	0.6122997	0.1163680	0.5144450	0.2163429	0.0012487	0.0666220	0.2531398	0.1792444	0.1327692	0.3391496	0.3420760	0.4311397	0.4709717	0.0006925	0.2774355	0.4983244	0.5593879	0.5485205	0.5823962	0.1979825	0.5657531	0.3378496	0.6343818	0.4521080	0.5472910	0.0410145	0.5917929	0.0038495	0.4828072	0.4703483	0.5786527	0.3448264	0.6258058	0.1302264
1000	0.2654582	0.3882161	0.6985691	0.1975514	0.2484353	0.0937077	0.2169421	0.2961349	0.5745448	0.3611864	0.6948250	0.2196992	0.6331249	0.0563065	0.0644285	0.6346656	0.0871176	0.0164916	0.0669052	0.0142602	0.0843312	0.6334684	0.3029067	0.5532263	0.0354774	0.0760592	0.1185304	0.0079716	0.0411919	0.0356970	0.0301122	0.0213941	0.4684775	0.1327448	0.3077092	0.5803024	0.5721208	0.0520348	0.0876110	0.1731144	0.4519105	0.4033353	0.2598095	0.4649942	0.0144944	0.0908114	0.5127522	0.2367537	0.3495907	0.2321692	0.6289129	0.2647834	0.6321361	0.3184338	0.0000000	0.1957975	0.0022928	0.0649079	0.5037680	0.1674334	0.0411517	0.3101780	0.0342990	0.0082134	0.2790410	0.2152143	0.6855455	0.0840133	0.4476553	0.1345910	0.0016155	0.0599505	0.2577311	0.2401815	0.1951699	0.2996057	0.2507950	0.3185607	0.3368669	0.0010862	0.2830267	0.4825979	0.4770325	0.4915979	0.6489818	0.2653108	0.5890626	0.2587337	0.5951572	0.4372212	0.4651552	0.0659522	0.5800547	0.0130497	0.3412677	0.5754795	0.5958989	0.2846090	0.6369295	0.0799856

0	0.3189003	0.3737935	0.6801838	0.1893286	0.2585110	0.1290097	0.1219659	0.3210786	0.4573392	0.3869136	0.7149545	0.2500644	0.5738340	0.0082710	0.0810403	0.6152988	0.0443421	0.0302923	0.0822946	0.0175422	0.1017365	0.5827657	0.2900810	0.5021998	0.1043555	0.0476312	0.1014808	0.0206581	0.0383652	0.0511173	0.0495632	0.0078376	0.5354054	0.0213153	0.4281066	0.6221765	0.5818309	0.0904747	0.0944248	0.2547831	0.5180416	0.4036469	0.1982359	0.5596289	0.0111738	0.1090341	0.6119274	0.4179660	0.4710552	0.2214867	0.6684102	0.3558163	0.5285778	0.3662992	0.0031243	0.2256244	0.0027168	0.0940748	0.5267312	0.2113817	0.0290424	0.2912971	0.0178474	0.0219962	0.2431405	0.1907771	0.5124306	0.1443198	0.5205720	0.1029066	0.0021380	0.0481971	0.2717790	0.2439027	0.2743421	0.3010144	0.2133180	0.3621556	0.5420118	0.0036896	0.3629129	0.4711883	0.4074181	0.4129668	0.4990786	0.1990617	0.5720889	0.3965998	0.5997277	0.5628832	0.4555497	0.0587965	0.4948793	0.0021516	0.4211425	0.5132516	0.6028091	0.3027208	0.5252099	0.1418687
50	0.3363400	0.2279162	0.6322447	0.3015054	0.2334282	0.1168288	0.1660138	0.3149152	0.3990803	0.1613550	0.6245925	0.1786311	0.5795895	0.0207301	0.0868792	0.6167552	0.3870577	0.3432186	0.0841689	0.1467555	0.1419755	0.6490699	0.2999734	0.6179955	0.5166075	0.0726005	0.1427513	0.2429971	0.0752689	0.0784709	0.0386779	0.0036495	0.6113164	0.4613963	0.4304454	0.6077647	0.5486123	0.0526106	0.0587151	0.2027850	0.6472475	0.4268064	0.0509395	0.2358602	0.0009086	0.0658726	0.5380641	0.3728446	0.4349308	0.1125297	0.5767640	0.0595090	0.6675058	0.3272896	0.0000000	0.1475626	0.0049536	0.0843752	0.5106810	0.1833824	0.0471829	0.2878421	0.0532644	0.0052886	0.2271717	0.0960194	0.3612923	0.1013803	0.3712307	0.1396837	0.0131261	0.0948605	0.2962282	0.1324399	0.1084230	0.3338233	0.3642589	0.3955989	0.4691675	0.0015938	0.2327853	0.5371420	0.6009008	0.4828755	0.6197399	0.1839542	0.5169659	0.4087160	0.5203935	0.4338678	0.3844081	0.0482364	0.6996135	0.0715324	0.3231835	0.5496340	0.4435274	0.4191607	0.6344705	0.0777545
100	0.4586502	0.2921245	0.4399700	0.3225461	0.0912088	0.0878037	0.1611449	0.4179634	0.4637760	0.0938595	0.5535724	0.1719512	0.5239302	0.0371584	0.0676547	0.6877674	0.6281261	0.5635542	0.1473465	0.2734615	0.3153078	0.3661279	0.2479241	0.5244540	0.5690128	0.0624953	0.1310265	0.3104838	0.0206683	0.2791519	0.0462809	0.0056579	0.5414086	0.6417378	0.2989369	0.6220331	0.4902472	0.0421715	0.0337569	0.2697970	0.6349357	0.4001941	0.0089242	0.1387430	0.0070041	0.0716905	0.5827008	0.4569359	0.3898079	0.0913814	0.7408431	0.0213514	0.6913209	0.3429237	0.0018966	0.1341002	0.0110212	0.1127863	0.4990613	0.2586314	0.0129336	0.2919973	0.1011015	0.0025067	0.3192961	0.0311178	0.1990503	0.1580534	0.2746737	0.2097534	0.0224555	0.1487491	0.2776573	0.1569282	0.0610749	0.1702139	0.3986061	0.3560152	0.6920545	0.0010805	0.2342015	0.5871050	0.4581493	0.4992625	0.5574084	0.4143152	0.4849310	0.3711604	0.4096382	0.6041692	0.4766768	0.0595983	0.5076132	0.0594137	0.1111401	0.5815504	0.3229518	0.4943247	0.6480837	0.0697345
150	0.6137556	0.2410724	0.5487484	0.3813112	0.1159552	0.1444141	0.1244604	0.4542268	0.4112227	0.0555689	0.6356432	0.2166097	0.6267341	0.0335161	0.0594942	0.7095449	0.5100563	0.5796528	0.1970793	0.2468028	0.3598208	0.1757875	0.2287161	0.5947112	0.5491003	0.0747462	0.2015540	0.4001751	0.0623090	0.3317528	0.1805560	0.0135806	0.7113899	0.6228925	0.2890796	0.3937856	0.4745655	0.0496366	0.0464868	0.3149906	0.5959620	0.4050612	0.0032701	0.0951766	0.0008577	0.0960646	0.6520879	0.4198023	0.3259863	0.1901995	0.6543082	0.0087698	0.5774714	0.3237751	0.0000000	0.0697228	0.0503764	0.2817998	0.5101945	0.4033485	0.0341345	0.2801498	0.1239480	0.0051215	0.2029648	0.0516975	0.1020600	0.1518996	0.2364453	0.2360078	0.0545469	0.0503994	0.2919961	0.1774674	0.0326027	0.1070678	0.3983978	0.2644737	0.6215853	0.0048512	0.2818954	0.4986665	0.2990933	0.5718755	0.4941837	0.4196094	0.4910051	0.5034430	0.3725470	0.4964932	0.5121438	0.2817412	0.6885258	0.0383838	0.1090844	0.4494794	0.1759004	0.4184767	0.6270454	0.0496562
200	0.5620315	0.1820577	0.8007497	0.2889128	0.0935325	0.1689501	0.1288370	0.5702838	0.4468806	0.0295901	0.6829707	0.1698537	0.4701512	0.0365313	0.0472765	0.7041385	0.5639478	0.6767197	0.2933126	0.2130440	0.3680678	0.0893084	0.3513949	0.6737648	0.6008213	0.1084944	0.1915404	0.3781335	0.1266675	0.3044045	0.2467600	0.0436126	0.5149401	0.5478704	0.2560408	0.4328096	0.3439083	0.0211771	0.0407662	0.2495433	0.6426694	0.3854226	0.0022546	0.1222985	0.0053601	0.0628648	0.6057440	0.3335615	0.3775888	0.2083865	0.6662299	0.0041013	0.6352352	0.4404437	0.0012290	0.0831917	0.0128304	0.2880626	0.4664292	0.4334082	0.0651032	0.2548686	0.1288367	0.0102448	0.1950387	0.0402553	0.0937837	0.1098442	0.2426541	0.3483603	0.0435789	0.0424251	0.2991082	0.0750225	0.0213597	0.0527444	0.3331861	0.1975249	0.5363996	0.0015822	0.1982645	0.4973164	0.2096868	0.4815589	0.6432476	0.4720690	0.4344120	0.3822315	0.2969983	0.4246410	0.4472394	0.3422328	0.6319856	0.0660861	0.0942143	0.3212612	0.0966890	0.4616052	0.5780088	0.0184790
250	0.5502512	0.0817021	0.5482104	0.4571984	0.0796872	0.1243224	0.1532131	0.5808292	0.4803612	0.0446390	0.7163270	0.1262914	0.5404726	0.0398192	0.0978552	0.5684748	0.5135097	0.6460749	0.3178212	0.2298548	0.5810108	0.0999957	0.2807945	0.6421574	0.7205068	0.1562039	0.2798407	0.4239310	0.2797067	0.3950333	0.1671376	0.0871055	0.6352381	0.6676208	0.2240636	0.3958256	0.2822397	0.0198700	0.0750568	0.2202053	0.7047037	0.3758892	0.0000000	0.1170434	0.0007475	0.0943200	0.5309930	0.5059437	0.2451986	0.3092637	0.6431384	0.0010118	0.6112883	0.3736560	0.0004253	0.0972914	0.0071731	0.2281727	0.5447362	0.4351479	0.0508083	0.2893832	0.0985835	0.0104843	0.2934310	0.0216604	0.0484144	0.1602345	0.2209142	0.2945115	0.0885044	0.0362446	0.3329105	0.0532664	0.0050751	0.0609195	0.4081509	0.1048377	0.5443104	0.0009344	0.1626064	0.4885347	0.2309047	0.4444294	0.6370265	0.3366997	0.3755242	0.3359077	0.3162147	0.2639588	0.5274819	0.4264132	0.4975932	0.0594924	0.0681630	0.3216430	0.0995446	0.5458600	0.5281564	0.0485448
300	0.5650366	0.0518356	0.5062507	0.4744019	0.0741912	0.2181928	0.1583753	0.3922445	0.2922258	0.0216725	0.6152384	0.2222732	0.4849847	0.0708131	0.0842458	0.5206512	0.5401583	0.6778794	0.2722159	0.2778824	0.3546154	0.0492447	0.2278512	0.7235670	0.7726378	0.2518895	0.3169695	0.4471404	0.2824594	0.4351176	0.1871760	0.0635360	0.6217442	0.7168975	0.1952817	0.2324017	0.2740562	0.0118062	0.0482033	0.2254512	0.6986645	0.3499942	0.0048928	0.0615783	0.0099208	0.1105426	0.4473640	0.3544495	0.3280188	0.3164437	0.6774553	0.0027155	0.6492540	0.2806703	0.0009347	0.0544527	0.0199197	0.3581854	0.6240792	0.3934393	0.0663381	0.3304164	0.1540187	0.0022345	0.3459223	0.0526272	0.0689441	0.1600230	0.2530260	0.2646338	0.1100629	0.0273229	0.3620126	0.0830473	0.0017308	0.0234893	0.3660510	0.0613104	0.4854974	0.0095390	0.1113459	0.3957479	0.2845425	0.4215292	0.6397321	0.3659201	0.3905133	0.2666664	0.3116662	0.2766967	0.5277335	0.5038014	0.3204832	0.0624396	0.0378514	0.2251756	0.0826344	0.4963820	0.6596658	0.1315387
350	0.5625251	0.1004573	0.3800815	0.4642675	0.1678055	0.2650171	0.1144943	0.2625015	0.2917190	0.0109359	0.6072274	0.1270600	0.5160304	0.0551768	0.1014632	0.3345101	0.4435126	0.5325056	0.3295361	0.3125187	0.3631084	0.1011943	0.2027895	0.6526725	0.5579250	0.2541635	0.2612555	0.4259278	0.4717640	0.4018637	0.1797639	0.1373088	0.5502741	0.7857271	0.1539360	0.1958867	0.2853588	0.0253495	0.0366551	0.2224005	0.7359852	0.2461653	0.0046129	0.1375257	0.0008174	0.0869649	0.5574874	0.3268135	0.3999362	0.3822684	0.6144929	0.0011407	0.6773831	0.2818184	0.0068039	0.0525520	0.0013735	0.3388876	0.5268617	0.4199073	0.0136852	0.2418581	0.1907289	0.0211583	0.3286227	0.0079311	0.1032163	0.1454555	0.1231261	0.2804610	0.1218814	0.0139524	0.4478411	0.0465530	0.0003872	0.0309761	0.4617895	0.0761014	0.5803113	0.0052166	0.1364059	0.3495048	0.4934688	0.4173743	0.4920222	0.3737325	0.3501785	0.2726583	0.3555697	0.2926819	0.4561225	0.4560961	0.3203939	0.0755078	0.0449627	0.3426765	0.0451764	0.4723553	0.6305728	0.0539733
