"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G77A	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
300	0.7391904	0.0896893	0.9577576	0.4359928	0.4312942	0.3700404	0.9558110	0.8232195	0.6546341	0.7639514	0.4370098	0.8100686	0.8067496	0.9999662	0.9924733	0.0304824	0.3036329	0.4829264	0.9990341	0.0132696	0.4107992	0.0723605	0.9513195	0.2667621	0.4595966	0.3079241	0.9984087	0.8904207	0.5963479	0.8960394	0.4333529	0.3329988	0.1427847	0.9107387	0.6597404	0.2273323	0.3136920	0.8775340	0.6412620	0.1417681	0.9985827	0.6643048	0.4428666	0.1214492	0.9843466	0.2669107	0.2974410	0.9999418	0.5278485	0.8983063	0.0852930	0.3116074	0.1031429	0.5836344	0.9999904	0.9088614	0.0300463	0.2769544	0.0001135	0.1304271	0.8305196	0.2130199	0.0029818	0.7329654	0.9999707	0.2629955	0.8974766	0.6652894	0.9528021	0.3490688	0.2107349	0.5407410	0.5328693	0.4569621	0.1721790	0.5732952	0.0292682	0.0599845	0.0020783	0.9617743	0.3166968	0.4462519	0.4141655	0.4082989	0.0814074	0.5516248	0.0083455	0.4197705	0.8791922	0.8277432	0.9319761	0.1498024	0.9384668	0.6635221	0.0683147	0.5844073	0.0552846	0.5728908	0.2510104	0.1227515
350	0.7378379	0.1234283	0.9631568	0.4189176	0.4326097	0.3699064	0.9549030	0.8269467	0.6864969	0.7685476	0.4368170	0.8007614	0.8064131	0.9999193	0.9920845	0.0303364	0.3038365	0.5053426	0.9996371	0.0112836	0.4112730	0.0853640	0.9511947	0.2747334	0.4578349	0.2265898	0.9984903	0.8913314	0.5939468	0.8962314	0.4281679	0.3455182	0.1451018	0.8992737	0.6377030	0.2262097	0.3155085	0.8702805	0.6159987	0.1382146	0.9989370	0.6486201	0.4542617	0.1281070	0.9848018	0.2618546	0.2973501	0.9999250	0.5103535	0.8875909	0.0833875	0.3203636	0.1104128	0.5822271	0.9999913	0.9073586	0.0241805	0.2921722	0.0000661	0.1375880	0.8301273	0.1934496	0.0034577	0.7337657	0.9999532	0.2373180	0.8993236	0.6759406	0.9605970	0.3473912	0.2106789	0.5509563	0.5216104	0.4505464	0.1844768	0.5689028	0.0403941	0.0605934	0.0031172	0.9761639	0.3519960	0.4441982	0.3954305	0.4064802	0.0780244	0.5516295	0.0081975	0.4182800	0.8642518	0.7994919	0.9404497	0.1494132	0.9426200	0.6672056	0.0675235	0.5788387	0.0558533	0.5622856	0.2487815	0.1243772
400	0.7359321	0.1452390	0.9664271	0.4116705	0.4330646	0.3696980	0.9545656	0.8335058	0.7002856	0.7698808	0.4367422	0.7937225	0.8040745	0.9998260	0.9920840	0.0303080	0.3048742	0.5177312	0.9998601	0.0105004	0.4123707	0.0953469	0.9507123	0.2779727	0.4578031	0.1809501	0.9985187	0.8912853	0.5924932	0.8962338	0.4267587	0.3564220	0.1479949	0.8891004	0.6248000	0.2248671	0.3181845	0.8646710	0.6021798	0.1371420	0.9991378	0.6458503	0.4695390	0.1336499	0.9849639	0.2598442	0.2973144	0.9999108	0.5014547	0.8819864	0.0834011	0.3268845	0.1144388	0.5814658	0.9999916	0.9066359	0.0210425	0.3000917	0.0000557	0.1409290	0.8273408	0.1921156	0.0036016	0.7339689	0.9999318	0.2217206	0.8981762	0.6791319	0.9638037	0.3427282	0.2106313	0.5571057	0.5144556	0.4470907	0.1928253	0.5676537	0.0494831	0.0615320	0.0039796	0.9850082	0.3692945	0.4434861	0.3853484	0.4050149	0.0759143	0.5516284	0.0081717	0.4171100	0.8534510	0.7796779	0.9446640	0.1481655	0.9429602	0.6684240	0.0672205	0.5760526	0.0564722	0.5558666	0.2471600	0.1258666
450	0.7340652	0.1560502	0.9682107	0.4087291	0.4331966	0.3695553	0.9546849	0.8401192	0.7058358	0.7702758	0.4366993	0.7890216	0.8013496	0.9997019	0.9923383	0.0303026	0.3061594	0.5234104	0.9999425	0.0101834	0.4133909	0.1022906	0.9501312	0.2802981	0.4590999	0.1573929	0.9985263	0.8909495	0.5923110	0.8961788	0.4269499	0.3645114	0.1508892	0.8811929	0.6160871	0.2230366	0.3211340	0.8609112	0.5952100	0.1370204	0.9992428	0.6501963	0.4831529	0.1374239	0.9850006	0.2590559	0.2972963	0.9999006	0.4982127	0.8793246	0.0841496	0.3300780	0.1161888	0.5810707	0.9999915	0.9062931	0.0192650	0.3040311	0.0000595	0.1429107	0.8241614	0.1995588	0.0035613	0.7339647	0.9999112	0.2137324	0.8959612	0.6776526	0.9650676	0.3378391	0.2105987	0.5608772	0.5103311	0.4446591	0.1978028	0.5675761	0.0552293	0.0623939	0.0045419	0.9899588	0.3771460	0.4432530	0.3805429	0.4039480	0.0747679	0.5516251	0.0081701	0.4158993	0.8471668	0.7684502	0.9467011	0.1462421	0.9412149	0.6681489	0.0671696	0.5739120	0.0571015	0.5521823	0.2462011	0.1269446
500	0.7327469	0.1604657	0.9691140	0.4075917	0.4332213	0.3695198	0.9550381	0.8456400	0.7079584	0.7704091	0.4366767	0.7861579	0.7990765	0.9995847	0.9926736	0.0303016	0.3073334	0.5252234	0.9999730	0.0100475	0.4141597	0.1068352	0.9495962	0.2832954	0.4611193	0.1459758	0.9985263	0.8905979	0.5932677	0.8960958	0.4277103	0.3702589	0.1534092	0.8752889	0.6083748	0.2209040	0.3238984	0.8586552	0.5919607	0.1372102	0.9992936	0.6570953	0.4934611	0.1396890	0.9849915	0.2587500	0.2972794	0.9998945	0.4981963	0.8781406	0.0850369	0.3307317	0.1166692	0.5808548	0.9999913	0.9061320	0.0181400	0.3058726	0.0000667	0.1444539	0.8215461	0.2091283	0.0034655	0.7338475	0.9998938	0.2102179	0.8938145	0.6741027	0.9656340	0.3339909	0.2105810	0.5633766	0.5080886	0.4425316	0.2005049	0.5678857	0.0578957	0.0630231	0.0048749	0.9926744	0.3805268	0.4431879	0.3785442	0.4032371	0.0741942	0.5516217	0.0081437	0.4146416	0.8444634	0.7627666	0.9477887	0.1439572	0.9387279	0.6667663	0.0672183	0.5719730	0.0576736	0.5501169	0.2457099	0.1276279
550	0.8650857	0.1616106	0.9623430	0.4337626	0.2882555	0.3695746	0.9556445	0.8512683	0.7063297	0.7008289	0.7198586	0.7822804	0.7008441	0.9994506	0.9897256	0.0304415	0.3082672	0.5060669	0.9993261	0.1755851	0.4166518	0.1547138	0.7798812	0.2783852	0.3714368	0.1363197	0.9983813	0.8027263	0.5947207	0.7062259	0.6312470	0.4878626	0.1565560	0.8488568	0.6008089	0.2216005	0.3269072	0.8459803	0.4847444	0.2154257	0.9992357	0.6688339	0.6136802	0.1517287	0.9841303	0.4754978	0.2999098	0.9998917	0.4996780	0.8934056	0.3325669	0.3295563	0.1751929	0.4049082	0.9999842	0.9273567	0.0204737	0.3889168	0.0000747	0.1439890	0.8707342	0.2155423	0.0048207	0.7330364	0.9998820	0.2100670	0.8928476	0.6199293	0.9661009	0.3395051	0.2104033	0.5921301	0.5078307	0.4496870	0.2026931	0.5702746	0.0807742	0.0636294	0.0054861	0.9415086	0.3595894	0.4511438	0.3779250	0.4029417	0.0775828	0.5516177	0.0201430	0.4278962	0.7715055	0.5922927	0.6962176	0.1410261	0.9336119	0.6591642	0.0674299	0.5714248	0.0579572	0.5487723	0.2444915	0.1311474
600	0.9491549	0.1589379	0.9509324	0.5867905	0.1531736	0.3697011	0.9558549	0.8597678	0.6593672	0.4712341	0.9125258	0.7703012	0.5844128	0.9986780	0.9887302	0.0417528	0.3094388	0.4251227	0.9909988	0.3322884	0.4351717	0.2031803	0.6473882	0.2330314	0.2803962	0.1013713	0.9973434	0.7044230	0.5950520	0.5551445	0.8179827	0.6210633	0.1641985	0.8188634	0.6028398	0.2368387	0.3326366	0.8188906	0.4170918	0.3690463	0.9986252	0.7128303	0.7618659	0.2021669	0.9791193	0.7242288	0.3030083	0.9998914	0.5059640	0.9363312	0.5567116	0.3277823	0.1678840	0.2379715	0.9999758	0.9562224	0.0385278	0.3965323	0.0001167	0.1369117	0.9034279	0.2234229	0.0085411	0.7237529	0.9998917	0.2347040	0.8915392	0.5670461	0.9660864	0.3509837	0.2091088	0.6070736	0.5263074	0.5100577	0.2020439	0.5948045	0.1074669	0.0684013	0.0080920	0.8816175	0.2652394	0.5003113	0.3817270	0.4035873	0.0950732	0.5516017	0.0330805	0.4378657	0.7056019	0.4794606	0.4714786	0.1363437	0.9136228	0.6205648	0.0692457	0.6065244	0.0566027	0.5466401	0.2366436	0.1466134
650	0.9777517	0.1525380	0.9337319	0.7752750	0.0901634	0.3697387	0.9543859	0.8632720	0.5211650	0.3060423	0.9734227	0.7581438	0.5193578	0.9955178	0.9901966	0.0905721	0.3119749	0.3433055	0.9753996	0.4062415	0.4846994	0.2112843	0.5932123	0.1691087	0.2436509	0.0794667	0.9952035	0.6470027	0.5941258	0.4992626	0.9067065	0.6949292	0.1738466	0.8035607	0.6319171	0.2603689	0.3395980	0.7989138	0.4763011	0.5358233	0.9973517	0.7708811	0.8580637	0.2493563	0.9708844	0.8667276	0.3048061	0.9998945	0.5249786	0.9655250	0.6663776	0.3396871	0.1487075	0.1923794	0.9999658	0.9761236	0.0617680	0.3395659	0.0002621	0.1278635	0.8948125	0.2538194	0.0093631	0.6982509	0.9999193	0.2962848	0.8825374	0.5560589	0.9619056	0.3368395	0.2075866	0.5928842	0.5946339	0.5879873	0.1904847	0.6693559	0.1109894	0.0836813	0.0118032	0.8090331	0.1854794	0.5723200	0.4085431	0.4053496	0.1153148	0.5515494	0.0399481	0.4441579	0.6886777	0.4533741	0.3270708	0.1309511	0.8838328	0.5649172	0.0739115	0.7070956	0.0543633	0.5445586	0.2206066	0.1828277
700	0.9872790	0.1460551	0.9166709	0.8966860	0.0650267	0.3694618	0.9515721	0.8606740	0.3569017	0.2341548	0.9873685	0.7550674	0.4921638	0.9915810	0.9918841	0.1510619	0.3157802	0.2912885	0.9608646	0.4347987	0.5444038	0.1926751	0.5761627	0.1183018	0.2400945	0.1220217	0.9926302	0.6182242	0.5943057	0.4839481	0.9500488	0.7211388	0.1804371	0.8061000	0.6816376	0.2788595	0.3449397	0.8046502	0.5880753	0.6505247	0.9960072	0.8177622	0.9091770	0.2677669	0.9626809	0.9346318	0.3054692	0.9999033	0.5611585	0.9789811	0.7012183	0.3695037	0.1382041	0.2080562	0.9999525	0.9874228	0.0773128	0.2885633	0.0004414	0.1133814	0.8728955	0.2974987	0.0078145	0.6678396	0.9999455	0.3567996	0.8690115	0.5643184	0.9473396	0.3147572	0.2067817	0.5591671	0.6963285	0.6400465	0.1796381	0.7616074	0.0910936	0.1020474	0.0141026	0.7353075	0.1446378	0.6274328	0.4882533	0.4081836	0.1296686	0.5514705	0.0438826	0.4491959	0.6956087	0.4557250	0.2124318	0.1256055	0.8605864	0.5229162	0.0794839	0.8004214	0.0533323	0.5484811	0.2049226	0.2179643
750	0.9907720	0.1417275	0.9047619	0.9550861	0.0555262	0.3688447	0.9487018	0.8574358	0.2385032	0.2095882	0.9881733	0.7630285	0.4840913	0.9926538	0.9926262	0.1918612	0.3193995	0.2639255	0.9501746	0.4449843	0.5797686	0.1677011	0.5753682	0.0888464	0.2482420	0.2660735	0.9904793	0.6070913	0.5978307	0.4817678	0.9748324	0.7183710	0.1810479	0.8218422	0.7308643	0.2886167	0.3472723	0.8252516	0.6866064	0.7108937	0.9951104	0.8481476	0.9320136	0.2653321	0.9566695	0.9643621	0.3054968	0.9999180	0.6147343	0.9844225	0.6983820	0.4008171	0.1335258	0.2313810	0.9999380	0.9932545	0.0846549	0.2588361	0.0005139	0.0871942	0.8579754	0.3410535	0.0063549	0.6443613	0.9999630	0.3952090	0.8577239	0.5712377	0.9187067	0.3009006	0.2056571	0.5207708	0.7811042	0.6652852	0.1756513	0.8291735	0.0643630	0.1113267	0.0130848	0.6810034	0.1247018	0.6566349	0.5786789	0.4115125	0.1370657	0.5514102	0.0462960	0.4524286	0.7089680	0.4637553	0.1273497	0.1212005	0.8493776	0.5004077	0.0837497	0.8574116	0.0521929	0.5621876	0.1955880	0.2362448
800	0.9923637	0.1311092	0.8984579	0.9794533	0.0519443	0.3680968	0.9469765	0.8562278	0.1739236	0.2028775	0.9867019	0.7773230	0.4850962	0.9962846	0.9912727	0.2129027	0.3215229	0.2505113	0.9426593	0.4506866	0.5785061	0.1470287	0.5795243	0.0761487	0.2563980	0.4536012	0.9892224	0.6060353	0.6039900	0.4832339	0.9883640	0.7026117	0.1765407	0.8419480	0.7670358	0.2922404	0.3463169	0.8457736	0.7529579	0.7349077	0.9947296	0.8658035	0.9390088	0.2550436	0.9534207	0.9767845	0.3056031	0.9999352	0.6707669	0.9865304	0.6868124	0.4268485	0.1315705	0.2455735	0.9999278	0.9961505	0.0878038	0.2445231	0.0004767	0.0608920	0.8537727	0.3769788	0.0056320	0.6303412	0.9999728	0.4122875	0.8513624	0.5710041	0.8839234	0.2968905	0.2049018	0.4890558	0.8126870	0.6762692	0.1752781	0.8667274	0.0430045	0.1106201	0.0093403	0.6408715	0.1142392	0.6683830	0.6255755	0.4145557	0.1350636	0.5513909	0.0468928	0.4544025	0.7242947	0.4707448	0.0749287	0.1184823	0.8467202	0.4904348	0.0860500	0.8864717	0.0496232	0.5804992	0.1919239	0.2407240
850	0.9941292	0.1037555	0.8958537	0.9888953	0.0505275	0.3674989	0.9466954	0.8563725	0.1443039	0.2016550	0.9859146	0.7919230	0.4902885	0.9984062	0.9875255	0.2250252	0.3218970	0.2438470	0.9370822	0.4561631	0.5485577	0.1330762	0.5835945	0.0727275	0.2603215	0.6021752	0.9888116	0.6093569	0.6101815	0.4850822	0.9948226	0.6847549	0.1698986	0.8598083	0.7889070	0.2934535	0.3428760	0.8605035	0.7912204	0.7387350	0.9946786	0.8750978	0.9380117	0.2446549	0.9523944	0.9818148	0.3059666	0.9999506	0.7099570	0.9873404	0.6775124	0.4456548	0.1307009	0.2514900	0.9999247	0.9975987	0.0901810	0.2382416	0.0003995	0.0432776	0.8564961	0.4003643	0.0054634	0.6234609	0.9999779	0.4159138	0.8493504	0.5650461	0.8561700	0.2990199	0.2050411	0.4677378	0.7838713	0.6825724	0.1746904	0.8838827	0.0295070	0.1054539	0.0054754	0.6071876	0.1083914	0.6715490	0.6358606	0.4168302	0.1208375	0.5514019	0.0457949	0.4561485	0.7399309	0.4751923	0.0475111	0.1177777	0.8480776	0.4865665	0.0867496	0.8995297	0.0461056	0.5962211	0.1912128	0.2390081
900	0.9964078	0.0730143	0.8949138	0.9924214	0.0499208	0.3672118	0.9474047	0.8567048	0.1323450	0.2016130	0.9859524	0.8034441	0.4966791	0.9992515	0.9826893	0.2344647	0.3210985	0.2402731	0.9327704	0.4608768	0.5126249	0.1245915	0.5863337	0.0725161	0.2599024	0.6920469	0.9889142	0.6135513	0.6142969	0.4863655	0.9975965	0.6701186	0.1636121	0.8728994	0.8007399	0.2946959	0.3383684	0.8695050	0.8104805	0.7336022	0.9947674	0.8791555	0.9338124	0.2369774	0.9526354	0.9837870	0.3063614	0.9999616	0.7288324	0.9876530	0.6716043	0.4567710	0.1302104	0.2532028	0.9999267	0.9983501	0.0934219	0.2355417	0.0003296	0.0333009	0.8617662	0.4112970	0.0055749	0.6207031	0.9999806	0.4134525	0.8499539	0.5567487	0.8403881	0.3036332	0.2054970	0.4557075	0.7258425	0.6887132	0.1721708	0.8896837	0.0220989	0.1001563	0.0030223	0.5777338	0.1049388	0.6714578	0.6299580	0.4182801	0.1016753	0.5514245	0.0439873	0.4581486	0.7541228	0.4774637	0.0350212	0.1189034	0.8506411	0.4854500	0.0865502	0.9040826	0.0426876	0.6066985	0.1914906	0.2360910
950	0.9981925	0.0510991	0.8945548	0.9937228	0.0496548	0.3672243	0.9484697	0.8566821	0.1279723	0.2015949	0.9862877	0.8111904	0.5023607	0.9995517	0.9780915	0.2422272	0.3198730	0.2381718	0.9295327	0.4642215	0.4862372	0.1195775	0.5879305	0.0721243	0.2567589	0.7384770	0.9892086	0.6170589	0.6157287	0.4872299	0.9987091	0.6599280	0.1587787	0.8814320	0.8074797	0.2966659	0.3340221	0.8744449	0.8184976	0.7261622	0.9948848	0.8802644	0.9290808	0.2322139	0.9533420	0.9845256	0.3066457	0.9999682	0.7356203	0.9877745	0.6676663	0.4615640	0.1298805	0.2534119	0.9999304	0.9987588	0.0976891	0.2343863	0.0002805	0.0278091	0.8668780	0.4136771	0.0057787	0.6199101	0.9999821	0.4094309	0.8515739	0.5489675	0.8332703	0.3083801	0.2058502	0.4501967	0.6718287	0.6957462	0.1681082	0.8899169	0.0184630	0.0963431	0.0017893	0.5530483	0.1027616	0.6705601	0.6203801	0.4191044	0.0862898	0.5514464	0.0424382	0.4603168	0.7654623	0.4785090	0.0298964	0.1212705	0.8531322	0.4857188	0.0860470	0.9043008	0.0399798	0.6126469	0.1919001	0.2337924
1000	0.9991713	0.0386299	0.8943796	0.9942048	0.0495590	0.3674216	0.9494442	0.8563148	0.1264474	0.2014818	0.9865548	0.8158025	0.5064629	0.9996577	0.9743549	0.2479943	0.3187292	0.2368726	0.9272307	0.4663232	0.4713035	0.1164783	0.5888169	0.0704871	0.2526809	0.7595406	0.9895069	0.6194988	0.6150166	0.4879772	0.9991346	0.6533446	0.1554850	0.8866868	0.8124323	0.2990553	0.3304842	0.8768856	0.8205964	0.7195658	0.9949850	0.8800398	0.9249971	0.2296191	0.9540603	0.9847831	0.3068121	0.9999717	0.7390769	0.9878218	0.6646181	0.4623285	0.1296567	0.2532555	0.9999334	0.9989902	0.1023968	0.2339736	0.0002506	0.0244396	0.8707575	0.4118908	0.0059703	0.6198821	0.9999831	0.4058989	0.8532227	0.5431209	0.8295882	0.3121776	0.2060462	0.4485741	0.6342976	0.7029499	0.1638383	0.8878966	0.0168791	0.0940757	0.0012205	0.5335314	0.1013031	0.6696400	0.6122489	0.4195408	0.0768451	0.5514629	0.0415672	0.4623793	0.7734392	0.4790045	0.0275781	0.1241550	0.8551165	0.4867866	0.0855687	0.9027185	0.0380964	0.6156377	0.1922657	0.2322540

0	0.9999088	0.0288328	0.8940541	0.9943972	0.0498160	0.3684075	0.9512702	0.8543082	0.1256014	0.2014715	0.9862746	0.8191450	0.5086579	0.9997509	0.9669893	0.2577018	0.3173951	0.2347958	0.9222629	0.4693106	0.4621027	0.1088697	0.5902775	0.0533495	0.2388397	0.7621045	0.9900612	0.6223763	0.6000607	0.4919012	0.9993296	0.6338799	0.1485632	0.9001413	0.8369897	0.3081687	0.3208221	0.8776454	0.8144965	0.7087695	0.9951739	0.8795286	0.9131603	0.2270740	0.9553966	0.9848692	0.3070037	0.9999810	0.7973626	0.9878500	0.6577317	0.4540448	0.1292870	0.2502578	0.9999246	0.9993399	0.1225379	0.2371181	0.0002199	0.0121477	0.8769826	0.4015843	0.0061624	0.6208954	0.9999862	0.3998078	0.8561971	0.5391832	0.7914437	0.3182222	0.2072286	0.4562379	0.5885503	0.7243209	0.1553428	0.8774497	0.0163637	0.0921253	0.0003510	0.4756280	0.0977554	0.6645262	0.5997724	0.4200129	0.0677327	0.5514875	0.0458745	0.4692553	0.7900393	0.4801275	0.0137116	0.1368976	0.8595459	0.4953720	0.0847603	0.8978843	0.0352002	0.6175096	0.1958653	0.2266548
50	0.9999088	0.0288361	0.8447836	0.7794102	0.0498161	0.3683943	0.9502872	0.7306137	0.4261254	0.1250705	0.9863062	0.8789691	0.6242819	0.9997462	0.9672279	0.2383296	0.2791810	0.4604897	0.9247353	0.4058778	0.4202661	0.1961129	0.5885005	0.0532985	0.2369990	0.7617955	0.9911488	0.7306091	0.6000374	0.4919051	0.9975346	0.5455919	0.1484417	0.9031779	0.8656158	0.3081796	0.3207283	0.8776407	0.8134541	0.6482249	0.9951761	0.9055721	0.9168934	0.2270774	0.9583742	0.9848692	0.3070037	0.9999836	0.7982131	0.9878507	0.6473656	0.4480880	0.1286234	0.2506034	0.8984015	0.9993402	0.2400635	0.2979599	0.0002151	0.0117597	0.8769150	0.3956309	0.0070019	0.7240871	0.9999853	0.3989996	0.8562364	0.5366215	0.7914025	0.3194983	0.4177204	0.5829310	0.6148792	0.7260527	0.1551795	0.8884349	0.0163611	0.0919455	0.0003566	0.4990643	0.0991824	0.4925626	0.5944874	0.3368695	0.0846521	0.5514875	0.1132050	0.4667797	0.7908592	0.6231050	0.0136967	0.1348037	0.8595188	0.4903421	0.3335625	0.8981751	0.0327243	0.6123575	0.1592128	0.3639162
100	0.9999086	0.0289577	0.8057981	0.5766128	0.0498052	0.3679975	0.9430112	0.6205126	0.7168719	0.0723939	0.9864607	0.9420703	0.7697860	0.9997231	0.9709210	0.1691307	0.2291556	0.7051411	0.9352123	0.3453296	0.3572874	0.3322186	0.5676390	0.0523870	0.2259973	0.7514384	0.9945312	0.8492125	0.5999214	0.4919098	0.9830542	0.4399287	0.1476736	0.9095477	0.8989077	0.3082720	0.3200558	0.8772609	0.7904034	0.4376344	0.9952325	0.9322410	0.9331540	0.2275347	0.9691845	0.9848692	0.3070024	0.9999864	0.8021213	0.9878541	0.5981779	0.4004487	0.1250310	0.2529476	0.8113846	0.9993424	0.3658165	0.3572835	0.0001933	0.0100404	0.8765285	0.3668553	0.0139157	0.8092704	0.9999816	0.3905570	0.8569662	0.5222296	0.7912764	0.3254068	0.5680433	0.7249628	0.7156000	0.7367597	0.1580624	0.8855407	0.0166847	0.0916396	0.0003883	0.5786479	0.1124784	0.3510395	0.5347192	0.2460208	0.1170561	0.5514869	0.1780388	0.4569235	0.7933938	0.7533670	0.0136271	0.1326552	0.8588144	0.4696818	0.5004614	0.9005137	0.0298647	0.5860478	0.1176561	0.4693476
150	0.9999062	0.0304652	0.7980002	0.4836383	0.0497039	0.3664617	0.9329693	0.5894468	0.8535998	0.0554878	0.9866213	0.9749105	0.8612631	0.9996940	0.9791838	0.1120956	0.1944925	0.8375050	0.9466583	0.3157384	0.2801557	0.4459957	0.5077621	0.0489625	0.2093301	0.6830775	0.9970300	0.9135042	0.5993143	0.4919402	0.9710225	0.3741521	0.1462271	0.9164755	0.9182988	0.3086742	0.3185482	0.8739476	0.7035466	0.2753752	0.9955320	0.9467870	0.9518958	0.2312751	0.9785997	0.9848694	0.3070002	0.9999880	0.8092852	0.9878656	0.5461894	0.3040226	0.1206663	0.2570631	0.7725315	0.9993474	0.4323242	0.3844865	0.0001702	0.0080739	0.8756416	0.3358383	0.0276737	0.8419531	0.9999794	0.3672547	0.8599145	0.5020611	0.7899701	0.3297748	0.6206801	0.8107716	0.7984700	0.7633570	0.1629559	0.8524989	0.0186685	0.0933947	0.0004286	0.6436328	0.1412526	0.2936224	0.4411483	0.1967953	0.1361043	0.5514839	0.2100207	0.4484062	0.7971822	0.8099708	0.0131357	0.1317555	0.8557108	0.4496339	0.5648916	0.8961315	0.0277655	0.5579347	0.0946470	0.5046024
200	0.9998827	0.0398408	0.8025239	0.4483431	0.0493998	0.3641416	0.9267181	0.5901463	0.9067458	0.0510084	0.9865797	0.9889918	0.9081836	0.9996436	0.9872123	0.0833418	0.1739488	0.8968117	0.9545235	0.3029638	0.2469917	0.5221318	0.4280648	0.0431416	0.1940249	0.4945413	0.9982266	0.9423003	0.5973904	0.4920530	0.9680004	0.3390720	0.1445570	0.9220506	0.9278131	0.3095585	0.3163769	0.8623306	0.5620912	0.1985642	0.9962291	0.9543665	0.9661028	0.2426309	0.9837669	0.9848695	0.3070101	0.9999890	0.8212797	0.9878925	0.5136795	0.2148669	0.1182573	0.2615247	0.7570760	0.9993381	0.4621496	0.3939616	0.0001598	0.0065008	0.8730090	0.3167870	0.0400729	0.8524326	0.9999813	0.3381151	0.8661879	0.4856467	0.7864901	0.3248742	0.6366610	0.8583134	0.8470411	0.8040254	0.1613275	0.8056637	0.0233649	0.0983647	0.0004770	0.6757352	0.1898101	0.2736548	0.3808331	0.1737349	0.1447243	0.5514742	0.2235785	0.4444819	0.8019246	0.8302378	0.0117612	0.1319021	0.8481990	0.4389684	0.5882354	0.8745686	0.0265115	0.5396266	0.0840451	0.5145261
250	0.9996874	0.0713332	0.8081379	0.4360877	0.0489187	0.3620917	0.9245285	0.5953547	0.9256290	0.0499345	0.9862548	0.9944120	0.9298659	0.9994044	0.9925567	0.0711888	0.1626439	0.9207431	0.9589804	0.2971450	0.2827537	0.5691578	0.3595581	0.0365727	0.1826673	0.2620980	0.9987163	0.9539053	0.5928898	0.4922901	0.9680460	0.3215418	0.1430913	0.9258043	0.9323432	0.3109187	0.3137050	0.8374709	0.4229683	0.1674296	0.9970872	0.9586928	0.9751603	0.2616020	0.9861211	0.9848683	0.3070535	0.9999897	0.8374820	0.9879105	0.4953200	0.1578870	0.1175642	0.2653423	0.7511176	0.9992792	0.4755693	0.3959761	0.0001697	0.0053047	0.8668484	0.3115284	0.0456572	0.8559206	0.9999858	0.3177090	0.8748241	0.4758905	0.7834969	0.3094651	0.6413764	0.8852193	0.8718037	0.8371318	0.1592241	0.7674229	0.0312911	0.1066602	0.0005948	0.6830495	0.2613786	0.2670256	0.3528023	0.1628944	0.1482568	0.5514500	0.2292629	0.4435060	0.8050231	0.8372761	0.0096210	0.1328707	0.8352591	0.4356055	0.5968711	0.8548169	0.0264089	0.5291028	0.0795708	0.5183662
300	0.9986831	0.1100226	0.8118544	0.4320695	0.0484142	0.3608372	0.9243549	0.5985081	0.9319957	0.0497181	0.9859370	0.9963279	0.9392410	0.9978534	0.9955280	0.0661401	0.1567129	0.9296558	0.9613554	0.2940142	0.3361521	0.5971550	0.3124312	0.0306711	0.1747964	0.1166553	0.9989039	0.9579618	0.5844666	0.4926014	0.9683335	0.3130545	0.1420103	0.9280767	0.9347450	0.3127203	0.3104162	0.7988976	0.3210907	0.1555751	0.9977799	0.9614221	0.9804933	0.2826628	0.9870983	0.9848639	0.3071139	0.9999904	0.8541891	0.9878972	0.4852430	0.1244784	0.1175008	0.2681431	0.7488349	0.9991405	0.4828348	0.3952547	0.0002055	0.0044484	0.8570689	0.3163628	0.0453643	0.8573850	0.9999905	0.3098123	0.8834589	0.4718323	0.7858510	0.2888327	0.6428641	0.9022211	0.8835078	0.8424712	0.1677488	0.7443701	0.0427876	0.1184629	0.0006836	0.6732566	0.3246075	0.2647698	0.3416115	0.1574851	0.1496488	0.5514053	0.2324724	0.4439594	0.8042733	0.8398754	0.0073070	0.1345238	0.8181730	0.4357656	0.6007664	0.8602781	0.0275834	0.5224815	0.0779608	0.5207607
