Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G66A	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
100	0.9497329	0.4310283	0.5657556	0.1227057	0.4682161	0.0321075	0.3222487	0.4503864	0.7397316	0.3380698	0.7328903	0.7793843	0.1441575	0.0003079	0.1198820	0.0670453	0.3215306	0.9999820	0.2790083	0.6515353	0.3749806	0.2709516	0.7822291	0.3464140	0.9052150	0.3824968	0.6255083	0.1863733	0.4351617	0.9962274	0.5289848	0.7495443	0.7807223	0.1610765	0.9999186	0.4341985	0.4123125	0.9772011	0.4634927	0.9993613	0.6435112	0.6660905	0.7631047	0.2743905	0.7818015	0.3883201	0.2328625	0.5398771	0.9335748	1.0000000	0.5077841	0.0218941	0.9489554	0.4769000	0.6658914	0.1170624	0.4045721	0.4274648	0.8999350	0.4350346	0.9840373	0.2613486	0.0112348	0.8783005	0.4941912	0.1745239	0.1819135	0.2432673	0.8479398	0.7693769	0.0654507	0.9942353	0.0000004	0.9092004	0.9152124	0.6607534	0.3796581	0.1162961	0.1672039	0.6203906	0.5243840	0.9363686	0.3442788	0.3976631	0.8291983	0.3102390	0.9350408	0.9102236	0.9027623	0.8970404	0.4599040	0.4037779	0.8496457	0.0262612	0.0345999	0.3817913	0.6790324	0.9593159	0.5135150	0.1138250
150	0.9498004	0.4053723	0.5635671	0.2771973	0.5295463	0.0307412	0.1943427	0.4801707	0.7954465	0.2071864	0.7725426	0.8515797	0.0829437	0.0020125	0.1525622	0.0672788	0.3390883	0.9999924	0.3226549	0.6451781	0.4157536	0.2435252	0.7494751	0.5734874	0.9064788	0.2720873	0.7137002	0.1849910	0.2735943	0.9453327	0.7792489	0.9048796	0.6630897	0.2175981	0.9998433	0.3552939	0.4138480	0.8727411	0.6078195	0.9994347	0.6381393	0.6345731	0.7615079	0.2729829	0.8574737	0.1920644	0.2852029	0.5005642	0.9343456	1.0000000	0.5757318	0.0191285	0.9695046	0.4018653	0.6243239	0.0779557	0.3920497	0.4794442	0.8900184	0.3985284	0.9839608	0.1810727	0.0062999	0.9570103	0.5376367	0.2007211	0.3474389	0.2795234	0.7744289	0.8462338	0.1240950	0.9970490	0.0000004	0.9116738	0.8261841	0.7352554	0.4891800	0.1545245	0.1910918	0.7470889	0.5210215	0.9502560	0.3020772	0.4869477	0.8979665	0.3139538	0.9278200	0.9345596	0.8410997	0.8585587	0.4527226	0.3724697	0.8783891	0.0212761	0.0746783	0.3814366	0.6799622	0.9436937	0.5236874	0.1367523
200	0.9456006	0.3956412	0.5624217	0.4077992	0.5822287	0.0303286	0.1512083	0.5218339	0.8548945	0.1230360	0.8087502	0.9014318	0.0663707	0.0056761	0.1685634	0.0681927	0.3389700	0.9999971	0.3405199	0.6068722	0.4271998	0.2286385	0.7396116	0.7456001	0.8936649	0.2347500	0.7527946	0.2611443	0.1635407	0.8184635	0.9051983	0.9643821	0.5940164	0.2473097	0.9996582	0.3054309	0.4052636	0.6556770	0.7046554	0.9994385	0.6272904	0.6515527	0.7591616	0.2719614	0.9036412	0.0958317	0.3306885	0.4553790	0.9342660	1.0000000	0.6331671	0.0185185	0.9629914	0.3565368	0.5645247	0.0532323	0.3876400	0.5018757	0.8770576	0.3673721	0.9839186	0.1148537	0.0033675	0.9852709	0.5754530	0.2211375	0.4845158	0.3346086	0.7619771	0.8765770	0.2317978	0.9985271	0.0000003	0.9204368	0.6500093	0.8748681	0.5783829	0.2979327	0.2126951	0.7952510	0.5063591	0.9584381	0.2658311	0.5196375	0.9422676	0.3180404	0.9217038	0.9517990	0.7959345	0.8180633	0.4515777	0.3486074	0.9028621	0.0178177	0.1172138	0.3821454	0.6820061	0.9389660	0.5363026	0.2057184
250	0.9421753	0.3929488	0.5595102	0.4828035	0.6145882	0.0316354	0.1379312	0.5584119	0.8948863	0.0589811	0.8351854	0.9269548	0.0653867	0.0107422	0.1772796	0.0714338	0.3376242	0.9999990	0.3472101	0.5192437	0.4154886	0.2120035	0.7368252	0.8519724	0.8803279	0.2231293	0.7968594	0.4004527	0.1048471	0.6789007	0.9589766	0.9852411	0.5571144	0.2550287	0.9993542	0.2772294	0.3729822	0.4430196	0.7661729	0.9994077	0.6165721	0.7308402	0.7568273	0.2713642	0.9263033	0.0526807	0.3458001	0.4265586	0.9281570	1.0000000	0.6865751	0.0195337	0.9252884	0.3320280	0.5102252	0.0457732	0.4038338	0.5014004	0.8628223	0.3435438	0.9839177	0.0815886	0.0017646	0.9944174	0.6010766	0.2308521	0.5612145	0.3925251	0.8121106	0.8837568	0.3376165	0.9990839	0.0000004	0.9414461	0.5120084	0.9492940	0.6403721	0.3823227	0.2294387	0.8045673	0.4909626	0.9658688	0.2417907	0.5280045	0.9639916	0.3161319	0.9185215	0.9623246	0.7798605	0.7862490	0.4516385	0.3288491	0.9195125	0.0160056	0.1462478	0.3864244	0.6841461	0.9009049	0.5467668	0.2749108
300	0.9404329	0.3941489	0.5545474	0.5184380	0.6265403	0.0336394	0.1340564	0.5831155	0.9167064	0.0247651	0.8543669	0.9386965	0.0669911	0.0166543	0.1877699	0.0793395	0.3368989	0.9999996	0.3496470	0.4068000	0.3907235	0.1873548	0.7360581	0.9131797	0.8710776	0.2195851	0.8537779	0.5177195	0.0771927	0.5737244	0.9801354	0.9921878	0.5372116	0.2530874	0.9989669	0.2597825	0.3246375	0.2956153	0.8079671	0.9993679	0.6113286	0.8234428	0.7549834	0.2710547	0.9381732	0.0343117	0.3442359	0.4137979	0.9086833	1.0000000	0.7460054	0.0208192	0.8757287	0.3145256	0.4674851	0.0474290	0.4495582	0.4881753	0.8343344	0.3211804	0.9839363	0.0691596	0.0009275	0.9972041	0.6147389	0.2436199	0.6046946	0.4384465	0.8769462	0.8821391	0.4109081	0.9983445	0.0000004	0.9667433	0.4526503	0.9757497	0.6788149	0.4115158	0.2475151	0.8041773	0.4795428	0.9716311	0.2268571	0.5285804	0.9731709	0.3052818	0.9180397	0.9705292	0.7804103	0.7653047	0.4517964	0.3056726	0.9315956	0.0151593	0.1559362	0.3947886	0.6853785	0.8002525	0.5525974	0.3166320
350	0.9401355	0.3978454	0.5502697	0.5337092	0.6226411	0.0348456	0.1329628	0.5974568	0.9275293	0.0103998	0.8692182	0.9439829	0.0676759	0.0240155	0.2132153	0.0912392	0.3365583	0.9999999	0.3505773	0.3080771	0.3687948	0.1609831	0.7358460	0.9479432	0.8657282	0.2184478	0.9007570	0.5870207	0.0651037	0.5085458	0.9880738	0.9944236	0.5262199	0.2487228	0.9985168	0.2469500	0.2806196	0.2076351	0.8333773	0.9993425	0.6129784	0.8855276	0.7537280	0.2708980	0.9458037	0.0267392	0.3392103	0.4092263	0.8786873	1.0000000	0.8011052	0.0214308	0.8412675	0.2982421	0.4318861	0.0507324	0.5045135	0.4689439	0.7896690	0.2990289	0.9839474	0.0655791	0.0005015	0.9980624	0.6199862	0.2687787	0.6329408	0.4681571	0.9258160	0.8790655	0.4544044	0.9939399	0.0000006	0.9843715	0.4568930	0.9823277	0.7025896	0.4201831	0.2707023	0.8080968	0.4731296	0.9753158	0.2175869	0.5277524	0.9762482	0.2871781	0.9192635	0.9784428	0.7822883	0.7524749	0.4519006	0.2774935	0.9436226	0.0147785	0.1499437	0.4049957	0.6854911	0.6726858	0.5543898	0.3361177
400	0.9408166	0.4022346	0.5473810	0.5398625	0.6119745	0.0347521	0.1326532	0.6050743	0.9327285	0.0049878	0.8802545	0.9463765	0.0674765	0.0384943	0.2816343	0.1030279	0.3364047	0.9999999	0.3509550	0.2402269	0.3550170	0.1396278	0.7357835	0.9675480	0.8629368	0.2180637	0.9299137	0.6213214	0.0601102	0.4725798	0.9909626	0.9951242	0.5201920	0.2447618	0.9979371	0.2370246	0.2505050	0.1592868	0.8465329	0.9993431	0.6194980	0.9164815	0.7529489	0.2708134	0.9509737	0.0236410	0.3354264	0.4072027	0.8487431	1.0000000	0.8417667	0.0213785	0.8283770	0.2834266	0.3945976	0.0527276	0.5556894	0.4495385	0.7512617	0.2805600	0.9839347	0.0648187	0.0002892	0.9983632	0.6219487	0.3013399	0.6507630	0.4848650	0.9553868	0.8764659	0.4793960	0.9742434	0.0000006	0.9934306	0.5044597	0.9817213	0.7190742	0.4227556	0.2958695	0.8190106	0.4708536	0.9773798	0.2121224	0.5277570	0.9764875	0.2664112	0.9210756	0.9850750	0.7783046	0.7444267	0.4519576	0.2491879	0.9576934	0.0146078	0.1372496	0.4140224	0.6847570	0.5511468	0.5543280	0.3444106
450	0.9419368	0.4061133	0.5452819	0.5422475	0.6016106	0.0337607	0.1324806	0.6089127	0.9352398	0.0030514	0.8876556	0.9474732	0.0673485	0.0716082	0.4437096	0.1117254	0.3363375	1.0000000	0.3510824	0.2001104	0.3477321	0.1251533	0.7357618	0.9784388	0.8615723	0.2179403	0.9454157	0.6364526	0.0581591	0.4541952	0.9919920	0.9953379	0.5170007	0.2419153	0.9967695	0.2299801	0.2326063	0.1343256	0.8522654	0.9993646	0.6270315	0.9296006	0.7524880	0.2707641	0.9542462	0.0221640	0.3331330	0.4054169	0.8257143	1.0000000	0.8672762	0.0210627	0.8295526	0.2720288	0.3442494	0.0531414	0.6014086	0.4340894	0.7271542	0.2668754	0.9838975	0.0646896	0.0001860	0.9984935	0.6251622	0.3309264	0.6600952	0.4934739	0.9717044	0.8734541	0.4942311	0.9163731	0.0000007	0.9973937	0.5644825	0.9792063	0.7366192	0.4236832	0.3176032	0.8332297	0.4709930	0.9784364	0.2091937	0.5292001	0.9755394	0.2476087	0.9227694	0.9882388	0.7690244	0.7390639	0.4519835	0.2258667	0.9714137	0.0145358	0.1249222	0.4201915	0.6836061	0.4541880	0.5545023	0.3479890
500	0.9430928	0.4092243	0.5435528	0.5431502	0.5941922	0.0325128	0.1316438	0.6107879	0.9364783	0.0023756	0.8921455	0.9479852	0.0690383	0.1139518	0.6535046	0.1170105	0.3363085	1.0000000	0.3510768	0.1784747	0.3442457	0.1164343	0.7357520	0.9843738	0.8609357	0.2179100	0.9529339	0.6423792	0.0574458	0.4452950	0.9923532	0.9954008	0.5153891	0.2401605	0.9936880	0.2257594	0.2224107	0.1222067	0.8542546	0.9993931	0.6327728	0.9346730	0.7522196	0.2707344	0.9561464	0.0206492	0.3315895	0.4035821	0.8106802	1.0000000	0.8816814	0.0207610	0.8348115	0.2647816	0.2934603	0.0526647	0.6393878	0.4237822	0.7140766	0.2570175	0.9838462	0.0646341	0.0001374	0.9985596	0.6314653	0.3523118	0.6641080	0.4990108	0.9804957	0.8688938	0.5030610	0.8534330	0.0000007	0.9989797	0.6148135	0.9768610	0.7639872	0.4240750	0.3329641	0.8464326	0.4719895	0.9789447	0.2077748	0.5316578	0.9742640	0.2331052	0.9240270	0.9794025	0.7578367	0.7354063	0.4519903	0.2093151	0.9817984	0.0145416	0.1158945	0.4235768	0.6824304	0.3888411	0.5594537	0.3492019
550	0.9015158	0.4632944	0.5412579	0.5432341	0.5819314	0.0296478	0.4645189	0.6117024	0.9370977	0.0154119	0.8940100	0.9479824	0.2751406	0.1883396	0.8095780	0.1128338	0.1731559	1.0000000	0.2642762	0.1674897	0.2355588	0.1315199	0.8608060	0.9874097	0.7383433	0.5325722	0.9196869	0.6442292	0.0703025	0.4414463	0.9859256	0.6411454	0.5205845	0.2352656	0.9878361	0.2095651	0.2166574	0.1199032	0.8052218	0.9990961	0.6368208	0.9374705	0.7520642	0.2707277	0.9449932	0.2439549	0.3685821	0.4330750	0.8018214	1.0000000	0.9041687	0.0222605	0.8810279	0.2649064	0.2606581	0.0520525	0.6689933	0.4126024	0.7347184	0.2492461	0.9838457	0.0650030	0.0112752	0.7937117	0.6373636	0.3318209	0.6783903	0.5110462	0.9860368	0.7375372	0.5075639	0.7161936	0.0000006	0.9995844	0.6489157	0.9640363	0.6844057	0.4142203	0.3548956	0.8557335	0.3610670	0.9710051	0.2141567	0.3541916	0.9651699	0.2232126	0.9291366	0.9348941	0.7526294	0.7324202	0.4520136	0.2016260	0.9882761	0.0148056	0.1025882	0.4252314	0.6814889	0.3311827	0.5730425	0.5057320
600	0.8882955	0.5219441	0.5226317	0.5369395	0.5286457	0.0259662	0.6482973	0.6112317	0.9373220	0.0961705	0.8919110	0.9350487	0.4541829	0.2606506	0.9020246	0.0919154	0.0750522	0.9999996	0.1760726	0.1628687	0.1482120	0.1531772	0.9528487	0.9881577	0.6878217	0.7839011	0.8846854	0.6363406	0.1671909	0.4477149	0.8857268	0.3036068	0.5584878	0.2048086	0.9830078	0.2023825	0.2136383	0.1626844	0.6496974	0.9988915	0.6437372	0.9445033	0.7519971	0.2707861	0.9201256	0.4601748	0.3216200	0.5096096	0.7970014	1.0000000	0.9244042	0.0312810	0.9440214	0.2987435	0.2475862	0.0513254	0.6683530	0.3748011	0.7717894	0.2336512	0.9840771	0.0671295	0.0278739	0.6061317	0.6318068	0.2186809	0.6924627	0.5326723	0.9916665	0.5822936	0.5071409	0.5758271	0.0000006	0.9998016	0.6577523	0.9560221	0.6068914	0.2636015	0.3497308	0.8596761	0.2752751	0.9660871	0.2290238	0.1709404	0.8881201	0.2175567	0.9458638	0.8165716	0.7777279	0.7290024	0.4523505	0.2140584	0.9912869	0.0161226	0.0733595	0.4280463	0.6809187	0.2885298	0.5875418	0.5936291
650	0.9000296	0.5710596	0.4771416	0.4816089	0.4583062	0.0240454	0.5924309	0.6055016	0.9365702	0.1598182	0.8882367	0.9105948	0.5183141	0.3030483	0.9466037	0.0776627	0.0558709	0.9999863	0.1321200	0.1725046	0.1889729	0.1694863	0.9854855	0.9873723	0.7193638	0.8814045	0.8609383	0.5504010	0.3095833	0.5242008	0.5582392	0.1472848	0.6467513	0.1619871	0.9806491	0.2136437	0.2154685	0.3358886	0.5182183	0.9988514	0.6461363	0.9519026	0.7520506	0.2709460	0.8757075	0.5460260	0.2846340	0.5538842	0.7985031	1.0000000	0.9223882	0.0408075	0.9767733	0.3853667	0.2689913	0.0499762	0.5912975	0.3223070	0.7886821	0.2245071	0.9843154	0.0753266	0.0402369	0.5204429	0.6105564	0.1345475	0.6308648	0.5308788	0.9950922	0.4701719	0.4769262	0.5260582	0.0000007	0.9996316	0.6399318	0.9545496	0.5350813	0.1229132	0.3258481	0.8115205	0.2824320	0.9657124	0.2584818	0.0755703	0.7976160	0.2147191	0.9605149	0.6787168	0.8145367	0.7354949	0.4541072	0.2375696	0.9915534	0.0184191	0.0560617	0.4318346	0.6801041	0.2920959	0.5996722	0.5868515
700	0.9167346	0.6277597	0.4436062	0.3417022	0.4181116	0.0236189	0.4885084	0.5944079	0.9316408	0.2040294	0.8853777	0.8905674	0.5220386	0.3237273	0.9329840	0.0712821	0.0644849	0.9997576	0.1139943	0.2387825	0.2693968	0.1936696	0.9952762	0.9855996	0.7618948	0.9115954	0.8067441	0.3868104	0.4213897	0.6961241	0.2755031	0.0876144	0.7594692	0.1310928	0.9683219	0.2513966	0.2356533	0.5692458	0.4726833	0.9988472	0.6433738	0.9435904	0.7522886	0.2712982	0.8078597	0.5651244	0.2813822	0.5704662	0.8185641	1.0000000	0.8450609	0.0451571	0.9906042	0.4962302	0.3458317	0.0475585	0.5005702	0.3205314	0.7981367	0.2275660	0.9843680	0.0964453	0.0462667	0.4861739	0.5822296	0.0988203	0.4969837	0.5032736	0.9943772	0.3990140	0.3777174	0.5585331	0.0000006	0.9961002	0.6367083	0.9466889	0.4654677	0.0633471	0.3011545	0.6458938	0.3382706	0.9595651	0.2884417	0.0339655	0.7447616	0.2159991	0.9692735	0.5806919	0.8392245	0.7591946	0.4577387	0.2486898	0.9892994	0.0233404	0.0582816	0.4285249	0.6789465	0.3520171	0.6099141	0.5210001
750	0.9325555	0.6771645	0.4431495	0.1927139	0.4088189	0.0244443	0.4161809	0.5822922	0.9164271	0.2819186	0.8795797	0.8775719	0.4989409	0.3340621	0.7511166	0.0686832	0.0686525	0.9987030	0.1071719	0.3662531	0.2875292	0.2358742	0.9980109	0.9803503	0.7920023	0.9183945	0.6687030	0.2525123	0.4871574	0.8421419	0.1299621	0.0674808	0.8503307	0.1170443	0.9508841	0.3172581	0.2782838	0.7242599	0.4821746	0.9988335	0.6413595	0.9037476	0.7527984	0.2720487	0.7365045	0.5624622	0.2886809	0.5734998	0.8546260	1.0000000	0.6583098	0.0483521	0.9958139	0.5738894	0.4506064	0.0462014	0.4498184	0.3681801	0.8057936	0.2430812	0.9843134	0.1248224	0.0462089	0.4740939	0.5538015	0.1082526	0.3841352	0.4695053	0.9888598	0.3808428	0.2497021	0.6054945	0.0000006	0.9807200	0.6802597	0.8408564	0.4166708	0.0446728	0.2748173	0.5252757	0.3932922	0.9400726	0.3037561	0.0186899	0.7260700	0.2254707	0.9726971	0.5301221	0.8556473	0.7832857	0.4625567	0.2560515	0.9739783	0.0315526	0.0796910	0.4171086	0.6780097	0.5031784	0.6161287	0.4082987
800	0.9442713	0.6984666	0.4660421	0.0997715	0.4121262	0.0262610	0.3798487	0.5721192	0.8861858	0.4081581	0.8608875	0.8689228	0.4722127	0.3400912	0.4554539	0.0676493	0.0638862	0.9984241	0.1047731	0.4874191	0.2647689	0.2853412	0.9987640	0.9523069	0.8090832	0.9241764	0.4718321	0.1807758	0.5200852	0.9261462	0.0681469	0.0618622	0.9054965	0.1141537	0.9418495	0.3896221	0.3221338	0.7821816	0.4999785	0.9988208	0.6414613	0.8521448	0.7537943	0.2732266	0.6848877	0.5557408	0.2936285	0.5701627	0.8876082	1.0000000	0.4702840	0.0536613	0.9962086	0.5993906	0.5344374	0.0595912	0.4354766	0.4140107	0.8126913	0.2754678	0.9842530	0.1526824	0.0421296	0.4725548	0.5313476	0.1306225	0.3364208	0.4248920	0.9797806	0.3971579	0.1539204	0.6375312	0.0000005	0.9571502	0.7643013	0.5527517	0.3657795	0.0423441	0.2445985	0.4562134	0.4330225	0.9138715	0.3052740	0.0159087	0.7282096	0.2432191	0.9728466	0.5258709	0.8733267	0.8022369	0.4703804	0.2769945	0.9342825	0.0387444	0.1064416	0.4044581	0.6776067	0.7001682	0.6057785	0.3049587
850	0.9503978	0.6883686	0.4969198	0.0573669	0.4182884	0.0284915	0.3671865	0.5644221	0.8446406	0.5064384	0.8263201	0.8621437	0.4554949	0.3256592	0.2371490	0.0672399	0.0583581	0.9990773	0.1040263	0.5674694	0.2372785	0.3258785	0.9990352	0.8252042	0.8185051	0.9441570	0.3072274	0.1597634	0.5374897	0.9674326	0.0442040	0.0609075	0.9336390	0.1151358	0.9428981	0.4478774	0.3520802	0.7866158	0.5072698	0.9988178	0.6422311	0.8142210	0.7555724	0.2742738	0.6490597	0.5505590	0.2931580	0.5651399	0.9088853	1.0000000	0.3294286	0.0561954	0.9837347	0.5927774	0.5846752	0.0945196	0.4395020	0.4348567	0.8205643	0.3232655	0.9842155	0.1806939	0.0369743	0.4759672	0.5156375	0.1292337	0.3285910	0.3644637	0.9692097	0.4187494	0.0997652	0.6571913	0.0000005	0.9378303	0.8487582	0.3778927	0.2943679	0.0523526	0.2161777	0.4132572	0.4573270	0.8931024	0.3022291	0.0181628	0.7393035	0.2632082	0.9703769	0.5682781	0.8928320	0.8180597	0.4805737	0.3113513	0.8857973	0.0420835	0.1240989	0.3947995	0.6776994	0.8463392	0.5790836	0.2518726
900	0.9511036	0.6576146	0.5244882	0.0410740	0.4242516	0.0305159	0.4179859	0.5583618	0.8034161	0.5503793	0.7869145	0.8545590	0.4418033	0.2433122	0.1173117	0.0670777	0.0566828	0.9995776	0.1038885	0.6114816	0.2177912	0.3510507	0.9992437	0.5997524	0.8254035	0.9696259	0.2157615	0.1673638	0.5523047	0.9861684	0.0354095	0.0611109	0.9464383	0.1149655	0.9529358	0.4870291	0.3669083	0.7778694	0.5064745	0.9988209	0.6428453	0.7952326	0.7577636	0.2750368	0.6195129	0.5560623	0.2884438	0.5610908	0.9203908	1.0000000	0.2399592	0.0530724	0.9389551	0.5764939	0.6146185	0.1303450	0.4450729	0.4341313	0.8303881	0.3749179	0.9841944	0.2096237	0.0326307	0.4806325	0.5030962	0.1193603	0.3309183	0.3090650	0.9583445	0.4427420	0.0732383	0.6912930	0.0000005	0.9262598	0.9061716	0.3294025	0.2331929	0.0812647	0.1953267	0.3854950	0.4705406	0.8815234	0.3000158	0.0214954	0.7509594	0.2789984	0.9653903	0.6607756	0.9103421	0.8321822	0.4898198	0.3499770	0.8486251	0.0415174	0.1213190	0.3887033	0.6780392	0.9247124	0.5553889	0.2333436
950	0.9473540	0.6207652	0.5438611	0.0353166	0.4294523	0.0319941	0.6079174	0.5524715	0.7712759	0.5594055	0.7540173	0.8432465	0.4152281	0.1443606	0.0585069	0.0670136	0.0590970	0.9998199	0.1039649	0.6333808	0.2065740	0.3626305	0.9994342	0.4011570	0.8316235	0.9859224	0.1857466	0.1841345	0.5674026	0.9942753	0.0322896	0.0614273	0.9519204	0.1126748	0.9698866	0.5103914	0.3715171	0.7801532	0.4722273	0.9988252	0.6432987	0.7869201	0.7598603	0.2756954	0.5998819	0.5996735	0.2823704	0.5585690	0.9262311	1.0000000	0.2291536	0.0467179	0.8886034	0.5618858	0.6373097	0.1550122	0.4408908	0.4252169	0.8415037	0.4170205	0.9841785	0.2370497	0.0295428	0.4844443	0.4912204	0.1145506	0.3266412	0.2729852	0.9482071	0.4814561	0.0612419	0.7809989	0.0000005	0.9202544	0.9373308	0.3292709	0.1970570	0.1168224	0.1829855	0.3681327	0.4768007	0.8765926	0.3011285	0.0246303	0.7605992	0.2882344	0.9590230	0.7706476	0.9233386	0.8487167	0.4960713	0.3853640	0.8271970	0.0381115	0.0885389	0.3852707	0.6784135	0.9605055	0.5391845	0.2291088
1000	0.9405996	0.5883975	0.5554366	0.0333346	0.4334281	0.0328871	0.8161104	0.5446401	0.7496829	0.5539551	0.7312713	0.8231836	0.3927778	0.0767068	0.0310476	0.0669884	0.0639198	0.9999200	0.1040943	0.6436366	0.2008624	0.3652829	0.9995507	0.2729287	0.8367061	0.9930819	0.1916545	0.1986832	0.5799649	0.9976745	0.0312109	0.0616337	0.9541839	0.1096825	0.9848600	0.5229351	0.3728771	0.8240829	0.3931599	0.9988292	0.6437233	0.7771255	0.7616884	0.2762254	0.5927608	0.6990288	0.2772359	0.5571343	0.9292855	1.0000000	0.2956233	0.0401076	0.8578938	0.5514976	0.6541074	0.1670213	0.4293500	0.4163419	0.8538412	0.4433781	0.9841622	0.2617129	0.0274375	0.4868373	0.4800265	0.1207903	0.2931739	0.2526054	0.9397850	0.5145962	0.0560784	0.8710170	0.0000005	0.9169470	0.9507399	0.3415780	0.1661796	0.1377196	0.1758818	0.3585870	0.4771555	0.8750225	0.3127238	0.0277120	0.7698440	0.2920914	0.9528156	0.8382694	0.9314562	0.8700047	0.4991381	0.4128668	0.8170935	0.0346144	0.0539062	0.3834855	0.6787385	0.9757403	0.5283024	0.2284560

0	0.9090448	0.5316253	0.5665895	0.0323487	0.4313071	0.0332125	1.0000000	0.4410176	0.7200111	0.5268621	0.7037527	0.7159530	0.4473156	0.0000410	0.0083728	0.0669737	0.0738284	0.9999806	0.1043278	0.6517175	0.1962133	0.3580182	0.9995237	0.1568234	0.8434004	0.9921582	0.2396430	0.2062034	0.5944576	0.9999999	0.0306676	0.0618870	0.9566468	0.1048172	0.9999333	0.5251499	0.4110353	0.9966664	0.2499890	0.9988406	0.6445402	0.7094566	0.7636242	0.2758625	0.6157388	0.9996128	0.2690996	0.5549499	0.9332619	1.0000000	0.5158242	0.0261207	0.8987178	0.5626596	0.6784658	0.1406226	0.4176804	0.3600747	0.9052530	0.4647710	0.9841095	0.2985226	0.0232696	0.4981370	0.4574693	0.1655061	0.0879082	0.2293480	0.9272535	0.4994176	0.0522076	0.9864352	0.0000004	0.9087356	0.9470290	0.3751002	0.0536447	0.1127785	0.1581528	0.3737578	0.4101196	0.8753670	0.3971932	0.0387531	0.7708017	0.3090226	0.9404019	0.8857009	0.9435669	0.9207107	0.4933205	0.4367345	0.8270823	0.0298277	0.0140074	0.3819017	0.6788969	0.9846820	0.5089101	0.2212295
50	0.9090340	0.5319250	0.5614968	0.0555799	0.4315040	0.0325700	1.0000000	0.4411249	0.7823545	0.4692650	0.7066887	0.7183007	0.4510697	0.0000405	0.0083728	0.4358468	0.2956365	0.8101568	0.1043258	0.6221414	0.2052418	0.3521420	0.9995184	0.1578436	0.8760383	0.5590339	0.2798513	0.3807202	0.5614984	0.7516122	0.3618117	0.0618148	0.9626263	0.1160117	0.9999000	0.3960345	0.4428107	0.9747448	0.2598226	0.9988948	0.7200456	0.7102378	0.7557485	0.2901996	0.6154600	0.9995712	0.3190619	0.5434548	0.9311105	1.0000000	0.5175200	0.0256591	0.8124316	0.6184838	0.6777939	0.1397112	0.4190913	0.2902421	0.9110081	0.5059601	0.9840981	0.2798225	0.0236162	0.4992793	0.4575102	0.1206594	0.0901729	0.2297423	0.9350681	0.5548523	0.0975093	0.9876789	0.0000004	0.8585905	0.9466305	0.4243313	0.0443159	0.1138083	0.1575094	0.4155658	0.4050283	0.8753706	0.3967054	0.0884946	0.7699331	0.3097271	0.6905133	0.8859914	0.9441371	0.9387610	0.4937558	0.4358041	0.8238414	0.0283444	0.0139785	0.3650265	0.6560909	0.9824502	0.5089387	0.2190308
100	0.9094478	0.5402953	0.5249864	0.1969232	0.4344003	0.0274981	1.0000000	0.4429355	0.8542192	0.3019009	0.7277502	0.7264702	0.4641486	0.0000349	0.0083728	0.7499585	0.4396256	0.6314114	0.1042333	0.4533044	0.2725197	0.3158220	0.9994442	0.2039070	0.9008759	0.2124594	0.4699310	0.5760984	0.3938118	0.4495542	0.7004656	0.0605501	0.9546636	0.2049558	0.9985813	0.2204753	0.4755622	0.9521546	0.2936294	0.9992121	0.8232760	0.7141410	0.7293282	0.3729893	0.6096239	0.9989822	0.4340897	0.4869205	0.9104342	1.0000000	0.5842376	0.0239947	0.7464271	0.7001662	0.6620099	0.1318516	0.4376920	0.2022977	0.9102716	0.5499411	0.9840341	0.2031413	0.0269155	0.5056624	0.4612977	0.0718863	0.1145483	0.2402886	0.9562210	0.5996082	0.2109643	0.9896742	0.0000003	0.8138787	0.9141132	0.4420180	0.0399009	0.0712646	0.1547924	0.4616586	0.4001865	0.8753643	0.3888314	0.2321333	0.7624318	0.3152215	0.5181607	0.8924107	0.9472138	0.9533085	0.4910267	0.4236166	0.8235184	0.0227694	0.0171658	0.2813999	0.5996947	0.9438349	0.5100071	0.2487405
