G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G71A	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.0000000	0.1976877	0.6234933	0.1994911	0.0661808	0.4302639	0.3807095	0.5553348	0.4871963	0.2636526	0.5450810	0.3540272	0.4027024	0.2157534	0.0426818	0.0781807	0.9440109	0.0577341	0.3403769	0.1996928	0.4620630	0.2792285	0.1570180	0.2164947	0.7180205	0.1063741	0.0819339	0.1415496	0.5754940	0.3958161	0.0182126	0.0963863	0.1025868	0.2050093	0.7611223	0.0845542	0.6296655	0.6627798	0.0921601	0.1134879	0.0159852	0.5137490	0.0373929	0.2947219	0.3619589	0.6352742	0.1250082	0.3945160	0.1231924	0.6409413	0.4300043	0.6041300	0.1438923	0.6154517	0.3068558	0.1724419	0.6690071	0.2076330	0.3802287	0.4905538	0.4430428	0.0206142	0.0967741	0.6532674	0.3746975	0.0087975	0.3187742	0.5405624	0.1407594	0.0572436	0.0173695	0.5327786	0.6992053	0.4498920	0.5491159	0.0452775	0.4875652	0.1461967	0.6583565	0.3852994	0.6751015	0.5857511	0.7113967	0.4073001	0.0307235	0.7217867	0.5970429	0.4679132	0.6394039	0.4988670	0.6307204	0.0288840	0.4157383	0.1116467	0.3873029	0.2521347	0.2836357	0.7342285	0.5206760	0.0899559
0.7018395	0.0000000	0.4810872	0.4973918	0.1123247	0.3659422	0.5184164	0.5889844	0.5613333	0.2291000	0.4609637	0.4747848	0.3644967	0.2425204	0.0373776	0.0503157	0.6590346	0.0308074	0.2255483	0.2097097	0.2064836	0.2744984	0.1865690	0.1920306	0.0212970	0.4931884	0.2292685	0.1765659	0.6113205	0.5220754	0.0369623	0.1094112	0.1126776	0.1514010	0.7426771	0.0368919	0.4587794	0.5776641	0.1241807	0.2407997	0.0155699	0.5804446	0.0873472	0.3292728	0.3755909	0.7518034	0.0815687	0.5382838	0.0997680	0.7760365	0.3568220	0.5583246	0.7337947	0.5661403	0.1932283	0.3255294	0.7329115	0.4229601	0.6296717	0.5670768	0.4258177	0.0069006	0.0891989	0.6191217	0.3708582	0.0231271	0.3498785	0.5223771	0.1072108	0.0564239	0.0044734	0.5894085	0.7084181	0.3532671	0.4465435	0.0043316	0.5764218	0.1262104	0.6959378	0.4081683	0.2445221	0.2472210	0.7556490	0.2586561	0.0032633	0.7556702	0.7733155	0.5784102	0.6486749	0.3622319	0.5982077	0.0128356	0.4952711	0.0869928	0.4084403	0.3144911	0.3091375	0.6441440	0.5475047	0.1305674
0.5168882	0.7267282	0.0000000	0.2273205	0.0667669	0.5410261	0.4269855	0.5791290	0.4721158	0.1619643	0.4518210	0.5106827	0.3746832	0.2118905	0.0469099	0.0615808	0.7826742	0.0266491	0.3199695	0.7096973	0.2283622	0.4896369	0.2702456	0.2838933	0.0258794	0.5532343	0.2842919	0.4208675	0.7222605	0.4344405	0.0512386	0.1258622	0.1221392	0.1343585	0.6531925	0.0663413	0.4831213	0.5310137	0.1005870	0.2214306	0.0052768	0.6401573	0.0702471	0.3739631	0.1098676	0.6193515	0.0718526	0.4023617	0.3066026	0.7690117	0.3589900	0.5681740	0.6922064	0.5299230	0.4532608	0.2738189	0.6908249	0.4695285	0.4166682	0.5664652	0.7187355	0.1641716	0.0835087	0.7677281	0.1370337	0.0537022	0.4453629	0.3546817	0.1569637	0.0359055	0.0081528	0.5526885	0.5307733	0.2463400	0.5878293	0.0525476	0.6955152	0.1607544	0.6214886	0.4755501	0.2645581	0.3106464	0.7332580	0.2412009	0.0128216	0.6103107	0.6513259	0.6763799	0.6043991	0.4426319	0.5457712	0.0353572	0.6656710	0.1054510	0.3096680	0.2237220	0.3112251	0.5857255	0.5923626	0.1429004
0.6498890	0.1274538	0.5070907	0.0000000	0.0336845	0.4173815	0.4748003	0.6056461	0.5480147	0.1669023	0.4877928	0.3993174	0.3565739	0.2193271	0.0230969	0.0402652	0.6545103	0.0539093	0.1906697	0.1910636	0.2046259	0.4113472	0.2176677	0.1506095	0.0182646	0.5475036	0.1431817	0.1969833	0.5433374	0.3471564	0.0544850	0.0989142	0.0989001	0.1240980	0.6755090	0.0827886	0.4550976	0.6993460	0.0916894	0.3247195	0.0028469	0.6925366	0.0629279	0.5008722	0.2038726	0.6376450	0.0651338	0.4850107	0.0752427	0.7216671	0.4177633	0.7969437	0.7935832	0.5592536	0.2558338	0.3096146	0.8057546	0.2877828	0.3603783	0.5715912	0.4353196	0.0281929	0.0685116	0.6509061	0.3107372	0.0224006	0.3204847	0.2669149	0.1467458	0.0439723	0.0083561	0.6465742	0.6814890	0.3372272	0.5099662	0.0108797	0.7694280	0.1121198	0.5532262	0.3997804	0.1882370	0.3805720	0.6033394	0.3150775	0.0060337	0.6729955	0.6312475	0.6116943	0.7506111	0.4388434	0.5131803	0.0253384	0.3921990	0.0790794	0.3399369	0.3121382	0.2984521	0.5877390	0.4836194	0.1424834
0.7136792	0.2572743	0.6080157	0.0714021	0.0000000	0.4649910	0.4337537	0.5988684	0.5870698	0.1973277	0.5194129	0.4850950	0.3796517	0.2336157	0.0455798	0.0494186	0.5985089	0.0219141	0.1702367	0.1194122	0.2160141	0.4501050	0.2465576	0.1576866	0.0193527	0.6003437	0.1512151	0.1198926	0.5219741	0.4495213	0.0269491	0.1506975	0.0652243	0.1487763	0.6811763	0.1228170	0.4207604	0.6657659	0.0833946	0.2324917	0.0065774	0.6608890	0.0797840	0.4219090	0.2040694	0.6164097	0.1117077	0.5622890	0.0772495	0.7247359	0.4072678	0.6439851	0.6403153	0.4615165	0.2256908	0.2942923	0.6867995	0.3781990	0.3372262	0.3956626	0.4100970	0.0025608	0.0815748	0.6214892	0.3606507	0.0326846	0.3617079	0.3489600	0.0829922	0.0483139	0.0035279	0.6125112	0.7128876	0.2100693	0.3961369	0.0301977	0.6431607	0.1166100	0.6078226	0.4387533	0.1758443	0.3638172	0.7342674	0.3361379	0.0114606	0.8583183	0.5707423	0.5716643	0.6634082	0.4182612	0.6597419	0.0432120	0.5229772	0.1639831	0.3680685	0.3142835	0.2779932	0.6066905	0.6170340	0.0825358
0.8530150	0.1097313	0.6498140	0.2330297	0.0891052	0.0000000	0.4142825	0.5563713	0.0872188	0.5439594	0.4943006	0.0523504	0.1552930	0.2506735	0.0560153	0.1095740	0.6051690	0.0861893	0.2730498	0.2190915	0.2656479	0.1177722	0.0860359	0.3688052	0.0380831	0.6775353	0.0682620	0.2156623	0.4982095	0.3510994	0.0122731	0.0221272	0.1605694	0.2786008	0.7510326	0.0762649	0.4193335	0.5283377	0.1137158	0.2817297	0.0103106	0.5845320	0.0228142	0.3699428	0.3206070	0.8427883	0.0878048	0.5349479	0.0858163	0.8447646	0.2876285	0.6982203	0.6693912	0.2449004	0.4598495	0.3104320	0.7202708	0.1997392	0.4100127	0.5426260	0.3287877	0.0365618	0.0289771	0.5255658	0.5040236	0.0330308	0.2323020	0.3969247	0.3439974	0.0171587	0.0432103	0.2223593	0.6891488	0.3416389	0.3035318	0.0194837	0.4607764	0.0780151	0.3724257	0.3539440	0.3295358	0.5082471	0.7111403	0.5836308	0.0042069	0.7327157	0.6926588	0.7094579	0.6768852	0.4470050	0.6136219	0.3864059	0.2696784	0.0840270	0.3787656	0.3558935	0.1791644	0.4826911	0.4578047	0.2774655
0.8352042	0.0957235	0.4989284	0.3581339	0.0737315	0.2549754	0.0000000	0.5010120	0.2492232	0.3825848	0.4364438	0.0767839	0.2200493	0.3793354	0.0762190	0.0638198	0.6397834	0.0591870	0.2581096	0.1774403	0.3671338	0.1581310	0.1291827	0.3929800	0.0125131	0.5786431	0.0818977	0.1007814	0.5841677	0.4356029	0.0115112	0.0270225	0.1963438	0.2855731	0.7067699	0.0276463	0.4045864	0.5927323	0.0906618	0.2428502	0.0595267	0.7434516	0.0573695	0.2973573	0.2940590	0.8104393	0.1154586	0.3956901	0.0472214	0.6589400	0.5071944	0.7239873	0.6108869	0.3855417	0.3312191	0.1157962	0.5987525	0.3305710	0.5361205	0.7297445	0.3585541	0.0040288	0.0597249	0.1392212	0.5554426	0.0028113	0.2476146	0.2979308	0.0532851	0.0329026	0.0895712	0.5562858	0.7273579	0.4250490	0.3852610	0.0596783	0.3571827	0.0702439	0.6467788	0.4407028	0.2107847	0.2639173	0.7273167	0.4047355	0.0034736	0.7521721	0.6434042	0.4701406	0.5368488	0.4280788	0.4529692	0.0139504	0.3676844	0.1380843	0.3618270	0.1183979	0.1891040	0.6456079	0.3675117	0.3184163
0.5887968	0.1852688	0.5407119	0.2695702	0.0740920	0.3557739	0.5783915	0.0000000	0.6372678	0.2531110	0.5923771	0.4693696	0.3780644	0.2137589	0.0410401	0.0345865	0.7081979	0.0310646	0.2011553	0.1361325	0.2838658	0.4373571	0.2829438	0.2684139	0.0299634	0.5438921	0.1097217	0.2071633	0.5129537	0.3253689	0.0332774	0.1292215	0.1058800	0.1639067	0.5890440	0.1045763	0.4835250	0.6998902	0.1085939	0.2064046	0.0095240	0.5969877	0.0287454	0.3102868	0.2041602	0.6694162	0.1005363	0.5722044	0.0870129	0.6032132	0.3162142	0.7488362	0.6514406	0.5688215	0.3124902	0.3142087	0.6257191	0.3871212	0.3937750	0.5696579	0.4421322	0.0039973	0.0436889	0.7250405	0.4978998	0.0128129	0.2537059	0.3320017	0.1721833	0.0391307	0.0123642	0.6119255	0.7176424	0.6224031	0.5022179	0.0433927	0.4066420	0.1776454	0.6647973	0.3876246	0.0709030	0.3532598	0.5213150	0.2895325	0.0068736	0.9092291	0.6311278	0.5005009	0.6789990	0.4299260	0.6469151	0.0515126	0.3668515	0.1021068	0.4428652	0.3290338	0.2331833	0.7865695	0.6531676	0.1342391
0.7229530	0.1946887	0.4936423	0.4961076	0.0789016	0.3722274	0.4655222	0.5213935	0.0000000	0.2046775	0.5649296	0.5648650	0.3910880	0.2058576	0.0499157	0.0432563	0.6109645	0.0262437	0.1817658	0.1551382	0.2012782	0.3498333	0.2408467	0.1641019	0.0326499	0.6420280	0.1639385	0.1408651	0.5703528	0.4812507	0.0382728	0.0487756	0.1254960	0.1016711	0.4259713	0.1268855	0.5903196	0.6398618	0.0912048	0.1909303	0.0296775	0.5825829	0.0603162	0.4163298	0.2274653	0.6777618	0.0814730	0.5870619	0.1383531	0.7609634	0.3714986	0.6170717	0.7663532	0.5966140	0.2106702	0.3029759	0.8054456	0.4055984	0.6197785	0.5643050	0.3594203	0.0082376	0.0551824	0.5573686	0.1918347	0.0686888	0.3822633	0.4480089	0.1388716	0.0288262	0.0190907	0.4773921	0.5899535	0.1862089	0.4108958	0.0149001	0.6161739	0.1437608	0.6048569	0.3743869	0.2024463	0.3727904	0.6706396	0.2732700	0.0071103	0.7903423	0.7123015	0.6301148	0.6234383	0.4187787	0.5857239	0.0257982	0.4725627	0.1548054	0.3684532	0.2253989	0.2729685	0.6743905	0.6257062	0.2065340
0.7631077	0.1996946	0.5011011	0.4029703	0.0595292	0.4783802	0.5806842	0.5111333	0.6485650	0.0000000	0.5034101	0.5722618	0.4454693	0.1800354	0.0299838	0.0530335	0.4858551	0.0266457	0.2336382	0.1983927	0.1850870	0.3970542	0.2126190	0.1883879	0.0145874	0.7725503	0.1420124	0.1094171	0.6064217	0.3794577	0.0298510	0.1217209	0.1072802	0.0744670	0.5637715	0.1196042	0.5367601	0.6634907	0.1119598	0.2824213	0.0057642	0.5853679	0.0558599	0.2895633	0.1949355	0.7069280	0.0774537	0.3897308	0.1005819	0.8318053	0.4749397	0.7688652	0.7335192	0.3136835	0.3875206	0.3843802	0.6420662	0.3049338	0.5950594	0.6688393	0.4275883	0.0130316	0.2163468	0.5802791	0.2659463	0.0025433	0.3875522	0.6002995	0.1591199	0.0029085	0.0067302	0.6767329	0.8626177	0.2089373	0.5920367	0.0147646	0.5378092	0.1209022	0.6809290	0.4505908	0.1966956	0.3530962	0.6468511	0.1480811	0.0087728	0.7421183	0.6281538	0.6129175	0.6018455	0.4357013	0.6552261	0.3160935	0.4418232	0.1585016	0.3666942	0.4130593	0.2268824	0.7676218	0.2300376	0.1516408
