G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G63A	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.0387554	0.4422517	0.2882797	0.7169213	0.9967514	0.9999774	0.4720032	0.0095707	0.1125367	0.6736841	0.4388277	0.7020976	0.4966085	0.3451181	0.5551055	0.0111732	0.6645584	0.2443229	0.4482152	0.9242772	0.7905294	0.6579908	0.4567957	0.3578689	0.9999994	0.8649092	0.3981042	0.9962757	0.0592023	0.9643444	0.1132150	0.7835648	0.4712513	0.7955668	0.8927249	0.7883667	0.9984112	0.1525120	0.5348226	0.9072722	0.8300358	0.4090262	0.0894627	0.1970361	0.0283047	0.1285819	0.9999985	0.5757381	0.3151482	1.0000000	0.1522277	0.2090596	0.2111372	0.0000594	0.0781566	0.1979522	0.1385680	0.5875897	0.4091649	0.8698697	0.5670238	0.2623059	0.9458740	0.8280193	0.5197134	0.2957678	0.9492331	0.9585938	0.8870806	0.4059650	0.3595191	0.5938736	0.8891659	0.3781940	0.9432710	0.5637963	0.5695932	0.2737993	0.9919643	0.9999930	0.9843640	0.1168492	0.1423053	0.8400269	0.5447731	0.7293632	0.0028924	0.1061833	0.1352732	0.9856407	0.0496480	0.9556054	0.3013853	0.5104259	0.7104980	0.4243735	0.5225867	0.6862280	0.9353994	0.0380329
0.0594982	0.2210233	0.2879485	0.7172450	0.9901620	0.9997299	0.4597040	0.0191404	0.1633351	0.6736856	0.4376701	0.7084129	0.4689564	0.2962085	0.5551055	0.0111502	0.6645584	0.2443229	0.4482242	0.9242772	0.7905294	0.6579908	0.4567957	0.3578689	0.9999994	0.8649092	0.3981042	0.9962757	0.0592023	0.9653384	0.1018159	0.7844947	0.4707127	0.7805586	0.8927698	0.7885440	0.9984111	0.1525167	0.5348255	0.9072722	0.8300358	0.4090262	0.0894628	0.1970360	0.0283046	0.1285155	0.9999985	0.5758079	0.3149567	1.0000000	0.1554552	0.2076957	0.2255839	0.0000792	0.0782704	0.1484746	0.1387188	0.5875796	0.4084518	0.8738076	0.5431699	0.2538749	0.9468430	0.8283182	0.5176496	0.2914286	0.9492163	0.9409413	0.8868658	0.4070117	0.3611311	0.5910098	0.8877266	0.3757192	0.9419117	0.4960751	0.5693193	0.2739721	0.9919643	0.9999298	0.9827713	0.1159242	0.1423023	0.8369834	0.4239106	0.7432384	0.0077846	0.1142707	0.1409249	0.9856394	0.0496478	0.9554875	0.3003635	0.5104705	0.5286258	0.4244205	0.6124362	0.6856524	0.9354001	0.0380329
0.0681912	0.3823894	0.1537980	0.7168606	0.9849978	0.9993742	0.4524222	0.0242227	0.1884278	0.6736827	0.4369465	0.7044448	0.4846332	0.3236897	0.5551055	0.0072773	0.6645584	0.2443229	0.4769188	0.9242772	0.7905294	0.6579904	0.4567954	0.3578689	0.9999994	0.8649092	0.3981042	0.9962757	0.0592023	0.9785132	0.1082319	0.7832878	0.4731645	0.7902671	0.9091851	0.8581117	0.9984344	0.1518637	0.5353809	0.9072723	0.8300361	0.4090267	0.0894660	0.1970609	0.0283330	0.1370835	0.9999983	0.5654070	0.3445165	1.0000000	0.1311262	0.2069745	0.2254085	0.0000635	0.1066490	0.1226306	0.1615563	0.5841076	0.3890283	0.8762960	0.5311282	0.2591094	0.9616386	0.8228403	0.5097165	0.2938374	0.9483152	0.9312920	0.8812025	0.3979020	0.2353735	0.5936626	0.8743832	0.3772900	0.9435569	0.3768833	0.3382094	0.7419240	0.9919643	0.9995918	0.9818617	0.1029574	0.1421908	0.5144047	0.6104946	0.6248436	0.0149621	0.3294384	0.1322206	0.9856387	0.0496254	0.9559454	0.2919081	0.5104391	0.7344146	0.4179898	0.5288263	0.6852930	0.9354006	0.0380325
0.0714628	0.4071983	0.2205237	0.3585584	0.9825834	0.9991620	0.4493595	0.0262886	0.1982357	0.6736852	0.4366351	0.7033187	0.4891325	0.3316926	0.5551055	0.0081500	0.6645584	0.2443229	0.4524032	0.9242772	0.7905294	0.6579906	0.4567956	0.3578689	0.9999994	0.8649092	0.3981042	0.9962757	0.0592023	0.9754222	0.1100976	0.7840574	0.4722020	0.7921814	0.8584358	0.6818130	0.9984221	0.1522069	0.5335552	0.9072722	0.8300359	0.4090264	0.0894642	0.1970471	0.0283173	0.1326399	0.9999984	0.5710259	0.3291713	1.0000000	0.1910906	0.2079114	0.2148537	0.0002410	0.1423132	0.1342131	0.1539411	0.5778112	0.4322170	0.8622094	0.5483478	0.2606763	0.9506006	0.8865501	0.5144797	0.2945476	0.9487004	0.9287108	0.8998071	0.4185049	0.2752025	0.5935402	0.8866082	0.3777401	0.9425201	0.3660278	0.5055373	0.4670512	0.9919643	0.9996937	0.9834459	0.1314941	0.1422154	0.6427756	0.5188185	0.6932932	0.0146561	0.1963934	0.1455781	0.9856376	0.0496377	0.9557969	0.2999427	0.5104404	0.7855777	0.4211167	0.5840702	0.6851401	0.9354007	0.0380337
0.0775067	0.4422523	0.2884375	0.7247400	0.4887684	0.9986112	0.4433102	0.0303060	0.2166500	0.6736876	0.4360135	0.7014650	0.4966000	0.3451068	0.5551055	0.0111826	0.6645584	0.2443229	0.4482114	0.9242772	0.7905294	0.6579907	0.4567956	0.3578689	0.9999994	0.8649092	0.3981042	0.9962757	0.0592023	0.9643140	0.1132097	0.7849724	0.4712310	0.7952023	0.8928907	0.7891045	0.9984111	0.1525164	0.5348301	0.9072722	0.8300358	0.4090262	0.0894629	0.1970360	0.0283046	0.1285113	0.9999985	0.5758265	0.3148724	1.0000000	0.1521560	0.2090643	0.2107257	0.0000593	0.0780427	0.1176004	0.1385015	0.5879254	0.4089986	0.8699281	0.5672235	0.2621111	0.9458589	0.8275000	0.5191514	0.2957401	0.9491147	0.9240225	0.8869891	0.4059207	0.3599534	0.5935150	0.8891354	0.3784804	0.9401480	0.3109993	0.5693810	0.2731985	0.9919643	0.9996810	0.9843659	0.1167752	0.1423174	0.8344577	0.5449281	0.7294344	0.0150553	0.1062842	0.1353689	0.9856340	0.0496489	0.9556017	0.3014923	0.5104501	0.8580405	0.4244358	0.5220190	0.6848390	0.9354011	0.0380329
0.0774949	0.4421717	0.2882779	0.7170511	0.9470962	0.4999857	0.4711477	0.0103058	0.2913131	0.6736842	0.4387464	0.7020814	0.4965899	0.3450845	0.5551055	0.0111730	0.6645584	0.2443229	0.4482153	0.9242772	0.7905294	0.6579908	0.4567957	0.3578689	0.9999994	0.8649092	0.3981042	0.9962757	0.0592023	0.9643457	0.1132072	0.7836176	0.4712489	0.7955390	0.8927294	0.7883827	0.9984112	0.1525125	0.5348229	0.9072722	0.8300358	0.4090262	0.0894627	0.1970361	0.0283047	0.1285762	0.9999985	0.5757460	0.3151353	1.0000000	0.1995370	0.2090599	0.2111161	0.0000594	0.0781584	0.1895858	0.1420620	0.7070599	0.4091571	0.8698745	0.5670252	0.2622860	0.9458738	0.8280162	0.5196968	0.2957634	0.7435682	0.9239455	0.8870756	0.4059656	0.3595267	0.5938539	0.8891625	0.3782045	0.9416795	0.5619612	0.5695827	0.2736977	0.9919167	0.9999910	0.9843630	0.1168491	0.1423183	0.8341451	0.5447408	0.7293726	0.0140103	0.3087810	0.1352874	0.9798604	0.0496480	0.9556048	0.3013906	0.5104501	0.8823268	0.4243781	0.5225743	0.6861840	0.9353995	0.0380329
0.0774029	0.4416690	0.2873615	0.7258525	0.9774976	0.9986187	0.2216894	0.0302467	0.2164230	0.6737649	0.3847040	0.6885141	0.4964912	0.3448969	0.5551055	0.0111118	0.6645584	0.2443229	0.4482395	0.9242772	0.7905294	0.6579905	0.4567955	0.3578689	0.9999994	0.8649092	0.3981042	0.9962757	0.0592023	0.9644400	0.1131716	0.8106338	0.4708464	0.7885527	0.8930583	0.7896875	0.9984080	0.1526069	0.5349180	0.9072723	0.8300360	0.4090265	0.0894646	0.1970330	0.0283012	0.1272655	0.9999985	0.5774619	0.3104784	1.0000000	0.1519438	0.2091184	0.2017995	0.0000599	0.0783303	0.1177947	0.1388391	0.5889707	0.4077948	0.8701970	0.5708884	0.2584102	0.9457445	0.8341586	0.5040562	0.2951850	0.9492599	0.9255825	0.8862802	0.4063365	0.3602170	0.5868111	0.8884951	0.3844782	0.8998122	0.3091921	0.5628271	0.2686605	0.9919643	0.9996995	0.9843572	0.1182364	0.1422877	0.8321717	0.5452261	0.7290713	0.0143151	0.1072062	0.1381592	0.9856355	0.0496658	0.9555181	0.3038394	0.5104489	0.8568848	0.4255386	0.5179766	0.6578996	0.9354482	0.0380328
0.0774935	0.4421630	0.2882621	0.7170969	0.9774882	0.9998838	0.4650660	0.0151821	0.2165056	0.6736849	0.4381752	0.7019483	0.4965885	0.3450817	0.5551055	0.0111719	0.6645584	0.2443229	0.4482157	0.9242772	0.7905294	0.6579907	0.4567957	0.3578689	0.9999994	0.8649092	0.3981042	0.9962757	0.0592023	0.9643476	0.1132068	0.7839285	0.4712424	0.7954449	0.8927331	0.7883960	0.9984112	0.1525141	0.5348239	0.9072722	0.8300358	0.4090262	0.0894628	0.1970360	0.0283047	0.1285563	0.9999985	0.5757722	0.3150751	1.0000000	0.1522293	0.2090611	0.2110042	0.0000594	0.0781617	0.1535202	0.1385728	0.5876099	0.4091378	0.8698790	0.5670849	0.2622275	0.9458717	0.8280880	0.5195824	0.2957572	0.9492261	0.9239675	0.8870635	0.4059717	0.3595328	0.5937661	0.8891524	0.3782715	0.9413568	0.5369821	0.5695164	0.2736426	0.9919643	0.9999674	0.9843633	0.1168610	0.1423180	0.8341113	0.5447469	0.7293672	0.0142602	0.1062193	0.1353314	0.9856402	0.0496482	0.9556033	0.3014181	0.5104501	0.8578494	0.4243952	0.5225109	0.6858938	0.9353998	0.0380329
0.0774924	0.4421544	0.2882404	0.7173831	0.9970964	0.9986058	0.4432605	0.0303357	0.1083232	0.6736876	0.4360081	0.7014656	0.4965877	0.3450798	0.5551055	0.0111709	0.6645584	0.2443229	0.4482161	0.9242772	0.7905294	0.6579907	0.4567957	0.3578689	0.9999994	0.8649092	0.3981042	0.9962757	0.0592023	0.9643452	0.1132066	0.7849744	0.4712321	0.7951953	0.8927386	0.7884289	0.9984111	0.1525161	0.5348266	0.9072722	0.8300358	0.4090262	0.0894629	0.1970360	0.0283046	0.1285180	0.9999985	0.5758190	0.3149057	1.0000000	0.1523543	0.2090616	0.2107292	0.0000596	0.0781625	0.1176011	0.1385555	0.5878911	0.4091004	0.8698869	0.5671965	0.2621097	0.9458691	0.8283288	0.5191427	0.2957390	0.9491173	0.9240267	0.8870444	0.4059849	0.3595640	0.5935159	0.8891326	0.3784805	0.9401522	0.3104526	0.5692959	0.2734714	0.9919643	0.9996797	0.9843648	0.1168456	0.1423171	0.8340780	0.5447556	0.7293606	0.0150567	0.1064468	0.1354136	0.9856340	0.0496489	0.9556018	0.3014916	0.5104500	0.8206085	0.4244298	0.5223598	0.6848365	0.9354011	0.0380329
0.0774924	0.4421546	0.2882407	0.7173932	0.9918445	0.9986069	0.4432701	0.0303295	0.1534091	0.3368438	0.4360091	0.7014658	0.4965877	0.3450798	0.5551055	0.0111709	0.6645584	0.2443229	0.4482161	0.9242772	0.7905294	0.6579908	0.4567957	0.3578689	0.9999994	0.8649092	0.3981042	0.9962757	0.0592023	0.9643451	0.1132066	0.7849739	0.4712322	0.7951955	0.8927389	0.7884298	0.9984111	0.1525161	0.3595166	0.9072722	0.8300358	0.4090262	0.0894629	0.1970360	0.0283046	0.1285180	0.9999993	0.6463423	0.3149058	1.0000000	0.1523539	0.2090616	0.2107294	0.0000595	0.1139494	0.1281778	0.1385554	0.5803490	0.4091003	0.8698870	0.5671964	0.2623691	0.9458718	0.8283275	0.5191429	0.2957390	0.9491174	0.9240348	0.9002325	0.4029769	0.3595646	0.5935160	0.8891234	0.3829366	0.9401527	0.2914029	0.5692961	0.2734710	0.9919643	0.9996799	0.9843648	0.1168455	0.4159513	0.8340786	0.5447559	0.7293607	0.0151933	0.1019598	0.0816585	0.9767649	0.0501588	0.9556018	0.3014915	0.5104500	0.8355799	0.4244299	0.5223593	0.6848370	0.9354011	0.0383801
