G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G76A	G94	G95	G96	G97	G98	G99	G100
0.0749088	0.1118057	0.2161025	0.0104719	0.8182173	0.0056521	0.0005488	0.3612417	0.2418231	0.6830728	0.3526667	0.9380685	0.6811287	0.1962840	0.0339301	0.6455389	0.6789103	0.7776867	0.9376202	0.9953709	0.2361494	0.8518311	0.7689655	0.1566480	0.0912132	0.5490278	0.4167388	0.0655982	0.7282149	0.2745230	0.7317811	0.6825960	0.9987187	0.9994618	0.0829166	0.0031288	0.7003264	0.3747335	0.4345369	0.7533766	0.6454632	0.8170924	0.3585087	0.5858464	0.7523418	0.9285175	0.9810218	0.9575265	0.5461987	1.0474909	0.6533559	0.9031632	0.6636796	0.1552990	0.3354191	0.6958491	0.6685537	0.2667681	0.3587776	0.1571867	0.4960166	0.3293268	0.1793111	0.5843343	0.4692970	0.9122912	0.5089971	0.7303121	0.0218111	0.4935188	0.8902212	0.8215940	0.6442148	0.1123785	0.7301853	0.0013436	0.7605895	1.0794460	0.1204178	0.0056585	0.9057587	0.9713754	0.3003874	0.8527984	0.5694414	0.4254178	0.6169680	1.0354334	0.9563785	0.7902424	0.7780806	0.5485147	0.6735949	0.7308589	0.1841814	0.3393998	1.0635654	0.5733574	0.5716511	1.0468803
0.8645522	0.2315870	0.2669521	0.4586966	0.9318994	0.0194539	0.0023940	0.5012807	0.2745456	0.8083644	0.5278734	0.8821020	0.2325999	0.8008368	0.0036925	0.6972060	0.3691378	0.6541353	0.5409546	0.3353341	0.0045296	0.6615124	0.8620750	0.1094903	0.7213456	0.5587071	0.1461214	0.0211787	0.2860316	0.0163816	0.5665505	0.5517031	1.1063208	0.8427329	0.0066903	0.0081883	0.8246069	0.2546644	0.1090948	0.1371138	1.0173724	0.3797015	0.5527521	0.2691103	0.8107412	0.7996441	0.8569850	0.7243937	0.5573569	0.1604113	0.5871653	0.1386389	0.5740593	0.6923290	0.4874403	0.0295528	0.6904434	0.1222486	0.0023846	0.0582814	0.4071943	0.6401529	0.6300886	0.1777763	0.4650849	0.8538560	0.5208741	0.7561127	0.0605858	0.1007872	0.8412375	1.0032049	0.1867827	0.5289137	0.5869109	0.1030005	0.3549005	0.6519267	0.7023032	0.0133060	0.6907307	0.8140420	0.4722042	1.1239842	0.5814965	0.3191550	0.6098002	1.0115612	0.7171887	0.7520756	0.8075609	0.6123364	0.7421119	0.7487446	0.4111718	0.7822654	0.9933962	0.9245456	0.0947533	0.8151135
0.1366120	0.3349910	0.0033540	0.2352911	0.7918494	0.2405371	0.1448019	0.2582145	0.2126128	0.8054798	0.5060066	0.8557418	0.6809886	0.8363583	0.0572486	0.9561555	0.4865353	0.8296271	0.4216230	1.0218823	0.3294197	0.2705940	0.9415856	0.0998130	0.6425350	0.4279490	0.4138497	0.0324693	0.6554430	0.0373028	0.5051370	0.5395497	0.9622720	0.9883751	0.0464789	0.0054490	0.7443790	0.2196428	0.2324280	0.1952866	0.7629476	0.6966401	0.2760952	0.3183105	0.9304575	0.9706559	0.8989784	0.5732127	0.9819487	0.1895297	0.8437368	0.8768312	0.8706912	0.8150869	0.7927709	0.0211063	0.7652223	0.0398260	0.0306458	0.0292270	0.1850844	0.3771599	0.1255305	0.6061416	0.1795501	0.8569305	0.1069409	0.6803401	0.6276477	0.0382721	1.0050440	0.8238823	0.2511136	0.6913533	0.5832230	0.1078735	0.7801851	0.7372482	0.5071505	0.0056943	0.7424372	1.0622438	0.1646115	0.6748912	0.8347017	0.3453321	0.5802544	0.8130570	1.0275389	0.6865858	0.5424672	0.5129023	0.7188561	0.6386417	0.5102155	0.4645008	0.9209421	0.6922140	0.4969655	0.7027836
0.6085794	0.2184516	0.4176701	0.3183885	1.0021604	0.1354602	0.0013395	0.3108702	0.2740192	0.6656634	0.2451906	0.5875473	0.6750792	0.3784622	0.0005113	0.6939086	0.6323955	0.8348576	0.7023704	0.9394622	0.0396257	0.7713425	0.5881321	0.6967659	0.9321389	0.7520664	0.2066526	0.0314485	0.7053237	0.0055977	0.5154995	0.5986728	1.0102721	0.9160750	0.1118445	0.0051543	0.7112339	0.1479536	0.0740116	0.4441375	0.8051636	0.6430622	0.5154499	0.4761015	0.9827558	0.9362203	0.9715228	0.9083616	0.5630713	0.1281253	0.5894838	0.0131861	0.2075515	0.5718911	0.9265638	0.4345865	0.3468299	0.2803798	0.3835695	0.1110029	0.5294768	0.1208802	0.6897125	0.1941080	0.7813705	0.7049497	0.5996343	0.0741119	0.3277387	0.1562901	0.9469519	1.0262495	0.2065169	0.3824479	0.8344991	0.0109409	0.4911355	0.4393041	0.5127584	0.0524024	0.8031135	0.8045278	0.0060579	0.4236640	0.7587223	0.1324111	0.8064942	0.7671628	0.6519399	0.7199770	0.3562839	0.5148572	0.6234342	0.8521758	0.1667501	0.2395359	1.0246564	0.8591692	0.7303221	0.9022226
0.2853817	0.3419474	0.0719814	0.3520976	0.9370614	0.1793822	0.4982494	0.3453020	0.2915772	0.7914161	0.5403022	0.7868332	0.6071233	0.3125657	0.0124869	0.9802718	0.1934156	0.7774663	0.7286801	1.0113931	0.1841136	0.3196892	0.8458817	0.5467320	0.3157828	0.4698682	0.4355547	0.0397117	0.5266759	0.0003150	0.4622200	0.6074169	0.9481661	0.9237689	0.0014949	0.0086637	0.8557785	0.3401316	0.3503375	0.2975177	0.3658354	0.8716092	0.4256194	0.3464016	0.5493436	0.6215222	0.8489882	0.8382444	0.5336970	0.7246586	0.4337660	0.6492420	0.2338673	0.7580381	0.5015457	0.7245115	0.5605189	0.5785778	0.2815844	0.0029372	0.6574541	0.3184954	0.6351859	0.6524155	0.2812027	0.3013774	0.3340055	0.4989090	0.3472387	0.0228041	1.0596897	0.5021851	0.1492027	0.1376436	0.4941119	0.1697122	0.9380445	0.6993713	0.0557143	0.0022126	0.8966403	0.4878364	0.0071756	0.2394585	0.2045512	0.1438701	0.7374766	0.9915350	0.9656472	0.9961477	0.2165673	0.1888317	0.1200272	0.9322298	0.3163330	0.4589970	0.8872486	0.7225221	0.1921403	0.8798588
0.3134618	0.4956796	0.0165961	0.2586118	0.9429604	0.0728662	0.0029611	0.3165363	0.1992225	0.9965717	0.3007468	1.0119525	0.6615181	0.2316043	0.0007528	0.6967322	0.5149052	0.9983214	1.0028410	0.6645563	0.2615879	0.4760728	0.9281744	0.4621294	0.0035560	0.6760724	0.4676361	0.0798134	0.4729551	0.6429710	0.0799822	0.6590025	1.0118091	0.5397565	0.2159592	0.0115503	0.6777134	0.5505706	0.4663516	0.1564130	0.7544784	0.9303221	0.0822618	0.6390736	0.7633307	0.8570542	0.8714137	0.5760083	0.6327367	1.0306613	0.7891728	0.5955544	0.8124802	0.1403097	0.6491420	0.0629680	0.9558762	0.0015003	0.2024426	0.2959304	0.7671987	0.3161742	0.4578126	0.5163767	0.1252609	0.4997324	0.7753408	0.1228404	0.0067141	0.1582282	1.0339673	0.6163035	0.4841692	0.2878389	0.6939520	0.0564529	0.8691658	0.9753799	0.7262627	0.3400537	1.0419221	0.7705633	0.0454444	0.7166782	0.2008572	0.3180765	0.6661596	0.5807224	0.9668065	0.7598689	0.2744512	0.4978911	0.6370067	0.9428341	0.2759156	0.0838779	0.9644150	0.6692412	0.7736957	1.0982376
0.0768032	0.6131890	0.3226998	0.5038740	0.7936477	0.3632037	0.2893322	0.1981002	0.1162135	0.6929448	0.5935766	0.6934550	0.4627236	0.4730460	0.0369253	0.8577566	0.0906783	0.4738093	0.4796689	0.9249161	0.6019285	0.3203753	0.4662117	0.7621296	0.2257646	0.4525959	0.3929285	0.0441692	0.1390147	0.4373906	0.3520835	0.6311382	0.9631068	0.3754759	0.2985299	0.0147359	0.7396221	0.3213019	0.2381265	0.5222063	0.6705981	1.0086297	0.4356214	0.7187485	0.7262876	0.8911329	0.9374825	0.9883967	0.5395203	0.9281341	0.4390183	0.9568154	0.3750757	0.8698530	0.7558414	0.1906770	0.6705660	0.0029989	0.2355210	0.6829220	0.4427014	0.4767567	0.0916124	0.3780283	0.2061285	0.4749182	0.4778149	0.7717412	0.0112201	0.7331335	0.7958765	1.0128795	0.3830240	0.3551522	0.0917617	0.0292690	0.7706691	0.9021842	0.2673656	0.0011635	1.0293606	0.8072115	0.0071448	0.8983417	0.8143393	0.0383054	0.5920036	0.8808652	0.5900510	0.6826137	0.4408191	1.0200245	0.8142613	0.8980354	0.4517886	0.3500241	0.9112309	0.6817239	0.4582826	0.7585346
0.0847302	0.6136271	0.3524272	0.0206662	1.0851312	0.0247814	0.4043568	0.0481249	0.1017293	0.7400699	0.5560381	0.8411477	0.9026866	0.4576245	0.0007474	0.9660674	0.4315597	0.8995151	0.9141309	0.0790380	0.1181819	0.2443279	0.9006280	0.4513151	0.4757328	0.4348718	0.4112246	0.4979572	0.8301897	0.1190623	0.7230485	0.6569208	1.0285445	0.9130712	0.1209568	0.0160995	0.7602972	0.2419861	0.2546366	0.3000680	0.9809320	0.5066198	0.6472713	0.5075574	0.7053346	0.8879355	0.9180328	1.0675430	0.3911490	0.4925815	0.5456613	0.8133150	0.8824926	0.5408586	0.8340032	0.2475164	0.3833760	0.0072974	0.0047594	0.0588114	0.4829595	0.0719999	0.2431549	0.4094836	0.3230526	1.0324143	0.1087728	0.3621061	0.0609655	0.5473386	1.1018247	0.9490122	0.3539830	0.5995661	0.5336937	0.0897145	0.9393858	0.6642182	0.4021395	0.0005243	0.6214582	0.7525971	0.2645006	0.3523339	0.9297767	0.1741657	0.6815004	0.8831379	0.8315235	0.7407524	0.2418900	0.2785538	0.1930496	1.0675329	0.3936176	0.2907083	0.9769919	0.8431198	0.8309807	0.9476003
0.1233053	0.3640079	0.0088222	0.1007599	0.8806461	0.0618932	0.0006693	0.5469719	0.2949715	0.7395730	0.5010360	0.9895268	0.2383883	0.9443225	0.0566749	0.6064991	0.2804909	0.6926993	0.7045779	0.9899946	0.0495232	0.3082604	0.8918566	0.4908420	0.8776470	0.3423570	0.2388746	0.1163314	0.0327252	0.1525975	0.2259573	0.6947855	1.0002903	0.4097375	0.3274537	0.0044661	0.9473260	0.1015036	0.1350854	0.2880530	0.9637747	0.6385004	0.7085664	0.4537884	0.8593283	0.9836378	0.7486177	0.4612028	1.0173251	0.1633763	0.3961228	0.2234068	0.5313167	0.8361458	0.4920705	0.0027406	0.6615162	0.0029931	0.0000999	0.1585938	0.2458198	0.1524476	0.6001026	0.2858572	0.3842131	0.5299040	0.1123202	0.8634108	0.3175697	0.2028771	0.6891255	0.8856187	0.0793707	0.4035878	0.4754137	0.0270337	0.8671993	0.9358588	1.0683167	0.3937249	0.6376966	0.5528403	0.0684808	0.6408464	0.4271138	0.1475001	0.9028756	0.6913825	0.9701844	1.0109479	0.6258921	0.4276454	0.8684248	1.0036297	0.0693865	0.0164173	1.0298265	0.8745313	0.1605805	0.4524212
0.2777171	0.2123492	0.4592334	0.2836202	0.8691602	0.1540264	0.0841053	0.0866778	0.0922498	0.7071889	0.3453247	0.8571249	0.6684116	0.0941382	0.0059113	0.7202057	0.5038064	0.9193063	1.0660488	0.0930101	0.3435197	0.4076240	0.8386751	0.1361917	0.0992514	0.5045412	0.4406628	0.0258684	0.6409868	0.5630138	0.6164685	0.6571973	0.9440864	1.1234241	0.0568290	0.0047891	0.7507297	0.3220901	0.2803816	0.0681796	0.5790976	0.8562808	0.5670908	0.2367128	0.9776849	0.9991115	0.8250048	0.9159047	0.3612256	0.6618444	0.6218378	0.9321563	0.9473775	0.4463473	0.8131702	0.4782151	0.7432959	0.0352027	0.0432125	0.2556995	0.4919017	0.2691804	0.1737205	0.3806348	0.2422779	0.0985909	0.1667328	0.2568806	0.0227728	0.0801055	0.9888209	0.5700981	0.0005994	0.5434957	0.8878352	0.1271375	0.4115853	0.4945683	0.4945997	0.0670074	1.0203987	0.6562655	0.0052399	0.3824451	0.4871716	0.3633511	0.9075844	0.8930750	0.8175028	0.7502448	0.4127941	0.6294313	0.5970132	0.9332180	0.5036176	0.2765182	1.1222705	0.7151164	0.4835601	1.0095335
0.3294821	0.5903620	0.2045895	0.5249777	1.0997919	0.0156736	0.0013179	0.7391533	0.3959460	0.4478102	0.3022953	0.9151498	0.5471314	0.3076819	0.0006860	0.6837309	0.4815188	0.8816355	0.8909054	0.9381638	0.1877639	0.6880525	0.8572061	0.6365107	0.0344707	0.7695827	0.6553541	0.0802904	0.2160402	0.0645163	0.4493415	0.5336254	0.9283423	0.6639520	0.2950674	0.0052033	0.5369469	0.6826518	0.5636830	0.2757165	0.3004668	0.9371997	0.4660744	0.4169309	0.7470232	0.8351621	0.9330382	0.9957007	0.5979739	0.9473934	0.6227971	0.7988668	0.5588112	0.9450662	0.1956123	0.4330875	0.4004777	0.1955935	0.1190303	0.2301203	0.0480390	0.5241356	0.5761528	0.0946838	0.2820139	0.8126751	0.5771552	0.5196993	0.0357014	0.0715405	0.8696523	0.5934350	0.0035247	0.3251151	0.7665646	0.6028883	0.6773940	0.9024895	0.3743458	0.0013393	0.7403309	0.7381287	0.2394571	0.8994266	0.3843238	0.0216304	0.5474198	0.9866205	0.8297666	1.0639944	0.7066461	0.3790595	0.5805757	0.9046507	0.0796464	0.4680323	0.8481800	0.6972850	0.5333585	1.0212713
0.3563148	0.0726649	0.0654073	0.0722609	0.9656042	0.0197846	0.3318229	0.6973810	0.4194833	0.3437561	0.4635794	0.9404818	0.9777411	0.3137942	0.0010123	0.7021551	0.8330790	0.9375667	0.7378555	0.2951677	0.0020848	0.6941477	0.7659607	0.6685201	0.2391417	0.6420262	0.3856886	0.1828930	0.8710151	0.0000671	0.6210260	0.5511938	0.9864544	1.1196183	0.0010883	0.0054128	0.7524528	0.4146591	0.1848112	0.5355977	0.6822734	0.8138541	0.3751277	0.5954184	0.7358361	0.5490465	0.9091973	0.8489787	0.2274228	0.9222424	0.5425203	0.6048591	0.4836149	0.4805633	0.5143687	0.4834371	0.5587559	0.2236418	0.0078309	0.2375030	0.4681266	0.5859121	0.7498801	0.3182654	0.1663677	0.7580349	0.7491430	0.5231650	0.5038858	0.1334942	0.6212493	1.0460248	0.3698233	0.5075402	0.7429674	0.0827363	0.7131343	0.4177879	0.0581682	0.5273240	1.0432102	0.5857170	0.3874045	0.8851731	0.8356821	0.2509386	0.9051168	0.4163412	0.4783593	0.8002540	0.2892554	0.5132552	0.9653535	0.7299364	0.8449055	0.1779826	1.0038252	0.9590542	0.5880995	0.9763996
0.6752808	0.2057872	0.2305229	0.4406549	0.9805250	0.1381456	0.0590589	0.0614764	0.0285708	0.9012825	0.6016731	0.9740867	0.1900217	0.8171042	0.0152015	1.0048382	0.4709893	0.9415091	0.4766698	0.0001201	0.0595801	0.5386528	0.9619050	0.1742921	0.5184432	0.3409173	0.3785751	0.0373548	0.1257883	0.0364279	0.5080726	0.5565528	1.0024792	0.8796665	0.1683450	0.0115387	0.8302190	0.1494329	0.2209258	0.0410934	0.5833864	0.3788216	0.2225604	0.3473510	0.9265115	0.9985222	0.8788966	0.9608121	0.2611993	0.1662629	0.4575392	0.5919526	0.2584707	0.7611531	0.6207239	0.5576684	0.4078654	0.0168594	0.0002102	0.0316427	0.3430452	0.2866396	0.3101922	0.4182821	0.0973018	1.0051303	0.6229815	0.5594353	0.0717712	0.1056064	0.6210807	0.3306132	0.0696166	0.7011936	0.9402390	0.2738453	0.8595948	0.5553609	0.7839124	0.0001527	1.0951551	0.8749190	0.0283319	0.7019447	0.4216224	0.2449823	0.6846921	0.7392738	0.5912724	0.7266953	0.4347147	0.9770511	0.8296045	0.9962719	0.1466484	0.6866320	0.9928848	0.4796937	0.6124036	0.6815892
0.1941174	0.1794330	0.4315777	0.5623141	1.0044613	0.3164598	0.0075329	0.0668725	0.0682010	0.8824390	0.6004737	0.9256177	0.8713632	0.0815816	0.0333916	0.6643384	0.6791408	0.9976440	0.9585316	0.0027676	0.0184054	0.9453931	0.7761237	0.1926562	0.2472323	0.4556324	0.1500744	0.5037879	0.9170261	0.7912988	0.5901542	0.5438907	1.0304638	0.7791289	0.0992096	0.0048039	0.8447924	0.3821846	0.0712480	0.1117361	0.5655250	0.4895158	0.5159678	0.4664029	0.2627399	0.6548601	1.0446548	0.8666322	0.6406773	0.7641364	0.8293538	0.8148136	0.2605625	0.5498598	0.9066264	0.8055800	0.7447069	0.3376304	0.0014537	0.2474783	0.5125756	0.3578616	0.6055059	0.3741119	0.5032350	0.6608086	0.8328420	0.4077589	0.0076034	0.2726441	0.8574083	0.5955851	0.4223714	0.3708534	0.6736988	0.3558985	0.7143476	0.3163307	0.0663627	0.1545985	1.1170364	0.5772644	0.1776643	0.3941728	0.6714019	0.3941399	0.7827429	0.9345961	1.0328411	0.7121846	0.6272900	0.7048953	0.5004310	0.9527306	0.4348600	0.4202452	1.0204773	0.7825460	0.9739765	0.8526802
