G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G56A	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.3220021	0.9919885	0.1722377	0.9001906	0.8952989	0.4737137	0.2246152	0.7220893	0.4761844	0.8155742	1.0293970	0.9061879	0.9068997	0.2105701	0.8542604	1.0447806	0.5361349	0.7160400	0.5401156	0.0386836	0.1153616	0.4533878	1.0531628	0.8776519	0.4509739	0.4439106	0.3824838	0.4679428	0.9582996	0.5021511	1.0501672	0.1940308	0.4177033	0.9211425	0.9270400	0.7604453	0.4711288	0.7081927	0.5349771	0.3150141	0.2428149	0.8614941	0.8804727	1.0296450	0.1803015	0.7063991	1.0097173	0.9660957	0.6787440	0.6322132	0.8297137	0.6225744	0.0031474	0.4003560	0.0492826	0.0210129	0.1485223	1.0650836	0.4326729	0.1429395	0.6584258	0.5850538	0.7078463	0.0004947	0.8478443	0.5468078	1.0486404	0.1853001	1.0257873	0.0212543	0.1896920	0.3806039	0.5503712	1.0310080	0.3717228	0.3870841	0.9695463	0.0159422	0.1412493	0.9972298	1.0463549	0.7079620	0.3193701	0.2122651	0.6629539	1.1086439	0.4218108	0.7854275	0.4180831	0.3442505	0.5869283	0.0217769	0.7365453	0.4711594	1.0440994	0.2205393	0.8093239	0.6681696	0.0627103	0.1893962
0.1528951	0.3371825	0.1302653	0.9387896	0.3939184	0.4385240	0.5102659	0.5727007	0.6187520	0.7965118	0.9394359	0.9283317	0.6435265	0.9501876	0.1886867	1.0222806	0.5161214	0.7383151	0.4022716	0.0326768	0.0843819	0.6384802	0.9614237	0.8627550	0.4961880	0.4387143	0.5995041	0.4418683	0.8836293	0.4681780	0.7840335	0.3146513	0.4237138	0.1399879	0.9996425	0.7654396	0.6072956	0.8558961	0.4135148	0.1906448	0.3027509	0.9489625	0.7931161	0.9105182	1.0621779	0.6762201	1.0066069	1.0094909	0.7638746	0.6880262	0.9299876	0.7986850	0.0012576	0.4900497	0.0666609	0.0820705	0.2704329	0.9368913	0.1412276	0.7429102	0.5441668	0.5571761	0.8055836	0.0009168	1.0186846	0.5327897	0.8056627	0.5580225	1.0982474	0.1076777	0.1872951	0.5385206	0.3831420	1.0744125	0.3746655	0.3489149	0.7504145	0.0068763	0.1080470	0.9837916	1.0700087	0.7564947	0.2378892	0.2402812	0.7425212	0.9934277	0.3332496	0.7624999	0.5544329	0.3201301	0.5853138	0.2290147	0.6593152	0.5437337	0.9829346	0.1980656	0.8461922	0.9188658	0.1438709	0.1302714
0.5069612	0.9880212	0.1041873	0.9796269	0.7505797	0.3714685	0.2861564	0.7085165	0.4986162	0.8004957	0.9949472	0.9342496	1.1087975	0.3212563	0.8187452	0.9395110	0.4510661	0.6845718	0.4912707	0.0371598	0.1080813	0.4743082	1.0195706	0.7613438	0.5968675	0.5159411	0.3784029	0.5477790	1.0649419	0.5021116	1.0167166	0.1562402	0.4366313	0.7265526	0.9262694	0.8664863	0.3598121	0.7205164	0.4763692	0.3215524	0.2757655	0.9097170	0.9100870	1.0328038	0.2284672	0.6003769	1.0947830	1.0327679	0.6956662	0.6646381	0.9166487	0.7086261	0.0052132	0.3670068	0.0288406	0.0515603	0.0910651	0.8955333	0.3453434	0.2150795	0.8637522	0.5773636	0.6934943	0.0012897	0.8949401	0.4546709	0.9830228	0.1564611	1.0529848	0.0451545	0.1910797	0.3163833	0.5696251	1.0250895	0.4502404	0.5142089	0.9471741	0.0002921	0.1642380	1.0460764	0.9125880	0.8041870	0.3237278	0.2698050	0.7770829	0.9553051	0.4741280	0.6229620	0.4382550	0.3335219	0.5369834	0.0235459	0.6623599	0.5240592	0.9689723	0.2409008	0.7481872	0.6683765	0.0526049	0.1689942
0.6232421	0.9314726	0.1800444	0.4201322	0.7864386	0.5259495	0.2277850	0.6349555	0.5053981	0.9306074	0.9331952	0.9757762	1.0529026	0.3255739	0.7898144	1.0331211	0.4698524	0.6434246	0.4892281	0.0541890	0.1025255	0.4739532	1.0235008	0.9173563	0.5032556	0.4565223	0.3861396	0.4712808	0.9833047	0.5801940	1.0643219	0.1485706	0.3709915	0.7296191	0.8741617	0.7623093	0.3384667	0.7254377	0.6479121	0.3690261	0.2754943	0.9394371	0.8763056	1.0058464	0.2617651	0.6223418	1.0809564	1.0097933	0.7660670	0.5651902	0.7417791	0.7295693	0.0020745	0.3102809	0.0652475	0.0481971	0.0335958	0.9634219	0.4442333	0.2467734	0.7326975	0.4524960	0.6428403	0.0000676	1.0445154	0.3312834	0.8753390	0.1756877	1.0400034	0.0193672	0.2463015	0.2748388	0.4845693	1.0059534	0.3569048	0.5210732	0.8587606	0.0066116	0.1844317	1.0337513	1.0404877	0.7718844	0.3409634	0.2734967	0.6723089	1.0300040	0.4572841	0.5907404	0.4440126	0.3404261	0.5610213	0.0158879	0.7121684	0.5595036	0.9236361	0.2496409	0.8064189	0.8311050	0.0345249	0.2020245
0.4913598	0.9101039	0.2155917	0.8451290	0.3309494	0.4163645	0.3660286	0.6442310	0.4767822	0.7556862	0.8882326	0.9946669	1.0706771	0.3385974	0.7645096	1.0909867	0.5208424	0.7179381	0.5587340	0.0479951	0.1343108	0.6327776	1.0263082	0.8644289	0.4232619	0.5405044	0.5759287	0.4992855	0.9714982	0.6177949	0.9468921	0.2006958	0.5136651	0.6081992	0.9000038	0.8670071	0.3014778	0.6308143	0.4408179	0.3109768	0.2592091	0.9560936	0.8053004	1.0000506	0.2846094	0.6167046	1.0246354	1.0597325	0.7095978	0.6168833	0.9233509	0.6282474	0.0014128	0.6293723	0.0577667	0.0266801	0.0390549	0.8997265	0.1363505	0.2600048	0.7575588	0.4912475	0.7787926	0.0012756	0.8957323	0.5675266	0.9266419	0.2467313	0.9729286	0.1262499	0.2036205	0.2688180	0.4804186	1.0554074	0.3160907	0.3396456	0.8670542	0.0081955	0.1068136	0.9849878	0.9151784	0.9026615	0.2466051	0.1866070	0.7884809	0.9683245	0.5406909	0.7054993	0.3505026	0.3959579	0.6281933	0.0109825	0.5428691	0.5638332	1.0536309	0.1584714	0.8706568	0.8032411	0.1532984	0.1427043
0.5587101	1.0132255	0.1919614	0.8527226	0.7344775	0.2413642	0.1741406	0.7977916	0.3833978	0.8866541	0.9176051	0.9714963	1.1026344	0.2977978	0.7894225	0.9741584	0.4757497	0.6880561	0.4311858	0.0455186	0.0489961	0.3714422	1.0878375	0.8957866	0.5273877	0.5412875	0.4180007	0.5538907	0.9694257	0.4021487	1.0095848	0.1677095	0.4942077	0.6846456	0.7909428	0.8080873	0.3651150	0.7166981	0.5313055	0.3019325	0.2427480	0.9692389	0.8156510	0.9961671	0.2536919	0.7003750	1.0515149	1.1069639	0.6664151	0.7040675	0.8014232	0.5893228	0.0029183	0.4227411	0.0220663	0.0242493	0.0404811	0.9804563	0.4173750	0.2615850	0.7986179	0.4814434	0.5771504	0.0018906	0.9242644	0.5284988	1.0359841	0.2335005	1.0850969	0.0351843	0.2042549	0.3582855	0.5692348	0.9271130	0.4763705	0.4399374	0.9860169	0.0018379	0.1485682	0.9619362	0.9429863	0.7446931	0.3629884	0.2281104	0.6109855	1.0963188	0.4612409	0.7514268	0.1713303	0.3803823	0.3438736	0.0133416	0.7365436	0.5224657	0.9904370	0.1482968	0.7537843	0.9155866	0.0664479	0.1913810
0.6388576	0.9585257	0.2084090	0.8052234	0.7616237	0.4442579	0.1183925	0.6747780	0.4895429	0.7932847	0.9558819	0.9554516	0.9314389	0.2913648	0.7440553	1.0492060	0.5170868	0.6323741	0.5111975	0.0539334	0.1247459	0.6063815	1.0417603	0.8396574	0.4717439	0.4786818	0.3799876	0.4150971	1.1066558	0.5948948	1.0662596	0.1727154	0.4646069	0.6421910	0.8994465	0.9656310	0.3147808	0.6641534	0.6404353	0.3078239	0.2856766	0.9033873	0.9608515	1.0319625	0.2732593	0.7177429	1.0513004	1.0045828	0.7249651	0.6795813	0.7854804	0.5283982	0.0035947	0.4495773	0.0334222	0.0341610	0.0662319	0.9313079	0.3812966	0.2062130	0.7220214	0.2692827	0.6821552	0.0032117	0.9044905	0.5284245	1.0200886	0.0783764	0.9584812	0.0218773	0.1851705	0.2217076	0.5182900	1.0178232	0.4346062	0.4668252	0.9313811	0.0042498	0.1574850	0.8511042	0.9413679	0.7627273	0.3295881	0.2938602	0.6813819	1.0335533	0.5024266	0.6219388	0.3668916	0.3983026	0.5944469	0.0242127	0.6777468	0.4690245	1.0574032	0.2139874	0.8231713	0.8794209	0.0475256	0.1897349
0.5189469	0.9204501	0.2311231	0.7970415	0.7110003	0.3712050	0.2252895	0.3137419	0.3798885	0.9571559	1.0121233	1.0174021	0.9925337	0.3577997	0.7324072	0.9840512	0.5533583	0.7536519	0.5211047	0.0403724	0.1605843	0.4938782	1.0202084	0.8144102	0.4649957	0.5510608	0.6137843	0.4362111	1.0116941	0.4575990	0.9518896	0.1606994	0.5224877	0.7402149	0.6839613	0.8208117	0.2463546	0.4678826	0.7170597	0.3682504	0.2482875	0.8768767	0.9472106	1.0074198	0.2754741	0.6703438	0.9823344	0.9670005	0.7974436	0.5797860	0.8330408	0.5834989	0.0003137	0.5245939	0.0747611	0.0386768	0.0371399	0.9968512	0.3514778	0.2676386	0.7570442	0.4727028	0.6557914	0.0022024	1.0082456	0.5091575	1.0689957	0.1579134	0.9885150	0.0172249	0.2579323	0.2889478	0.6448746	0.9719456	0.4022513	0.3761662	0.9163017	0.0002720	0.1170074	1.0510887	1.0380791	0.7414957	0.2990334	0.3106199	0.8505705	1.0173123	0.5840364	0.4760038	0.4378558	0.3472108	0.5513148	0.0171808	0.6039927	0.4727790	1.0020973	0.2452717	0.9336452	0.7747080	0.1010320	0.1640624
0.5558597	1.0049038	0.1949665	0.8241771	0.7848633	0.4746881	0.2489287	0.9031422	0.1914552	0.8513779	0.8947317	1.0328593	1.0282672	0.3527986	0.7113240	1.1448765	0.5755910	0.6847524	0.5268266	0.0460828	0.1203343	0.4957090	0.9391292	0.8485148	0.5229104	0.5821628	0.3113057	0.4029137	1.0467050	0.5808378	1.0832344	0.1458053	0.3924549	0.5298308	0.6941180	0.9078116	0.3306848	0.6592425	0.6081394	0.3435749	0.2404427	0.9316055	0.8763726	1.0708080	0.2823842	0.6547766	1.0472672	0.9247313	0.8055177	0.5521022	0.8038925	0.5449855	0.0069930	0.4828852	0.0332941	0.0053275	0.0278087	0.9180711	0.4604914	0.2345092	0.7702699	0.3960709	0.7057524	0.0017755	0.8325881	0.4462540	1.0317325	0.1323449	0.9022462	0.0292487	0.2264855	0.4400794	0.5852866	1.0764394	0.4167999	0.5274628	0.8683501	0.0003580	0.2370421	1.1133646	1.0108752	0.7631417	0.3532951	0.2614433	0.7563767	1.0410939	0.4935386	0.7730744	0.1027868	0.3907021	0.5885306	0.0059022	0.7540385	0.4422268	0.9595914	0.2597529	0.8691036	0.8250304	0.0647151	0.2360432
0.6300349	1.0261159	0.1618158	0.9188920	0.8343401	0.4650762	0.2455543	0.6704121	0.4953376	0.4065816	0.9457264	1.0217341	0.9945359	0.2656685	0.7507029	1.1184480	0.4356960	0.6233940	0.5599572	0.0550234	0.1652573	0.5963308	0.8591089	0.7251309	0.8341176	0.5278706	0.3965300	0.4336165	1.0506551	0.5259806	1.0587619	0.1816974	0.4026226	0.7038727	0.8906724	0.7605837	0.3919229	0.8899162	0.4623230	0.3682497	0.2702987	1.1759399	0.8894692	0.9669978	0.2829925	0.6918638	1.0508765	0.9496996	0.7673473	0.5942844	0.8212868	0.5956546	0.0061237	0.4269330	0.0751208	0.0135349	0.0168665	1.0723772	0.4011760	0.2044776	0.7261869	0.6684560	0.6489866	0.0015604	0.9772982	0.5344257	0.9766392	0.2088479	1.0058013	0.0476913	0.1397175	0.4659191	0.5294812	0.9734270	0.3852180	0.4021103	0.9243486	0.0098639	0.1515847	0.9437374	0.9943142	0.8469141	0.2757153	0.3374021	0.7581333	0.9462527	0.3238610	0.6940041	0.3237617	0.3203852	0.6108142	0.0200149	0.7621900	0.4712375	0.9711435	0.2225543	0.8205796	0.7371889	0.0520523	0.1620920
