G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G71A	G95	G96	G97	G98	G99	G100
0.7101528	0.5246064	0.3614259	0.3886491	0.5972448	0.5254456	0.7805843	0.6031764	0.3707072	0.0527158	0.4526924	0.5940988	0.5216342	0.3249227	0.4169676	0.6421230	0.5483162	0.6971107	0.5390836	0.3855326	0.0005196	0.7233895	0.0463865	0.3915964	0.3130751	0.2348912	0.4127673	0.5178314	0.3966549	0.4912711	0.2700060	0.0805132	0.3206005	0.0917047	0.0003625	0.0126125	0.5163276	0.4374436	0.6421659	0.2976495	0.6020086	0.1137749	0.4172780	0.0357485	0.2311213	0.7538168	0.1810152	0.2208095	0.0081807	0.4491551	0.2544213	0.6871683	0.4359005	0.2751409	0.7766141	0.3973131	0.4091853	0.1069700	0.0027874	0.6393763	0.7605644	0.3594803	0.5494654	0.5185034	0.5225076	0.7526992	0.3767047	0.0305290	0.5748235	0.0485988	0.2767354	0.0444175	0.4354347	0.0953088	0.3254064	0.0576874	0.4565356	0.0595918	0.0109090	0.6674667	0.4936252	0.1049862	0.1262785	0.3133498	0.6522385	0.3759699	0.4285498	0.0094302	0.5666339	0.7035845	0.3815786	0.5794295	0.0856012	0.5150997	0.6543112	0.2949258	0.5942212	0.1952903	0.2841122	0.6932111
0.3615996	0.6161672	0.2764489	0.2118365	0.4113980	0.2775639	0.7502216	0.5335356	0.6291234	0.0151725	0.3022187	0.3186076	0.2798698	0.5469473	0.6829595	0.5002368	0.5146232	0.7810001	0.6063217	0.3604233	0.0007780	0.7286728	0.0665128	0.2868370	0.5661147	0.6630708	0.6264784	0.7539709	0.4506404	0.5469527	0.5743210	0.0467406	0.0007128	0.3146511	0.0159773	0.1576196	0.2385252	0.2499735	0.6536149	0.1541624	0.2798290	0.1497777	0.3553114	0.0144027	0.2690189	0.1963588	0.3799729	0.6225481	0.0980568	0.3697964	0.3552664	0.7910480	0.3790569	0.1816468	0.6706724	0.3888324	0.3893550	0.0027319	0.0100613	0.4086248	0.6256868	0.1432694	0.5447716	0.5672448	0.2291864	0.6143972	0.0522948	0.0219608	0.4811774	0.2235456	0.3307981	0.2197793	0.6061876	0.0155884	0.3561781	0.0176485	0.1751094	0.0004407	0.0117453	0.6392496	0.7226289	0.1974297	0.4628427	0.2033055	0.5417816	0.5188091	0.4861832	0.1218941	0.2191737	0.5875546	0.1898437	0.4218386	0.0827044	0.3620403	0.6356940	0.1035047	0.5128872	0.0596701	0.5301214	0.8115292
0.4986688	0.6187569	0.2349429	0.2167754	0.5491399	0.6927531	0.5929342	0.6268064	0.6003492	0.0397275	0.3888752	0.6457994	0.4243413	0.1297271	0.2223791	0.5033899	0.6568080	0.6365363	0.6673796	0.2872029	0.0068192	0.6409208	0.0027696	0.6115368	0.1709030	0.5441147	0.4989472	0.5660074	0.4831811	0.5574270	0.5739821	0.1531853	0.0000135	0.1985206	0.3636312	0.1341095	0.1331450	0.0129156	0.3579941	0.3114872	0.2724817	0.2336421	0.3106537	0.1096018	0.1879266	0.6155440	0.5801679	0.1549543	0.0205419	0.4280182	0.6466899	0.6026209	0.1061985	0.0502800	0.5769720	0.5429418	0.3638646	0.1475852	0.0005826	0.5510538	0.6141180	0.3359712	0.6474885	0.4203361	0.3990633	0.4634556	0.2213512	0.1684464	0.6212552	0.0883823	0.5625941	0.1032446	0.4417951	0.1549387	0.3508878	0.2708445	0.3952963	0.1235527	0.0100300	0.3681023	0.7807727	0.1269571	0.0037463	0.0615783	0.6997188	0.6181409	0.4259616	0.0560619	0.5308421	0.6001502	0.1574267	0.2899835	0.0000781	0.6449830	0.4488555	0.2482760	0.5366657	0.2363772	0.0870347	0.5706103
0.2861915	0.6156025	0.4015537	0.5083259	0.5666573	0.5016360	0.7251868	0.6318375	0.4854495	0.0110678	0.4846225	0.5038489	0.3962985	0.4054496	0.4316062	0.5159073	0.3439040	0.7080226	0.1760452	0.4405743	0.3753853	0.6531252	0.1850071	0.2500150	0.3383260	0.5568039	0.5067611	0.5249468	0.3719325	0.4664357	0.5652430	0.3744884	0.0252107	0.1168082	0.0172744	0.3393976	0.1130978	0.5323986	0.6890495	0.3537775	0.0921794	0.2794835	0.3647909	0.1118877	0.0456530	0.4970732	0.3225637	0.5181036	0.1869897	0.2217182	0.1938331	0.4736467	0.3946800	0.3334165	0.4261934	0.4248328	0.4807384	0.1410261	0.0958524	0.6949696	0.6635040	0.4124366	0.5703045	0.4982588	0.6061470	0.6403287	0.5034679	0.3977432	0.2012243	0.2545512	0.1882194	0.4154571	0.7037130	0.2078219	0.3905942	0.4319551	0.3533193	0.0096944	0.1641472	0.4818344	0.4922063	0.4362430	0.0052717	0.2844591	0.7752336	0.1926995	0.2960502	0.1548642	0.2826434	0.5769427	0.4878650	0.4692343	0.2590375	0.4068095	0.2933551	0.0133380	0.6903724	0.3467192	0.1998259	0.6755712
0.3281099	0.5546991	0.0749090	0.1393063	0.4935503	0.3630964	0.7231843	0.6073726	0.7013569	0.0298948	0.6200960	0.3976129	0.3528238	0.5799298	0.5696486	0.6096874	0.3944341	0.5038207	0.0633656	0.2526701	0.1162790	0.5477065	0.2655650	0.4005883	0.3431577	0.3406789	0.7290319	0.7614020	0.4338020	0.4461867	0.2934117	0.0000380	0.0004991	0.2671889	0.0148301	0.2679105	0.1134343	0.3813322	0.5849223	0.0151570	0.5640599	0.0214455	0.4600634	0.0000567	0.1180832	0.3284768	0.1815123	0.0738965	0.1426982	0.2707520	0.5701865	0.5966140	0.4618628	0.1094237	0.6920334	0.2760319	0.4639776	0.4890755	0.0334820	0.4474034	0.6254596	0.0897074	0.7447141	0.5331528	0.6437019	0.5634437	0.2046775	0.0418796	0.2140042	0.1065220	0.4233342	0.5559000	0.6655335	0.1120103	0.1524472	0.1801141	0.5284769	0.1412819	0.0100568	0.4693091	0.4600900	0.3479053	0.2273248	0.2558656	0.6983898	0.5916648	0.1986884	0.0064667	0.3652393	0.6645097	0.2531661	0.5861241	0.0392152	0.4733520	0.0340602	0.0061668	0.6710568	0.1067228	0.0622336	0.6388472
0.2827845	0.3734420	0.1472802	0.4864288	0.4893786	0.6015811	0.6161811	0.7880482	0.6656497	0.0119059	0.4378933	0.6246509	0.6642483	0.3186373	0.5354799	0.7356391	0.8364093	0.4985381	0.5369669	0.2144787	0.0251462	0.6428134	0.0119799	0.2715261	0.3412970	0.4040103	0.7134679	0.6568606	0.4118397	0.5560435	0.5877318	0.1246314	0.0663841	0.2537746	0.0001026	0.8052153	0.0480758	0.3701740	0.7867814	0.0130359	0.2421364	0.1354172	0.3253426	0.1524420	0.0518721	0.6832556	0.3593013	0.1633326	0.0090457	0.4127381	0.3201708	0.5215361	0.2060352	0.4434798	0.6988827	0.2845967	0.6802565	0.5335620	0.0113727	0.5008370	0.5678916	0.1027639	0.6382379	0.2254411	0.5488570	0.6928092	0.0044267	0.0330778	0.4924222	0.0552806	0.1921415	0.4808131	0.3214427	0.1761386	0.2398895	0.2903141	0.4347648	0.1008339	0.0006564	0.5579226	0.4289294	0.1916529	0.0018185	0.2778189	0.3791438	0.4454703	0.4362670	0.4792500	0.3556341	0.2109633	0.0970091	0.7134615	0.3588921	0.2527303	0.4394517	0.2576805	0.6520258	0.1753437	0.1329116	0.7080673
0.3698541	0.5605512	0.5256869	0.4387935	0.4693904	0.6593695	0.6896690	0.7182195	0.5553224	0.0210107	0.1593111	0.4049985	0.2294840	0.5581367	0.5082299	0.6851559	0.3595641	0.5784388	0.6577320	0.2383502	0.0377833	0.6643267	0.0168237	0.5223318	0.4095817	0.6622510	0.6498156	0.5426814	0.3961408	0.5021017	0.2882303	0.1596367	0.0338785	0.3221442	0.0130768	0.0403359	0.2335160	0.4822368	0.7112320	0.1975571	0.4481535	0.1091006	0.4485565	0.2051163	0.2187727	0.5987862	0.2337376	0.0027648	0.6439089	0.0924993	0.1942967	0.5933222	0.0770108	0.2826208	0.6565441	0.1457834	0.3401460	0.1116998	0.2897967	0.7535623	0.6672138	0.4767627	0.2962126	0.2535791	0.7086611	0.6321311	0.4640237	0.0017662	0.4932288	0.0109813	0.6022691	0.0334697	0.8370451	0.0870246	0.5895467	0.5146240	0.3174602	0.0329789	0.0063393	0.6030559	0.5397606	0.2336461	0.1508918	0.1330521	0.5973678	0.4570783	0.3192623	0.4479526	0.2042087	0.6993109	0.3412934	0.6666573	0.0326076	0.6573102	0.1339916	0.1617805	0.5962935	0.2214612	0.4502876	0.7649134
0.3530335	0.7101665	0.5634490	0.1624267	0.5327282	0.4118367	0.6004876	0.6630325	0.7386477	0.0067661	0.0995788	0.3124036	0.1816803	0.5215302	0.5165946	0.3957071	0.3233480	0.6681822	0.5561178	0.5247433	0.0006813	0.6981450	0.0870142	0.2706026	0.3207184	0.5802265	0.6630993	0.7307499	0.4077134	0.3999602	0.2097699	0.0001373	0.1198165	0.1703531	0.0046078	0.6752215	0.0304191	0.2866157	0.6107284	0.0197937	0.4904506	0.1316376	0.5598017	0.0003184	0.0911718	0.4619543	0.0096805	0.0808498	0.5200698	0.1575605	0.2620411	0.6378263	0.1833324	0.4366854	0.7208305	0.5731152	0.2803859	0.6612407	0.0904796	0.5173315	0.3355535	0.1033459	0.4653837	0.1433756	0.5194625	0.7546622	0.3867076	0.0082772	0.3327637	0.1563231	0.2473591	0.4519388	0.6609068	0.1955623	0.0833339	0.0897767	0.3012031	0.0279783	0.0146435	0.5966996	0.4623572	0.6489164	0.0433760	0.2444968	0.7047623	0.6787447	0.1118224	0.1612988	0.0261761	0.7329513	0.1298649	0.4608002	0.2006096	0.1894806	0.2996708	0.1094630	0.1843253	0.0003818	0.0142306	0.6015036
0.4938520	0.1716770	0.0160939	0.5025056	0.7596234	0.3934140	0.7382015	0.5463697	0.2088528	0.0551284	0.3846415	0.6211605	0.4440518	0.1493701	0.6690774	0.4702263	0.3178662	0.6443119	0.5595174	0.3390759	0.0001269	0.6469117	0.0225169	0.3033713	0.1719383	0.4430648	0.6429776	0.3266061	0.3097137	0.3337091	0.2366585	0.1007590	0.0365377	0.4067469	0.1034227	0.0726362	0.5497611	0.1373610	0.4343851	0.1470490	0.5617217	0.1027375	0.5017669	0.1928559	0.3362597	0.7457881	0.4022958	0.5483631	0.0124231	0.3239869	0.5623264	0.4435351	0.5295612	0.0428012	0.6184594	0.3399033	0.6967482	0.2181695	0.1903732	0.6872197	0.8124768	0.3119264	0.7647809	0.2228659	0.3981133	0.0995757	0.4024182	0.1866654	0.5528981	0.2385112	0.5084297	0.6632474	0.3985772	0.0848559	0.1125085	0.5017660	0.4024105	0.0347320	0.1602656	0.6466519	0.3186022	0.6664331	0.3915882	0.1371457	0.4910727	0.5619404	0.3737455	0.1841189	0.0052137	0.5585721	0.0371803	0.3494911	0.0030925	0.5564204	0.4875264	0.0262350	0.5057211	0.2605822	0.2659261	0.6848087
0.2857556	0.5913202	0.1584057	0.3455419	0.6676400	0.4251661	0.5647331	0.7798995	0.7342420	0.0374840	0.5589300	0.0635271	0.0960138	0.6692343	0.1464289	0.4987343	0.2982849	0.5407599	0.3118277	0.1366129	0.0000916	0.6041685	0.1925488	0.0596735	0.6229685	0.6246537	0.5282840	0.3943566	0.4424335	0.4103233	0.7772923	0.0375048	0.0003957	0.4874709	0.0012367	0.1719111	0.1250420	0.5276994	0.6807776	0.6165928	0.0276477	0.3287911	0.1999524	0.0143363	0.0339690	0.7153176	0.3247594	0.0297257	0.6996254	0.0864125	0.0283178	0.7088129	0.3182636	0.3926315	0.4547482	0.3308055	0.7727729	0.0924021	0.1193782	0.7555345	0.7074170	0.0001783	0.5061505	0.4728989	0.4501380	0.7824395	0.3169477	0.0440022	0.3208056	0.4966829	0.3628838	0.2681410	0.5318794	0.0627384	0.6570323	0.0648618	0.2118147	0.0299851	0.0178470	0.6000921	0.2186375	0.0167105	0.0545725	0.4156233	0.3746482	0.4818029	0.5517610	0.2041878	0.4034474	0.6738363	0.6390269	0.3009813	0.1399231	0.3409929	0.2476509	0.4350386	0.5690046	0.0007131	0.5180758	0.5440475
