G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G68A	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.0016221	0.1162663	0.1624354	0.9593960	0.0004277	0.9705123	0.7978699	0.6775879	0.6510884	0.9988588	0.0378834	0.8528202	0.0093258	0.9997076	0.0831669	0.9285394	0.9792774	0.0169882	0.3489178	0.9084560	0.1830277	0.0039745	0.1519066	0.4149470	0.9899406	0.0241770	0.7196509	0.4565278	0.9699048	0.7415758	0.8006237	0.4057414	0.9963382	0.3064528	0.7445886	0.1227767	0.8816561	0.6034623	0.3147682	0.7626982	0.2661970	0.3921373	0.6164055	0.5022638	0.7717308	0.6340210	0.7320761	0.3685566	0.1391939	0.3426933	0.0000006	0.1275336	0.0866335	0.9822278	0.8288555	0.4407569	0.0060161	0.3056682	0.5493344	0.0032093	0.4461726	0.9104391	0.0040542	0.0854698	0.1915470	0.5207288	0.9244840	0.0808636	0.6900332	0.7270589	0.3368695	0.6003904	0.4056566	0.1459411	0.3320405	0.6483108	0.3300615	0.4736562	0.8242857	0.8415962	0.6538332	0.3028162	0.4332768	0.8285765	0.3397310	0.0350462	0.1955781	0.2509403	0.7071832	0.3677148	0.7137317	0.3595790	0.0074287	0.6870100	0.7332103	0.4136229	0.5680472	0.2020192	0.6025877	0.8742791
0.1602968	0.9992249	0.0003209	0.9560445	0.3997927	0.2999564	0.0000036	0.4955462	0.9999964	0.0010665	0.4688104	0.7392051	0.0081590	0.9948420	0.1869137	0.2893082	0.5595279	0.1588263	0.0824732	0.4744103	0.1580011	0.0233815	0.6464344	0.1817811	0.9956518	0.4078346	0.8496307	0.9999995	0.9638513	0.8415158	0.8319639	0.3494027	0.9999977	0.0818937	0.2915839	0.3260301	0.5833129	0.6817033	0.3214473	0.5171015	0.2142180	0.5959634	0.9912896	0.3346791	0.6760064	0.5680788	0.5566482	0.9251566	0.4654457	0.4232581	0.4556232	0.0013853	0.8407873	0.9980974	0.5382141	0.1594306	0.0084322	0.3151716	0.0005156	0.0742747	0.2655544	0.2123301	0.0392369	0.3606294	0.2783606	0.2041295	0.9999871	0.3779991	0.8492803	0.7343870	0.6059291	0.0656350	0.0662893	0.4030925	0.3877976	0.6750761	0.9559259	0.3124281	0.8632963	0.6760941	0.2572956	0.6125454	0.3126294	0.5931070	0.4516699	0.1534094	0.6563748	0.8251550	0.6631287	0.4378823	0.7095893	0.7440706	0.0874969	0.9927151	0.4039074	0.4011655	0.4218874	0.0023690	0.3115348	0.5833416
0.0773691	0.9150581	0.0026315	0.4032275	0.2639163	0.2346868	0.0002904	0.5657040	0.8703023	0.0096805	0.3090239	0.7821227	0.0211453	0.9413768	0.0000000	0.1923678	0.4475833	0.4911446	0.3790824	0.9220807	0.0000426	0.0164265	0.0682525	0.6456674	1.0000000	0.2269845	0.7012798	0.5905940	0.9682592	0.9910546	0.5644052	0.4525594	0.6083296	0.0009181	0.9192975	0.1445038	0.9319794	0.5165662	0.0714490	0.8533336	0.1373047	0.4984187	0.8884793	0.3050228	0.9840816	0.0836035	0.4219728	0.9445500	0.4938446	0.0782148	0.0000909	0.3842016	0.4734400	0.7881074	0.4850488	0.0927594	0.5053532	0.8807490	0.3932308	0.9627945	0.4720726	0.7156165	0.3296165	0.1742584	0.0361381	0.5108297	0.8813523	0.3627894	0.8294656	0.7365231	0.7443991	0.0184542	0.5425126	0.1955057	0.4101782	0.4402099	0.4140431	0.6390577	0.8412920	0.8659173	0.4967336	0.7850610	0.7922950	0.5219614	0.1565270	0.2806035	0.4526042	0.7890625	0.9690680	0.8498931	0.6102331	0.5763384	0.1053148	0.8938981	0.7863642	0.3266110	0.9323260	0.0000272	0.0710475	0.6877277
0.0840164	0.9991516	0.0006368	0.9216401	0.3828051	0.5651476	0.0063112	0.4950589	0.9635425	0.0454079	0.4029075	0.8426305	0.0121137	0.9470264	0.0000000	0.6608563	0.8499193	0.4389786	0.0164315	0.2325696	0.0004343	0.0336431	0.0578213	0.5226762	0.8538292	0.3073992	0.6975266	0.4114869	0.9580758	0.8160411	0.3930080	0.1408073	0.5752925	0.1100382	0.8972294	0.1254127	0.9111156	0.0005133	0.0340263	0.7046559	0.3463453	0.7443423	0.9957727	0.2351684	0.7251088	0.4072371	0.5943987	1.0000000	0.6401257	0.3252279	0.8906536	0.3496804	0.8803292	0.9681129	0.3728163	0.1516990	0.4912807	0.4483727	0.6077483	0.2952086	0.6092661	0.0204245	0.0294673	0.4084223	0.3619530	0.4762290	0.9999896	0.8832109	0.9960368	0.8307100	0.8321278	0.0125607	0.6009100	0.0773442	0.3261377	0.6855798	0.6762799	0.9521059	0.5082014	0.5181041	0.3718407	0.2969969	0.2637994	0.5863547	0.2527362	0.3694500	0.5411376	0.9419620	0.7036430	0.5918851	0.6526819	0.4648011	0.3120259	0.8487460	0.4675120	0.6645204	0.5877830	0.2054531	0.5180734	0.4696623
0.0811544	0.9956237	0.0012643	0.8985611	0.3320433	0.6733675	0.0062816	0.4962058	0.9986973	0.0453012	0.4052439	0.5322878	0.0179956	0.9994916	0.0971894	0.7369210	0.5283802	0.4481011	0.1205861	0.3610427	0.3474283	0.3020175	0.4956340	0.2238301	0.9247086	0.3239487	0.4853099	0.4530380	0.9404738	0.6538306	0.5791874	0.4530378	0.9999999	0.0486278	0.3705100	0.7500572	0.1923523	0.4766940	0.2004227	0.7932651	0.2847610	0.6763233	0.8150270	0.5649214	0.8878039	0.5396863	0.7000442	1.0000000	0.2967515	0.1849630	0.7445532	0.3449324	0.9037196	0.9765008	0.2113412	0.3136968	0.3823856	0.8026741	0.5944896	0.4757760	0.2913303	0.5585895	0.0000601	0.1728898	0.1032228	0.5760908	0.7896631	0.6366261	0.9666394	0.9080937	0.2980811	0.0472512	0.4849382	0.2484481	0.4905650	0.5352234	0.8717194	0.2630714	0.5347699	0.5103494	0.2471981	0.3753574	0.0306649	0.5688481	0.4804538	0.0244443	0.6230041	0.6051855	0.5942505	0.4343356	0.8950602	0.4726842	0.1582047	0.9768742	0.5646535	0.8412182	0.5782449	0.1480357	0.9276811	0.2376645
0.1826660	0.7995665	0.0002456	0.9791229	0.3009391	0.9575008	0.6381061	0.8185667	0.4726828	0.7735987	0.0312318	0.7781005	0.0069919	1.0000000	0.0000000	0.5504544	0.9405888	0.2106014	0.2567597	0.5446774	0.3144464	0.2277038	0.0214059	0.7307622	0.7669881	0.4538808	0.7955192	0.9187752	0.9507949	0.6490591	0.5675791	0.6294459	1.0000000	0.0004401	0.8744078	0.1952698	0.7640243	0.3073462	0.0364429	0.9643900	0.5356176	0.4800271	0.8648415	0.4254052	0.9983421	0.4919557	0.9148603	1.0000000	0.3173413	0.1990846	0.2550289	0.1081546	0.7361544	0.7607737	0.5897386	0.4614642	0.0356168	0.3137594	0.5116584	0.4779534	0.7230552	0.8113818	0.5673983	0.1582939	0.4714409	0.4828839	0.9999211	0.5274592	0.6852459	0.9266436	0.5156770	0.2261037	0.4140672	0.0049036	0.7853521	0.5283804	0.1996094	0.3226402	0.8023193	0.9003246	0.3068894	0.0049560	0.0589578	0.8968151	0.8018690	0.1430320	0.9630590	0.8177095	0.8559431	0.6026168	0.7035949	0.1458294	0.4391625	0.9985611	0.9002833	0.4269736	0.9802790	0.0129492	0.9518943	0.1600403
0.1237106	0.8169033	0.0014059	0.9101313	0.3319097	0.5068867	0.0631997	0.4967116	0.9977024	0.0477138	0.3660197	0.4039943	0.0191333	0.9762907	0.2889482	0.7169612	0.9873551	0.5391530	0.0356454	0.3110873	0.0703751	0.1654037	0.1319443	0.3375807	0.9996604	0.1080736	0.7729648	0.5888021	0.9433497	0.6738843	0.6276340	0.2010722	0.9999551	0.1391757	0.6229403	0.1712339	0.9684632	0.4213281	0.2543962	0.8154145	0.1776146	0.3725252	0.7706148	0.3476423	0.9082147	0.3822570	0.7830744	1.0000000	0.5313861	0.1985810	0.3945163	0.0471054	0.9888072	0.9741426	0.0462393	0.5087285	0.1690475	0.8211813	0.5434781	0.1007095	0.5082954	0.0306459	0.0130139	0.1640794	0.0670579	0.8376598	0.9999634	0.8825679	0.9972489	0.7408434	0.7473807	0.3652265	0.7061697	0.7430574	0.2787581	0.4965234	0.4532476	0.3980533	0.5461924	0.6237863	0.1256117	0.6335129	0.4130853	0.5736428	0.1140915	0.3024797	0.4143063	0.8657757	0.3386136	0.4370066	0.6685552	0.1751214	0.3181420	0.9784317	0.7658903	0.5067510	0.8595402	0.5795581	0.8014166	0.4785384
0.0000108	0.8307232	0.0001878	0.7087769	0.5408287	0.0449053	0.0000128	0.5803752	0.8450002	0.0020293	0.4066876	0.8609647	0.0059903	0.9999979	0.0208249	0.5173313	0.8426729	0.5740130	0.4527685	1.0000000	0.0095761	0.0876226	0.4923834	0.2248398	0.8964247	0.0109877	0.8654794	0.7389555	0.9652091	0.7495628	0.8229533	0.0507343	1.0000000	0.0293318	0.8249054	0.4919767	0.3970418	0.8652191	0.4280978	0.5336767	0.0033146	0.1392922	0.5388716	0.4058447	0.6490381	0.6729782	0.7091602	0.8578883	0.3146476	0.2696837	0.3277689	0.0125194	0.9737198	0.9964108	0.8008894	0.1755903	0.0582061	0.3739260	0.2120536	0.8257121	0.5071342	0.4698178	0.0380754	0.0683248	0.4144830	0.6271552	0.6849332	0.7757896	0.9553246	0.7509712	0.5462502	0.0053070	0.3520893	0.0506771	0.3973689	0.6143569	0.5116619	0.4864089	0.9083106	0.7947890	0.3209617	0.4625342	0.0761365	0.6779076	0.5085883	0.2796697	0.9662720	0.9059696	0.4333464	0.4276728	0.9325760	0.3605114	0.0583021	0.9956546	0.7351707	0.9422554	0.5208585	0.0062044	0.3173482	0.4800710
0.0420998	0.5930349	0.1719349	0.4912898	0.2575333	0.0933811	0.0342354	0.5848490	0.8374089	0.1074770	0.2275314	0.7419960	0.0197610	0.9646505	0.2107070	0.8143016	0.9216691	0.5984118	0.4792305	0.8170488	0.2845638	0.0591183	0.1582076	0.4068499	0.9537868	0.0788551	0.5539183	0.6689103	0.9554942	0.6420119	0.5506120	0.3737545	0.8383077	0.0405564	0.8451056	0.1902825	0.8931630	0.3705246	0.0999533	0.9198688	0.0029520	0.1339350	0.3935307	0.2973473	0.5013978	0.2863019	0.4892979	0.9595627	0.5754394	0.1223990	0.7187804	0.0087891	0.4402675	0.9819700	0.7539849	0.1774163	0.0514556	0.5201741	0.5076037	0.9782802	0.5448927	0.7239676	0.0091046	0.1776760	0.0136548	0.5136118	0.7940249	0.8503065	0.9358874	0.1442724	0.2305656	0.0481139	0.5494010	0.0047084	0.7451856	0.6117973	0.2256367	0.2855092	0.5060736	0.8384895	0.0980133	0.3971064	0.6360644	0.5664288	0.4607960	0.4062280	0.3478396	0.6236064	0.9639825	0.0789269	0.6001066	0.1442117	0.0182587	0.9873987	0.6001285	0.3479292	0.9054693	0.0011197	0.1821877	0.6371586
0.0155152	0.7486469	0.0124489	0.2931850	0.4073280	0.6142554	0.0055010	0.4672518	0.9976005	0.0423704	0.5798218	0.6757986	0.0677242	0.6453755	0.1974063	0.6891042	0.7393151	0.3271337	0.6313469	0.2496357	0.1858904	0.2325558	0.1095618	0.4883180	0.7890330	0.2770527	0.7836556	0.6868310	0.9805442	0.9177239	0.7819081	0.3533278	0.8870713	0.0019742	0.8783222	0.1119032	0.9306211	0.5192799	0.2243619	0.9958739	0.4636173	0.2348262	0.5562608	0.5306430	0.6442709	0.6417324	0.2763296	0.6567918	0.2120925	0.4377425	0.4955725	0.0000034	0.9346208	0.9184786	0.4809374	0.3189474	0.1369485	0.5882214	0.0869772	0.7672660	0.3698516	0.3110412	0.0597403	0.7040920	0.2046869	0.6309169	1.0000000	0.5763281	0.8959305	0.7573823	0.6380634	0.0099492	0.0309797	0.1980240	0.5247756	0.6212568	0.4010252	0.0794562	0.5045013	0.2878428	0.2325634	0.9896392	0.5846622	0.6069821	0.3457264	0.3410604	0.8653422	0.8735264	0.7966189	0.1398312	0.8658920	0.2409451	0.2166728	0.9999822	0.9997856	0.4622041	0.6897757	0.0027435	0.7519561	0.8144075
