Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G65A	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
300	0.7612003	0.2651061	0.9247724	0.8095942	0.4933483	0.7410514	0.4869160	0.8276698	0.0823492	0.6995442	0.9999502	0.9845935	0.1098344	0.9712266	0.1917563	0.4643744	0.0009321	0.3907013	0.5253846	0.8156395	0.5259354	0.0633966	0.7795813	0.8088892	0.3780545	0.9999781	0.0029330	0.2866592	0.1287993	0.0006796	0.9812281	0.4244246	0.0923565	0.9197784	0.8187720	0.2479073	0.4748793	0.9980169	0.0566361	0.5626465	0.4517570	0.5385384	0.4352040	0.9974557	0.2966675	0.1507332	0.3247259	0.2034856	0.9104324	0.8013239	0.3921465	0.9332070	0.3018504	0.9353758	0.9888403	0.6485947	0.6559987	0.9994316	0.9005721	0.9999998	0.0000226	0.4893077	0.8545970	0.8051637	0.3738231	0.9440122	0.3503041	0.8515024	0.3508329	0.4276808	0.5990357	0.0667174	0.8038543	0.4378463	0.6664177	0.8718906	0.3783750	0.0866528	0.9999807	0.0000202	0.1408965	0.2328223	0.3886783	0.9981252	0.3123220	0.4897021	0.1759116	0.7639719	0.4809028	0.1962840	0.7973450	0.6021587	0.7043498	0.3708240	0.0146969	0.9699687	0.9987667	0.7023362	0.5481652	0.6752734
350	0.7610744	0.2650633	0.9261321	0.8020096	0.4881377	0.7409669	0.4869232	0.8277070	0.0823492	0.6995400	0.9999553	0.9845933	0.1098079	0.9712550	0.1917577	0.4643748	0.0009269	0.3905904	0.5255089	0.8157278	0.5254554	0.0657965	0.7826338	0.8094016	0.3861519	0.9999924	0.0028452	0.2998046	0.1207257	0.0006750	0.9812530	0.4242803	0.0923660	0.9198934	0.8149740	0.2351302	0.4635305	0.9980528	0.0568156	0.5565660	0.4565362	0.5566200	0.4252463	0.9969168	0.2962840	0.1471734	0.3224202	0.2018260	0.9105686	0.8017320	0.3939647	0.9372188	0.2927131	0.9352904	0.9906164	0.6485287	0.6474574	0.9994059	0.9010210	0.9999998	0.0000179	0.4721405	0.8426658	0.8094543	0.3741662	0.9441142	0.3498768	0.8518641	0.3286408	0.4560672	0.6265572	0.0667007	0.7846826	0.4378323	0.6707369	0.8580396	0.3806591	0.0904825	0.9999862	0.0000054	0.1368338	0.2331532	0.3887301	0.9972439	0.3126704	0.4899687	0.1700541	0.7641154	0.4808907	0.1962671	0.7977150	0.6021586	0.7036698	0.3612649	0.0135633	0.9685819	0.9990117	0.7090533	0.5470803	0.6771085
400	0.7609989	0.2650133	0.9270890	0.7981471	0.4859172	0.7408878	0.4869363	0.8277600	0.0823492	0.6995372	0.9999603	0.9845934	0.1097940	0.9712618	0.1917587	0.4643736	0.0009256	0.3904693	0.5256092	0.8157846	0.5252942	0.0672103	0.7840594	0.8095556	0.3906422	0.9999973	0.0027885	0.3108973	0.1143891	0.0006739	0.9812401	0.4242131	0.0923846	0.9199328	0.8117867	0.2244068	0.4571237	0.9980446	0.0569456	0.5542418	0.4639068	0.5701353	0.4156959	0.9963425	0.2957011	0.1451030	0.3212351	0.2012098	0.9098102	0.8018569	0.3952837	0.9410951	0.2872218	0.9352032	0.9917263	0.6484947	0.6447063	0.9993874	0.9012597	0.9999998	0.0000166	0.4600462	0.8343742	0.8112320	0.3743109	0.9441179	0.3486599	0.8519226	0.3165738	0.4713885	0.6457721	0.0666930	0.7719938	0.4377831	0.6722951	0.8493109	0.3812830	0.0934161	0.9999884	0.0000015	0.1333068	0.2332726	0.3884807	0.9962645	0.3127791	0.4902556	0.1668694	0.7642428	0.4808828	0.1962372	0.7976308	0.6021586	0.7032246	0.3558834	0.0128213	0.9675339	0.9991283	0.7123964	0.5465263	0.6781862
450	0.7609590	0.2649651	0.9276744	0.7963146	0.4849880	0.7408216	0.4869557	0.8278219	0.0823492	0.6995368	0.9999636	0.9845936	0.1097877	0.9712598	0.1917588	0.4643722	0.0009255	0.3903562	0.5256828	0.8158230	0.5252307	0.0679786	0.7847076	0.8096054	0.3929882	0.9999990	0.0027453	0.3200443	0.1095768	0.0006737	0.9812252	0.4241819	0.0924055	0.9199524	0.8092828	0.2155867	0.4538214	0.9980298	0.0570356	0.5533932	0.4708156	0.5798953	0.4074585	0.9957690	0.2952567	0.1440085	0.3206537	0.2009740	0.9087957	0.8018979	0.3961208	0.9440108	0.2842049	0.9351445	0.9924094	0.6484789	0.6445703	0.9993766	0.9014021	0.9999998	0.0000163	0.4525620	0.8292712	0.8119372	0.3743755	0.9441295	0.3476823	0.8518674	0.3104801	0.4788772	0.6577824	0.0666896	0.7645707	0.4377224	0.6723216	0.8443437	0.3812656	0.0954064	0.9999892	0.0000004	0.1304171	0.2333146	0.3883174	0.9952465	0.3128054	0.4904560	0.1651992	0.7643554	0.4808778	0.1961993	0.7974126	0.6021586	0.7029595	0.3532349	0.0123715	0.9668300	0.9991825	0.7140102	0.5462589	0.6787663
500	0.7609390	0.2649241	0.9279988	0.7954854	0.4846035	0.7407697	0.4869799	0.8278845	0.0823492	0.6995381	0.9999655	0.9845937	0.1097855	0.9712547	0.1917584	0.4643716	0.0009258	0.3902615	0.5257350	0.8158512	0.5251989	0.0683732	0.7849983	0.8096199	0.3941603	0.9999995	0.0027104	0.3273454	0.1060227	0.0006737	0.9812148	0.4241677	0.0924253	0.9199657	0.8073779	0.2085483	0.4522318	0.9980171	0.0570987	0.5530936	0.4763759	0.5868636	0.4007094	0.9952314	0.2949821	0.1434613	0.3203771	0.2008632	0.9077977	0.8019140	0.3966040	0.9459311	0.2826550	0.9351116	0.9928389	0.6484728	0.6452375	0.9993717	0.9014982	0.9999998	0.0000162	0.4483341	0.8263243	0.8122055	0.3744058	0.9441673	0.3470893	0.8517732	0.3075487	0.4823152	0.6648123	0.0666882	0.7605887	0.4376627	0.6716901	0.8417196	0.3810105	0.0966383	0.9999895	0.0000001	0.1281101	0.2333286	0.3882777	0.9942580	0.3128062	0.4905742	0.1643520	0.7644537	0.4808750	0.1961599	0.7971837	0.6021586	0.7028114	0.3522194	0.0121078	0.9663662	0.9992073	0.7147687	0.5461373	0.6790619
550	0.4663338	0.2648919	0.9281940	0.7909698	0.5118965	0.7407306	0.4870061	0.8279411	0.0823492	0.6995389	0.9999770	0.9845937	0.1097857	0.9712012	0.1917581	0.4643755	0.0109761	0.3901878	0.5257722	0.8158720	0.5903469	0.3059809	0.7742359	0.5615586	0.3941354	0.9999562	0.0545294	0.6300472	0.1133703	0.0442672	0.8302537	0.4242684	0.0938275	0.2912384	0.2785502	0.2041045	0.4584747	0.9980043	0.0574467	0.6060687	0.3763084	0.6596058	0.3500489	0.9941719	0.2931302	0.0861347	0.1155031	0.2123163	0.8919423	0.2875739	0.3968807	0.9684842	0.2823801	0.9338912	0.9662099	0.6484046	0.6461713	0.9993990	0.9024173	0.9999995	0.0109093	0.4476245	0.7864720	0.3845350	0.1598099	0.9320785	0.3472084	0.5844904	0.5305366	0.4795384	0.4862561	0.0666903	0.7523525	0.4375506	0.7108813	0.8367230	0.6203541	0.0973432	0.9998248	0.1532932	0.1495555	0.1080531	0.3777066	0.9866457	0.1040365	0.4915568	0.1665922	0.7645366	0.4808737	0.1961241	0.6873172	0.6021586	0.7025064	0.3674699	0.0133141	0.4122730	0.9974755	0.6138768	0.5025770	0.6791168
600	0.4142227	0.2648668	0.9287271	0.7777797	0.6187606	0.7407025	0.4870315	0.8279884	0.0823492	0.6995344	0.9999937	0.9845937	0.1097985	0.9708929	0.1917596	0.4643851	0.0138094	0.3901326	0.5257968	0.8158541	0.7940813	0.3673070	0.7412413	0.4547671	0.3871077	0.9994779	0.0656904	0.6512018	0.1424757	0.0646327	0.7870615	0.4250052	0.0953958	0.1862761	0.1234234	0.2117058	0.5135261	0.9979222	0.0597344	0.7534089	0.3779751	0.7964506	0.3086046	0.9937859	0.2854433	0.0300742	0.0484654	0.2547269	0.8028804	0.1294792	0.3972831	0.9717689	0.2900717	0.9296005	0.9660053	0.6482640	0.6498568	0.9994442	0.9015550	0.9999941	0.0139256	0.4639071	0.7593412	0.3136716	0.0916053	0.8994281	0.3512254	0.4932148	0.6100168	0.4259468	0.4392322	0.0666985	0.7518580	0.4372726	0.7050891	0.8481461	0.6112579	0.0974510	0.9994849	0.0892813	0.1339240	0.0606983	0.2093360	0.9874245	0.0363245	0.4990321	0.1860724	0.7645728	0.4808751	0.1960940	0.6107966	0.6021592	0.6996999	0.4498751	0.0186162	0.2174307	0.9647887	0.4601069	0.4890674	0.6778998
650	0.4076350	0.2648463	0.9295179	0.7801746	0.7414126	0.7406908	0.4870542	0.8280255	0.0823492	0.6995231	0.9999985	0.9845940	0.1098409	0.9705022	0.1917635	0.4643906	0.0146126	0.3900949	0.5257927	0.8157482	0.8845709	0.3631313	0.7072345	0.4097460	0.3688999	0.9986594	0.0710910	0.6065139	0.1736985	0.0798172	0.7752483	0.4260547	0.0961830	0.3735959	0.0814499	0.2350385	0.5927070	0.9975419	0.0662407	0.8664443	0.4249658	0.8760232	0.2866072	0.9953582	0.2802981	0.0157556	0.0315907	0.3079875	0.6919154	0.0813961	0.3974920	0.9411867	0.3084505	0.9244460	0.9613512	0.6482420	0.6498635	0.9994615	0.9003055	0.9999798	0.0147456	0.4939117	0.7543014	0.2785949	0.0713054	0.8742076	0.3515362	0.4620105	0.6770132	0.3504524	0.4278854	0.0667203	0.7742277	0.4369387	0.6819609	0.8757085	0.5889196	0.0960605	0.9994098	0.0644414	0.1267053	0.0428194	0.1348780	0.9927477	0.0141542	0.5104503	0.2319672	0.7644795	0.4808837	0.1960674	0.5543033	0.6021619	0.6939430	0.5522323	0.0250499	0.1624298	0.9241664	0.3996140	0.4867413	0.6745540
700	0.4200955	0.2648335	0.9295400	0.7938173	0.8201627	0.7407069	0.4870730	0.8280521	0.0823492	0.6995117	0.9999996	0.9845947	0.1099021	0.9702136	0.1917674	0.4643898	0.0148442	0.3900825	0.5257371	0.8155848	0.8075861	0.3374596	0.6830712	0.3921992	0.3448995	0.9978699	0.0754125	0.5523668	0.1953009	0.0875622	0.7727332	0.4269194	0.0964304	0.5770624	0.0796414	0.2622712	0.6417283	0.9963487	0.0774464	0.9223142	0.4662299	0.8988332	0.2778334	0.9967807	0.2783373	0.0131887	0.0366793	0.3500008	0.6377613	0.0670049	0.3962131	0.9112147	0.3287997	0.9206863	0.9524427	0.6483768	0.6457857	0.9994700	0.8995385	0.9999814	0.0149740	0.5183173	0.7568607	0.2409650	0.0658533	0.8655724	0.3392920	0.4513266	0.7477514	0.3065388	0.4273406	0.0667621	0.7989989	0.4366743	0.6580465	0.9026163	0.5802010	0.0926048	0.9995098	0.0578060	0.1346307	0.0361119	0.1428317	0.9959499	0.0066247	0.5151227	0.2905842	0.7642575	0.4809044	0.1960438	0.5278087	0.6021667	0.6901672	0.6213727	0.0281318	0.1622236	0.9475133	0.3938304	0.4889968	0.6703428
750	0.4412188	0.2648364	0.9287432	0.8059761	0.8596414	0.7407545	0.4870873	0.8280649	0.0823492	0.6995062	0.9999999	0.9845956	0.1099595	0.9700724	0.1917693	0.4643860	0.0149130	0.3901092	0.5256334	0.8154273	0.6971182	0.3110779	0.6687890	0.3871599	0.3226039	0.9972010	0.0787394	0.5114563	0.2074729	0.0884105	0.7728441	0.4274136	0.0962800	0.6681061	0.0955001	0.2836450	0.6571727	0.9936597	0.0888770	0.9457517	0.4886303	0.9019907	0.2766425	0.9973914	0.2777796	0.0131190	0.0521039	0.3753463	0.6182717	0.0627406	0.3935220	0.8945760	0.3455207	0.9186612	0.9430283	0.6485787	0.6508976	0.9994813	0.8991868	0.9999865	0.0150417	0.5329808	0.7631062	0.2120135	0.0647769	0.8675936	0.3245526	0.4476704	0.8038298	0.2856041	0.4213314	0.0668158	0.8169396	0.4365193	0.6401618	0.9208820	0.5774443	0.0879334	0.9996249	0.0565699	0.1527493	0.0336535	0.2255475	0.9971748	0.0039307	0.5123501	0.3396542	0.7640080	0.4809362	0.1960274	0.5187588	0.6021710	0.6904328	0.6535584	0.0273076	0.1819176	0.9765725	0.4344629	0.4926089	0.6667397
800	0.4424663	0.2648591	0.9277381	0.8135323	0.8775858	0.7408244	0.4870960	0.8280589	0.0823492	0.6995070	1.0000000	0.9845962	0.1099984	0.9700533	0.1917690	0.4643830	0.0149328	0.3901790	0.5255109	0.8153167	0.6351169	0.2914336	0.6614050	0.3875738	0.3059681	0.9966526	0.0810987	0.4859828	0.2143169	0.0863358	0.7734535	0.4275609	0.0960561	0.6928473	0.1176752	0.2974063	0.6542474	0.9896433	0.0960272	0.9545108	0.4979045	0.8996832	0.2791543	0.9975198	0.2776639	0.0140280	0.0698267	0.3877657	0.6122617	0.0614068	0.3906555	0.8871022	0.3572620	0.9177702	0.9349392	0.6487598	0.6726760	0.9994934	0.8990440	0.9999893	0.0150602	0.5408236	0.7712576	0.1955141	0.0648565	0.8738450	0.3142142	0.4464430	0.8391903	0.2750900	0.4080973	0.0668713	0.8284631	0.4364573	0.6293453	0.9313120	0.5766796	0.0834157	0.9997066	0.0564245	0.1728264	0.0328080	0.3110637	0.9975909	0.0029398	0.5075865	0.3711419	0.7638113	0.4809711	0.1960236	0.5169879	0.6021727	0.6929842	0.6608113	0.0246842	0.2059146	0.9866303	0.4783550	0.4959540	0.6642432
850	0.4302746	0.2648973	0.9269258	0.8175843	0.8854006	0.7408997	0.4870974	0.8280315	0.0823492	0.6995106	1.0000000	0.9845965	0.1100162	0.9700878	0.1917677	0.4643823	0.0149355	0.3902789	0.5254017	0.8152596	0.6115882	0.2791048	0.6581449	0.3899122	0.2953596	0.9962209	0.0826425	0.4709750	0.2189647	0.0856821	0.7739125	0.4275250	0.0959471	0.6849747	0.1386245	0.3056553	0.6454213	0.9858681	0.0989216	0.9571045	0.5005271	0.8958637	0.2828542	0.9975450	0.2776512	0.0156376	0.0845582	0.3923212	0.6113007	0.0609157	0.3884828	0.8843377	0.3645421	0.9174557	0.9288606	0.6488853	0.7035137	0.9995030	0.8988432	0.9999906	0.0150582	0.5447969	0.7794192	0.1875510	0.0651423	0.8803713	0.3083370	0.4460766	0.8587263	0.2695779	0.3930173	0.0669225	0.8345141	0.4364546	0.6239941	0.9367097	0.5766244	0.0798747	0.9997558	0.0562198	0.1893721	0.0325580	0.3599972	0.9977559	0.0025700	0.5039013	0.3881218	0.7636857	0.4810007	0.1960357	0.5182807	0.6021723	0.6957804	0.6560210	0.0220746	0.2266380	0.9890259	0.5006555	0.4984521	0.6627366
900	0.4197899	0.2649411	0.9263925	0.8196136	0.8887499	0.7409658	0.4870903	0.8279865	0.0823492	0.6995135	1.0000000	0.9845964	0.1100196	0.9701199	0.1917668	0.4643833	0.0149308	0.3903862	0.5253238	0.8152375	0.6089361	0.2722821	0.6570918	0.3925688	0.2894453	0.9959009	0.0835860	0.4615887	0.2227802	0.0869580	0.7741271	0.4274641	0.0959534	0.6595788	0.1549891	0.3107977	0.6369280	0.9834772	0.1001410	0.9572581	0.5002181	0.8918416	0.2863934	0.9976215	0.2776634	0.0174632	0.0943620	0.3928290	0.6121426	0.0607115	0.3871336	0.8837059	0.3686586	0.9174008	0.9247358	0.6489582	0.7318898	0.9995093	0.8985428	0.9999910	0.0150450	0.5467342	0.7859895	0.1839928	0.0653959	0.8854257	0.3053577	0.4460305	0.8685479	0.2667405	0.3802809	0.0669662	0.8366195	0.4364807	0.6220194	0.9393153	0.5768328	0.0774602	0.9997817	0.0558522	0.2010261	0.0325095	0.3740459	0.9978502	0.0024302	0.5017169	0.3959688	0.7636145	0.4810209	0.1960618	0.5208777	0.6021715	0.6979050	0.6476652	0.0201837	0.2415928	0.9889639	0.5027173	0.5001046	0.6619300
950	0.4137814	0.2649810	0.9260803	0.8206116	0.8901928	0.7410156	0.4870755	0.8279326	0.0823492	0.6995141	1.0000000	0.9845962	0.1100175	0.9701290	0.1917666	0.4643845	0.0149230	0.3904804	0.5252770	0.8152272	0.6175720	0.2689608	0.6570905	0.3949580	0.2866080	0.9956784	0.0841457	0.4549391	0.2261119	0.0888332	0.7741927	0.4274511	0.0960250	0.6272974	0.1666447	0.3143818	0.6307172	0.9821262	0.1013348	0.9565612	0.4987819	0.8881552	0.2892994	0.9977603	0.2776840	0.0189650	0.0996643	0.3916093	0.6134544	0.0606424	0.3863949	0.8839447	0.3708130	0.9174553	0.9220739	0.6489943	0.7533550	0.9995129	0.8982415	0.9999909	0.0150268	0.5476391	0.7903949	0.1823896	0.0655831	0.8887223	0.3040157	0.4461065	0.8729338	0.2653924	0.3711482	0.0670014	0.8367460	0.4365152	0.6218076	0.9404934	0.5770938	0.0759743	0.9997927	0.0554498	0.2087130	0.0325154	0.3640387	0.9979145	0.0023768	0.5005674	0.3987252	0.7635745	0.4810318	0.1960958	0.5237647	0.6021711	0.6992679	0.6393632	0.0190381	0.2513898	0.9879382	0.4918340	0.5011333	0.6615538
1000	0.4106600	0.2650120	0.9259085	0.8211171	0.8908299	0.7410498	0.4870554	0.8278799	0.0823492	0.6995131	1.0000000	0.9845961	0.1100156	0.9701175	0.1917669	0.4643851	0.0149146	0.3905515	0.5252502	0.8152144	0.6319970	0.2676355	0.6575144	0.3969447	0.2855500	0.9955316	0.0844887	0.4497179	0.2289842	0.0903952	0.7742178	0.4274915	0.0961151	0.5961606	0.1747823	0.3171559	0.6267894	0.9810916	0.1027083	0.9556674	0.4970499	0.8850101	0.2915691	0.9979340	0.2777055	0.0198960	0.1018026	0.3898702	0.6147153	0.0606479	0.3860267	0.8844927	0.3718353	0.9175531	0.9203245	0.6490087	0.7687326	0.9995146	0.8979989	0.9999904	0.0150081	0.5480348	0.7929229	0.1815790	0.0657193	0.8906116	0.3035396	0.4462213	0.8744441	0.2648525	0.3652127	0.0670281	0.8362388	0.4365478	0.6223717	0.9409813	0.5773271	0.0751394	0.9997953	0.0551074	0.2138134	0.0325270	0.3408755	0.9979574	0.0023563	0.4999752	0.3988233	0.7635490	0.4810359	0.1961302	0.5263615	0.6021712	0.7000756	0.6319916	0.0184482	0.2576303	0.9863228	0.4751172	0.5017671	0.6614136

0	0.4060169	0.2651363	0.9257150	0.8220057	0.8914963	0.7412257	0.4869043	0.8276305	0.0823492	0.6995167	1.0000000	0.9845960	0.1100402	0.9699980	0.1917657	0.4643864	0.0148742	0.3908539	0.5250547	0.8150367	0.7297997	0.2703941	0.6609416	0.4046548	0.2885165	0.9951925	0.0855727	0.4286048	0.2404822	0.0930664	0.7749723	0.4279390	0.0964027	0.4776225	0.2016627	0.3283416	0.6239885	0.9771785	0.1061009	0.9511628	0.4874631	0.8715906	0.3007108	0.9988928	0.2777166	0.0190376	0.0947899	0.3805922	0.6200603	0.0609244	0.3859017	0.8884608	0.3714618	0.9183824	0.9142036	0.6489920	0.8049582	0.9995103	0.8973656	0.9999857	0.0149290	0.5480616	0.7932642	0.1792323	0.0663752	0.8908990	0.3051640	0.4469099	0.8687628	0.2656956	0.3567617	0.0670934	0.8340096	0.4366852	0.6279553	0.9408696	0.5782641	0.0748513	0.9997756	0.0540010	0.2296569	0.0324960	0.1946269	0.9980108	0.0023545	0.4986208	0.3854690	0.7634411	0.4810224	0.1962854	0.5359549	0.6021733	0.7013077	0.5943356	0.0191359	0.2745644	0.9677971	0.3960756	0.5031907	0.6616996
50	0.4117759	0.0990009	0.9314365	0.9038403	0.8854895	0.7185371	0.4876539	0.8506028	0.0823492	0.6553303	1.0000000	0.9895958	0.1101506	0.9630877	0.3812664	0.5948559	0.0188025	0.1916663	0.5250860	0.8159913	0.7201258	0.1263543	0.6524926	0.2118204	0.2879433	0.9951410	0.0897952	0.0754394	0.4515817	0.0380125	0.7734671	0.4211817	0.0661638	0.4434992	0.2040737	0.3519269	0.5896883	0.9784771	0.0935425	0.9639525	0.4851874	0.8126480	0.3234865	0.9989094	0.2794516	0.1297967	0.5841809	0.4168743	0.6208083	0.0562421	0.7223192	0.8754632	0.4013241	0.9116245	0.9256016	0.8635326	0.7979670	0.9989456	0.9337175	0.9999716	0.0145592	0.5391190	0.8019701	0.4179386	0.0670980	0.8994109	0.2625330	0.4824729	0.8699897	0.2765304	0.4901912	0.0670937	0.8346240	0.2118758	0.7593681	0.6349185	0.5782563	0.0748935	0.9997944	0.0535296	0.2549042	0.0325055	0.1052671	0.9996833	0.0063372	0.4963812	0.2951015	0.7627530	0.4812542	0.1585987	0.5358656	0.5409913	0.7023147	0.5364665	0.0128406	0.3205179	0.9642821	0.3942981	0.5293582	0.6609425
100	0.5261060	0.0440207	0.9502162	0.8876902	0.8453037	0.7109559	0.4951931	0.9021467	0.0823492	0.5441467	0.9998880	0.9953225	0.1113128	0.9458868	0.4593107	0.6040237	0.0398808	0.1344636	0.5261364	0.8237283	0.7529013	0.0807632	0.6328593	0.2064722	0.2816395	0.9946968	0.0952095	0.0232072	0.5438484	0.0277963	0.7645997	0.4079221	0.0664482	0.2906224	0.2280208	0.3965474	0.5593758	0.9853805	0.0819576	0.9798334	0.4411201	0.5602035	0.4454490	0.9991467	0.3186066	0.4131561	0.7514376	0.5091579	0.6330925	0.0483316	0.8119645	0.8194347	0.4298178	0.8900821	0.9072333	0.9469321	0.7775830	0.9960895	0.8907554	0.9998271	0.0083513	0.5265402	0.8287840	0.4592735	0.0756197	0.9104761	0.1767153	0.5116365	0.8827681	0.2882256	0.5654794	0.0670613	0.8403735	0.1493889	0.8110283	0.5288149	0.5781154	0.0748103	0.9998505	0.0492907	0.2997681	0.0327984	0.0629625	0.9999471	0.0320494	0.4924698	0.2252862	0.7607138	0.4838431	0.0764284	0.5364072	0.5221927	0.6995500	0.4798991	0.0188905	0.4095081	0.9401517	0.3766035	0.6973089	0.6631713
150	0.6639602	0.0257852	0.9702732	0.8031741	0.7540471	0.7068031	0.5097219	0.9394059	0.0823492	0.4720754	0.9971600	0.9978967	0.1140097	0.9272254	0.4927803	0.5629891	0.0805660	0.1177874	0.5304908	0.8353116	0.8491024	0.0636156	0.6231763	0.2789729	0.2695899	0.9940085	0.0970529	0.0136958	0.5932166	0.0212366	0.7492015	0.4000449	0.0762972	0.1331215	0.2749160	0.4262831	0.5460549	0.9887253	0.0992570	0.9845727	0.3433575	0.4626513	0.5938649	0.9995469	0.4334162	0.5631781	0.8154071	0.5685295	0.6658159	0.0448669	0.8417333	0.7668050	0.4890969	0.8713754	0.8946936	0.9793517	0.7795735	0.9918526	0.7861124	0.9995785	0.0030677	0.5211118	0.8608987	0.4851565	0.0966469	0.9018093	0.1197880	0.4834852	0.9029563	0.2918111	0.5866788	0.0651276	0.8609084	0.1325686	0.8387224	0.4917510	0.5777410	0.0741902	0.9998861	0.0464317	0.3417330	0.0342758	0.0323381	0.9999875	0.0677412	0.4748785	0.1892725	0.7586241	0.4942840	0.0298240	0.5402998	0.5164167	0.6900378	0.4632240	0.0511211	0.4572330	0.8618671	0.3445253	0.8612779	0.6699610
200	0.7325357	0.0196413	0.9833768	0.7266656	0.6636548	0.7024006	0.5241340	0.9583070	0.0823495	0.4709971	0.9914637	0.9989089	0.1179740	0.9056177	0.4963768	0.5199442	0.1227973	0.1121972	0.5376948	0.8441083	0.9326787	0.0565038	0.6272919	0.3495309	0.2602263	0.9934549	0.0978272	0.0112120	0.6229658	0.0166753	0.7345321	0.4009102	0.1007179	0.0585497	0.3249929	0.4435215	0.5419844	0.9789100	0.1409739	0.9813995	0.2700982	0.4413049	0.6821500	0.9998113	0.5313987	0.6218319	0.8447985	0.5801054	0.6994934	0.0474875	0.8520296	0.7078585	0.5592425	0.8491749	0.8897620	0.9919537	0.8225322	0.9872871	0.7132854	0.9993895	0.0010859	0.5191821	0.8856721	0.5211345	0.1172638	0.8836088	0.0910840	0.4232021	0.9174689	0.3041574	0.5994913	0.0446683	0.8919206	0.1283662	0.8585929	0.4782581	0.5775158	0.0731054	0.9998687	0.0464590	0.3870178	0.0376908	0.0168908	0.9999943	0.0826243	0.4377534	0.1763133	0.7560778	0.5126153	0.0140536	0.5487150	0.5146300	0.6800271	0.4574219	0.0841958	0.4744077	0.8077021	0.3203084	0.9378938	0.6771710
250	0.7620060	0.0174227	0.9898069	0.6837918	0.6052098	0.6975537	0.5344693	0.9668077	0.0823513	0.5135416	0.9871240	0.9992769	0.1235302	0.8774870	0.4853606	0.5055085	0.1525737	0.1092778	0.5450067	0.8484545	0.9669107	0.0547732	0.6396195	0.3997640	0.2590673	0.9930981	0.0984837	0.0102456	0.6402977	0.0144289	0.7283399	0.4132498	0.1331535	0.0319434	0.3685454	0.4546773	0.5404804	0.9349367	0.1863394	0.9708932	0.2326651	0.4308313	0.7249992	0.9999183	0.5732966	0.6457312	0.8585871	0.5650850	0.7223543	0.0588564	0.8555222	0.6497472	0.5903662	0.8202987	0.8874686	0.9968519	0.8621634	0.9826982	0.6771729	0.9990318	0.0006584	0.5184137	0.9103093	0.5555081	0.1198352	0.8756414	0.0791588	0.3597264	0.9244357	0.3278576	0.6596473	0.0196397	0.9177720	0.1274333	0.8731738	0.4726423	0.5783127	0.0720935	0.9998268	0.0480471	0.4324053	0.0419587	0.0110737	0.9999959	0.0752960	0.3983326	0.1740897	0.7522839	0.5271343	0.0096796	0.5598585	0.5140165	0.6763789	0.4503538	0.1065976	0.4785498	0.7942830	0.3078555	0.9677578	0.6817754
300	0.7743245	0.0164661	0.9925781	0.6589651	0.5705728	0.6930925	0.5406817	0.9706676	0.0823553	0.5531266	0.9844206	0.9993856	0.1315136	0.8476573	0.4749929	0.5184546	0.1704824	0.1069993	0.5503423	0.8491259	0.9767275	0.0563905	0.6536526	0.4315871	0.2655432	0.9928647	0.0989736	0.0097744	0.6487510	0.0133959	0.7361753	0.4354586	0.1605514	0.0231959	0.4064954	0.4634741	0.5389400	0.8475451	0.2114026	0.9554300	0.2140294	0.4209398	0.7448135	0.9999539	0.5743754	0.6557445	0.8632772	0.5452709	0.7361814	0.0790959	0.8569226	0.6257575	0.5622746	0.7998375	0.8859218	0.9987553	0.8762696	0.9760086	0.6621868	0.9983893	0.0008545	0.5178609	0.9306655	0.5781715	0.1070773	0.8791545	0.0760925	0.3052070	0.9263405	0.3452384	0.6704183	0.0090779	0.9325411	0.1272679	0.8833050	0.4692540	0.5821903	0.0716245	0.9997982	0.0502923	0.4627211	0.0456074	0.0090868	0.9999965	0.0638937	0.3700733	0.1760244	0.7469607	0.5312998	0.0085575	0.5713048	0.5136975	0.6839565	0.4401942	0.1194608	0.4774752	0.7942284	0.3049332	0.9784597	0.6827296
