G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G56A	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.3668060	0.4781076	0.0726432	0.7498147	0.1061635	0.2977232	0.4403789	0.4514375	0.2728895	0.5792390	0.6506838	0.6214822	0.6783829	0.2428957	0.5536331	0.7604596	0.4041130	0.3533312	0.0378287	0.0000983	0.0330520	0.2735050	0.8605457	0.3938989	0.3037852	0.2571768	0.3363079	0.2868340	0.7333116	0.3616525	0.4002875	0.2844882	0.3749604	0.4013240	0.5975789	0.5129383	0.2472492	0.6157005	0.1860806	0.1083951	0.1015964	0.5649636	0.5515380	0.6682009	0.2641461	0.6756297	0.4466312	0.7351210	0.6052214	0.3544507	0.4775468	0.3138068	0.0392612	0.2843009	0.0394866	0.1486965	0.1556468	0.4738772	0.1441551	0.5455658	0.2708743	0.3256611	0.3942923	0.1721596	0.6935178	0.5199861	0.6985221	0.4113195	0.6947427	0.5106547	0.1642778	0.3782186	0.1225573	0.6252545	0.0961760	0.2553664	0.7013268	0.2135235	0.3971323	0.4863946	0.6999466	0.4378804	0.0640677	0.3730781	0.2615460	0.6673429	0.2288553	0.6068214	0.4075279	0.2326471	0.2293402	0.3589721	0.5506794	0.1500474	0.5967592	0.1569164	0.5897042	0.6965543	0.2657034	0.1887722
0.2471549	0.5171982	0.1291738	0.5068214	0.4159715	0.1673295	0.2690693	0.4384600	0.4384378	0.5497870	0.7015450	0.5178865	0.6128932	0.1824006	0.5629377	0.7105889	0.0209565	0.0653780	0.5402146	0.4573515	0.0985787	0.4107827	0.7106328	0.4155235	0.5228449	0.5390773	0.4255870	0.3743291	0.7425697	0.2491812	0.5912879	0.1517445	0.4598485	0.2674881	0.7102345	0.2126346	0.4751899	0.5452364	0.0420761	0.2939350	0.4707582	0.4874428	0.6051648	0.5019534	0.2882746	0.5858502	0.5928054	0.4408281	0.4112389	0.6216774	0.3965949	0.7045238	0.1856959	0.3906325	0.2703932	0.1338502	0.0192389	0.7835261	0.3127275	0.1532300	0.2474796	0.2313637	0.6363996	0.1433910	0.6222087	0.2074062	0.6690379	0.3313309	0.3363054	0.0394220	0.1588876	0.3753390	0.4608270	0.7355696	0.4674148	0.2565185	0.3408333	0.0458892	0.0043142	0.7069672	0.6782633	0.4999687	0.0760250	0.4003322	0.6777417	0.4912506	0.0414529	0.5614571	0.2056034	0.0026643	0.2684984	0.3821605	0.4872713	0.3386741	0.7555076	0.2888487	0.5938723	0.5208376	0.4769509	0.2333677
0.2987702	0.4114672	0.2322345	0.3788411	0.1651199	0.1599508	0.3480795	0.2762684	0.3523915	0.6591758	0.6882212	0.3294717	0.6995924	0.5419858	0.3650636	0.6558466	0.2523793	0.4259213	0.3091650	0.0008373	0.0399269	0.0721763	0.5669776	0.4320610	0.3903403	0.5021109	0.2203643	0.3582254	0.5713792	0.1557944	0.4024425	0.0875962	0.3267760	0.3901278	0.3739889	0.4257386	0.3693630	0.3630442	0.4615876	0.3529959	0.0150749	0.3759079	0.5709392	0.6913900	0.2725932	0.2547033	0.4906213	0.6416391	0.6937044	0.5046744	0.3687611	0.2962424	0.0022731	0.0937682	0.0627667	0.2235202	0.0326718	0.6809770	0.2401501	0.5802139	0.3550381	0.4041565	0.1117483	0.1176432	0.4298647	0.3357863	0.6299333	0.1910867	0.5296325	0.1008123	0.1613861	0.3094614	0.4310785	0.6147911	0.6456229	0.2559829	0.6936156	0.3053356	0.2411931	0.5113522	0.4595465	0.3768965	0.1631155	0.3902371	0.4409975	0.5843281	0.4199832	0.0929974	0.5730383	0.4604512	0.1399427	0.0360644	0.2359270	0.3405707	0.5889835	0.6581576	0.3731100	0.6910466	0.0517718	0.2095636
0.3483881	0.6010448	0.1611426	0.5839993	0.4532607	0.4943608	0.3599245	0.3690700	0.3758718	0.2534254	0.4543197	0.6369910	0.7031994	0.0613085	0.5558246	0.5669563	0.1103597	0.2056100	0.2137483	0.3782293	0.1942516	0.3515006	0.5641990	0.1660908	0.6806282	0.7280647	0.2951959	0.2781506	0.5871744	0.3886581	0.4276743	0.1472998	0.1886941	0.4740818	0.7299865	0.5985625	0.1592809	0.4635563	0.3851968	0.2039335	0.0984340	0.3093581	0.5637767	0.7214088	0.1466055	0.5047668	0.7284947	0.7578732	0.5303739	0.4651583	0.5539433	0.5486771	0.1525637	0.1385096	0.2393397	0.0340045	0.1756556	0.6664571	0.1717139	0.0495906	0.2144434	0.5948481	0.4755692	0.0048502	0.6677569	0.7104230	0.6413321	0.7244136	0.7995110	0.0508262	0.0667364	0.1117692	0.3115952	0.7361623	0.1409763	0.5557798	0.6482863	0.0035701	0.2377155	0.6598338	0.5455130	0.5497407	0.3002832	0.3832961	0.6968360	0.6436897	0.4065546	0.5120599	0.5477619	0.4647413	0.5537442	0.0252655	0.5880456	0.5011720	0.5936256	0.0918008	0.6354089	0.4714704	0.0195647	0.1074739
0.2341999	0.4760319	0.0623239	0.3419121	0.6857856	0.6153646	0.4725554	0.4493550	0.3666962	0.6610264	0.7597854	0.3298572	0.6206258	0.4189789	0.3724132	0.6018579	0.3291863	0.4083742	0.2657578	0.0020224	0.0997266	0.3760189	0.7093821	0.5322528	0.2953245	0.3484610	0.2503380	0.3524056	0.7193966	0.4618442	0.5754460	0.0939998	0.0691870	0.4368882	0.4858992	0.3783691	0.3769272	0.6710592	0.3665215	0.2580542	0.1726782	0.5024748	0.6992649	0.5962118	0.1227250	0.4369526	0.5937873	0.7081233	0.5280793	0.6190583	0.3427310	0.3399814	0.0004119	0.0707421	0.0849312	0.0266078	0.0220023	0.6370801	0.5034209	0.0118336	0.5404912	0.3933184	0.6536125	0.0114744	0.6015362	0.6188030	0.7156838	0.2278315	0.5012803	0.0067686	0.0615024	0.6745017	0.5535422	0.3579499	0.0914281	0.3417778	0.4567555	0.1007134	0.2566608	0.6336703	0.5577359	0.5533404	0.3447571	0.2139053	0.2544330	0.7316587	0.1457080	0.4441273	0.1864275	0.6131873	0.3642913	0.3394659	0.2425817	0.2550397	0.6175567	0.1516476	0.6804642	0.3757080	0.0244276	0.4529723
0.2152276	0.6411394	0.1184808	0.4651290	0.1606083	0.1460749	0.4770603	0.3746019	0.5003326	0.5721244	0.7733534	0.4487377	0.7854526	0.1395464	0.4328128	0.8226260	0.3659708	0.4082888	0.1629380	0.0209584	0.0046849	0.2769520	0.7167855	0.4391606	0.2905740	0.5145812	0.2549744	0.3836479	0.7509346	0.2359286	0.5854342	0.1298031	0.5766310	0.5306389	0.5012124	0.5070721	0.4601142	0.6324269	0.1562727	0.0695471	0.2823685	0.7287740	0.5274249	0.6048968	0.2223770	0.3158968	0.6474771	0.7458910	0.2141681	0.4510031	0.4744198	0.4728689	0.0093971	0.0281491	0.4012864	0.2621363	0.1563632	0.7541608	0.0284643	0.4468953	0.2986401	0.6342212	0.4491930	0.0030682	0.6462506	0.1455970	0.6188668	0.3859835	0.5093362	0.1814980	0.1398284	0.3397602	0.5186984	0.3808904	0.4398797	0.3539839	0.4394731	0.0016096	0.2758330	0.7131878	0.6917549	0.6515201	0.5852414	0.4473061	0.3159911	0.8187729	0.2565043	0.5796863	0.2201820	0.0862104	0.3509268	0.3769298	0.2551900	0.4486670	0.4207431	0.0214647	0.4283440	0.5138719	0.0245581	0.0254104
0.4410502	0.5851430	0.4937037	0.4505504	0.3068497	0.1881319	0.5040127	0.5661555	0.2028694	0.5981421	0.6390607	0.3480970	0.3680122	0.1900117	0.6266407	0.5774206	0.3303543	0.3051799	0.4001409	0.0844900	0.1091518	0.3103459	0.8197206	0.4267322	0.5338955	0.6519561	0.6722646	0.6592205	0.3606006	0.0535356	0.1352316	0.4221780	0.3069516	0.3996996	0.3837724	0.7788556	0.4542907	0.4119710	0.2318186	0.2691144	0.1164815	0.3260704	0.6386431	0.5890248	0.2567697	0.5539270	0.5423048	0.7683242	0.5641652	0.6063248	0.5596413	0.2166863	0.0006467	0.6630254	0.0035624	0.0124816	0.1031742	0.6104906	0.1051602	0.0800786	0.4104363	0.6463640	0.4263695	0.0016159	0.7341615	0.0960750	0.5771331	0.4896849	0.4629486	0.0487686	0.1966599	0.3477588	0.4254988	0.6626583	0.2898252	0.2883208	0.3312908	0.0456131	0.3768655	0.5462929	0.6817145	0.0290675	0.1656839	0.3367808	0.5445631	0.8837446	0.1952415	0.5352716	0.6700363	0.5284989	0.4030436	0.2109930	0.3365955	0.2128323	0.4602228	0.2834774	0.7289341	0.6401406	0.2153423	0.0391676
0.2766734	0.5599395	0.0814077	0.5844494	0.5149383	0.0619165	0.0130671	0.3146689	0.1292094	0.5511382	0.5379150	0.4206083	0.6138692	0.1004545	0.7360139	0.7287047	0.4787094	0.6347727	0.2602634	0.0022455	0.0333799	0.1869712	0.6590869	0.5117368	0.3449028	0.2966280	0.0811453	0.4782791	0.4433663	0.0697229	0.7048255	0.0451025	0.4099642	0.5002383	0.3226749	0.5435491	0.3420395	0.5719496	0.5661681	0.1796102	0.3134224	0.5365732	0.6537912	0.6138165	0.1506086	0.6207030	0.5747885	0.7711119	0.4536175	0.5494546	0.0161088	0.5852935	0.0145064	0.3771594	0.1711620	0.0031654	0.2135825	0.7733354	0.4400163	0.1139459	0.5451509	0.2871247	0.3583283	0.1208272	0.6289460	0.1846336	0.6563058	0.1132424	0.6715135	0.0555160	0.1739211	0.2317966	0.4656468	0.6398042	0.2564040	0.4585363	0.8136313	0.0046922	0.3463480	0.5559334	0.8247918	0.4831462	0.0010159	0.1598483	0.5201044	0.8090172	0.0819911	0.1817038	0.1154385	0.3798430	0.2268762	0.0611560	0.4041840	0.6813235	0.5786332	0.1467970	0.6996394	0.3451499	0.0069241	0.0112033
0.3473311	0.4760358	0.0598806	0.7273486	0.5497780	0.2551354	0.0901659	0.3739377	0.4978248	0.2406408	0.5022512	0.6968424	0.6252093	0.4224249	0.4341048	0.7956803	0.1153265	0.1877425	0.2693870	0.0085284	0.1172058	0.3454647	0.6416659	0.6287659	0.6460741	0.2698089	0.1691955	0.3043049	0.7837978	0.4404075	0.6892359	0.0705467	0.3765629	0.2074623	0.4591725	0.5650088	0.1765474	0.2953789	0.4249329	0.1662545	0.1775264	0.6021027	0.6577187	0.7136146	0.2605408	0.5243103	0.6530585	0.4304234	0.4072712	0.3493956	0.6344668	0.5510321	0.0013786	0.1018036	0.0154126	0.0063554	0.0284709	0.8691363	0.4028062	0.2480724	0.7708826	0.2351155	0.5940726	0.1669873	0.8009587	0.3218172	0.7734804	0.2842217	0.5511538	0.1791149	0.2242289	0.1445302	0.3151555	0.6571639	0.0871379	0.4523616	0.6058268	0.0349095	0.3072939	0.7037575	0.5084877	0.6627616	0.2445886	0.2818017	0.6579644	0.5760216	0.5026704	0.2105993	0.2357032	0.4044538	0.3934279	0.0006537	0.4533198	0.1102472	0.7012402	0.5548974	0.5531530	0.5747145	0.0562527	0.1767121
0.3983548	0.5727531	0.0255620	0.6978971	0.4680155	0.1825263	0.3430213	0.5839707	0.2764667	0.6802432	0.6664013	0.6266431	0.6490792	0.5253174	0.4106758	0.7903827	0.2522294	0.3589844	0.3220056	0.1543886	0.0297357	0.2566341	0.8002505	0.6470399	0.3118571	0.2600223	0.2629910	0.3190984	0.6146079	0.1680307	0.4266403	0.3125561	0.3271064	0.5281681	0.3648779	0.6796419	0.4832486	0.7024983	0.0252193	0.1902363	0.0840150	0.3345542	0.4744528	0.5356003	0.2651319	0.6322136	0.5260770	0.3769668	0.4764962	0.5504817	0.3267039	0.4822500	0.0861180	0.6415759	0.0093934	0.0813585	0.0324920	0.5410911	0.2061958	0.1337217	0.2554432	0.5520933	0.6579256	0.2091718	0.6883667	0.2990693	0.6181267	0.2531752	0.5403261	0.1776552	0.1579378	0.3621684	0.3679720	0.5960497	0.2053804	0.2689844	0.2882478	0.0032118	0.3088356	0.6319188	0.6333422	0.4908253	0.1209946	0.0321706	0.3312420	0.6568334	0.0995149	0.2691220	0.3949903	0.0004781	0.4129089	0.0261813	0.3088000	0.5902204	0.5338407	0.2755030	0.4989499	0.0770460	0.4619508	0.1361483
