G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G66A	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.5970003	0.4564816	0.2620846	0.0611299	0.4920868	0.0037962	0.5287540	0.2436487	0.4226695	0.4182133	0.5274681	0.2757133	0.1404894	0.0016576	0.0002201	0.1230481	0.0268172	0.6469927	0.0983890	0.2577819	0.2836961	0.0204367	0.5803631	0.3328052	0.5196812	0.6171095	0.2115945	0.0710620	0.2955932	0.5219739	0.0003277	0.0268694	0.6088205	0.1294723	0.5481743	0.2996852	0.2118434	0.4784822	0.1160648	0.6808219	0.6822356	0.4941326	0.5168261	0.1648128	0.3199518	0.5547635	0.3431457	0.2653971	0.6493920	0.7085613	0.1747296	0.1358571	0.5369129	0.4471888	0.4307374	0.1086484	0.1477206	0.2543982	0.6038264	0.1919521	0.6237413	0.1974044	0.0362417	0.5019060	0.3221632	0.5940455	0.0075086	0.1938806	0.3909791	0.4206974	0.3697077	0.2427716	0.2947511	0.3070009	0.5446645	0.2733936	0.0937593	0.1209444	0.4427070	0.2973097	0.0285016	0.1967587	0.2782498	0.1505390	0.4005669	0.3233555	0.5113378	0.5094509	0.5320555	0.5697400	0.0708137	0.2115935	0.4459548	0.0460348	0.0182872	0.1680730	0.4179235	0.6653860	0.3188756	0.2867397
0.2853947	0.1407474	0.6480287	0.0785705	0.1537452	0.0228053	0.6782691	0.1288177	0.3759935	0.3587620	0.4351768	0.2569776	0.4470951	0.0676350	0.0052631	0.1149921	0.0101314	0.5215174	0.1043750	0.3575322	0.1082823	0.2244625	0.5212852	0.2417164	0.5197037	0.6169668	0.1280130	0.1773752	0.4028426	0.6073471	0.0000276	0.0160769	0.2992763	0.3269878	0.6102537	0.2913355	0.1401245	0.5661218	0.1839954	0.5575246	0.4871862	0.3207241	0.5583400	0.1828972	0.2568652	0.5211996	0.3197362	0.4518376	0.6304785	0.5160183	0.2447830	0.0174065	0.6234152	0.1617853	0.4539644	0.0626175	0.4460274	0.2580047	0.4971249	0.2483799	0.6798447	0.1162065	0.0990509	0.4409322	0.6730701	0.0368916	0.2676001	0.1747111	0.5164849	0.4728213	0.5462323	0.6498399	0.0282738	0.7336660	0.3161626	0.4159016	0.0604072	0.0060390	0.3233985	0.1844467	0.2167893	0.3175904	0.0352450	0.1398130	0.5214089	0.0762249	0.5465988	0.3440072	0.3647740	0.6033401	0.1043693	0.3858888	0.5570426	0.0722184	0.0013954	0.0883105	0.5134821	0.5350770	0.4710533	0.3379277
0.4798298	0.1993596	0.4861709	0.1486542	0.1535322	0.0045871	0.0751931	0.4663162	0.6040490	0.2778622	0.5788483	0.5471603	0.5759281	0.3280437	0.2245997	0.0003571	0.1117455	0.4393909	0.0001401	0.4740796	0.1367932	0.1711299	0.7039663	0.0359345	0.5711345	0.6809553	0.0456008	0.0854818	0.2868687	0.6972197	0.1901567	0.0039639	0.4342836	0.0978129	0.3918676	0.1961483	0.2560545	0.2047696	0.4569128	0.6670069	0.4325543	0.4895464	0.4643763	0.1565979	0.6036927	0.4022354	0.2564607	0.5018543	0.5336520	0.6141721	0.3329873	0.0294744	0.5755211	0.2546005	0.2932861	0.1129115	0.2201997	0.1868948	0.2807581	0.2568175	0.5777694	0.0704393	0.2328108	0.1932205	0.1943724	0.0572297	0.3615861	0.3196906	0.7579205	0.2551213	0.1362803	0.3036846	0.0859941	0.4879934	0.5801762	0.5474596	0.4225077	0.2932264	0.1064296	0.5842307	0.1039421	0.2967110	0.3208093	0.0328793	0.5017283	0.0479925	0.6581156	0.3435643	0.4203628	0.2547610	0.2922878	0.2481923	0.4458983	0.0636699	0.0101509	0.1811368	0.6352632	0.7381676	0.4103070	0.1171482
0.5380149	0.2552181	0.3967697	0.0122672	0.4584792	0.0596018	0.6668460	0.1993021	0.4548206	0.0997147	0.5536061	0.3726177	0.2468724	0.1729301	0.1151184	0.0010652	0.0365086	0.6451874	0.2354828	0.5205048	0.0322070	0.2922646	0.6195875	0.6503813	0.4707396	0.5071819	0.5891077	0.4030628	0.1188263	0.6656376	0.0657450	0.0081185	0.5870279	0.0499495	0.5558572	0.1534510	0.3657180	0.5330747	0.1233442	0.6617090	0.2520905	0.5376729	0.3838340	0.1001430	0.3069026	0.4811177	0.1702638	0.3137125	0.5418002	0.5720310	0.2510240	0.2385119	0.5463017	0.4179142	0.2038165	0.0233836	0.2736844	0.0463952	0.6504028	0.4762126	0.4952638	0.0144249	0.0154233	0.1716581	0.1607797	0.0256073	0.0972636	0.2368535	0.2161451	0.0413780	0.1688496	0.1260502	0.0002856	0.6146460	0.5074470	0.0231154	0.3671561	0.0167357	0.0558650	0.2886342	0.2418784	0.4074093	0.5061386	0.0741517	0.3512026	0.1981672	0.3885938	0.3761468	0.5095500	0.4565448	0.1354653	0.4414409	0.4513123	0.1177325	0.0180763	0.2222574	0.5760973	0.4719488	0.4743553	0.1215534
0.6103485	0.3885486	0.3772148	0.0241218	0.1774379	0.0008844	0.7482879	0.3404664	0.5636843	0.3787289	0.5070595	0.5564526	0.1954945	0.0255506	0.1766441	0.0008569	0.0201125	0.4027219	0.1532453	0.5523814	0.1027815	0.2342539	0.4378721	0.0041449	0.6302086	0.6636497	0.0848679	0.1770389	0.4551692	0.6195470	0.0436362	0.1284752	0.2955391	0.0668000	0.6512851	0.2005089	0.3803973	0.5632625	0.3481427	0.6810822	0.5788166	0.4922301	0.6111187	0.2507298	0.3919331	0.5950913	0.2143284	0.3957500	0.6366794	0.3471151	0.3801484	0.1072124	0.4743937	0.3883811	0.5293574	0.2532738	0.5146035	0.2961456	0.2882397	0.2436612	0.3963081	0.1712085	0.0040295	0.4054352	0.4335108	0.0962852	0.1964483	0.0674695	0.5376434	0.3628982	0.4510059	0.5489267	0.2145851	0.3127231	0.6302054	0.1800726	0.0614697	0.1057615	0.0339317	0.4073097	0.4467159	0.7057063	0.1934282	0.0127945	0.6422354	0.4000500	0.5986059	0.3704324	0.2373936	0.7027180	0.2761359	0.3444926	0.4882555	0.0097030	0.0027812	0.0949428	0.4650780	0.5257825	0.3114183	0.2375496
0.7286989	0.4927438	0.1608627	0.0394334	0.4037749	0.0282570	0.5810214	0.4113476	0.4835803	0.3124738	0.5258214	0.6628030	0.1071388	0.0003089	0.0003298	0.0040791	0.2404740	0.5212000	0.3461361	0.4922935	0.1678360	0.3350564	0.5389718	0.6276129	0.4793637	0.4090198	0.6000655	0.4237378	0.1011898	0.7083581	0.0223475	0.0008693	0.6885978	0.2201019	0.3799957	0.2163337	0.3983975	0.6073599	0.1611559	0.4758746	0.3535418	0.3324141	0.7768638	0.2323053	0.3283326	0.6990065	0.2082764	0.2942163	0.4599979	0.6301254	0.2099639	0.1679974	0.5604344	0.3349629	0.1410627	0.0446711	0.4162923	0.2957393	0.5862642	0.2808398	0.5807435	0.0027803	0.1389036	0.1534942	0.2623624	0.2852100	0.1185313	0.2282237	0.3772572	0.4228498	0.1385980	0.4828318	0.0003178	0.6322634	0.2514294	0.1308914	0.0875242	0.1214651	0.0396661	0.1324761	0.3961546	0.1586929	0.1956593	0.2862636	0.6166961	0.4205289	0.7201027	0.6039136	0.8408832	0.6961301	0.2726560	0.1921007	0.5246557	0.0033638	0.0658667	0.2624908	0.6961067	0.6896926	0.3249868	0.4094106
0.6274184	0.3182953	0.4055937	0.0003135	0.2150687	0.0369645	0.6653813	0.2604484	0.3331027	0.2366496	0.4288084	0.4454412	0.3809916	0.0785307	0.0001169	0.1416661	0.0037254	0.5282361	0.0677155	0.3146744	0.0817930	0.2764452	0.5957406	0.7864495	0.5760162	0.5466435	0.6190329	0.4953231	0.1775152	0.4754179	0.0040494	0.0469789	0.5726607	0.1394192	0.6664417	0.2825821	0.1984444	0.5422806	0.2982978	0.5613082	0.4617484	0.5270856	0.5295631	0.2354999	0.5607292	0.4845519	0.0470034	0.1797414	0.2911026	0.6863240	0.6591060	0.2416641	0.6416700	0.3792054	0.0558212	0.2448430	0.1900359	0.3313074	0.5128302	0.2887932	0.5668098	0.2395555	0.3031222	0.3641898	0.4013291	0.0254437	0.1974828	0.3473405	0.6709339	0.3422168	0.1321117	0.4626449	0.0013279	0.6255077	0.7294138	0.1190559	0.3660709	0.1530573	0.1891617	0.2100362	0.3537317	0.7061682	0.0790240	0.0422740	0.2960619	0.1064845	0.4964007	0.4968490	0.6299968	0.6293774	0.5919098	0.1560074	0.5867702	0.0874117	0.3453987	0.0606539	0.4874999	0.6448834	0.3560821	0.3959916
0.4967431	0.1569212	0.4830449	0.0364959	0.1381599	0.1079248	0.3203778	0.2306610	0.4771033	0.1636151	0.4393566	0.3707327	0.3006873	0.1555094	0.0092516	0.0908923	0.0359096	0.5693868	0.0750131	0.4069212	0.1615228	0.2034774	0.5827491	0.6423002	0.3639754	0.5915341	0.4189797	0.2062524	0.3477140	0.6971015	0.0389877	0.0307386	0.5016439	0.0608691	0.4765919	0.0814704	0.4264840	0.2133527	0.4588977	0.5928627	0.4869588	0.7489506	0.4269449	0.1459013	0.2625910	0.4208886	0.1523398	0.1431839	0.5081389	0.6811484	0.6416347	0.0873678	0.5892338	0.6415045	0.5259003	0.4437607	0.3072416	0.4363396	0.6511030	0.4043327	0.6688005	0.1689103	0.1540695	0.4718735	0.0839432	0.0740758	0.3273326	0.2490524	0.1746427	0.3390788	0.0601020	0.6576058	0.0001615	0.6542860	0.4695933	0.3980811	0.0991172	0.1109455	0.2062289	0.2070409	0.5343713	0.4884607	0.1716428	0.0336761	0.5293071	0.2418409	0.6280073	0.5302216	0.7124780	0.8290381	0.1663144	0.3629122	0.6494050	0.2537963	0.1644994	0.1008404	0.4905204	0.0823873	0.4624998	0.2098848
0.4422571	0.1763068	0.5097077	0.0473244	0.2618133	0.0049447	0.1193178	0.4511699	0.6083436	0.1526436	0.4734482	0.6187549	0.4558313	0.2715891	0.6310413	0.2311988	0.0056188	0.5725745	0.1755236	0.4752816	0.2073425	0.2080630	0.6566332	0.0445309	0.5489566	0.5465116	0.1246106	0.1255030	0.3010886	0.6902048	0.0512380	0.0407230	0.6321078	0.1845901	0.4246618	0.1452485	0.4484346	0.5944494	0.3523943	0.6132508	0.4925000	0.4055778	0.4313138	0.1730652	0.3722152	0.1399282	0.2370461	0.3909312	0.8507808	0.6563047	0.2049098	0.2588817	0.5531890	0.2786653	0.2196725	0.0082414	0.1547230	0.1774867	0.6646254	0.4489628	0.6212602	0.2869629	0.0439672	0.3446654	0.3163445	0.3943150	0.1687377	0.0958233	0.6107060	0.3119464	0.1952891	0.6877401	0.0002302	0.3802579	0.3110805	0.3066485	0.4946337	0.0995450	0.1885175	0.0911984	0.0998380	0.2315443	0.1164973	0.1682489	0.6827912	0.0225965	0.5336954	0.1260987	0.6065934	0.6554339	0.2537218	0.3378109	0.5344480	0.1122014	0.1328576	0.3016730	0.1906712	0.4322177	0.7001681	0.3016080
0.1927396	0.0964740	0.5162019	0.0255183	0.5015281	0.2841853	0.1467867	0.5273500	0.5822387	0.0026908	0.7144183	0.6095889	0.3349614	0.6126319	0.4623268	0.0810367	0.1431043	0.7868908	0.4201011	0.1933472	0.5535178	0.3708178	0.5892907	0.5833849	0.4777884	0.5383886	0.7047927	0.6892005	0.1762570	0.2782664	0.0716104	0.0028036	0.6240210	0.0511746	0.2468970	0.3193056	0.4706849	0.6870261	0.1750419	0.6368929	0.5615503	0.5323335	0.6616077	0.1768651	0.1992803	0.0331409	0.2107786	0.5053786	0.3380478	0.7175127	0.0908367	0.0260003	0.6068959	0.1024349	0.1537427	0.0564221	0.2985646	0.2777559	0.6062321	0.6253037	0.4749811	0.0918209	0.2076935	0.4788616	0.0002790	0.0689186	0.0172808	0.0131859	0.0372113	0.1454675	0.2187503	0.4501619	0.2020999	0.4357846	0.5641717	0.2789504	0.1070228	0.3727892	0.0349677	0.2504010	0.4432599	0.2489945	0.6219156	0.2114304	0.2708332	0.2773935	0.2886268	0.0555368	0.4711283	0.3663231	0.3193832	0.1696464	0.5195789	0.1722892	0.1601866	0.1286627	0.4968083	0.5844710	0.4899913	0.1766187
