G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G68A	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.6343418	0.5381166	0.0125678	0.2852072	0.5902610	0.1938644	0.0347348	0.3136639	0.0078295	0.5403131	0.5006428	0.3245201	0.3207480	0.1305379	0.1192986	0.0835233	0.3380554	0.3472617	0.1406209	0.1216850	0.2934647	0.0190961	0.5772204	0.7187388	0.0000790	0.2322875	0.0198968	0.4620385	0.4832615	0.3120468	0.0876659	0.0000084	0.0000268	0.6087425	0.0752348	0.6594945	0.6230903	0.3152601	0.1963919	0.5973494	0.0014426	0.5362979	0.4929994	0.1866763	0.1884473	0.3526679	0.5434611	0.2662072	0.6306367	0.0529624	0.5622833	0.5034365	0.6919286	0.2442453	0.5054884	0.0509697	0.4525276	0.3605569	0.5153024	0.7283278	0.2246441	0.6982242	0.4300612	0.5166072	0.4368838	0.0864204	0.6011141	0.2660637	0.1116529	0.4893135	0.0473526	0.3117119	0.5045827	0.6673828	0.0745597	0.7416103	0.5443547	0.6495238	0.4546940	0.5880523	0.6110803	0.7101948	0.4556065	0.0359647	0.0622764	0.1523722	0.6859692	0.2985789	0.1276156	0.5899293	0.6978967	0.0506443	0.6836048	0.5382638	0.4577639	0.7024551	0.3024437	0.5437266	0.6287576	0.2358222
0.6050249	0.6451779	0.2720073	0.1779963	0.5602508	0.3169090	0.2412176	0.6712403	0.4268583	0.0352425	0.0764326	0.6952088	0.1004391	0.1958108	0.0154372	0.2648130	0.4021493	0.1128580	0.2049842	0.4460620	0.5525625	0.0236909	0.8000981	0.2906057	0.2701455	0.1508116	0.0130378	0.5436995	0.3845183	0.0040046	0.2663986	0.0927384	0.0022001	0.6764142	0.0319120	0.6545211	0.5973459	0.1757934	0.4321617	0.3280121	0.0169599	0.5990515	0.6786575	0.1536178	0.6568408	0.2583147	0.7275764	0.0406893	0.5901218	0.0000024	0.5437846	0.4171060	0.5605901	0.5305049	0.7695713	0.2108341	0.6727783	0.6387134	0.7387014	0.6453488	0.0170732	0.6806792	0.1048021	0.1648322	0.1664284	0.1208861	0.3430613	0.2848224	0.0772253	0.5624708	0.0020131	0.5047771	0.6981248	0.7405061	0.4444196	0.3496098	0.0188696	0.3712913	0.4827377	0.4408344	0.4872644	0.6486078	0.6589781	0.1157687	0.3182390	0.2355329	0.6425790	0.3714673	0.2120294	0.6993081	0.6875248	0.1972806	0.7186080	0.5454019	0.4800907	0.5651211	0.1345263	0.2266138	0.7882911	0.2014685
0.4981042	0.3563557	0.4368244	0.0019569	0.2916013	0.2276788	0.0331767	0.2406448	0.1477376	0.2687758	0.3261295	0.2931686	0.0763330	0.5254526	0.0018632	0.1301163	0.2586769	0.3265272	0.0772554	0.3725568	0.5359073	0.0016023	0.4252723	0.5400957	0.2069797	0.1025847	0.1199458	0.3292947	0.1807716	0.0040326	0.2748311	0.0536279	0.0000017	0.6420974	0.1006263	0.5383421	0.6144919	0.3732906	0.3775815	0.2834764	0.1404643	0.6709644	0.6919153	0.1804051	0.5302012	0.1803266	0.5297305	0.4304930	0.5811545	0.0430034	0.4362494	0.4414215	0.6909889	0.3877346	0.6071514	0.2097446	0.2934474	0.6255210	0.6069158	0.4197914	0.1543898	0.2983625	0.0838070	0.5695058	0.3977850	0.1710726	0.3284380	0.0140690	0.2508469	0.4773628	0.4067226	0.3705516	0.5062135	0.6919599	0.1360765	0.4425376	0.0145189	0.3768886	0.5888381	0.3329766	0.3403528	0.6215761	0.6234066	0.2343016	0.4824050	0.1479011	0.6935645	0.2418810	0.1846665	0.6514021	0.5745228	0.1319379	0.5942566	0.4625237	0.5965748	0.6278921	0.0298944	0.7969562	0.7269085	0.2442546
0.4971332	0.7040340	0.0432605	0.1240811	0.6292060	0.2224840	0.2032863	0.1134234	0.0144287	0.5523435	0.4714865	0.2754855	0.1532329	0.2277332	0.0945587	0.3095588	0.3331963	0.5020762	0.2683584	0.2761451	0.1395832	0.0145901	0.5124593	0.1853698	0.0502642	0.0981427	0.0145802	0.5479156	0.5061340	0.1227088	0.1998298	0.1815994	0.2513553	0.3798762	0.0352593	0.5980572	0.7197260	0.6385612	0.0751479	0.4142521	0.0032406	0.5543395	0.5042589	0.3733628	0.1538593	0.3118941	0.6014130	0.0697567	0.6386510	0.0328279	0.1977204	0.5754347	0.1919823	0.1619977	0.7085981	0.0098743	0.4457148	0.5681886	0.3611308	0.6606893	0.1155621	0.2553173	0.2815718	0.2986940	0.5446360	0.1646985	0.6800954	0.1878073	0.3469437	0.4377201	0.1170933	0.4120476	0.6639774	0.2654985	0.2743736	0.7297894	0.1291433	0.6786036	0.3087220	0.5887517	0.5631735	0.5908371	0.4521529	0.0045023	0.0690563	0.0476526	0.6937405	0.2227408	0.0148891	0.5793524	0.6757589	0.0367438	0.5977835	0.2903044	0.5688918	0.7588678	0.2186710	0.3081729	0.6559245	0.2550513
0.0156176	0.5749373	0.2200243	0.1847695	0.5002633	0.2625772	0.3407486	0.6833149	0.0935320	0.3113991	0.3457835	0.3194042	0.0885237	0.1398176	0.1934354	0.5587637	0.2777206	0.2105559	0.1981708	0.1530106	0.4953559	0.0006334	0.7075868	0.2437588	0.2837269	0.0424813	0.0218373	0.5476815	0.6864653	0.1470522	0.2686073	0.0522546	0.0000694	0.4280515	0.0703663	0.4712669	0.5978396	0.1702492	0.2800916	0.2598625	0.0213214	0.3617396	0.4878326	0.3399566	0.0007334	0.0394919	0.5203327	0.0643276	0.6643198	0.7313834	0.6499614	0.1652576	0.3575906	0.3215074	0.4852894	0.0758337	0.3744318	0.6723850	0.6244599	0.6338319	0.3794557	0.6363106	0.1059057	0.2999858	0.7256046	0.3775690	0.5501246	0.0238208	0.0676131	0.2839341	0.0522165	0.6781780	0.3632327	0.6778104	0.2408946	0.5224946	0.2093670	0.5604323	0.2179961	0.1328994	0.2822649	0.6144355	0.7306376	0.1294039	0.4600903	0.2083137	0.4168199	0.2746831	0.0461927	0.6339117	0.5187282	0.4125174	0.8113586	0.4407918	0.4623113	0.6632402	0.0008576	0.5214210	0.7810761	0.0220573
0.3307642	0.4695170	0.1683137	0.7175914	0.7206974	0.3578539	0.2999316	0.7805440	0.5047076	0.0348997	0.1497796	0.7584008	0.0842426	0.0094474	0.4321208	0.6684681	0.2810943	0.1279995	0.2124723	0.1699742	0.2751854	0.0015788	0.4707908	0.3715312	0.1388988	0.1252454	0.0441366	0.6256240	0.6286312	0.0021732	0.1468874	0.0090257	0.0003216	0.6076852	0.0092033	0.7602617	0.6023871	0.3621573	0.1259526	0.5041323	0.0089371	0.5756622	0.7632489	0.1571074	0.0658843	0.2267877	0.5564744	0.1161502	0.5150754	0.0428243	0.3171020	0.2608568	0.5831521	0.2415842	0.6104196	0.2093636	0.5448843	0.7071056	0.4074829	0.3496550	0.4551647	0.4851000	0.3055627	0.4961820	0.7323578	0.4106500	0.5263110	0.3422277	0.2713674	0.2396817	0.0014572	0.3511961	0.4010624	0.4770190	0.4038384	0.5062324	0.3978764	0.5514583	0.0568786	0.4326800	0.6408540	0.5224425	0.6412392	0.3865235	0.7178275	0.3682694	0.5744824	0.2211452	0.0705360	0.4594543	0.5725078	0.1537867	0.3391542	0.5745229	0.1334929	0.6260016	0.0089510	0.3785693	0.7257102	0.3322930
0.1800109	0.3646062	0.0982022	0.2072151	0.7518361	0.2738538	0.2418785	0.7044545	0.1977963	0.1069248	0.1350783	0.6477641	0.0506594	0.2091762	0.0841239	0.2225114	0.3888819	0.1668599	0.1684107	0.0307705	0.5158248	0.0192046	0.5315629	0.6506850	0.0028056	0.1529880	0.0157364	0.5860893	0.5011768	0.0036940	0.2308207	0.0000356	0.3072887	0.7276998	0.0902621	0.4373927	0.5850665	0.3673988	0.1864591	0.3158484	0.0110986	0.5619736	0.6301700	0.0910814	0.3103217	0.0040071	0.6047713	0.0387120	0.6581575	0.0129546	0.4057615	0.2153203	0.2001645	0.5645825	0.5508998	0.0157207	0.6298296	0.6639841	0.4452285	0.5823546	0.5537851	0.4734078	0.3545791	0.6274475	0.5958436	0.1168579	0.5512708	0.3464856	0.4041157	0.4841487	0.0001615	0.5805257	0.6096270	0.4302670	0.1234904	0.5437757	0.2041550	0.6269745	0.3932714	0.6908848	0.5525825	0.4158364	0.5616416	0.1512590	0.5173721	0.1496693	0.6560466	0.3476557	0.0128658	0.6071759	0.6270148	0.2731333	0.4539100	0.3357512	0.2645574	0.6277442	0.0589495	0.4001824	0.6358334	0.1318909
0.7585758	0.5036052	0.0743776	0.6458758	0.8611849	0.2140215	0.4896857	0.7220071	0.6842282	0.0527788	0.1521401	0.6245410	0.0085793	0.0071739	0.2757008	0.3587727	0.1634645	0.0002838	0.0920122	0.2029415	0.3947343	0.0000947	0.8106519	0.3740342	0.0066634	0.2931572	0.0269833	0.6690801	0.5895541	0.0916014	0.5122510	0.3761081	0.0819056	0.5912042	0.0899273	0.7108872	0.5809866	0.1445480	0.5568614	0.0191175	0.0145469	0.6327864	0.5714678	0.0729439	0.1651981	0.3340546	0.6195168	0.1835282	0.6274077	0.0344286	0.3023909	0.2962765	0.4838833	0.1917101	0.6767645	0.0026157	0.6268257	0.5635394	0.5973407	0.5800572	0.0840290	0.7048934	0.4635035	0.2318273	0.6293015	0.4219923	0.7570438	0.2051593	0.0637165	0.2909483	0.0012467	0.1480286	0.7692757	0.3390529	0.1626123	0.5146448	0.0657089	0.2919981	0.2378755	0.6284272	0.1766110	0.5025267	0.3015562	0.2656438	0.1701943	0.1417875	0.4116196	0.3484908	0.3311757	0.1850834	0.8107332	0.4923822	0.6112825	0.6318721	0.4129452	0.5897413	0.2881052	0.5001050	0.5955506	0.1352950
0.4903435	0.6579179	0.6978333	0.0139668	0.3388317	0.4690561	0.2320410	0.7863139	0.1143320	0.4234008	0.1581118	0.5667069	0.1684412	0.1658853	0.0208719	0.2486454	0.1849249	0.2087010	0.3137007	0.1762265	0.6840260	0.0281872	0.7091754	0.5950521	0.0082566	0.1554805	0.0927451	0.3312100	0.3659711	0.6416298	0.0295142	0.0000617	0.4295959	0.3244069	0.1473365	0.6653956	0.5801681	0.0811775	0.5714665	0.3952750	0.0923974	0.5109233	0.5781422	0.2551626	0.5167172	0.1932043	0.2509570	0.2817477	0.6400893	0.0000465	0.5630401	0.5916445	0.1413817	0.3967087	0.1896121	0.0233431	0.7131688	0.5227143	0.6170939	0.6367662	0.4569372	0.6000795	0.2910968	0.1845216	0.1993894	0.2164693	0.4212800	0.4256813	0.0473252	0.6929418	0.0002765	0.6107529	0.6518734	0.1262277	0.3904707	0.5749884	0.2623818	0.6873880	0.5085949	0.6157287	0.2522040	0.7584682	0.5735420	0.1692945	0.2948607	0.4033285	0.6094495	0.5716359	0.0547610	0.7045884	0.6578622	0.3768877	0.6847545	0.5378910	0.1390523	0.5587914	0.0528190	0.2279644	0.6366572	0.0054248
0.2386937	0.3506688	0.1530457	0.1096175	0.7149907	0.4042050	0.2408856	0.6307075	0.2627420	0.0963393	0.1578879	0.5795741	0.0920051	0.1432176	0.1030003	0.0211718	0.2616906	0.0003268	0.1224409	0.0532473	0.4883471	0.0016620	0.5815895	0.6223421	0.0342994	0.2265027	0.0075536	0.6005856	0.4098548	0.1512301	0.3411272	0.1713178	0.1893707	0.4795587	0.0522986	0.8703098	0.7191859	0.2771630	0.5037948	0.2547605	0.0381358	0.5510819	0.5787475	0.3435356	0.2092262	0.0955524	0.6204708	0.0809787	0.6827664	0.0437496	0.5264630	0.2692981	0.2498040	0.6991698	0.6884159	0.0145814	0.1883054	0.4849820	0.6086451	0.5304850	0.0770417	0.2444243	0.3031267	0.4323822	0.5405387	0.5762191	0.7174295	0.0875681	0.2018421	0.2621047	0.2037101	0.6680184	0.4372857	0.5527926	0.4104483	0.5216988	0.0789918	0.3174366	0.6190989	0.5999711	0.6039036	0.6212482	0.5480156	0.2910916	0.0883145	0.4009794	0.8135297	0.2754727	0.2248220	0.5614778	0.6129067	0.1602952	0.6688648	0.7052269	0.3899461	0.5039527	0.1323917	0.6314047	0.6261648	0.2194276
