Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G68A	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
550	0.4719294	0.5755521	0.0883378	0.2393822	0.7222666	0.1845935	0.6260553	0.6478915	0.5833588	0.0777105	0.1514140	0.5655637	0.0200163	0.2465584	0.0113882	0.1981791	0.2934228	0.0017433	0.1897331	0.3667480	0.4333851	0.0312285	0.3726684	0.3509018	0.1925219	0.0370501	0.0038361	0.5204198	0.3497360	0.0982388	0.4505179	0.1354482	0.0176665	0.5401502	0.1417964	0.5504949	0.5682513	0.2857609	0.3798390	0.1143854	0.0084403	0.4199242	0.5016979	0.1853694	0.2050231	0.2655346	0.6589093	0.0276523	0.6935828	0.0415143	0.5830149	0.1910067	0.2432428	0.5573210	0.4463505	0.2099883	0.4298066	0.6307503	0.3529079	0.6708146	0.1232007	0.5861348	0.1791240	0.5584182	0.6619446	0.3890698	0.6470218	0.0222093	0.1534603	0.3925011	0.1620483	0.7501004	0.6482462	0.4200575	0.1994579	0.6326353	0.1982176	0.5091096	0.3964709	0.4688156	0.2734870	0.5320218	0.4416289	0.1441513	0.4097593	0.1105447	0.5148599	0.2857946	0.0312893	0.5128683	0.4097533	0.2659239	0.6049088	0.6969752	0.4017459	0.7527927	0.0622351	0.3540806	0.7304735	0.1066651
600	0.6430696	0.5937828	0.1194862	0.1052252	0.6770885	0.2310401	0.5959923	0.6305467	0.6517628	0.0688237	0.1170976	0.6068122	0.0229917	0.3362131	0.0099435	0.2238244	0.3010178	0.0022598	0.1778345	0.2045097	0.3950101	0.0120097	0.5770013	0.4529900	0.0797030	0.1101385	0.0135893	0.5494296	0.3499785	0.1450100	0.4406336	0.0323630	0.0150121	0.5254648	0.1244200	0.6770317	0.6787813	0.1964440	0.3884294	0.1621159	0.0499498	0.5549171	0.5505302	0.1573931	0.4739952	0.2476688	0.6403171	0.0459157	0.8150877	0.0389266	0.5390357	0.2717829	0.3313811	0.5294058	0.5481932	0.1221829	0.4174572	0.5682351	0.5081822	0.6442064	0.0644272	0.5497629	0.2484237	0.3836407	0.6108923	0.2287242	0.7563049	0.0773011	0.1545152	0.3924919	0.0709005	0.5448728	0.6955328	0.3887275	0.1406835	0.6291146	0.2104034	0.4638028	0.4322006	0.6523781	0.3677812	0.6963122	0.6197009	0.2373784	0.3238144	0.1049585	0.5618216	0.3581854	0.0284786	0.6445699	0.4606173	0.3269026	0.5875992	0.6250193	0.4707624	0.6436595	0.0513345	0.4023643	0.7503441	0.1566585
650	0.7091727	0.5894084	0.1458332	0.0615018	0.6166350	0.2411216	0.4620289	0.5936601	0.5366035	0.0680535	0.1232749	0.6713833	0.0220098	0.4261450	0.0048176	0.3212927	0.3855027	0.0033385	0.2190621	0.1808787	0.3340315	0.0833251	0.6569310	0.5165051	0.0510853	0.0284711	0.0099406	0.4966863	0.4993016	0.1160668	0.3756180	0.0060299	0.0135134	0.4660477	0.1815465	0.6435081	0.6361407	0.1791291	0.4036108	0.3872112	0.0113744	0.5968305	0.5879467	0.1627193	0.5384477	0.3071849	0.6407792	0.0606831	0.5220347	0.0463048	0.5104137	0.1914594	0.4312410	0.7046790	0.5767889	0.0417401	0.3625209	0.5382375	0.4651877	0.6302129	0.1124961	0.6511963	0.2124678	0.4807862	0.5759564	0.1272107	0.7687021	0.1689247	0.1480010	0.3637066	0.0193662	0.6711017	0.6238209	0.4973446	0.1740379	0.7044099	0.1146513	0.4277221	0.3925902	0.4574007	0.3097450	0.4851916	0.4670258	0.1941413	0.2484728	0.0988507	0.6768017	0.3539829	0.0662687	0.5908278	0.5229020	0.5031266	0.5903358	0.6651939	0.2484855	0.4503876	0.0593423	0.2862118	0.6626445	0.1755662
700	0.5560116	0.5784922	0.2807409	0.0236008	0.5862494	0.2940993	0.4470423	0.7643103	0.4454265	0.0803874	0.2111654	0.5423943	0.0148662	0.4159588	0.0071775	0.2377807	0.2902331	0.0180897	0.1995523	0.1085735	0.3877715	0.0044534	0.6629576	0.7390902	0.0106230	0.0462741	0.0156407	0.5148956	0.3980794	0.1505084	0.2881332	0.0050022	0.0050176	0.3732369	0.1728379	0.5745263	0.5909622	0.3915281	0.3650593	0.4126468	0.0377778	0.4481545	0.6441758	0.1656330	0.5180716	0.2370015	0.5009999	0.0755422	0.7697937	0.0270282	0.4084973	0.2004536	0.4095749	0.6406912	0.5822064	0.0519656	0.3998938	0.5770594	0.3753363	0.6033184	0.2553894	0.5640951	0.2960360	0.3520776	0.5653709	0.0624268	0.6678763	0.2476929	0.1589202	0.3185859	0.0063365	0.5329120	0.8102149	0.4809999	0.2617177	0.7058952	0.1478824	0.3433660	0.3371464	0.5161930	0.2497232	0.5099590	0.6170306	0.2773929	0.2025770	0.1519369	0.6202268	0.3096638	0.0394652	0.4865127	0.5062139	0.4055950	0.6257134	0.6220386	0.3455862	0.5991353	0.0884756	0.3303425	0.6220970	0.1876484
750	0.5029897	0.5883216	0.5227688	0.0057627	0.6482791	0.3017516	0.3259109	0.6822482	0.5601509	0.0924446	0.1664621	0.5678188	0.0121809	0.3724939	0.0041845	0.1765388	0.3439492	0.0124514	0.1710005	0.1283622	0.3898483	0.0272767	0.6883239	0.7802261	0.0050321	0.0549077	0.0315374	0.5703289	0.4082954	0.1047940	0.3451753	0.0001897	0.0148502	0.5172966	0.1442459	0.7244042	0.6043247	0.5440823	0.4006955	0.4903091	0.0123939	0.4877488	0.6861364	0.2356853	0.4816938	0.2320522	0.4358225	0.0591212	0.7365482	0.0358121	0.4156345	0.2008628	0.4294430	0.5843797	0.5123816	0.0395475	0.2753803	0.6038613	0.3604123	0.6434933	0.3205136	0.4890730	0.2496372	0.3697672	0.4968889	0.0855896	0.6500215	0.3434171	0.2137492	0.4853477	0.0086523	0.5867279	0.5716271	0.4574189	0.3244923	0.8597491	0.1982031	0.3947584	0.2804699	0.7562640	0.3783080	0.4978389	0.6436665	0.1946742	0.2136921	0.1391639	0.6006157	0.2821675	0.0373912	0.5407463	0.5166054	0.3570016	0.6232584	0.7218652	0.4616050	0.6068595	0.0703421	0.4076945	0.6685286	0.2059235
800	0.4275371	0.5145843	0.3782707	0.0012036	0.6762558	0.3489014	0.2717571	0.6439505	0.5127516	0.0959023	0.1717502	0.6437685	0.0245664	0.4990540	0.0112417	0.1604771	0.3165767	0.0269498	0.1772917	0.1272216	0.3759745	0.0089581	0.6613218	0.5784707	0.0200736	0.0338634	0.0229006	0.4996460	0.3654659	0.1397900	0.2420649	0.0107287	0.0198367	0.4562998	0.1092533	0.6086561	0.7036971	0.5957841	0.3976700	0.4656803	0.0381130	0.4922022	0.6268297	0.2887863	0.5708413	0.2236868	0.3810358	0.0539580	0.6840764	0.0615862	0.3377375	0.1819579	0.3594486	0.5189489	0.5738453	0.0118983	0.4136054	0.7244726	0.3415288	0.7518726	0.1890656	0.7057522	0.2245277	0.3331361	0.3634364	0.0250757	0.5947033	0.2916609	0.1057325	0.4551914	0.0050172	0.6520339	0.6512062	0.5797028	0.3238938	0.6633209	0.2452150	0.4088508	0.2751600	0.5900327	0.2755073	0.5177818	0.6467391	0.1743332	0.2111290	0.1041176	0.5677194	0.2847416	0.0695326	0.7433501	0.5368802	0.3657334	0.6570815	0.6294215	0.4574627	0.5636687	0.0736207	0.3734342	0.6784997	0.2028423
850	0.5708749	0.7776637	0.5658933	0.0038886	0.6945103	0.3816290	0.2929615	0.5511527	0.5015233	0.1365067	0.2291164	0.4934178	0.0139461	0.3939497	0.0192781	0.1924722	0.3200307	0.0392926	0.2839688	0.1256769	0.3599772	0.0111908	0.6248690	0.6564387	0.0036430	0.0124410	0.0513110	0.4505463	0.3816036	0.1192639	0.2469527	0.0030873	0.0064225	0.4732785	0.1208645	0.6154445	0.5574337	0.5618473	0.4513727	0.5182469	0.0510795	0.5375049	0.6044196	0.3446286	0.5603786	0.2390717	0.4182167	0.0680194	0.7919639	0.0437613	0.3543186	0.2491365	0.3318487	0.5720948	0.5339575	0.0215564	0.3383423	0.6186569	0.4412489	0.6300108	0.1912684	0.5760124	0.2505281	0.3518203	0.4080927	0.0764456	0.6113967	0.2383445	0.1178894	0.5593958	0.0021023	0.5792243	0.6144573	0.4602811	0.3423771	0.5872798	0.1746236	0.3457214	0.3310295	0.7227652	0.3548513	0.5664899	0.5446980	0.2816559	0.2699028	0.1198487	0.7651807	0.1806750	0.0653374	0.7190835	0.5363178	0.3319975	0.6441814	0.7549161	0.3714475	0.5382022	0.1042998	0.3476644	0.6324137	0.1742659
900	0.4768565	0.7537341	0.4850083	0.0091449	0.6780565	0.3789775	0.3039002	0.7440328	0.3137556	0.1879900	0.1749535	0.4948114	0.0324142	0.2845416	0.0163152	0.2384773	0.3677684	0.0935233	0.1995152	0.1102759	0.4722433	0.0266160	0.5446050	0.6054662	0.0080633	0.0227754	0.0268409	0.5101877	0.4120236	0.1648201	0.2498980	0.0095355	0.0124070	0.3920046	0.1411486	0.7280576	0.5875852	0.5751886	0.5115217	0.5633727	0.0281528	0.4812681	0.4793776	0.2442080	0.5685039	0.2757956	0.4222352	0.0674423	0.5584108	0.0518097	0.3845655	0.2432102	0.3333513	0.6008688	0.4616621	0.0180392	0.2824038	0.6082888	0.4417900	0.6191499	0.1629389	0.7219989	0.3032348	0.4092615	0.4756048	0.0720184	0.5996963	0.2898771	0.1528822	0.6076493	0.0017617	0.5183449	0.6514961	0.5066731	0.4401151	0.6995790	0.1931246	0.3872053	0.3141607	0.6689901	0.2296578	0.5485690	0.5645485	0.2007603	0.3279792	0.1408993	0.8327080	0.2026787	0.0448285	0.6379419	0.5104344	0.4075118	0.7479515	0.5751342	0.4439279	0.6292763	0.1003264	0.3528377	0.7069422	0.1924425
950	0.5604605	0.7110899	0.4859530	0.0070621	0.5430093	0.4384896	0.3354920	0.6469649	0.2941152	0.1207645	0.1647092	0.5837175	0.0464489	0.2859905	0.0144360	0.2540227	0.3249085	0.0511426	0.1807112	0.1608184	0.3652482	0.0124020	0.5821144	0.6436691	0.0153471	0.0032082	0.0221898	0.6358793	0.5806974	0.1558364	0.2948189	0.0004821	0.0076656	0.3914953	0.1391831	0.7404372	0.7263834	0.5395888	0.3969820	0.4257773	0.0761463	0.5995607	0.5342406	0.2633103	0.6152418	0.2178983	0.3500141	0.1084251	0.7058531	0.0544363	0.4205681	0.2218266	0.4115002	0.5384805	0.4890339	0.0261393	0.2600465	0.5954521	0.4236144	0.5696751	0.2275825	0.5626458	0.2801179	0.3327008	0.3899739	0.0383429	0.5069087	0.2055020	0.1179247	0.6530925	0.0006022	0.6604722	0.5172372	0.4551318	0.3661379	0.6614643	0.1281925	0.3313299	0.3226424	0.6929762	0.3252370	0.7358175	0.7433100	0.1775630	0.2189423	0.1442709	0.5811612	0.1485972	0.0681784	0.6885202	0.5459528	0.3252761	0.7085397	0.5986427	0.5271141	0.6173073	0.0744050	0.3280104	0.6716073	0.2506260
1000	0.5787217	0.7113324	0.4949916	0.0398024	0.6097301	0.4844405	0.2733952	0.7847534	0.3059785	0.1696984	0.2341210	0.5300099	0.0649777	0.2292884	0.0154500	0.2406026	0.2678896	0.0704003	0.1763155	0.0547528	0.3789704	0.0348920	0.7919117	0.6760041	0.0045197	0.0310222	0.0224396	0.7036547	0.4147480	0.1307351	0.2540508	0.0004967	0.0048364	0.4245344	0.1062519	0.7952831	0.7708520	0.4800385	0.5354111	0.3402508	0.0592904	0.4463191	0.5543251	0.3152805	0.6234570	0.1933043	0.3434934	0.1047243	0.7703717	0.0479932	0.3615011	0.1936781	0.4409108	0.6477315	0.4863616	0.0302860	0.4029531	0.5849514	0.4536538	0.7108264	0.2028902	0.6746285	0.2475564	0.3753738	0.4079748	0.0471634	0.6890052	0.2418466	0.1330086	0.5372406	0.0024978	0.5676728	0.6869770	0.5602642	0.4276543	0.6162276	0.1345794	0.4691458	0.4162763	0.6770493	0.3105535	0.6679490	0.6225749	0.1497476	0.2732274	0.1952127	0.5322270	0.2265326	0.0533402	0.6088210	0.5434273	0.3682238	0.5731099	0.5304984	0.3617700	0.5859452	0.0679780	0.3483683	0.6777649	0.1926133
0	0.5408196	0.6051441	0.5884685	0.0075675	0.6667381	0.3955253	0.2850202	0.6095674	0.3253016	0.0957966	0.0920551	0.5935168	0.0567830	0.3388343	0.0112290	0.2380263	0.2954482	0.0397863	0.2323978	0.0884353	0.3252307	0.0203628	0.6842485	0.6304684	0.0128257	0.0192814	0.0207497	0.4984521	0.4132145	0.1498514	0.2203337	0.0086741	0.0216423	0.5911237	0.0992091	0.8070152	0.6962933	0.4899685	0.4560934	0.4919969	0.0258788	0.5852583	0.7076639	0.2166605	0.6308927	0.1889560	0.4064865	0.0665234	0.6785874	0.0171249	0.4104310	0.2120700	0.3671958	0.5830352	0.5134574	0.0234227	0.4623496	0.7490979	0.3877051	0.6133088	0.2594334	0.8253368	0.3092176	0.3067194	0.3643287	0.0492173	0.5066606	0.2302178	0.1138545	0.5532243	0.0001917	0.5007640	0.6050122	0.5440116	0.3797229	0.5632413	0.1781421	0.5644677	0.3654676	0.6824217	0.3282383	0.5952725	0.5642633	0.2225675	0.2447037	0.0848077	0.8221182	0.1255456	0.0500760	0.6153629	0.6328738	0.2369549	0.6788131	0.5798545	0.4029466	0.5131271	0.0957563	0.3234435	0.6698338	0.1259092
50	0.6479349	0.4518138	0.6517948	0.0104221	0.6868162	0.3536906	0.2957372	0.6050297	0.4951695	0.0637960	0.0951609	0.6403220	0.0180383	0.3290652	0.0233370	0.2301663	0.3832326	0.0168278	0.1953536	0.1255341	0.3408024	0.0095772	0.5638884	0.3388992	0.0547380	0.0033709	0.0330671	0.4594876	0.5422658	0.1070970	0.3241077	0.0023500	0.0154895	0.5341124	0.0784981	0.5959110	0.6399905	0.5218740	0.3316923	0.4506084	0.0188992	0.5403530	0.6045938	0.1961884	0.6966092	0.2288550	0.4050436	0.0901427	0.4001530	0.0059730	0.4207154	0.1710285	0.2726182	0.4873238	0.6225041	0.3862586	0.3222483	0.6778914	0.5186237	0.5451566	0.2667531	0.5982118	0.1649991	0.3235247	0.4204220	0.0466548	0.4796420	0.2255041	0.1411964	0.4962580	0.0002545	0.5300152	0.8285291	0.5595471	0.3037372	0.6090715	0.1590295	0.4166976	0.3806427	0.5800184	0.2210511	0.5495916	0.4240574	0.2853191	0.3872165	0.1365083	0.6750521	0.2507087	0.0332528	0.6597143	0.5538801	0.3414208	0.7980359	0.5274572	0.5203909	0.5028344	0.1314019	0.3840208	0.7220709	0.1840409
100	0.6951373	0.4891397	0.6055360	0.0148543	0.7534703	0.4632804	0.3603492	0.6924745	0.4133784	0.1098636	0.2348152	0.5257107	0.0417755	0.4594566	0.0073818	0.1669376	0.4227577	0.0058192	0.1335347	0.1600201	0.4054792	0.0122855	0.6343576	0.1654946	0.1437500	0.0181699	0.0179413	0.5724798	0.6524323	0.1214413	0.3762371	0.0011146	0.0064650	0.5967017	0.1405290	0.7802852	0.7110900	0.6104628	0.3075818	0.4372029	0.0329505	0.6772792	0.5851682	0.2431844	0.6038673	0.1672640	0.3251953	0.0774939	0.2856498	0.0052489	0.4186247	0.1931996	0.2953425	0.3756213	0.5733226	0.5222050	0.3376556	0.7339505	0.6387341	0.4190675	0.3211977	0.7551839	0.1481049	0.3124554	0.5399136	0.0236146	0.5304966	0.1447704	0.1360727	0.5158614	0.0002348	0.6495620	0.6786701	0.6067362	0.3818285	0.5919601	0.1957712	0.5262983	0.2741619	0.6479993	0.3033925	0.5876605	0.3047169	0.2111761	0.4527403	0.1231829	0.7031972	0.1599993	0.0474730	0.5653972	0.6682611	0.3471003	0.6134081	0.6642998	0.4944124	0.4491852	0.2134904	0.3689217	0.6926811	0.2012650
150	0.5528423	0.5696285	0.5545083	0.0127742	0.6273802	0.3440795	0.3238207	0.6110216	0.4521634	0.0714447	0.1513685	0.6005362	0.0281334	0.3166166	0.0096460	0.2047105	0.4047188	0.0403876	0.1667942	0.1594333	0.3388571	0.0167288	0.6817041	0.1266485	0.0863337	0.0219627	0.0275752	0.4645904	0.5557387	0.0893116	0.3994198	0.0098279	0.0062242	0.4732412	0.1048985	0.5952068	0.6855967	0.5334922	0.2210545	0.4464188	0.0160786	0.5716037	0.7397833	0.1701729	0.6129644	0.1766984	0.4312183	0.0858585	0.2926343	0.0001261	0.4883775	0.1856503	0.3327619	0.5106476	0.5257554	0.6389652	0.3500596	0.6143578	0.6500137	0.4255894	0.3546265	0.4926100	0.1302086	0.3446047	0.6039101	0.0836756	0.6084989	0.1448290	0.1208913	0.5214477	0.0005117	0.5376864	0.6323631	0.5637131	0.3594785	0.6069797	0.2759731	0.3898593	0.3645020	0.6198944	0.3164499	0.5194147	0.2714145	0.2172336	0.4918908	0.1147159	0.6006291	0.2074575	0.0289315	0.6689670	0.5732477	0.3749413	0.6127827	0.5411854	0.5740156	0.4895980	0.2278111	0.4023321	0.7439952	0.1778261
200	0.8134104	0.4457135	0.6551936	0.0031908	0.6082592	0.4215848	0.3427890	0.6264906	0.4389317	0.1338228	0.1411792	0.5544145	0.0287069	0.3797222	0.0089076	0.1975997	0.6177430	0.0269538	0.1166583	0.1942312	0.2952498	0.0201556	0.8561464	0.1363682	0.1796477	0.0241888	0.0307714	0.5465800	0.5089204	0.1267658	0.3619270	0.0158328	0.0401797	0.6201676	0.1550879	0.5944802	0.6610769	0.6425749	0.1507207	0.4204897	0.0477958	0.5267157	0.6713950	0.2918171	0.7264639	0.2715733	0.5737677	0.1137165	0.3361105	0.0002785	0.3974323	0.1376567	0.3318409	0.4799779	0.5598600	0.5583606	0.3397718	0.6561065	0.7099483	0.4757442	0.2563802	0.5874352	0.1179518	0.4091965	0.4251251	0.0209217	0.7689567	0.1355121	0.2013173	0.5070623	0.0000000	0.5093894	0.5769404	0.5903335	0.2794021	0.6468172	0.1385253	0.4526248	0.2901577	0.5200977	0.3004351	0.6352364	0.3008527	0.2376302	0.4796782	0.0985042	0.6548107	0.1537812	0.0482670	0.7217301	0.5429362	0.3703001	0.5701991	0.6700626	0.5521470	0.6405098	0.1834896	0.4173339	0.7723249	0.1546779
250	0.6557543	0.4568995	0.4243140	0.0080665	0.6027129	0.3753294	0.2981369	0.5471383	0.5011784	0.1616517	0.1079600	0.5835159	0.0216625	0.2962964	0.0129655	0.2013281	0.6010292	0.0125091	0.1094734	0.1830726	0.3483707	0.0197351	0.6826246	0.1423252	0.1533128	0.0235509	0.0403338	0.7441031	0.5823266	0.1261211	0.4121070	0.0138377	0.0177092	0.5475555	0.1127148	0.6306709	0.6416975	0.7536161	0.1075315	0.4302020	0.0446537	0.6842095	0.5065984	0.2635300	0.5257668	0.1373514	0.5746036	0.0910293	0.2583703	0.0009255	0.4910595	0.1936764	0.3791946	0.4804897	0.5961238	0.5108544	0.3665477	0.7058359	0.6534276	0.4578271	0.2878789	0.7250469	0.1469765	0.4078202	0.4359192	0.0286473	0.6902601	0.2081477	0.1351549	0.7118497	0.0001460	0.5263582	0.5040940	0.7977169	0.2386786	0.6657328	0.2131552	0.4713029	0.3799514	0.6001534	0.2765366	0.5424767	0.3013834	0.1901814	0.5603797	0.1333874	0.7688526	0.1876511	0.0969227	0.7007337	0.6731458	0.4369860	0.6130231	0.4912220	0.4936166	0.4803533	0.1914970	0.5547499	0.7614333	0.1296635
300	0.6211717	0.3905419	0.5385877	0.0066151	0.7110583	0.3405755	0.3919107	0.6547541	0.4136001	0.1668459	0.1624901	0.7274376	0.0794625	0.3343400	0.0019811	0.1446039	0.5475986	0.0280810	0.1264113	0.1834931	0.4702999	0.0140293	0.5030975	0.1651300	0.1224503	0.0263708	0.0197378	0.6143706	0.5507527	0.1383015	0.3652811	0.0038410	0.0078342	0.5220341	0.1076326	0.6429906	0.7036686	0.6681502	0.2126588	0.4667330	0.0124692	0.5046795	0.7058934	0.2734403	0.4768873	0.3082048	0.4800642	0.1055717	0.3327565	0.0000341	0.4347330	0.1263269	0.4085367	0.5048735	0.5896148	0.5160401	0.3973992	0.6712151	0.6446475	0.4445454	0.3284712	0.5392016	0.1644317	0.4208582	0.4850277	0.0330897	0.5224361	0.0965384	0.1479548	0.7396619	0.0002270	0.5154692	0.6206270	0.6062301	0.2651133	0.7240516	0.2025274	0.5787876	0.3005359	0.4853971	0.2706404	0.5468137	0.3333117	0.1311565	0.5316926	0.0729863	0.7285007	0.2080922	0.0655171	0.7201337	0.5248289	0.3237047	0.7223342	0.6313957	0.4528609	0.5957009	0.2136599	0.4723852	0.6296206	0.1326122
350	0.7116460	0.4526947	0.3735822	0.0037135	0.5448561	0.3456318	0.2311495	0.6940899	0.3421402	0.1653265	0.1233399	0.6446391	0.0337139	0.3985661	0.0061802	0.1530836	0.6699472	0.0397578	0.1008175	0.2391257	0.3769846	0.0109031	0.6703159	0.1358863	0.1747810	0.0083587	0.0377293	0.5677484	0.5735315	0.1265028	0.3130075	0.0098497	0.0217616	0.4184964	0.1063169	0.8418723	0.7561885	0.6958279	0.1619758	0.4236320	0.0159763	0.5565878	0.5361527	0.1988591	0.5797541	0.2450099	0.7156561	0.1294707	0.3448359	0.0001442	0.4996708	0.1956858	0.4957633	0.5057272	0.5650459	0.4998358	0.3790561	0.6358388	0.8010434	0.4180227	0.2717348	0.5323012	0.0660217	0.3524337	0.3994784	0.0361297	0.6399906	0.0848465	0.2160796	0.6064732	0.0003575	0.4952354	0.6789605	0.7659485	0.2132248	0.6405694	0.1273287	0.4677233	0.4480455	0.4819923	0.2894621	0.4576145	0.3177130	0.1107565	0.5882057	0.1504865	0.6914604	0.2336965	0.0768574	0.5958430	0.5742831	0.3535092	0.5967080	0.5400226	0.5162899	0.6221771	0.1298468	0.4853930	0.8077984	0.1701880
400	0.6954227	0.5369434	0.4612863	0.0123824	0.5554633	0.2865343	0.3585522	0.7066386	0.3135382	0.1620531	0.0910477	0.6586093	0.0307479	0.2709763	0.0087039	0.2038607	0.6040479	0.0185515	0.0855286	0.1335799	0.4390168	0.0338799	0.7396130	0.1900621	0.1742879	0.0146370	0.0171040	0.5937988	0.5473821	0.1322267	0.3603397	0.0309582	0.0322843	0.5507237	0.0958295	0.6266120	0.5028431	0.7195511	0.1380216	0.4275387	0.0107409	0.4978222	0.6792916	0.2088513	0.6591739	0.2542921	0.6042191	0.1074448	0.3536669	0.0017722	0.4728643	0.1482501	0.4657687	0.5417096	0.6035752	0.5462740	0.3478844	0.4726151	0.6130744	0.5000473	0.2222928	0.6469092	0.1298522	0.3523941	0.4124244	0.0442093	0.6159307	0.1629629	0.1509430	0.6890944	0.0005659	0.4827192	0.6184828	0.7089946	0.3664393	0.8009518	0.0842330	0.4530730	0.4122650	0.4739143	0.2729662	0.5050814	0.3709187	0.1380076	0.5396794	0.1517439	0.6833240	0.3099427	0.0824874	0.4916206	0.6289993	0.4426022	0.6688546	0.5493236	0.5583513	0.5534132	0.1601063	0.6388127	0.7099515	0.2196503
450	0.4645566	0.4706850	0.5074073	0.0141007	0.6265676	0.2509930	0.3501559	0.7330046	0.3918508	0.0918248	0.1018820	0.5279405	0.0770291	0.3121067	0.0168578	0.1622039	0.5661555	0.0499620	0.1453810	0.1643229	0.3401965	0.0460144	0.6678099	0.1747656	0.1152633	0.0075897	0.0103690	0.6131437	0.4484882	0.1744541	0.3463307	0.0349394	0.0225449	0.5318810	0.1249571	0.7041663	0.6305362	0.6149989	0.2240329	0.4701794	0.0187111	0.5720829	0.6419816	0.2177836	0.5914530	0.2639890	0.5449578	0.1197740	0.2771170	0.0000107	0.5513666	0.1988311	0.5728705	0.6530075	0.4577210	0.6198255	0.3362273	0.6359094	0.6591915	0.3774562	0.2511552	0.5632615	0.1145526	0.4052738	0.4141580	0.0420005	0.7200248	0.0947844	0.1930886	0.6180431	0.0001583	0.4684295	0.6993270	0.6331573	0.3597930	0.6524610	0.1123961	0.3997271	0.4936602	0.4883169	0.3376112	0.4341292	0.2989524	0.1708338	0.5309822	0.1875497	0.6270508	0.2991197	0.0547060	0.7874418	0.6190098	0.3692739	0.6366973	0.5811317	0.6015484	0.4936281	0.1299617	0.4732580	0.7730924	0.1310178
500	0.6466072	0.5079442	0.6180736	0.0078656	0.5951296	0.3984896	0.2779848	0.6551139	0.2737783	0.1256339	0.1043314	0.7736367	0.0838821	0.3459192	0.0068263	0.2196425	0.8111121	0.0296270	0.1027636	0.1610204	0.3134159	0.0273316	0.6532189	0.1717788	0.1494094	0.0123139	0.0239751	0.5899570	0.4646754	0.1736961	0.3242401	0.0039341	0.0162846	0.5253722	0.0811109	0.7290410	0.6750508	0.7683590	0.2442434	0.4007938	0.0043199	0.6302210	0.6282036	0.2375226	0.4958968	0.2136237	0.5274099	0.1031720	0.3645959	0.0001535	0.4395889	0.1631914	0.4206477	0.4671624	0.6604050	0.5589697	0.3255111	0.6808206	0.6532627	0.4504093	0.2929848	0.5756294	0.1715190	0.3388455	0.3529422	0.0268359	0.6547525	0.0848841	0.1697547	0.5967202	0.0023399	0.4143247	0.6410416	0.7595751	0.3035068	0.6293560	0.1580246	0.5953904	0.5259049	0.4868357	0.2915422	0.4444306	0.3183638	0.1540912	0.3530248	0.1457298	0.6246247	0.1991920	0.0367184	0.6397540	0.6717973	0.4356320	0.5657206	0.6153772	0.5547288	0.5154012	0.1694468	0.4193807	0.6598029	0.1156408
550	0.5712515	0.4859833	0.4880425	0.0136783	0.5669410	0.3035273	0.3550741	0.8286413	0.4228291	0.1071187	0.1465124	0.6578175	0.0223754	0.3291723	0.0251634	0.1907207	0.5093070	0.0139979	0.1320715	0.2953522	0.4225766	0.0166496	0.7838886	0.5149230	0.0655501	0.0803172	0.0403255	0.7325745	0.4414510	0.1292212	0.3094107	0.0068463	0.0125040	0.5567584	0.0988053	0.7251402	0.7852770	0.5101431	0.1894460	0.5559340	0.0092922	0.5557072	0.6438762	0.2390573	0.5296029	0.2335273	0.5619076	0.1039706	0.7342912	0.0792733	0.3214769	0.2029507	0.4466820	0.5067323	0.5926585	0.2811362	0.4226557	0.7363328	0.7123186	0.5219717	0.2936441	0.5493037	0.2512515	0.3632886	0.3982240	0.0200011	0.5847647	0.1583485	0.1710124	0.7472493	0.0000091	0.5382757	0.7193065	0.6396209	0.2938540	0.7447261	0.1424739	0.5535542	0.4224520	0.5619088	0.2805629	0.6611352	0.6017394	0.1901524	0.3498190	0.1454796	0.7854158	0.2917506	0.0533099	0.6483442	0.6102357	0.3808391	0.5250751	0.5434621	0.4079423	0.5663199	0.1067704	0.5917575	0.5949614	0.1177424
