G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G77A	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.9993741	0.0580360	0.9142270	0.8154939	0.0561015	0.3314752	0.9216521	0.9605082	0.2496487	0.1997966	0.9895798	0.8614427	0.8623921	0.9052958	0.9885387	0.2838063	0.4179373	0.2314919	0.4217614	0.4590496	0.5703256	0.3758101	0.7540652	0.8373670	0.5575400	0.5404716	0.9582111	0.7303550	0.7456600	0.5239292	0.8157579	0.7507318	0.1910817	0.7887785	0.6144597	0.1287893	0.7851362	0.8791945	0.7009529	0.4720371	0.8441727	0.9893996	0.7761804	0.4344977	0.7631241	0.8023544	0.6090652	0.9840961	0.7183936	0.9823847	0.4089624	0.1365412	0.0702374	0.4034643	0.9999979	0.9810621	0.0437352	0.3334883	0.0029507	0.1247743	0.7901046	0.7921618	0.0023414	0.7531013	0.8829297	0.5314814	0.6883377	0.5687998	0.8772954	0.0670027	0.2330570	0.5658222	0.8753704	0.7216604	0.2586519	0.5639553	0.0026268	0.4000663	0.0008800	0.9810139	0.2165090	0.4628618	0.8700298	0.4151017	0.0957537	0.6702482	0.0110557	0.5687977	0.8093511	0.4970205	0.9353339	0.0061530	0.5029844	0.1576928	0.4835533	0.7612992	0.2410978	0.4600687	0.1064718	0.2087994
0.6878992	0.0254184	0.8966152	0.9526719	0.0035372	0.4219955	0.7820610	0.6186621	0.1000069	0.1947138	0.9998088	0.8338702	0.6084864	0.9999425	0.9962334	0.2181343	0.2993319	0.2691564	0.9988825	0.0819347	0.2971414	0.5815973	0.6953018	0.4594625	0.4566498	0.5657066	0.9537985	0.6386659	0.9299633	0.4081683	0.9999413	0.8062432	0.1277081	0.7036930	0.5178856	0.1593433	0.5685999	0.8200210	0.6315096	0.4805260	0.9999026	0.7853809	0.8056494	0.0544101	0.5362986	0.9791337	0.3369053	0.9819061	0.2237500	0.9733277	0.5259868	0.5165150	0.4942135	0.1550141	0.9709150	0.9999971	0.0196308	0.7188722	0.0000390	0.1484989	0.9782820	0.2846618	0.1750335	0.7051200	0.8557366	0.2309950	0.8341136	0.2457059	0.6163448	0.1303262	0.2749731	0.2206503	0.5162699	0.4241970	0.1772106	0.4987225	0.0327332	0.0688147	0.0025547	0.9715945	0.3378392	0.7730529	0.1440467	0.3950826	0.0142324	0.7780789	0.1162088	0.5852956	0.3977699	0.6202629	0.5149976	0.0105759	0.8501842	0.1762469	0.0783697	0.7654625	0.0385063	0.6768262	0.1068847	0.2413245
0.8921032	0.0214086	0.9999442	0.5679899	0.3320538	0.4726253	0.8138205	0.3783333	0.1388462	0.2409498	0.9165551	0.8691190	0.5266930	0.4069912	0.9715380	0.2494638	0.2511111	0.5475903	0.7551219	0.4693063	0.8264255	0.0956225	0.3341443	0.2991035	0.4395028	0.8261604	0.9943486	0.5919805	0.9007344	0.2729823	0.8071299	0.5934366	0.1444300	0.9149685	0.9266023	0.5278457	0.3715863	0.9141233	0.8584251	0.7694688	0.9597181	0.7110705	0.5471022	0.3167330	0.4859131	0.9310896	0.2541539	0.9998197	0.3987735	0.8971560	0.6557949	0.4170179	0.0172077	0.2270094	0.6656532	0.9182781	0.0509537	0.1638267	0.1858272	0.0002415	0.7608643	0.1707855	0.0487468	0.2743633	0.9999360	0.3837106	0.3870265	0.8843569	0.9919680	0.5634577	0.0000147	0.1623267	0.4546620	0.8499429	0.0718057	0.7704573	0.1931428	0.3084877	0.0004223	0.4729344	0.1602669	0.9126444	0.6390399	0.3990631	0.0122805	0.0000001	0.0028675	0.6234883	0.4497030	0.3687601	0.5088378	0.4395567	0.7668415	0.4812609	0.0572844	0.8164140	0.2142111	0.9977520	0.2836080	0.8304900
0.7809523	0.2964286	0.6153697	0.7916772	0.1268098	0.7806240	0.9420733	0.9323476	0.2177386	0.1955569	0.9980915	0.9611265	0.6385499	0.9999693	0.9999588	0.0948324	0.2552676	0.7090930	0.8961184	0.3748315	0.4516788	0.7677394	0.2785225	0.9010546	0.8262849	0.6430872	0.9959915	0.6763570	0.8493560	0.7484234	0.7059656	0.7337885	0.8644920	0.1443989	0.0824169	0.0797697	0.8031953	0.8438486	0.7614006	0.5906921	0.9993681	0.9936169	0.7360778	0.5162133	0.9656626	0.9771816	0.3457765	0.9999708	0.6773403	0.6680754	0.4245069	0.4845176	0.2096187	0.4249695	0.9507023	0.4927039	0.0046923	0.7650355	0.3431084	0.6200481	0.6667843	0.3198108	0.3647492	0.6057738	0.9999801	0.4234864	0.5311911	0.1206607	0.7618152	0.3682854	0.7179896	0.8641943	0.9388146	0.5733775	0.6322480	0.6165671	0.1646992	0.4775840	0.0929279	0.9945956	0.3951044	0.1539197	0.6682080	0.4693772	0.1294658	0.0181099	0.3064569	0.1177166	0.7815160	0.3475334	0.6628061	0.1058992	0.6102984	0.1979147	0.2448324	0.8869165	0.3143463	0.8965147	0.6824024	0.0278127
0.9994176	0.0565419	0.9666756	0.7863913	0.2212658	0.7808996	0.9093851	0.8179932	0.5333139	0.4730406	0.6599830	0.9220243	0.6225211	0.9997503	0.5595778	0.1606554	0.3014352	0.5387719	0.9026379	0.4272894	0.3507703	0.2132352	0.9743691	0.5428853	0.4302592	0.4205875	0.9575606	0.7109478	0.5333373	0.5645150	0.7168001	0.5693414	0.1330256	0.9623115	0.9803397	0.5333148	0.2509761	0.8259098	0.6598069	0.5138584	0.8437063	0.5804413	0.4738737	0.5740663	0.8829941	0.9944271	0.2306855	0.9839700	0.4559697	0.9880771	0.4167185	0.2249128	0.0991180	0.1425797	0.9999937	0.9986096	0.2184250	0.4778280	0.0558293	0.5551929	0.8837797	0.6351486	0.0855813	0.2348881	0.5044421	0.6334139	0.7328209	0.2117541	0.8581885	0.3924506	0.1239534	0.2260371	0.9418163	0.7002093	0.0118406	0.4638966	0.0049861	0.4117830	0.0005690	0.9969505	0.4233381	0.6083215	0.5194899	0.4034095	0.4263997	0.4749871	0.0559583	0.0800196	0.7606028	0.5982000	0.5660936	0.1398049	0.9640738	0.6145931	0.5222859	0.9237759	0.2571516	0.7592874	0.5322267	0.3322210
0.9999999	0.0021166	0.4988470	0.9842520	0.0743289	0.2657110	0.8656181	0.7133396	0.1233263	0.2268522	0.9398324	0.9858623	0.5417978	0.9997382	0.7687671	0.6781241	0.1296819	0.7444776	0.6364401	0.4725253	0.1501320	0.1318516	0.5387789	0.3898651	0.4559433	0.8102850	0.9431884	0.5484518	0.5964996	0.4650523	0.9615828	0.5786587	0.1405153	0.9300759	0.9619142	0.3811294	0.3684595	0.8833231	0.8211566	0.8440150	0.9950853	0.8665773	0.8701256	0.4645538	0.7823862	0.9451862	0.2522734	0.9998463	0.4449981	0.9874231	0.2261812	0.2767283	0.1573158	0.5718745	0.9999956	0.9865797	0.2080284	0.1144578	0.0010308	0.0043902	0.5041125	0.4199257	0.1522347	0.6278124	0.5801156	0.6984718	0.7710266	0.3151200	0.9753697	0.5632839	0.1923461	0.3334157	0.7865207	0.8425314	0.0373957	0.9518639	0.2446005	0.5877805	0.0035261	0.9911139	0.6138173	0.7014057	0.5685645	0.5756749	0.1063441	0.0000000	0.0401626	0.3897693	0.7032100	0.6998893	0.4567975	0.0532295	0.4933924	0.3965619	0.1338396	0.7051799	0.0944886	0.7915323	0.4994841	0.1510310
0.7205873	0.0750682	0.9705629	0.9994729	0.0200955	0.3724334	0.7523014	0.8316100	0.1767950	0.1956510	0.9978993	0.8415467	0.7931998	0.9993461	0.9941360	0.1323640	0.1575384	0.2977429	0.9815998	0.4067155	0.3037780	0.1937533	0.9725503	0.6492457	0.5244232	0.8060872	0.9439325	0.5526198	0.8721186	0.4933144	0.9999945	0.6188871	0.9643848	0.2094543	0.1842591	0.0681959	0.7418934	0.8973485	0.8698098	0.8375956	0.8436303	0.9877372	0.7053993	0.7563141	0.7241883	0.8890655	0.1732861	0.9840911	0.6874472	0.9092437	0.5994991	0.5793550	0.1895900	0.8579675	0.6656571	0.9521368	0.0552072	0.3592815	0.0886386	0.5094872	0.7094848	0.7721341	0.0081872	0.6018148	0.9999995	0.8573047	0.6609827	0.4695126	0.5929739	0.2845305	0.4581360	0.9056055	0.4127274	0.0492376	0.1532034	0.8561442	0.0120954	0.4753034	0.0002444	0.9980242	0.1900651	0.6856439	0.8540628	0.2702188	0.0811558	0.6701008	0.2936606	0.0109838	0.8966158	0.2830911	0.6093789	0.0083733	0.9361748	0.4392043	0.4727290	0.8838630	0.2513190	0.7669243	0.1312188	0.1413247
0.9980098	0.0885076	0.7089124	0.5555920	0.0000000	0.4057720	0.9869324	0.9003991	0.0795362	0.1829373	0.9996972	0.8486796	0.5128126	0.9928940	0.9649206	0.3247525	0.3230293	0.2884360	0.8710522	0.4758883	0.5359581	0.2601870	0.7208692	0.0916029	0.2965993	0.8235246	0.9441941	0.5541336	0.4854693	0.9193813	0.9998199	0.3644122	0.0532585	0.9254103	0.9329186	0.3581433	0.2702293	0.9025084	0.8884155	0.8352263	0.9902421	0.4015650	0.6423367	0.0246736	0.6472013	0.7567441	0.1739648	0.9840755	0.6203096	0.8287690	0.4621783	0.3127996	0.4761193	0.4719529	0.8142457	0.9790596	0.0342055	0.3369181	0.0000000	0.6275514	0.9978738	0.3050902	0.1426604	0.7727924	0.9022451	0.2334595	0.7576737	0.4371747	0.8366266	0.7054507	0.3843952	0.2863683	0.3869346	0.9569363	0.0242686	0.7987257	0.0279046	0.5061887	0.2068673	0.6884582	0.1155108	0.3506750	0.1701405	0.4748154	0.5827384	0.6282426	0.0695530	0.5894789	0.4330490	0.5740934	0.4443196	0.3613979	0.7843929	0.4747390	0.4888694	0.6482717	0.0588095	0.6299855	0.5360023	0.0279230
0.9998648	0.0332617	0.8983609	0.9956611	0.0451438	0.1727469	0.8877906	0.7034363	0.4288296	0.4778279	0.6560024	0.4791561	0.1608644	0.9404635	0.8883202	0.2296785	0.4007537	0.6292834	0.9639829	0.4706368	0.5611841	0.8294507	0.0869434	0.2197012	0.4160724	0.0803654	0.9966528	0.7616438	0.8212061	0.6914975	0.9336464	0.5857451	0.1353706	0.9516876	0.9447848	0.7642762	0.2551775	0.8335360	0.4826693	0.3477105	0.9975289	0.9604350	0.9914677	0.1216891	0.8978737	0.9253920	0.4635232	0.9999204	0.4924199	0.9863906	0.6939647	0.0877584	0.0193063	0.0584193	0.7280539	0.9999787	0.2706226	0.4891165	0.0000006	0.0973782	0.3863809	0.6509637	0.3881426	0.7954549	0.6072524	0.4141937	0.8744678	0.6478265	0.9473454	0.0304285	0.5010340	0.3885892	0.4889636	0.1758684	0.5000237	0.7142968	0.0514126	0.2410733	0.0158325	0.1947930	0.5067921	0.5114838	0.5244718	0.2744220	0.5279721	0.4723998	0.1211042	0.1751427	0.7360192	0.3432222	0.4673680	0.3556822	0.4568754	0.6076253	0.1864705	0.9411432	0.0033346	0.4861191	0.2871754	0.6762174
0.9915015	0.0103678	0.6603492	0.6608496	0.0072237	0.2003112	0.8518360	0.6674511	0.3377906	0.2881918	0.8129697	0.9493295	0.5433038	1.0000000	0.8020691	0.3596366	0.2895480	0.2414197	0.9354736	0.4118260	0.5417688	0.0196551	0.9404343	0.7492682	0.5812636	0.7042149	0.9411211	0.5377772	0.7186205	0.4399863	0.7326099	0.5637101	0.0630652	0.9081175	0.8132680	0.3247878	0.6662154	0.8486065	0.7930670	0.7146828	0.8426958	0.6071769	0.2678749	0.0155855	0.9335933	0.9605146	0.4062539	0.9997581	0.4026700	0.5401909	0.8188189	0.6920800	0.0855450	0.2138887	0.7532078	1.0000000	0.1111273	0.5650278	0.0795787	0.5080329	0.8314734	0.3157287	0.3968225	0.4653760	0.9999984	0.4559514	0.9784834	0.8331420	0.6585451	0.4543985	0.4120946	0.6763399	0.7565475	0.7359939	0.0280347	0.6521341	0.4828814	0.3166532	0.0276719	0.8970745	0.1783738	0.4741279	0.4114147	0.4945130	0.5562883	0.7252962	0.1420497	0.6392465	0.7686753	0.2648145	0.6365786	0.1660222	0.9967559	0.6833635	0.2645941	0.8525059	0.0056615	0.3454420	0.4661721	0.0437903
