G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G56A	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.3566677	0.5536799	0.0681798	0.8561667	0.1165277	0.2160635	0.4146309	0.5095284	0.3302506	0.5769531	0.5293245	0.5569590	0.7206182	0.2090022	0.5405613	0.7102638	0.3177614	0.3538929	0.0172192	0.0000519	0.0478189	0.3230688	0.8550173	0.3867526	0.3095552	0.2651977	0.2675799	0.2889443	0.6512955	0.3389257	0.3251654	0.3078575	0.3319228	0.4203960	0.6173891	0.6127375	0.2317537	0.5575383	0.1432029	0.1090157	0.1185749	0.6933321	0.5114482	0.5672893	0.2789066	0.6098772	0.2674011	0.7578128	0.6144592	0.5397596	0.5634051	0.3751056	0.0382763	0.2781050	0.0396181	0.1719900	0.1684151	0.4463273	0.1438538	0.6490195	0.2981906	0.3815285	0.5939792	0.2149676	0.6475809	0.4957166	0.6876312	0.3597327	0.6717110	0.5473765	0.1292858	0.4269648	0.2151406	0.6076625	0.0527683	0.2883832	0.5418065	0.2432515	0.3321717	0.5649428	0.7033235	0.4840494	0.0826849	0.4461092	0.2474176	0.7787746	0.2476942	0.5889249	0.4051197	0.2852854	0.2717253	0.3638697	0.5446891	0.2122286	0.5851320	0.1959626	0.6638528	0.7192124	0.1660524	0.1373792
0.2403610	0.5070301	0.1538805	0.5157365	0.3742267	0.1470702	0.2742715	0.4899927	0.4869336	0.6585576	0.6461994	0.7073464	0.5965117	0.1636692	0.5197967	0.6659584	0.0386858	0.0874282	0.6586400	0.4970342	0.1145239	0.5949307	0.6810231	0.4588255	0.4425421	0.4536541	0.4039363	0.2651668	0.7309140	0.1635296	0.5487586	0.1654993	0.4981578	0.1784476	0.7589446	0.2555629	0.4397093	0.5750717	0.0297091	0.2489650	0.6292396	0.6638405	0.5369404	0.5687651	0.2548465	0.5019510	0.7509190	0.5792897	0.4230095	0.4501285	0.3916170	0.6304742	0.1429893	0.3630822	0.3808978	0.1637018	0.0184045	0.5628645	0.4189493	0.1975740	0.2804482	0.1797763	0.5598360	0.1910925	0.5174731	0.1555975	0.6833455	0.3975239	0.3520989	0.0224406	0.0758729	0.3492941	0.5819476	0.7740798	0.3435843	0.2268291	0.4165381	0.0559621	0.0023306	0.6257527	0.6198430	0.4890735	0.0270934	0.4563456	0.6353164	0.6981417	0.0463367	0.5821422	0.2224327	0.0001027	0.1887313	0.4212862	0.4296262	0.3595989	0.7165037	0.1969627	0.5999660	0.5442654	0.4919425	0.1981772
0.2225614	0.4890217	0.2377541	0.3708536	0.1926479	0.1659923	0.3967997	0.2648476	0.4237534	0.4854583	0.7215119	0.3271605	0.7008940	0.4521049	0.3178161	0.7905992	0.2756476	0.4242091	0.4160775	0.0000908	0.0344145	0.0662706	0.6598516	0.3222001	0.3225284	0.5006506	0.2504910	0.3684164	0.6606366	0.1442326	0.5186270	0.0410395	0.3406338	0.4120654	0.3333365	0.4983839	0.4073417	0.3260809	0.4262575	0.2559975	0.0286198	0.3514107	0.5190498	0.6917569	0.3677629	0.2740176	0.5894826	0.6708123	0.5365274	0.4044787	0.3115853	0.2347209	0.0032925	0.1390780	0.0254042	0.1906554	0.0303196	0.6212473	0.2362763	0.5418862	0.3140548	0.4474880	0.1285966	0.1209298	0.3990363	0.5030471	0.6192822	0.1850385	0.5417674	0.0709105	0.1780995	0.2507582	0.3502868	0.7154472	0.6036138	0.2458348	0.6946578	0.2201606	0.2122217	0.6381960	0.3277684	0.2318885	0.0999648	0.3584967	0.4262370	0.6580847	0.3566361	0.1043535	0.4379673	0.4302606	0.1588040	0.0175430	0.1822669	0.2956890	0.6933356	0.5684325	0.3377369	0.5834152	0.0190312	0.2919513
0.3644200	0.6652879	0.1271343	0.6776422	0.4917242	0.4874608	0.3418725	0.3990040	0.4639181	0.1659848	0.4540320	0.5173464	0.6020313	0.1001573	0.5115723	0.6670771	0.1263087	0.2283085	0.3090510	0.3290232	0.1811911	0.4268943	0.5714706	0.2001325	0.6796501	0.6555693	0.2323262	0.3206053	0.7104035	0.4268831	0.5165226	0.2155483	0.1649106	0.4623463	0.6229809	0.5982438	0.1756226	0.4838646	0.3221968	0.1801529	0.0742252	0.3620543	0.4945310	0.5933083	0.2259260	0.5312168	0.6360992	0.7365387	0.6661125	0.3726029	0.4734197	0.6611615	0.1941887	0.1468107	0.2337921	0.0428058	0.1885692	0.8365966	0.1632371	0.0356498	0.2013673	0.7130838	0.4204997	0.0123661	0.6972768	0.4211661	0.5137965	0.7115421	0.7243644	0.0720828	0.0501767	0.0779592	0.2541173	0.6376337	0.0776483	0.5072554	0.5043192	0.0312796	0.2094726	0.6265691	0.5989844	0.6044776	0.2905579	0.3683349	0.7174875	0.6192031	0.5047473	0.4714717	0.6317780	0.4850415	0.4647062	0.0399769	0.6408828	0.4941375	0.6079803	0.0851696	0.6401543	0.4567738	0.0346563	0.1159159
0.2365809	0.4011095	0.0434559	0.3769583	0.6439745	0.6377137	0.4130287	0.4732346	0.3904720	0.6758402	0.7954927	0.2960132	0.7045952	0.4562355	0.3241726	0.7226380	0.4091452	0.5282763	0.3588164	0.0015802	0.0898239	0.4350908	0.6344972	0.4930067	0.3248341	0.2550820	0.2389911	0.3454846	0.6401627	0.4452067	0.4362981	0.1033110	0.1385928	0.5614783	0.4774384	0.4709278	0.4080325	0.6841445	0.3055939	0.2415760	0.1567612	0.6210597	0.6713279	0.7185591	0.1507742	0.4609006	0.5894525	0.7644752	0.6166991	0.5115631	0.3204773	0.2662571	0.0000221	0.0652455	0.0538092	0.0298964	0.0032947	0.7062408	0.5708067	0.0154501	0.5871448	0.4447558	0.6543424	0.0353839	0.6266835	0.6634996	0.8273961	0.2039042	0.7203325	0.0047360	0.0663218	0.6277117	0.5065384	0.2707333	0.0940718	0.3322019	0.6373528	0.0798622	0.2814032	0.5642334	0.4814867	0.5652321	0.4591881	0.1809965	0.1708534	0.7254217	0.1870679	0.5545643	0.1729274	0.6442084	0.3779580	0.3943331	0.3054053	0.1910375	0.6569857	0.1044455	0.6460168	0.4074183	0.0393139	0.3973416
0.3779907	0.5346992	0.0764297	0.4798331	0.2049578	0.1290324	0.3964245	0.3195635	0.4835328	0.6622198	0.6625571	0.4161671	0.6368401	0.1586129	0.3975751	0.7254348	0.4605654	0.5128291	0.2569183	0.0441417	0.0092423	0.2663280	0.6808461	0.3619474	0.2681278	0.6676507	0.2376457	0.3756016	0.7335841	0.1887273	0.5249057	0.2537517	0.6855706	0.4542880	0.5705005	0.4777086	0.4337542	0.5823891	0.2245541	0.0754295	0.2695556	0.6772375	0.5488776	0.5434882	0.1960007	0.2670834	0.9520544	0.6144613	0.2474354	0.3867665	0.4698220	0.4437230	0.0065529	0.0613550	0.2886576	0.2550854	0.1340236	0.5764134	0.0383401	0.3469004	0.3673910	0.4212721	0.3910537	0.0082825	0.7822131	0.1725940	0.7614820	0.4402988	0.4940274	0.2469272	0.2247611	0.3560991	0.5078535	0.4547622	0.5612608	0.2790273	0.4811876	0.0031263	0.3166788	0.6780417	0.7305948	0.6147648	0.5661431	0.3768936	0.3130446	0.5843475	0.2615929	0.5673361	0.1957042	0.0820731	0.3349554	0.3352851	0.3048582	0.5111103	0.5851601	0.0373791	0.5692678	0.4791031	0.0333003	0.0396835
0.5353001	0.6817783	0.4359173	0.4237363	0.3520756	0.1516849	0.4884050	0.5768384	0.2781016	0.5109522	0.6397840	0.2921151	0.2635371	0.0900587	0.5219613	0.7077408	0.2958527	0.2682526	0.4888252	0.1210336	0.0479028	0.3377661	0.6945153	0.4234216	0.4653162	0.6552361	0.5847036	0.6927394	0.3435486	0.0445790	0.1462028	0.3833647	0.3091658	0.3740316	0.3938574	0.7382053	0.3793120	0.3367706	0.3461466	0.2053157	0.1470065	0.3155456	0.5350879	0.6069409	0.3398882	0.4974843	0.4770334	0.6708830	0.6379183	0.4193530	0.5654977	0.2572808	0.0030564	0.7221318	0.0118004	0.0073973	0.1326021	0.6200511	0.1006399	0.1057347	0.3656872	0.6436963	0.4980681	0.0009888	0.7077841	0.1348022	0.6092089	0.5574196	0.3719373	0.0450264	0.1228356	0.4035068	0.4449808	0.5981599	0.3430874	0.3930527	0.2203570	0.0212276	0.2598845	0.6980504	0.6198630	0.0143576	0.1642709	0.3785932	0.4973069	0.6670889	0.2664942	0.5705784	0.5049763	0.6972192	0.3836624	0.1967525	0.3443234	0.2896568	0.3862000	0.2056346	0.7067087	0.7717654	0.2089038	0.0464740
0.3253327	0.4870328	0.0530466	0.5898982	0.5610834	0.0631936	0.0296992	0.3045377	0.1470035	0.5435702	0.5679281	0.4473002	0.6462618	0.0658237	0.5780632	0.6951549	0.5014398	0.6175826	0.2617163	0.0013232	0.0459343	0.1338824	0.5768120	0.4330450	0.3557022	0.2948042	0.1028676	0.5639046	0.3979142	0.0661599	0.6701598	0.0220214	0.4775825	0.4850225	0.4630076	0.5230291	0.3029055	0.5858082	0.4861937	0.1395632	0.3292520	0.7021964	0.6004576	0.6928595	0.1269023	0.5615865	0.5034697	0.7558975	0.4269956	0.5102225	0.0157651	0.5500638	0.0155634	0.4647726	0.1489090	0.0003389	0.1721248	0.7334801	0.4683423	0.1160176	0.4290988	0.2212122	0.4246096	0.1880130	0.7291722	0.1917578	0.7031577	0.0838710	0.5864309	0.0748525	0.1548460	0.1684118	0.4117784	0.7409511	0.3224199	0.5268767	0.8278448	0.0029917	0.4114544	0.6261936	0.6479664	0.3251315	0.0012439	0.2061168	0.4171568	0.6499440	0.0941555	0.1963362	0.0596530	0.4504539	0.1716366	0.0317812	0.5132863	0.7203044	0.6811398	0.0809606	0.6908194	0.4792659	0.0130474	0.0401563
0.3427346	0.4061516	0.0551307	0.6453038	0.5056853	0.3368249	0.0971513	0.2768031	0.5571190	0.3218445	0.6161489	0.7374482	0.6618770	0.3760161	0.4240645	0.7113686	0.1106450	0.2051042	0.2463371	0.0020732	0.0698615	0.2690229	0.6877251	0.5666931	0.6993681	0.2837777	0.1551000	0.3353762	0.7198254	0.4540473	0.5036852	0.0623604	0.3695805	0.2263423	0.4687840	0.5783785	0.1003033	0.3746783	0.4342615	0.2234408	0.1888494	0.6477141	0.6427859	0.6627613	0.2931400	0.6153212	0.5310008	0.4260978	0.4517064	0.3531630	0.4844230	0.5684335	0.0068581	0.1002535	0.0267696	0.0190013	0.0112143	0.7594773	0.4379984	0.1317585	0.6228739	0.4185331	0.6625147	0.1598863	0.6269293	0.3719072	0.6131016	0.2173261	0.4440570	0.1736072	0.1951776	0.1488854	0.2358550	0.7734345	0.0845163	0.4031895	0.6776949	0.0586200	0.2451467	0.5765495	0.5451255	0.6965016	0.1123260	0.2879691	0.6759253	0.5188707	0.6047242	0.2351173	0.2679076	0.3810765	0.4075907	0.0030968	0.4546647	0.0572436	0.6536631	0.6260354	0.6472852	0.5118625	0.0607868	0.2178870
0.3760130	0.5479564	0.0538930	0.6395031	0.4508286	0.1738652	0.3201947	0.6030785	0.3241777	0.5236338	0.7149004	0.6046294	0.6496820	0.3440733	0.4435840	0.7419202	0.3329301	0.4332046	0.3921871	0.1650577	0.0158751	0.2114383	0.6310191	0.5737535	0.2253091	0.1799702	0.2210246	0.2906765	0.5905653	0.0962895	0.4085718	0.2103556	0.4427593	0.3666517	0.2947111	0.6253195	0.4828033	0.6073515	0.0593869	0.1040836	0.0522315	0.2976739	0.5560710	0.5073502	0.1835210	0.7023935	0.7999963	0.4022670	0.4754410	0.5845308	0.3083313	0.4117700	0.0773592	0.7222284	0.0011996	0.0751997	0.0099241	0.4440642	0.2918934	0.1432319	0.2628871	0.4812110	0.5267898	0.2049917	0.6795778	0.2948567	0.7405431	0.1917127	0.6436811	0.2252184	0.1298378	0.3675401	0.2666642	0.7525826	0.2570305	0.2209428	0.2849919	0.0006446	0.3514440	0.6736241	0.6702178	0.4342184	0.1240608	0.0484911	0.2891528	0.5799954	0.1128711	0.3158614	0.2968357	0.0008746	0.3817079	0.0327206	0.3290759	0.6226764	0.5056564	0.2562706	0.4357796	0.0623846	0.4597276	0.1336385
