Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G71A	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
900	0.8938093	0.4257456	0.7845173	0.9411146	0.1672980	0.4742245	0.7073645	0.7444620	0.7762365	0.3820640	0.8015145	0.5973284	0.5797386	0.3451798	0.0769330	0.1352115	0.8227345	0.0241201	0.2942798	0.2596070	0.2715615	0.5031496	0.2362135	0.3316984	0.0296437	0.9294187	0.1407182	0.1941489	0.8512977	0.6113160	0.0278208	0.1178771	0.1611616	0.1974129	0.9893438	0.0703470	0.6999259	0.5818472	0.2953787	0.4314352	0.1526883	0.9527765	0.0680521	0.3901709	0.4821177	0.9998224	0.1127479	0.7714096	0.1186734	1.0000000	0.5646364	0.9641896	0.9158046	0.9266157	0.4424060	0.4057215	0.9909525	0.4965689	0.9282501	0.8361803	0.5789955	0.0289390	0.0850890	0.9474690	0.1997513	0.0537586	0.3854610	0.5851431	0.5789678	0.0793424	0.0085841	0.9444614	0.9924647	0.3805071	0.6567779	0.0307003	0.8338904	0.1594602	0.8408974	0.7345441	0.2878859	0.5131501	0.9782088	0.4435634	0.0102717	0.7733725	0.9887562	0.7390299	0.9996536	0.6725797	0.9336901	0.0619392	0.6325179	0.1822327	0.5809670	0.4212338	0.3553711	0.9879217	0.8658786	0.5283316
950	0.9430893	0.2882474	0.7839441	0.8936521	0.1368808	0.5099548	0.7089177	0.7669466	0.7903553	0.3576786	0.8136190	0.6129584	0.5860379	0.3263266	0.0710810	0.1197869	0.8759080	0.0235316	0.2898383	0.2589996	0.2761038	0.5312500	0.2513965	0.3254206	0.0296683	0.9287224	0.1565458	0.1959673	0.8472366	0.6059347	0.0289837	0.1286982	0.1562459	0.1914101	0.9829017	0.0775200	0.7048999	0.6552969	0.2416254	0.3923179	0.0874784	0.9500203	0.0708186	0.3793363	0.4641477	0.9998025	0.1159468	0.7707129	0.1211698	1.0000000	0.5708456	0.9694026	0.9188370	0.9184452	0.4283229	0.4090786	0.9919419	0.5100458	0.9247513	0.8349699	0.5931549	0.0270243	0.0960577	0.9466919	0.2125290	0.0502707	0.4004466	0.6388201	0.5249508	0.0708347	0.0070365	0.9400076	0.9936423	0.3745764	0.6752162	0.0287845	0.8456295	0.1659640	0.8531535	0.7044032	0.2916227	0.5185991	0.9816943	0.4192072	0.0096481	0.8636995	0.9957140	0.7623222	0.9993792	0.6691573	0.9497514	0.0576105	0.6445787	0.1646150	0.5771719	0.4266795	0.3662479	0.9896812	0.8750160	0.4451651
1000	0.9758100	0.2340286	0.7833418	0.8115998	0.1193761	0.5455852	0.7100710	0.7795446	0.7994912	0.3376039	0.8218665	0.6251509	0.5912353	0.3140388	0.0690761	0.1104705	0.9140712	0.0236804	0.2844734	0.2586719	0.2787387	0.5513619	0.2633512	0.3205334	0.0296862	0.9282321	0.1707120	0.1973917	0.8444869	0.6035142	0.0308506	0.1383335	0.1527856	0.1863859	0.9751741	0.0838226	0.7086612	0.7292675	0.1971704	0.3591715	0.0457922	0.9477619	0.0726288	0.3811220	0.4360066	0.9998259	0.1165810	0.7700552	0.1231618	1.0000000	0.5752366	0.9728374	0.9231853	0.9094349	0.4118490	0.4112614	0.9924390	0.5213705	0.9179295	0.8341183	0.6070701	0.0252403	0.1063940	0.9459125	0.2415407	0.0469373	0.4153690	0.6927432	0.4538081	0.0629094	0.0060749	0.9350655	0.9941837	0.3712234	0.6912931	0.0272801	0.8539821	0.1714104	0.8617355	0.6746288	0.2943822	0.5232013	0.9829770	0.3970476	0.0088304	0.9353516	0.9984139	0.7930660	0.9988676	0.6663855	0.9555097	0.0536549	0.6529966	0.1554157	0.5745386	0.4302776	0.3719478	0.9914684	0.8796191	0.3635125

0	0.9967820	0.2314525	0.7807304	0.5193876	0.1028367	0.6417170	0.7130600	0.7119359	0.8208399	0.2832277	0.8422034	0.6578954	0.6029603	0.2923605	0.0679319	0.0975690	0.9606169	0.0385446	0.2732012	0.2558913	0.2785284	0.6063067	0.3019396	0.3068761	0.0297358	0.9267809	0.2229813	0.1996195	0.8421721	0.6054550	0.0439174	0.1687415	0.1444195	0.1722909	0.9003347	0.1120106	0.7183066	0.9224404	0.1215334	0.3127728	0.0103585	0.9409504	0.0638165	0.5164916	0.3549434	0.9999444	0.1135433	0.7688273	0.1265458	1.0000000	0.5805672	0.9720643	0.9389463	0.8705122	0.3309172	0.4160335	0.9928081	0.5502566	0.7886244	0.8322931	0.6568377	0.0186248	0.1244560	0.9454706	0.5075650	0.0303660	0.4889131	0.6928498	0.1950665	0.0461887	0.0040665	0.9284813	0.9952448	0.3623032	0.7393115	0.0226243	0.8756391	0.1878451	0.8786893	0.5998676	0.2887983	0.5331079	0.9588877	0.3556097	0.0065799	0.9999352	1.0000000	0.9193255	0.9950889	0.6606444	0.9609390	0.0434042	0.6800957	0.1579529	0.5715454	0.4308709	0.3779161	0.9967440	0.8854411	0.2537605
50	0.9232063	0.1814047	0.9314595	0.5203174	0.1028313	0.6417390	0.7132511	0.7468376	0.8240966	0.2831127	0.8445409	0.7119832	0.6029956	0.2922846	0.0678740	0.0517159	0.9606120	0.0333715	0.2735021	0.1415665	0.3764488	0.7028993	0.3286914	0.2230360	0.0093321	0.9945223	0.2249756	0.1995940	0.8413596	0.6054590	0.0957568	0.1670573	0.1577608	0.5017224	0.8045317	0.1146797	0.7184168	0.5857181	0.1215720	0.3133293	0.0110037	0.9421305	0.0691828	0.1707863	0.3523884	0.5017411	0.1058134	0.7794689	0.0393271	1.0000000	0.5803533	0.7610039	0.9399140	0.8631540	0.3309122	0.5884886	0.9928751	0.3966675	0.7889524	0.9015219	0.6436754	0.0170779	0.2717864	0.9454171	0.6160067	0.2758125	0.2839502	0.7970760	0.1941442	0.0203967	0.0117331	0.9257252	0.9203369	0.3719306	0.7536605	0.0226781	0.8837411	0.1958780	0.8784237	0.5999070	0.2942855	0.5644584	0.9586375	0.3567399	0.0077271	0.9999282	0.4164251	0.1539448	0.9938819	0.6606355	0.9635687	0.0438135	0.6712240	0.0865062	0.5715539	0.3829523	0.4539817	0.9978546	0.8887931	0.2614891
100	0.8999490	0.1431199	0.9644678	0.5300780	0.1027890	0.6419874	0.7151302	0.8427658	0.8312922	0.2818684	0.8502985	0.7239095	0.6033954	0.2915087	0.0677966	0.0377181	0.9605567	0.0312790	0.2725497	0.1240223	0.4259333	0.7493858	0.4105522	0.1979891	0.0034855	0.9995892	0.2469920	0.1997412	0.8396322	0.6054986	0.1131957	0.1439210	0.2051015	0.5532959	0.7797513	0.1221695	0.7184383	0.5245888	0.1214670	0.3145839	0.0126023	0.9463983	0.1516414	0.0576815	0.3480015	0.3305606	0.1842289	0.8027641	0.0122218	1.0000000	0.5803607	0.7483273	0.9408235	0.8341297	0.3309430	0.6219570	0.9931481	0.3188578	0.7892201	0.9129498	0.6168146	0.0132858	0.3343121	0.9457615	0.6578049	0.4255823	0.2195781	0.8376302	0.2888977	0.0137759	0.0518023	0.9194040	0.8946345	0.4030887	0.6889987	0.0222526	0.9011694	0.2237749	0.8750644	0.6002899	0.3308638	0.4092901	0.9576620	0.3681112	0.0109470	0.9998777	0.2040022	0.0630894	0.9863989	0.6605728	0.9699375	0.0452280	0.6491054	0.0687809	0.5715646	0.3709310	0.4783936	0.9989557	0.8951458	0.2795411
150	0.8929472	0.0552373	0.9393517	0.5504898	0.1027266	0.6432107	0.7187856	0.9163995	0.8365931	0.2788858	0.8551226	0.7269853	0.6044318	0.2898714	0.0677656	0.0334479	0.9604468	0.0300395	0.2703513	0.1231832	0.4526141	0.7776409	0.4924261	0.1904109	0.0017969	0.9999681	0.2945561	0.2001035	0.8385637	0.6056839	0.1156789	0.1017124	0.2421513	0.5610102	0.7582806	0.1320200	0.7186000	0.5136440	0.1200038	0.3155666	0.0140278	0.9506854	0.5272106	0.0206845	0.3591824	0.2717219	0.2913311	0.8198205	0.0037982	1.0000000	0.5810005	0.7539362	0.9400517	0.7912912	0.3308940	0.6288918	0.9936307	0.2943961	0.7872962	0.9056863	0.6012715	0.0100540	0.3674057	0.9463451	0.5731899	0.5585462	0.2124937	0.8538376	0.3487125	0.0122101	0.1036158	0.9137915	0.8858651	0.4395638	0.6377786	0.0215635	0.9136608	0.2591859	0.7811583	0.6010380	0.3906030	0.3249112	0.9568182	0.3866602	0.0135507	0.9998037	0.1266797	0.0524420	0.9715480	0.6603806	0.9751758	0.0475275	0.6288040	0.0643318	0.5715585	0.3920411	0.4863007	0.9976613	0.8993739	0.2937393
200	0.8908639	0.0163955	0.8901578	0.5727123	0.1026775	0.6457545	0.7225228	0.8961294	0.8394382	0.2751023	0.8580533	0.7286740	0.6059209	0.2880536	0.0677559	0.0321496	0.9603420	0.0288933	0.2689216	0.1245295	0.4652761	0.7980383	0.5465519	0.1878779	0.0013079	0.9999964	0.3457192	0.2004316	0.8384747	0.6060677	0.1118206	0.0702278	0.2599122	0.5614982	0.7279410	0.1439067	0.7190753	0.5123161	0.1177675	0.3161745	0.0153317	0.9533847	0.8353294	0.0085293	0.3967995	0.2514338	0.3591655	0.8283999	0.0011804	1.0000000	0.5823447	0.7587081	0.9387862	0.7551789	0.3305106	0.6318508	0.9941358	0.3001534	0.7816427	0.8972245	0.5979697	0.0080612	0.3875121	0.9468419	0.4290236	0.6606328	0.2278786	0.8588385	0.3717474	0.0118416	0.1470176	0.9079824	0.8828861	0.4695207	0.6409870	0.0219491	0.9203356	0.2878903	0.5634750	0.6018043	0.4517285	0.2902046	0.9588370	0.3949891	0.0148060	0.9997443	0.0985341	0.0510875	0.9574221	0.6600648	0.9778041	0.0511294	0.6166540	0.0631131	0.5715450	0.4409418	0.4889062	0.9878433	0.9019284	0.3008093
250	0.8901969	0.0047976	0.8501171	0.5900380	0.1026482	0.6490538	0.7253320	0.8163409	0.8408795	0.2716026	0.8596807	0.7304579	0.6075005	0.2865812	0.0677530	0.0317584	0.9602914	0.0277794	0.2683329	0.1258974	0.4702632	0.8131089	0.5760965	0.1867319	0.0011660	0.9999985	0.3843673	0.2005660	0.8391043	0.6065715	0.1075308	0.0536339	0.2670532	0.5607141	0.6877897	0.1549552	0.7197858	0.5130108	0.1162228	0.3165789	0.0170574	0.9547592	0.9483222	0.0044120	0.4353877	0.2443512	0.3908427	0.8319716	0.0003668	1.0000000	0.5841426	0.7602090	0.9383109	0.7334963	0.3296216	0.6344148	0.9945285	0.3711938	0.7773722	0.8924320	0.6009919	0.0070350	0.3960171	0.9473502	0.3107595	0.7226909	0.2503753	0.8587385	0.3788727	0.0117123	0.1774466	0.8996995	0.8818838	0.4898535	0.6522062	0.0220036	0.9235449	0.3058702	0.4705965	0.6023844	0.4928632	0.2770534	0.9652464	0.3888178	0.0153160	0.9996942	0.0882890	0.0503630	0.9486162	0.6597450	0.9788779	0.0566119	0.6110696	0.0626519	0.5715382	0.4890232	0.4897654	0.9632496	0.9040281	0.3032357
300	0.8899806	0.0015495	0.8272369	0.6011317	0.1026332	0.6522773	0.7271317	0.7552404	0.8417224	0.2688787	0.8606473	0.7323548	0.6088837	0.2855686	0.0677521	0.0316417	0.9603058	0.0268231	0.2681553	0.1270333	0.4716230	0.8237069	0.5910387	0.1859694	0.0011246	0.9999987	0.4087289	0.2004980	0.8399953	0.6070735	0.1047351	0.0458639	0.2696000	0.5597655	0.6456642	0.1625546	0.7205682	0.5138895	0.1155386	0.3169528	0.0196774	0.9553214	0.9840480	0.0029052	0.4578952	0.2418118	0.4039911	0.8333109	0.0001140	1.0000000	0.5858782	0.7596308	0.9388457	0.7222256	0.3283087	0.6366538	0.9947857	0.5238926	0.7767356	0.8912578	0.6060678	0.0065710	0.3947172	0.9477834	0.2420858	0.7560721	0.2708381	0.8570430	0.3805076	0.0116210	0.1962051	0.8882086	0.8815565	0.5020085	0.6610196	0.0212842	0.9250729	0.3161280	0.4400533	0.6027921	0.5107944	0.2721926	0.9730574	0.3778650	0.0155422	0.9996320	0.0845598	0.0493983	0.9440711	0.6595127	0.9793130	0.0633505	0.6089025	0.0623751	0.5715390	0.5218893	0.4900440	0.9314537	0.9059963	0.3037625
350	0.8899104	0.0006356	0.8163172	0.6073891	0.1026260	0.6549130	0.7281931	0.7218549	0.8423408	0.2669385	0.8613197	0.7341113	0.6099457	0.2849147	0.0677519	0.0316055	0.9603660	0.0261001	0.2681356	0.1278562	0.4715404	0.8307678	0.5986831	0.1853644	0.0011126	0.9999987	0.4227807	0.2003085	0.8407971	0.6074926	0.1032384	0.0423845	0.2703407	0.5589236	0.6112811	0.1669353	0.7212812	0.5144731	0.1153752	0.3174342	0.0232846	0.9554441	0.9950895	0.0022941	0.4678193	0.2408654	0.4091795	0.8337875	0.0000354	1.0000000	0.5871963	0.7583792	0.9398404	0.7164652	0.3268277	0.6383573	0.9949373	0.6008912	0.7779399	0.8920917	0.6110983	0.0063678	0.3886613	0.9480805	0.2005948	0.7733252	0.2859499	0.8553597	0.3805456	0.0115408	0.2067858	0.8752675	0.8814589	0.5086069	0.6666321	0.0203348	0.9258578	0.3218912	0.4303698	0.6031299	0.5151930	0.2703559	0.9792674	0.3689611	0.0156698	0.9995277	0.0832023	0.0484468	0.9418713	0.6593757	0.9795281	0.0697557	0.6081714	0.0621721	0.5715436	0.5410111	0.4901322	0.9041715	0.9076201	0.3037961
400	0.8898876	0.0003691	0.8116057	0.6106260	0.1026228	0.6568501	0.7287950	0.7057626	0.8428535	0.2655949	0.8618482	0.7355482	0.6106900	0.2844846	0.0677518	0.0315916	0.9604433	0.0256052	0.2681548	0.1283589	0.4710363	0.8352990	0.6029281	0.1848861	0.0011090	0.9999987	0.4306068	0.2000908	0.8413760	0.6078061	0.1025038	0.0408849	0.2704225	0.5582653	0.5879527	0.1693498	0.7218511	0.5147407	0.1155050	0.3181059	0.0274138	0.9553623	0.9984876	0.0020234	0.4715358	0.2404960	0.4112058	0.8339556	0.0000110	1.0000000	0.5880412	0.7572660	0.9407768	0.7133748	0.3254324	0.6395143	0.9950209	0.6217326	0.7793863	0.8934676	0.6152429	0.0062636	0.3821395	0.9482565	0.1714182	0.7822978	0.2959153	0.8541349	0.3802782	0.0114739	0.2124378	0.8635085	0.8814379	0.5118709	0.6699374	0.0195213	0.9263195	0.3252260	0.4273663	0.6035047	0.5147158	0.2696229	0.9832649	0.3632146	0.0157579	0.9993470	0.0827082	0.0477406	0.9408045	0.6593026	0.9796727	0.0747144	0.6079665	0.0620264	0.5715491	0.5513108	0.4901592	0.8857637	0.9087651	0.3037906
450	0.8898802	0.0002867	0.8096768	0.6122018	0.1026214	0.6582052	0.7291315	0.6984295	0.8432791	0.2646515	0.8622770	0.7366171	0.6111814	0.2841827	0.0677518	0.0315834	0.9605159	0.0252897	0.2681628	0.1286189	0.4705174	0.8381524	0.6055505	0.1845290	0.0011080	0.9999987	0.4349810	0.1999041	0.8417448	0.6080274	0.1021584	0.0402814	0.2702946	0.5577907	0.5736767	0.1707323	0.7222656	0.5147763	0.1158354	0.3189599	0.0313211	0.9552130	0.9995325	0.0018971	0.4727214	0.2403433	0.4120275	0.8340172	0.0000034	1.0000000	0.5885260	0.7565461	0.9414324	0.7115980	0.3242696	0.6402390	0.9950649	0.6270093	0.7804792	0.8946819	0.6183009	0.0061941	0.3770928	0.9483514	0.1498716	0.7871142	0.3020715	0.8533437	0.3800695	0.0114220	0.2153674	0.8544690	0.8814411	0.5132728	0.6718223	0.0189327	0.9266271	0.3272532	0.4264843	0.6039886	0.5135112	0.2693067	0.9855700	0.3598362	0.0158238	0.9990681	0.0825283	0.0473103	0.9402669	0.6592627	0.9797879	0.0780627	0.6079304	0.0619291	0.5715538	0.5566338	0.4901672	0.8750065	0.9094872	0.3038160
500	0.8898778	0.0002592	0.8088899	0.6129370	0.1026208	0.6591503	0.7293197	0.6951518	0.8436153	0.2639676	0.8626158	0.7373593	0.6114949	0.2839571	0.0677518	0.0315771	0.9605734	0.0250980	0.2681483	0.1287343	0.4701079	0.8399429	0.6073009	0.1842776	0.0011077	0.9999987	0.4375080	0.1997681	0.8419650	0.6081818	0.1020003	0.0400729	0.2701264	0.5574668	0.5652384	0.1715743	0.7225480	0.5146503	0.1163136	0.3198974	0.0344769	0.9550649	0.9998538	0.0018369	0.4729721	0.2402745	0.4123935	0.8340417	0.0000011	1.0000000	0.5887885	0.7561670	0.9418003	0.7105096	0.3233745	0.6406681	0.9950875	0.6286235	0.7811628	0.8955605	0.6203875	0.0061406	0.3737998	0.9483994	0.1346582	0.7898188	0.3057369	0.8528536	0.3799831	0.0113832	0.2168673	0.8482812	0.8814505	0.5137126	0.6728919	0.0185360	0.9268452	0.3285429	0.4262671	0.6045952	0.5127866	0.2691576	0.9868147	0.3579404	0.0158744	0.9987053	0.0824629	0.0470840	0.9399792	0.6592378	0.9798804	0.0801535	0.6079383	0.0618685	0.5715574	0.5593217	0.4901694	0.8692591	0.9099113	0.3038489
550	0.9642648	0.0677154	0.7073249	0.6122944	0.1026207	0.6598216	0.7292478	0.6842702	0.8412377	0.2635363	0.8609273	0.6859227	0.6116690	0.2838412	0.0677545	0.0774251	0.9606207	0.0292522	0.2708946	0.2601765	0.3719405	0.7643540	0.5653330	0.2661881	0.0211031	0.9485672	0.4369229	0.1997100	0.8429720	0.6082875	0.0487851	0.0405627	0.2500971	0.2278848	0.6388338	0.1691151	0.7227474	0.8531873	0.1168487	0.3204136	0.0336772	0.9519226	0.7888363	0.2603423	0.3801006	0.7367615	0.4446815	0.8217771	0.0872634	1.0000000	0.5916971	0.9673042	0.9425099	0.7271902	0.3226704	0.4751119	0.9950824	0.5408753	0.7799946	0.8197836	0.6519710	0.0067281	0.2250108	0.9484786	0.1334334	0.4982549	0.5533424	0.7571623	0.4222999	0.0378921	0.1771871	0.8489230	0.9564063	0.5004709	0.6567935	0.0181524	0.9234036	0.3129157	0.4265466	0.6052552	0.4946283	0.1860497	0.9869067	0.3592286	0.0125809	0.9983981	0.6660139	0.7882493	0.9523904	0.6595359	0.9773643	0.0791936	0.6209438	0.1319903	0.5715493	0.6229746	0.4141000	0.8075168	0.9074650	0.2878655
600	0.9883895	0.0846294	0.7495793	0.6022711	0.1026248	0.6601239	0.7275412	0.6865226	0.8350707	0.2641354	0.8559838	0.6748507	0.6114864	0.2843530	0.0677795	0.0914189	0.9607016	0.0309453	0.2719439	0.2792738	0.3194516	0.7268704	0.4668834	0.2905157	0.0269361	0.9357753	0.4169258	0.1995130	0.8440850	0.6083349	0.0301359	0.0479067	0.1976329	0.1764102	0.6608953	0.1655397	0.7226950	0.9142151	0.1171186	0.3195978	0.0293113	0.9469518	0.3348529	0.3805727	0.3356549	0.9074678	0.2957211	0.7974507	0.1141010	1.0000000	0.5962201	0.9824109	0.9435553	0.7613490	0.3221051	0.4452777	0.9949052	0.5803760	0.7806390	0.8164072	0.7049897	0.0082636	0.1646590	0.9482836	0.1829525	0.2500103	0.6107840	0.7180740	0.2922386	0.0435918	0.1001561	0.8581723	0.9821827	0.4611055	0.7279839	0.0173247	0.9113253	0.2763104	0.4331068	0.6055952	0.4458835	0.3373399	0.9818604	0.3696744	0.0088863	0.9984365	0.8784281	0.8972437	0.9751099	0.6597601	0.9715499	0.0720771	0.6504181	0.1493433	0.5715256	0.6393645	0.3897190	0.7424056	0.9011178	0.2657233
650	0.9961981	0.0892895	0.7695376	0.5816004	0.1026456	0.6594577	0.7241081	0.7240909	0.8301068	0.2663541	0.8515419	0.6721417	0.6106770	0.2856908	0.0678303	0.0956865	0.9607911	0.0320408	0.2716303	0.2740961	0.2920008	0.6985941	0.3911903	0.2979789	0.0287539	0.9299978	0.3744793	0.1992346	0.8440530	0.6082429	0.0238855	0.0692611	0.1638178	0.1685710	0.6755792	0.1639325	0.7225067	0.9250738	0.1169127	0.3181860	0.0259222	0.9437931	0.1558480	0.4571667	0.3316319	0.9671315	0.1922999	0.7816803	0.1221914	1.0000000	0.5946598	0.9810955	0.9438578	0.7879047	0.3217720	0.4380973	0.9944942	0.6046696	0.7885251	0.8224073	0.7286150	0.0097546	0.1409130	0.9474700	0.2549322	0.1304774	0.6091838	0.7007272	0.2201544	0.0443809	0.0496099	0.8671142	0.9909914	0.4199196	0.7784619	0.0168143	0.8982868	0.2457642	0.4940647	0.6052605	0.3971030	0.4528260	0.9726220	0.3785006	0.0075446	0.9987214	0.9557473	0.9237854	0.9867203	0.6598418	0.9673053	0.0649041	0.6714963	0.1538857	0.5715117	0.6136128	0.3819133	0.8114393	0.8966647	0.2559498
700	0.9987212	0.0928038	0.7768218	0.5594824	0.1026866	0.6574893	0.7204883	0.7355178	0.8272967	0.2695057	0.8487359	0.6705704	0.6093338	0.2872925	0.0678776	0.0969849	0.9608348	0.0332047	0.2714751	0.2658081	0.2798960	0.6732487	0.3486661	0.3006565	0.0293713	0.9277097	0.3266744	0.1991203	0.8436492	0.6079571	0.0227377	0.1005964	0.1502314	0.1677364	0.6865587	0.1608396	0.7221590	0.9271275	0.1166340	0.3169400	0.0237740	0.9419447	0.0946345	0.5025833	0.3361425	0.9882912	0.1450771	0.7742905	0.1246704	1.0000000	0.5899693	0.9792652	0.9427164	0.8095694	0.3218411	0.4330217	0.9939998	0.6021985	0.7982418	0.8267012	0.7273319	0.0111900	0.1336765	0.9464326	0.2933850	0.0788019	0.5953246	0.6928525	0.1941882	0.0444397	0.0245657	0.8735600	0.9939848	0.3898421	0.7799704	0.0173378	0.8892261	0.2249120	0.6722516	0.6044500	0.3583944	0.5022975	0.9641473	0.3787366	0.0071783	0.9990227	0.9838918	0.9315216	0.9914829	0.6599308	0.9651093	0.0601295	0.6817473	0.1554989	0.5715154	0.5608752	0.3794159	0.9120118	0.8946958	0.2531194
750	0.9995284	0.1028084	0.7793727	0.5424909	0.1027343	0.6546862	0.7176822	0.7269902	0.8258056	0.2726160	0.8471252	0.6686614	0.6078085	0.2886521	0.0679069	0.0973789	0.9608307	0.0344688	0.2715671	0.2598058	0.2756632	0.6522269	0.3274631	0.3020719	0.0295982	0.9268990	0.2877408	0.1991495	0.8432860	0.6075380	0.0246755	0.1299876	0.1455649	0.1682220	0.7023188	0.1542150	0.7215935	0.9276167	0.1169385	0.3160650	0.0223424	0.9409166	0.0739084	0.5244475	0.3413747	0.9958080	0.1256915	0.7712844	0.1255202	1.0000000	0.5859917	0.9775379	0.9410318	0.8285538	0.3224373	0.4281991	0.9935716	0.5893499	0.8021654	0.8291166	0.7143354	0.0126525	0.1317865	0.9455665	0.3101776	0.0559304	0.5768797	0.6897021	0.1870664	0.0445797	0.0130780	0.8782679	0.9949880	0.3722551	0.7690856	0.0184950	0.8840588	0.2110196	0.8020156	0.6035525	0.3308134	0.5209179	0.9588577	0.3732057	0.0070522	0.9992456	0.9941365	0.9324817	0.9934365	0.6600508	0.9639587	0.0569883	0.6854541	0.1563994	0.5715276	0.5087226	0.3786112	0.9656710	0.8937485	0.2527880
800	0.9997524	0.1260647	0.7802584	0.5317833	0.1027746	0.6518137	0.7158391	0.7161879	0.8248575	0.2751561	0.8461074	0.6664468	0.6064249	0.2896239	0.0679214	0.0974991	0.9608012	0.0356472	0.2717592	0.2565705	0.2748966	0.6366429	0.3171692	0.3031691	0.0296855	0.9266467	0.2616559	0.1992308	0.8430200	0.6070962	0.0287569	0.1500835	0.1441124	0.1690201	0.7298566	0.1448131	0.7209034	0.9274231	0.1180649	0.3154850	0.0209127	0.9404459	0.0668320	0.5319120	0.3454943	0.9984731	0.1180817	0.7701063	0.1258802	1.0000000	0.5835559	0.9757462	0.9398496	0.8434294	0.3234868	0.4241461	0.9932664	0.5759887	0.8004269	0.8304913	0.6988691	0.0140698	0.1303977	0.9450333	0.3239775	0.0449110	0.5566600	0.6890194	0.1863275	0.0448212	0.0079492	0.8831209	0.9953067	0.3637333	0.7587617	0.0197011	0.8812568	0.2020078	0.8533593	0.6028003	0.3128167	0.5279012	0.9564459	0.3668369	0.0069513	0.9993952	0.9978656	0.9309033	0.9942828	0.6601772	0.9631569	0.0544148	0.6859876	0.1570005	0.5715389	0.4726241	0.3783368	0.9862487	0.8927283	0.2529748
850	0.9996989	0.1586232	0.7805655	0.5258360	0.1028023	0.6493812	0.7147272	0.7091487	0.8240788	0.2770535	0.8453268	0.6642857	0.6053395	0.2902814	0.0679277	0.0975372	0.9607650	0.0365938	0.2719699	0.2552258	0.2753902	0.6260061	0.3118788	0.3041162	0.0297194	0.9265964	0.2460411	0.1993130	0.8428230	0.6067118	0.0335613	0.1611936	0.1437484	0.1698282	0.7672525	0.1351634	0.7202295	0.9265313	0.1195856	0.3150462	0.0190506	0.9403174	0.0644155	0.5322790	0.3483113	0.9994180	0.1151866	0.7696050	0.1260720	1.0000000	0.5822305	0.9741565	0.9392924	0.8535611	0.3247577	0.4211533	0.9930738	0.5657935	0.7968183	0.8312367	0.6854828	0.0153162	0.1286482	0.9448405	0.3416039	0.0390443	0.5377140	0.6894434	0.1875224	0.0450786	0.0056922	0.8897109	0.9953889	0.3604708	0.7514661	0.0206604	0.8796304	0.1964460	0.8708310	0.6022398	0.3017605	0.5306162	0.9557945	0.3620367	0.0068516	0.9995070	0.9992230	0.9287031	0.9946696	0.6602875	0.9624976	0.0519367	0.6852069	0.1573922	0.5715457	0.4519067	0.3782191	0.9933449	0.8913290	0.2530991
900	0.9993800	0.1885643	0.7806719	0.5227764	0.1028188	0.6475275	0.7140778	0.7060049	0.8233694	0.2784485	0.8446513	0.6624538	0.6045644	0.2907445	0.0679303	0.0975507	0.9607316	0.0372731	0.2721744	0.2548757	0.2761698	0.6190839	0.3088055	0.3048980	0.0297322	0.9266142	0.2371396	0.1993816	0.8426719	0.6064120	0.0377377	0.1664928	0.1437413	0.1705148	0.8057362	0.1273013	0.7196657	0.9251797	0.1209062	0.3146307	0.0169031	0.9403612	0.0636294	0.5299832	0.3501241	0.9997542	0.1141207	0.7693487	0.1261931	1.0000000	0.5815137	0.9729952	0.9391069	0.8598573	0.3260087	0.4191482	0.9929610	0.5591465	0.7936592	0.8316318	0.6755209	0.0163128	0.1269236	0.9448968	0.3647071	0.0356902	0.5222711	0.6901835	0.1892223	0.0453040	0.0047132	0.8979531	0.9953909	0.3597690	0.7468049	0.0213287	0.8785555	0.1931191	0.8765141	0.6018150	0.2952986	0.5317432	0.9559693	0.3590322	0.0067676	0.9996073	0.9997172	0.9266711	0.9948528	0.6603733	0.9619861	0.0496268	0.6840581	0.1576319	0.5715486	0.4410841	0.3781440	0.9957185	0.8897705	0.2531343
