G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G64A	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.0991851	1.0286687	0.7680984	0.7862276	0.3249660	0.4223505	0.3459819	0.5077962	0.4529585	0.0577883	0.1441727	1.0324487	0.7231698	0.4489767	0.5555815	0.3839157	0.5663856	0.7651334	0.3332829	0.1821430	0.5329316	0.9666128	0.0867922	0.3206096	0.0739800	0.0129737	0.0023033	0.5410532	0.4155730	0.3417758	0.1514114	0.8510705	0.3629714	1.0671251	0.9658974	0.0321525	0.9156139	0.0010100	0.8441762	0.0393026	0.0481239	1.0012676	0.5490274	0.8772108	0.0953511	0.7347784	0.9783766	0.9128243	0.7191011	0.7488207	0.0232115	0.8034257	0.8441007	0.8563656	0.2195459	0.0535620	0.0471231	0.5510425	0.0507812	0.1905672	0.6433863	0.7657098	0.2912557	0.3976724	0.1998155	0.5987807	0.1610770	0.1332357	0.8720562	0.7751117	0.8748475	0.2873634	0.0082881	0.8062678	0.5939797	0.5713522	0.7091588	0.9548020	0.6986877	0.8410200	0.0291362	0.1246304	0.9303266	0.7990977	0.2256617	1.0993842	0.7611961	0.0867459	0.9657254	0.6072050	0.5762633	0.6412197	0.5974735	1.0265517	0.3875125	0.1588272	0.0261340	0.6068341	0.0199357	0.4560981
0.0928371	0.4377113	0.9300011	0.6613795	0.2142901	0.3337424	0.3032181	0.4004752	0.5500060	0.0959234	0.1368405	1.1168703	0.2884767	0.7085806	0.3173016	0.3563447	0.5427743	0.7210772	0.2956597	0.1842407	0.5105784	0.8188351	0.2816688	0.6566714	0.0527102	0.0069851	0.0019984	0.5286077	0.4465268	0.2582430	0.2030425	0.8386230	0.4027039	1.0459580	1.0884561	0.0267694	0.9785562	0.0024288	0.8437351	0.0159414	0.0352926	0.8913443	0.7664594	0.8391858	0.1051040	0.6937377	0.9563104	0.9940924	0.5599696	0.8616007	0.0387233	0.8790356	0.9136565	0.8766077	0.2699651	0.0606136	0.2211483	0.5010361	0.0835623	0.1105380	0.6652812	0.9866659	0.2626194	0.3876121	0.2012161	0.7008069	0.2364562	0.3152216	0.8403296	0.7434371	0.8175367	0.3296534	0.0027008	0.8488471	0.8214689	0.5738141	0.7799884	1.0743750	0.7234475	0.6922584	0.0170661	0.3224174	0.9565691	0.8817580	0.1809132	0.8941796	0.6287723	0.1129504	1.0309469	0.3411086	0.4865843	0.6647994	0.4939688	0.9322326	0.2500105	0.2079556	0.0103568	0.6067787	0.0238584	0.5664028
0.1532510	0.8563353	0.3807442	0.7771898	0.3856717	0.4624204	0.3425099	0.4634037	0.4812636	0.0527760	0.1373430	1.0815217	0.7157883	0.5018691	0.4367380	0.4184786	0.5821387	0.7675377	0.2804497	0.1714416	0.3997495	0.9430777	0.1483065	0.4478281	0.0955005	0.0195788	0.0004266	0.4936526	0.3599297	0.2585002	0.1410328	0.8642480	0.5864390	0.9656267	0.9988744	0.0192597	0.9968543	0.0012670	0.7817656	0.0158898	0.0314360	0.9841060	0.6552674	0.9171191	0.1076561	0.6641346	1.0519337	0.9229567	0.6732384	0.7138225	0.0131768	0.9206716	0.7938032	0.9825216	0.2730623	0.0803161	0.0597414	0.5018430	0.1414676	0.6194011	0.4492804	0.7929298	0.1888801	0.4574811	0.2054532	0.4860371	0.2454083	0.2100244	0.8724489	0.7237680	0.7892667	0.4360082	0.0014817	0.8716645	0.6495240	0.7660147	0.6073290	1.0518823	0.7778465	0.8863891	0.0035647	0.2118602	1.0431648	0.6373811	0.1326136	1.0678983	0.6522742	0.0839274	0.8986619	0.5399555	0.4209026	0.6255031	0.5888987	0.9763001	0.3947479	0.2285027	0.0012694	0.6524867	0.0534969	0.5000962
0.1862545	0.8108599	0.8050390	0.3171672	0.3103619	0.4572846	0.3505605	0.3847690	0.4401050	0.0489295	0.1301074	1.0010093	0.4157920	0.5625536	0.5130467	0.5197688	0.5301304	0.8114769	0.2535429	0.1627395	0.4804062	0.8144736	0.1368005	0.4563609	0.0453177	0.0164508	0.0072073	0.5240037	0.2649865	0.2879647	0.1582206	0.8970450	0.6202343	0.9964512	0.9444627	0.0185565	0.8722194	0.0042724	0.8494075	0.0293422	0.0415933	1.0232708	0.6564242	0.9186074	0.0857016	0.6628323	1.0666729	1.1091679	0.5585847	0.7730895	0.0485125	0.7887312	0.7575612	0.9415656	0.2465880	0.0612010	0.1033444	0.4925986	0.1183738	0.1112772	0.6664001	0.8380423	0.2431617	0.5073427	0.3472990	0.6197540	0.2438544	0.1817289	0.8116687	0.8096930	0.8193227	0.3944415	0.0032250	0.7627741	0.6470294	0.6834743	0.7875983	1.1148384	0.7330454	0.8550253	0.0040643	0.3277928	0.9678004	0.8890337	0.2157809	0.9742492	0.6245309	0.1171992	0.9791136	0.4613893	0.5893697	0.6424339	0.5900875	1.0224261	0.3366500	0.2485821	0.0040975	0.5261859	0.0471711	0.5580878
0.1726432	0.9632460	1.0224049	0.7202476	0.2131987	0.5700062	0.3507529	0.4925439	0.5199003	0.0444871	0.1601241	1.0572653	0.8751466	0.2184239	0.5898188	0.4503938	0.6212997	0.7664337	0.3102883	0.1999199	0.5285840	0.8871902	0.0825509	0.3120526	0.0897897	0.0179147	0.0068395	0.4967090	0.3877375	0.2489179	0.0866171	0.9011824	0.5713776	0.8807193	1.0507767	0.0030184	1.0567952	0.0040286	0.8326469	0.0228275	0.0215034	0.9595667	0.6612967	1.0060576	0.0961717	0.7086160	0.9936410	1.0652132	0.6506283	0.8091573	0.0873239	0.8548784	0.8409672	0.8545348	0.2971542	0.1699499	0.0393890	0.3336472	0.0920702	0.5500375	0.4616913	0.6618142	0.2679687	0.3938568	0.2187490	0.6136489	0.1761314	0.1191408	0.8497239	0.7104578	0.8300983	0.4159922	0.0006115	0.8241432	0.6637532	0.6235651	0.7971700	0.9503386	0.7458488	0.8569093	0.0078922	0.1237916	0.8162928	0.6882049	0.1377764	0.9715166	0.5590698	0.0736927	0.9647778	0.6614634	0.4788023	0.8809775	0.6376894	1.0133708	0.3655173	0.1511331	0.0246202	0.6409179	0.0722622	0.4646853
0.1646015	1.0110664	0.8347298	0.6957821	0.2651844	0.2819257	0.3759374	0.5363613	0.4608742	0.0485114	0.1519836	1.0371980	1.0326418	0.1638730	0.5758998	0.3725074	0.5702828	0.6962358	0.3343136	0.1527584	0.5638976	0.9472233	0.0641600	0.2380031	0.1004267	0.0276262	0.0049917	0.4728085	0.3183646	0.2978029	0.0866917	0.8776359	0.5931231	0.9968716	1.1105476	0.0195387	0.9746759	0.0001512	0.8501496	0.0154441	0.0510232	0.9797128	0.6907147	0.8484152	0.0801385	0.6924051	0.9748729	1.1191953	0.6893764	0.7550127	0.0375718	0.8126892	0.7811203	0.8601635	0.2469883	0.0743830	0.0264362	0.4754665	0.1267854	0.6394532	0.4707476	0.5943887	0.2766548	0.4983883	0.2789023	0.5785624	0.1641694	0.0896540	0.8627429	0.6789143	0.8905353	0.4044919	0.0066387	0.9954983	0.5132581	0.6502241	0.7167792	0.9763400	0.7790101	0.9008172	0.0034074	0.1632246	0.8565312	0.5056483	0.1317019	0.8153089	0.7055574	0.1252248	0.9095511	0.7128654	0.4452602	0.7042410	0.6353009	1.0350818	0.3958829	0.1488455	0.0184638	0.5872670	0.0431865	0.3969148
0.2190414	0.8287163	0.7805040	0.6873132	0.3316348	0.5418952	0.2033035	0.4692186	0.4194757	0.0526919	0.1780832	1.0078978	0.7826801	0.3503473	0.5274781	0.4419026	0.6069920	0.7157205	0.2937592	0.1698963	0.6211223	0.8779654	0.0702457	0.3193024	0.0788943	0.0076378	0.0014174	0.5408202	0.3244124	0.3081932	0.1365530	0.9019958	0.6913103	1.1071537	0.9507569	0.2156919	1.0444731	0.0026383	0.9303354	0.0267779	0.0565514	0.9865632	0.6791847	0.9338134	0.0449502	0.6764541	0.9968263	1.0598966	0.7112699	0.9127363	0.0796296	0.9334761	0.8358755	0.9033913	0.2659053	0.0922321	0.0722694	0.4079738	0.1665475	0.4818449	0.5286978	0.6104569	0.3209614	0.5716882	0.3050197	0.5715138	0.1711591	0.1156669	0.7454795	0.7680690	0.8601827	0.2741275	0.0180248	0.7669302	0.6267114	0.5847309	0.6654931	0.9672823	0.7149692	0.9189963	0.0062492	0.1717882	1.0135793	0.6158028	0.1671272	0.9609554	0.5653638	0.1152487	0.9437353	0.5530257	0.4518743	0.6853371	0.5970798	1.1316774	0.3579087	0.1935498	0.0247231	0.6235260	0.0322621	0.4163170
0.1485325	0.8015776	0.7149525	0.7161125	0.3465032	0.3117459	0.3894292	0.1749783	0.5358751	0.0562987	0.1966776	1.0756770	0.7338466	0.3448712	0.5524455	0.5365681	0.4257835	0.7960496	0.5412574	0.3037754	0.3524868	0.8630293	0.0847129	0.2941090	0.0892608	0.0066937	0.0017179	0.5878065	0.3154362	0.3343220	0.1698002	0.6947652	0.2268812	0.8076633	1.0705207	0.0118137	0.9371750	0.0023009	0.8806083	0.0651304	0.0876321	0.7893592	0.6838532	0.9414683	0.0686287	0.7284721	1.0083035	0.9971015	0.6079970	0.9573664	0.0169675	0.7187186	0.8930741	0.7460932	0.4091190	0.0497352	0.0758682	0.3649438	0.0858089	0.1632086	0.4872744	0.6626595	0.2946444	0.4555647	0.2092364	0.5907786	0.1619830	0.1000790	0.7384417	0.8282298	0.8273791	0.4972023	0.0172436	0.7414011	0.6835952	0.6362032	0.7339820	1.0239474	0.6075058	0.7006545	0.0237049	0.0983674	0.8691430	0.9037066	0.4964364	0.8858126	0.8355600	0.1853593	0.9657192	0.5405159	0.3247058	0.6013728	0.6468306	0.9887164	0.4020213	0.1350686	0.0168731	0.5804556	0.0380327	0.4262936
0.1624196	0.9249333	0.6999514	0.6567732	0.3070525	0.4080699	0.3270431	0.4273591	0.2207010	0.0461775	0.1960858	1.0156512	0.6894267	0.3913912	0.5449207	0.4311718	0.4660398	0.8413902	0.3603251	0.2571392	0.3736364	0.9142818	0.1013739	0.3115086	0.0899839	0.0155396	0.0008922	0.5065914	0.3384013	0.2195530	0.1625588	0.8169154	0.5053255	0.9755051	0.9864524	0.0097160	1.1070778	0.0020583	0.8039990	0.0452675	0.0542106	0.9083486	0.7222178	0.8472199	0.1033142	0.6115061	1.0414512	0.9452289	0.5146365	0.8827002	0.0249588	0.9166190	0.8325960	0.8201137	0.3085022	0.0542901	0.0560384	0.4299729	0.1688153	0.3573503	0.4977642	0.6484899	0.3416698	0.4561251	0.2222708	0.6261222	0.3686623	0.1646440	0.5425330	0.7536787	0.7806431	0.3840853	0.0062928	0.7296099	0.6315255	0.7213694	0.7362780	1.0153670	0.6713942	0.7165369	0.0105488	0.1499765	0.9414799	0.7484124	0.4764029	0.9057070	0.7505803	0.1605829	1.0079036	0.5068744	0.5213809	0.6281733	0.5960364	1.0435859	0.3934779	0.1056038	0.0053738	0.5415324	0.0216856	0.4251119
0.2107816	0.8052923	0.6065837	0.6528960	0.4313017	0.2373563	0.3567997	0.3765176	0.5678521	0.0424324	0.1762513	0.9781255	0.2338158	0.6527685	0.3551691	0.4804874	0.4192970	0.8511274	0.4021474	0.2198358	0.3670397	0.8405173	0.2674338	0.3618771	0.1143487	0.0137027	0.0082415	0.4522212	0.3117700	0.2957855	0.2253974	0.8088877	0.5764461	1.0049091	1.0172401	0.0180633	0.9707289	0.0011020	0.8395569	0.0183421	0.0587402	0.9772296	0.6550057	0.8388318	0.0560578	0.7581638	1.0786882	0.9639883	0.6000981	0.8698367	0.0270353	0.8322478	0.8195370	0.9059220	0.2236149	0.0524330	0.2432383	0.4666779	0.1536906	0.0852603	0.6554539	1.0083059	0.3585589	0.4870126	0.1888490	0.5864790	0.2513037	0.2798448	0.7399142	0.6832889	0.8543895	0.6080945	0.0099800	0.8095541	0.8051443	0.6567677	0.7863923	1.0578087	0.6888182	0.7588828	0.0027737	0.2764027	1.0704979	0.8369413	0.3585627	0.9815117	0.6687771	0.1265253	0.8814197	0.3990046	0.4443039	0.6047942	0.5192209	1.0153292	0.3461295	0.1118697	0.0102092	0.5869251	0.0230866	0.6608538
0.1757577	0.6975600	0.7759501	0.6925237	0.3749217	0.4148247	0.3702071	0.5229444	0.5771964	0.0260362	0.0816319	0.9406387	0.6800174	0.3986657	0.4322565	0.3919926	0.6220043	0.7488494	0.2813566	0.1231628	0.6119869	0.9984862	0.0777507	0.2634414	0.0995801	0.0137200	0.0048955	0.5118217	0.4142379	0.2790730	0.1120209	0.9359725	0.6078668	0.9835801	1.0200082	0.0180400	0.9162635	0.0013473	0.8039728	0.0249487	0.0385053	0.9913521	0.6870061	0.9635950	0.0858135	0.6328625	0.9895777	0.9589314	0.6069573	0.7711820	0.0579475	0.8960317	0.6990016	0.8175002	0.3040810	0.1141846	0.0777992	0.5457692	0.0743140	0.3394569	0.5969820	0.6610612	0.2609287	0.4664406	0.3042436	0.5713931	0.1641343	0.1179543	0.8078250	0.7192702	0.8207259	0.2975814	0.0027679	0.8613648	0.5706241	0.6152185	0.6790099	1.0889026	0.7362915	0.7906501	0.0040872	0.2564261	0.8442887	0.8378775	0.1383613	1.0104668	0.6637684	0.1320688	0.8552669	0.5637412	0.4866943	0.6523516	0.6636890	0.9332384	0.4353624	0.1932540	0.0182972	0.7556976	0.0568989	0.4578632
0.1963516	0.8482040	0.5399304	0.7399007	0.3842388	0.4017376	0.3404173	0.4039191	0.4723660	0.0522338	0.1832610	0.5042679	0.2904932	0.5711631	0.5621755	0.4777316	0.5955207	0.7726749	0.2863427	0.2225523	0.3956320	0.8605164	0.1162595	0.2910475	0.0795405	0.0074219	0.0013338	0.5281980	0.5802546	0.1935831	0.2487523	0.9077649	0.6087395	0.9718050	0.9670803	0.0216106	1.0636190	0.0050324	0.7091041	0.0200179	0.0315302	0.9706873	0.7631941	0.7142697	0.3042306	0.6892823	0.9967229	1.0605886	0.5515551	0.8179395	0.0353095	0.8204334	0.7296922	0.8112214	0.2347811	0.0907098	0.0930255	0.5789443	0.1391970	0.0825433	0.6195273	0.7850254	0.2913671	0.4764396	0.2655273	0.4726371	0.2105370	0.1900373	0.7686225	0.7245029	0.8705448	0.4589203	0.0316813	0.7133401	0.6354351	0.7563579	0.3898942	0.9503043	0.7084543	0.6327539	0.0052754	0.3047128	0.8595664	0.6550326	0.2302370	0.8994774	0.8767007	0.1388202	0.9295962	0.5869088	0.4750254	0.6666803	0.5641544	0.9643752	0.3140307	0.1341599	0.0138744	0.6644785	0.0626651	0.4571083
0.1795986	0.8423171	0.8547865	0.7583198	0.3348878	0.3366015	0.3144077	0.5070502	0.4474181	0.0330406	0.1136131	0.9878601	0.4340459	0.3836363	0.4871787	0.3873876	0.5608178	0.7835986	0.3728619	0.2649195	0.4880361	0.9324496	0.0897764	0.3509263	0.0919294	0.0118708	0.0011208	0.4314453	0.3278458	0.2674248	0.1159508	0.8466530	0.6278346	1.0071695	0.9696259	0.0146517	1.0621581	0.0020544	0.9487004	0.0253467	0.0341913	0.9333264	0.5839121	0.9043404	0.0734286	0.6530575	1.0779725	0.9800953	0.6030431	0.8319503	0.0492342	0.8750013	0.6822180	0.9794554	0.2734675	0.0570341	0.0711098	0.4955526	0.1379819	0.0815381	0.7414596	0.7118888	0.2837888	0.4645082	0.3025109	0.6146748	0.2006130	0.1333269	0.8105503	0.7344541	0.7297798	0.4222612	0.0009417	0.9526220	0.5847818	0.5841570	0.8178401	0.9235774	0.6388902	0.7928093	0.0005291	0.1978479	0.9880121	0.7210466	0.2098031	0.9438506	0.7317494	0.1164303	0.9043110	0.5426777	0.5837443	0.6359270	0.5608229	1.0364092	0.3246607	0.1315282	0.0153266	0.5693557	0.0318150	0.4362512
