Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G71A	G95	G96	G97	G98	G99	G100
650	0.4595257	0.8936333	0.3427660	0.1216385	0.7037341	0.7970925	0.9649849	0.9871751	0.3102121	0.0786363	0.6443138	0.5167416	0.5384743	0.4817066	0.6932203	0.7258047	0.5710084	0.9494193	0.2656910	0.3948294	0.0481563	0.9728762	0.1256105	0.4279525	0.5736634	0.6494791	0.9856756	0.9723567	0.6295751	0.5333559	0.7533862	0.0681046	0.0714689	0.4932339	0.0169922	0.8654102	0.0911641	0.5225763	0.9719698	0.0649645	0.6395891	0.1488784	0.5640214	0.0207811	0.1606826	0.9354005	0.4419538	0.2058615	0.4176786	0.2900172	0.4489896	0.9888209	0.4351618	0.4423630	0.9636426	0.4992674	0.7263870	0.2726821	0.0171188	0.7962125	0.9730264	0.3779197	0.9263675	0.7914323	0.8287482	0.9477763	0.3769174	0.1064745	0.5868455	0.2768236	0.8241087	0.3610199	0.9045359	0.0567082	0.2165094	0.3621540	0.5029821	0.0002038	0.0216584	0.6903793	0.5587364	0.4593333	0.0020277	0.2168772	0.9734904	0.8668576	0.3480551	0.3215666	0.3323636	0.9838782	0.4203167	0.7853398	0.0610358	0.5786124	0.3314867	0.0778594	0.9779240	0.0044449	0.1670554	0.9694800
700	0.4543015	0.8794101	0.2847050	0.1934563	0.7409873	0.8870546	0.9705985	0.9937874	0.5969107	0.0458167	0.6680768	0.7016384	0.6439004	0.4564205	0.7174552	0.7391712	0.6166643	0.9601003	0.5388182	0.4361267	0.0466341	0.9884046	0.0976248	0.4609701	0.5506545	0.6496480	0.9891539	0.9849624	0.6461152	0.5745894	0.6753259	0.0678897	0.0714430	0.4460794	0.0169823	0.8652629	0.0921590	0.5284196	0.9772430	0.0447499	0.7621256	0.1203407	0.5729971	0.0119395	0.1217129	0.9341199	0.4511456	0.2092137	0.3890162	0.3113480	0.4409068	0.9895177	0.4546226	0.4104680	0.9651233	0.5024959	0.7539298	0.2570030	0.0163232	0.8285487	0.9754856	0.4416251	0.9525799	0.7131027	0.8041139	0.9540357	0.3762079	0.0811740	0.6327176	0.2489567	0.7271045	0.3774639	0.9045638	0.0577223	0.2146350	0.2970708	0.6822704	0.0003097	0.0224204	0.7115931	0.6748158	0.4604708	0.0021998	0.1847748	0.9699865	0.8741444	0.3015413	0.2849948	0.3272038	0.9773324	0.4118082	0.7966086	0.0586789	0.5738205	0.3931751	0.0776825	0.9919802	0.0043436	0.1737458	0.9701604
750	0.4502878	0.8629144	0.2500663	0.2435488	0.7572031	0.9316342	0.9733745	0.9971961	0.8533332	0.0308306	0.6733223	0.8244431	0.7141751	0.4486251	0.7926989	0.7498378	0.6447061	0.9822089	0.7569825	0.4589787	0.0464074	0.9950180	0.0870130	0.5006543	0.5390007	0.6500952	0.9907033	0.9918297	0.6527910	0.6126442	0.5968701	0.0678084	0.0714262	0.4093573	0.0169634	0.8623383	0.0941971	0.5339988	0.9809628	0.0349147	0.8520992	0.1092469	0.6135538	0.0071770	0.1049194	0.9346005	0.4544478	0.2218251	0.3431505	0.3334662	0.4570133	0.9905667	0.4658157	0.3882127	0.9627775	0.5129689	0.7923016	0.2460472	0.0152304	0.8493921	0.9774516	0.4135264	0.9689819	0.6782941	0.7871174	0.9570775	0.3813036	0.0718040	0.6882421	0.2122234	0.6125540	0.3855174	0.9048508	0.0710797	0.2015080	0.2508197	0.7829027	0.0004247	0.0220474	0.7336811	0.7873319	0.4499480	0.0022808	0.1654330	0.9663051	0.8780276	0.2705700	0.2549110	0.3337359	0.9695415	0.4090828	0.8095824	0.0611400	0.5725957	0.4225745	0.0785455	0.9970865	0.0047645	0.1703356	0.9703056
800	0.4459470	0.8467390	0.2320546	0.2712062	0.7642045	0.9533366	0.9747296	0.9987331	0.9501636	0.0250548	0.6721588	0.8885446	0.7523238	0.4460493	0.8540430	0.7586843	0.6605885	0.9927141	0.8729081	0.4731710	0.0463771	0.9978429	0.0823949	0.5329928	0.5338350	0.6505104	0.9913988	0.9952180	0.6545083	0.6408285	0.5330669	0.0677800	0.0714169	0.3836294	0.0169419	0.8565049	0.0966918	0.5378853	0.9831658	0.0302085	0.8952362	0.1146868	0.6681841	0.0047738	0.0978325	0.9358702	0.4556501	0.2452012	0.2941675	0.3513535	0.4854625	0.9917391	0.4751106	0.3735137	0.9611892	0.5224360	0.8309018	0.2373320	0.0138084	0.8599624	0.9785929	0.3350419	0.9777401	0.6692323	0.7774310	0.9584418	0.3890604	0.0765576	0.7354270	0.1804767	0.5300451	0.3889857	0.9041511	0.0948092	0.1869214	0.2183889	0.8322715	0.0005209	0.0207344	0.7507709	0.8589580	0.4390830	0.0022727	0.1543702	0.9635879	0.8793937	0.2499969	0.2344540	0.3498497	0.9613408	0.4022209	0.8180473	0.0645941	0.5722878	0.4363029	0.0808087	0.9989416	0.0055487	0.1645344	0.9701919
850	0.4413693	0.8332567	0.2230822	0.2848099	0.7672004	0.9638079	0.9753908	0.9993455	0.9831745	0.0228919	0.6699625	0.9189201	0.7708387	0.4450041	0.8840286	0.7651884	0.6690860	0.9969605	0.9264112	0.4820064	0.0463982	0.9990518	0.0800693	0.5546514	0.5318972	0.6508146	0.9917199	0.9968135	0.6536642	0.6592818	0.4910883	0.0677693	0.0714119	0.3669360	0.0169234	0.8490533	0.0989764	0.5402090	0.9843841	0.0280539	0.8963614	0.1354471	0.7213854	0.0036072	0.0948387	0.9368979	0.4562172	0.2750936	0.2529352	0.3637779	0.5112606	0.9927762	0.4835265	0.3644530	0.9607193	0.5290870	0.8638061	0.2310771	0.0125363	0.8615120	0.9789743	0.2712167	0.9826744	0.6694721	0.7725058	0.9590703	0.3969953	0.0948534	0.7681372	0.1586255	0.4845311	0.3904145	0.9023827	0.1208787	0.1753760	0.1968870	0.8553615	0.0005815	0.0190414	0.7654603	0.8969366	0.4354182	0.0022650	0.1486965	0.9616318	0.8796323	0.2368408	0.2219000	0.3717360	0.9536165	0.3902088	0.8225833	0.0673648	0.5722116	0.4437655	0.0839069	0.9996155	0.0064578	0.1589939	0.9700412
900	0.4370573	0.8233945	0.2186278	0.2911027	0.7684695	0.9687782	0.9757093	0.9995815	0.9943086	0.0220760	0.6682974	0.9330246	0.7793097	0.4446149	0.8932935	0.7694393	0.6733582	0.9986273	0.9501593	0.4870096	0.0464828	0.9995697	0.0787890	0.5674755	0.5316870	0.6510578	0.9918706	0.9975427	0.6511723	0.6704564	0.4714771	0.0677644	0.0714094	0.3568597	0.0169101	0.8417068	0.1007195	0.5415034	0.9850373	0.0271972	0.8527610	0.1682091	0.7625864	0.0030629	0.0935540	0.9374584	0.4567046	0.3047835	0.2228487	0.3715758	0.5293265	0.9935446	0.4897423	0.3593098	0.9608468	0.5332503	0.8884319	0.2270184	0.0116247	0.8594986	0.9787569	0.2351892	0.9853670	0.6716755	0.7701608	0.9593709	0.4034539	0.1234577	0.7882699	0.1453273	0.4642456	0.3910079	0.9001703	0.1394626	0.1675074	0.1834507	0.8658814	0.0006133	0.0174527	0.7838912	0.9156948	0.4411047	0.0022747	0.1463500	0.9600839	0.8795291	0.2288260	0.2146987	0.3944099	0.9471364	0.3766866	0.8247886	0.0691875	0.5721933	0.4487552	0.0869205	0.9998603	0.0074173	0.1546173	0.9699357
950	0.4334414	0.8168488	0.2164207	0.2939107	0.7690004	0.9709431	0.9758601	0.9996717	0.9980571	0.0217619	0.6673575	0.9396157	0.7830073	0.4447153	0.8897803	0.7719768	0.6752757	0.9992794	0.9607357	0.4895200	0.0466984	0.9997915	0.0780611	0.5743249	0.5328536	0.6513400	0.9919408	0.9978595	0.6469905	0.6768348	0.4747395	0.0677612	0.0714081	0.3511393	0.0169015	0.8356261	0.1018998	0.5421984	0.9853781	0.0271178	0.7600836	0.2054420	0.7872294	0.0028294	0.0929924	0.9376074	0.4572889	0.3293439	0.2027762	0.3761019	0.5383481	0.9940476	0.4930613	0.3566283	0.9611571	0.5356721	0.9049213	0.2245731	0.0110511	0.8573901	0.9781235	0.2178419	0.9865556	0.6738293	0.7691007	0.9595188	0.4079724	0.1549550	0.7997592	0.1378285	0.4580553	0.3912626	0.8981131	0.1440505	0.1625920	0.1755385	0.8704410	0.0006283	0.0162206	0.8085028	0.9247349	0.4535323	0.0022885	0.1458342	0.9587543	0.8793835	0.2243124	0.2108135	0.4139053	0.9422592	0.3649285	0.8258090	0.0702535	0.5721893	0.4524124	0.0889816	0.9999493	0.0084070	0.1515230	0.9698787
1000	0.4307010	0.8128042	0.2153806	0.2951338	0.7692194	0.9714384	0.9759301	0.9997061	0.9993188	0.0216391	0.6669791	0.9427105	0.7843884	0.4453638	0.8784630	0.7733568	0.6758463	0.9995367	0.9655645	0.4904985	0.0471046	0.9998861	0.0776570	0.5774895	0.5354663	0.6517464	0.9919718	0.9979685	0.6411613	0.6802647	0.5031635	0.0677582	0.0714074	0.3480558	0.0168964	0.8311792	0.1026366	0.5425595	0.9855474	0.0277520	0.6385029	0.2376217	0.7936069	0.0027617	0.0927488	0.9374052	0.4579585	0.3471983	0.1901912	0.3785271	0.5385791	0.9943467	0.4939912	0.3553604	0.9614575	0.5369900	0.9150972	0.2231817	0.0107148	0.8562065	0.9772785	0.2102177	0.9867937	0.6759099	0.7686833	0.9595938	0.4108509	0.1818900	0.8059671	0.1338713	0.4581938	0.3913755	0.8964772	0.1334657	0.1597247	0.1712570	0.8719651	0.0006343	0.0154173	0.8351687	0.9290652	0.4681684	0.0022944	0.1461579	0.9575961	0.8792529	0.2221055	0.2088950	0.4285337	0.9389101	0.3565243	0.8262663	0.0707980	0.5721885	0.4549767	0.0894145	0.9999816	0.0093751	0.1494909	0.9698526

0	0.4260845	0.8085088	0.2160117	0.2960338	0.7693707	0.9698872	0.9759881	0.9997272	0.9999586	0.0216118	0.6688386	0.9448046	0.7834040	0.4460165	0.8871352	0.7746276	0.6764106	0.9997115	0.9701837	0.4909942	0.0468731	0.9999564	0.0771195	0.5783065	0.5345638	0.6515737	0.9919567	0.9975601	0.6449943	0.6834658	0.5849059	0.0677581	0.0714069	0.3454329	0.0168902	0.8239822	0.1035679	0.5428804	0.9856835	0.0305058	0.6890895	0.1795721	0.7019250	0.0033016	0.0927555	0.9359050	0.4623510	0.3758301	0.1739607	0.3804800	0.5571232	0.9940719	0.4829050	0.3550019	0.9618431	0.5381954	0.9278450	0.2214300	0.0103140	0.8571540	0.9746090	0.2055966	0.9849542	0.6797465	0.7689073	0.9596627	0.4134763	0.1977310	0.8113214	0.1306173	0.4422416	0.3914684	0.8931561	0.1114488	0.1568840	0.1664850	0.8652727	0.0006333	0.0169157	0.9035071	0.9328850	0.5112374	0.0022999	0.1481708	0.9542746	0.8787443	0.2226050	0.2090880	0.4526459	0.9334574	0.3406511	0.8266061	0.0712172	0.5721880	0.4568308	0.0796708	1.0000000	0.0124626	0.1463752	0.9698363
50	0.4951072	0.8085159	0.2167606	0.2960510	0.7696720	0.9701140	0.9759881	0.9997272	0.9999592	0.0210597	0.4544953	0.9659251	0.7836238	0.4443569	0.8875303	0.7746601	0.6762015	0.7642042	0.9702028	0.4910570	0.0467952	0.9999566	0.0769080	0.5644964	0.8009944	0.6518613	0.9906027	0.8258481	0.6451366	0.6835033	0.5786432	0.8076794	0.0177229	0.3454373	0.0168914	0.4158808	0.1034091	0.5347850	0.9549863	0.0302560	0.6933322	0.1805719	0.7064105	0.0030883	0.0928393	0.9097240	0.4642147	0.3798626	0.1392498	0.6381715	0.3612215	0.9947096	0.4877990	0.3294791	0.9709023	0.4395033	0.9301661	0.2103419	0.0101142	0.8760382	0.9733974	0.2056239	0.9875906	0.6952014	0.8335447	0.9601485	0.6686332	0.0754305	0.9193546	0.0772881	0.4485268	0.3914723	0.7763598	0.1136176	0.1834717	0.1651700	0.8656800	0.1209042	0.0174657	0.8972918	0.8742330	0.4785101	0.0297260	0.1555825	0.7923780	0.8225195	0.2111083	0.2095971	0.4572137	0.9154376	0.4080229	0.8261347	0.0577114	0.3686750	0.5333126	0.2395932	1.0000000	0.0814816	0.1641950	0.9695161
100	0.5094951	0.8092271	0.2372185	0.2966027	0.7719379	0.9693024	0.9759881	0.9997272	0.9999648	0.0196173	0.4058498	0.9705276	0.7858892	0.4336086	0.8872809	0.7746879	0.6744905	0.6779755	0.9704441	0.4910984	0.0466443	0.9999581	0.0760055	0.5167136	0.9073594	0.6530227	0.9857992	0.7664332	0.6449939	0.6833703	0.5742256	0.9128782	0.0083667	0.3466524	0.0169290	0.2936445	0.0989341	0.4905234	0.9139979	0.0300446	0.6915492	0.1830960	0.7112437	0.0023770	0.0954333	0.7486663	0.4660213	0.4028982	0.0933766	0.7198359	0.2639434	0.9958849	0.4957875	0.2940545	0.9784348	0.2597361	0.9580118	0.1907602	0.0088818	0.9233487	0.9759149	0.2057529	0.9910949	0.7175891	0.8600773	0.9555314	0.7192668	0.0340492	0.9571943	0.1612774	0.4579676	0.3914594	0.7159291	0.1150014	0.3512108	0.1647082	0.8659554	0.1657227	0.0187947	0.8905094	0.8665758	0.4216709	0.0732195	0.1778974	0.7354169	0.7976449	0.2297810	0.2107480	0.4826731	0.9034909	0.5188867	0.8322924	0.0548378	0.3172956	0.6647332	0.2887384	1.0000000	0.1963288	0.2666376	0.9684764
150	0.5124241	0.8153737	0.2985860	0.2984929	0.7748952	0.9631476	0.9759881	0.9997272	0.9999746	0.0180722	0.3850600	0.9717570	0.7936878	0.4212623	0.8864456	0.7745430	0.6720720	0.6464228	0.9711410	0.4911095	0.0465404	0.9999624	0.0751902	0.4652428	0.9493781	0.6542435	0.9799600	0.7458870	0.6446012	0.6827448	0.5726933	0.9278349	0.0067362	0.3505437	0.0170622	0.2619323	0.0865689	0.4538237	0.8985182	0.0297521	0.6841964	0.1865204	0.7152186	0.0016250	0.1072649	0.6067802	0.4677600	0.4273692	0.0685056	0.7489179	0.2365435	0.9965856	0.4977092	0.2809073	0.9832604	0.1613191	0.9736662	0.1786937	0.0082518	0.9599145	0.9788642	0.2061735	0.9924126	0.7238732	0.8687802	0.9499710	0.7239968	0.0189551	0.9705922	0.2559620	0.4718432	0.3912423	0.6685926	0.1151710	0.5130995	0.1645978	0.8661710	0.1748260	0.0198135	0.8937299	0.8698996	0.3479090	0.1238823	0.1988034	0.7158825	0.7985155	0.3816313	0.2120600	0.5104873	0.9292019	0.5731151	0.8561987	0.0548348	0.3043277	0.7417170	0.3064281	1.0000000	0.2496682	0.3884374	0.9678177
200	0.5140348	0.8296744	0.3547203	0.3010715	0.7770164	0.9481328	0.9759881	0.9997272	0.9999838	0.0166548	0.3648047	0.9726364	0.8047792	0.4136912	0.8852228	0.7741938	0.6700488	0.6348892	0.9720083	0.4910883	0.0464890	0.9999674	0.0748070	0.4291906	0.9659645	0.6549034	0.9755035	0.7387969	0.6440484	0.6816808	0.5743985	0.9299613	0.0064523	0.3550440	0.0172550	0.2611044	0.0735127	0.4380023	0.8936908	0.0293896	0.6730905	0.1899890	0.7173690	0.0010758	0.1304636	0.5418069	0.4696970	0.4419849	0.0565935	0.7591414	0.2280958	0.9968590	0.4948298	0.2792376	0.9859296	0.1264569	0.9752197	0.1731614	0.0082214	0.9785836	0.9789998	0.2068296	0.9924529	0.7221966	0.8705598	0.9466322	0.7221016	0.0124202	0.9755094	0.3128899	0.5051348	0.3904048	0.6307501	0.1139757	0.5607480	0.1647328	0.8661822	0.1741567	0.0203584	0.9031383	0.8730962	0.2566971	0.1647563	0.2111611	0.7092763	0.8072004	0.4876170	0.2138783	0.5274445	0.9539259	0.5915950	0.8850251	0.0557481	0.3010562	0.7772578	0.3138834	1.0000000	0.2696848	0.4150690	0.9675329
250	0.5171400	0.8459602	0.3862350	0.3033211	0.7782228	0.9276203	0.9759881	0.9997272	0.9999901	0.0155311	0.3457274	0.9736889	0.8147888	0.4101475	0.8839160	0.7737701	0.6686869	0.6306775	0.9727057	0.4910400	0.0464642	0.9999713	0.0746768	0.4087898	0.9725390	0.6551218	0.9729162	0.7363648	0.6434680	0.6805086	0.5789359	0.9302636	0.0064031	0.3579163	0.0174252	0.2680927	0.0645543	0.4325606	0.8921732	0.0291510	0.6610154	0.1926194	0.7171798	0.0007252	0.1583636	0.5171816	0.4712530	0.4490271	0.0511013	0.7623300	0.2221646	0.9968741	0.4897934	0.2802913	0.9875584	0.1184423	0.9719624	0.1710614	0.0082867	0.9866231	0.9778513	0.2074836	0.9921594	0.7195360	0.8703928	0.9449447	0.7203305	0.0093099	0.9775247	0.3425057	0.5653836	0.3886176	0.6036709	0.1116863	0.5728611	0.1650666	0.8655465	0.1721701	0.0206113	0.9107269	0.8748875	0.2070587	0.1910725	0.2163171	0.7071313	0.8153938	0.5306953	0.2164995	0.5358614	0.9678008	0.5964367	0.9050157	0.0569602	0.3002435	0.7924269	0.3177241	1.0000000	0.2751034	0.3841912	0.9674189
300	0.5213373	0.8590678	0.4025535	0.3048599	0.7788431	0.9086992	0.9759881	0.9997272	0.9999940	0.0147637	0.3319264	0.9747510	0.8217521	0.4087364	0.8828652	0.7733885	0.6678308	0.6291407	0.9731385	0.4909761	0.0464499	0.9999737	0.0746595	0.3989012	0.9751566	0.6551278	0.9716459	0.7355369	0.6430080	0.6794926	0.5852063	0.9303066	0.0063947	0.3589288	0.0175359	0.2743707	0.0595761	0.4307808	0.8916556	0.0291118	0.6510435	0.1937327	0.7146979	0.0005335	0.1823487	0.5083633	0.4721879	0.4521639	0.0486244	0.7630784	0.2156089	0.9967534	0.4843700	0.2814127	0.9887237	0.1184659	0.9686432	0.1704539	0.0083024	0.9897639	0.9766649	0.2079679	0.9919034	0.7178797	0.8700447	0.9438735	0.7192310	0.0078937	0.9785190	0.3569510	0.6373045	0.3860619	0.5856211	0.1089081	0.5771661	0.1655125	0.8640439	0.1708165	0.0207427	0.9143821	0.8757462	0.1869910	0.2054248	0.2172503	0.7065891	0.8210518	0.5469549	0.2196909	0.5398429	0.9747331	0.5972154	0.9151337	0.0582630	0.3001051	0.7987269	0.3200804	1.0000000	0.2742753	0.3410133	0.9673743
350	0.5254128	0.8680165	0.4113442	0.3057727	0.7791473	0.8949678	0.9759881	0.9997272	0.9999961	0.0142955	0.3237738	0.9756228	0.8258491	0.4082470	0.8823567	0.7730946	0.6672869	0.6285804	0.9733558	0.4909131	0.0464395	0.9999749	0.0746844	0.3948987	0.9762005	0.6550076	0.9710843	0.7352531	0.6427940	0.6787250	0.5916405	0.9303126	0.0063934	0.3588562	0.0175954	0.2783146	0.0571136	0.4301770	0.8914672	0.0292093	0.6457314	0.1930412	0.7105318	0.0004529	0.1988251	0.5052119	0.4726531	0.4535379	0.0475283	0.7630903	0.2092453	0.9965907	0.4795763	0.2822128	0.9895798	0.1198604	0.9664570	0.1703903	0.0082829	0.9908696	0.9758226	0.2082597	0.9917455	0.7171567	0.8699150	0.9429508	0.7186005	0.0073270	0.9790952	0.3637032	0.6979859	0.3833579	0.5738611	0.1063352	0.5791720	0.1659682	0.8619840	0.1701203	0.0208511	0.9151929	0.8761374	0.1792701	0.2123525	0.2163509	0.7066571	0.8244232	0.5527684	0.2228592	0.5417327	0.9782286	0.5970847	0.9191099	0.0594884	0.3002639	0.8013389	0.3215453	1.0000000	0.2712343	0.3075800	0.9673570
400	0.5286654	0.8736471	0.4161980	0.3062688	0.7792927	0.8863525	0.9759881	0.9997272	0.9999972	0.0140314	0.3195339	0.9762367	0.8279891	0.4080864	0.8825331	0.7728869	0.6669402	0.6283762	0.9734377	0.4908682	0.0464308	0.9999755	0.0747189	0.3937672	0.9766135	0.6547580	0.9708519	0.7351500	0.6428874	0.6781865	0.5965788	0.9303135	0.0063933	0.3584135	0.0176239	0.2804479	0.0559783	0.4299634	0.8914013	0.0293345	0.6464350	0.1907338	0.7057244	0.0004355	0.2086174	0.5040595	0.4728896	0.4541479	0.0470525	0.7629369	0.2041704	0.9964429	0.4758557	0.2827660	0.9901653	0.1209622	0.9652271	0.1704741	0.0082567	0.9911884	0.9753121	0.2084136	0.9916599	0.7169406	0.8699586	0.9421488	0.7182509	0.0071418	0.9794514	0.3667507	0.7387887	0.3810651	0.5663423	0.1045388	0.5801753	0.1663555	0.8598923	0.1698044	0.0209759	0.9146758	0.8763173	0.1760440	0.2154120	0.2150279	0.7069421	0.8262603	0.5546753	0.2255123	0.5426386	0.9800474	0.5968626	0.9201611	0.0604931	0.3006255	0.8024355	0.3223479	1.0000000	0.2680041	0.2867948	0.9673503
450	0.5309724	0.8770379	0.4188505	0.3065237	0.7793609	0.8815308	0.9759881	0.9997272	0.9999978	0.0138906	0.3174966	0.9766234	0.8290196	0.4079965	0.8833444	0.7727488	0.6667390	0.6283019	0.9734488	0.4908540	0.0464228	0.9999758	0.0747501	0.3938224	0.9767710	0.6543829	0.9707593	0.7351079	0.6432619	0.6778252	0.5987235	0.9303136	0.0063933	0.3579715	0.0176366	0.2815109	0.0554785	0.4298898	0.8913801	0.0293915	0.6529426	0.1874218	0.7015031	0.0004445	0.2139151	0.5036176	0.4730627	0.4544252	0.0468505	0.7627844	0.2007102	0.9963309	0.4732470	0.2831594	0.9905307	0.1216093	0.9645764	0.1705671	0.0082367	0.9912294	0.9750251	0.2084937	0.9916169	0.7169277	0.8700642	0.9415448	0.7180627	0.0070975	0.9796697	0.3680819	0.7627319	0.3794059	0.5616928	0.1038570	0.5806624	0.1666351	0.8581750	0.1696703	0.0211179	0.9138224	0.8764037	0.1744977	0.2167072	0.2138895	0.7072660	0.8272116	0.5552860	0.2274645	0.5430768	0.9810091	0.5966794	0.9201116	0.0612207	0.3010574	0.8029050	0.3227273	1.0000000	0.2654145	0.2749892	0.9673477
500	0.5324919	0.8790248	0.4202631	0.3066498	0.7793924	0.8792157	0.9759881	0.9997272	0.9999981	0.0138187	0.3165719	0.9768476	0.8295114	0.4078828	0.8845660	0.7726643	0.6666569	0.6282748	0.9734298	0.4908746	0.0464155	0.9999760	0.0747745	0.3942358	0.9768242	0.6539329	0.9707230	0.7350911	0.6438121	0.6775955	0.5975193	0.9303137	0.0063934	0.3576480	0.0176419	0.2820131	0.0552658	0.4298634	0.8913668	0.0293290	0.6635323	0.1839633	0.6989578	0.0004585	0.2166092	0.5034260	0.4732373	0.4545531	0.0467672	0.7626717	0.1986191	0.9962556	0.4715958	0.2834403	0.9907404	0.1219444	0.9642358	0.1706343	0.0082246	0.9911887	0.9748657	0.2085442	0.9915978	0.7169662	0.8701602	0.9411517	0.7179643	0.0070910	0.9797983	0.3686436	0.7755882	0.3783342	0.5589558	0.1043607	0.5808822	0.1668010	0.8570293	0.1696159	0.0212558	0.9130836	0.8764470	0.1736902	0.2172957	0.2130818	0.7075508	0.8277013	0.5555431	0.2287633	0.5432929	0.9815153	0.5965171	0.9197962	0.0616951	0.3014285	0.8031105	0.3229415	1.0000000	0.2636205	0.2685372	0.9673467
550	0.4641827	0.8801635	0.4206648	0.3067041	0.7792902	0.8811436	0.9759881	0.9997272	0.9999982	0.0139710	0.5276878	0.9597965	0.8297661	0.4082874	0.8858754	0.7726292	0.6676518	0.8638310	0.9733888	0.4909244	0.0464700	0.9999761	0.0750474	0.4129666	0.6996540	0.6526981	0.9752418	0.9068599	0.6443890	0.6775028	0.5933173	0.1903908	0.0600774	0.3574392	0.0176431	0.7545317	0.0552052	0.4325893	0.9030360	0.0291501	0.6754522	0.1812286	0.6987410	0.0005077	0.2138976	0.6354304	0.4733587	0.4545544	0.0494477	0.5123399	0.2013717	0.9958811	0.4694524	0.2917902	0.9863722	0.2168082	0.9466848	0.1803462	0.0082976	0.9825443	0.9712684	0.2085862	0.9918638	0.7210854	0.8104701	0.9394983	0.4333737	0.0495239	0.8840778	0.5028287	0.7807726	0.3777041	0.6742558	0.1058604	0.4847145	0.1681007	0.8566745	0.0681936	0.0210078	0.9163374	0.9351708	0.3331263	0.1422583	0.2054039	0.8737236	0.8265031	0.5805604	0.2293597	0.5444640	0.9654473	0.5537788	0.9183570	0.0770712	0.5051506	0.7807549	0.1623865	1.0000000	0.2822209	0.1902567	0.9677739
600	0.4502689	0.8806970	0.4135154	0.3064714	0.7779888	0.9039226	0.9759881	0.9997272	0.9999981	0.0144833	0.5989899	0.9561783	0.8291193	0.4140917	0.8869492	0.7727213	0.6703599	0.9500683	0.9730958	0.4909901	0.0466052	0.9999756	0.0760526	0.4691088	0.5910397	0.6508620	0.9833499	0.9663259	0.6448473	0.6778823	0.5872557	0.0851919	0.0694335	0.3565056	0.0176058	0.8968190	0.0562516	0.4577534	0.9404534	0.0289030	0.6856803	0.1798832	0.7008881	0.0006527	0.1828887	0.8222674	0.4726345	0.4534073	0.0642468	0.4337085	0.2243315	0.9950327	0.4670073	0.3164791	0.9783077	0.3863141	0.8851387	0.2013417	0.0092185	0.9483792	0.9624569	0.2086240	0.9906728	0.7199181	0.7827638	0.9429205	0.3723312	0.0897881	0.8505750	0.3580366	0.7683178	0.3778476	0.7518331	0.1079743	0.2374603	0.1684807	0.8574967	0.0336503	0.0199248	0.9208351	0.9436784	0.4380059	0.0506614	0.1817757	0.9324617	0.8239123	0.6189998	0.2284968	0.5434966	0.9355468	0.4491695	0.9034624	0.0803036	0.5561927	0.7078645	0.1121326	1.0000000	0.2111924	0.1503663	0.9689991
650	0.4475750	0.8799336	0.3807544	0.3052251	0.7753005	0.9321430	0.9759881	0.9997272	0.9999977	0.0151318	0.6380061	0.9552876	0.8248194	0.4256004	0.8875369	0.7730230	0.6731066	0.9816012	0.9723538	0.4910548	0.0467139	0.9999733	0.0767974	0.5229907	0.5522901	0.6502532	0.9881959	0.9869225	0.6450806	0.6789242	0.5809091	0.0702352	0.0710638	0.3528845	0.0174541	0.9368962	0.0616451	0.4984514	0.9693047	0.0286727	0.6917032	0.1802418	0.7048170	0.0008535	0.1450981	0.8932474	0.4712689	0.4480785	0.0913498	0.4022617	0.3177052	0.9943984	0.4677807	0.3397695	0.9705608	0.4799489	0.8683675	0.2149853	0.0098464	0.9058443	0.9603890	0.2086141	0.9880364	0.7071348	0.7700689	0.9499290	0.3595079	0.1420534	0.8377853	0.2458121	0.7184787	0.3797660	0.8116135	0.1102608	0.1607595	0.1684569	0.8599471	0.0116629	0.0186788	0.9278242	0.9410707	0.4960881	0.0171559	0.1592641	0.9518511	0.8269298	0.5491161	0.2253762	0.5351142	0.9255517	0.3755702	0.8760405	0.0794504	0.5683844	0.6232981	0.0942050	1.0000000	0.1127968	0.1416438	0.9696515
