G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G66A	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.6395787	0.5943188	0.2236249	0.0597537	0.3406832	0.0000000	0.5899062	0.2742531	0.4667640	0.2731777	0.4212867	0.4467656	0.1819482	0.0017758	0.0042046	0.0584788	0.0498932	0.6706176	0.0908512	0.4116534	0.1960411	0.2688828	0.6808299	0.0693068	0.5182237	0.6701842	0.1016092	0.0784684	0.5109648	0.6860314	0.0119620	0.0381000	0.5539182	0.0806172	0.2881339	0.0000000	0.3557944	0.6336230	0.0552839	0.6448054	0.3190723	0.3343413	0.4379877	0.1380418	0.4050787	0.6695995	0.2119216	0.3642823	0.4337990	0.6125161	0.3254674	0.0186168	0.4885142	0.7454661	0.3917166	0.1206388	0.3138681	0.0189806	0.6124740	0.4344042	0.6717832	0.1694864	0.1195254	0.2984888	0.3771240	0.2106245	0.0399364	0.1317787	0.6389644	0.2513590	0.0186815	0.6662273	0.0000875	0.6636187	0.5987180	0.2001386	0.0377961	0.0867717	0.0812606	0.3697241	0.0532084	0.4411410	0.3421297	0.2136147	0.4711739	0.3644213	0.6995534	0.5574181	0.5737033	0.4583832	0.3872698	0.2432593	0.5398864	0.0368767	0.0308104	0.2767338	0.4960097	0.6700183	0.3471059	0.1324940
0.4140542	0.3481970	0.3609990	0.0089433	0.2655047	0.0000000	0.6376695	0.2411734	0.4788831	0.4010198	0.3882999	0.4540718	0.3334784	0.0000619	0.0149982	0.0496548	0.0616938	0.5471389	0.1055504	0.4500665	0.1086281	0.2318355	0.5349195	0.1495982	0.5418620	0.5885673	0.1766687	0.1148298	0.3245832	0.7219490	0.0288969	0.0672438	0.6176472	0.0887433	0.5258514	0.3248161	0.2724799	0.6780243	0.0000000	0.6530946	0.3657298	0.4778733	0.5161794	0.1461928	0.3872178	0.6967474	0.1365015	0.3071700	0.5848069	0.6484624	0.3552766	0.0319136	0.6922926	0.3308702	0.4529787	0.1067409	0.2393937	0.0410348	0.5485806	0.5332081	0.7561902	0.1975385	0.0189293	0.2923655	0.3649771	0.1567007	0.0637207	0.1660644	0.5229528	0.3052993	0.0342265	0.6012397	0.0000703	0.2535622	0.4905286	0.2245322	0.0021305	0.1228460	0.1138816	0.2742945	0.0611383	0.5264270	0.3794370	0.2994077	0.4892559	0.2638946	0.5087045	0.5457925	0.7079005	0.5614309	0.4134101	0.3004236	0.6128764	0.0211144	0.0123531	0.2440209	0.4484394	0.6675825	0.3417224	0.1887599
0.6779293	0.2575681	0.3677392	0.0222566	0.3318080	0.0000000	0.6373116	0.3649660	0.4590957	0.3921465	0.4121249	0.4043808	0.3204943	0.0001657	0.0042621	0.0447451	0.0320515	0.6270888	0.1077744	0.3320160	0.1236659	0.0000000	0.6853379	0.0918436	0.5637343	0.5599513	0.0511610	0.0136368	0.3572065	0.6163162	0.0200018	0.0549432	0.6213441	0.0874035	0.6786038	0.3373416	0.1850362	0.6469472	0.0689898	0.6670494	0.4746060	0.4452920	0.3604427	0.1588312	0.4451766	0.6466945	0.1951468	0.3880742	0.6119246	0.6509778	0.3964609	0.0304920	0.6043696	0.2623227	0.4422409	0.1100580	0.1836561	0.0918820	0.6312490	0.1310490	0.6271352	0.1990171	0.0039196	0.2778284	0.4221905	0.1633298	0.0177471	0.1425771	0.7362864	0.3185730	0.0655637	0.7342579	0.0012348	0.2468402	0.3290898	0.3093422	0.0088451	0.0433487	0.3952359	0.2768880	0.0778669	0.5759219	0.2827840	0.3314491	0.5376742	0.2025600	0.6138918	0.6982175	0.6586886	0.5942772	0.3400061	0.2289559	0.4746466	0.0461310	0.0147342	0.3061020	0.4332616	0.7163559	0.3647986	0.0929703
0.5295179	0.2881703	0.3819141	0.0219129	0.2691754	0.0000000	0.6539812	0.2919735	0.4943077	0.3089019	0.4510411	0.3995143	0.3184347	0.0004367	0.0065110	0.0351748	0.0355317	0.6637618	0.0942594	0.3730058	0.1232507	0.2154842	0.6126293	0.0985297	0.5944478	0.5847337	0.1220680	0.1595871	0.3403338	0.6510057	0.0285505	0.0606960	0.5384932	0.0724319	0.6961261	0.4284427	0.0000000	0.7072848	0.2138530	0.5357333	0.4207327	0.4562046	0.4836393	0.1947594	0.3725868	0.7302032	0.1303257	0.3317974	0.6293151	0.5457128	0.3276369	0.0219191	0.6324054	0.2704719	0.4121517	0.0819615	0.1614303	0.1935213	0.5813816	0.2437937	0.6156906	0.3977425	0.0238170	0.3817255	0.4132718	0.0651275	0.0481586	0.1990690	0.6376865	0.4512939	0.0240811	0.6268894	0.0000100	0.2884328	0.7403827	0.2698523	0.0167287	0.1114399	0.0763268	0.2864833	0.1714897	0.5628275	0.2816371	0.0163997	0.7095382	0.0319926	0.7321725	0.5861744	0.4753454	0.7365863	0.3073914	0.2431406	0.6398297	0.0252437	0.0173141	0.2740287	0.4148496	0.7750583	0.3352036	0.1761304
0.4671986	0.1719731	0.4875269	0.0143275	0.2834364	0.0121542	0.6727520	0.4011928	0.3988055	0.4609736	0.5724351	0.4026540	0.4572458	0.0000031	0.0024188	0.0374348	0.0143351	0.6707476	0.0828387	0.0129691	0.0104569	0.1535683	0.5779491	0.5946820	0.4913965	0.5860169	0.3746240	0.2163311	0.0000000	0.0000000	0.0142653	0.0305951	0.2899256	0.0573908	0.5866859	0.3255976	0.1192943	0.6249075	0.2276305	0.7352682	0.4973589	0.5826663	0.6491506	0.2472945	0.3591326	0.4975755	0.1572796	0.3750479	0.5789369	0.6244898	0.3119363	0.0528694	0.6593588	0.3286991	0.2750686	0.0951147	0.4112797	0.1419438	0.4278996	0.4176642	0.6627936	0.1435217	0.0045602	0.3311566	0.3247713	0.1391920	0.0839780	0.4237362	0.6204918	0.3827120	0.3483007	0.6175921	0.0000187	0.6695437	0.6071923	0.0043740	0.0699406	0.0283057	0.1935379	0.1762248	0.2143263	0.4743735	0.2506202	0.0134735	0.5978756	0.1251440	0.5213774	0.5623430	0.6891024	0.5603500	0.2931908	0.3704303	0.7300863	0.0314351	0.0068800	0.4385094	0.4704781	0.6684948	0.3928397	0.1473208
0.7275600	0.3803357	0.3978396	0.0262180	0.2373476	0.0000000	0.7081501	0.2896768	0.5395800	0.3558760	0.4715186	0.4209994	0.2880873	0.0051420	0.0046028	0.0984876	0.0565841	0.7328288	0.0599885	0.3931074	0.1264686	0.2076736	0.7105664	0.1895592	0.4494383	0.6554132	0.2832910	0.1510731	0.2978225	0.6159037	0.0251430	0.0209502	0.5936545	0.0569008	0.6175815	0.3048626	0.2312442	0.5966078	0.1938215	0.5363920	0.3315716	0.4782004	0.5372376	0.1915116	0.3950785	0.7159501	0.3391755	0.6886991	0.0000000	0.5862484	0.2977852	0.0269547	0.5854187	0.4224840	0.4161490	0.1225403	0.2659277	0.2177133	0.5308446	0.3430436	0.4028011	0.1657903	0.0076910	0.4196771	0.3825303	0.0407916	0.1232579	0.0975852	0.6510460	0.3188618	0.0502527	0.6170859	0.0000241	0.2733522	0.6100544	0.0198630	0.0664887	0.0214261	0.0899308	0.1850028	0.1585646	0.5196214	0.2381291	0.0108667	0.1621730	0.1495470	0.7450112	0.5412018	0.5453159	0.6136052	0.3377686	0.3313456	0.5596326	0.0405938	0.0203056	0.2585558	0.4847962	0.6593573	0.3550670	0.3072040
0.6318581	0.5239123	0.3185191	0.0143054	0.2821479	0.1848898	0.6643757	0.3217389	0.4294378	0.3395748	0.4867701	0.5208266	0.1684720	0.0019939	0.0010250	0.0261339	0.0523553	0.6518403	0.1848905	0.3527719	0.1647528	0.1758699	0.6156550	0.6028534	0.6144009	0.6106998	0.5396796	0.3249476	0.5273116	0.7222532	0.0139317	0.0415171	0.5891264	0.0376918	0.2200717	0.0000000	0.4194878	0.6248106	0.0000000	0.6978692	0.3501331	0.3879645	0.3791036	0.1729341	0.3641019	0.7854673	0.1689319	0.4044127	0.4208777	0.6093846	0.2800329	0.0543304	0.5933087	0.7081084	0.4147775	0.0949126	0.3234900	0.1482532	0.7093036	0.6485860	0.7037513	0.0966008	0.0766024	0.3870519	0.0314099	0.2948985	0.0321769	0.2032677	0.1291272	0.3570316	0.0578071	0.6424276	0.0000741	0.6493898	0.4038658	0.1459332	0.0177923	0.1133512	0.1556012	0.5999831	0.1860060	0.5559855	0.3131156	0.1003255	0.4406356	0.3858664	0.6715572	0.6462312	0.7175112	0.6204488	0.3107218	0.2402158	0.6588861	0.0224878	0.0085838	0.2508428	0.3819930	0.6343012	0.3356812	0.1779598
0.5386150	0.3568255	0.3854878	0.0260858	0.2623848	0.0000000	0.7605010	0.2448580	0.5447721	0.4674068	0.5126775	0.4965458	0.3788988	0.0004922	0.0066136	0.0532841	0.0295475	0.6381921	0.0693644	0.3325705	0.1094539	0.2099287	0.7878337	0.0774975	0.5395504	0.6135690	0.1170777	0.1283398	0.3178299	0.7847657	0.0222389	0.0328844	0.5931202	0.0762000	0.6326659	0.3990923	0.1213216	0.0000000	0.1914255	0.5866407	0.3427103	0.6839470	0.5392673	0.1766167	0.3572343	0.6471334	0.2274465	0.4154886	0.6087542	0.6403818	0.3601988	0.0200617	0.6838203	0.2471053	0.3953490	0.2064917	0.1948315	0.4359152	0.5921820	0.0825628	0.7142199	0.3084984	0.0044982	0.2516642	0.3858102	0.0834947	0.0722430	0.2140206	0.7494716	0.2355509	0.0476787	0.6829002	0.0000006	0.6735830	0.6391777	0.1804704	0.2349106	0.1565840	0.1665318	0.2748856	0.1277507	0.5902643	0.3435117	0.3397447	0.5436102	0.1757359	0.6304338	0.5505802	0.6529663	0.5244960	0.2306534	0.2734598	0.6243312	0.0218955	0.0104647	0.2541073	0.5089673	0.6109040	0.3356981	0.1208026
0.7346514	0.4329453	0.3246766	0.0219120	0.2086754	0.0223883	0.5720750	0.1523755	0.1352636	0.3189569	0.0000000	0.3265711	0.3014437	0.0069213	0.0167457	0.0444397	0.0469796	0.7332773	0.0596377	0.3724542	0.1703292	0.2033781	0.6086470	0.1448690	0.0000000	0.5790982	0.1894097	0.1053702	0.3305810	0.6733309	0.0075441	0.0456261	0.6843400	0.0826533	0.6223735	0.3397617	0.3173361	0.6927429	0.1329550	0.6416226	0.3321905	0.5350315	0.4674956	0.2519517	0.4492629	0.6448537	0.1163074	0.3844640	0.5932734	0.4696559	0.3210600	0.1642436	0.5466301	0.4612266	0.4844366	0.1528154	0.2417835	0.4621444	0.5019749	0.3887875	0.6112190	0.1726078	0.0185299	0.3056641	0.2544393	0.0905759	0.0755949	0.1163898	0.5777589	0.3107334	0.0262999	0.7105801	0.3583913	0.1484150	0.6265544	0.2331706	0.3331839	0.1828263	0.1466820	0.2454699	0.2758827	0.5739219	0.2577676	0.3071692	0.3384676	0.2239302	0.6908881	0.6343622	0.6301812	0.6960756	0.3147679	0.5233167	0.4020732	0.0193909	0.3014979	0.1955800	0.3975271	0.6725375	0.0304826	0.2015334
0.5754136	0.4783245	0.2994716	0.0465504	0.2320243	0.1474684	0.6049363	0.2829782	0.5154626	0.4381717	0.5897052	0.4836055	0.1510639	0.0000522	0.0125030	0.0565628	0.0941292	0.5606691	0.1929257	0.4263861	0.1378048	0.1126551	0.7367131	0.7109765	0.5361422	0.5264542	0.4753101	0.3343888	0.3330103	0.6976850	0.0117651	0.0267401	0.8081326	0.0945195	0.2543010	0.0000000	0.3479213	0.0000000	0.0324909	0.7543092	0.4409551	0.6818275	0.5253887	0.2101048	0.5178933	0.6623737	0.2737522	0.4528298	0.5038109	0.6539695	0.3296588	0.0333461	0.7218523	0.6222889	0.4054416	0.2294082	0.2681318	0.2123732	0.5046252	0.0737794	0.6008609	0.1120171	0.0888749	0.3206275	0.0363247	0.3096507	0.0042082	0.1988105	0.1549603	0.2158449	0.0522025	0.5476335	0.0008287	0.6417047	0.3466397	0.2548972	0.4250712	0.0898438	0.1558860	0.5835719	0.1880259	0.5271107	0.2749377	0.1326516	0.4904154	0.4386953	0.5762540	0.5327647	0.6183493	0.4543975	0.3594205	0.2805098	0.5316298	0.0170058	0.0167924	0.2277604	0.5000086	0.1625858	0.2966420	0.2217829
