G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G71A	G95	G96	G97	G98	G99	G100
0.9344877	0.8310184	0.5083355	0.6282803	0.8585489	0.8627582	0.9829549	0.9984991	0.4423225	0.0926947	0.7701714	0.8533073	0.6983732	0.5114918	0.7200442	0.8751718	0.7127092	0.9991113	0.7540500	0.4723649	0.0000765	0.9999001	0.0706707	0.5184132	0.4339228	0.4365267	0.6185632	0.7389492	0.6520344	0.7151886	0.3312029	0.1935581	0.4847879	0.1353248	0.0002307	0.0150504	0.8140173	0.6908545	0.9983158	0.4628137	0.8002673	0.1511312	0.5949313	0.0501877	0.3352439	0.9812472	0.2801730	0.2931780	0.0063622	0.7953456	0.4250896	0.9939469	0.6508475	0.3933401	0.9886524	0.5536679	0.7069222	0.1708902	0.0017697	0.9999862	0.9945315	0.4826143	0.7996240	0.7982775	0.7355580	0.9930960	0.5667196	0.0555282	0.7396748	0.0882627	0.5118471	0.0994150	0.5877596	0.2216266	0.4335905	0.1077373	0.7525784	0.0537500	0.0193106	0.9272913	0.8339976	0.1797040	0.2035474	0.4697354	0.9953061	0.5278030	0.5306209	0.0119856	0.9036335	0.9879478	0.5306144	0.9116286	0.1326073	0.7380530	0.8538938	0.3967580	0.8480440	0.2513382	0.3836652	0.9999999
0.5378842	0.9912694	0.3204567	0.3182197	0.7215156	0.4176710	0.9826543	0.9997652	0.9999407	0.0227362	0.4059723	0.5840995	0.4344141	0.7393047	0.9769131	0.7125963	0.8401421	0.9999905	0.8232690	0.4658617	0.0000192	0.9555096	0.0980914	0.4252060	0.8679028	0.9506312	0.9195753	0.9504698	0.6479011	0.7636846	0.5557786	0.0778042	0.0000140	0.4406293	0.0175691	0.1570954	0.3143333	0.4372624	0.9923495	0.2017479	0.7785509	0.1416696	0.7156138	0.0361768	0.3868414	0.2464035	0.6203371	0.8969755	0.1039309	0.4589332	0.5201231	0.9991440	0.5402119	0.3051717	0.9998345	0.6539086	0.5957580	0.0015240	0.0031263	0.7522446	0.8612977	0.3998842	0.8298742	0.7693071	0.3093209	0.8964482	0.0354067	0.0113759	0.7231405	0.2979451	0.5307753	0.2938328	0.8759628	0.1437765	0.5161076	0.0561865	0.2805221	0.0001913	0.0169327	0.9165186	0.9179878	0.2665168	0.5555852	0.2021561	0.9764410	0.7410587	0.7311419	0.1851493	0.3709325	0.7568033	0.3158913	0.7544982	0.1385665	0.6041493	0.8749669	0.0846630	0.7531350	0.1573126	0.7961476	1.0000000
0.6112579	0.9719230	0.4422647	0.3455309	0.8008933	0.8496191	0.9815736	0.9997681	0.9998148	0.0266872	0.7393897	0.9523955	0.6785802	0.1220431	0.3160225	0.7659266	0.9145455	0.9353188	0.9290910	0.3778145	0.0073635	1.0000000	0.0066119	0.8972145	0.3316649	0.8058279	0.8051170	0.8490546	0.5908238	0.7921637	0.8997735	0.2260479	0.0000103	0.2562281	0.4873400	0.2365129	0.2007071	0.0428333	0.5644666	0.4560545	0.2092078	0.3561050	0.4738442	0.1378449	0.2713201	0.9223523	0.8209643	0.2514502	0.0596095	0.6051787	0.8396617	0.8065642	0.1960697	0.1800902	0.9988523	0.7514748	0.5738874	0.1116809	0.0028200	0.8313570	0.8291217	0.4589528	0.8049519	0.7240661	0.6210201	0.6092076	0.4096007	0.2501409	0.8982649	0.1362294	0.9000098	0.1185793	0.7488614	0.2216586	0.5117361	0.4418913	0.6674559	0.1981813	0.0153271	0.6945027	0.9892337	0.1918103	0.0108475	0.1134282	0.9837590	0.9705685	0.4607600	0.1101272	0.6649179	0.9507117	0.2896211	0.4763438	0.0013577	0.8335613	0.7401165	0.2480317	0.8337652	0.2806187	0.1256814	1.0000000
0.4348378	0.9403333	0.5768193	0.6021194	0.7659998	0.7998332	0.8994957	0.9274300	0.7655633	0.0026991	0.6725057	0.7135761	0.4587473	0.7039652	0.5766507	0.8634617	0.6858931	0.9944497	0.3397795	0.4492493	0.6548932	0.9984248	0.2306835	0.2945838	0.5613277	0.9065456	0.7456577	0.7180931	0.5246457	0.6856007	0.8739480	0.5881439	0.0323837	0.1430062	0.0159707	0.6516814	0.1495709	0.6419888	0.9802928	0.6438420	0.1561811	0.4014068	0.4899048	0.1869199	0.0772202	0.6538951	0.4221742	0.7793088	0.1844268	0.3103383	0.3334553	0.8146240	0.5078547	0.4677042	0.7378754	0.5686751	0.7414832	0.1795097	0.1378060	0.9721053	0.9611101	0.5360768	0.7125312	0.9240037	0.7894301	0.9721706	0.7794819	0.5351227	0.3568108	0.2949401	0.3014034	0.5482438	0.9760176	0.3266175	0.5815375	0.4569780	0.5006117	0.0151661	0.2293353	0.5082814	0.8721360	0.7155653	0.0016776	0.3469022	0.9568516	0.3692144	0.3532806	0.1730900	0.3710992	0.7911712	0.5702744	0.7739323	0.3180222	0.5982943	0.4802019	0.0492510	1.0000000	0.4463329	0.3189994	0.9451848
0.3640238	0.7421089	0.1356953	0.2267887	0.7345344	0.4375676	0.9460250	0.8218054	0.9999866	0.0184478	0.9383938	0.5367715	0.4109647	0.7666518	0.9270643	0.8504374	0.5499339	0.9682571	0.0787735	0.3163973	0.1555680	0.7249761	0.3689081	0.5068059	0.4376509	0.6247656	0.9960582	0.9998277	0.6063437	0.5863880	0.4795207	0.0000001	0.0000639	0.4447608	0.0172915	0.6052708	0.1125295	0.4695707	0.8388218	0.0062286	0.8430693	0.1346432	0.7056614	0.0002777	0.1687137	0.4972105	0.2361416	0.0967904	0.1564088	0.3947974	0.7979936	0.9797285	0.6499454	0.0567610	0.9990846	0.3898257	0.8548272	0.7332852	0.0613647	0.6825915	0.9165523	0.1462494	0.9937939	0.6169876	0.8904023	0.7799884	0.3100304	0.0541877	0.3638294	0.1861144	0.6185024	0.7307670	0.9507900	0.2148809	0.1438242	0.2477415	0.6415467	0.2126189	0.0159841	0.7559333	0.7114100	0.4909245	0.2060351	0.4216402	0.9293637	0.9268747	0.3262982	0.0103257	0.4656932	0.9596188	0.5300885	0.9895333	0.0449552	0.5845771	0.0253530	0.0171584	1.0000000	0.1689260	0.0868771	0.9999976
0.2095577	0.4733837	0.1253020	0.7410281	0.7168409	0.8655597	0.9797785	0.9997669	0.9999999	0.0094604	0.5419992	0.9612575	0.8344229	0.4039827	0.8997794	0.9995560	0.9495850	0.7846248	0.9877991	0.4872804	0.0307944	0.9999995	0.0119490	0.4861974	0.4430600	0.6250322	0.9969002	0.9967961	0.6571570	0.8147529	0.8164007	0.1603556	0.1281568	0.3431555	0.0007660	0.9534278	0.0579191	0.4941869	0.9993894	0.0326098	0.3594698	0.1782507	0.4481964	0.2453795	0.0708262	0.9458099	0.5167494	0.2416730	0.0146955	0.5584972	0.4769529	0.6666912	0.4458860	0.6527806	0.9639405	0.4032348	0.9714655	0.6578785	0.0020589	0.7124742	0.8843622	0.1965509	0.8863592	0.2777663	0.6290337	0.9826784	0.0069259	0.0313224	0.6156263	0.0760082	0.2223833	0.5760772	0.4728551	0.2466553	0.3295894	0.3370331	0.7325922	0.1656663	0.0000000	0.8399016	0.7632972	0.2320940	0.0039078	0.3017933	0.4110685	0.7188896	0.6608752	0.6534776	0.6501420	0.3148176	0.1944590	0.8460854	0.5278688	0.2805268	0.6718345	0.3653530	1.0000000	0.2353831	0.2977195	1.0000000
0.6500270	0.7786423	0.7970811	0.5844765	0.7965341	0.9154190	0.9781104	0.9997107	0.9266529	0.0291203	0.2274857	0.5751206	0.4298517	0.7444587	0.7508828	0.9972051	0.6506014	0.9957829	0.9999300	0.4902729	0.0811331	0.9215114	0.0153257	0.7909684	0.5220258	0.8976774	0.8092403	0.8246982	0.6032342	0.6629792	0.4665862	0.2805414	0.0329565	0.4238242	0.0164594	0.0393766	0.5198791	0.7449419	0.9935186	0.2236125	0.8313903	0.1041139	0.6699392	0.2697239	0.3536224	0.9746976	0.2429670	0.0076962	0.9228507	0.1427076	0.2672816	0.9886613	0.1097659	0.4667333	0.9987364	0.2176692	0.4924051	0.1837296	0.2854216	0.9998744	0.9999831	0.6548279	0.4315249	0.4528674	0.9497484	0.9608749	0.4828610	0.0096475	0.7493179	0.0206338	0.7898206	0.0818162	0.9950194	0.1439169	0.7186694	0.6075845	0.4930564	0.0551705	0.0126743	0.9179605	0.7032625	0.3092059	0.2405325	0.2024594	0.9287879	0.6883555	0.3620435	0.6521101	0.2552004	0.9998683	0.4317864	0.9976554	0.0354749	0.7226364	0.2254266	0.2226874	1.0000000	0.3524762	0.5759305	0.9866361
0.4475786	0.9536618	0.7646333	0.2092041	0.7168151	0.6237268	0.9094013	0.9998088	0.9999988	0.0132045	0.1691783	0.4615097	0.1962334	0.7996061	0.8020753	0.6474935	0.4891865	0.9996943	0.7333768	0.6612054	0.0001564	0.9996853	0.1389172	0.3739862	0.4364180	0.7572486	0.9631645	0.9986224	0.6447678	0.5300453	0.4631260	0.0000046	0.2198082	0.2232891	0.0174893	0.9460753	0.0615331	0.4455885	0.9995502	0.0249263	0.6712584	0.1780179	0.7002942	0.0002681	0.1258178	0.5682562	0.0287378	0.0934358	0.9339388	0.1276170	0.3603144	0.9916562	0.3106624	0.5260995	0.9982733	0.8346625	0.3644648	0.9506246	0.1595088	0.7993039	0.5707016	0.1347678	0.6955474	0.2280500	0.6979275	0.9734165	0.4174147	0.0389304	0.5281809	0.4239736	0.2116143	0.7151755	0.8689206	0.2225287	0.1415134	0.1032825	0.4035035	0.0575550	0.0163855	0.8193827	0.8264170	0.9092472	0.0385865	0.2729003	0.9602407	0.9763536	0.1809372	0.2093560	0.0413584	0.9999857	0.1915555	0.7014167	0.3690608	0.2853466	0.2956837	0.1161752	0.3521427	0.0000000	0.0296148	0.7546654
0.7133214	0.3433139	0.0387410	0.5924354	0.9672934	0.5238199	0.9608621	0.8390876	0.1396122	0.1099317	0.5334268	0.7693425	0.5667690	0.2135981	0.8578050	0.7315193	0.3617359	0.9998280	0.9997284	0.4843383	0.0000113	1.0000000	0.0219957	0.4532137	0.2657514	0.5897919	0.8559927	0.4863249	0.4126007	0.5510886	0.5557786	0.0942681	0.0535703	0.4851282	0.1292169	0.0853539	0.8520564	0.1067543	0.5417411	0.2127131	0.7785509	0.1416696	0.7156138	0.2963916	0.4734401	0.9796184	0.5609541	0.7517240	0.0393720	0.5144431	0.8656751	0.6558185	0.7533358	0.0762398	0.9985105	0.5132042	0.8927198	0.2549411	0.2371863	0.9991423	0.9436946	0.3506759	0.9728784	0.4363122	0.6609119	0.1181740	0.5977883	0.1790111	0.8736018	0.2981457	0.8450968	0.9049679	0.5844224	0.1376144	0.1457291	0.6598157	0.5788567	0.0876609	0.2201724	0.7497542	0.4663265	0.8458798	0.5423173	0.2746534	0.7177155	0.8253026	0.5265642	0.3536444	0.0083462	0.9155387	0.0514103	0.4012592	0.0045102	0.6586379	0.7798215	0.0607783	0.7527085	0.3655468	0.3629801	1.0000000
0.4189297	0.8763819	0.2140911	0.5156458	0.9999566	0.5265527	0.9093965	0.9997654	0.9543185	0.0337985	0.9260799	0.1430913	0.1357130	0.8200647	0.2723701	0.8498187	0.5261887	0.9095925	0.2126234	0.2954059	0.0007839	0.8690966	0.2801710	0.0837055	0.9443361	0.8949717	0.8212242	0.4995069	0.5029117	0.7123576	0.9958103	0.0591729	0.0000749	0.7005080	0.0002488	0.3297195	0.1569363	0.6510044	0.9994318	0.8733180	0.0421970	0.5702927	0.3037765	0.0660045	0.0719748	0.8943086	0.3279112	0.0584197	0.9573144	0.1234641	0.0479702	0.9844546	0.4177148	0.5846430	0.5775219	0.4406802	0.7846143	0.2132901	0.1748022	0.9721793	0.9642844	0.0005310	0.7474553	0.7259958	0.6009353	0.9723585	0.4707119	0.0464712	0.5768842	0.6294076	0.4355574	0.3191506	0.8962768	0.2475554	0.8961140	0.0535547	0.3177231	0.0546825	0.0354726	0.9765635	0.3782236	0.0263140	0.1070077	0.5371498	0.5215168	0.8450047	0.7043930	0.2825270	0.6267193	0.9748064	0.8098733	0.4406287	0.2501746	0.5189862	0.3023923	0.5260948	0.9159109	0.0081963	0.7362729	0.8474675
