Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G63A	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
1000	0.0755037	0.4392734	0.2881325	0.7167863	0.9817212	0.9992133	0.4511499	0.0273322	0.2013108	0.6733444	0.4371771	0.7033663	0.4924265	0.3394894	0.5551170	0.0107900	0.6646925	0.2442010	0.4482517	0.9236160	0.7908486	0.6597279	0.4572771	0.3579889	0.9999939	0.8648863	0.3980173	0.9963111	0.0591589	0.9686549	0.1102394	0.7834020	0.4718020	0.7948896	0.8948592	0.7899574	0.9983991	0.1522170	0.5353332	0.9075283	0.8296414	0.4087655	0.0899035	0.1977671	0.0279889	0.1299573	0.9999984	0.5722012	0.3162613	1.0000000	0.1504349	0.2087290	0.2131570	0.0000583	0.0846745	0.1240316	0.1403651	0.5875974	0.4085117	0.8715062	0.5570296	0.2618180	0.9467385	0.8278940	0.5175191	0.2946293	0.9489949	0.9283682	0.8870191	0.4050820	0.3546464	0.5927836	0.8891103	0.3775688	0.9412259	0.3976729	0.5675967	0.2810369	0.9919603	0.9997829	0.9839468	0.1159318	0.1422854	0.8216262	0.5436854	0.7293529	0.0143878	0.1094725	0.1356006	0.9855666	0.0500168	0.9558939	0.3019090	0.5104380	0.8456389	0.4235167	0.5232780	0.6854019	0.9359497	0.0380505

0	0.0774981	0.4421654	0.2882468	0.7174243	0.9773964	0.9986078	0.4432736	0.0303102	0.2166974	0.6736892	0.4360052	0.7014581	0.4966002	0.3450964	0.5551055	0.0111723	0.6645578	0.2443235	0.4482157	0.9242772	0.7905294	0.6579861	0.4567951	0.3578689	0.9999994	0.8649095	0.3981045	0.9962757	0.0592024	0.9643286	0.1132171	0.7849783	0.4712320	0.7951986	0.8927333	0.7884267	0.9984113	0.1525149	0.5348305	0.9072760	0.8300375	0.4090268	0.0894633	0.1970370	0.0283055	0.1285167	0.9999985	0.5758156	0.3149024	1.0000000	0.1523619	0.2090609	0.2107102	0.0000596	0.0781402	0.1176118	0.1385623	0.5878905	0.4091036	0.8698824	0.5672232	0.2621157	0.9458657	0.8283254	0.5191435	0.2957426	0.9491158	0.9240112	0.8870459	0.4059866	0.3595794	0.5935211	0.8891341	0.3784860	0.9401471	0.3106459	0.5693013	0.2734468	0.9919643	0.9996802	0.9843663	0.1168595	0.1423161	0.8341147	0.5447561	0.7293653	0.0150619	0.1064329	0.1354155	0.9856333	0.0496488	0.9556019	0.3014942	0.5104500	0.8579440	0.4244318	0.5223549	0.6848306	0.9354060	0.0380328
50	0.0890560	0.6556921	0.4333984	0.4086224	0.9773785	0.9598278	0.4186867	0.1909586	0.2236637	0.6239755	0.4355341	0.7014245	0.4987495	0.3608901	0.5551051	0.0149453	0.5319949	0.2443171	0.4298412	0.9242772	0.7905294	0.8511427	0.5479313	0.3578689	0.9999994	0.8656418	0.3981059	0.9962431	0.0627687	0.9571839	0.1125130	0.7826589	0.5247158	0.8026658	0.8922200	0.7570783	0.8122472	0.1476901	0.5223059	0.7482205	0.8100477	0.2793614	0.5778901	0.2120302	0.0267073	0.5699993	0.9999995	0.5669358	0.5542715	0.5038328	0.0220025	0.2084705	0.1787896	0.0000412	0.0682836	0.1066881	0.1249782	0.5672526	0.4314917	0.8655893	0.5366246	0.2626053	0.9455182	0.8356210	0.5081589	0.2957520	0.5370746	0.9244179	0.8922524	0.4159476	0.3924755	0.5926758	0.8902878	0.1769325	0.7578046	0.1878629	0.7593195	0.2496531	0.9919646	0.7715471	0.9845044	0.1102309	0.1487600	0.9157139	0.5525419	0.6820367	0.1750191	0.0782454	0.0688534	0.9877188	0.0501310	0.9566686	0.3021398	0.4969816	0.8973374	0.4135379	0.5584756	0.6961801	0.9186748	0.0380310
100	0.1359553	0.7419348	0.4896612	0.3343460	0.9737912	0.7189820	0.4102381	0.2317956	0.3161303	0.6070527	0.4316663	0.7002712	0.5171373	0.4174204	0.5550892	0.0339467	0.5044234	0.2442532	0.4240661	0.9242772	0.7905294	0.9270534	0.5862768	0.3578689	0.9999995	0.8673307	0.3981748	0.9958451	0.0715915	0.9369498	0.1119009	0.7630214	0.5845092	0.8220581	0.8855977	0.6625818	0.7748391	0.1261296	0.4990635	0.6767289	0.7756030	0.3195678	0.7394775	0.2498429	0.0778885	0.7631797	0.9999996	0.5478154	0.6972644	0.4039147	0.0032309	0.2010223	0.1653824	0.0000248	0.0560382	0.1016231	0.0947679	0.5265938	0.4879414	0.8520068	0.4567615	0.2692774	0.9343201	0.8521074	0.4789975	0.2963372	0.4238064	0.9190022	0.9084254	0.4426957	0.4613322	0.5922880	0.8933798	0.1526076	0.7361954	0.1339860	0.8142678	0.2253965	0.9919716	0.6670019	0.9849780	0.0833724	0.1600045	0.9619854	0.5701991	0.5921110	0.3536749	0.0579990	0.0421311	0.9898429	0.0506608	0.9632524	0.3041719	0.3615140	0.9556307	0.3949053	0.6491767	0.7126587	0.8800809	0.0380093
150	0.1950148	0.7817417	0.5027713	0.3126424	0.9494858	0.5168686	0.4153842	0.2462052	0.4585665	0.5880537	0.4264873	0.6959536	0.5485630	0.4834870	0.5550063	0.0578586	0.4986133	0.2441669	0.4223169	0.9242772	0.7905294	0.9578099	0.5774835	0.3578689	0.9999995	0.8685680	0.3985592	0.9948263	0.0786629	0.8852103	0.1159522	0.7344871	0.6041285	0.8401664	0.8663014	0.5705727	0.7676052	0.1043590	0.4795999	0.6406875	0.7727173	0.3710555	0.7937307	0.3104104	0.1964218	0.8580831	0.9999996	0.5330913	0.7651339	0.3837932	0.0005430	0.1919100	0.1596584	0.0000310	0.0449511	0.1010278	0.1032804	0.4847652	0.5402848	0.8336395	0.3962147	0.2862547	0.9218239	0.8655847	0.4518435	0.2986250	0.3588303	0.8966817	0.9256276	0.4688360	0.5116957	0.5963120	0.8966701	0.1494985	0.7272576	0.1252089	0.8294481	0.2164296	0.9919646	0.6426212	0.9857082	0.0811688	0.1702319	0.9788376	0.5738133	0.5368751	0.4212057	0.0829581	0.0295906	0.9883941	0.0506332	0.9698051	0.3066869	0.2716107	0.9842515	0.3839021	0.7282852	0.7215482	0.8522637	0.0379589
200	0.2404356	0.7979263	0.5059798	0.3019811	0.8848456	0.4405784	0.4178105	0.2520966	0.5803678	0.5709990	0.4240534	0.6896278	0.5770876	0.5348934	0.5548296	0.0736628	0.4971299	0.2442634	0.4217955	0.9242772	0.7905294	0.9688755	0.5576754	0.3578689	0.9999995	0.8691229	0.3994474	0.9934777	0.0822207	0.8238653	0.1250020	0.7126507	0.6111554	0.8530879	0.8357503	0.5153625	0.7664035	0.0954667	0.4626343	0.6236979	0.7900152	0.3996485	0.8137449	0.3708262	0.2894495	0.9019366	0.9999995	0.5247174	0.7933133	0.3797411	0.0001873	0.1856892	0.1562428	0.0000738	0.0399719	0.1005601	0.0925597	0.4324577	0.5781436	0.8138902	0.3696977	0.3051121	0.9119620	0.8737641	0.4344196	0.3024325	0.2685804	0.8631103	0.9392205	0.4885364	0.5393057	0.6035001	0.8992632	0.1493175	0.7227726	0.1279538	0.8339194	0.2149776	0.9918724	0.6411851	0.9867676	0.0881598	0.1812591	0.9809318	0.5596757	0.5133322	0.4555815	0.1231593	0.0232095	0.9854595	0.0502975	0.9734840	0.3109669	0.2502452	0.9939350	0.3787706	0.7790809	0.7552325	0.8367050	0.0378961
250	0.2667648	0.8015136	0.5049389	0.2948832	0.7883273	0.4369651	0.4184349	0.2542383	0.6622255	0.5607495	0.4248480	0.6840217	0.5964301	0.5672188	0.5546003	0.0817675	0.4962929	0.2447100	0.4216411	0.9242772	0.7905294	0.9714866	0.5441056	0.3578689	0.9999995	0.8693579	0.4006996	0.9922752	0.0833849	0.7793948	0.1354218	0.6993118	0.6141984	0.8612915	0.8019856	0.4865353	0.7662251	0.1364768	0.4484103	0.6189056	0.8086484	0.4129851	0.8235698	0.4083362	0.3419045	0.9211451	0.9999995	0.5208258	0.8056308	0.3789251	0.0001589	0.1817897	0.1529913	0.0001480	0.0382154	0.1000245	0.0859142	0.3814309	0.6046118	0.7964313	0.3633774	0.3198421	0.9020038	0.8781821	0.4252317	0.3068094	0.2024873	0.8319932	0.9488482	0.5019393	0.5524637	0.6105775	0.9010155	0.1503346	0.7203739	0.1319221	0.8355415	0.2144702	0.9917093	0.6453139	0.9877810	0.0959845	0.1918575	0.9789822	0.5369230	0.5066721	0.4740917	0.1427474	0.0197524	0.9832783	0.0499351	0.9752058	0.3195289	0.2873004	0.9969579	0.3766001	0.8093302	0.7788670	0.8271805	0.0378344
300	0.2783837	0.7985144	0.4870483	0.2902574	0.6922859	0.4568377	0.4186719	0.2548808	0.7104167	0.5580382	0.4272419	0.6803930	0.6074783	0.5842497	0.5543874	0.0840529	0.4954392	0.2454675	0.4215994	0.9242772	0.7905294	0.9710314	0.5369980	0.3578689	0.9999995	0.8695681	0.4019691	0.9914689	0.0835132	0.7536077	0.1440923	0.6912643	0.6166231	0.8660887	0.7725356	0.4717911	0.7656756	0.2230845	0.4384670	0.6204046	0.8220198	0.4192533	0.8299199	0.4272969	0.3684843	0.9293912	0.9999994	0.5195126	0.8119103	0.3787608	0.0001611	0.1791850	0.1497025	0.0002355	0.0377836	0.0997204	0.0837881	0.3425498	0.6223671	0.7836420	0.3650948	0.3299470	0.8924550	0.8803517	0.4209813	0.3107426	0.1772461	0.8092252	0.9554162	0.5105218	0.5561498	0.6146438	0.9020959	0.1516217	0.7111916	0.1345107	0.8361601	0.2128941	0.9916386	0.6492494	0.9885275	0.1012532	0.1992135	0.9786105	0.5146114	0.5066478	0.4820802	0.1466252	0.0177787	0.9826626	0.0496704	0.9759802	0.3311195	0.3511192	0.9979241	0.3757785	0.8271448	0.7876312	0.8207011	0.0377768
350	0.2805026	0.7900760	0.4544228	0.2874870	0.6180921	0.4761540	0.4190434	0.2543500	0.7373524	0.5591384	0.4297764	0.6785698	0.6127425	0.5907819	0.5542338	0.0790798	0.4946059	0.2463360	0.4216059	0.9242772	0.7905294	0.9699056	0.5335275	0.3578689	0.9999995	0.8698276	0.4029775	0.9910383	0.0833769	0.7419498	0.1499527	0.6855244	0.6204991	0.8686975	0.7509917	0.4668930	0.7633698	0.2877244	0.4330318	0.6239359	0.8302741	0.4225181	0.8341844	0.4363800	0.3814696	0.9329680	0.9999994	0.5194228	0.8168580	0.3787277	0.0001590	0.1771364	0.1468227	0.0003347	0.0379360	0.0997422	0.0856134	0.3169680	0.6329308	0.7756869	0.3685509	0.3363943	0.8888235	0.8811481	0.4191369	0.3139396	0.1752049	0.7928924	0.9601233	0.5158959	0.5494209	0.6139295	0.9027142	0.1525783	0.6571987	0.1353957	0.8360976	0.2112963	0.9916766	0.6495044	0.9889873	0.1025511	0.2022968	0.9793650	0.4977735	0.5079175	0.4841888	0.1459900	0.0166203	0.9835761	0.0495050	0.9764024	0.3422757	0.3954589	0.9980821	0.3755321	0.8375942	0.7918070	0.8163794	0.0377230
400	0.2761777	0.7780249	0.4259814	0.2858462	0.5684568	0.4879460	0.4197562	0.2530447	0.7524817	0.5610802	0.4318095	0.6779334	0.6141832	0.5900376	0.5541435	0.0684251	0.4939249	0.2471101	0.4216453	0.9242772	0.7905294	0.9689423	0.5317780	0.3578689	0.9999995	0.8700872	0.4036382	0.9908508	0.0832538	0.7427479	0.1532805	0.6803026	0.6252970	0.8699836	0.7381915	0.4686872	0.7587705	0.3209707	0.4308001	0.6273709	0.8350858	0.4243969	0.8368514	0.4407271	0.3879384	0.9345689	0.9999994	0.5197026	0.8220707	0.3787211	0.0001545	0.1752663	0.1446775	0.0004469	0.0384954	0.1000540	0.0903251	0.3017200	0.6382238	0.7715885	0.3710426	0.3402353	0.8920637	0.8810875	0.4181478	0.3168791	0.1816970	0.7812459	0.9634740	0.5194170	0.5336570	0.6108480	0.9030373	0.1530668	0.5561183	0.1349997	0.8354665	0.2108453	0.9917397	0.6455591	0.9892217	0.1008022	0.2022841	0.9786076	0.4875427	0.5095826	0.4837828	0.1461639	0.0159141	0.9852871	0.0494075	0.9767760	0.3509029	0.4097744	0.9978517	0.3755021	0.8435705	0.7943956	0.8136868	0.0376740
450	0.2679608	0.7667109	0.4077537	0.2846942	0.5376998	0.4919004	0.4208041	0.2514460	0.7610339	0.5627292	0.4332554	0.6779724	0.6130371	0.5845462	0.5540992	0.0572062	0.4934545	0.2476810	0.4217029	0.9242772	0.7905294	0.9682923	0.5308303	0.3578689	0.9999995	0.8702918	0.4040066	0.9907855	0.0831910	0.7547163	0.1547271	0.6751887	0.6293203	0.8705523	0.7328795	0.4727047	0.7535087	0.3360120	0.4302819	0.6300144	0.8378537	0.4255153	0.8383988	0.4428525	0.3914640	0.9352944	0.9999994	0.5199282	0.8270606	0.3787197	0.0001509	0.1736015	0.1433085	0.0005566	0.0395251	0.1005127	0.0956229	0.2933657	0.6405030	0.7701620	0.3716336	0.3423454	0.8975595	0.8806061	0.4173033	0.3196230	0.1885845	0.7745908	0.9655632	0.5220088	0.5153217	0.6087379	0.9031843	0.1531927	0.4775463	0.1340340	0.8345338	0.2117691	0.9917860	0.6395652	0.9893022	0.0980692	0.2008305	0.9749323	0.4825042	0.5118384	0.4826755	0.1482343	0.0154526	0.9868754	0.0493511	0.9771659	0.3567340	0.4036943	0.9975082	0.3755323	0.8467910	0.7961374	0.8121132	0.0376329
500	0.2589291	0.7588749	0.3973884	0.2836687	0.5194478	0.4898587	0.4220538	0.2498108	0.7653087	0.5638841	0.4342390	0.6783792	0.6103928	0.5771068	0.5540809	0.0485519	0.4931738	0.2480421	0.4217605	0.9242772	0.7905294	0.9678936	0.5302896	0.3578689	0.9999995	0.8704237	0.4041845	0.9907692	0.0831679	0.7740762	0.1548877	0.6706159	0.6319314	0.8708365	0.7322540	0.4759468	0.7493138	0.3424025	0.4305023	0.6318357	0.8394501	0.4261677	0.8392502	0.4439494	0.3935472	0.9355927	0.9999994	0.5199839	0.8311256	0.3787194	0.0001494	0.1722993	0.1425851	0.0006448	0.0411396	0.1009521	0.0998339	0.2891926	0.6414771	0.7703265	0.3704033	0.3433922	0.9022278	0.8800849	0.4164631	0.3216303	0.1924820	0.7725495	0.9666653	0.5240617	0.4999159	0.6081798	0.9032375	0.1531019	0.4388193	0.1330742	0.8336242	0.2135521	0.9918096	0.6337719	0.9892863	0.0956164	0.1991056	0.9692967	0.4806225	0.5141739	0.4816779	0.1516494	0.0151429	0.9879716	0.0493184	0.9775156	0.3603777	0.3869819	0.9972155	0.3755650	0.8484195	0.7972973	0.8112352	0.0376017
550	0.2175119	0.5390027	0.2754837	0.5869981	0.5089588	0.5675965	0.4388641	0.0896900	0.7669298	0.6106580	0.4352826	0.6789949	0.6044375	0.5439845	0.5540756	0.0342172	0.6246684	0.2482462	0.4398724	0.9242772	0.7905294	0.8258644	0.4374742	0.3578689	0.9999994	0.8699477	0.4042547	0.9908560	0.0780074	0.7979085	0.1559921	0.6672734	0.6278220	0.8659207	0.7401277	0.5784928	0.9302871	0.3506596	0.4391132	0.7926356	0.8594294	0.5936203	0.4077775	0.4297976	0.3722584	0.6371639	0.9999975	0.5212718	0.6781780	0.8748866	0.1584426	0.1709580	0.1711980	0.0009386	0.0519014	0.1017073	0.1400358	0.2964618	0.6184312	0.7790579	0.3781896	0.3357730	0.9172104	0.8634169	0.4196136	0.3226874	0.5792332	0.7709699	0.9670509	0.5095512	0.4433722	0.6120238	0.9022363	0.3611403	0.6017396	0.1292664	0.6519659	0.2362145	0.9919008	0.8184135	0.9891598	0.0907613	0.1885235	0.9035449	0.4799350	0.5752857	0.4670943	0.1886925	0.0533288	0.9900555	0.0483891	0.9777367	0.3615633	0.3630276	0.9917730	0.3774344	0.8388338	0.7962963	0.8171410	0.0375807
600	0.1454712	0.4659352	0.2652914	0.6583542	0.5074142	0.7891384	0.4702685	0.0524319	0.7142623	0.6269081	0.4391113	0.6806296	0.5806661	0.4699686	0.5541111	0.0205466	0.6519855	0.2483882	0.4458927	0.9242772	0.7905294	0.7116309	0.4013519	0.3578689	0.9999994	0.8680337	0.4041177	0.9916690	0.0685232	0.8355659	0.1575617	0.6674278	0.6127461	0.8528101	0.7839247	0.7067092	0.9644594	0.3687200	0.4572389	0.8650970	0.8886923	0.5621379	0.2578241	0.3886606	0.2784675	0.4514565	0.9999972	0.5251311	0.5839276	0.9748047	0.1885162	0.1705876	0.1832265	0.0007802	0.0566646	0.1034117	0.2092356	0.3231800	0.5529587	0.8027692	0.3970654	0.3149801	0.9342190	0.8306398	0.4304398	0.3216235	0.7297452	0.7834078	0.9623457	0.4732102	0.3616698	0.6180946	0.8993133	0.3644423	0.6351577	0.1207254	0.5895432	0.2897617	0.9920171	0.8848113	0.9887912	0.0868300	0.1734185	0.8146874	0.4886212	0.6746357	0.4220019	0.2048746	0.0670760	0.9903283	0.0466039	0.9774768	0.3554649	0.3606879	0.9728527	0.3834315	0.7993506	0.7872854	0.8427987	0.0375799
650	0.1042456	0.4507649	0.2632025	0.6753213	0.5379902	0.9195752	0.4727828	0.0460245	0.5935563	0.6450946	0.4446055	0.6849259	0.5484229	0.4105191	0.5542610	0.0141729	0.6578531	0.2484564	0.4480404	0.9242772	0.7905294	0.6200805	0.4023670	0.3578689	0.9999994	0.8657957	0.4034176	0.9930941	0.0625997	0.8794286	0.1523719	0.6726146	0.5888267	0.8416219	0.8329085	0.7629236	0.9693716	0.3280500	0.4756055	0.9006850	0.8970623	0.5015153	0.1921345	0.3362438	0.1709787	0.3237438	0.9999972	0.5306569	0.4842033	0.9949262	0.1893527	0.1725225	0.1887304	0.0003723	0.0611921	0.1058601	0.2234840	0.3622732	0.4939998	0.8280253	0.4138038	0.2992913	0.9423463	0.8100906	0.4457723	0.3157403	0.8431494	0.8171041	0.9517104	0.4435640	0.3234052	0.6206007	0.8963544	0.3586729	0.6928520	0.1234769	0.5657182	0.3252550	0.9920332	0.9423073	0.9880428	0.1168432	0.1627129	0.7694565	0.5048023	0.7304541	0.3792931	0.1591383	0.0751585	0.9879206	0.0463869	0.9764581	0.3398296	0.4274927	0.9596519	0.3920843	0.7347603	0.7684616	0.8849923	0.0376268
700	0.0874288	0.4451117	0.2623243	0.6799494	0.6169198	0.9689040	0.4578995	0.0445965	0.4644727	0.6622910	0.4478697	0.6909637	0.5241559	0.3769362	0.5544967	0.0114846	0.6596445	0.2482565	0.4487893	0.9242772	0.7905294	0.5757253	0.4172720	0.3578689	0.9999994	0.8644968	0.4021872	0.9944161	0.0599129	0.9148138	0.1415571	0.6841959	0.5520145	0.8342771	0.8638206	0.7833182	0.9775471	0.2145225	0.4945223	0.9178647	0.8883246	0.4599806	0.1526338	0.2862951	0.1060283	0.2440850	0.9999974	0.5381293	0.4173125	0.9989782	0.1917156	0.1769719	0.1925280	0.0001668	0.0680739	0.1079491	0.2066600	0.4161844	0.4591611	0.8469845	0.4369909	0.2904522	0.9463401	0.8028570	0.4639006	0.3081417	0.9010274	0.8547679	0.9376181	0.4261616	0.3117479	0.6216355	0.8942112	0.3623829	0.8188001	0.1389893	0.5578416	0.3383761	0.9920051	0.9712105	0.9870329	0.1459177	0.1541946	0.7594994	0.5220771	0.7474587	0.3433258	0.1338285	0.0831705	0.9837221	0.0472360	0.9743868	0.3235050	0.4795464	0.9465755	0.4017777	0.6563811	0.7369624	0.9254425	0.0377212
750	0.0810273	0.4408464	0.2686649	0.6832476	0.7247994	0.9862141	0.4442406	0.0406636	0.3632085	0.6748306	0.4478126	0.6963545	0.5101953	0.3598860	0.5547272	0.0104209	0.6608787	0.2476921	0.4489976	0.9242772	0.7905294	0.5726575	0.4320278	0.3578689	0.9999994	0.8641902	0.4008466	0.9953292	0.0589238	0.9384873	0.1308499	0.7034653	0.5171521	0.8284404	0.8798419	0.7902301	0.9888890	0.1621711	0.5127235	0.9244554	0.8731344	0.4366980	0.1261975	0.2496696	0.0718034	0.1966108	0.9999976	0.5461638	0.3791633	0.9997942	0.1911972	0.1840620	0.1965745	0.0000852	0.0760789	0.1089146	0.1956736	0.4717197	0.4396608	0.8587575	0.4663244	0.2851954	0.9485115	0.8045205	0.4808056	0.3024179	0.9252857	0.8833400	0.9232865	0.4162441	0.3126531	0.6212656	0.8928771	0.3677959	0.9134922	0.1549053	0.5564931	0.3382156	0.9919761	0.9833959	0.9860573	0.1547649	0.1474069	0.7626380	0.5351984	0.7482616	0.2607169	0.1261999	0.0922663	0.9801283	0.0481398	0.9708629	0.3125209	0.5002654	0.9282731	0.4101425	0.5891536	0.6966593	0.9498299	0.0378275
800	0.0784749	0.4398481	0.2811314	0.6885926	0.8238721	0.9928523	0.4378569	0.0361487	0.2974384	0.6808163	0.4456149	0.6998513	0.5029052	0.3513752	0.5548993	0.0102244	0.6620236	0.2468959	0.4488476	0.9242772	0.7905294	0.5897221	0.4423773	0.3578689	0.9999994	0.8643165	0.3997377	0.9958627	0.0586717	0.9527862	0.1231467	0.7257865	0.4959644	0.8222842	0.8875048	0.7907885	0.9950454	0.1489633	0.5274473	0.9249558	0.8588705	0.4240050	0.1097107	0.2270994	0.0529986	0.1689159	0.9999978	0.5530025	0.3559520	0.9999586	0.1864856	0.1919416	0.2008866	0.0000562	0.0820653	0.1097816	0.1951569	0.5155234	0.4277586	0.8652208	0.4942245	0.2813904	0.9492728	0.8104102	0.4938208	0.2990785	0.9355743	0.9013564	0.9112745	0.4102988	0.3224532	0.6178157	0.8920862	0.3714847	0.9396927	0.1786396	0.5599413	0.3239539	0.9919600	0.9904627	0.9853360	0.1531271	0.1427921	0.7785974	0.5418740	0.7466632	0.1478928	0.1192958	0.1021612	0.9790242	0.0487700	0.9665472	0.3063648	0.5071657	0.9085480	0.4157854	0.5488361	0.6775393	0.9591481	0.0379136
850	0.0775712	0.4422565	0.2918203	0.6954195	0.8928483	0.9958449	0.4371657	0.0330175	0.2592167	0.6816522	0.4428534	0.7015904	0.4992512	0.3474258	0.5550074	0.0105627	0.6629816	0.2460873	0.4485233	0.9242772	0.7905294	0.6104859	0.4487136	0.3578689	0.9999994	0.8645018	0.3989709	0.9961381	0.0586984	0.9603225	0.1184248	0.7451990	0.4847211	0.8158373	0.8908040	0.7881369	0.9974008	0.1471739	0.5366524	0.9224300	0.8481341	0.4170616	0.1003173	0.2141600	0.0422788	0.1527700	0.9999980	0.5581674	0.3402832	0.9999917	0.1796916	0.1984333	0.2047276	0.0000477	0.0841727	0.1113430	0.1941303	0.5448082	0.4205516	0.8683882	0.5166388	0.2779116	0.9489670	0.8166388	0.5028463	0.2973402	0.9406243	0.9118813	0.9024443	0.4071375	0.3372531	0.6123708	0.8915561	0.3736493	0.9439845	0.2139734	0.5656273	0.3022117	0.9919548	0.9951241	0.9848917	0.1470404	0.1404598	0.8040116	0.5436023	0.7452938	0.0764881	0.1102366	0.1118177	0.9799316	0.0491512	0.9626909	0.3032336	0.5093579	0.8934152	0.4190635	0.5308766	0.6747136	0.9592072	0.0379706
900	0.0775662	0.4456521	0.2969645	0.7019634	0.9333358	0.9973096	0.4388427	0.0313634	0.2384574	0.6801393	0.4404905	0.7022029	0.4976594	0.3461514	0.5550671	0.0110946	0.6636753	0.2454200	0.4482398	0.9242772	0.7905294	0.6276265	0.4523707	0.3578689	0.9999994	0.8646362	0.3985057	0.9962632	0.0588067	0.9633022	0.1157862	0.7595087	0.4787883	0.8100227	0.8918592	0.7852280	0.9981970	0.1480303	0.5405774	0.9189078	0.8409076	0.4132818	0.0952505	0.2068205	0.0361420	0.1431305	0.9999981	0.5621264	0.3296119	0.9999983	0.1727702	0.2028715	0.2075807	0.0000469	0.0829247	0.1133043	0.1853230	0.5629060	0.4163956	0.8696973	0.5334620	0.2744819	0.9481733	0.8213911	0.5088911	0.2964796	0.9436443	0.9177406	0.8964646	0.4058837	0.3510413	0.6068375	0.8911066	0.3750247	0.9436443	0.2517155	0.5702603	0.2837546	0.9919551	0.9976320	0.9846451	0.1399103	0.1398448	0.8277234	0.5433798	0.7430867	0.0433322	0.1031650	0.1201206	0.9815107	0.0493706	0.9599058	0.3018075	0.5100603	0.8839090	0.4209941	0.5245052	0.6768115	0.9549416	0.0380039
950	0.0779725	0.4478970	0.2977247	0.7071813	0.9550108	0.9980236	0.4407205	0.0307236	0.2279275	0.6781837	0.4388043	0.7022344	0.4972638	0.3462914	0.5550963	0.0115203	0.6641187	0.2449447	0.4480763	0.9242772	0.7905294	0.6396354	0.4544175	0.3578689	0.9999994	0.8647202	0.3982533	0.9963098	0.0589191	0.9637040	0.1144482	0.7691529	0.4755503	0.8054423	0.8919146	0.7836472	0.9984415	0.1492371	0.5410507	0.9155382	0.8363567	0.4112488	0.0925720	0.2026285	0.0326573	0.1372118	0.9999982	0.5653858	0.3228052	0.9999997	0.1668537	0.2055966	0.2093871	0.0000491	0.0802358	0.1150141	0.1715648	0.5737305	0.4140041	0.8700554	0.5457417	0.2713193	0.9473569	0.8244518	0.5129117	0.2960836	0.9456519	0.9207542	0.8926454	0.4056597	0.3601524	0.6023166	0.8906878	0.3760168	0.9425773	0.2810571	0.5727208	0.2725304	0.9919570	0.9987837	0.9845197	0.1334742	0.1401331	0.8429452	0.5430920	0.7401148	0.0289343	0.0997425	0.1263922	0.9829404	0.0494952	0.9581311	0.3012751	0.5102973	0.8777155	0.4222747	0.5226372	0.6794480	0.9496088	0.0380221
1000	0.0783939	0.4484592	0.2963190	0.7109024	0.9660767	0.9983504	0.4419710	0.0306488	0.2231321	0.6765598	0.4377097	0.7020232	0.4974314	0.3468706	0.5551086	0.0117239	0.6643730	0.2446426	0.4480162	0.9242772	0.7905294	0.6473213	0.4555385	0.3578689	0.9999994	0.8647742	0.3981317	0.9963198	0.0590104	0.9631250	0.1138795	0.7753375	0.4737119	0.8021325	0.8917037	0.7834691	0.9984985	0.1502664	0.5399576	0.9128119	0.8336168	0.4101711	0.0911537	0.2002225	0.0306980	0.1335464	0.9999983	0.5681493	0.3188172	0.9999999	0.1623028	0.2071706	0.2103596	0.0000520	0.0777621	0.1160977	0.1589360	0.5800677	0.4125416	0.8700017	0.5544309	0.2686845	0.9467172	0.8262339	0.5155459	0.2959382	0.9469896	0.9221016	0.8903201	0.4058210	0.3644455	0.5990726	0.8903133	0.3767776	0.9416615	0.2980569	0.5734230	0.2674176	0.9919589	0.9992798	0.9844654	0.1283559	0.1407076	0.8495622	0.5432037	0.7371049	0.0224778	0.0991133	0.1305704	0.9839797	0.0495653	0.9570696	0.3011647	0.5103849	0.8730610	0.4231754	0.5222246	0.6814951	0.9449025	0.0380315

