G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G71A	G95	G96	G97	G98	G99	G100
0.9344878	0.8310224	0.5083539	0.6282810	0.8585488	0.8627613	0.9829548	0.9984986	0.4423127	0.0926947	0.7701709	0.8533079	0.6983749	0.5114917	0.7200013	0.8751708	0.7127094	0.9991114	0.7540509	0.4723621	0.0000766	0.9999001	0.0706703	0.5184136	0.4339246	0.4365295	0.6185652	0.7389505	0.6520243	0.7151901	0.3311996	0.1935296	0.4847879	0.1353248	0.0002307	0.0150504	0.8140173	0.6908540	0.9983157	0.4628137	0.8001082	0.1511537	0.5949723	0.0501871	0.3352665	0.9812431	0.2801723	0.2931780	0.0063622	0.7953464	0.4250873	0.9939479	0.6508478	0.3933441	0.9886523	0.5535372	0.7069200	0.1708900	0.0017697	0.9999862	0.9945317	0.4826230	0.7996239	0.7982773	0.7355564	0.9930949	0.5667193	0.0555118	0.7396750	0.0882731	0.5118674	0.0994120	0.5877638	0.2216350	0.4335938	0.1077386	0.7525814	0.0537529	0.0193078	0.9273680	0.8339976	0.1797037	0.2035474	0.4697349	0.9953061	0.5277987	0.5306244	0.0119853	0.9036336	0.9879478	0.5306608	0.9116320	0.1326086	0.7380718	0.8539081	0.3967745	0.8480440	0.2514287	0.3836649	0.9999999
0.5378909	0.9912668	0.3205330	0.3182340	0.7215240	0.4208620	0.9826543	0.9997652	0.9999406	0.0227377	0.4060026	0.5840805	0.4344111	0.7392905	0.9777051	0.7126088	0.8404351	0.9999905	0.8232642	0.4658805	0.0000158	0.9555096	0.0980938	0.4251814	0.8677583	0.9505211	0.9196321	0.9505835	0.6493574	0.7637029	0.5381146	0.0788114	0.0000140	0.4406306	0.0175689	0.1570866	0.3143337	0.4372308	0.9923278	0.2013860	0.8120820	0.1407126	0.7230117	0.0361182	0.3868595	0.2463612	0.6204837	0.8969207	0.1039482	0.4589529	0.5229291	0.9991443	0.5403070	0.3051934	0.9998345	0.6538924	0.5957710	0.0015113	0.0031263	0.7522449	0.8612743	0.3999743	0.8299176	0.7690508	0.3092018	0.8964152	0.0354068	0.0112799	0.7231394	0.2979409	0.5291058	0.2942172	0.8760815	0.1546387	0.5161631	0.0568679	0.2813075	0.0001955	0.0170216	0.9165328	0.9179724	0.2665460	0.5556803	0.2020477	0.9764414	0.7393636	0.7310736	0.1850259	0.3708793	0.7567928	0.3156882	0.7549687	0.1380751	0.6041578	0.8750278	0.0852806	0.7531350	0.1574538	0.7961517	1.0000000
0.6112570	0.9719225	0.4422734	0.3455138	0.8008967	0.8495958	0.9815736	0.9997681	0.9998145	0.0266884	0.7393890	0.9523955	0.6785800	0.1220448	0.3160255	0.7659164	0.9145370	0.9353188	0.9290910	0.3778156	0.0073643	1.0000000	0.0066112	0.8972130	0.3316755	0.8058926	0.8050611	0.8490225	0.5908098	0.7921611	0.8998234	0.2260480	0.0000103	0.2562282	0.4873386	0.2365129	0.2007071	0.0428341	0.5644673	0.4561070	0.2091727	0.3561044	0.4738052	0.1378687	0.2713221	0.9223441	0.8209627	0.2514541	0.0596093	0.6051755	0.8396571	0.8065639	0.1960260	0.1800900	0.9988523	0.7514740	0.5738927	0.1116809	0.0028199	0.8313549	0.8291216	0.4589116	0.8049511	0.7241166	0.6210192	0.6092096	0.4096008	0.2501398	0.8982645	0.1362330	0.9000123	0.1185793	0.7488626	0.2217236	0.5117370	0.4419532	0.6674566	0.1981799	0.0153277	0.6945405	0.9892338	0.1918103	0.0108465	0.1134261	0.9837590	0.9705680	0.4607601	0.1101134	0.6649193	0.9507120	0.2896209	0.4763415	0.0013573	0.8335614	0.7401150	0.2480338	0.8337652	0.2805788	0.1256799	1.0000000
0.4348354	0.9403346	0.5768274	0.6020780	0.7659812	0.7998720	0.8994957	0.9274300	0.7655633	0.0026991	0.6725622	0.7135892	0.4587507	0.7039635	0.5766242	0.8634598	0.6859036	0.9944511	0.3397909	0.4492448	0.6548989	0.9984248	0.2306838	0.2946259	0.5612122	0.9068725	0.7457517	0.7181004	0.5246236	0.6856122	0.8739666	0.5881425	0.0323837	0.1430027	0.0159707	0.6517266	0.1495696	0.6419892	0.9802934	0.6438928	0.1561502	0.4014110	0.4899044	0.1869471	0.0772547	0.6539093	0.4222335	0.7794013	0.1844098	0.3103409	0.3333904	0.8146239	0.5077539	0.4676938	0.7378727	0.5687201	0.7415335	0.1794965	0.1378061	0.9720676	0.9611139	0.5361003	0.7125406	0.9239521	0.7894250	0.9721706	0.7794818	0.5351704	0.3568121	0.2948545	0.3015699	0.5482200	0.9760187	0.3266245	0.5814706	0.4570632	0.5006319	0.0151671	0.2293262	0.5082919	0.8721547	0.7155719	0.0016775	0.3468367	0.9568511	0.3692146	0.3533018	0.1731152	0.3711986	0.7911533	0.5702636	0.7739394	0.3180126	0.5982943	0.4801522	0.0492516	1.0000000	0.4463008	0.3189961	0.9451849
0.3640240	0.7421083	0.1356934	0.2267887	0.7345346	0.4375081	0.9460250	0.8218054	0.9999866	0.0184482	0.9384291	0.5363757	0.4108674	0.7664857	0.9271040	0.8504342	0.5499164	0.9682613	0.0787727	0.3163952	0.1555673	0.7249760	0.3689089	0.5066795	0.4376467	0.6247655	0.9960582	0.9998265	0.6063730	0.5863695	0.4804447	0.0000001	0.0000640	0.4448655	0.0172915	0.6052707	0.1125293	0.4695689	0.8388210	0.0062395	0.8434854	0.1341734	0.7045741	0.0002790	0.1687146	0.4972092	0.2361418	0.0967924	0.1564138	0.3947891	0.7979930	0.9797573	0.6499304	0.0567605	0.9990847	0.3898176	0.8548231	0.7332851	0.0613646	0.6825948	0.9165517	0.1462425	0.9937934	0.6170518	0.8904209	0.7799876	0.3100505	0.0541974	0.3638001	0.1862336	0.6184818	0.7307670	0.9508098	0.2147071	0.1438552	0.2477596	0.6412975	0.2126189	0.0160075	0.7559342	0.7111183	0.4909272	0.2060333	0.4216397	0.9293638	0.9268749	0.3263027	0.0103268	0.4656902	0.9596218	0.5301071	0.9895322	0.0449556	0.5845771	0.0253425	0.0171293	1.0000000	0.1689260	0.0868811	0.9999976
0.2095546	0.4733841	0.1253032	0.7410281	0.7168410	0.8655498	0.9797785	0.9997669	0.9999999	0.0094604	0.5420000	0.9612561	0.8344438	0.4039643	0.8997884	0.9995559	0.9495835	0.7846248	0.9877991	0.4872801	0.0307941	0.9999995	0.0119491	0.4861911	0.4430591	0.6250321	0.9968997	0.9967884	0.6571826	0.8147506	0.8164600	0.1603557	0.1281568	0.3431681	0.0007660	0.9534279	0.0579191	0.4941868	0.9993894	0.0326181	0.3595032	0.1782360	0.4480790	0.2453819	0.0708264	0.9458090	0.5167495	0.2416730	0.0146957	0.5584956	0.4769544	0.6666819	0.4458701	0.6527778	0.9639318	0.4032339	0.9714642	0.6578791	0.0020589	0.7124876	0.8843621	0.1965464	0.8863555	0.2777791	0.6290290	0.9826784	0.0069243	0.0313059	0.6156258	0.0760177	0.2223839	0.5760772	0.4728531	0.2466469	0.3295908	0.3370125	0.7324124	0.1656663	0.0000000	0.8398928	0.7632950	0.2320954	0.0039077	0.3017949	0.4110613	0.7188916	0.6608782	0.6534809	0.6501419	0.3148179	0.1944613	0.8460826	0.5278798	0.2805268	0.6718373	0.3653461	1.0000000	0.2353790	0.2977282	1.0000000
0.6500272	0.7786425	0.7970781	0.5844763	0.7965340	0.9153996	0.9781104	0.9997107	0.9266530	0.0291197	0.2274787	0.5751184	0.4298449	0.7444666	0.7508262	0.9972026	0.6505936	0.9957829	0.9999300	0.4902687	0.0811331	0.9215114	0.0153253	0.7909677	0.5220288	0.8976777	0.8092389	0.8246956	0.6032226	0.6629748	0.4668955	0.2805182	0.0329565	0.4238223	0.0164594	0.0393766	0.5198792	0.7449421	0.9935187	0.2236162	0.8310710	0.1040735	0.6697130	0.2697256	0.3536224	0.9747034	0.2429638	0.0076963	0.9228516	0.1427061	0.2672813	0.9886595	0.1097520	0.4667353	0.9987365	0.2177021	0.4924023	0.1837376	0.2854194	0.9998744	0.9999831	0.6548262	0.4315254	0.4528712	0.9497488	0.9608750	0.4828608	0.0096478	0.7493177	0.0206287	0.7898573	0.0818162	0.9950191	0.1438162	0.7186679	0.6075702	0.4930528	0.0551633	0.0126756	0.9179576	0.7032707	0.3092060	0.2405324	0.2024598	0.9287879	0.6883539	0.3620412	0.6521121	0.2552005	0.9998683	0.4318068	0.9976554	0.0354745	0.7226364	0.2254180	0.2226441	1.0000000	0.3524342	0.5759300	0.9866359
0.4475786	0.9536615	0.7646303	0.2092041	0.7168152	0.6240600	0.9094013	0.9998088	0.9999988	0.0132047	0.1691767	0.4615069	0.1962347	0.7995929	0.8027227	0.6474961	0.4892242	0.9996942	0.7333481	0.6612178	0.0001503	0.9996855	0.1389213	0.3739907	0.4362661	0.7572416	0.9631639	0.9986210	0.6451996	0.5300311	0.4610479	0.0000046	0.2198082	0.2232904	0.0174893	0.9460754	0.0615330	0.4455885	0.9995503	0.0248482	0.6796566	0.1771453	0.7000612	0.0002686	0.1258178	0.5682561	0.0287554	0.0934390	0.9339482	0.1276154	0.3603151	0.9916481	0.3105987	0.5300607	0.9982733	0.8346467	0.3644358	0.9506264	0.1595088	0.7993219	0.5707070	0.1360358	0.6955395	0.2280262	0.6979415	0.9734165	0.4174147	0.0389307	0.5281807	0.4239752	0.2115136	0.7151764	0.8688853	0.2228272	0.1415161	0.1032718	0.4034729	0.0575550	0.0164395	0.8193670	0.8264144	0.9092588	0.0385865	0.2728994	0.9602408	0.9763516	0.1809337	0.2093965	0.0413564	0.9999857	0.1914341	0.7014121	0.3690780	0.2853466	0.2956838	0.1161188	0.3521427	0.0000000	0.0296149	0.7547967
0.7133054	0.3432676	0.0387471	0.5924381	0.9672985	0.5241494	0.9608682	0.8391294	0.1396169	0.1099415	0.5334311	0.7693374	0.5667711	0.2135441	0.8607781	0.7315505	0.3620279	0.9998275	0.9997279	0.4844490	0.0000093	1.0000000	0.0220107	0.4532314	0.2651194	0.5897766	0.8560058	0.4863450	0.4135603	0.5511813	0.5381146	0.0955021	0.0535700	0.4851284	0.1292241	0.0853539	0.8520564	0.1067409	0.5417171	0.2125813	0.8120820	0.1407126	0.7230117	0.2963665	0.4734409	0.9797606	0.5609574	0.7516751	0.0393741	0.5144859	0.8656791	0.6558064	0.7535495	0.0762434	0.9985106	0.5132664	0.8927194	0.2549404	0.2371863	0.9991424	0.9435728	0.3509889	0.9728761	0.4352086	0.6609017	0.1180102	0.5978188	0.1787277	0.8736016	0.2979433	0.8444842	0.9049735	0.5845198	0.1381361	0.1457874	0.6641270	0.5789040	0.0876619	0.2202734	0.7497560	0.4663168	0.8458882	0.5423183	0.2746367	0.7177160	0.8250105	0.5265621	0.3536256	0.0083456	0.9155287	0.0512926	0.4013027	0.0045109	0.6586363	0.7799446	0.0610945	0.7527085	0.3658162	0.3629852	1.0000000
0.4189284	0.8763798	0.2140899	0.5156462	0.9999567	0.5265502	0.9093965	0.9997654	0.9543186	0.0337990	0.9260774	0.1430974	0.1357121	0.8200727	0.2723747	0.8498007	0.5262079	0.9095892	0.2126317	0.2954021	0.0007801	0.8690969	0.2801678	0.0837118	0.9443359	0.8948849	0.8211822	0.4995109	0.5029181	0.7123957	0.9958101	0.0591729	0.0000749	0.7008528	0.0002488	0.3297180	0.1569365	0.6510046	0.9994319	0.8733167	0.0421973	0.5702926	0.3037765	0.0660048	0.0719695	0.8943084	0.3279114	0.0584279	0.9572888	0.1234747	0.0479807	0.9844546	0.4177542	0.5843801	0.5775234	0.4407168	0.7844960	0.2132785	0.1748024	0.9721929	0.9642839	0.0005311	0.7475482	0.7260425	0.6009411	0.9723586	0.4707001	0.0464743	0.5768845	0.6294138	0.4355715	0.3191508	0.8962773	0.2475624	0.8961108	0.0535539	0.3177155	0.0546824	0.0354729	0.9765493	0.3782214	0.0263123	0.1070100	0.5369802	0.5215167	0.8450042	0.7043963	0.2825233	0.6267241	0.9748049	0.8099441	0.4406288	0.2502167	0.5189862	0.3023913	0.5260955	0.9159109	0.0082000	0.7362995	0.8474675
