Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G71A	G95	G96	G97	G98	G99	G100
550	0.5224492	0.6635666	0.2777603	0.3858799	0.4631189	0.4954786	0.5968711	0.6942612	0.1486393	0.0350198	0.4289636	0.7311204	0.6253687	0.3894500	0.4278633	0.5339107	0.4633050	0.5736963	0.6168171	0.3901793	0.0625543	0.7222485	0.0272446	0.3136628	0.3901141	0.3543440	0.5709757	0.4849835	0.5981914	0.6041343	0.2755568	0.1736356	0.0217637	0.2546552	0.0076127	0.0702548	0.2515952	0.2975482	0.7657217	0.2789526	0.4524458	0.1558527	0.6580169	0.1265961	0.3067816	0.3957470	0.3092313	0.2037658	0.0783954	0.3470211	0.0921672	0.7006568	0.2642918	0.2661938	0.6105085	0.1812591	0.6689078	0.1603675	0.0174613	0.8291824	0.6796696	0.4119380	0.6277836	0.7789113	0.4359019	0.5865177	0.1978136	0.0601968	0.5176304	0.3306427	0.6161306	0.2340948	0.5690562	0.1466176	0.3125183	0.2083026	0.3045593	0.0000000	0.0249743	0.4744873	0.6970597	0.3257334	0.0107518	0.1624309	0.7484989	0.5881143	0.4825969	0.1383830	0.2746252	0.5633603	0.2910379	0.6699065	0.1046549	0.6092909	0.4415977	0.2579286	0.6808943	0.4450708	0.3120618	0.5778509
600	0.3831754	0.6509438	0.3279680	0.1831580	0.5148162	0.6750190	0.6547478	0.7719036	0.1348253	0.0506139	0.4138491	0.6927170	0.5415119	0.2513796	0.3159429	0.5421204	0.4872402	0.6950461	0.6722349	0.3015149	0.0390806	0.6922144	0.0666221	0.4541528	0.4117583	0.4686094	0.6181854	0.5698801	0.4440032	0.4864594	0.3480697	0.0492112	0.0281861	0.2002620	0.0130225	0.2205479	0.1217331	0.4056827	0.7615975	0.1021684	0.4237253	0.3038044	0.4399878	0.0856484	0.1960319	0.6079099	0.4446582	0.2486520	0.0387711	0.3244608	0.1072203	0.7837681	0.3081017	0.2500858	0.7641279	0.2886648	0.4527020	0.1006963	0.0166110	0.5509480	0.6473541	0.3786057	0.7362381	0.6284158	0.5988686	0.6750839	0.2507303	0.0679897	0.5729417	0.2064598	0.6616886	0.2515763	0.5524809	0.1713124	0.2512094	0.2890067	0.3663751	0.0012010	0.0065400	0.5890879	0.6855684	0.2754690	0.0096331	0.1761885	0.6928581	0.5803190	0.3970744	0.1503482	0.2778892	0.6734134	0.2866377	0.6930603	0.0648045	0.6110473	0.4631664	0.1106211	0.5574202	0.3189440	0.3177317	0.6778720
650	0.3021125	0.5990822	0.2707300	0.2035156	0.5738669	0.5950388	0.7095420	0.7042398	0.4616466	0.0241384	0.4248396	0.7103625	0.7254485	0.2879297	0.3508708	0.5644863	0.5037408	0.6559507	0.6275424	0.2964704	0.0443568	0.8235617	0.0606217	0.4221402	0.3612703	0.4716411	0.6390941	0.6157322	0.4715877	0.4789227	0.3476716	0.0464122	0.0295943	0.1934315	0.0115804	0.3782237	0.0845009	0.4584362	0.6026737	0.0411803	0.2424214	0.3255652	0.4230824	0.0315032	0.1698086	0.6461072	0.3751968	0.2267072	0.0655136	0.2413313	0.1205539	0.7450330	0.3243504	0.2808442	0.6703921	0.3647561	0.5659826	0.0856955	0.0161702	0.7281670	0.7526246	0.2986246	0.6502612	0.6363994	0.6282109	0.5678704	0.2136860	0.1728985	0.4884993	0.1767675	0.5352857	0.2168023	0.5764424	0.0696419	0.2253499	0.2182738	0.3849279	0.0001521	0.0021517	0.5246008	0.7111663	0.3501539	0.0030000	0.1062701	0.7704323	0.7204175	0.4235486	0.1073510	0.3439390	0.6687860	0.2199990	0.5893201	0.0462818	0.5122338	0.4014800	0.0803600	0.7170901	0.2377947	0.1555049	0.6251455
700	0.2551766	0.7140863	0.2475364	0.2437760	0.5529648	0.6657801	0.7120059	0.6951297	0.6142784	0.0183966	0.4297679	0.5776632	0.4833780	0.2830237	0.4795516	0.5722763	0.4607190	0.5858471	0.6771920	0.2949416	0.0339808	0.7413646	0.0758719	0.4873728	0.3371806	0.4640368	0.5255562	0.7030079	0.4800340	0.4515931	0.5137490	0.0345875	0.0648507	0.2030549	0.0087472	0.3786578	0.0660025	0.2979600	0.5933284	0.0355783	0.1781525	0.3171221	0.4862552	0.0194394	0.0597690	0.6969770	0.3056822	0.2702170	0.0937314	0.2877244	0.1245574	0.6632215	0.2889371	0.2787399	0.5819299	0.3532820	0.5685929	0.1851037	0.0091222	0.7595790	0.6901003	0.2803680	0.6814193	0.4896645	0.6845284	0.6126612	0.2343215	0.1903821	0.5645920	0.1354778	0.6218999	0.2775814	0.5297797	0.0538131	0.2352984	0.1843201	0.4387173	0.0010288	0.0040531	0.4692003	0.6201152	0.3160110	0.0000425	0.1766025	0.7733110	0.6992971	0.3833459	0.1405846	0.4093480	0.5814501	0.2148542	0.6548015	0.0427563	0.3258644	0.3942363	0.0569514	0.7331514	0.1714684	0.1195790	0.6690594
750	0.2933348	0.6863330	0.1439209	0.2220275	0.5637905	0.5483476	0.7668864	0.6977515	0.7037588	0.0068190	0.4398671	0.6318877	0.4700364	0.2712753	0.5494279	0.6020794	0.5053793	0.6911058	0.5549994	0.2343710	0.0368771	0.6389717	0.0255783	0.3476712	0.4341286	0.4826705	0.6276317	0.7650650	0.3780767	0.4106626	0.5354050	0.0448790	0.0349738	0.2453155	0.0063159	0.3479603	0.1116509	0.2689756	0.7655171	0.0694836	0.1456432	0.1791589	0.5254218	0.0239354	0.0875219	0.6037039	0.2342665	0.3213185	0.0710507	0.2949703	0.2656708	0.6823844	0.2949449	0.1973966	0.6428985	0.3648766	0.5695084	0.1619730	0.0132043	0.6254777	0.6893712	0.2371377	0.5833025	0.3966267	0.5913484	0.6981203	0.2755080	0.1544646	0.5062094	0.1056961	0.5763959	0.3022226	0.4515542	0.0321776	0.1448588	0.1797296	0.4537082	0.0003317	0.0064604	0.7904571	0.6349650	0.3172037	0.0002423	0.1426295	0.6577449	0.5926751	0.3006525	0.1816287	0.3749215	0.6470794	0.3495981	0.6489620	0.0303069	0.3864927	0.3514134	0.0473421	0.7132925	0.0636230	0.0886668	0.6541331
800	0.3987795	0.5695805	0.2254811	0.1699805	0.3625160	0.6246133	0.7436259	0.6341128	0.6437979	0.0186691	0.4499634	0.5783393	0.4776240	0.2539593	0.5915873	0.5361915	0.3926840	0.7297966	0.7561905	0.4289264	0.0417136	0.6408121	0.0501844	0.4062484	0.4485351	0.3832870	0.6368389	0.6751890	0.2901947	0.4900759	0.6788081	0.0452938	0.0497077	0.3109313	0.0153666	0.5527064	0.1227047	0.3397337	0.7756319	0.0934537	0.2128025	0.1598669	0.3848718	0.0258026	0.0812229	0.5919217	0.3331566	0.3881415	0.0786208	0.2690610	0.3378634	0.5933988	0.2430980	0.2555536	0.6231736	0.3350679	0.7326941	0.1379709	0.0047476	0.6581674	0.7443519	0.1197795	0.7891007	0.5879686	0.4678277	0.6371090	0.2472357	0.2169161	0.4670701	0.0936699	0.4177331	0.2429125	0.5972029	0.0271652	0.1308239	0.1578703	0.4248335	0.0102506	0.0229392	0.7364447	0.6182218	0.2565626	0.0012660	0.1875289	0.6806051	0.5339809	0.2355247	0.1177920	0.3118276	0.6573915	0.2263185	0.5830585	0.0676173	0.2749538	0.3121012	0.0425666	0.6847360	0.0834413	0.1171699	0.7995904
850	0.3055106	0.4624687	0.1571311	0.1493109	0.4114471	0.6374629	0.7531153	0.7084743	0.6202545	0.0092787	0.4328011	0.5761893	0.6586164	0.3115936	0.6173264	0.4730115	0.3586451	0.6901764	0.8077619	0.3463166	0.0484001	0.7272133	0.0558631	0.3506503	0.4300959	0.3471608	0.6861252	0.6748575	0.4818580	0.4475725	0.5793489	0.0609358	0.0823755	0.2670210	0.0069190	0.5358917	0.0461702	0.3306472	0.6694829	0.1061852	0.3042369	0.1026097	0.3184889	0.0245040	0.0506523	0.5962164	0.3010506	0.2291017	0.1215876	0.2131886	0.3799814	0.6265020	0.2769982	0.2340625	0.7197809	0.4206915	0.6041703	0.1539968	0.0067578	0.6102675	0.6422592	0.1038550	0.8061226	0.5588098	0.4471503	0.7482528	0.2187534	0.1535117	0.5834561	0.0929101	0.4605805	0.2998644	0.6624669	0.0207552	0.1313686	0.1859375	0.4690996	0.0006009	0.0098190	0.6438033	0.5672050	0.4036242	0.0027501	0.1428090	0.6707415	0.6339496	0.2692217	0.0857543	0.3384091	0.7888680	0.2688873	0.5472616	0.1086810	0.3399102	0.4681354	0.0218825	0.7355203	0.0163355	0.0540203	0.6541623
900	0.3126983	0.5553833	0.2185323	0.2290279	0.5030839	0.6256942	0.9001768	0.6580847	0.8664431	0.0129036	0.4071793	0.7022560	0.6336216	0.2468904	0.5374877	0.6369583	0.4241862	0.8051525	0.7121494	0.3596906	0.0227475	0.7378705	0.0598404	0.3446040	0.4226373	0.3895352	0.6384620	0.7794542	0.4143951	0.4870009	0.5532875	0.0495112	0.0571002	0.2246654	0.0075473	0.6587417	0.1285654	0.3701277	0.7669455	0.0372131	0.4218402	0.0613324	0.3311116	0.0147845	0.0618875	0.5909805	0.3359010	0.1886403	0.0951000	0.2213361	0.3065915	0.8790296	0.3263578	0.2537473	0.6461217	0.3762835	0.5394217	0.1683404	0.0058213	0.6001836	0.5864812	0.1583059	0.7879328	0.5990631	0.5218190	0.7088428	0.2371679	0.0949015	0.5378826	0.0940801	0.3798179	0.3082723	0.5630132	0.0666532	0.1069004	0.1533786	0.5063741	0.0005450	0.0249424	0.6265466	0.4980992	0.3564183	0.0025413	0.0899209	0.6735097	0.5569824	0.2131814	0.1446426	0.3276091	0.6296912	0.2188690	0.4953348	0.0460182	0.4250950	0.3368838	0.0433587	0.7531457	0.0108757	0.0613653	0.6902334
950	0.2957638	0.5093396	0.2016364	0.2246880	0.5440403	0.6061152	0.6607613	0.6834384	0.6665660	0.0498016	0.4335550	0.6865741	0.4588700	0.2764131	0.6279211	0.5842040	0.4674039	0.7051211	0.7451957	0.3403605	0.0171656	0.6295871	0.0684269	0.4247239	0.3709887	0.5048408	0.7963728	0.6235621	0.5040780	0.4780263	0.4516256	0.1234730	0.0416997	0.2963686	0.0035438	0.5419569	0.0902947	0.4906722	0.7270953	0.0182381	0.5555987	0.0431960	0.3800990	0.0261629	0.0946851	0.7413704	0.3913400	0.2306071	0.1469530	0.2343045	0.2740480	0.6164030	0.3064523	0.3464403	0.7146026	0.2947478	0.6000070	0.1637728	0.0086601	0.4711894	0.6469227	0.1189250	0.7887523	0.5656795	0.5177824	0.6570442	0.2807322	0.1030320	0.5759952	0.0686181	0.4529339	0.3143522	0.5903328	0.0097139	0.1073751	0.1127428	0.5459428	0.0020600	0.0185033	0.5112563	0.6088588	0.3779147	0.0024913	0.0907492	0.5724707	0.6425174	0.1765307	0.2049630	0.3615070	0.7204112	0.2566589	0.5295589	0.1111868	0.3843619	0.3562570	0.0606546	0.7142089	0.0133701	0.1033390	0.6886331
1000	0.2058383	0.6013125	0.1321505	0.1916874	0.5145802	0.7065982	0.5368297	0.8532560	0.7094436	0.0130961	0.5163452	0.5738928	0.5171106	0.2480561	0.5980258	0.5479710	0.3996592	0.7189291	0.5882362	0.3475877	0.0497316	0.6536975	0.0816032	0.3950685	0.3347187	0.4818261	0.6124128	0.6296157	0.4127400	0.4129254	0.5779255	0.0848869	0.0302601	0.2324670	0.0130575	0.5141933	0.0409304	0.4746961	0.6177533	0.0167823	0.4929170	0.0434158	0.3570373	0.0293801	0.0839226	0.5721015	0.3408566	0.2226785	0.2057933	0.1978683	0.3658662	0.5571810	0.3156245	0.3307426	0.7515854	0.4231136	0.5813245	0.1291802	0.0096424	0.5688775	0.5475362	0.1393226	0.6920007	0.4752017	0.5566724	0.6871140	0.2317506	0.1034647	0.7004780	0.0986182	0.3277675	0.3297827	0.5659888	0.0717207	0.1274780	0.1069685	0.5649994	0.0049686	0.0179686	0.6453411	0.7211604	0.3639573	0.0030316	0.0944791	0.7192135	0.6616477	0.1587680	0.1345346	0.2684256	0.6570649	0.2263508	0.6565425	0.0819515	0.3315292	0.4019663	0.0346288	0.7218126	0.0037016	0.0790095	0.6922378
0	0.3331978	0.5529612	0.1937555	0.2875012	0.4675060	0.6302692	0.7148435	0.7985644	0.6575432	0.0198430	0.5579123	0.7011812	0.4668602	0.3279810	0.5363548	0.5060763	0.5064262	0.6777990	0.6087314	0.3072556	0.0756459	0.6008242	0.1034834	0.3983354	0.4253013	0.4049679	0.6183504	0.7026431	0.4506402	0.4437173	0.4260583	0.0614021	0.0278558	0.1846697	0.0098004	0.5614433	0.0473289	0.3627665	0.7012353	0.0124434	0.3778440	0.1127658	0.4063208	0.0005911	0.0895183	0.6345110	0.2347502	0.3002759	0.0814979	0.2576294	0.5115972	0.7284788	0.4011297	0.2590021	0.7911134	0.4221904	0.7186724	0.1674161	0.0100693	0.5311764	0.6615425	0.1205719	0.6347915	0.4362645	0.5380629	0.5835677	0.2372013	0.1764860	0.6315103	0.0906256	0.3100696	0.2668818	0.6076694	0.1077953	0.0753862	0.1929438	0.6933213	0.0005771	0.0128978	0.6947956	0.5548340	0.3173916	0.0038181	0.0700913	0.6380405	0.4997216	0.2022415	0.1746741	0.3304539	0.5644237	0.1958373	0.4541067	0.0371215	0.4168260	0.4004498	0.0614143	0.6817620	0.0051629	0.1202301	0.7721701
50	0.5575299	0.6279070	0.1688286	0.2043584	0.4785762	0.8110845	0.6642918	0.6348590	0.7218910	0.0137794	0.5395477	0.6241386	0.5658947	0.2023732	0.5942435	0.4798756	0.6006854	0.6373972	0.7061732	0.3132655	0.0326956	0.6392838	0.0435099	0.3291156	0.5168668	0.4912082	0.7201249	0.6202928	0.4386874	0.5048911	0.1361784	0.0257866	0.0422200	0.2229102	0.0003653	0.3109304	0.0708600	0.2660818	0.6960316	0.0101888	0.2906356	0.1540191	0.4938553	0.0014817	0.0635455	0.6052199	0.5736132	0.2358734	0.1191357	0.3029386	0.3304147	0.5110474	0.2909123	0.2911350	0.3406314	0.3891863	0.6263967	0.0848066	0.0029444	0.6391850	0.3159233	0.1255026	0.6269050	0.5273214	0.4391398	0.6836541	0.2064519	0.1246623	0.5952769	0.0832916	0.2949617	0.5141028	0.5541283	0.2649038	0.0756906	0.1105486	0.5878802	0.0000692	0.1807778	0.5755024	0.5964534	0.3649894	0.0000475	0.0611915	0.6364549	0.4934218	0.1630520	0.1224404	0.2763655	0.3629408	0.2426712	0.3859885	0.0607063	0.3715664	0.2662469	0.2397097	0.6400999	0.2340764	0.0544849	0.6777163
100	0.5401406	0.6558313	0.1766377	0.2200799	0.4683598	0.7031753	0.7714593	0.6323812	0.6640115	0.0086676	0.5393361	0.6453543	0.5897363	0.1529809	0.5993721	0.5160038	0.7367803	0.6623702	0.6242312	0.3494659	0.0271153	0.5787616	0.0628111	0.4833409	0.4149211	0.5367302	0.6316568	0.6597168	0.4366751	0.6019332	0.1579992	0.0224549	0.0778435	0.2168598	0.0025960	0.1246278	0.1134543	0.3593206	0.6813685	0.0532291	0.1963656	0.2261109	0.6030002	0.0111884	0.1011781	0.5525004	0.6093755	0.2638991	0.0560414	0.3066149	0.3468211	0.5061941	0.2516155	0.1793255	0.2823391	0.4495192	0.6205154	0.1249269	0.0026668	0.6481797	0.1520634	0.0907479	0.5948161	0.4976691	0.5506984	0.7182100	0.1975250	0.1929045	0.6640134	0.1072687	0.2829383	0.5380980	0.6400561	0.3960217	0.0921616	0.1145414	0.4810145	0.0011470	0.1550684	0.5907966	0.6156974	0.3056302	0.0002953	0.0561945	0.6832488	0.5406985	0.1865633	0.1304257	0.3404333	0.3991281	0.2509888	0.4748499	0.2204496	0.3157361	0.2910541	0.4256559	0.6610345	0.3008812	0.1230001	0.6276107
150	0.5590060	0.6647254	0.1665776	0.1808662	0.4688804	0.6804458	0.6582359	0.7097335	0.7043093	0.0252447	0.5214098	0.6845893	0.5142907	0.1787162	0.5285680	0.6573952	0.5446998	0.6761348	0.6550556	0.3638424	0.0169564	0.5726775	0.0632142	0.3212730	0.4020820	0.4892383	0.7497729	0.8366962	0.4965681	0.5248516	0.0582850	0.0429727	0.0832151	0.2096187	0.0014271	0.0862982	0.0674226	0.4990248	0.6518013	0.0254893	0.1817549	0.1677909	0.5354555	0.0036449	0.0730561	0.6157942	0.6980113	0.2430520	0.0755800	0.3024044	0.2682764	0.6226864	0.2129340	0.2528789	0.2080194	0.3075770	0.6580430	0.1856922	0.0172925	0.7334360	0.1201504	0.1106926	0.6398726	0.4724051	0.4593797	0.8051194	0.2234407	0.2047192	0.5834704	0.0928174	0.3236516	0.4240062	0.5338817	0.3598833	0.2285428	0.0864850	0.4731895	0.0017023	0.2151610	0.6287521	0.7132413	0.3250203	0.0004022	0.0588216	0.7358837	0.5634899	0.1924316	0.1528507	0.3405695	0.2858218	0.2147699	0.3914867	0.3590189	0.4193023	0.4070160	0.3712615	0.5766602	0.2838401	0.2157282	0.7110164
200	0.5260888	0.4966813	0.1152565	0.1155401	0.5716136	0.7543225	0.6899474	0.6212703	0.7776032	0.0198371	0.4743068	0.6069764	0.5460649	0.1770503	0.5362662	0.5803807	0.6018070	0.6905960	0.6185529	0.3306488	0.0510848	0.6729580	0.0511525	0.3828496	0.3885255	0.5511922	0.7272868	0.6050262	0.4506051	0.5518677	0.0724060	0.0520362	0.0576743	0.2708829	0.0000000	0.1328109	0.0692764	0.4581857	0.5962199	0.0650878	0.1149503	0.2816268	0.6954376	0.0036725	0.0914315	0.5063249	0.7039194	0.2505241	0.0597364	0.3678644	0.2615202	0.6323045	0.3219969	0.2383538	0.2725207	0.4082938	0.6108470	0.1169401	0.0023621	0.8467265	0.1150149	0.1164195	0.6230528	0.4644689	0.5369058	0.7167178	0.2743597	0.1803828	0.5809322	0.1223525	0.3592911	0.5910753	0.6624100	0.4037823	0.1692677	0.0359205	0.5776430	0.0013060	0.2119549	0.7149502	0.6711458	0.3379130	0.0030492	0.0682206	0.7087355	0.4117231	0.4012037	0.1361770	0.2868920	0.3847012	0.1623236	0.3877128	0.3264503	0.3390871	0.4135887	0.4056923	0.5989476	0.3281147	0.2899583	0.7539787
250	0.5508209	0.5409494	0.2371962	0.2292687	0.4779649	0.6325930	0.7489000	0.7131164	0.5202123	0.0280295	0.4554681	0.6115990	0.4666642	0.1900176	0.5629494	0.6183412	0.5882296	0.5806802	0.6019412	0.2730271	0.0418274	0.6604773	0.0290280	0.5781429	0.3576996	0.3926182	0.6528537	0.7062665	0.4216450	0.5498383	0.1106502	0.0590967	0.0505971	0.2543533	0.0008661	0.1060446	0.0670765	0.3963833	0.6088548	0.0775962	0.0612074	0.4064390	0.6597739	0.0203239	0.0888623	0.5857085	0.6388030	0.3014230	0.0593228	0.3235003	0.3242159	0.4553829	0.2513377	0.2224702	0.1848284	0.4137418	0.6015256	0.1757572	0.0151632	0.6408923	0.0997081	0.1465527	0.5715664	0.4480577	0.5390825	0.6979505	0.2291315	0.1462434	0.6993317	0.1017562	0.4187034	0.4901374	0.5648158	0.3032932	0.1532836	0.0642826	0.4783490	0.0023011	0.1858960	0.6923111	0.7324398	0.3051416	0.0045017	0.0938648	0.7499938	0.6070892	0.4427286	0.1539228	0.3325667	0.3577367	0.1816611	0.3772971	0.3845372	0.3781045	0.3824892	0.4339645	0.5915363	0.2677861	0.3306379	0.6175115
300	0.5323764	0.6314414	0.1617931	0.1711302	0.5388827	0.5960176	0.7299822	0.6109811	0.6626045	0.0347104	0.5818652	0.5386140	0.6169023	0.1771511	0.5090859	0.4819631	0.6060462	0.7722543	0.6040933	0.4450473	0.0236849	0.6391614	0.0669226	0.4541890	0.4144199	0.4206522	0.6718015	0.6983856	0.4305285	0.5454893	0.1002802	0.0362706	0.0447770	0.2153835	0.0012728	0.0881650	0.0897256	0.3894994	0.5897064	0.1416968	0.0383073	0.4136069	0.8243200	0.0099438	0.0481610	0.5628763	0.7165548	0.3084514	0.0325926	0.2873441	0.3931625	0.4979546	0.3105276	0.3122522	0.1781206	0.4380944	0.6194920	0.1246167	0.0042977	0.6566827	0.0835852	0.0521634	0.5529882	0.6118021	0.4606067	0.6415100	0.1571546	0.2074452	0.6449539	0.0864015	0.3198208	0.6464984	0.5403094	0.3420554	0.1239613	0.0288964	0.4025784	0.0037169	0.1792308	0.5789887	0.6473357	0.3418551	0.0113305	0.0696343	0.7236076	0.5051677	0.3856473	0.1714137	0.2936310	0.2785965	0.3000945	0.3640519	0.3422286	0.3967106	0.4245067	0.4264729	0.6571809	0.3133422	0.2781802	0.6529612
350	0.6619688	0.6752110	0.2021114	0.1633888	0.5294762	0.6533994	0.7494265	0.6407768	0.6508612	0.0141494	0.4087760	0.6916058	0.6885224	0.1500079	0.4410627	0.6831615	0.7373640	0.5679662	0.7090242	0.3613280	0.0311389	0.6908810	0.0757501	0.5140870	0.4677029	0.5328380	0.6866738	0.7694469	0.4212171	0.5613451	0.1089140	0.0658450	0.1067919	0.1760936	0.0015728	0.0796715	0.1329960	0.4036603	0.7943421	0.2755301	0.0131396	0.3875007	0.6802340	0.0307855	0.0583818	0.4205021	0.6282106	0.3051955	0.0353164	0.3966782	0.3128019	0.5392941	0.3285780	0.1529650	0.1754282	0.3135096	0.7174300	0.1441870	0.0014477	0.8110675	0.0680638	0.0348811	0.5421310	0.6939616	0.4626021	0.6794939	0.2755203	0.1781876	0.6933414	0.1006158	0.2926080	0.6078217	0.6073179	0.3698961	0.1611069	0.0432517	0.3778286	0.0021155	0.1877612	0.6691696	0.5852698	0.3277663	0.0109590	0.0676104	0.7106466	0.5514219	0.3665679	0.1661829	0.3098947	0.2820999	0.2856417	0.3181656	0.2867108	0.3984347	0.3868539	0.4586939	0.8317113	0.3438023	0.2621375	0.5591172
400	0.7149031	0.6748120	0.2278192	0.1874393	0.4559607	0.5097357	0.6377751	0.7403475	0.6775798	0.0301797	0.5391798	0.6272167	0.7743026	0.2093148	0.3924306	0.5661391	0.6851554	0.6231246	0.7282163	0.3624381	0.0489913	0.5391997	0.0473196	0.5467505	0.4605694	0.4260207	0.6590034	0.7358589	0.2504723	0.6573442	0.0832974	0.0728645	0.0717886	0.2000161	0.0000000	0.0760521	0.1181741	0.4588289	0.7108569	0.3060467	0.0236482	0.4738871	0.7024422	0.0381762	0.1292280	0.5320799	0.6899467	0.3282110	0.0675027	0.4473186	0.2071053	0.4607039	0.3019777	0.2320878	0.1979802	0.3398275	0.6273814	0.0911330	0.0021034	0.5830857	0.0907954	0.0457113	0.4822532	0.6659925	0.4930126	0.5816165	0.2351762	0.1983494	0.5829065	0.1312140	0.3605124	0.4528129	0.6552049	0.5166049	0.1471067	0.0503479	0.3629642	0.0013507	0.1819750	0.5955810	0.6140564	0.2806598	0.0015604	0.0845734	0.7195899	0.6027337	0.5951763	0.1667124	0.2934266	0.3457041	0.2662373	0.3953049	0.3203983	0.3045412	0.4408461	0.3720742	0.7339171	0.3326638	0.3615067	0.5812279
450	0.6125757	0.7006916	0.2194559	0.1161305	0.5463287	0.6407224	0.6380088	0.6730775	0.7122894	0.0223279	0.4279947	0.6032313	0.6437203	0.1683111	0.3868472	0.6575561	0.6849637	0.6491398	0.7099336	0.2792845	0.0135877	0.7949723	0.0558905	0.4310865	0.5730664	0.4958085	0.6691533	0.6317589	0.4086844	0.6767611	0.1281287	0.0224096	0.0610683	0.2231907	0.0006488	0.0794263	0.1295338	0.3009656	0.6473066	0.4616140	0.0295114	0.3460472	0.6925706	0.0735986	0.0942754	0.4268306	0.7226575	0.2816017	0.0548633	0.3562338	0.2856912	0.4024466	0.3147999	0.1511584	0.2428699	0.4702670	0.6126716	0.1961800	0.0024140	0.6502650	0.1133677	0.0055159	0.5783990	0.6430731	0.4598474	0.7402826	0.2548656	0.2113651	0.6366272	0.0824282	0.4400460	0.6440353	0.5663024	0.4413583	0.1336318	0.0933361	0.3760357	0.0034250	0.2377048	0.6617049	0.6056175	0.3937703	0.0017569	0.1020301	0.5892772	0.4983861	0.4776588	0.1347437	0.3181779	0.3080337	0.3516585	0.3486274	0.4536903	0.4736220	0.3478439	0.4184702	0.6208436	0.3807876	0.3772122	0.6624455
500	0.6490339	0.7420273	0.3280235	0.2019390	0.5646949	0.6135463	0.6825085	0.6354590	0.7224649	0.0272676	0.4782835	0.6524029	0.6472186	0.1209377	0.3813188	0.6305643	0.6420806	0.6983952	0.8146522	0.2979278	0.0247362	0.7544081	0.0491506	0.4244860	0.4030214	0.3465590	0.7015439	0.5569888	0.3532072	0.6047095	0.1067478	0.0416060	0.0657423	0.1863110	0.0000326	0.0513635	0.0909207	0.3547909	0.5985136	0.4036244	0.0161864	0.3625442	0.6831636	0.0741083	0.0956489	0.5068765	0.6580790	0.2755865	0.0941598	0.4188056	0.3457966	0.5103222	0.3673466	0.2664515	0.2355786	0.3420789	0.4791907	0.1206169	0.0022092	0.6721347	0.0978924	0.0122307	0.7244514	0.7900443	0.4280493	0.6521337	0.2609244	0.1548410	0.5116666	0.1422142	0.4337061	0.5621474	0.6930735	0.5560439	0.1811817	0.1278601	0.2810620	0.0004810	0.2195622	0.6616200	0.5697280	0.4536692	0.0145326	0.0803449	0.5908940	0.5182731	0.5826322	0.1507526	0.3351405	0.3072751	0.3135063	0.4344633	0.2792150	0.5393042	0.3530131	0.3693624	0.5887764	0.3927279	0.3690162	0.6747354
550	0.4126323	0.5964859	0.3142467	0.2026418	0.5708610	0.5173739	0.6348250	0.6059549	0.7201936	0.0257284	0.4652588	0.6656047	0.7368778	0.2510988	0.4973569	0.5553376	0.4921559	0.7210259	0.6765561	0.3397521	0.0254364	0.6740277	0.0609378	0.4316934	0.4936600	0.4070698	0.4695976	0.4445883	0.2512767	0.6173407	0.4644231	0.0865461	0.0690201	0.2316737	0.0053374	0.3950468	0.0706615	0.3494056	0.6182781	0.3738060	0.0417992	0.3737157	0.6452741	0.0486793	0.1086702	0.5520303	0.4642840	0.3320584	0.0623401	0.2764203	0.3065414	0.6003438	0.3254060	0.2508103	0.5364042	0.4008461	0.5717213	0.0921769	0.0007095	0.6679154	0.5909159	0.0041007	0.4994854	0.6708020	0.4494517	0.5940986	0.1967868	0.1533647	0.4759034	0.1232507	0.4903274	0.3683201	0.5787691	0.2495393	0.2807848	0.1883088	0.3636638	0.0011543	0.1062870	0.5757852	0.5450733	0.3745623	0.0014445	0.0665386	0.6658889	0.5718732	0.5191689	0.1235609	0.3145156	0.5083592	0.2406009	0.5470701	0.2564196	0.4448246	0.3220769	0.1704785	0.6697908	0.2454830	0.3091360	0.7007705
