Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G64A	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
550	0.1016024	0.4651195	0.2663341	0.2397818	0.3250990	0.0577447	0.1280611	0.0069412	0.5092949	0.2176593	0.2407106	0.0596820	0.5555580	0.0328608	0.3906535	0.6458329	0.0544781	0.7003994	0.5541868	0.5613396	0.0408780	0.1467368	0.1624998	0.0345287	0.5932373	0.4970446	0.1047752	0.5152650	0.4473729	0.3085352	0.3440683	0.6164272	0.2834461	0.6394550	0.6267263	0.1575780	0.5761244	0.3758538	0.7354006	0.6469370	0.3786210	0.4394760	0.3213298	0.2907821	0.5842187	0.3985340	0.6602074	0.7629852	0.3609058	0.6348207	0.0166366	0.5494511	0.5523576	0.5658387	0.4170426	0.1876827	0.0100557	0.5292371	0.1925873	0.6497197	0.0229620	0.7210189	0.3257741	0.2818610	0.5402343	0.5871619	0.1335752	0.6354803	0.4590971	0.0984784	0.4337761	0.5499477	0.1014216	0.4407067	0.3846473	0.4555394	0.2085935	0.6823269	0.4379850	0.1839987	0.0375935	0.0309459	0.3851909	0.1475680	0.5876803	0.5287043	0.5870800	0.1590894	0.6646455	0.4017379	0.0067110	0.3671731	0.2061846	0.7378312	0.3917900	0.0102476	0.0046723	0.1876404	0.0000000	0.0556575
600	0.1068616	0.5688898	0.3046541	0.2165654	0.3287267	0.0516441	0.1973105	0.0237616	0.4588479	0.1527650	0.2065611	0.0856488	0.5900174	0.0542456	0.3696162	0.6041306	0.0555969	0.6397294	0.6640070	0.7364484	0.0153252	0.2026299	0.0876990	0.0855880	0.6324032	0.6023351	0.0990307	0.3752111	0.3834146	0.4034797	0.2698499	0.5166771	0.1263130	0.7093656	0.5558803	0.2116419	0.5929356	0.2751274	0.6710678	0.7255160	0.5033392	0.4768986	0.4090783	0.3006713	0.3525145	0.4195426	0.6070884	0.6131961	0.4136167	0.6232548	0.0005657	0.4732962	0.6410270	0.4493860	0.4383620	0.1510104	0.0151116	0.5369769	0.1752765	0.6749020	0.0087993	0.6779917	0.3402383	0.2737231	0.4006812	0.4772003	0.1742108	0.3991145	0.3707517	0.1152382	0.3594702	0.5671149	0.1111749	0.3495523	0.5230731	0.5188836	0.2991065	0.6706838	0.3998630	0.2091876	0.0690745	0.0340111	0.1973139	0.1054525	0.4765541	0.3594594	0.6470082	0.1798806	0.6476223	0.3574326	0.0283718	0.3561966	0.3573138	0.6575440	0.4609240	0.0437549	0.0084743	0.1372557	0.0066209	0.0340242
650	0.1505136	0.6453478	0.2232908	0.3258408	0.4785910	0.1003533	0.1987084	0.0056423	0.6320649	0.0850562	0.1970662	0.1262257	0.6471579	0.0395137	0.4688181	0.6257008	0.0846557	0.6383896	0.5474467	0.7210250	0.0153730	0.2791418	0.0789314	0.0837231	0.7572059	0.5897131	0.0426334	0.3230533	0.3401005	0.2498308	0.2215954	0.4072267	0.0675402	0.6242426	0.6476361	0.2670339	0.6346063	0.2755347	0.6856784	0.7196237	0.2773354	0.4643199	0.2863545	0.3031090	0.4576225	0.4543723	0.7997405	0.8281976	0.3067509	0.6983365	0.0007548	0.5507918	0.7277541	0.5344725	0.4080167	0.1421503	0.0092781	0.4381905	0.1107329	0.6441436	0.0037791	0.5630449	0.3491604	0.1989508	0.3303110	0.4246636	0.1816013	0.1725315	0.2955207	0.1756201	0.5412863	0.3642776	0.1397935	0.2762413	0.5613138	0.4025815	0.2927746	0.6239902	0.4870535	0.2478985	0.1473104	0.0376472	0.1407624	0.1429603	0.6060812	0.4492654	0.7130459	0.1605137	0.7632499	0.3502450	0.0644592	0.3808821	0.4020188	0.6514946	0.3343776	0.0438287	0.0048344	0.1627431	0.0077305	0.0608573
700	0.1619654	0.6287908	0.1974912	0.1726003	0.3076685	0.0927086	0.2034827	0.0047213	0.5720777	0.0857602	0.1548592	0.0742816	0.6435445	0.0770153	0.4514994	0.5254667	0.0678372	0.6222661	0.6950068	0.7326511	0.0551191	0.4361363	0.0522034	0.0871170	0.6955568	0.5902913	0.1011376	0.2759350	0.3842127	0.1890853	0.1681174	0.3576338	0.0576066	0.6396675	0.6651112	0.3190707	0.7265724	0.2465268	0.6241659	0.6398979	0.2303896	0.5236444	0.4731062	0.3746368	0.3295836	0.5193603	0.7198093	0.5658800	0.3461121	0.6715004	0.0004006	0.5444004	0.4350642	0.4967924	0.4970026	0.1331782	0.0025263	0.4991174	0.1505015	0.7072679	0.0115435	0.4792000	0.2840605	0.1672331	0.2539626	0.5061109	0.0729412	0.1266144	0.1521555	0.1620228	0.4619913	0.3164835	0.1815615	0.3137315	0.5932682	0.3971131	0.3730116	0.6851932	0.4244835	0.2207825	0.2960224	0.0262000	0.1779524	0.0626508	0.6314573	0.3592814	0.5080931	0.1782283	0.7579889	0.2996766	0.1931881	0.4616671	0.5063204	0.5932770	0.2937574	0.1007701	0.0063008	0.1689420	0.0013119	0.0668298
750	0.1314187	0.7135044	0.1778033	0.2024554	0.2845102	0.1183694	0.1743007	0.0117928	0.5053257	0.0677647	0.0822446	0.0999592	0.6701053	0.0601539	0.3125865	0.4321333	0.1121676	0.8349664	0.6841521	0.7061997	0.1372678	0.4929103	0.0586548	0.0798529	0.6512026	0.6184278	0.0504177	0.3188803	0.5032636	0.1274084	0.2169341	0.3667565	0.1342479	0.6333689	0.6338810	0.2100635	0.5783390	0.3353348	0.7032298	0.6008704	0.4296268	0.4041966	0.2841405	0.3545982	0.2550463	0.5240128	0.6464991	0.6161777	0.3143778	0.6560932	0.0024374	0.5463095	0.5741004	0.5506541	0.5808888	0.1250761	0.0023266	0.3557246	0.0781249	0.4792017	0.0117125	0.6023988	0.2209716	0.2094154	0.1866085	0.6389760	0.1337135	0.0823409	0.2146950	0.3195893	0.4739809	0.2331079	0.1230385	0.3828485	0.5309973	0.3006943	0.3711832	0.6215660	0.4264598	0.1889129	0.2499962	0.0238386	0.2164147	0.0927007	0.6088755	0.3308623	0.5657352	0.1617498	0.7373189	0.3051985	0.3010247	0.3872270	0.3515371	0.7775510	0.4217565	0.0774003	0.0038433	0.1832846	0.0016588	0.0726169
800	0.1049292	0.7379614	0.1917806	0.1773548	0.3482932	0.1258430	0.2012070	0.0143296	0.4990405	0.0357894	0.1103505	0.1116041	0.7382558	0.0488264	0.3546222	0.4275739	0.2065274	0.5965533	0.6522485	0.5536974	0.1355916	0.4603782	0.0596848	0.0644180	0.7108565	0.5522009	0.0680723	0.3116703	0.4061243	0.0449212	0.1998613	0.4208698	0.3625673	0.5717625	0.6983942	0.2487566	0.6399858	0.3138900	0.6140483	0.7471665	0.3302836	0.4672888	0.2897082	0.4516527	0.2328662	0.5334306	0.5209018	0.6396882	0.3178671	0.7193064	0.0133641	0.5752749	0.5766977	0.3550023	0.7259481	0.0574489	0.0114146	0.4584933	0.0847476	0.5924023	0.0078457	0.3499181	0.2190530	0.2382532	0.1805717	0.4177195	0.1419797	0.0502277	0.3361932	0.2964896	0.5419091	0.2327519	0.0895344	0.3569485	0.4808183	0.3396674	0.5128132	0.7069574	0.2797367	0.2395814	0.2012755	0.0136710	0.1404852	0.1138149	0.6232041	0.4324498	0.6008078	0.1128761	0.7134485	0.5161360	0.3897883	0.4859120	0.4103005	0.7509903	0.2690041	0.0949225	0.0101947	0.2268948	0.0052275	0.0341533
850	0.1057310	0.6404405	0.3475336	0.2315287	0.2862432	0.1667090	0.1946580	0.0088361	0.4159120	0.0106709	0.1213012	0.0882094	0.7400103	0.0711590	0.3016948	0.3802106	0.2545426	0.6683430	0.6087548	0.5799384	0.1240033	0.4994995	0.0700398	0.0879111	0.6169783	0.4704710	0.0397615	0.2551080	0.3908332	0.0492161	0.2418187	0.5508646	0.3082996	0.5939901	0.5935348	0.1951568	0.6205925	0.2891218	0.6899323	0.6634258	0.4066679	0.5055254	0.1740880	0.3601634	0.2222966	0.3740067	0.6797026	0.6087321	0.4229157	0.6912346	0.0000000	0.6712927	0.4941656	0.4839753	0.6643307	0.0760387	0.0224470	0.4490756	0.1131268	0.7328679	0.0064599	0.3785246	0.2259791	0.2724386	0.1927916	0.6058883	0.1418989	0.0585345	0.3910818	0.2502067	0.5525467	0.2761931	0.0904673	0.4086676	0.5462421	0.4054979	0.4657390	0.5329987	0.2400774	0.3239347	0.1415845	0.0270374	0.1776911	0.1581073	0.6354105	0.2949428	0.5520035	0.1291568	0.7143232	0.5445166	0.1991973	0.4324806	0.4596561	0.7490791	0.3941841	0.0664574	0.0136039	0.2087446	0.0099564	0.0686197
900	0.0902926	0.6596510	0.3322676	0.2269929	0.2968788	0.1688353	0.2188459	0.0296718	0.4686488	0.0194914	0.0974428	0.0893974	0.6529173	0.1000072	0.4203879	0.3880743	0.2877334	0.6304609	0.6161111	0.4117879	0.2336965	0.5507393	0.0606679	0.0778161	0.6768606	0.5244316	0.0466143	0.2811821	0.4082979	0.0795604	0.1491092	0.6019308	0.2939701	0.5683319	0.6145383	0.0657027	0.6576193	0.3220909	0.6010057	0.6040905	0.3258317	0.4405688	0.2171522	0.4059597	0.3938069	0.3649710	0.6179675	0.5632101	0.4439056	0.5795970	0.0014443	0.7001797	0.3557100	0.4064752	0.6347889	0.0913732	0.0511144	0.4157999	0.0850145	0.5907851	0.0304575	0.4427920	0.2778292	0.2475574	0.2381304	0.4535876	0.1271344	0.1087849	0.5466850	0.1839483	0.5414062	0.2236163	0.0383004	0.4715440	0.6080566	0.3999764	0.4049577	0.5688091	0.2814016	0.4616622	0.0870209	0.0287665	0.1438898	0.1942259	0.6525645	0.3122526	0.7704344	0.1213594	0.6171378	0.5631356	0.0870578	0.4813459	0.4135655	0.6772944	0.3522042	0.1638025	0.0103880	0.2250317	0.0123035	0.0488897
950	0.1126617	0.6192693	0.2875177	0.3640340	0.3087133	0.2451882	0.1957220	0.0440016	0.4940373	0.0316499	0.1619502	0.0877785	0.7577891	0.0443553	0.3894283	0.2619710	0.2975349	0.6519520	0.6483646	0.3255296	0.2822516	0.6734717	0.0503491	0.1149102	0.6497188	0.4802704	0.0570666	0.2939503	0.4995388	0.0341311	0.1754310	0.6068923	0.3210084	0.5617801	0.8282463	0.0195899	0.7045553	0.2371603	0.6324665	0.6295731	0.2473300	0.5085221	0.1981343	0.3614458	0.4717149	0.3982579	0.6859315	0.7797424	0.3304156	0.6256672	0.0066752	0.5623998	0.3981477	0.4074363	0.5122984	0.0517354	0.0029551	0.4665790	0.0443110	0.5645643	0.0206266	0.5096990	0.2143166	0.1695470	0.2694428	0.4251683	0.1106911	0.0930303	0.4201762	0.2020721	0.5921345	0.1866159	0.0224300	0.4330879	0.5792552	0.5633291	0.3497834	0.7855496	0.3843723	0.4663825	0.0310465	0.0493175	0.0994762	0.1973331	0.5425161	0.3740096	0.5252806	0.0973525	0.7098158	0.5762114	0.1025150	0.4102586	0.4156787	0.5875709	0.4131820	0.0593058	0.0295378	0.3184713	0.0173613	0.1118799
1000	0.0781393	0.5498701	0.5406414	0.3734465	0.2770101	0.1392583	0.1777878	0.0201442	0.4518496	0.0479801	0.1205700	0.0732288	0.7497161	0.0496680	0.4129654	0.2591961	0.3521985	0.4940331	0.4482699	0.1757558	0.3945623	0.5188253	0.0329387	0.0952605	0.6157201	0.4914341	0.1000867	0.2722401	0.3636560	0.0327914	0.1720070	0.6337063	0.2488383	0.6250218	0.7507690	0.0301143	0.7156540	0.2811164	0.7338326	0.6288137	0.1631485	0.5654837	0.1998569	0.3355935	0.3506760	0.3778150	0.7066503	0.6829419	0.3417599	0.6740672	0.0094085	0.6532400	0.3961886	0.5246035	0.5854409	0.0433134	0.0117772	0.5707649	0.0201821	0.6923810	0.0091796	0.5007719	0.1899766	0.2557242	0.1945253	0.4007483	0.0694043	0.0393301	0.5263919	0.2084516	0.6100088	0.1319436	0.0090146	0.5428661	0.5899157	0.4176134	0.3377014	0.7242865	0.2799350	0.4805272	0.0634625	0.0262143	0.0349897	0.1848104	0.5132057	0.3468096	0.5542543	0.0541509	0.7725150	0.7349784	0.0611516	0.4958670	0.5091291	0.7045998	0.3620043	0.0829449	0.0129963	0.2824944	0.0238419	0.1239105
0	0.1614602	0.4996260	0.5153933	0.5094725	0.2037281	0.2997788	0.2501948	0.3060046	0.2913126	0.0418269	0.1050835	0.7160231	0.5794669	0.2613793	0.2616261	0.2446126	0.3093582	0.4674667	0.2358270	0.1203154	0.3576115	0.5978956	0.0407454	0.1882844	0.0389269	0.0016438	0.0002841	0.3238663	0.2145508	0.1908613	0.0913220	0.6341789	0.4122664	0.6073136	0.6716709	0.0109835	0.6284410	0.0078763	0.6670602	0.0088906	0.0177523	0.5920795	0.4888177	0.6159364	0.0410356	0.5089651	0.6395089	0.5470273	0.3748070	0.5928916	0.0232361	0.5540477	0.4170382	0.5781158	0.1599496	0.0434117	0.0376604	0.3183706	0.1286151	0.3335305	0.2821820	0.4853132	0.2294268	0.2871840	0.2221077	0.4549366	0.1756182	0.0617075	0.5408028	0.4774825	0.5882901	0.2903131	0.0010327	0.5340589	0.4434390	0.4349111	0.4465820	0.6957242	0.3947099	0.6352839	0.0022226	0.1152375	0.6022278	0.4733890	0.1417887	0.6109094	0.4955627	0.1023962	0.6813521	0.4117676	0.3543990	0.4096772	0.4063435	0.6455608	0.2094377	0.1277198	0.0070010	0.4229385	0.0153048	0.3462968
50	0.0941053	0.5492645	0.1501037	0.3797365	0.1631788	0.2267842	0.1727764	0.2911416	0.3024101	0.2855036	0.0321105	0.5655527	0.4550641	0.2199615	0.1899585	0.1191284	0.3697055	0.1155650	0.6089636	0.1465085	0.5012318	0.6327353	0.0887486	0.2032525	0.0741933	0.0105060	0.0007529	0.3995893	0.2841029	0.2791690	0.1457901	0.7146621	0.3805268	0.6388297	0.6201284	0.0056027	0.6965615	0.0022342	0.8005066	0.3301566	0.0163684	0.6099627	0.3006846	0.5289839	0.0407208	0.5282313	0.6609643	0.8038842	0.4763180	0.6010672	0.0084991	0.5440434	0.6506841	0.5195614	0.1104523	0.0368083	0.0173163	0.4181909	0.0996490	0.2509049	0.3439523	0.2619904	0.1842002	0.3631722	0.2279553	0.3567685	0.3626595	0.0834298	0.3357251	0.2156955	0.5634632	0.3021264	0.0022318	0.5083190	0.4533305	0.3986351	0.4784853	0.6678150	0.4953875	0.3994012	0.0000000	0.0517276	0.5341962	0.4608363	0.1963487	0.5869750	0.6022369	0.0704363	0.6367327	0.3449322	0.2689058	0.4486694	0.3833422	0.7587276	0.1984268	0.0762613	0.0275938	0.4462452	0.0314071	0.4110573
100	0.1113330	0.5347853	0.2401764	0.2133946	0.1940476	0.0853052	0.2075925	0.2658069	0.2633466	0.2038094	0.0031258	0.5804438	0.4582466	0.2723188	0.1673858	0.0999070	0.4516703	0.0269359	0.5996485	0.1009097	0.4484813	0.7231253	0.1193611	0.2150522	0.1125739	0.0146808	0.0010736	0.3796279	0.2551661	0.5395739	0.2085382	0.6228874	0.2262910	0.5847952	0.7230253	0.0075438	0.6346302	0.0000068	0.6094958	0.6213745	0.0205688	0.7843717	0.1582170	0.6340567	0.0275639	0.4750746	0.6115882	0.6934447	0.5240751	0.4204454	0.0056454	0.4689703	0.5965817	0.5372283	0.0521111	0.0412040	0.0100853	0.7736405	0.0846089	0.2951238	0.3185162	0.2608512	0.1866780	0.3378867	0.2519528	0.2927611	0.3871062	0.1145022	0.2414258	0.1672104	0.5648653	0.4171988	0.0045416	0.4668688	0.5169331	0.3463270	0.4468481	0.6908129	0.5984787	0.4340223	0.0008587	0.0196852	0.5302855	0.5219914	0.0948395	0.7680553	0.4852344	0.1332377	0.5788094	0.3351886	0.3785879	0.4186412	0.2966672	0.8098065	0.2531535	0.0570862	0.0895159	0.4576830	0.0212566	0.3693502
150	0.1489200	0.7000403	0.2651897	0.1925831	0.1398851	0.0290670	0.3004885	0.3407078	0.2514464	0.2505937	0.0071685	0.6867058	0.3908844	0.3558050	0.1570940	0.0580008	0.4256283	0.0007663	0.6641028	0.1166444	0.4349782	0.6655864	0.0673470	0.2667031	0.0366226	0.0171248	0.0055249	0.3588316	0.2614560	0.6703968	0.2486832	0.5768276	0.1465284	0.7179328	0.7019532	0.0038731	0.6193884	0.0000941	0.7711832	0.5637480	0.0086622	0.6985406	0.1740702	0.6775230	0.0527046	0.5918482	0.7314879	0.5921574	0.5699200	0.3300636	0.0063158	0.4285631	0.5612146	0.6142795	0.0221703	0.1070491	0.0077162	0.5592300	0.0611561	0.3806945	0.4552652	0.2962317	0.1465163	0.3752348	0.4186914	0.3602532	0.3424070	0.1047488	0.1479655	0.0841655	0.5576405	0.4770527	0.0042753	0.5365727	0.5689150	0.2616069	0.2894097	0.7405219	0.5214666	0.3644632	0.0001276	0.0102232	0.6045504	0.6750760	0.1069887	0.5741116	0.5037703	0.2941142	0.7462504	0.3912081	0.3374017	0.4262819	0.2737337	0.7314490	0.2586849	0.1221545	0.1010811	0.4381012	0.0414162	0.3175650
200	0.0645234	0.5967093	0.2834473	0.1768912	0.0920944	0.0543649	0.5304145	0.3031025	0.3470058	0.3525743	0.0122790	0.7496551	0.2980234	0.3060958	0.1192270	0.0473081	0.4062427	0.0011753	0.7307261	0.0486224	0.4072095	0.4738207	0.0613066	0.2087945	0.0391730	0.0110915	0.0057664	0.3021526	0.2253229	0.6809916	0.2553380	0.5064928	0.1412300	0.6797804	0.6876857	0.0123835	0.6392807	0.0003025	0.8380786	0.6815694	0.0118663	0.6833235	0.1336249	0.5995555	0.0694983	0.7902016	0.7632753	0.4988772	0.6150443	0.4031610	0.0017631	0.3480185	0.5919784	0.5117967	0.0177266	0.1255059	0.0113280	0.6633509	0.0675213	0.2077778	0.4919718	0.2724276	0.1840838	0.2840327	0.4515868	0.3006972	0.2693711	0.0805108	0.2005189	0.0412212	0.5783310	0.6037612	0.0112882	0.6272946	0.6292023	0.1802152	0.2776396	0.6936139	0.6587043	0.2553288	0.0065919	0.0047648	0.5164052	0.5876729	0.0618321	0.7905982	0.6354318	0.3894906	0.7322491	0.3823993	0.3165127	0.3509737	0.4138781	0.8264118	0.2557740	0.0929633	0.0672125	0.3996847	0.0129298	0.3546548
250	0.1197499	0.5972380	0.2434571	0.2209322	0.0816460	0.0663139	0.4484119	0.3361545	0.3465966	0.2513885	0.0317126	0.6523682	0.3091501	0.3027047	0.2082216	0.0555281	0.4092459	0.0012440	0.6836586	0.0895262	0.4389027	0.6127215	0.0693174	0.2557673	0.0800833	0.0050366	0.0230062	0.4018861	0.2886371	0.6327328	0.2016875	0.4308446	0.0744481	0.7299383	0.6498329	0.0020969	0.6591524	0.0001419	0.5888305	0.6485622	0.0131862	0.5127839	0.0951865	0.4501120	0.0556807	0.6471460	0.7803942	0.7295461	0.5526390	0.3811003	0.0039744	0.3582531	0.5739435	0.5556934	0.0022210	0.2122956	0.0090764	0.6195244	0.0530132	0.1784837	0.4665846	0.2684517	0.1917380	0.2929583	0.4054648	0.3286993	0.3368046	0.0776564	0.1399682	0.0400017	0.6130196	0.5656267	0.0108951	0.5120881	0.5875770	0.1669195	0.2283961	0.6906996	0.7041740	0.3072254	0.0002986	0.0019184	0.5798235	0.6783662	0.0750023	0.6783193	0.5364062	0.3312170	0.5961095	0.3953769	0.2996405	0.3764230	0.3205622	0.5091114	0.2885212	0.0825644	0.0584504	0.4584876	0.0383371	0.3184562
300	0.1474670	0.6264648	0.2009855	0.1488914	0.1589189	0.1520040	0.6929512	0.3124105	0.4064808	0.3015450	0.0115171	0.6539854	0.2485875	0.3748969	0.1836210	0.0497954	0.4128193	0.0008221	0.5727150	0.0556027	0.4799217	0.7117777	0.0480711	0.2363743	0.0635982	0.0092079	0.0116813	0.2875226	0.2876549	0.5624692	0.3174351	0.3169687	0.0920034	0.6794524	0.6218212	0.0054614	0.8059969	0.0000844	0.6878986	0.5975541	0.0146206	0.7777605	0.0920452	0.5920706	0.0266780	0.5554679	0.6255651	0.6757043	0.5595063	0.4166517	0.0126176	0.3099025	0.5740525	0.6352171	0.0071126	0.2117365	0.0009368	0.5911827	0.0804007	0.1997739	0.5514575	0.2577130	0.1734237	0.3296002	0.3290572	0.3189849	0.4914535	0.0741063	0.1910081	0.0119876	0.5507700	0.5879024	0.0304594	0.4943706	0.5087764	0.2000266	0.2030641	0.7157489	0.6711849	0.1926002	0.0021348	0.0007490	0.5215601	0.6442047	0.0807193	0.7102452	0.5567166	0.2910799	0.6871079	0.3809996	0.4997636	0.3695069	0.4550061	0.5870961	0.2178818	0.1802552	0.0991520	0.3862443	0.0242804	0.3477464
350	0.1314227	0.6355258	0.2627028	0.2069581	0.0968390	0.0562170	0.7384679	0.3145149	0.4096806	0.2608973	0.0294614	0.7274248	0.2208431	0.2932028	0.1387583	0.0737830	0.3976088	0.0046968	0.7566913	0.0443707	0.4172725	0.5913541	0.1112612	0.2700828	0.0390426	0.0121331	0.0038915	0.3412330	0.2254973	0.6208496	0.2493088	0.3243697	0.0590816	0.7928017	0.7213747	0.0051279	0.7265847	0.0000080	0.7622117	0.6613223	0.0094348	0.6321989	0.1082151	0.7223029	0.0215059	0.5690795	0.7707422	0.8302347	0.6518596	0.3016014	0.0120094	0.4022291	0.6150249	0.5475753	0.0085852	0.1441983	0.0036827	0.6677597	0.0604784	0.1787209	0.4640289	0.2904365	0.1859981	0.2783228	0.3064921	0.2354592	0.3913268	0.0876208	0.1581731	0.0128681	0.6566273	0.4729095	0.0204183	0.6205285	0.5753584	0.1685112	0.1744540	0.6925551	0.6230811	0.2556845	0.0033622	0.0000910	0.4817792	0.7694103	0.1042349	0.7804381	0.5454160	0.3757225	0.6558907	0.4523088	0.5764428	0.4747911	0.4116175	0.6471472	0.2257160	0.0636915	0.0880047	0.3302247	0.0434070	0.2980033
400	0.1384132	0.7649538	0.3062669	0.1570340	0.1204884	0.0326051	0.7236982	0.3512543	0.4184393	0.3245401	0.0109782	0.5675139	0.3576062	0.3378360	0.1279754	0.0617113	0.3383007	0.0071979	0.6256429	0.1226981	0.4876672	0.6551115	0.1243860	0.4101986	0.0567679	0.0039105	0.0049863	0.3196343	0.2964340	0.7547199	0.3012821	0.3052931	0.0719185	0.7063761	0.5689946	0.0030868	0.7305997	0.0000073	0.6677361	0.6905123	0.0221703	0.6146271	0.1628795	0.6424100	0.0320094	0.5631987	0.5616529	0.6720373	0.6543877	0.3396562	0.0072334	0.2742599	0.5575572	0.6170894	0.0166554	0.1619855	0.0080870	0.4427831	0.0585095	0.1587153	0.5069172	0.2720359	0.1868281	0.3279584	0.3722129	0.2624274	0.2934200	0.0536183	0.2467679	0.0079125	0.5660005	0.4839629	0.0163632	0.5401356	0.6291966	0.1213297	0.1968006	0.6929784	0.5657670	0.2462240	0.0012500	0.0004941	0.4619584	0.5527012	0.0968845	0.6828565	0.4404223	0.3423446	0.6713384	0.2873502	0.6042627	0.5156407	0.4003598	0.7173221	0.1623819	0.0734857	0.1181476	0.4371473	0.0231308	0.3626263
450	0.1699054	0.6828977	0.1505912	0.1846709	0.1530569	0.1621191	0.7783333	0.3507727	0.4048591	0.3230947	0.0677411	0.6394352	0.3335602	0.3578869	0.1794554	0.1013948	0.4100593	0.0011837	0.7109684	0.0446338	0.5057569	0.5828968	0.0920591	0.2934351	0.0596180	0.0137173	0.0061023	0.3284156	0.2565800	0.7116234	0.2765208	0.3894056	0.1007345	0.7666346	0.6370366	0.0113143	0.6428677	0.0000071	0.6971152	0.5591727	0.0060857	0.5841895	0.0911793	0.7816820	0.0418828	0.5887981	0.6945326	0.6284087	0.5014960	0.3303161	0.0305858	0.2859930	0.6710647	0.5235020	0.0051446	0.2581284	0.0099022	0.6991572	0.1309185	0.2105187	0.5457528	0.2779973	0.1558928	0.3709270	0.2940860	0.2721467	0.3756265	0.0845976	0.2396189	0.0218031	0.6054834	0.5829218	0.0457626	0.4859678	0.5906071	0.1798008	0.1824993	0.6627766	0.6942686	0.2142470	0.0003613	0.0005451	0.4975578	0.6107687	0.1078341	0.7135521	0.5574155	0.4591653	0.6297995	0.2870658	0.6561943	0.3660992	0.4108751	0.6776194	0.1779467	0.0942823	0.1356592	0.4425910	0.0242191	0.4111722
500	0.1688303	0.6919665	0.1887718	0.2220228	0.1566037	0.0844175	0.5665799	0.4041867	0.4198132	0.3640834	0.0078590	0.6417100	0.2610413	0.3737556	0.1346608	0.0595454	0.4778546	0.0048218	0.5925817	0.0694859	0.5122517	0.6094777	0.1551869	0.1939337	0.0432306	0.0082621	0.0153237	0.4221916	0.2224366	0.7639476	0.1981379	0.2536749	0.0736376	0.6368602	0.7889303	0.0019027	0.7143739	0.0000780	0.6237397	0.6470232	0.0094740	0.4967588	0.0808596	0.7047315	0.0658171	0.6462020	0.6977365	0.7497910	0.5106869	0.4698395	0.0188870	0.3570526	0.6485213	0.5890355	0.0201222	0.1957002	0.0037852	0.6240816	0.0372969	0.2031329	0.5322928	0.3024468	0.2460161	0.3992398	0.1805685	0.2507035	0.4091169	0.1275086	0.1763999	0.0165872	0.6692586	0.4859710	0.0278759	0.7462508	0.5717593	0.1393068	0.1980842	0.6706269	0.6895873	0.1908231	0.0019175	0.0006523	0.6233163	0.5593858	0.0506758	0.6039772	0.5927497	0.3754991	0.6100564	0.3787256	0.6236801	0.3674354	0.3988977	0.8177477	0.2344890	0.1165769	0.0861318	0.4337294	0.0176765	0.3136021
550	0.1774772	0.6305707	0.5085475	0.1900499	0.1672635	0.1237995	0.5178206	0.3507900	0.5106379	0.0989107	0.1470450	0.7307320	0.3494795	0.3005029	0.2399671	0.2592838	0.4118262	0.3012791	0.2505466	0.0613517	0.4280779	0.6292923	0.0909972	0.2124720	0.0391100	0.0173028	0.0079742	0.3507966	0.2785978	0.7151740	0.1013513	0.3035231	0.0717938	0.6070405	0.5401009	0.0019740	0.6569157	0.0014649	0.6779551	0.2193115	0.0084063	0.6379914	0.1036566	0.6060873	0.0431541	0.5978106	0.6803818	0.6941754	0.5598812	0.4114663	0.0038375	0.3743366	0.5379249	0.5244044	0.0154504	0.2337007	0.0066283	0.4815689	0.0173206	0.1941877	0.4606482	0.5564246	0.2151627	0.3366070	0.1867524	0.2420719	0.0937169	0.0717987	0.3545306	0.2115817	0.5129505	0.6126485	0.0171603	0.6747329	0.5273744	0.2156302	0.2498275	0.6432385	0.7154261	0.2417841	0.0298373	0.1350595	0.6305164	0.6299715	0.0741670	0.6363543	0.5389764	0.4110101	0.7665209	0.3479286	0.7155253	0.5272615	0.4283769	0.6151967	0.2783668	0.0433392	0.0997939	0.4287032	0.0511725	0.3883737
