G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G71A	G95	G96	G97	G98	G99	G100
0.5557754	0.4751945	0.3009898	0.4800835	0.5459153	0.6846460	0.7630357	0.7321757	0.1883540	0.0836438	0.5164659	0.6549997	0.4687210	0.3616992	0.4112571	0.7601796	0.4714745	0.7749783	0.5765736	0.3364609	0.0005028	0.7197634	0.0498178	0.3953038	0.2428867	0.2510245	0.4740184	0.4050501	0.4425359	0.4950257	0.2613364	0.0833263	0.3823396	0.0886561	0.0018465	0.0279301	0.4524864	0.4159459	0.6695799	0.3433309	0.4747127	0.0840001	0.3711501	0.0468165	0.2491520	0.6522653	0.1843599	0.2429468	0.0058281	0.5749374	0.2493703	0.5941047	0.4199054	0.3470031	0.8183641	0.4145390	0.5232387	0.1139725	0.0037009	0.6393417	0.7558957	0.4673466	0.5380291	0.5149809	0.4827481	0.6345126	0.3590455	0.0519178	0.5298894	0.0325760	0.3620837	0.0807490	0.3791213	0.0570821	0.3267635	0.0524860	0.4641717	0.0357732	0.0490362	0.6668425	0.6876978	0.1473258	0.1702978	0.2824273	0.7621353	0.3764958	0.3863471	0.0126580	0.6677894	0.6461658	0.4086866	0.6497305	0.0534578	0.4859113	0.5766119	0.2866372	0.5559726	0.1440649	0.2782887	0.6446429
0.4070948	0.7142613	0.1854120	0.1982257	0.4902564	0.2357385	0.6567741	0.6365138	0.7266383	0.0184074	0.2972401	0.3377552	0.2659564	0.5077422	0.7376516	0.4553349	0.4599308	0.7662203	0.6335339	0.4657030	0.0044965	0.6915273	0.0694211	0.2438841	0.6797637	0.7867295	0.6093513	0.6389448	0.4567397	0.5188360	0.5123334	0.0447504	0.0010675	0.3132446	0.0108515	0.0678660	0.1707793	0.2828257	0.6766451	0.1450873	0.2394252	0.1936692	0.4932878	0.0355056	0.2400724	0.1599463	0.4083181	0.5429489	0.0939187	0.2791579	0.2458133	0.5410457	0.3897505	0.2243529	0.7015081	0.4886425	0.3943154	0.0045746	0.0139155	0.5021376	0.6974574	0.2243587	0.5137087	0.4711139	0.2075884	0.6511930	0.0280594	0.0277934	0.4664410	0.1826627	0.3826056	0.2219976	0.6296054	0.0334917	0.3424276	0.0367883	0.1667214	0.0050507	0.0329766	0.4927861	0.5986879	0.2520987	0.4850365	0.1581389	0.6262438	0.4841787	0.4663374	0.1319205	0.2955944	0.5182016	0.2606044	0.4033650	0.1454169	0.4364352	0.5212039	0.0601957	0.6062239	0.1249700	0.6933721	0.6816121
0.3957337	0.6709201	0.3605916	0.2130336	0.5938052	0.5666260	0.8737007	0.6197362	0.6903365	0.0116135	0.5340968	0.6271429	0.5325190	0.0818606	0.2069533	0.6014403	0.7250984	0.6360472	0.6016776	0.2290076	0.0022655	0.8027412	0.0045332	0.6337513	0.2862544	0.6161668	0.5562672	0.6596661	0.3216713	0.6606725	0.5299998	0.1985271	0.0008161	0.1773757	0.3458795	0.1586576	0.1801091	0.0290928	0.3916183	0.3037269	0.1369486	0.2679703	0.2588424	0.0980321	0.1675641	0.5946730	0.5626620	0.1274162	0.0312687	0.3810218	0.5033442	0.5461847	0.1197224	0.0546856	0.6667448	0.5237476	0.5145642	0.1057194	0.0016913	0.5263039	0.5528114	0.3011435	0.5809969	0.3660968	0.4543403	0.3405298	0.2188624	0.2013358	0.6039453	0.0633201	0.6861396	0.1001530	0.4294558	0.1489399	0.3815833	0.2559057	0.4418808	0.1519013	0.0236788	0.3827477	0.6773816	0.1160002	0.0027331	0.0738878	0.5821049	0.5904719	0.4110107	0.0869470	0.4767151	0.6580094	0.1787583	0.3532708	0.0017161	0.6397696	0.3965029	0.2298083	0.5970993	0.2614272	0.1063744	0.7379480
0.2709641	0.7174742	0.3520527	0.3842001	0.4805203	0.4844653	0.7164379	0.5603988	0.4969397	0.0036492	0.5554809	0.5632055	0.4096944	0.4155428	0.4463774	0.5679993	0.4521949	0.6473308	0.2137780	0.3074476	0.3587771	0.7110638	0.2306443	0.2197355	0.3776086	0.6625832	0.4443292	0.5656041	0.3856681	0.3893936	0.6333658	0.4326910	0.0248459	0.1211905	0.0257699	0.3003107	0.1566543	0.4758378	0.7396657	0.4683837	0.1579334	0.2793670	0.3661965	0.1834017	0.0631372	0.3563763	0.2840829	0.4443962	0.1641506	0.1938719	0.3116491	0.5801998	0.3298175	0.2569551	0.5303931	0.3690081	0.5010228	0.1517863	0.0862635	0.6485289	0.6505961	0.4276774	0.3871715	0.6416116	0.4479039	0.6701239	0.6095776	0.3468599	0.2750924	0.2749481	0.2476298	0.4057779	0.7185082	0.2305052	0.4314106	0.3490332	0.3746656	0.0152418	0.1414850	0.3548438	0.6253059	0.5631543	0.0019959	0.2527287	0.6267192	0.3180300	0.3657396	0.0624607	0.1604094	0.5319978	0.3987200	0.5753869	0.2401233	0.4048488	0.2811276	0.0170356	0.7970923	0.3253414	0.2161344	0.6188563
0.3328798	0.5326532	0.0977919	0.1328552	0.5169494	0.2639431	0.6067388	0.5583675	0.6980684	0.0136370	0.7110345	0.4691421	0.3395521	0.5328296	0.7577292	0.7522463	0.3784903	0.5972077	0.0935766	0.1879927	0.1199182	0.5394066	0.2876957	0.3701352	0.3986982	0.3836960	0.5942347	0.5798484	0.3994253	0.4186142	0.3487371	0.0049128	0.0004554	0.2864722	0.0161213	0.3804082	0.1096604	0.4101542	0.5178798	0.0023480	0.6524990	0.0266861	0.4081046	0.0001445	0.1371808	0.2890433	0.1230895	0.0900325	0.1791642	0.2608154	0.4987812	0.6966321	0.5225222	0.1721667	0.6700048	0.3132659	0.7226848	0.4839990	0.0396376	0.5451360	0.6790612	0.1385110	0.6734289	0.4225602	0.6497205	0.6582072	0.1210270	0.0391726	0.2823682	0.1253197	0.4214575	0.5018895	0.7063203	0.1015558	0.1430739	0.1745803	0.3074509	0.1571319	0.0546680	0.6507112	0.4743516	0.3286957	0.1294843	0.3229198	0.5775331	0.7457980	0.2344365	0.0029523	0.3820047	0.7634666	0.3274016	0.5944437	0.0139475	0.4435070	0.0361274	0.0053326	0.6462879	0.0805994	0.0600320	0.7506403
0.2059409	0.4009281	0.1436485	0.5531731	0.5818976	0.4542263	0.7303123	0.6284564	0.7265658	0.0093971	0.3984493	0.5935692	0.5993832	0.2935149	0.5791697	0.6931734	0.6725881	0.5760742	0.5924788	0.2225096	0.0376252	0.6160260	0.0043061	0.3464822	0.3967422	0.5413442	0.6445087	0.8163560	0.3407308	0.4758003	0.5395293	0.0807411	0.1057946	0.1475751	0.0002974	0.6027825	0.0315685	0.3034193	0.6087050	0.0138957	0.2494862	0.1544299	0.2971378	0.1945497	0.0981499	0.5568297	0.4124360	0.1595325	0.0088551	0.3657635	0.3616945	0.6262501	0.2838947	0.4527184	0.6802344	0.2788077	0.7446215	0.5173043	0.0033620	0.5011137	0.6493301	0.1226103	0.6286593	0.2199998	0.6167383	0.6958700	0.0076337	0.0250542	0.3817801	0.0493691	0.2396865	0.4324204	0.4119004	0.1938805	0.1837904	0.2469528	0.5204389	0.0996453	0.0000954	0.5647364	0.6041368	0.2012047	0.0018721	0.2573668	0.3498081	0.5756733	0.5387327	0.4409445	0.4884131	0.2248446	0.1063520	0.7754178	0.2982363	0.1962590	0.3906812	0.2662662	0.5617964	0.1511490	0.1313554	0.7353108
0.4731589	0.5099695	0.7067040	0.3913857	0.6046146	0.5952223	0.6794378	0.7641749	0.5450191	0.0378115	0.2113337	0.3877743	0.3613353	0.5765581	0.5343174	0.6481893	0.4768759	0.6154835	0.7617442	0.3087095	0.0689877	0.6983826	0.0140165	0.5657407	0.3008117	0.5855440	0.5307348	0.6043590	0.4172037	0.4879594	0.2726787	0.2229126	0.0253632	0.3192230	0.0041704	0.0554713	0.3251017	0.4885409	0.6739649	0.2434486	0.5106736	0.1112042	0.5049582	0.2105047	0.3251031	0.7190922	0.1977316	0.0017368	0.7004924	0.0789114	0.1885545	0.7739657	0.0948282	0.3497487	0.5974055	0.1417442	0.3084423	0.1326267	0.2242053	0.7207842	0.7136771	0.5147446	0.2527193	0.2655866	0.5127145	0.6391352	0.3529452	0.0175858	0.4213369	0.0328512	0.5132968	0.0574783	0.5949590	0.0939174	0.4783264	0.4157277	0.3986957	0.0238661	0.0243065	0.5872029	0.5229024	0.2508316	0.1565551	0.1300999	0.6778309	0.3695954	0.2854400	0.4759461	0.1991366	0.7954229	0.2823594	0.6888052	0.0255803	0.5799679	0.1078641	0.1771597	0.6177856	0.2359648	0.4319146	0.6824062
0.3827636	0.8570059	0.4830692	0.1693466	0.5987960	0.4274120	0.6950104	0.7547065	0.6936274	0.0162544	0.0856103	0.2647893	0.1693603	0.4888341	0.5378529	0.3314133	0.3363476	0.7526511	0.6341478	0.3673659	0.0044290	0.7498479	0.1494159	0.2958722	0.2315489	0.5630160	0.7645006	0.6580851	0.5061820	0.2990700	0.3073705	0.0025147	0.1127546	0.1937195	0.0342243	0.7105048	0.0838011	0.2471550	0.6741169	0.0154918	0.6422061	0.0735722	0.4681465	0.0013561	0.0887042	0.3902931	0.0312214	0.0723550	0.6349925	0.1397455	0.2614146	0.6516262	0.2824338	0.3337393	0.6863724	0.6137758	0.3085974	0.6087408	0.0988334	0.4646992	0.4623185	0.1348117	0.4205672	0.0924325	0.5057232	0.5783772	0.4242539	0.0232512	0.4194429	0.2379737	0.2144573	0.5529686	0.6237291	0.2144176	0.0559956	0.0872607	0.3253784	0.0293947	0.0089863	0.5525896	0.5572247	0.7094353	0.0162627	0.1921141	0.6097077	0.6112059	0.1436302	0.1746701	0.0248207	0.6277128	0.1617852	0.5034469	0.2248155	0.1647195	0.2387811	0.1211571	0.2829853	0.0007251	0.0153259	0.5564307
0.5294055	0.2046673	0.0205264	0.4566740	0.7001303	0.4052398	0.5921894	0.6291861	0.1595572	0.0552784	0.3910047	0.6476019	0.3924686	0.1540876	0.8115613	0.4354420	0.1828229	0.6073080	0.7365927	0.3576357	0.0011625	0.6674941	0.0202930	0.3136555	0.1384964	0.4177439	0.6535468	0.4398428	0.2030008	0.3394251	0.2722615	0.0657232	0.0315821	0.3392092	0.1309519	0.0639252	0.4997774	0.1087064	0.3859924	0.1502121	0.5745829	0.1120156	0.4526948	0.1645687	0.3181905	0.6097444	0.4067085	0.4926769	0.0175114	0.2834199	0.5015038	0.5622717	0.4324512	0.1154142	0.7160153	0.3498238	0.7386712	0.1169521	0.1660084	0.6006648	0.7361845	0.2979355	0.7731555	0.2989601	0.4343656	0.0977866	0.4441921	0.1587613	0.5343207	0.2155789	0.6132163	0.6230158	0.4471575	0.1254179	0.1500807	0.5452669	0.3038634	0.0708342	0.2013617	0.5082255	0.3199722	0.5391378	0.3090349	0.2380608	0.5854544	0.5487345	0.3252451	0.2181651	0.0098488	0.6142757	0.0370076	0.2746707	0.0024056	0.4827840	0.5110698	0.0491312	0.5108693	0.2907532	0.2230664	0.6188101
0.2545607	0.5612357	0.2045012	0.4050676	0.5933166	0.3088728	0.5539781	0.6531720	0.7494004	0.0336311	0.6081452	0.1336338	0.0781906	0.6194051	0.1842842	0.4412061	0.2881819	0.6322671	0.2346113	0.1325136	0.0076842	0.6225245	0.1875938	0.0723160	0.7855955	0.6596526	0.6252208	0.3592934	0.2866676	0.4892973	0.6563527	0.0665540	0.0003432	0.4458268	0.0014887	0.1588224	0.1533013	0.5031245	0.7701445	0.5629643	0.0301570	0.4602657	0.2209918	0.0424737	0.0635975	0.5867585	0.2530134	0.0719545	0.6952985	0.0987325	0.0569801	0.5519825	0.1899750	0.2878647	0.4432252	0.2604011	0.5576745	0.1717345	0.1573967	0.6133280	0.6080362	0.0002655	0.4968914	0.4651990	0.4151632	0.7298977	0.2999900	0.0624953	0.4256546	0.4097233	0.3654088	0.1922996	0.5694982	0.1476027	0.6575233	0.0566182	0.2125667	0.0360369	0.0552202	0.6199928	0.3038033	0.0316985	0.0704507	0.4159392	0.3399530	0.5569160	0.4651824	0.2414290	0.4323579	0.6886999	0.5506010	0.3520647	0.1316371	0.3901305	0.1843847	0.4528981	0.6283844	0.0026713	0.5688217	0.5816710
