Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G93A	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
150	0.4406099	0.3084659	0.1017331	0.2352709	0.1675223	0.1640392	0.3781503	0.5559944	0.3113885	0.0246108	0.4082374	0.6269685	0.5711066	0.3041977	0.3328601	0.6112643	0.5737892	0.0010531	0.5512739	0.5229671	0.0652925	0.4762227	0.1466747	0.2606283	0.0253748	0.5643405	0.1637331	0.4573438	0.0170571	0.7842321	0.0215561	0.2527848	0.0851037	0.5330651	0.3132729	0.3287599	0.0068041	0.0196101	0.8298174	0.0094708	0.5238558	0.5118701	0.1724459	0.3826485	0.0121780	0.4993060	0.6495968	0.0528791	0.4251499	0.4982748	0.5883231	0.4046917	0.1657174	0.0025105	0.4034446	0.0071926	0.4927271	0.0610269	0.4876477	0.6836974	0.3778131	0.7377980	0.5942360	0.3572007	0.6433749	0.7171002	0.3520375	0.4634751	0.5342287	0.1349851	0.1495119	0.5123726	0.1706581	0.6352930	0.5054106	0.5301690	0.5788306	0.4474364	0.2461146	0.3052566	0.3411224	0.6336991	0.0284614	0.3156356	0.2376074	0.2745500	0.2566225	0.0525117	0.0049351	0.2216816	0.1344380	0.2136974	0.6052682	0.0265610	0.0343292	0.6328883	0.0004089	0.3842598	0.4449512	0.4462289
200	0.5815354	0.3290141	0.0639743	0.2860822	0.0807398	0.0961355	0.2986385	0.7184157	0.3435445	0.0248460	0.5123804	0.7202840	0.6391550	0.3384696	0.3270184	0.6161712	0.5267371	0.0015750	0.3535926	0.5314905	0.0609369	0.2543762	0.1550924	0.2805441	0.0083083	0.5915361	0.1723179	0.5556758	0.0174753	0.6547661	0.0278318	0.2886408	0.0653216	0.3897711	0.3317026	0.4789844	0.0234157	0.0429873	0.6963889	0.0489924	0.7141833	0.6253561	0.1290743	0.3393646	0.0372505	0.4440206	0.6629706	0.0262147	0.4728857	0.7040623	0.4590335	0.4939859	0.1321953	0.0103056	0.4752124	0.0037263	0.4244218	0.0447767	0.3657331	0.6317177	0.3722489	0.5371529	0.4608162	0.2409091	0.5836461	0.6773221	0.3556521	0.4763262	0.6531158	0.1832570	0.1387712	0.5250513	0.1915033	0.5287961	0.4391203	0.5305536	0.5772553	0.4420836	0.1848449	0.3215075	0.2431813	0.7218109	0.0065943	0.3175761	0.2577193	0.3142825	0.2639801	0.0390826	0.0777612	0.1803067	0.0777059	0.2116744	0.5432905	0.0287175	0.0191438	0.7066526	0.0000000	0.2940428	0.3974221	0.4162748
250	0.5098400	0.3006340	0.0956323	0.2243877	0.1503870	0.0975956	0.2773892	0.7524750	0.4100111	0.0192024	0.5348110	0.6779081	0.6119631	0.2578190	0.3870852	0.5681030	0.5943953	0.0028023	0.3997404	0.6346535	0.0890370	0.1380511	0.0919155	0.3029399	0.0191411	0.5694958	0.1386064	0.4755974	0.0279310	0.6387843	0.0187665	0.2086500	0.1130068	0.5143078	0.3638841	0.3266743	0.0090219	0.0480566	0.6403817	0.0287769	0.5666616	0.5180499	0.1166886	0.1381476	0.0103330	0.4336590	0.6888021	0.0499837	0.5713428	0.6138169	0.4933725	0.4296594	0.0816965	0.0103984	0.3808985	0.0001747	0.3652303	0.0461119	0.4861982	0.5320226	0.2941968	0.6194252	0.4374071	0.1858015	0.5767134	0.6986516	0.2822920	0.4666032	0.6538659	0.1928777	0.1505844	0.5802845	0.1993063	0.5407881	0.4653681	0.6690225	0.5056470	0.3749770	0.1881255	0.2330505	0.2424830	0.7311353	0.0135776	0.4215556	0.2978811	0.4377567	0.2561475	0.0668963	0.0758116	0.2307264	0.2060677	0.3071443	0.4533381	0.0224267	0.0039599	0.5687733	0.0000564	0.4661807	0.4124882	0.4566627
300	0.6794154	0.2375026	0.1211471	0.2224294	0.1342996	0.1075887	0.3334483	0.6693273	0.4118160	0.0306392	0.5020496	0.6102320	0.4531953	0.3178301	0.5001344	0.7170169	0.5413909	0.0005287	0.4011381	0.5906197	0.1017222	0.0897097	0.1011520	0.2622778	0.0395413	0.6532240	0.1953428	0.5542068	0.0110763	0.5347246	0.0017791	0.1500972	0.0698086	0.5116751	0.3803906	0.4180361	0.0031035	0.0164602	0.6030736	0.0528956	0.7406627	0.5963829	0.1635193	0.0424688	0.0036332	0.4696977	0.6002623	0.0079510	0.3938675	0.8176984	0.4270714	0.4638242	0.1284779	0.0150225	0.4511982	0.0016673	0.3530394	0.0484753	0.4458304	0.5503992	0.2340688	0.6730037	0.4834602	0.1590849	0.6513579	0.6027081	0.3356179	0.4563676	0.6015848	0.1121039	0.1345911	0.5990835	0.2330574	0.6476742	0.4252492	0.6258703	0.5196243	0.4807961	0.2377299	0.2041758	0.1822297	0.5715568	0.0187434	0.2680384	0.3275123	0.3329937	0.2578678	0.1420283	0.0842784	0.1540486	0.1609135	0.2633363	0.4755525	0.0038750	0.0101805	0.5684067	0.0005206	0.3077800	0.3300922	0.4106801
350	0.5392572	0.2381055	0.0726782	0.2772448	0.1153953	0.1109287	0.2291986	0.6462803	0.3061718	0.0224490	0.6044337	0.6090919	0.6457725	0.3696221	0.3886677	0.6690709	0.4972348	0.0028602	0.2848893	0.6469872	0.2424535	0.0452363	0.0729197	0.2660544	0.0020302	0.7383150	0.1587242	0.4513678	0.0148065	0.6952931	0.0099382	0.1226653	0.0714264	0.4992525	0.3401033	0.3315742	0.0045822	0.0683332	0.7950377	0.0431137	0.7065420	0.5616074	0.1534556	0.0490254	0.0053178	0.4397869	0.6194551	0.0027691	0.3970173	0.7345564	0.5108210	0.5012060	0.0904107	0.0374121	0.4268561	0.0011839	0.1416530	0.0480200	0.4522836	0.5924229	0.3452305	0.8028029	0.6369989	0.1347063	0.6506175	0.6509242	0.3723727	0.4635533	0.6343130	0.2317801	0.1809801	0.5978531	0.2261986	0.5623930	0.4911113	0.6831732	0.4897468	0.4629109	0.2502481	0.2413620	0.2966885	0.6240130	0.0171718	0.3428602	0.2503827	0.2995965	0.2400042	0.0718214	0.0350896	0.2139302	0.1284210	0.2052896	0.5482876	0.0042118	0.0054279	0.5795055	0.0000289	0.3087447	0.3834815	0.2137851
400	0.5537093	0.3094694	0.0694325	0.2204417	0.1561326	0.0960141	0.2905729	0.6798003	0.4371833	0.0635736	0.5219222	0.4845092	0.6914536	0.2431480	0.4815507	0.6373688	0.4364254	0.0048736	0.4079445	0.4872401	0.3465652	0.0479296	0.1028563	0.3005632	0.0189835	0.5476994	0.1260716	0.5987154	0.0229948	0.6598220	0.0075027	0.1149343	0.1134992	0.5231407	0.3450962	0.2785134	0.0021226	0.0486305	0.6698006	0.0345747	0.6639963	0.6853337	0.1624243	0.0314214	0.0221857	0.5328965	0.7104254	0.0047233	0.4633930	0.5585231	0.4017956	0.4605861	0.0874925	0.0208679	0.4652597	0.0005119	0.1345768	0.0368814	0.4458117	0.7893263	0.2601749	0.5452769	0.4129413	0.1474368	0.5566173	0.8360507	0.4533898	0.5227785	0.5542304	0.3217442	0.1920986	0.6728026	0.1785775	0.5498522	0.5441447	0.8947415	0.6371207	0.6581182	0.2813889	0.1871483	0.1895705	0.6421827	0.0108425	0.3887345	0.2440349	0.3685106	0.1811560	0.0711286	0.0697458	0.1892556	0.1180412	0.3521675	0.4683573	0.0176682	0.0082860	0.5545067	0.0000104	0.3480430	0.3411685	0.1648504
450	0.6860168	0.2319345	0.0926287	0.2227513	0.0889688	0.1233177	0.2843144	0.5538409	0.3544164	0.0174255	0.5151050	0.6285636	0.5770340	0.2419026	0.3916370	0.6005423	0.5487150	0.0017494	0.3790949	0.3764184	0.3034928	0.0169633	0.0597497	0.2811685	0.0225161	0.7145735	0.1545086	0.5726610	0.0092957	0.6414656	0.0255001	0.1787159	0.0705854	0.4811405	0.2906298	0.3755288	0.0059880	0.0486620	0.5488056	0.0230139	0.6659485	0.5131300	0.2038809	0.0164439	0.0106549	0.4226301	0.6629539	0.0016249	0.4437891	0.6861383	0.4498021	0.4195464	0.1284823	0.0309930	0.5307558	0.0001573	0.0636561	0.0752379	0.5201336	0.6532728	0.4316395	0.7034422	0.5586308	0.1757873	0.6063233	0.7165226	0.3676268	0.5262266	0.6149762	0.3428706	0.1839075	0.6090987	0.2375252	0.5465594	0.4756664	0.5980897	0.5067735	0.6655535	0.3454717	0.2391080	0.2217618	0.7334329	0.0138061	0.3561072	0.2588342	0.3038653	0.2072757	0.0827229	0.0733036	0.2107734	0.1448091	0.2451417	0.5752618	0.0069998	0.0068151	0.7002288	0.0000000	0.3383578	0.4059618	0.0995331
500	0.6277919	0.3403140	0.0863435	0.2044412	0.0959236	0.1468973	0.3974270	0.6875092	0.3998580	0.0090530	0.5291603	0.7043700	0.4461294	0.2743107	0.3446679	0.6470632	0.5255493	0.0001379	0.4353692	0.4204107	0.3209325	0.0093754	0.0752220	0.2285288	0.0330600	0.5842294	0.1506900	0.6430644	0.0193585	0.6533163	0.0058665	0.2939409	0.0581790	0.5306040	0.2015585	0.2756706	0.0215989	0.0697948	0.5564734	0.0136066	0.6568012	0.5709383	0.1299053	0.0171878	0.0188612	0.4916115	0.7297897	0.0052670	0.4918617	0.5914610	0.3653495	0.3997509	0.0903079	0.0429246	0.5082119	0.0071195	0.0803295	0.0412111	0.5901629	0.6303292	0.2861079	0.6408418	0.5120850	0.1690255	0.7072833	0.5106440	0.4424123	0.4887498	0.6849002	0.4604729	0.2192582	0.6241054	0.1741871	0.6906691	0.5731423	0.5940674	0.6064267	0.4914580	0.3545244	0.1543572	0.2688483	0.7639876	0.0273854	0.3999447	0.3895790	0.2871675	0.2262097	0.1002742	0.0457585	0.1863172	0.1780009	0.1911958	0.4510210	0.0184122	0.0028533	0.5139289	0.0000000	0.3452242	0.4477121	0.0914033
550	0.4204140	0.2596852	0.1083282	0.0463201	0.2480080	0.1218612	0.3382638	0.7243167	0.4231723	0.2459331	0.6541766	0.7280029	0.5936972	0.3124544	0.5348542	0.6284347	0.0715255	0.0013453	0.6738309	0.0452515	0.5617881	0.0103967	0.1044184	0.5137114	0.0229451	0.5128352	0.1693445	0.5360293	0.0200493	0.6275541	0.0161831	0.2203513	0.1900921	0.5593422	0.3441411	0.4258357	0.0038232	0.0846269	0.5637605	0.0603978	0.6636748	0.4531278	0.1472984	0.0810808	0.4804017	0.4911077	0.7037305	0.1678006	0.4705664	0.6542885	0.3785866	0.2735366	0.1345155	0.0470930	0.5059515	0.0094267	0.0453854	0.0014635	0.5184865	0.5187557	0.3432215	0.6304294	0.4240823	0.2233756	0.7102397	0.5316920	0.4289597	0.3317703	0.6911279	0.4476096	0.0239305	0.5916089	0.1170174	0.6985095	0.5511567	0.6011677	0.5229075	0.6111710	0.2712525	0.2137738	0.1976530	0.5905800	0.6716736	0.3116830	0.1997237	0.3761387	0.3041747	0.0794547	0.0681932	0.1744939	0.1054477	0.2071350	0.5253766	0.0055526	0.0157655	0.7660077	0.0565800	0.6306214	0.1848690	0.1139783
600	0.4519175	0.3447706	0.0729658	0.0243036	0.3283749	0.1008872	0.3073011	0.6496005	0.3039449	0.3695259	0.6169402	0.6196479	0.7034786	0.3272794	0.5127642	0.6027036	0.0186557	0.0004668	0.7247035	0.0244168	0.6125604	0.0967313	0.1478342	0.5373509	0.0105340	0.5775939	0.1123206	0.5112019	0.0765907	0.5845031	0.0280635	0.2543394	0.1607796	0.4384790	0.4829339	0.4110443	0.0089384	0.0628037	0.6790602	0.1254520	0.6781308	0.4992116	0.1195865	0.1825578	0.4551698	0.5859671	0.7276589	0.2387269	0.5082455	0.6340183	0.4982283	0.1401250	0.1927112	0.0173444	0.5619119	0.0040103	0.1134687	0.0003897	0.5073163	0.4915141	0.3584394	0.5481648	0.4086905	0.3876174	0.6925908	0.5037917	0.4749655	0.2666037	0.6629303	0.5431905	0.0313528	0.7086767	0.1459035	0.6455349	0.5432668	0.5930078	0.6149572	0.5069585	0.2707193	0.1639439	0.2100951	0.6225432	0.7314302	0.3217824	0.1451989	0.3519909	0.4137042	0.0440148	0.0415585	0.1723437	0.1289495	0.2259208	0.5806552	0.0101776	0.0182020	0.6476109	0.1456085	0.6741657	0.1936036	0.0762033
650	0.4791932	0.2932634	0.1176961	0.0437401	0.2959876	0.1254832	0.3136840	0.5731146	0.2074978	0.3180530	0.5692258	0.6428203	0.6022848	0.4086549	0.5209857	0.6551035	0.0003046	0.0021313	0.6298353	0.0051907	0.6016749	0.2868396	0.2640452	0.6517830	0.0049844	0.6202485	0.1404529	0.5416349	0.0474882	0.5794021	0.0218121	0.2387195	0.2931446	0.3844783	0.3827990	0.4094793	0.0058663	0.0502555	0.6651968	0.0650088	0.7945269	0.5370955	0.1306623	0.2814645	0.3611699	0.4975322	0.6629567	0.2858027	0.4976922	0.7174817	0.5331245	0.1392082	0.1723232	0.0159130	0.4560066	0.0071603	0.1389004	0.0015261	0.5478577	0.4340077	0.2854044	0.6354525	0.4632055	0.3892842	0.6254825	0.5594701	0.4929850	0.3858545	0.6423040	0.2867992	0.0041742	0.6735765	0.1120065	0.5971904	0.3946465	0.6551868	0.5079511	0.5125631	0.2852632	0.1304808	0.2236952	0.6583440	0.7708207	0.2456640	0.1423977	0.3586253	0.5038224	0.0748809	0.0715166	0.2624011	0.0729358	0.1719662	0.5530368	0.0345715	0.0423571	0.7398925	0.1437252	0.5799719	0.0990912	0.1283869
700	0.4862503	0.1944971	0.1284692	0.0540692	0.3924179	0.1254983	0.3278914	0.6844370	0.1994910	0.4160446	0.6759239	0.6101302	0.6293530	0.3377089	0.5075412	0.6144906	0.0044710	0.0066016	0.6496348	0.0054373	0.4739170	0.4567296	0.2995015	0.6568485	0.0218642	0.5407628	0.1339787	0.5472849	0.0170640	0.6217607	0.0187621	0.2359797	0.2383710	0.4587263	0.4137148	0.4287456	0.0031400	0.0630015	0.6456302	0.0779211	0.6124085	0.4101177	0.1890838	0.3957627	0.2016905	0.4552460	0.5973775	0.3019282	0.5730770	0.6393798	0.5702950	0.1406879	0.2398302	0.0119722	0.4801609	0.0121165	0.4291888	0.0003608	0.5564266	0.4152139	0.4289103	0.7142923	0.6489447	0.3784697	0.6395375	0.4892236	0.5096904	0.3552817	0.5537255	0.1806571	0.0006162	0.7421626	0.0829686	0.7166805	0.4522600	0.5346151	0.6138536	0.4644129	0.2315950	0.1078165	0.2916063	0.6532264	0.6178000	0.2620191	0.1232152	0.2018335	0.5148959	0.0406557	0.0448220	0.1369520	0.1184618	0.2460074	0.6511659	0.0402543	0.0579747	0.5227829	0.0751932	0.7163935	0.0885991	0.1323267
750	0.4482929	0.1384873	0.0520745	0.0447661	0.3618712	0.1371826	0.3984212	0.5186137	0.2380651	0.3660729	0.6035267	0.5601998	0.6576896	0.3374191	0.5293636	0.6988401	0.0101453	0.0053889	0.6518328	0.0012715	0.5067874	0.4962529	0.3569625	0.5335574	0.0084685	0.5124962	0.1493262	0.6044705	0.0971904	0.5680506	0.0536068	0.2558178	0.2144743	0.4883248	0.4455769	0.4864050	0.0075162	0.0592360	0.6291556	0.0624608	0.6840025	0.4093818	0.1640537	0.3797554	0.1878917	0.3694124	0.6381270	0.2891431	0.4508506	0.6636552	0.4446219	0.1969409	0.1935486	0.0082976	0.4849077	0.0027553	0.4252556	0.0001128	0.4638578	0.4529646	0.3300620	0.6931628	0.5328099	0.5171129	0.7650095	0.6171803	0.3235328	0.4081025	0.4341498	0.2489145	0.0000390	0.6101962	0.0973028	0.5286971	0.5297871	0.5170504	0.6082955	0.4247070	0.1818331	0.1211549	0.2477274	0.4750491	0.6650706	0.2590083	0.1289373	0.2743278	0.5097120	0.0268245	0.0045041	0.1832597	0.0741975	0.2555238	0.6842504	0.0276210	0.0402677	0.5914229	0.0443851	0.5754636	0.1195049	0.2518602
800	0.4486684	0.1519151	0.0976925	0.0792818	0.2864884	0.2211998	0.4457493	0.4336894	0.1538618	0.4542622	0.7487056	0.6071440	0.5937201	0.4482992	0.6001626	0.5816765	0.0017419	0.0004517	0.5556671	0.0024717	0.3701858	0.5963752	0.3067161	0.5437472	0.0219945	0.5854797	0.1925263	0.5079065	0.0438418	0.7417605	0.0466138	0.3026787	0.3133179	0.3788039	0.4977825	0.4528225	0.0242781	0.0524091	0.7791852	0.0789835	0.6868215	0.3746920	0.1372504	0.3938642	0.1978403	0.3154237	0.6898585	0.3027389	0.5330458	0.7272517	0.5421997	0.1910333	0.1901422	0.0090896	0.4452368	0.0131746	0.3597642	0.0006152	0.5451846	0.4654758	0.3953444	0.5069597	0.5255265	0.3814817	0.7760091	0.5103566	0.4329044	0.4295446	0.3855295	0.3326679	0.0008679	0.6303228	0.0886831	0.6444675	0.4735613	0.4456282	0.4977751	0.3263698	0.2470241	0.1843484	0.2405350	0.6849177	0.6293803	0.2319146	0.0656337	0.2811065	0.5378645	0.0492180	0.0112468	0.1129611	0.1100551	0.2753405	0.5547740	0.0303841	0.0602815	0.6264998	0.0769821	0.5010897	0.1644398	0.2812083
850	0.3044089	0.1322516	0.0845463	0.1192910	0.3339256	0.1678895	0.4856869	0.5145020	0.2832083	0.3331210	0.5813968	0.6537124	0.6018952	0.4805404	0.5961431	0.6351508	0.0023545	0.0009162	0.6668676	0.0101851	0.4288890	0.6103251	0.3073751	0.6298145	0.0155495	0.6854036	0.1930181	0.6353239	0.0454643	0.7416838	0.0895009	0.3553628	0.2061786	0.3939892	0.4216061	0.4694706	0.0095475	0.0395989	0.6131114	0.1094193	0.6928538	0.3633787	0.1672792	0.4350242	0.1096214	0.3596075	0.6293209	0.3123021	0.5068345	0.6014977	0.5134260	0.3383275	0.1842880	0.0123684	0.4975840	0.0044817	0.4787636	0.0000206	0.5373267	0.5175270	0.4486389	0.5605603	0.5516607	0.3758529	0.6744526	0.5255314	0.3523321	0.4075073	0.3903366	0.2075291	0.0000000	0.6552800	0.1102721	0.6340552	0.4923000	0.4538968	0.6256426	0.3847988	0.2380325	0.2822787	0.1988825	0.6051036	0.7829508	0.2699817	0.1355579	0.1632691	0.5443198	0.0340264	0.0059700	0.1397440	0.0995254	0.3011732	0.6470064	0.0203498	0.0725682	0.6440905	0.0374942	0.5658760	0.1053786	0.3663059
900	0.4099960	0.1487135	0.0803590	0.0736083	0.3211981	0.1603186	0.4452119	0.5485432	0.1924580	0.4349625	0.7201354	0.5416767	0.5851372	0.4771944	0.6234327	0.5591471	0.0060104	0.0089730	0.6515882	0.0261516	0.3286780	0.5356395	0.3009041	0.5380988	0.0093262	0.6066311	0.1569561	0.5883241	0.0477623	0.5998972	0.0281267	0.2838771	0.1915248	0.3864282	0.4319407	0.4846271	0.0432430	0.0826428	0.6115728	0.1184575	0.5585233	0.4565349	0.1520121	0.4356161	0.0594098	0.4718557	0.5659326	0.3363729	0.4013617	0.5889604	0.5352973	0.3313179	0.2021373	0.0093562	0.5292826	0.0016455	0.4903630	0.0030243	0.4664903	0.4276658	0.3898260	0.5444592	0.5455974	0.4692189	0.6564554	0.4365999	0.4518880	0.3746456	0.3405202	0.1872103	0.0000645	0.7125057	0.1824071	0.7086191	0.3720278	0.5403381	0.5843279	0.2152783	0.2989034	0.2730560	0.2360701	0.7513480	0.6894330	0.2809620	0.1121080	0.2038451	0.4225381	0.0290793	0.0106863	0.1562257	0.1600408	0.3306605	0.5707626	0.0215526	0.0140335	0.7864965	0.0126584	0.5567116	0.1332441	0.3326389
950	0.3977633	0.1395023	0.0898322	0.0643242	0.3497909	0.1665185	0.5013668	0.7251561	0.1781441	0.3847057	0.7224136	0.6284070	0.7894982	0.4604651	0.6742623	0.6114696	0.0028361	0.0011207	0.7982247	0.0143726	0.3934288	0.6057438	0.3318116	0.6471504	0.0033443	0.5138750	0.1636942	0.5115727	0.0437501	0.7554327	0.0567677	0.2305124	0.2070598	0.3787742	0.5838896	0.4192411	0.0153436	0.0297441	0.7237338	0.0832565	0.6180853	0.3900580	0.1990198	0.6138293	0.0887453	0.4791508	0.5745733	0.3349250	0.4852141	0.6927742	0.4990295	0.2047730	0.1600829	0.0116101	0.4923670	0.0000050	0.4002619	0.0000000	0.5145541	0.5727798	0.4307082	0.6820089	0.5530120	0.5361196	0.5858475	0.5568449	0.3927419	0.3742445	0.3853085	0.2066236	0.0009000	0.7245797	0.1511833	0.6646037	0.4867081	0.5242626	0.5522805	0.1979297	0.2103286	0.2743944	0.1805507	0.6029076	0.6092908	0.2333612	0.1137633	0.2144442	0.4920213	0.0211777	0.0028039	0.2046131	0.1352902	0.2611100	0.5517754	0.0281914	0.0195455	0.5758889	0.0101266	0.4948673	0.1222769	0.3910567
1000	0.3331588	0.1390219	0.0591868	0.0539701	0.3943992	0.1227953	0.3715337	0.6036592	0.2226880	0.4458121	0.6211988	0.6730255	0.6143725	0.5253358	0.6021301	0.6364482	0.0029856	0.0005491	0.7739681	0.0235566	0.3369562	0.5523982	0.3458299	0.5172173	0.0096644	0.5391224	0.1405562	0.5296344	0.0299275	0.5863601	0.0225513	0.2349626	0.2508364	0.3692214	0.5891938	0.4724691	0.0114495	0.0858576	0.6349495	0.1274363	0.5949856	0.4385170	0.2553156	0.5586905	0.2219062	0.4705821	0.6518217	0.2600504	0.5409017	0.6385373	0.5281408	0.2609159	0.1775751	0.0071528	0.4755923	0.0005275	0.4179748	0.0000691	0.5744021	0.4288975	0.3698975	0.6760201	0.4523051	0.4335096	0.6588758	0.5850354	0.3606186	0.4227820	0.3773401	0.1575263	0.0003012	0.7473576	0.1274872	0.9531994	0.5731624	0.5550512	0.5958436	0.3895913	0.2144509	0.2542825	0.1823277	0.7272654	0.6426152	0.2809443	0.0992433	0.2845180	0.5386602	0.0667660	0.0051038	0.1944467	0.1533951	0.2345058	0.6254631	0.0182774	0.0127867	0.5708913	0.0126195	0.5017429	0.1132672	0.3944624

0	0.4036448	0.1844637	0.0493922	0.0567105	0.3131963	0.1932183	0.3757254	0.5799548	0.3107563	0.4095900	0.6306043	0.5577417	0.6145089	0.4419611	0.4685706	0.7162733	0.0048233	0.0008832	0.7315849	0.0120904	0.3661859	0.6623904	0.3622773	0.5762337	0.0220660	0.6872693	0.2003223	0.4989750	0.0836077	0.6872344	0.0571149	0.2637981	0.2257303	0.4924022	0.4497196	0.5747665	0.0029878	0.0565863	0.6864865	0.0795699	0.7208297	0.4364123	0.1688573	0.5399611	0.2073487	0.3548448	0.5626325	0.2336180	0.5017596	0.6899538	0.6326661	0.2385768	0.2077052	0.0038083	0.5743246	0.0065707	0.5031122	0.0002418	0.5082179	0.5092516	0.3924402	0.6280041	0.4884115	0.4125552	0.6015667	0.5637269	0.3222689	0.4812500	0.4867624	0.2528706	0.0006886	0.6123385	0.1514222	0.7567981	0.5125914	0.6059333	0.5651957	0.2904394	0.2268752	0.2575262	0.1494791	0.6760200	0.8490610	0.2774667	0.1275165	0.3027241	0.5017187	0.0639014	0.0105645	0.1430649	0.1198849	0.2597183	0.6503455	0.0171267	0.0113947	0.7303365	0.0112439	0.5574426	0.0984623	0.4193408
50	0.4040379	0.5626725	0.0208714	0.0928514	0.2934746	0.1956541	0.4020854	0.7213224	0.0121698	0.0253494	0.6700076	0.6346482	0.6616122	0.3648649	0.5603427	0.6825593	0.0024743	0.0003950	0.2601146	0.0263379	0.3832446	0.6574597	0.4686555	0.4803584	0.3624699	0.5908851	0.1384455	0.4399423	0.2619533	0.1796031	0.2716917	0.2030194	0.1826523	0.4568819	0.5785899	0.5572144	0.0040926	0.0387194	0.7687947	0.0612820	0.6329559	0.4891020	0.1041019	0.5435765	0.0579848	0.3382731	0.6576524	0.3767693	0.1309447	0.6390097	0.6025973	0.4326661	0.0815891	0.0147468	0.5763091	0.0000299	0.5602456	0.0003016	0.5777903	0.3272583	0.2672213	0.6678726	0.4924375	0.4033806	0.6319448	0.6556669	0.3696990	0.4167295	0.3351829	0.2210466	0.0000422	0.5469450	0.1425422	0.8182293	0.3526731	0.5728044	0.5723683	0.3337487	0.2936074	0.2718896	0.3721490	0.6895361	0.7371155	0.5212814	0.1344172	0.2214891	0.3016643	0.0119568	0.0118962	0.1910052	0.0861271	0.2108364	0.6275428	0.0078031	0.0201907	0.5237334	0.0119174	0.6387353	0.0648189	0.3509247
100	0.3641883	0.5001199	0.0436749	0.0743076	0.3675404	0.1124272	0.3999213	0.6245797	0.0387952	0.0061193	0.6313889	0.6920600	0.6100595	0.4853214	0.5441227	0.6310923	0.0024497	0.0012928	0.2728451	0.0566960	0.3631339	0.5433076	0.3410451	0.4695826	0.5054439	0.7144303	0.1515335	0.5469822	0.2997963	0.2100341	0.4561688	0.0859894	0.1349124	0.5268182	0.5434915	0.5369349	0.0153037	0.0310099	0.7685266	0.0788888	0.6878488	0.4019872	0.0667314	0.5809721	0.0587096	0.4166245	0.5819097	0.4692547	0.0684455	0.7361356	0.6221009	0.4485806	0.0890498	0.0342139	0.6578046	0.0007017	0.4588207	0.0000127	0.6435201	0.1929005	0.1531322	0.6048846	0.4917740	0.4284541	0.7060110	0.6112229	0.3393374	0.3272893	0.3141663	0.2739173	0.0039871	0.6343422	0.1037810	0.7235059	0.5384323	0.5717735	0.5259034	0.3314601	0.3537060	0.3636342	0.3540931	0.6657624	0.6631044	0.6008740	0.1959674	0.2521105	0.1928880	0.0021194	0.1222816	0.2008114	0.1036721	0.2346731	0.5411590	0.0051298	0.0258093	0.6807375	0.0004018	0.4695426	0.0844982	0.3744926
150	0.3671453	0.5545035	0.0717375	0.0634883	0.2995085	0.1107336	0.6166140	0.6664743	0.0297742	0.0084937	0.6398285	0.7304398	0.5861461	0.4491661	0.6388595	0.5820340	0.0000384	0.0006158	0.2836266	0.0593178	0.4447858	0.7426707	0.4049722	0.3842659	0.5599470	0.4978159	0.1817378	0.3781097	0.1965384	0.1046140	0.3828936	0.1249859	0.1653067	0.5593215	0.5406543	0.5428900	0.0059249	0.0251465	0.7143762	0.0849924	0.6351840	0.4475557	0.0714942	0.6184044	0.0050043	0.3951222	0.5309581	0.6387086	0.0137968	0.6153626	0.6091643	0.4691742	0.0277872	0.0744835	0.5610318	0.0029589	0.4561889	0.0015130	0.6531741	0.1325799	0.1487326	0.7023479	0.5877243	0.4402703	0.6945126	0.5137629	0.3276041	0.2990642	0.3977811	0.1834301	0.0000158	0.6245904	0.1402218	0.5900190	0.5607033	0.5100285	0.5640496	0.3417006	0.4571249	0.5265043	0.4916007	0.7033684	0.7449602	0.8042226	0.2613684	0.2181858	0.2850905	0.0043843	0.1763290	0.2520093	0.0478205	0.2719731	0.5747518	0.0051956	0.0378286	0.5097378	0.0000000	0.3502702	0.0876843	0.2602900
