G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G68A	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.0049176	0.6673448	0.0451750	0.7209877	0.2283448	0.6204867	0.0395408	0.5104433	1.0532465	0.0417222	0.4079166	0.7690919	0.0409759	0.9684373	0.0294744	0.6463842	0.9838211	0.2626421	0.1028575	0.4955780	0.0022825	0.0590150	0.1614707	0.5525968	0.9472297	0.3293784	0.6846950	0.5425685	1.0122224	0.7393197	0.6584668	0.2702837	1.0490886	0.0749751	0.4906291	0.2043391	0.9453618	0.5224259	0.1802063	1.0001908	0.2911343	0.5594651	0.9422645	0.2956896	0.5730277	0.3354199	0.5383120	1.0110320	0.5284248	0.1964555	0.5677790	0.0232473	0.8301953	1.1032046	0.4917400	0.1164247	0.0755632	0.4591113	0.5086651	0.1408402	0.3805695	0.4174304	0.0500763	0.2201726	0.1052827	0.5189561	0.9505396	0.8318026	0.9911273	0.5242157	0.6510860	0.1793597	0.2401126	0.3965958	0.6144856	0.4223803	0.5205433	0.5295860	0.8331651	0.8529149	0.5538472	0.5435144	0.3322829	0.5633385	0.3561207	0.2236261	0.5440686	0.9107627	0.5345395	0.4441687	0.6976941	0.3751017	0.1782936	1.0249661	0.8136811	0.5934885	0.6038587	0.0015438	0.6584467	0.5334818
0.0033263	0.3629172	0.0646233	0.9673341	0.4310312	0.4691354	0.0208605	0.4673496	1.0258031	0.0695425	0.3896591	0.7321092	0.0156250	1.0546574	0.0130411	0.8638422	0.9906888	0.1562146	0.1248595	0.5956696	0.0013396	0.0563404	0.0824526	0.5357115	1.0175579	0.2473137	0.6212842	0.5970172	1.0082206	0.6914590	0.6216315	0.2122032	1.0872602	0.1092079	0.7388039	0.2094456	0.9784145	0.5383238	0.1426655	0.8389596	0.2787515	0.6208313	1.0877326	0.3007757	0.7105417	0.3868677	0.5724446	1.0092074	0.5791940	0.2117217	0.5318648	0.0462209	0.7629719	1.0345660	0.6957608	0.1709304	0.0835280	0.5102654	0.4895791	0.3300242	0.3580012	0.4232469	0.1309489	0.1301511	0.2050406	0.5760905	0.9925738	0.7486684	1.0396005	0.4127800	0.7160843	0.1454769	0.3179521	0.1308065	0.7016978	0.5521182	0.4403659	0.5493164	0.8230101	0.8002003	0.5894428	0.4886343	0.3173752	0.5937027	0.3457768	0.3156204	0.5733525	0.9574470	0.7594276	0.3740640	0.7102334	0.3697883	0.2381543	0.9391144	0.8386385	0.5162300	0.7181516	0.0041538	0.6267085	0.2879768
0.0103416	0.9834990	0.0175533	0.7863571	0.2928583	0.4236278	0.0147106	0.4705065	0.9419199	0.0419817	0.3872561	0.8812812	0.0120281	0.9479785	0.0185738	0.6302035	0.9873504	0.1735167	0.1547087	0.5462949	0.0133959	0.0695458	0.1015568	0.4900897	0.9713364	0.3001705	0.6683647	0.5553325	0.9391566	0.6592764	0.6650431	0.3014775	1.0017016	0.0611330	0.5920964	0.1421505	0.9833567	0.4011534	0.1046756	0.8749813	0.2223843	0.6230437	0.9709135	0.2998369	0.6325764	0.3392530	0.5786126	1.0128796	0.5524464	0.1891053	0.5720265	0.0663409	0.7959431	1.0571788	0.5039207	0.2200690	0.0679113	0.4677640	0.4739298	0.1973573	0.2876246	0.4006508	0.0835012	0.1383443	0.1275734	0.5503349	0.9519893	0.7405360	1.0250960	0.7146184	0.6872950	0.2495688	0.4110823	0.2118826	0.7773217	0.5199219	0.4920812	0.4471471	0.7476159	0.9411304	0.5485229	0.4444176	0.4455311	0.6291901	0.3765889	0.2634097	0.6103656	0.9641333	0.6243845	0.4945006	0.6915077	0.3354755	0.1689050	0.9455902	0.9396832	0.5484979	0.6802667	0.0076243	0.5443168	0.3006499
0.0049579	0.4904173	0.0308140	0.4347554	0.3212201	0.4761458	0.0281412	0.5437758	0.9598073	0.0531935	0.6917058	0.7833052	0.0315702	0.9042124	0.0325730	0.6542652	0.8564931	0.4299712	0.1179112	0.5540140	0.0031115	0.0358629	0.1294770	0.3908103	0.9673340	0.2816590	0.7490805	0.5633685	0.9441980	0.6824360	0.6899572	0.2298910	1.0779806	0.0874172	0.6888118	0.2015558	0.8772531	0.4497709	0.1714439	0.8359975	0.2623165	0.6272954	0.9601058	0.2867713	0.6579204	0.5819377	0.6017885	0.9031833	0.5022609	0.2304535	0.5529552	0.0321514	0.7196847	1.0030734	0.3596839	0.1286873	0.0180313	0.6373555	0.4166728	0.4090347	0.2463755	0.4742661	0.0027100	0.2835272	0.3558492	0.5968812	1.0619231	0.8589184	0.9728062	0.7615566	0.5797531	0.0483000	0.0913569	0.4333429	0.3993547	0.6280004	0.6563963	0.4073702	0.8852853	0.8339817	0.3098752	0.4865518	0.4803576	0.5099415	0.3303245	0.1837033	0.4655762	0.8810050	0.7435508	0.4449338	0.8356957	0.4934000	0.1071475	0.9769379	0.7927730	0.6810398	0.5935292	0.0004357	0.6549743	0.7376993
0.0041678	0.9584642	0.0622407	0.9311371	0.1970709	0.5950608	0.0190278	0.5621445	1.0592861	0.0546676	0.4056961	0.8233805	0.0106409	1.0629846	0.0243558	0.5916548	0.9044392	0.2162955	0.0951508	0.5437307	0.0019692	0.0489922	0.1133657	0.5186658	1.0346626	0.2720904	0.6455998	0.5732340	0.9750960	0.6748606	0.5629896	0.1882521	0.9222112	0.0675249	0.6828398	0.1771002	1.1124799	0.4493114	0.1277269	1.0290877	0.3079913	0.6643832	0.9684023	0.2837796	0.7113712	0.3174607	0.6654482	0.9774444	0.5919020	0.1848353	0.5381320	0.0641063	0.7833206	1.0240409	0.5480980	0.1633637	0.0974145	0.4087533	0.4899924	0.1241596	0.3550040	0.4072277	0.0304796	0.1957392	0.1849932	0.4629790	1.0342380	0.8974658	0.9916499	0.5639862	0.7897572	0.3225143	0.6650676	0.1593107	0.6924992	0.4748215	0.4031345	0.5284828	0.8215561	0.8206990	0.6140950	0.4792755	0.3333898	0.6037899	0.3831151	0.2924817	0.5474133	0.8834184	0.6071771	0.5026713	0.5020798	0.2007524	0.0322420	0.9984574	0.8006272	0.6199559	0.5976859	0.0021798	0.6744359	0.3514213
0.0023299	0.8077380	0.0411327	0.7749599	0.3679234	0.1884022	0.0308192	0.5153204	1.0144841	0.0483520	0.4066524	0.7380271	0.0223641	1.0176945	0.0218628	0.5935587	0.9225810	0.2559869	0.1348260	0.5697943	0.0125464	0.0349786	0.0934221	0.5915494	1.0635412	0.3141010	0.6163586	0.6055490	1.0044550	0.6552827	0.6574328	0.3239637	1.1141770	0.1153402	0.3979873	0.1844328	0.9773189	0.4833922	0.1443762	0.8668179	0.2464054	0.6428830	1.0133574	0.3298706	0.6730102	0.5287476	0.6751537	1.0023420	0.6249824	0.1478647	0.5577897	0.0434537	0.7404933	1.0119836	0.4332737	0.0868410	0.0397661	0.5294194	0.4296081	0.3271768	0.3207096	0.4654367	0.0508746	0.1690003	0.1934930	0.5566315	0.9711735	0.7938502	1.1094590	0.6142566	0.7101545	0.0897680	0.2289272	0.4130803	0.5790363	0.5446423	0.8033952	0.5176170	0.9071249	0.8664720	0.5446095	0.5012214	0.3369714	0.5863671	0.3788657	0.2477221	0.4861811	0.8873234	0.6790554	0.4483369	0.7126919	0.3324023	0.3383338	1.0632748	0.6013616	0.6119967	0.5759462	0.0081688	0.4685402	0.4705481
0.0073535	0.8293022	0.0441603	0.8194572	0.3921724	0.5465951	0.0128243	0.5781602	0.9558191	0.0535256	0.4253856	0.7757386	0.0228495	0.9768828	0.0287757	0.5890711	1.0329647	0.2005321	0.1555919	0.5034829	0.0126271	0.0413470	0.1190221	0.5249963	0.9580960	0.2524075	0.6893604	0.5279716	0.8831190	0.6938576	0.6427228	0.2255021	1.0266493	0.0758634	0.7661330	0.1818701	0.9429751	0.5330670	0.1629116	0.9653624	0.2974211	0.5484527	0.9483042	0.2860177	0.7260767	0.3143447	0.6699748	0.9362165	0.5666711	0.2076125	0.5621537	0.0447402	0.7777141	1.0510930	0.4992232	0.1087034	0.0922591	0.4480203	0.5512561	0.2763923	0.2657443	0.4003942	0.0187374	0.1596286	0.2026737	0.5615867	0.9345685	0.7368739	1.0311095	0.5930456	0.6063408	0.1955206	0.3591488	0.3649703	0.7266860	0.4987862	0.5545803	0.5697732	0.7101890	0.8724515	0.5082769	0.5057919	0.2780062	0.5748194	0.3449893	0.1885812	0.5960694	0.9135730	0.6254797	0.3963750	0.6554739	0.2901601	0.2255288	1.0096787	0.7050251	0.6016628	0.6243928	0.0093264	0.6437450	0.4197460
0.0058808	0.9361024	0.0311680	0.8923409	0.3438690	0.4329064	0.0388944	0.3039017	0.9660562	0.0718485	0.3714811	0.8043214	0.0384287	1.0193122	0.0303179	0.5543932	0.9572605	0.2219261	0.1140950	0.5133893	0.0017532	0.0310481	0.1257153	0.4498480	0.9861489	0.2875201	0.7006621	0.5259128	1.0151816	0.6774814	0.6862541	0.2540069	1.0494974	0.0843613	0.7612363	0.1777103	0.9187619	0.4794436	0.1348986	0.8300112	0.2744107	0.6446363	1.0114043	0.3340704	0.6463454	0.4329672	0.7046338	1.0283428	0.5722428	0.2024926	0.5810633	0.0451350	0.7483946	1.0584485	0.4798495	0.1562390	0.0434988	0.4861381	0.5428435	0.2354377	0.3355489	0.4612399	0.0337396	0.1402577	0.1381991	0.5336787	0.9628363	0.8229221	0.8866369	0.6719133	0.7194138	0.1134197	0.3125615	0.2955446	0.8078523	0.5104360	0.5131224	0.5227021	0.7965940	0.8567413	0.4519414	0.5160431	0.3218942	0.6116033	0.3792745	0.2464116	0.5201014	0.8803437	0.5818368	0.4868642	0.6425676	0.3107853	0.3411022	1.0064120	0.7564394	0.6004287	0.6071132	0.0006895	0.4673259	0.4060804
0.0053449	0.8216039	0.0409999	0.8303561	0.4021521	0.3715631	0.0286981	0.7642432	0.4708200	0.0343746	0.3655101	0.8415933	0.0074134	0.9974906	0.0285409	0.5302171	0.9515599	0.2236157	0.1359526	0.5435404	0.0030804	0.0516392	0.1145157	0.5474843	1.0591395	0.2609892	0.7213149	0.5147597	0.9350970	0.5907332	0.5195413	0.1982351	1.0935903	0.0966800	0.7015389	0.1703097	1.0124645	0.4449215	0.0867597	0.8052318	0.2460459	0.6189114	1.0064605	0.3712615	0.6351212	0.4339371	0.6531116	1.0267302	0.5753140	0.1604219	0.5490799	0.0592865	0.6978110	0.9638675	0.5603217	0.1886718	0.0810346	0.5765371	0.5054595	0.3105144	0.2921454	0.4192175	0.0099059	0.1589352	0.1968227	0.5629087	0.9948054	0.9242681	0.9381255	0.5473763	0.7576543	0.1079288	0.4509522	0.3038690	0.3612324	0.4827920	0.5155893	0.5868563	0.9312575	0.8703051	0.5789180	0.5821067	0.3835547	0.5350251	0.3316640	0.2692801	0.5404756	0.9011119	0.7430390	0.6076431	0.4991865	0.0803006	0.2657384	0.9494640	0.8571318	0.6190546	0.7426033	0.0014095	0.4654710	0.3652181
0.0135170	0.6742426	0.0392022	0.7747120	0.3043538	0.3228507	0.0131850	0.5538843	1.0091556	0.0231027	0.4635900	0.7263703	0.0269710	1.0876204	0.0215445	0.6096741	0.9489529	0.1946253	0.1509676	0.5061357	0.0052958	0.0494533	0.1205619	0.4987603	0.9611422	0.2934683	0.6453898	0.5053691	0.8994499	0.6359411	0.6495060	0.2596196	1.0128451	0.0684503	0.5278538	0.1889246	0.9377017	0.4819287	0.1612348	0.8585161	0.2874345	0.6587747	0.9979024	0.3290441	0.6700032	0.5560077	0.6030760	1.0665989	0.6492915	0.1951781	0.5574828	0.0255564	0.8677398	1.0127487	0.3879125	0.1286607	0.0336312	0.5067049	0.4858068	0.3421158	0.3018604	0.4472227	0.1440731	0.1944582	0.1354308	0.6044868	1.0385816	0.7870457	0.9374543	0.6458637	0.7476848	0.1102765	0.2034175	0.3522074	0.5589803	0.5264670	0.6234236	0.4073660	0.8763366	0.8718266	0.5761108	0.4743920	0.3450474	0.5767835	0.3985157	0.2320554	0.5626462	1.0006273	0.6301590	0.3752900	0.7298141	0.3664716	0.2938563	0.9054948	0.8158384	0.6393912	0.6137478	0.0076351	0.5343148	0.5327168
