G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G77A	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.9999044	0.0293320	0.6895125	0.9941815	0.0505442	0.3710618	0.9598015	0.9109175	0.1189443	0.1946203	1.0000000	0.8195758	0.4963609	0.0000000	0.9529189	0.3068805	0.3213810	0.2213058	0.9038435	0.4969314	0.4783911	0.0480442	0.5933654	0.0955556	0.2999332	0.7621035	0.7479388	0.6223763	0.5850195	0.3861274	0.9991808	0.5665694	0.1393965	0.9345872	0.9919902	0.7053744	0.3086211	0.8776453	0.8144962	0.7087696	0.9931222	0.8423920	0.8211568	0.0000000	0.9553966	0.9997052	0.1003148	0.9999638	0.6710095	0.9881745	0.8582752	0.5026219	0.3334139	0.0409214	0.9999445	0.8054380	0.1300716	0.8403117	0.0000058	0.4795624	0.9890917	0.0651288	0.0472010	0.5692943	0.9989689	0.5359570	0.6608951	0.5003365	0.8451370	0.8508335	0.0000008	0.2188724	0.5935940	0.7793081	0.0052117	0.8347344	0.1454287	0.2035597	0.0064658	0.1952494	0.3976678	0.8020626	0.3042363	0.4832484	0.0297637	0.5516615	0.0454288	0.4578348	0.5840475	0.5503581	0.0482391	0.1469326	0.8763179	0.4475829	0.1427209	0.6833278	0.0778086	0.5489054	0.2342731	0.4088721
0.9737473	0.2281775	0.0000000	0.9947909	0.0484352	0.3633297	0.9350807	0.7559724	0.1760393	0.2486097	0.9045446	0.8156028	0.4952557	0.0000000	0.9532067	0.3069169	0.3221478	0.2569646	0.9041835	0.4969512	0.5036908	0.0547751	0.5932340	0.0959370	0.3003663	0.7621035	0.7479388	0.6223763	0.5850195	0.3861274	0.9965151	0.5665694	0.1393965	0.9345872	0.9919902	0.7053744	0.3086211	0.8776453	0.8144962	0.7087696	0.9931222	0.8487481	0.8386071	0.2693889	0.9553940	0.9996773	0.1029110	0.9999639	0.6714734	0.9881724	0.3227815	0.2787505	0.2995266	0.0387690	0.9999436	0.7699295	0.1297425	0.7157521	0.0000000	0.4795742	0.8520476	0.0483386	0.0566958	0.5774438	0.9999465	0.6747902	0.4879947	0.4965051	0.8457769	0.7625105	0.0000008	0.2186659	0.8232539	0.9446159	0.0052585	0.8439842	0.1405979	0.2607540	0.0112422	0.1940107	0.4409376	0.8012281	0.3042353	0.9999999	0.0741020	0.5516461	0.0439333	0.4572131	0.5866157	0.9763680	0.0486480	0.1455200	0.8724973	0.1610269	0.2232591	0.7320482	0.1135987	0.5498775	0.4172496	0.2812868
0.9747477	0.2248935	0.0000000	0.9944076	0.0498038	0.3683841	0.9512019	0.8650275	0.1189443	0.1946203	1.0000000	0.8191088	0.5085832	0.9998546	0.9669801	0.2577156	0.3174226	0.2324397	0.9222616	0.4693160	0.4564292	0.1081314	0.5903428	0.0533155	0.2388212	0.7621035	0.9900612	0.6223763	0.5999869	0.4919354	0.9994538	0.6338238	0.1485452	0.9001770	0.8370262	0.3081633	0.3207931	0.8776453	0.8144962	0.7087696	0.9951742	0.8795275	0.9127876	0.0000000	0.9553966	0.9849850	0.3063248	0.9999811	0.7975579	0.9878531	0.7416277	0.2969435	0.1302477	0.0858042	0.9999245	1.0000000	0.0948855	0.1790395	0.0000007	0.4346712	0.9999980	0.1335944	0.1778891	0.6137901	0.9999994	0.2936932	0.9405378	0.3647645	0.7913283	0.3883689	0.2072350	0.4981643	0.6295387	0.9734993	0.1541566	0.8776863	0.0164572	0.0440139	0.0011208	0.4650353	0.1219512	0.6645184	0.3050566	0.9999942	0.0611425	0.5516614	0.0516174	0.4694748	0.7909740	0.9758099	0.0136750	0.1348656	0.8595469	0.1654799	0.1428151	0.8957935	0.0219890	0.6386416	0.2815912	0.0592078
0.9999043	0.0293440	0.6974004	0.9945238	0.0493623	0.3667203	0.9458499	0.8004865	0.1853885	0.2567196	0.8922669	0.8148884	0.4651878	0.0000000	0.9526283	0.3069585	0.3223392	0.2457945	0.9039665	0.4969745	0.5093400	0.0439135	0.5934331	0.1212337	0.3279273	0.7621035	0.7479388	0.6223763	0.5846788	0.0000000	0.9957612	0.5646512	0.1391990	0.9353955	0.9968696	0.9011845	0.3083447	0.8776453	0.8144962	0.7087696	0.8428949	0.8272833	0.8073755	0.3444835	0.9554037	0.9996457	0.1056681	0.9999520	0.6221867	0.9881715	0.6497006	0.3652902	0.3050921	0.0402074	0.9999523	0.8128985	0.1224125	0.7274755	0.0004899	0.0065980	0.7963342	0.0637749	0.0478467	0.5789900	0.9995952	0.7205480	0.4476319	0.6342931	0.8808952	0.7596917	0.0000001	0.0953282	0.7731079	0.6722290	0.0056031	0.8272686	0.0188885	0.4656747	0.0088298	0.1778833	0.4000611	0.9999354	0.6084674	0.9999985	0.0302824	0.5516272	0.0438582	0.4688168	0.0338589	0.5444128	0.0788417	0.1478616	0.8781245	0.4574044	0.1452176	0.7233413	0.0640339	0.5525567	0.3084208	0.4911259
0.9807008	0.2034868	0.7152257	0.9955546	0.0455650	0.3526240	0.9015797	0.8514198	0.1189443	0.1946203	1.0000000	0.8203677	0.6921027	0.0000000	0.9948863	0.2052599	0.3022714	0.2443084	0.9979147	0.4369290	0.4084275	0.2332670	0.6391322	0.7350399	0.5488246	0.7621035	0.7479388	0.6223763	0.8109584	0.0578477	1.0000000	0.9980138	0.9999996	0.0114743	0.0493225	0.0000000	0.9006170	0.8776453	0.8144962	0.7087696	0.9515415	0.9001739	0.9555518	0.3437292	0.9563840	0.9997051	0.1003228	0.9999226	0.5477401	0.9881808	0.6572862	0.6520814	0.3194114	0.1102272	0.9999955	0.7885952	0.0005112	0.8907218	0.0328208	0.2520054	0.7077297	0.2926438	0.0519423	0.4761100	0.7272162	0.7189368	0.3750825	0.6075339	0.7476952	0.7750601	0.0000004	0.5006021	0.5908860	0.1041671	0.0054339	0.8927745	0.0512085	0.1639528	0.0226503	0.9968733	0.3621667	0.9991283	0.6224176	0.5174405	0.0302693	0.5676742	0.0089153	0.1447247	0.0712219	0.4075711	0.6335738	0.0103652	0.8513167	0.1174092	0.1419134	0.6805699	0.1533892	0.5498336	0.5329861	0.5041556
0.9999044	0.0293318	0.6966401	0.9941792	0.0505520	0.3710900	0.9598923	0.9117082	0.1755911	0.2482191	0.9051463	0.8195901	0.4963648	0.0000000	0.9529174	0.3068799	0.3213782	0.2215310	0.9038424	0.4969311	0.5067134	0.0480832	0.5933648	0.0955549	0.2999318	0.7621035	0.7479388	0.6223763	0.5850195	0.3861274	0.9965473	0.5665694	0.1393965	0.9345872	0.9919902	0.7053744	0.3086211	0.8776453	0.8144962	0.7087696	0.9931222	0.8423546	0.8210582	0.2693889	0.9553966	1.0000000	0.0000000	0.9999638	0.6710017	0.9881792	0.6305099	0.4418524	0.3682066	0.0126485	0.9999445	0.8152315	0.1432105	0.2254013	0.0002136	0.0091027	0.3687009	0.0416145	0.0443424	0.5773127	0.9993068	0.6664595	0.5006175	0.5003617	0.8451379	0.8512076	0.0000009	0.2188729	0.7541945	0.7023889	0.0002736	0.8346821	0.1420278	0.2607540	0.0063332	0.1954512	0.3971176	0.9999638	0.5227029	0.4805380	0.0299852	0.5516615	0.0440536	0.4728829	0.5791606	0.5465869	0.0482394	0.1475206	0.8763390	0.4682203	0.1482405	0.6899380	0.1135837	0.5232631	0.3280897	0.4137166
0.9999044	0.0293320	0.6966401	0.9941792	0.0505520	0.3710900	0.9598923	0.9117082	0.1755911	0.2482191	0.9051463	0.8195901	0.4963648	0.0000000	0.9529174	0.3068799	0.3213782	0.2215310	0.9038424	0.4969311	0.5067134	0.0480832	0.5933648	0.0955549	0.2999318	0.7621035	0.7479388	0.6223763	0.5850195	0.3861274	0.9965473	0.5665694	0.1393965	0.9345872	0.9919902	0.7053744	0.3086211	0.8776453	0.8144962	0.7087696	0.9931222	0.8423546	0.8210582	0.2693889	0.0000000	0.9996773	0.1029123	0.9999638	0.6710017	0.9881723	0.6319364	0.3166235	0.3301980	0.0395793	0.9999445	0.8152315	0.2795453	0.7656512	0.0002136	0.0090377	0.8440642	0.5363783	0.0262654	0.5774063	0.9993068	0.6706020	0.2804685	0.5003617	0.8451369	0.7634024	0.4196857	0.1946575	0.7486027	0.7023889	0.4347869	0.8346821	0.5615423	0.2614994	0.0063332	0.1954512	0.3971176	0.9999638	0.2947593	0.4805380	0.0299852	0.5516462	0.0440536	0.4728829	0.5843222	0.5465869	0.0482394	0.1475206	0.8763390	0.4536727	0.2992212	0.6899052	0.1136541	0.6009013	0.3280897	0.4133619
0.9806906	0.2035265	0.0000000	0.9956527	0.0451734	0.3511435	0.8970063	0.8391358	0.1189443	0.1946203	1.0000000	0.8168433	0.6223424	0.9924062	0.9949421	0.1696318	0.3029589	0.2472175	0.9981500	0.4119985	0.4068543	0.2352815	0.6381949	0.7350246	0.5488242	0.7621035	0.9900609	0.6223763	0.8109580	0.4613726	1.0000000	0.9980138	0.9999996	0.0114743	0.0493225	0.0000000	0.9006168	0.8776453	0.8144962	0.7087696	0.9949679	0.9012937	0.9599667	0.2722084	0.9565261	0.9852732	0.3045964	0.9999227	0.5479438	0.9878646	0.6067644	0.4246244	0.1301546	0.1364870	0.9999954	0.9977141	0.0007399	0.9025620	0.0005727	0.4925857	0.8576554	0.4214698	0.0004642	0.4559140	0.9995443	0.4414923	0.7829002	0.3002230	0.7687785	0.1959638	0.2111524	0.6045838	0.6295277	0.3565662	0.1460365	0.9970060	0.0151592	0.1061069	0.0170317	0.9966911	0.2899097	0.6958626	0.3063015	1.0000000	0.1060130	0.5633965	0.0153153	0.1392311	0.7589749	0.5144721	0.6335511	0.0096987	0.8504604	0.1560516	0.1848241	0.8838713	0.0554680	0.6412378	0.8095533	0.0762954
0.9737775	0.2280855	0.0000000	0.9962303	0.0427608	0.3419486	0.8689047	0.0023830	0.1755614	0.2482061	0.9051626	0.7981719	0.4270296	0.9323208	0.9662577	0.2596192	0.3234057	0.5937740	0.9152816	0.4704262	0.4404814	0.1526366	0.5840794	0.1080444	0.3137829	0.7621035	0.9900578	0.6223763	0.5855535	0.0000000	0.9966005	0.5692875	0.1396826	0.9334272	0.9851381	0.5997584	0.3090231	0.8776453	0.8144962	0.7087696	0.8454189	0.8706480	0.9371930	0.3444836	0.9553926	0.9870125	0.2937442	0.9999598	0.6520159	0.9878994	0.3040312	0.1229740	0.0063456	0.0768124	0.9999435	0.9967970	0.0740136	0.1550906	0.0000000	0.5487847	0.8177317	0.1181895	0.7052367	0.5835314	0.9999998	0.5142906	0.7755082	0.6043891	0.8885538	0.2006980	0.0821299	0.1713500	0.8217165	0.9251199	0.1619401	0.8869848	0.0003132	0.2383079	0.0056301	0.5641735	0.1149572	1.0000000	0.3042349	0.9999990	0.1338133	0.5511089	0.0703921	0.4441557	0.4171233	0.5143891	0.0621695	0.1451432	0.8530611	0.1410040	0.1988106	0.9895821	0.0183486	0.6302085	0.1726311	0.1786457
0.9747379	0.2249277	0.0000000	0.9956743	0.0450486	0.3506380	0.8954713	0.5678046	0.1256864	0.2015580	0.9861049	0.8097967	0.5044733	0.9974711	0.9673735	0.2578444	0.3192261	0.3198321	0.9228050	0.4693939	0.4397832	0.1406525	0.5862215	0.0537164	0.2396084	0.7621035	0.9900611	0.6223763	0.5998277	0.4915099	0.9993247	0.6331664	0.1484315	0.9005792	0.8384368	0.3090101	0.3206507	0.8776453	0.8144962	0.7087696	0.9951716	0.8847743	0.9326584	0.2272287	0.0000000	0.9849595	0.3064745	0.9999811	0.7973997	0.9878539	0.5915224	0.1425101	0.1147806	0.0842861	0.9999212	0.9993594	0.2327894	0.1632812	0.0000007	0.4352060	0.8812893	0.8741132	0.4695106	0.5965524	0.9999994	0.4127384	0.7109270	0.3651080	0.7920306	0.2083518	0.9914568	0.4765268	0.6533508	0.9595750	0.7406049	0.8852697	0.2372740	0.0811783	0.0011521	0.5505189	0.1257458	1.0000000	0.0150699	0.9999282	0.0908105	0.5514879	0.0536194	0.4693061	0.6740790	0.9491397	0.0138596	0.1349797	0.8551583	0.1204016	0.3628645	0.9290486	0.0350820	0.8573322	0.3348287	0.0594606
