Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G56A	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
600	0.5474231	0.9626842	0.1910291	0.8413362	0.6974206	0.3353505	0.4155111	0.6961394	0.4068455	0.8039721	0.9695135	0.9340816	0.9969073	0.2915625	0.7528394	1.0000000	0.5983012	0.7358315	0.5081077	0.2839480	0.1071104	0.4326023	0.9754800	0.6610182	0.4652589	0.7613929	0.6055710	0.4772769	0.9605899	0.2419882	0.5611193	0.1668972	0.5125579	0.6546715	0.9615512	0.9713010	0.3322809	0.6027537	0.4169835	0.2986256	0.2459863	0.9258795	0.8107162	0.9164524	0.2835277	0.6428813	1.0000000	0.8629391	0.6611897	0.6087025	0.8115412	0.6032561	0.0000824	0.7915192	0.0262049	0.1605523	0.1235122	0.9440382	0.3914401	0.2365014	0.5042450	0.6841854	0.8545989	0.0000115	0.9274637	0.5684125	0.9821847	0.3927461	0.9990399	0.1196717	0.2338449	0.3968529	0.5690786	0.9999994	0.4564255	0.2763919	0.5347294	0.0015775	0.3639327	0.9942645	0.9347922	0.6746707	0.3623380	0.1413348	0.7299989	1.0000000	0.4967854	0.8031520	0.4745038	0.2495697	0.4050237	0.1112352	0.6450579	0.4669672	0.9872821	0.4257047	0.8208779	0.6801001	0.2053685	0.2328548
650	0.5471342	0.9600029	0.1917603	0.8494916	0.6859081	0.3548275	0.2851004	0.6962048	0.4118178	0.8059133	0.9730952	0.9341801	0.9967919	0.3090006	0.7353658	1.0000000	0.5705135	0.6944774	0.4914263	0.1516889	0.0901349	0.4175994	0.9736333	0.6403852	0.5319324	0.7141422	0.5086236	0.4792727	0.9654520	0.2991498	0.7697523	0.1401104	0.5031658	0.6543334	0.9440836	0.9398757	0.3332410	0.6185553	0.5437883	0.3030080	0.2477622	0.9263300	0.8222082	0.9580770	0.2837259	0.6430030	1.0000000	0.9482171	0.6840587	0.6099352	0.7578632	0.6030093	0.0001407	0.7087673	0.0206274	0.0946641	0.0756472	0.9444970	0.3736883	0.2347433	0.6274169	0.6063618	0.7867930	0.0000127	0.9337240	0.5387260	0.9797615	0.3704278	0.9994297	0.0541516	0.2407973	0.3778414	0.5650818	0.9999978	0.4493503	0.3346653	0.6593781	0.0015805	0.2569092	0.9935923	0.9350688	0.6754966	0.3242022	0.1757556	0.7291578	1.0000000	0.4940690	0.7804945	0.4522786	0.2822838	0.4284208	0.0732668	0.6619890	0.4931092	0.9831919	0.3348381	0.8023859	0.7309495	0.1534982	0.1845611
700	0.5462286	0.9559699	0.1921145	0.8532709	0.6966908	0.3770361	0.2410381	0.6943057	0.4206385	0.8088267	0.9760382	0.9351673	0.9966595	0.3203694	0.7334481	1.0000000	0.5442199	0.6778518	0.4792372	0.0863678	0.0809136	0.4234608	0.9721651	0.6437020	0.5469940	0.6104421	0.4487361	0.4788857	0.9756012	0.3761895	0.8915919	0.1404141	0.4925415	0.6539956	0.8975436	0.9031005	0.3361917	0.6170727	0.6195415	0.3097139	0.2494584	0.9273386	0.8340531	0.9804189	0.2840186	0.6433132	1.0000000	0.9814041	0.6967563	0.6122128	0.7320746	0.6033410	0.0002285	0.6145003	0.0204737	0.0580104	0.0573316	0.9454274	0.3662318	0.2442964	0.7034400	0.5602403	0.7371457	0.0000127	0.9350571	0.5142654	0.9777324	0.2988220	0.9996997	0.0338959	0.2461575	0.3379312	0.5579807	0.9999921	0.4363688	0.3829543	0.7705735	0.0015824	0.1824589	0.9924300	0.9360765	0.6835864	0.3084689	0.2078120	0.7280679	1.0000000	0.4882599	0.7635481	0.4307043	0.3181544	0.4591698	0.0413986	0.6762641	0.5000368	0.9810843	0.2752319	0.7898447	0.7594564	0.1121077	0.1597518
750	0.5447877	0.9521424	0.1921005	0.8530687	0.7136451	0.3968866	0.2345931	0.6902578	0.4311881	0.8117892	0.9777489	0.9369945	0.9965574	0.3255422	0.7343135	0.9999999	0.5261386	0.6737628	0.4749123	0.0567129	0.0794904	0.4388268	0.9721127	0.6789052	0.5327114	0.5381158	0.4130800	0.4760228	0.9849810	0.4458691	0.9496427	0.1436713	0.4819204	0.6535998	0.8467889	0.8790825	0.3377774	0.6100742	0.6327962	0.3162161	0.2504444	0.9284379	0.8426559	0.9904124	0.2842863	0.6437583	1.0000000	0.9934858	0.7054112	0.6148967	0.7321961	0.6032705	0.0003343	0.5245954	0.0246464	0.0397187	0.0513253	0.9467674	0.3655629	0.2464989	0.7361155	0.5316017	0.7085032	0.0000117	0.9303470	0.5002166	0.9764398	0.2396005	0.9998359	0.0279673	0.2456779	0.3024942	0.5495944	0.9999835	0.4218652	0.4197632	0.8400625	0.0015363	0.1514705	0.9909788	0.9377327	0.6976309	0.3000968	0.2301231	0.7276077	1.0000000	0.4864407	0.7542299	0.4149518	0.3452030	0.4913716	0.0240115	0.6808892	0.5017482	0.9800792	0.2464204	0.7861536	0.7742515	0.0849769	0.1553646
800	0.5432085	0.9494347	0.1918896	0.8509122	0.7295333	0.4114431	0.2368842	0.6847006	0.4411046	0.8140728	0.9784092	0.9391836	0.9964966	0.3273696	0.7348186	0.9999999	0.5163106	0.6737606	0.4769959	0.0438857	0.0831395	0.4564243	0.9738337	0.7270435	0.5119017	0.5018420	0.3926423	0.4719893	0.9911586	0.4971336	0.9743909	0.1459596	0.4720853	0.6532090	0.8167204	0.8668671	0.3382021	0.6147092	0.6234628	0.3209747	0.2507950	0.9292461	0.8477828	0.9944217	0.2843594	0.6442878	1.0000000	0.9977472	0.7123541	0.6167748	0.7459349	0.6029791	0.0004350	0.4529955	0.0304135	0.0312573	0.0495994	0.9484772	0.3674105	0.2414964	0.7457068	0.5173409	0.6952866	0.0000107	0.9234479	0.4972101	0.9757061	0.2069129	0.9998968	0.0263994	0.2389005	0.2789214	0.5420349	0.9999766	0.4090954	0.4444083	0.8718662	0.0014995	0.1438037	0.9895811	0.9395448	0.7135356	0.2960958	0.2418198	0.7279156	1.0000000	0.4873429	0.7472089	0.4069485	0.3614990	0.5204258	0.0171185	0.6780530	0.5021392	0.9796407	0.2327363	0.7892675	0.7816328	0.0688134	0.1601942
850	0.5418591	0.9478692	0.1916323	0.8483516	0.7418297	0.4202435	0.2394711	0.6787222	0.4489293	0.8154522	0.9784264	0.9412296	0.9964704	0.3279013	0.7348310	0.9999999	0.5118751	0.6737513	0.4825164	0.0385220	0.0891112	0.4720395	0.9763603	0.7687067	0.4955906	0.4858779	0.3822942	0.4681506	0.9946209	0.5304048	0.9840901	0.1470897	0.4636994	0.6529745	0.8073863	0.8595551	0.3397477	0.6278502	0.6122638	0.3238357	0.2508587	0.9296874	0.8504745	0.9958984	0.2841920	0.6448542	1.0000000	0.9992263	0.7183206	0.6173029	0.7625940	0.6033491	0.0005064	0.4034242	0.0358445	0.0275644	0.0490795	0.9503127	0.3694856	0.2342601	0.7460053	0.5121139	0.6908140	0.0000101	0.9174839	0.5010269	0.9752800	0.1925636	0.9999230	0.0263062	0.2290350	0.2653468	0.5365505	0.9999728	0.3991175	0.4584012	0.8830030	0.0015385	0.1452346	0.9885377	0.9410404	0.7278982	0.2955829	0.2458287	0.7285413	1.0000000	0.4855638	0.7374521	0.4057000	0.3699490	0.5431819	0.0152346	0.6740522	0.5022136	0.9794718	0.2267709	0.7958566	0.7851782	0.0597450	0.1663479
900	0.5408934	0.9470853	0.1913984	0.8461505	0.7502327	0.4244379	0.2408970	0.6733058	0.4542628	0.8160602	0.9781562	0.9428567	0.9964680	0.3280277	0.7346814	0.9999999	0.5099556	0.6724945	0.4889304	0.0363570	0.0953598	0.4837983	0.9786660	0.7971901	0.4855499	0.4792498	0.3786349	0.4651789	0.9964137	0.5501788	0.9875946	0.1474530	0.4571693	0.6530032	0.8089701	0.8537373	0.3429827	0.6422639	0.6044225	0.3253243	0.2509044	0.9298852	0.8517656	0.9964013	0.2838696	0.6454071	1.0000000	0.9997352	0.7234148	0.6167625	0.7778221	0.6045893	0.0005404	0.3728852	0.0400799	0.0260005	0.0487730	0.9519614	0.3710542	0.2280534	0.7436990	0.5109362	0.6903998	0.0000098	0.9134226	0.5072916	0.9749936	0.1872950	0.9999344	0.0267327	0.2194398	0.2584814	0.5334056	0.9999714	0.3921722	0.4644756	0.8858115	0.0016627	0.1485706	0.9879656	0.9420084	0.7391593	0.2972804	0.2458243	0.7291204	1.0000000	0.4797624	0.7249938	0.4081164	0.3737787	0.5587450	0.0151865	0.6721992	0.5022195	0.9794174	0.2251068	0.8031745	0.7867495	0.0549767	0.1708632
950	0.5402864	0.9467331	0.1912017	0.8445500	0.7553865	0.4256809	0.2413849	0.6690232	0.4574072	0.8161629	0.9778297	0.9440179	0.9964790	0.3280298	0.7345594	0.9999999	0.5087248	0.6701425	0.4946912	0.0355376	0.1006683	0.4914912	0.9803353	0.8140952	0.4801827	0.4765706	0.3789359	0.4631546	0.9973082	0.5611095	0.9887564	0.1474398	0.4525435	0.6532837	0.8137879	0.8488872	0.3469605	0.6538603	0.5997750	0.3260506	0.2510147	0.9299897	0.8523433	0.9965628	0.2835139	0.6458981	1.0000000	0.9999096	0.7275607	0.6157265	0.7906487	0.6062810	0.0005444	0.3561969	0.0429678	0.0253065	0.0484450	0.9532337	0.3720769	0.2239092	0.7413806	0.5110384	0.6914409	0.0000096	0.9110244	0.5133699	0.9747691	0.1856919	0.9999396	0.0272549	0.2117804	0.2556023	0.5322188	0.9999712	0.3880325	0.4655035	0.8861583	0.0018374	0.1508457	0.9878006	0.9424849	0.7471662	0.2998387	0.2445018	0.7295278	1.0000000	0.4719669	0.7133420	0.4113520	0.3752537	0.5680060	0.0155913	0.6724503	0.5022145	0.9794051	0.2256509	0.8095751	0.7873094	0.0527633	0.1735302
1000	0.5399407	0.9465914	0.1910394	0.8435313	0.7581983	0.4254118	0.2413817	0.6660192	0.4589520	0.8160129	0.9775635	0.9447934	0.9964950	0.3279816	0.7345077	0.9999999	0.5073838	0.6672972	0.4991404	0.0352749	0.1045524	0.4958343	0.9813904	0.8232448	0.4776045	0.4754977	0.3810632	0.4618886	0.9977473	0.5667293	0.9891131	0.1473047	0.4495736	0.6537151	0.8182976	0.8451872	0.3506187	0.6617684	0.5972030	0.3264573	0.2511593	0.9300844	0.8525880	0.9966160	0.2832088	0.6462935	1.0000000	0.9999692	0.7307176	0.6146493	0.8010112	0.6079330	0.0005312	0.3484424	0.0447275	0.0249351	0.0480975	0.9540966	0.3727025	0.2216410	0.7397545	0.5113188	0.6927222	0.0000095	0.9097474	0.5181753	0.9745839	0.1853413	0.9999419	0.0276736	0.2063228	0.2548063	0.5323506	0.9999716	0.3860738	0.4638831	0.8861415	0.0020163	0.1514489	0.9878940	0.9426258	0.7524515	0.3023237	0.2432818	0.7297749	1.0000000	0.4645007	0.7047782	0.4138896	0.3756776	0.5726541	0.0159734	0.6736665	0.5022100	0.9794054	0.2270380	0.8143882	0.7873750	0.0520343	0.1749719

0	0.5397336	0.9467448	0.1906858	0.8428348	0.7595327	0.4224657	0.2408146	0.6629690	0.4585974	0.8154533	0.9774046	0.9465749	0.9965513	0.3275088	0.7347147	0.9999999	0.4983179	0.6578347	0.5055541	0.0353640	0.1088043	0.4972842	0.9826681	0.8320929	0.4759484	0.4747583	0.3884045	0.4602472	0.9981427	0.5705064	0.9893237	0.1470066	0.4467332	0.6557994	0.8273147	0.8383156	0.3586234	0.6743235	0.5933413	0.3287399	0.2515140	0.9304903	0.8527582	0.9966699	0.2826489	0.6469669	1.0000000	1.0000000	0.7360342	0.6120760	0.8229235	0.6119651	0.0004548	0.3495132	0.0481514	0.0239101	0.0471332	0.9548913	0.3737138	0.2212758	0.7382891	0.5114110	0.6952903	0.0000093	0.9087283	0.5264785	0.9741975	0.1864589	0.9999435	0.0278733	0.1971017	0.2572211	0.5371824	0.9999737	0.3867123	0.4539156	0.8871617	0.0024690	0.1465011	0.9888026	0.9424355	0.7597177	0.3071825	0.2463935	0.7297754	1.0000000	0.4468572	0.6945602	0.4137638	0.3751522	0.5726970	0.0165935	0.6778466	0.5021919	0.9794365	0.2310554	0.8204540	0.7862408	0.0542196	0.1776234
50	0.5397154	0.9467765	0.2499114	0.8644888	0.7528802	0.4188107	0.3157109	0.5214193	0.5109185	0.8153815	0.9760348	0.9473024	0.9965500	0.3232709	0.8202478	0.9999999	0.6116614	0.6934709	0.5818310	0.0353599	0.1046782	0.4326066	0.9827727	0.8525238	0.3758512	0.4748244	0.3819419	0.3754815	0.9981429	0.5704727	0.9896245	0.1287429	0.4467644	0.6556258	0.7651402	0.8384063	0.3586634	0.6729313	0.6097408	0.3248980	0.1240864	0.8960525	0.8904730	0.9968114	0.2826666	0.6469679	1.0000000	0.8802191	0.7360406	0.6130028	0.8245863	0.6534660	0.0004517	0.2366301	0.0482265	0.0242897	0.2160468	0.7742151	0.2160772	0.2200182	0.7997427	0.3912409	0.7131369	0.2315491	0.9095857	0.5233808	0.9811960	0.1991976	0.9999432	0.0269122	0.1465107	0.2573201	0.6146212	0.9999764	0.3892759	0.4501376	0.8899495	0.0024083	0.1494576	0.9462484	0.9623565	0.8014682	0.3121180	0.2382937	0.8465913	0.7721832	0.4463513	0.6983453	0.4117860	0.3486759	0.6625548	0.0172184	0.6666777	0.5022088	0.8191392	0.4104529	0.8170477	0.6976302	0.0541032	0.1783788
100	0.5397761	0.9480522	0.3211248	0.8627260	0.6994817	0.3994125	0.3381380	0.3631176	0.5593851	0.8140339	0.9700905	0.9514838	0.9965901	0.3046764	0.8995870	0.9999989	0.7369839	0.7232115	0.6540464	0.0352713	0.0858812	0.3637643	0.9833028	0.8759482	0.2813686	0.4752071	0.3549885	0.2719857	0.9981420	0.5693485	0.9886028	0.1291742	0.4477029	0.6555338	0.6922710	0.8394344	0.3570554	0.6570470	0.6497724	0.3066285	0.0670831	0.6830714	0.9267062	0.9972777	0.2826401	0.6469594	1.0000000	0.7692066	0.7359820	0.5914015	0.8247032	0.6958539	0.0004868	0.1427453	0.0460417	0.0262837	0.3818778	0.6217953	0.1432952	0.2183955	0.8647989	0.2759661	0.7250624	0.3854737	0.9140191	0.5255643	0.9896530	0.2287214	0.9999396	0.0232782	0.0927793	0.2568351	0.7010213	0.9999831	0.4033858	0.4382910	0.8783854	0.0020765	0.1750101	0.9041911	0.9742020	0.8528666	0.3381819	0.1977051	0.9423043	0.5280259	0.4368415	0.7253263	0.3939857	0.3143795	0.7487844	0.0176275	0.6163615	0.5022732	0.6360256	0.5843471	0.7975460	0.5857211	0.0518456	0.1936044
150	0.5402898	0.9517741	0.3621049	0.8449205	0.6389017	0.3748000	0.3563060	0.2735574	0.5773543	0.8100472	0.9639363	0.9584608	0.9967057	0.2847056	0.9348537	0.9999942	0.8065708	0.7259164	0.6798067	0.0350722	0.0646681	0.3235804	0.9839782	0.8892555	0.2384821	0.4758216	0.3348177	0.2081456	0.9981311	0.5644262	0.9805862	0.1388913	0.4512049	0.6555220	0.6430296	0.8441711	0.3480225	0.6313621	0.6533513	0.3136032	0.0564499	0.4465705	0.9439145	0.9975029	0.2824502	0.6468838	1.0000000	0.7182114	0.7354682	0.5579420	0.8102678	0.7157380	0.0007670	0.1056548	0.0376711	0.0289008	0.4604573	0.5608185	0.1180680	0.2244949	0.8937795	0.2216575	0.7125917	0.4352642	0.9197165	0.5252743	0.9947667	0.2492790	0.9999307	0.0211174	0.0665378	0.2760879	0.7478678	0.9999877	0.4238628	0.4505542	0.8706394	0.0015826	0.2306484	0.8838920	0.9656978	0.8846096	0.3723371	0.1487359	0.9805944	0.3963356	0.3944298	0.7658590	0.3658105	0.2921714	0.7913003	0.0162178	0.5531417	0.5022857	0.5287257	0.6747273	0.7684757	0.5064462	0.0467724	0.2282165
200	0.5415624	0.9566655	0.3799413	0.8315704	0.6002181	0.3575205	0.3904124	0.2313914	0.5778823	0.8048062	0.9607529	0.9673453	0.9968583	0.2715252	0.9478663	0.9999911	0.8381726	0.7188851	0.6794468	0.0348828	0.0495362	0.2998129	0.9844978	0.8954185	0.2232495	0.4763933	0.3319478	0.1752366	0.9980910	0.5544819	0.9666182	0.1454124	0.4570781	0.6556666	0.6209423	0.8514139	0.3333335	0.6186662	0.6309055	0.3481710	0.0584508	0.3244254	0.9507861	0.9973523	0.2820950	0.6466626	1.0000000	0.6983660	0.7339534	0.5314754	0.7871605	0.7219288	0.0014016	0.0949484	0.0284394	0.0312539	0.4908755	0.5391532	0.1072755	0.2377529	0.8988662	0.2012686	0.6827011	0.4491993	0.9238750	0.5240278	0.9973189	0.2660545	0.9999203	0.0218304	0.0587684	0.3245205	0.7674150	0.9999904	0.4419227	0.4714022	0.8651566	0.0011570	0.2883807	0.8754949	0.9479950	0.9008104	0.4213474	0.1130832	0.9935911	0.3362806	0.3192276	0.7968225	0.3555922	0.2797509	0.8056493	0.0156758	0.5032059	0.5021360	0.4749199	0.7097709	0.7417907	0.4528473	0.0438824	0.2692224
250	0.5433712	0.9609895	0.3864878	0.8254478	0.5811440	0.3496615	0.4266840	0.2136685	0.5727356	0.8005648	0.9601371	0.9757342	0.9969935	0.2645393	0.9525040	0.9999920	0.8507102	0.7136724	0.6697175	0.0347599	0.0402543	0.2849088	0.9848097	0.8979392	0.2192898	0.4767652	0.3364849	0.1596030	0.9980048	0.5418231	0.9532534	0.1480639	0.4634814	0.6559988	0.6201847	0.8568433	0.3202817	0.6229902	0.6091250	0.3725099	0.0606039	0.2823689	0.9533257	0.9970568	0.2818106	0.6463004	1.0000000	0.6911413	0.7313972	0.5156421	0.7652626	0.7227232	0.0020892	0.0954400	0.0224657	0.0334088	0.5015923	0.5299360	0.1018537	0.2559069	0.8963651	0.1955864	0.6461237	0.4529168	0.9259790	0.5257250	0.9984797	0.2891476	0.9999112	0.0237941	0.0592250	0.3728418	0.7725712	0.9999927	0.4534988	0.4793609	0.8589163	0.0008883	0.3246875	0.8719300	0.9354753	0.9081971	0.4827190	0.0926464	0.9977000	0.3107348	0.2492524	0.8151065	0.3592077	0.2726245	0.8071449	0.0170229	0.4743473	0.5019842	0.4495193	0.7173094	0.7217829	0.4200079	0.0457818	0.3049015
300	0.5452290	0.9640334	0.3886348	0.8234826	0.5729836	0.3482934	0.4513894	0.2070894	0.5680921	0.7982724	0.9606961	0.9816717	0.9970845	0.2612389	0.9543107	0.9999936	0.8551536	0.7129843	0.6587840	0.0346938	0.0347752	0.2760825	0.9849708	0.8988617	0.2191206	0.4769492	0.3402862	0.1525125	0.9978754	0.5303009	0.9442494	0.1487518	0.4687523	0.6563648	0.6286876	0.8585578	0.3129767	0.6349588	0.5965720	0.3855747	0.0614082	0.2720773	0.9542188	0.9968089	0.2818034	0.6458876	1.0000000	0.6885930	0.7283468	0.5074021	0.7476576	0.7225372	0.0025459	0.1004621	0.0193943	0.0355153	0.5052804	0.5252281	0.0993369	0.2751915	0.8944737	0.1951912	0.6106359	0.4538918	0.9266195	0.5293316	0.9989834	0.3160008	0.9999033	0.0255078	0.0621121	0.4057259	0.7721269	0.9999945	0.4584677	0.4775512	0.8531665	0.0007576	0.3409080	0.8701172	0.9305338	0.9111256	0.5317518	0.0825375	0.9989251	0.3002336	0.2021351	0.8261588	0.3641589	0.2681638	0.8053546	0.0193367	0.4624592	0.5019046	0.4378618	0.7139665	0.7080996	0.4020702	0.0503490	0.3300944
350	0.5467771	0.9658881	0.3893218	0.8231283	0.5697915	0.3500860	0.4636984	0.2050586	0.5657843	0.7975986	0.9614667	0.9852157	0.9971311	0.2597944	0.9551391	0.9999945	0.8567297	0.7155684	0.6498569	0.0346615	0.0316385	0.2717635	0.9850454	0.8991599	0.2197545	0.4770218	0.3412509	0.1493993	0.9977283	0.5223481	0.9394967	0.1487779	0.4722179	0.6565363	0.6376813	0.8576514	0.3108256	0.6459857	0.5908172	0.3937542	0.0615605	0.2702358	0.9545187	0.9966615	0.2820776	0.6455206	1.0000000	0.6877086	0.7254882	0.5034178	0.7338609	0.7227803	0.0027672	0.1059819	0.0179643	0.0374223	0.5066497	0.5227900	0.0983697	0.2903217	0.8944560	0.1960641	0.5810842	0.4541464	0.9265084	0.5330301	0.9991990	0.3390653	0.9998971	0.0265618	0.0651197	0.4249340	0.7706567	0.9999957	0.4587890	0.4733582	0.8490944	0.0007145	0.3469058	0.8689852	0.9300383	0.9119877	0.5606220	0.0780808	0.9992725	0.2959945	0.1746014	0.8336323	0.3668499	0.2652604	0.8043705	0.0214196	0.4599738	0.5018709	0.4325937	0.7078017	0.6993549	0.3930855	0.0550467	0.3454651
400	0.5478946	0.9669100	0.3895699	0.8231962	0.5686253	0.3527902	0.4685865	0.2045975	0.5654818	0.7977961	0.9620481	0.9871719	0.9971450	0.2592218	0.9555708	0.9999950	0.8575398	0.7194735	0.6437812	0.0346466	0.0299851	0.2704798	0.9850770	0.8992416	0.2202192	0.4770469	0.3401834	0.1480735	0.9975963	0.5182189	0.9374422	0.1486766	0.4740083	0.6563923	0.6440406	0.8559062	0.3113923	0.6532627	0.5882416	0.3992119	0.0615619	0.2697557	0.9546143	0.9965925	0.2825041	0.6452512	1.0000000	0.6874042	0.7232724	0.5015590	0.7232321	0.7234275	0.0028626	0.1099086	0.0173419	0.0389243	0.5072611	0.5216028	0.0980297	0.2989350	0.8952336	0.1968385	0.5597211	0.4542129	0.9261407	0.5360312	0.9992921	0.3546320	0.9998931	0.0271247	0.0675481	0.4356321	0.7693387	0.9999964	0.4567497	0.4705007	0.8466637	0.0007149	0.3496313	0.8682352	0.9313105	0.9120280	0.5752904	0.0763055	0.9993681	0.2943004	0.1594959	0.8387820	0.3678625	0.2634163	0.8049324	0.0227824	0.4610769	0.5018567	0.4302367	0.7020623	0.6942580	0.3888577	0.0587346	0.3538231
450	0.5486212	0.9674290	0.3896792	0.8232951	0.5682299	0.3552433	0.4702001	0.2045143	0.5662802	0.7982622	0.9623651	0.9882245	0.9971399	0.2590455	0.9558046	0.9999951	0.8582353	0.7232708	0.6403150	0.0346399	0.0292684	0.2709035	0.9850893	0.8992577	0.2203686	0.4770576	0.3383521	0.1475301	0.9975014	0.5168955	0.9366904	0.1485905	0.4746087	0.6559701	0.6478277	0.8543598	0.3127306	0.6574450	0.5869150	0.4023827	0.0615746	0.2694079	0.9546429	0.9965668	0.2829454	0.6450853	1.0000000	0.6873000	0.7218288	0.5007019	0.7155538	0.7241588	0.0029148	0.1118252	0.0171070	0.0399750	0.5075885	0.5210817	0.0978308	0.3020029	0.8958848	0.1972570	0.5465300	0.4542303	0.9257727	0.5382557	0.9993329	0.3633474	0.9998910	0.0274210	0.0692763	0.4415512	0.7681626	0.9999967	0.4540567	0.4695535	0.8453574	0.0007312	0.3519222	0.8677814	0.9328605	0.9118466	0.5824097	0.0756434	0.9993938	0.2936273	0.1514985	0.8421071	0.3682153	0.2622959	0.8064266	0.0235210	0.4628192	0.5018501	0.4291899	0.6977683	0.6917187	0.3869570	0.0611858	0.3578653
500	0.5490567	0.9676709	0.3897312	0.8233491	0.5681097	0.3570135	0.4706707	0.2044287	0.5674221	0.7986744	0.9624720	0.9887834	0.9971265	0.2590391	0.9559278	0.9999952	0.8589092	0.7262428	0.6387899	0.0346371	0.0291047	0.2720327	0.9850937	0.8992568	0.2203163	0.4770657	0.3366220	0.1473190	0.9974477	0.5171177	0.9364230	0.1485306	0.4745317	0.6553985	0.6499329	0.8532829	0.3139352	0.6598009	0.5861510	0.4037649	0.0616102	0.2692032	0.9546508	0.9965600	0.2833174	0.6450031	1.0000000	0.6872643	0.7210595	0.5003063	0.7106042	0.7247782	0.0029570	0.1122303	0.0170568	0.0406547	0.5077727	0.5208951	0.0976057	0.3017461	0.8961116	0.1974102	0.5399763	0.4542347	0.9254997	0.5398428	0.9993505	0.3675094	0.9998902	0.0275827	0.0703791	0.4448282	0.7670700	0.9999969	0.4516522	0.4698229	0.8446957	0.0007506	0.3543224	0.8675589	0.9340338	0.9116864	0.5857710	0.0753781	0.9994005	0.2933606	0.1473645	0.8440708	0.3684344	0.2616383	0.8080961	0.0238863	0.4642054	0.5018469	0.4287272	0.6950193	0.6908246	0.3861324	0.0625555	0.3595103
550	0.5492994	0.9677382	0.3253557	0.7774706	0.5765226	0.3618022	0.3821460	0.3342344	0.5161795	0.7990285	0.9642295	0.9876863	0.9971096	0.2617817	0.8629335	0.9999962	0.7543217	0.6877617	0.5562336	0.0346359	0.0315585	0.3348665	0.9850076	0.8785665	0.3215015	0.4769333	0.3383951	0.2320433	0.9974266	0.5180691	0.9406696	0.1746672	0.4741299	0.6548367	0.7137772	0.8524953	0.3146678	0.6628933	0.5663047	0.3328763	0.2880881	0.4593180	0.9169283	0.9963158	0.2835929	0.6449769	1.0000000	0.8070331	0.7207700	0.4937025	0.7121088	0.6817821	0.0028598	0.2708309	0.0164137	0.0402669	0.3382711	0.7019422	0.2233922	0.2915902	0.8255365	0.3286335	0.5302774	0.2226953	0.9245413	0.5448828	0.9907803	0.3577000	0.9998965	0.0282967	0.1436300	0.4443826	0.6922052	0.9999966	0.4481641	0.4736823	0.8338400	0.0008105	0.3405125	0.9107121	0.9211514	0.8671724	0.5621155	0.0793860	0.8777183	0.5210720	0.1730150	0.8441704	0.3723699	0.2871738	0.7218348	0.0241915	0.4785764	0.5018593	0.5888450	0.5033935	0.6948605	0.4717357	0.0615280	0.3521249
600	0.5493860	0.9670295	0.2420667	0.7654984	0.6463674	0.3831131	0.3197012	0.4875381	0.4690576	0.8008383	0.9704438	0.9768594	0.9970527	0.2766944	0.7819334	0.9999985	0.6312133	0.6595124	0.4871886	0.0346359	0.0445572	0.4016169	0.9845313	0.8549163	0.4169085	0.4762765	0.3527730	0.3355571	0.9974303	0.5219144	0.9533401	0.1754728	0.4727407	0.6543602	0.7898216	0.8497279	0.3156639	0.6856654	0.5239244	0.2835305	0.3396251	0.7516708	0.8806346	0.9953375	0.2837927	0.6449888	1.0000000	0.9180414	0.7208252	0.4964668	0.7260522	0.6383104	0.0022280	0.3711651	0.0137801	0.0368789	0.1712419	0.8567131	0.2881118	0.2707937	0.7455275	0.4544742	0.5648456	0.0687675	0.9202103	0.5324436	0.9808025	0.3242767	0.9999116	0.0290691	0.2152874	0.4162193	0.6117618	0.9999945	0.4355508	0.4800691	0.8253728	0.0011071	0.2816966	0.9547565	0.9250975	0.8121136	0.4611118	0.1028712	0.7816562	0.7651876	0.2842549	0.8288961	0.3810038	0.3197386	0.6411323	0.0254066	0.5393469	0.5020384	0.7719527	0.2862396	0.7186524	0.5866869	0.0546402	0.3175768
