name,__glayCluster,,
sgbe,1,,
sfsa,1,,
seta,60,,
sert,3,,
serc,44,,
sera,11,,
secb,1,,
sdia,18,,
sdhd,42,,
sdhc,42,,
sdhb,42,,
sdha,42,,
sdaa,44,,
sbmc,18,,
sbma,37,,
sbcd,22,,
sbcc,22,,
ryhb,4,,
ryba,5,,
ruvb,18,,
ruva,18,,
rtcr,59,,
rtcb,59,,
rtca,59,,
rstb,31,,
rsta,8,,
rsec,37,,
rseb,37,,
rsea,37,,
rrsh,44,,
rrsg,44,,
rrsc,44,,
rrla,44,,
rrfa,44,,
rpsu,18,,
rpss,42,,
rpsr,1,,
rpsq,42,,
rpsp,42,,
rpso,33,,
rpsj,42,,
rpsi,3,,
rpsf,1,,
rpsc,42,,
rpra,19,,
rpos,19,,
rpoh,2,,
rpoe,37,,
rpod,18,,
rpmc,42,,
rpma,8,,
rplw,42,,
rplv,42,,
rplu,8,,
rplt,42,,
rpls,42,,
rplp,42,,
rplm,3,,
rpli,1,,
rpld,42,,
rplc,42,,
rplb,42,,
rof,1,,
rob,0,,
rnpb,4,,
rmf,1,,
rimm,42,,
rimk,0,,
riba,0,,
rhat,1,,
rhas,1,,
rhar,1,,
rhad,1,,
rhab,1,,
rhaa,1,,
rele,20,,
relb,20,,
rela,13,,
recx,18,,
recn,18,,
recf,32,,
recd,18,,
recb,18,,
reca,18,,
rcsb,19,,
rcsa,19,,
rbsr,14,,
rbsk,14,,
rbsd,14,,
rbsc,14,,
rbsb,14,,
rbsa,14,,
rbfa,3,,
rara,19,,
quea,3,,
qsec,8,,
qseb,8,,
pyrd,14,,
pyrc,14,,
puur,30,,
puup,42,,
puue,30,,
puud,30,,
puuc,30,,
puub,30,,
puua,42,,
putp,0,,
puta,0,,
purr,14,,
purn,14,,
purm,14,,
purl,14,,
purk,14,,
purh,14,,
purf,14,,
pure,14,,
purd,14,,
purc,14,,
purb,14,,
pura,19,,
ptsi,39,,
ptsh,39,,
ptsg,3,,
psts,22,,
pstc,22,,
pstb,22,,
psta,22,,
pspf,58,,
pspe,58,,
pspd,58,,
pspc,58,,
pspb,58,,
pspa,58,,
psif,22,,
psd,37,,
prpr,35,,
prpe,35,,
prpd,35,,
prpc,35,,
prpb,35,,
prop,3,,
prom,3,,
prol,3,,
prok,3,,
prmc,42,,
prib,1,,
prfa,42,,
pqib,0,,
pqia,0,,
ppid,37,,
ppia,2,,
ppdd,1,,
poxb,0,,
polb,18,,
pola,32,,
pnuc,57,,
pnp,3,,
pncb,57,,
pitb,22,,
pita,42,,
phr,18,,
phou,22,,
phor,22,,
phoq,31,,
phop,31,,
phoh,22,,
phoe,22,,
phob,22,,
phoa,22,,
phnp,22,,
phno,22,,
phnn,22,,
phnm,22,,
phnl,22,,
phnk,22,,
phnj,22,,
phni,22,,
phnh,22,,
phng,22,,
phnf,22,,
phnd,22,,
phnc,22,,
phem,42,,
pgk,1,,
pgi,0,,
pflb,42,,
pept,42,,
pepd,8,,
pepa,33,,
pdxa,3,,
pdhr,18,,
pck,1,,
paay,49,,
paax,49,,
paak,49,,
paaj,49,,
paai,49,,
paah,49,,
paag,49,,
paaf,49,,
paae,49,,
paad,49,,
paac,49,,
paab,49,,
paaa,49,,
oxys,5,,
oxyr,5,,
oxc,10,,
osmy,8,,
osme,3,,
osmc,19,,
osmb,19,,
oppf,44,,
oppd,44,,
oppc,44,,
oppb,44,,
oppa,44,,
ompx,42,,
ompw,42,,
ompt,31,,
ompr,8,,
ompn,0,,
ompf,8,,
ompc,8,,
ompa,1,,
ogt,12,,
nusa,3,,
nupg,2,,
nupc,11,,
nuon,42,,
nuom,42,,
nuol,42,,
nuok,42,,
nuoj,42,,
nuoi,42,,
nuoh,42,,
nuog,42,,
nuof,42,,
nuoe,42,,
nuoc,42,,
nuob,42,,
nuoa,42,,
nrfg,12,,
nrff,12,,
nrfe,12,,
nrfd,12,,
nrfc,12,,
nrfb,12,,
nrfa,12,,
nrdi,5,,
nrdh,5,,
nrdg,42,,
nrdf,5,,
nrde,5,,
nrdd,42,,
nrdb,32,,
nrda,32,,
norw,12,,
norv,12,,
norr,12,,
nmpc,8,,
nlpe,1,,
nlpa,8,,
nird,12,,
nirc,12,,
nirb,12,,
nikr,12,,
nike,12,,
nikd,12,,
nikc,12,,
nikb,12,,
nika,12,,
nhar,19,,
nhaa,19,,
nfsa,0,,
nfo,0,,
ndh,42,,
narx,46,,
narq,1,,
narp,12,,
narl,12,,
nark,12,,
narj,8,,
nari,8,,
narh,8,,
narg,8,,
naph,5,,
napg,5,,
napf,5,,
napd,5,,
napc,5,,
napb,5,,
napa,5,,
nant,3,,
nanr,3,,
nank,3,,
nane,3,,
nana,3,,
nage,39,,
nagc,39,,
nagb,39,,
naga,31,,
nadr,57,,
nadc,1,,
nadb,57,,
nada,57,,
nac,11,,
murp,1,,
muri,19,,
murg,18,,
murf,18,,
mure,18,,
murd,18,,
murc,18,,
mtr,61,,
mtlr,3,,
mtld,3,,
mtla,3,,
msra,3,,
mraz,18,,
mray,18,,
mpra,8,,
mpl,1,,
motb,37,,
mota,37,,
moeb,42,,
moea,42,,
mode,46,,
modc,46,,
modb,46,,
moda,46,,
moae,46,,
moad,46,,
moac,46,,
moab,46,,
moaa,46,,
mntr,5,,
mnth,5,,
mngr,56,,
mngb,56,,
mnga,56,,
mlra,8,,
mipa,22,,
mioc,11,,
micf,0,,
mhpr,48,,
mhpf,48,,
mhpe,48,,
mhpd,48,,
mhpc,48,,
mhpb,48,,
mhpa,48,,
mgta,31,,
mglc,47,,
mglb,47,,
mgla,47,,
mety,3,,
metr,16,,
metq,16,,
metn,16,,
metl,16,,
metk,16,,
metj,16,,
meti,16,,
meth,16,,
metf,16,,
mete,16,,
metc,16,,
metb,16,,
meta,16,,
melr,1,,
melb,1,,
mela,1,,
mdtf,19,,
mdte,19,,
mdtd,37,,
mdtc,37,,
mdtb,37,,
mdta,37,,
mdh,1,,
mazg,3,,
marr,0,,
marb,0,,
mara,0,,
manz,39,,
many,39,,
manx,39,,
mana,1,,
malz,17,,
maly,1,,
malx,1,,
malt,17,,
mals,17,,
malq,17,,
malp,17,,
malm,17,,
malk,17,,
mali,1,,
malg,17,,
malf,17,,
male,17,,
lysu,44,,
lysr,32,,
lysp,32,,
lysc,32,,
lysa,32,,
lsrr,1,,
lsrk,1,,
lsrg,1,,
lsrf,1,,
lsrd,1,,
lsrc,1,,
lsrb,1,,
lsra,1,,
lrp,44,,
lrha,8,,
lpxd,19,,
lpxc,18,,
lpxa,19,,
lpd,4,,
lon,19,,
lola,19,,
lldr,42,,
lldp,42,,
lldd,42,,
livm,44,,
livk,44,,
livj,44,,
livh,44,,
livg,44,,
livf,44,,
lexa,18,,
leux,3,,
leuw,3,,
leup,3,,
leuo,15,,
leul,15,,
leud,15,,
leuc,15,,
leub,15,,
leua,15,,
lamb,17,,
lacz,1,,
lacy,1,,
laci,1,,
laca,1,,
kdpf,55,,
kdpe,55,,
kdpc,55,,
kdpb,55,,
kdpa,55,,
kdgr,45,,
kbl,44,,
kbaz,24,,
kbay,24,,
katg,5,,
kate,4,,
ivbl,1,,
isrc,5,,
iscu,5,,
iscs,5,,
iscr,5,,
isca,5,,
intq,52,,
insk,18,,
infb,3,,
inaa,0,,
ilvy,54,,
ilvn,1,,
ilvm,44,,
ilvl,44,,
ilvi,44,,
ilvh,44,,
ilve,44,,
ilvd,44,,
ilvc,54,,
ilvb,1,,
ilva,44,,
idnt,45,,
idnr,45,,
idno,45,,
idnk,45,,
idnd,45,,
iclr,13,,
icd,42,,
hypf,46,,
hype,46,,
hypd,46,,
hypc,46,,
hypb,46,,
hypa,46,,
hyi,25,,
hyfr,46,,
hyfj,46,,
hyfi,46,,
hyfh,46,,
hyfg,46,,
hyff,46,,
hyfe,46,,
hyfd,46,,
hyfc,46,,
hyfb,46,,
hyfa,46,,
hydn,46,,
hyci,46,,
hych,46,,
hycg,46,,
hycf,46,,
hyce,46,,
hycd,46,,
hycc,46,,
hycb,46,,
hyca,46,,
hybo,12,,
hybg,12,,
hybf,12,,
hybe,12,,
hybd,12,,
hybc,12,,
hybb,12,,
hyba,12,,
hyaf,26,,
hyae,26,,
hyad,26,,
hyac,26,,
hyab,26,,
hyaa,26,,
hupb,3,,
hupa,3,,
htpg,35,,
hslj,9,,
hpt,1,,
hoke,18,,
hokd,20,,
hofc,1,,
hofb,1,,
hns,3,,
hmp,16,,
hlye,3,,
hisr,3,,
hisq,33,,
hisp,33,,
hism,33,,
hisj,33,,
hipb,13,,
hipa,13,,
hha,8,,
hfq,1,,
hflx,1,,
hflk,1,,
hfld,14,,
hflc,1,,
heml,31,,
hemh,5,,
hema,42,,
hdfr,33,,
hded,19,,
hdeb,19,,
hdea,19,,
hcr,5,,
hcp,5,,
hcar,53,,
hcaf,53,,
hcae,53,,
hcad,53,,
hcac,53,,
hcab,53,,
gyrb,3,,
gyra,3,,
gutq,1,,
gutm,1,,
gudx,4,,
gudp,4,,
gudd,4,,
guab,14,,
guaa,14,,
gspo,4,,
gspm,4,,
gspl,4,,
gspk,4,,
gspj,4,,
gspi,4,,
gsph,4,,
gspg,4,,
gspf,4,,
gspe,4,,
gspd,4,,
gspc,4,,
grxa,5,,
grpe,1,,
gpsa,1,,
gpma,4,,
gor,5,,
gntx,45,,
gntu,45,,
gntt,45,,
gntr,45,,
gntp,6,,
gntk,45,,
gnd,19,,
glyu,3,,
glyt,3,,
glya,16,,
glxr,25,,
glxk,25,,
gltx,3,,
gltf,33,,
gltd,33,,
gltb,33,,
glta,1,,
glpx,29,,
glpt,29,,
glpr,29,,
glpq,29,,
glpk,29,,
glpg,1,,
glpf,29,,
glpe,1,,
glpd,29,,
glpc,29,,
glpb,29,,
glpa,29,,
glnq,3,,
glnl,3,,
glnk,19,,
glng,3,,
glnd,4,,
glnb,14,,
glna,3,,
glmu,39,,
glms,39,,
glgx,31,,
glgs,1,,
glgp,31,,
glgc,31,,
glgb,31,,
glga,31,,
glcg,18,,
glcf,18,,
glcd,18,,
glcc,18,,
glcb,18,,
gdha,11,,
gcvt,14,,
gcvp,14,,
gcvh,14,,
gcvb,14,,
gcva,14,,
gcl,25,,
gcd,1,,
gatz,1,,
gaty,1,,
gatd,1,,
gatc,1,,
gatb,1,,
gata,1,,
garr,4,,
garp,4,,
garl,4,,
gark,4,,
gard,4,,
gapa,1,,
galt,47,,
gals,47,,
galr,47,,
galp,47,,
galm,47,,
galk,47,,
gale,47,,
gady,19,,
gadx,19,,
gadw,19,,
gade,19,,
gadc,19,,
gadb,8,,
gada,19,,
gabt,44,,
gabp,44,,
gabd,44,,
fur,4,,
fumc,0,,
fumb,12,,
fuma,42,,
fucu,43,,
fucr,43,,
fucp,43,,
fuco,43,,
fuck,43,,
fuci,43,,
fuca,43,,
ftsz,18,,
ftsw,18,,
ftsq,18,,
ftsl,18,,
ftsk,18,,
ftsi,18,,
ftsa,18,,
frdd,12,,
frdc,12,,
frdb,12,,
frda,12,,
frc,10,,
fpr,0,,
fole,16,,
fola,61,,
focb,46,,
foca,42,,
fnr,42,,
flxa,3,,
flu,5,,
fliz,8,,
flik,8,,
flij,8,,
flii,8,,
flih,8,,
flig,8,,
flif,8,,
flie,8,,
flic,19,,
flia,8,,
flhd,8,,
flhc,8,,
flgn,8,,
flgm,8,,
fldb,0,,
flda,0,,
fixx,42,,
fixc,42,,
fixb,42,,
fixa,42,,
fiu,4,,
fis,3,,
fimi,44,,
fimh,44,,
fimg,44,,
fimf,44,,
fime,8,,
fimd,44,,
fimc,44,,
fimb,8,,
fima,44,,
fhuf,5,,
fhue,4,,
fhud,4,,
fhuc,4,,
fhub,4,,
fhua,4,,
fhla,46,,
fes,4,,
fepg,4,,
fepe,4,,
fepd,4,,
fepc,4,,
fepb,4,,
fepa,4,,
feob,39,,
feoa,39,,
fecr,4,,
feci,4,,
fece,4,,
fecd,4,,
fecc,4,,
fecb,4,,
feca,4,,
fear,11,,
feab,11,,
fdni,12,,
fdnh,12,,
fdng,12,,
fdhf,46,,
fbaa,1,,
fadr,13,,
fadl,8,,
fadh,13,,
fade,13,,
fadd,13,,
fadb,13,,
fada,13,,
fabz,19,,
fabr,13,,
fabi,13,,
fabh,13,,
fabg,13,,
fabd,13,,
fabb,13,,
faba,13,,
exut,6,,
exur,6,,
exbd,4,,
exbb,4,,
evgs,10,,
evga,10,,
epd,1,,
envz,1,,
envy,8,,
envr,0,,
entf,4,,
ente,4,,
entd,4,,
entc,4,,
entb,4,,
enta,4,,
emry,10,,
emrk,10,,
emrb,8,,
emra,8,,
edd,45,,
eda,45,,
ecnb,8,,
ebgr,41,,
ebgc,41,,
ebga,41,,
dusb,3,,
dsra,15,,
dsdx,40,,
dsdc,40,,
dsda,40,,
dsbg,5,,
dsbc,37,,
dsba,37,,
dps,5,,
dppf,42,,
dppd,42,,
dppc,42,,
dppb,42,,
dppa,42,,
dnan,32,,
dnag,18,,
dnaa,32,,
dmsd,12,,
dmsc,46,,
dmsb,46,,
dmsa,46,,
dksa,1,,
dkga,65,,
dinj,18,,
dini,39,,
ding,18,,
dinf,18,,
dind,18,,
dinb,18,,
dicc,52,,
dicb,52,,
dica,52,,
dhar,51,,
dhal,51,,
dhak,51,,
dgka,8,,
deor,2,,
deod,2,,
deoc,2,,
deob,2,,
deoa,2,,
degp,37,,
ddlb,18,,
dcus,12,,
dcur,12,,
dcud,31,,
dcuc,42,,
dcub,12,,
dcua,12,,
dcta,12,,
dapd,32,,
dapb,32,,
dadx,44,,
dada,44,,
dacc,8,,
cytr,2,,
cysw,9,,
cysu,9,,
cysp,9,,
cysn,9,,
cysm,9,,
cysk,9,,
cysj,9,,
cysi,9,,
cysh,9,,
cysg,12,,
cysd,9,,
cysc,9,,
cysb,9,,
cysa,9,,
cyoe,22,,
cyod,22,,
cyoc,22,,
cyob,22,,
cyoa,22,,
cynx,50,,
cynt,50,,
cyns,50,,
cynr,50,,
cydd,42,,
cydc,42,,
cydb,42,,
cyda,42,,
cyaa,1,,
cvpa,14,,
cuss,22,,
cusr,22,,
cusf,22,,
cusc,22,,
cusb,22,,
cusa,22,,
cuer,46,,
cueo,46,,
csta,1,,
cspi,8,,
cspe,1,,
cspd,1,,
cspa,3,,
csir,44,,
csie,1,,
csgg,8,,
csgf,8,,
csge,8,,
csgd,8,,
csgc,8,,
csgb,8,,
csga,8,,
crr,39,,
crp,1,,
crl,4,,
cred,17,,
crec,39,,
creb,17,,
crea,39,,
cpxr,37,,
cpxp,37,,
cpxa,37,,
cpdb,1,,
copa,46,,
codb,11,,
coda,11,,
citx,42,,
citg,42,,
citf,42,,
cite,42,,
citd,42,,
citc,42,,
cira,4,,
chez,42,,
chey,42,,
chew,37,,
cher,42,,
cheb,42,,
chea,37,,
chbr,39,,
chbg,39,,
chbf,39,,
chbc,39,,
chbb,39,,
chba,39,,
cdd,2,,
cdar,4,,
ccmh,46,,
ccmg,46,,
ccmf,46,,
ccme,46,,
ccmd,46,,
ccmc,46,,
ccmb,46,,
ccma,46,,
cbpm,3,,
cbpa,3,,
cbl,9,,
carb,33,,
cara,33,,
cait,42,,
caif,42,,
caie,42,,
caid,42,,
caic,42,,
caib,42,,
caia,42,,
cadc,44,,
cadb,44,,
cada,44,,
btub,19,,
bord,31,,
bola,8,,
bira,38,,
biof,38,,
biod,38,,
bioc,38,,
biob,38,,
bioa,38,,
bglj,15,,
bglg,15,,
bglf,15,,
bglb,15,,
bett,28,,
beti,28,,
betb,28,,
beta,28,,
bdm,19,,
bcsz,42,,
bcsb,42,,
basr,8,,
baes,37,,
baer,37,,
baca,37,,
avta,44,,
atoe,36,,
atod,36,,
atoc,36,,
atob,36,,
atoa,36,,
aste,33,,
astd,33,,
astc,33,,
astb,33,,
asta,33,,
asr,8,,
aspc,4,,
aspa,12,,
asnc,11,,
asnb,19,,
asna,11,,
aslb,0,,
ascg,35,,
ascf,35,,
ascb,35,,
artq,33,,
artp,33,,
artm,33,,
artj,33,,
arti,33,,
arsr,34,,
arsc,34,,
arsb,34,,
arop,61,,
arom,61,,
arol,61,,
aroh,61,,
arog,61,,
arof,61,,
aroa,44,,
argx,3,,
argw,3,,
argu,3,,
argr,33,,
argp,32,,
argo,32,,
argi,33,,
argh,33,,
argg,33,,
argf,33,,
arge,33,,
argd,31,,
argc,33,,
argb,33,,
arga,33,,
arca,42,,
araj,27,,
arah,27,,
arag,27,,
araf,27,,
arae,27,,
arad,27,,
arac,27,,
arab,27,,
araa,27,,
appy,26,,
appc,26,,
appb,26,,
appa,26,,
apah,3,,
apag,3,,
ansb,3,,
amtb,19,,
ampe,1,,
ampd,1,,
ampc,8,,
amn,22,,
allr,25,,
allb,25,,
alla,25,,
alkb,44,,
alka,44,,
aldb,3,,
alda,42,,
aidb,44,,
ahpf,16,,
ahpc,16,,
agp,1,,
agaw,24,,
agav,24,,
agas,24,,
agar,24,,
agai,24,,
agad,24,,
agac,24,,
agab,24,,
agaa,24,,
aer,1,,
adiy,19,,
adic,22,,
adia,19,,
adhe,44,,
add,14,,
ada,44,,
actp,3,,
acs,3,,
acrr,0,,
acrf,42,,
acre,42,,
acrd,10,,
acrb,0,,
acra,0,,
acnb,3,,
acna,0,,
acka,42,,
acek,13,,
acef,42,,
acee,42,,
aceb,13,,
acea,13,,
accd,13,,
accc,13,,
accb,13,,
acca,13,,
aaex,1,,
aaer,1,,
aaeb,1,,
aaea,1,,
