name,__glayCluster,,
trpr,51,,
trpl,51,,
trpe,51,,
trpd,51,,
trpc,51,,
trpb,51,,
trpa,51,,
trmd,0,,
trma,11,,
trg,11,,
trer,7,,
trec,7,,
treb,7,,
tpx,0,,
torr,17,,
tord,17,,
torc,17,,
tora,17,,
topa,11,,
tonb,42,,
tolc,10,,
tnac,17,,
tnab,17,,
tnaa,17,,
tktb,16,,
thrw,11,,
thrv,25,,
thru,11,,
thrt,11,,
thiq,50,,
thip,50,,
tdh,25,,
tdcr,32,,
tdcg,32,,
tdcf,32,,
tdce,32,,
tdcd,32,,
tdcc,32,,
tdcb,32,,
tdca,32,,
tbpa,50,,
taud,37,,
tauc,37,,
taub,37,,
taua,37,,
tar,0,,
tap,0,,
tam,26,,
tala,30,,
sula,2,,
sufs,1,,
sufe,1,,
sufd,1,,
sufc,1,,
sufb,1,,
sufa,1,,
sucd,42,,
succ,42,,
sucb,42,,
suca,42,,
stpa,25,,
ssue,37,,
ssud,37,,
ssuc,37,,
ssub,37,,
ssua,37,,
ssrs,25,,
ssb,2,,
srlr,26,,
srle,26,,
srld,26,,
srlb,26,,
srla,26,,
sra,5,,
spy,23,,
spf,26,,
spec,26,,
speb,4,,
spea,4,,
soxs,10,,
soxr,0,,
sohb,26,,
sodb,26,,
soda,10,,
slyb,7,,
slya,11,,
slt,23,,
slp,12,,
sgrs,50,,
sgrr,50,,
sgbu,26,,
sgbh,26,,
sgbe,26,,
sfsa,26,,
seta,50,,
sert,11,,
serc,25,,
sera,3,,
secb,26,,
sdia,2,,
sdhd,42,,
sdhc,42,,
sdhb,42,,
sdha,42,,
sdaa,25,,
sbmc,2,,
sbma,23,,
sbcd,16,,
sbcc,16,,
ryhb,42,,
ryba,1,,
ruvb,2,,
ruva,2,,
rtcr,49,,
rtcb,49,,
rtca,49,,
rstb,7,,
rsta,5,,
rsec,23,,
rseb,23,,
rsea,23,,
rrsh,25,,
rrsg,25,,
rrsc,25,,
rrla,25,,
rrfa,25,,
rpsu,2,,
rpss,0,,
rpsr,26,,
rpsq,0,,
rpsp,0,,
rpso,20,,
rpsj,0,,
rpsi,11,,
rpsf,26,,
rpsc,0,,
rpra,23,,
rpos,42,,
rpoh,40,,
rpoe,23,,
rpod,2,,
rpmc,0,,
rpma,5,,
rplw,0,,
rplv,0,,
rplu,5,,
rplt,0,,
rpls,0,,
rplp,0,,
rplm,11,,
rpli,26,,
rpld,0,,
rplc,0,,
rplb,0,,
rof,26,,
rob,10,,
rnpb,42,,
rmf,26,,
rimm,0,,
rimk,10,,
riba,10,,
rhat,26,,
rhas,26,,
rhar,26,,
rhad,26,,
rhab,26,,
rhaa,26,,
rele,8,,
relb,8,,
rela,18,,
recx,2,,
recn,2,,
recf,19,,
recd,2,,
recb,2,,
reca,2,,
rcsb,12,,
rcsa,12,,
rbsr,7,,
rbsk,7,,
rbsd,7,,
rbsc,7,,
rbsb,7,,
rbsa,7,,
rbfa,20,,
rara,12,,
quea,11,,
qsec,5,,
qseb,5,,
pyrd,4,,
pyrc,4,,
puur,17,,
puup,17,,
puue,17,,
puud,17,,
puuc,17,,
puub,17,,
puua,17,,
putp,10,,
puta,10,,
purr,4,,
purn,4,,
purm,4,,
purl,4,,
purk,4,,
purh,7,,
purf,4,,
pure,4,,
purd,7,,
purc,4,,
purb,4,,
pura,10,,
ptsi,30,,
ptsh,30,,
ptsg,10,,
psts,16,,
pstc,16,,
pstb,16,,
psta,16,,
pspf,48,,
pspe,48,,
pspd,48,,
pspc,48,,
pspb,48,,
pspa,48,,
psif,16,,
psd,23,,
prpr,31,,
prpe,31,,
prpd,31,,
prpc,31,,
prpb,31,,
prop,11,,
prom,11,,
prol,11,,
prok,11,,
prmc,0,,
prib,26,,
prfa,0,,
pqib,10,,
pqia,10,,
ppid,23,,
ppia,40,,
ppdd,26,,
poxb,10,,
polb,2,,
pola,19,,
pnuc,47,,
pnp,20,,
pncb,47,,
pitb,16,,
pita,0,,
phr,2,,
phou,16,,
phor,16,,
phoq,7,,
phop,7,,
phoh,16,,
phoe,16,,
phob,16,,
phoa,16,,
phnp,16,,
phno,16,,
phnn,16,,
phnm,16,,
phnl,16,,
phnk,16,,
phnj,16,,
phni,16,,
phnh,16,,
phng,16,,
phnf,16,,
phnd,16,,
phnc,16,,
phem,0,,
pgk,26,,
pgi,10,,
pflb,17,,
pept,0,,
pepd,5,,
pepa,4,,
pdxa,11,,
pdhr,2,,
pck,26,,
paay,26,,
paax,26,,
paak,26,,
paaj,26,,
paai,26,,
paah,26,,
paag,26,,
paaf,26,,
paae,26,,
paad,26,,
paac,26,,
paab,26,,
paaa,26,,
oxys,1,,
oxyr,1,,
oxc,33,,
osmy,25,,
osme,11,,
osmc,25,,
osmb,12,,
oppf,25,,
oppd,25,,
oppc,25,,
oppb,25,,
oppa,25,,
ompx,0,,
ompw,0,,
ompt,7,,
ompr,5,,
ompn,10,,
ompf,5,,
ompc,5,,
ompa,26,,
ogt,11,,
nusa,20,,
nupg,40,,
nupc,3,,
nuon,17,,
nuom,17,,
nuol,17,,
nuok,17,,
nuoj,17,,
nuoi,17,,
nuoh,17,,
nuog,17,,
nuof,17,,
nuoe,17,,
nuoc,17,,
nuob,17,,
nuoa,17,,
nrfg,41,,
nrff,41,,
nrfe,41,,
nrfd,41,,
nrfc,41,,
nrfb,41,,
nrfa,41,,
nrdi,1,,
nrdh,1,,
nrdg,0,,
nrdf,1,,
nrde,1,,
nrdd,0,,
nrdb,19,,
nrda,19,,
norw,41,,
norv,41,,
norr,41,,
nmpc,10,,
nlpe,26,,
nlpa,5,,
nird,41,,
nirc,41,,
nirb,41,,
nikr,0,,
nike,0,,
nikd,0,,
nikc,0,,
nikb,0,,
nika,0,,
nhar,25,,
nhaa,25,,
nfsa,10,,
nfo,10,,
ndh,2,,
narx,40,,
narq,26,,
narp,41,,
narl,17,,
nark,11,,
narj,5,,
nari,5,,
narh,5,,
narg,5,,
naph,1,,
napg,1,,
napf,1,,
napd,1,,
napc,1,,
napb,1,,
napa,1,,
nant,11,,
nanr,11,,
nank,11,,
nane,11,,
nana,11,,
nage,30,,
nagc,30,,
nagb,30,,
naga,7,,
nadr,47,,
nadc,26,,
nadb,47,,
nada,47,,
nac,3,,
murp,26,,
muri,12,,
murg,2,,
murf,2,,
mure,2,,
murd,2,,
murc,2,,
mtr,51,,
mtlr,11,,
mtld,11,,
mtla,11,,
msra,11,,
mraz,2,,
mray,2,,
mpra,10,,
mpl,26,,
motb,23,,
mota,23,,
moeb,17,,
moea,17,,
mode,40,,
modc,40,,
modb,40,,
moda,40,,
moae,40,,
moad,40,,
moac,40,,
moab,40,,
moaa,40,,
mntr,1,,
mnth,1,,
mngr,46,,
mngb,46,,
mnga,46,,
mlra,5,,
mipa,16,,
mioc,3,,
micf,5,,
mhpr,26,,
mhpf,26,,
mhpe,26,,
mhpd,26,,
mhpc,26,,
mhpb,26,,
mhpa,26,,
mgta,7,,
mglc,27,,
mglb,27,,
mgla,27,,
mety,20,,
metr,6,,
metq,6,,
metn,6,,
metl,6,,
metk,6,,
metj,6,,
meti,6,,
meth,6,,
metf,6,,
mete,6,,
metc,6,,
metb,6,,
meta,6,,
melr,26,,
melb,26,,
mela,26,,
mdtf,12,,
mdte,12,,
mdtd,23,,
mdtc,23,,
mdtb,23,,
mdta,23,,
mdh,17,,
mazg,11,,
marr,11,,
marb,11,,
mara,10,,
manz,30,,
many,30,,
manx,30,,
mana,26,,
malz,30,,
maly,26,,
malx,26,,
malt,30,,
mals,30,,
malq,30,,
malp,30,,
malm,30,,
malk,30,,
mali,26,,
malg,30,,
malf,30,,
male,30,,
lysu,25,,
lysr,19,,
lysp,19,,
lysc,19,,
lysa,19,,
lsrr,26,,
lsrk,26,,
lsrg,26,,
lsrf,26,,
lsrd,26,,
lsrc,26,,
lsrb,26,,
lsra,26,,
lrp,25,,
lrha,12,,
lpxd,23,,
lpxc,2,,
lpxa,23,,
lpd,2,,
lon,12,,
lola,12,,
lldr,17,,
lldp,17,,
lldd,17,,
livm,25,,
livk,25,,
livj,25,,
livh,25,,
livg,25,,
livf,25,,
lexa,2,,
leux,11,,
leuw,11,,
leup,11,,
leuo,25,,
leul,25,,
leud,25,,
leuc,25,,
leub,25,,
leua,25,,
lamb,30,,
lacz,26,,
lacy,26,,
laci,26,,
laca,26,,
kdpf,45,,
kdpe,45,,
kdpc,45,,
kdpb,45,,
kdpa,45,,
kdgr,28,,
kbl,25,,
kbaz,13,,
kbay,13,,
katg,1,,
kate,42,,
ivbl,26,,
isrc,1,,
iscu,1,,
iscs,1,,
iscr,1,,
isca,1,,
intq,39,,
insk,2,,
infb,20,,
inaa,10,,
ilvy,44,,
ilvn,26,,
ilvm,25,,
ilvl,25,,
ilvi,25,,
ilvh,25,,
ilve,25,,
ilvd,25,,
ilvc,44,,
ilvb,26,,
ilva,25,,
idnt,28,,
idnr,28,,
idno,28,,
idnk,28,,
idnd,28,,
iclr,18,,
icd,17,,
hypf,29,,
hype,29,,
hypd,29,,
hypc,29,,
hypb,29,,
hypa,29,,
hyi,14,,
hyfr,29,,
hyfj,29,,
hyfi,29,,
hyfh,29,,
hyfg,29,,
hyff,29,,
hyfe,29,,
hyfd,29,,
hyfc,29,,
hyfb,29,,
hyfa,29,,
hydn,29,,
hyci,29,,
hych,40,,
hycg,29,,
hycf,40,,
hyce,29,,
hycd,40,,
hycc,40,,
hycb,40,,
hyca,40,,
hybo,17,,
hybg,17,,
hybf,17,,
hybe,17,,
hybd,17,,
hybc,17,,
hybb,17,,
hyba,17,,
hyaf,41,,
hyae,41,,
hyad,41,,
hyac,41,,
hyab,41,,
hyaa,41,,
hupb,11,,
hupa,11,,
htpg,31,,
hslj,37,,
hpt,26,,
hoke,2,,
hokd,8,,
hofc,26,,
hofb,26,,
hns,11,,
hmp,6,,
hlye,11,,
hisr,11,,
hisq,20,,
hisp,20,,
hism,20,,
hisj,20,,
hipb,18,,
hipa,18,,
hha,5,,
hfq,26,,
hflx,26,,
hflk,26,,
hfld,4,,
hflc,26,,
heml,7,,
hemh,1,,
hema,0,,
hdfr,12,,
hded,12,,
hdeb,12,,
hdea,12,,
hcr,1,,
hcp,1,,
hcar,43,,
hcaf,43,,
hcae,43,,
hcad,43,,
hcac,43,,
hcab,43,,
gyrb,11,,
gyra,11,,
gutq,26,,
gutm,26,,
gudx,42,,
gudp,42,,
gudd,42,,
guab,4,,
guaa,4,,
gspo,42,,
gspm,42,,
gspl,42,,
gspk,42,,
gspj,42,,
gspi,42,,
gsph,42,,
gspg,42,,
gspf,42,,
gspe,42,,
gspd,42,,
gspc,42,,
grxa,1,,
grpe,26,,
gpsa,26,,
gpma,42,,
gor,1,,
gntx,28,,
gntu,28,,
gntt,28,,
gntr,28,,
gntp,34,,
gntk,28,,
gnd,42,,
glyu,11,,
glyt,11,,
glya,6,,
glxr,14,,
glxk,14,,
gltx,11,,
gltf,12,,
gltd,12,,
gltb,12,,
glta,17,,
glpx,11,,
glpt,11,,
glpr,11,,
glpq,11,,
glpk,11,,
glpg,26,,
glpf,11,,
glpe,26,,
glpd,11,,
glpc,11,,
glpb,11,,
glpa,11,,
glnq,11,,
glnl,11,,
glnk,42,,
glng,11,,
glnd,42,,
glnb,4,,
glna,11,,
glmu,30,,
glms,30,,
glgx,7,,
glgs,26,,
glgp,7,,
glgc,7,,
glgb,7,,
glga,7,,
glcg,2,,
glcf,2,,
glcd,2,,
glcc,2,,
glcb,2,,
gdha,3,,
gcvt,4,,
gcvp,4,,
gcvh,4,,
gcvb,4,,
gcva,4,,
gcl,14,,
gcd,26,,
gatz,17,,
gaty,17,,
gatd,17,,
gatc,17,,
gatb,17,,
gata,17,,
garr,42,,
garp,42,,
garl,42,,
gark,42,,
gard,42,,
gapa,26,,
galt,27,,
gals,27,,
galr,27,,
galp,27,,
galm,27,,
galk,27,,
gale,27,,
gady,12,,
gadx,12,,
gadw,12,,
gade,12,,
gadc,12,,
gadb,12,,
gada,12,,
gabt,3,,
gabp,3,,
gabd,3,,
fur,42,,
fumc,0,,
fumb,17,,
fuma,0,,
fucu,26,,
fucr,26,,
fucp,26,,
fuco,26,,
fuck,26,,
fuci,26,,
fuca,26,,
ftsz,2,,
ftsw,2,,
ftsq,2,,
ftsl,2,,
ftsk,2,,
ftsi,2,,
ftsa,2,,
frdd,17,,
frdc,17,,
frdb,17,,
frda,17,,
frc,33,,
fpr,10,,
fole,6,,
fola,51,,
focb,29,,
foca,17,,
fnr,0,,
flxa,11,,
flu,1,,
fliz,12,,
flik,5,,
flij,5,,
flii,5,,
flih,5,,
flig,5,,
flif,5,,
flie,5,,
flic,12,,
flia,5,,
flhd,12,,
flhc,12,,
flgn,5,,
flgm,5,,
fldb,10,,
flda,10,,
fixx,0,,
fixc,0,,
fixb,0,,
fixa,0,,
fiu,42,,
fis,11,,
fimi,25,,
fimh,25,,
fimg,25,,
fimf,25,,
fime,25,,
fimd,25,,
fimc,25,,
fimb,11,,
fima,25,,
fhuf,1,,
fhue,42,,
fhud,42,,
fhuc,42,,
fhub,42,,
fhua,42,,
fhla,29,,
fes,42,,
fepg,42,,
fepe,42,,
fepd,42,,
fepc,42,,
fepb,42,,
fepa,42,,
feob,30,,
feoa,30,,
fecr,42,,
feci,42,,
fece,2,,
fecd,2,,
fecc,2,,
fecb,2,,
feca,2,,
fear,3,,
feab,3,,
fdni,41,,
fdnh,41,,
fdng,41,,
fdhf,29,,
fbaa,26,,
fadr,18,,
fadl,5,,
fadh,18,,
fade,18,,
fadd,18,,
fadb,18,,
fada,18,,
fabz,23,,
fabr,18,,
fabi,18,,
fabh,18,,
fabg,18,,
fabd,18,,
fabb,18,,
faba,18,,
exut,34,,
exur,34,,
exbd,42,,
exbb,42,,
evgs,33,,
evga,33,,
epd,26,,
envz,26,,
envy,5,,
envr,10,,
entf,42,,
ente,42,,
entd,42,,
entc,42,,
entb,42,,
enta,42,,
emry,33,,
emrk,33,,
emrb,10,,
emra,10,,
edd,28,,
eda,28,,
ecnb,5,,
ebgr,26,,
ebgc,26,,
ebga,26,,
dusb,11,,
dsra,25,,
dsdx,26,,
dsdc,26,,
dsda,26,,
dsbg,1,,
dsbc,23,,
dsba,23,,
dps,1,,
dppf,0,,
dppd,0,,
dppc,0,,
dppb,0,,
dppa,0,,
dnan,19,,
dnag,2,,
dnaa,19,,
dmsd,0,,
dmsc,40,,
dmsb,40,,
dmsa,40,,
dksa,26,,
dkga,54,,
dinj,2,,
dini,30,,
ding,2,,
dinf,2,,
dind,2,,
dinb,2,,
dicc,39,,
dicb,39,,
dica,39,,
dhar,38,,
dhal,38,,
dhak,38,,
dgka,5,,
deor,40,,
deod,40,,
deoc,40,,
deob,40,,
deoa,40,,
degp,23,,
ddlb,2,,
dcus,0,,
dcur,17,,
dcud,7,,
dcuc,0,,
dcub,17,,
dcua,0,,
dcta,17,,
dapd,19,,
dapb,19,,
dadx,25,,
dada,25,,
dacc,5,,
cytr,40,,
cysw,37,,
cysu,37,,
cysp,37,,
cysn,37,,
cysm,37,,
cysk,37,,
cysj,37,,
cysi,37,,
cysh,37,,
cysg,41,,
cysd,37,,
cysc,37,,
cysb,37,,
cysa,37,,
cyoe,16,,
cyod,16,,
cyoc,16,,
cyob,16,,
cyoa,16,,
cynx,36,,
cynt,36,,
cyns,36,,
cynr,36,,
cydd,17,,
cydc,17,,
cydb,0,,
cyda,0,,
cyaa,26,,
cvpa,4,,
cuss,16,,
cusr,16,,
cusf,16,,
cusc,16,,
cusb,16,,
cusa,16,,
cuer,40,,
cueo,40,,
csta,26,,
cspi,5,,
cspe,26,,
cspd,26,,
cspa,11,,
csir,3,,
csie,26,,
csgg,5,,
csgf,5,,
csge,5,,
csgd,5,,
csgc,5,,
csgb,5,,
csga,5,,
crr,30,,
crp,26,,
crl,42,,
cred,30,,
crec,30,,
creb,30,,
crea,30,,
cpxr,23,,
cpxp,23,,
cpxa,23,,
cpdb,26,,
copa,40,,
codb,3,,
coda,3,,
citx,17,,
citg,17,,
citf,17,,
cite,17,,
citd,17,,
citc,17,,
cira,42,,
chez,0,,
chey,0,,
chew,23,,
cher,0,,
cheb,0,,
chea,23,,
chbr,30,,
chbg,30,,
chbf,30,,
chbc,30,,
chbb,30,,
chba,30,,
cdd,40,,
cdar,42,,
ccmh,40,,
ccmg,40,,
ccmf,40,,
ccme,40,,
ccmd,40,,
ccmc,40,,
ccmb,40,,
ccma,40,,
cbpm,11,,
cbpa,11,,
cbl,37,,
carb,4,,
cara,4,,
cait,0,,
caif,0,,
caie,0,,
caid,0,,
caic,0,,
caib,0,,
caia,0,,
cadc,25,,
cadb,25,,
cada,25,,
btub,12,,
bord,7,,
bola,5,,
bira,24,,
biof,24,,
biod,24,,
bioc,24,,
biob,24,,
bioa,24,,
bglj,25,,
bglg,25,,
bglf,25,,
bglb,25,,
bett,17,,
beti,17,,
betb,17,,
beta,17,,
bdm,12,,
bcsz,0,,
bcsb,0,,
basr,5,,
baes,23,,
baer,23,,
baca,23,,
avta,25,,
atoe,22,,
atod,22,,
atoc,22,,
atob,22,,
atoa,22,,
aste,20,,
astd,20,,
astc,20,,
astb,20,,
asta,20,,
asr,5,,
aspc,42,,
aspa,0,,
asnc,3,,
asnb,12,,
asna,3,,
aslb,10,,
ascg,31,,
ascf,31,,
ascb,31,,
artq,20,,
artp,20,,
artm,20,,
artj,20,,
arti,20,,
arsr,21,,
arsc,21,,
arsb,21,,
arop,51,,
arom,51,,
arol,51,,
aroh,51,,
arog,51,,
arof,51,,
aroa,25,,
argx,11,,
argw,11,,
argu,11,,
argr,20,,
argp,19,,
argo,19,,
argi,20,,
argh,20,,
argg,20,,
argf,20,,
arge,20,,
argd,7,,
argc,20,,
argb,20,,
arga,20,,
arca,17,,
araj,15,,
arah,15,,
arag,15,,
araf,15,,
arae,15,,
arad,15,,
arac,15,,
arab,15,,
araa,15,,
appy,41,,
appc,41,,
appb,41,,
appa,41,,
apah,11,,
apag,11,,
ansb,11,,
amtb,42,,
ampe,26,,
ampd,26,,
ampc,5,,
amn,16,,
allr,14,,
allb,14,,
alla,14,,
alkb,25,,
alka,25,,
aldb,11,,
alda,19,,
aidb,25,,
ahpf,6,,
ahpc,6,,
agp,26,,
agaw,13,,
agav,13,,
agas,13,,
agar,13,,
agai,13,,
agad,13,,
agac,13,,
agab,13,,
agaa,13,,
aer,0,,
adiy,12,,
adic,16,,
adia,12,,
adhe,25,,
add,7,,
ada,25,,
actp,11,,
acs,11,,
acrr,11,,
acrf,0,,
acre,0,,
acrd,23,,
acrb,10,,
acra,10,,
acnb,11,,
acna,10,,
acka,0,,
acek,18,,
acef,2,,
acee,2,,
aceb,18,,
acea,18,,
accd,18,,
accc,18,,
accb,18,,
acca,18,,
aaex,26,,
aaer,26,,
aaeb,26,,
aaea,26,,
