name,__glayCluster,,
hypc,1,,
hypd,1,,
hype,1,,
katg,1,,
napa,1,,
napb,1,,
napc,1,,
napd,1,,
napf,1,,
napg,1,,
naph,1,,
narx,1,,
nika,1,,
nikb,1,,
nikc,1,,
nikd,1,,
nike,1,,
norv,1,,
norw,1,,
nrdd,1,,
nrdg,1,,
nrfa,1,,
nrfb,1,,
nrfc,1,,
nrfd,1,,
nrfe,1,,
nrff,1,,
nrfg,1,,
ompw,1,,
ompx,1,,
pept,1,,
phem,1,,
pita,1,,
rimm,1,,
rpls,1,,
rplt,1,,
rpsp,1,,
tap,1,,
tar,1,,
trmd,1,,
upp,1,,
uraa,1,,
xdha,1,,
xdhb,1,,
xdhc,1,,
ybdz,1,,
ydej,1,,
ydht,1,,
ydhu,1,,
ydhv,1,,
ydhw,1,,
ydhx,1,,
ydhy,1,,
yecr,1,,
ygba,1,,
yhja,1,,
ynfe,1,,
ynff,1,,
ynfg,1,,
ynfh,1,,
ysga,1,,
ytfe,1,,
fabr,1,,
faba,1,,
fabb,1,,
acca,1,,
accd,1,,
fabd,1,,
fabg,1,,
fabh,1,,
fabi,1,,
uspa,1,,
hyca,1,,
hycb,1,,
hycc,1,,
hycd,1,,
hyce,1,,
hycf,1,,
hycg,1,,
hych,1,,
hyci,1,,
hydn,1,,
hypa,1,,
hypf,1,,
dps,1,,
kate,1,,
year,1,,
yoag,1,,
crl,1,,
exbb,1,,
exbd,1,,
feci,1,,
fecr,1,,
fepb,1,,
fepc,1,,
fepd,1,,
fepg,1,,
fhua,1,,
fhub,1,,
fhuc,1,,
fhud,1,,
fhue,1,,
fhuf,1,,
gpma,1,,
gspc,1,,
gspd,1,,
gspe,1,,
gspf,1,,
gspg,1,,
gsph,1,,
gspi,1,,
gspj,1,,
gspk,1,,
gspl,1,,
gspm,1,,
gspo,1,,
meth,1,,
mnth,1,,
nrde,1,,
nrdf,1,,
nrdh,1,,
nrdi,1,,
ryhb,1,,
sufa,1,,
sufb,1,,
sufc,1,,
sufd,1,,
sufe,1,,
sufs,1,,
tonb,1,,
ygac,1,,
yhhy,1,,
yjjz,1,,
yqjh,1,,
iscr,1,,
isca,1,,
iscs,1,,
iscu,1,,
ydiu,1,,
ahpc,1,,
ahpf,1,,
fole,1,,
meta,1,,
metb,1,,
metc,1,,
mete,1,,
metf,1,,
meti,1,,
metl,1,,
metn,1,,
metq,1,,
yeib,1,,
glya,1,,
mntr,1,,
ryba,1,,
tord,1,,
narp,1,,
norr,1,,
dsbg,1,,
flu,1,,
gor,1,,
grxa,1,,
hemh,1,,
isrc,1,,
oxys,1,,
trxc,1,,
ychf,1,,
uhpa,1,,
yiis,1,,
yefm,2,,
yoeb,2,,
allr,3,,
alla,3,,
allb,3,,
gcl,3,,
glxk,3,,
glxr,3,,
hyi,3,,
ybbw,3,,
ybby,3,,
arsr,4,,
arsb,4,,
arsc,4,,
atoc,5,,
atoa,5,,
atob,5,,
atod,5,,
atoe,5,,
acrr,6,,
mara,6,,
marr,6,,
soxs,6,,
basr,6,,
csgd,6,,
puta,6,,
qseb,6,,
flhc,6,,
flhd,6,,
ompr,6,,
cpxr,6,,
baer,6,,
fliz,6,,
mlra,6,,
yjjq,6,,
lrha,6,,
rob,6,,
bola,6,,
rsta,6,,
acra,6,,
acrb,6,,
marb,6,,
micf,6,,
acna,6,,
ptsg,6,,
soda,6,,
acrd,6,,
baes,6,,
mdta,6,,
mdtb,6,,
mdtc,6,,
mdtd,6,,
spy,6,,
csge,6,,
csgf,6,,
csgg,6,,
cspi,6,,
dgka,6,,
fimb,6,,
hha,6,,
qsec,6,,
yrbl,6,,
ampc,6,,
dacc,6,,
nmpc,6,,
ompf,6,,
putp,6,,
arog,6,,
baca,6,,
chea,6,,
chew,6,,
cpxa,6,,
cpxp,6,,
csga,6,,
csgb,6,,
csgc,6,,
degp,6,,
dsba,6,,
dsbc,6,,
fabz,6,,
lpxa,6,,
lpxd,6,,
mota,6,,
motb,6,,
ompc,6,,
ppid,6,,
psd,6,,
rpoe,6,,
rpra,6,,
rsea,6,,
rseb,6,,
rsec,6,,
sbma,6,,
slt,6,,
tsr,6,,
ung,6,,
yaiw,6,,
ycca,6,,
yebe,6,,
ygau,6,,
yidq,6,,
yqae,6,,
yqja,6,,
flgm,6,,
flgn,6,,
flia,6,,
flie,6,,
flif,6,,
flig,6,,
flih,6,,
flii,6,,
flij,6,,
flik,6,,
nlpa,6,,
pepd,6,,
wrba,6,,
yccj,6,,
ycct,6,,
yhbs,6,,
yhbt,6,,
envr,6,,
envy,6,,
narg,6,,
narh,6,,
nari,6,,
narj,6,,
zwf,6,,
sra,6,,
pura,6,,
fime,6,,
fpr,6,,
inaa,6,,
nfo,6,,
nfsa,6,,
poxb,6,,
pqia,6,,
pqib,6,,
rimk,6,,
tolc,6,,
ybao,6,,
ybjc,6,,
ybjn,6,,
ygib,6,,
ygic,6,,
ynce,6,,
rplu,6,,
rpma,6,,
mpra,6,,
emra,6,,
emrb,6,,
ecnb,6,,
aslb,6,,
flda,6,,
fldb,6,,
ompn,6,,
pgi,6,,
riba,6,,
ydbk,6,,
trpr,6,,
aroh,6,,
arol,6,,
arom,6,,
mtr,6,,
trpa,6,,
trpb,6,,
trpc,6,,
trpd,6,,
trpe,6,,
trpl,6,,
yaia,6,,
tyrr,6,,
arof,6,,
arop,6,,
fola,6,,
tyra,6,,
tyrb,6,,
tyrp,6,,
ybhl,6,,
yfib,6,,
yfir,6,,
bira,7,,
bioa,7,,
biob,7,,
bioc,7,,
biod,7,,
biof,7,,
ada,8,,
aidb,8,,
adiy,8,,
gadx,8,,
gade,8,,
xylr,8,,
argp,8,,
dnaa,8,,
ascg,8,,
prpr,8,,
crp,8,,
arac,8,,
chbr,8,,
cytr,8,,
fear,8,,
fis,8,,
fucr,8,,
gals,8,,
glng,8,,
glpr,8,,
gutm,8,,
hupa,8,,
hupb,8,,
idnr,8,,
laci,8,,
lsrr,8,,
mali,8,,
malt,8,,
melr,8,,
mhpr,8,,
mtlr,8,,
nagc,8,,
rbsr,8,,
rhar,8,,
rhas,8,,
srlr,8,,
uxur,8,,
yiaj,8,,
zrar,8,,
cspa,8,,
hns,8,,
exur,8,,
cadc,8,,
gadw,8,,
nac,8,,
yeil,8,,
purr,8,,
lrp,8,,
rcsa,8,,
galr,8,,
gntr,8,,
hdfr,8,,
leuo,8,,
bglj,8,,
stpa,8,,
asnc,8,,
creb,8,,
phop,8,,
trer,8,,
rcsb,8,,
torr,8,,
alka,8,,
alkb,8,,
adia,8,,
gada,8,,
gadb,8,,
gadc,8,,
gltb,8,,
gltd,8,,
gltf,8,,
agar,8,,
agaa,8,,
agab,8,,
agac,8,,
agad,8,,
agai,8,,
agas,8,,
agav,8,,
agaw,8,,
kbay,8,,
kbaz,8,,
araa,8,,
arab,8,,
arad,8,,
arae,8,,
araf,8,,
arag,8,,
arah,8,,
araj,8,,
xyla,8,,
xylb,8,,
ydem,8,,
yden,8,,
ygea,8,,
acnb,8,,
alda,8,,
cada,8,,
cadb,8,,
fadl,8,,
glpa,8,,
glpb,8,,
glpc,8,,
glpd,8,,
glta,8,,
mdh,8,,
oppa,8,,
oppb,8,,
oppc,8,,
oppd,8,,
oppf,8,,
rhat,8,,
rpos,8,,
treb,8,,
trec,8,,
argo,8,,
dapb,8,,
dapd,8,,
dnan,8,,
gdha,8,,
lysa,8,,
lysc,8,,
lysp,8,,
nrda,8,,
nrdb,8,,
recf,8,,
yfae,8,,
argr,8,,
arga,8,,
argb,8,,
argc,8,,
argd,8,,
arge,8,,
argf,8,,
argg,8,,
argh,8,,
argi,8,,
arti,8,,
artj,8,,
artm,8,,
artp,8,,
artq,8,,
asta,8,,
astb,8,,
astc,8,,
astd,8,,
aste,8,,
cara,8,,
carb,8,,
hisj,8,,
hism,8,,
hisp,8,,
hisq,8,,
infb,8,,
mety,8,,
nusa,8,,
pnp,8,,
rbfa,8,,
rpso,8,,
trub,8,,
ascb,8,,
ascf,8,,
htpg,8,,
ybit,8,,
asna,8,,
mioc,8,,
aaea,8,,
aaeb,8,,
aaer,8,,
aaex,8,,
acs,8,,
actp,8,,
agp,8,,
aldb,8,,
ampd,8,,
ampe,8,,
ansb,8,,
aroa,8,,
bglb,8,,
bglf,8,,
bglg,8,,
cdd,8,,
chba,8,,
chbb,8,,
chbc,8,,
chbf,8,,
chbg,8,,
cpdb,8,,
crr,8,,
csie,8,,
cspd,8,,
cspe,8,,
csta,8,,
cyaa,8,,
dada,8,,
dadx,8,,
deoa,8,,
deob,8,,
deoc,8,,
deod,8,,
dksa,8,,
dsda,8,,
dsdx,8,,
dusb,8,,
ebga,8,,
ebgc,8,,
envz,8,,
epd,8,,
exut,8,,
fbaa,8,,
feab,8,,
fuca,8,,
fuci,8,,
fuck,8,,
fuco,8,,
fucp,8,,
fucu,8,,
gabd,8,,
gabp,8,,
gabt,8,,
gale,8,,
galk,8,,
galm,8,,
galp,8,,
galt,8,,
gapa,8,,
gcd,8,,
gcvh,8,,
gcvp,8,,
gcvt,8,,
glga,8,,
glgc,8,,
glgp,8,,
glgs,8,,
glna,8,,
glnl,8,,
glpe,8,,
glpf,8,,
glpg,8,,
glpk,8,,
glpq,8,,
glpt,8,,
glpx,8,,
gntk,8,,
gntp,8,,
gntt,8,,
gntu,8,,
gntx,8,,
gpsa,8,,
grpe,8,,
guaa,8,,
guab,8,,
gutq,8,,
gyra,8,,
hflc,8,,
hflk,8,,
hflx,8,,
hfq,8,,
hlye,8,,
hofb,8,,
hofc,8,,
hpt,8,,
idnd,8,,
idnk,8,,
idno,8,,
idnt,8,,
ilvb,8,,
ilvn,8,,
ivbl,8,,
laca,8,,
lacy,8,,
lacz,8,,
lamb,8,,
lsra,8,,
lsrb,8,,
lsrc,8,,
lsrd,8,,
lsrf,8,,
lsrg,8,,
lsrk,8,,
male,8,,
malf,8,,
malg,8,,
malk,8,,
malm,8,,
mals,8,,
malx,8,,
maly,8,,
mana,8,,
manx,8,,
many,8,,
manz,8,,
mdte,8,,
mdtf,8,,
mela,8,,
melb,8,,
mgla,8,,
mglb,8,,
mglc,8,,
mhpa,8,,
mhpb,8,,
mhpc,8,,
mhpd,8,,
mhpe,8,,
mhpf,8,,
mpl,8,,
mtla,8,,
mtld,8,,
murp,8,,
nadc,8,,
naga,8,,
nagb,8,,
nage,8,,
nana,8,,
nane,8,,
nank,8,,
nant,8,,
narq,8,,
nlpe,8,,
nupc,8,,
nupg,8,,
ompa,8,,
osmy,8,,
paaa,8,,
paab,8,,
paac,8,,
paad,8,,
paae,8,,
paaf,8,,
paag,8,,
paah,8,,
paai,8,,
paaj,8,,
paak,8,,
pck,8,,
pgk,8,,
pncb,8,,
ppdd,8,,
ppia,8,,
prib,8,,
prop,8,,
prpb,8,,
prpc,8,,
prpd,8,,
prpe,8,,
ptsh,8,,
ptsi,8,,
rbsa,8,,
rbsb,8,,
rbsc,8,,
rbsd,8,,
rbsk,8,,
rhaa,8,,
rhab,8,,
rhad,8,,
rmf,8,,
rof,8,,
rpli,8,,
rplm,8,,
rpoh,8,,
rpsf,8,,
rpsi,8,,
rpsr,8,,
secb,8,,
sera,8,,
serc,8,,
sfsa,8,,
sgbe,8,,
sgbh,8,,
sgbu,8,,
sodb,8,,
sohb,8,,
spec,8,,
spf,8,,
srla,8,,
srlb,8,,
srld,8,,
srle,8,,
tam,8,,
tnaa,8,,
tnab,8,,
tnac,8,,
trg,8,,
trxa,8,,
tsx,8,,
ubig,8,,
udp,8,,
uida,8,,
uidb,8,,
uidc,8,,
ulaa,8,,
ulab,8,,
ulac,8,,
ulad,8,,
ulae,8,,
ulaf,8,,
uxaa,8,,
uxab,8,,
uxac,8,,
uxua,8,,
uxub,8,,
xsea,8,,
xylf,8,,
xylg,8,,
xylh,8,,
yaep,8,,
yaeq,8,,
ybfn,8,,
ycdz,8,,
ychh,8,,
yeip,8,,
yeiw,8,,
yhch,8,,
yhfa,8,,
yiak,8,,
yial,8,,
yiam,8,,
yian,8,,
yiao,8,,
yjch,8,,
yjiy,8,,
ynfk,8,,
zras,8,,
cred,8,,
tala,8,,
csir,8,,
deor,8,,
pola,8,,
dsdc,8,,
ebgr,8,,
adhe,8,,
feoa,8,,
feob,8,,
malp,8,,
malq,8,,
nark,8,,
purm,8,,
purn,8,,
tyna,8,,
apag,8,,
apah,8,,
argu,8,,
argw,8,,
argx,8,,
cbpa,8,,
cbpm,8,,
flxa,8,,
glnq,8,,
gltx,8,,
glyt,8,,
glyu,8,,
gyrb,8,,
hisr,8,,
leup,8,,
leuw,8,,
leux,8,,
mazg,8,,
msra,8,,
ogt,8,,
osme,8,,
pdxa,8,,
prok,8,,
prol,8,,
prom,8,,
pyrd,8,,
quea,8,,
rrfa,8,,
rrla,8,,
rrsc,8,,
rrsg,8,,
rrsh,8,,
sert,8,,
ssrs,8,,
thrt,8,,
thru,8,,
thrv,8,,
thrw,8,,
topa,8,,
trma,8,,
tyru,8,,
hdea,8,,
hdeb,8,,
yhid,8,,
pyrc,8,,
flic,8,,
hded,8,,
gady,8,,
slp,8,,
asnb,8,,
btub,8,,
lon,8,,
muri,8,,
uspe,8,,
ybas,8,,
ybat,8,,
gcva,8,,
gcvb,8,,
eda,8,,
edd,8,,
kdgr,8,,
dsra,8,,
leua,8,,
leub,8,,
leuc,8,,
leud,8,,
leul,8,,
dini,8,,
avta,8,,
fima,8,,
fimc,8,,
fimd,8,,
fimf,8,,
fimg,8,,
fimh,8,,
fimi,8,,
ilva,8,,
ilvd,8,,
ilve,8,,
ilvh,8,,
ilvi,8,,
ilvl,8,,
ilvm,8,,
kbl,8,,
livf,8,,
livg,8,,
livh,8,,
livj,8,,
livk,8,,
livm,8,,
lysu,8,,
osmc,8,,
sdaa,8,,
tdh,8,,
yoji,8,,
lysr,8,,
malz,8,,
coda,8,,
codb,8,,
ydcs,8,,
ydct,8,,
ydcu,8,,
ydcv,8,,
nadr,8,,
nada,8,,
nadb,8,,
pnuc,8,,
crea,8,,
crec,8,,
glms,8,,
glmu,8,,
nanr,8,,
yjhb,8,,
yjhc,8,,
tora,8,,
torc,8,,
nhar,8,,
nhaa,8,,
paax,8,,
paay,8,,
heml,8,,
pepa,8,,
phoq,8,,
bord,8,,
dcud,8,,
glgb,8,,
glgx,8,,
mgta,8,,
ompt,8,,
purd,8,,
purh,8,,
rstb,8,,
slyb,8,,
ybjg,8,,
cvpa,8,,
glnb,8,,
hfld,8,,
purb,8,,
purc,8,,
pure,8,,
purf,8,,
purk,8,,
purl,8,,
spea,8,,
speb,8,,
ubix,8,,
add,8,,
bdm,8,,
lola,8,,
osmb,8,,
rara,8,,
slya,8,,
uidr,8,,
ular,8,,
ulag,8,,
yeht,8,,
zrap,8,,
cynr,9,,
cyns,9,,
cynt,9,,
cynx,9,,
dhar,10,,
dhak,10,,
dhal,10,,
dica,11,,
dicb,11,,
dicc,11,,
intq,11,,
ydfd,11,,
ydfe,11,,
ydfw,11,,
ydfx,11,,
hcar,12,,
hcab,12,,
hcac,12,,
hcad,12,,
hcae,12,,
hcaf,12,,
ilvy,13,,
ilvc,13,,
kdpe,14,,
kdpa,14,,
kdpb,14,,
kdpc,14,,
kdpf,14,,
glcc,15,,
pdhr,15,,
lexa,15,,
dinj,15,,
yafq,15,,
mraz,15,,
phob,15,,
cusr,15,,
ydfh,15,,
sdia,15,,
yedw,15,,
acee,15,,
acef,15,,
cyoa,15,,
cyob,15,,
cyoc,15,,
cyod,15,,
cyoe,15,,
glcb,15,,
glcd,15,,
glcf,15,,
glcg,15,,
lpd,15,,
ndh,15,,
ssb,15,,
uvra,15,,
feca,15,,
fecb,15,,
fecc,15,,
fecd,15,,
fece,15,,
sbmc,15,,
ugpa,15,,
ugpb,15,,
ugpc,15,,
ugpe,15,,
ugpq,15,,
cusa,15,,
cusb,15,,
cusc,15,,
cusf,15,,
cuss,15,,
yedx,15,,
phou,15,,
psta,15,,
pstb,15,,
pstc,15,,
psts,15,,
ddlb,15,,
dinb,15,,
dind,15,,
dinf,15,,
ding,15,,
dnag,15,,
ftsa,15,,
ftsi,15,,
ftsk,15,,
ftsl,15,,
ftsq,15,,
ftsw,15,,
ftsz,15,,
hoke,15,,
insk,15,,
lpxc,15,,
mray,15,,
murc,15,,
murd,15,,
mure,15,,
murf,15,,
murg,15,,
phr,15,,
polb,15,,
reca,15,,
recb,15,,
recd,15,,
recn,15,,
recx,15,,
rpod,15,,
rpsu,15,,
ruva,15,,
ruvb,15,,
sula,15,,
umuc,15,,
umud,15,,
uvrb,15,,
uvrc,15,,
uvrd,15,,
yafn,15,,
yafo,15,,
yafp,15,,
ybfe,15,,
ydjm,15,,
yebg,15,,
adic,15,,
amn,15,,
asr,15,,
mipa,15,,
phnc,15,,
phnd,15,,
phnf,15,,
phng,15,,
phnh,15,,
phni,15,,
phnj,15,,
phnk,15,,
phnl,15,,
phnm,15,,
phnn,15,,
phno,15,,
phnp,15,,
phoa,15,,
phoe,15,,
phoh,15,,
phor,15,,
pitb,15,,
psif,15,,
sbcc,15,,
sbcd,15,,
tktb,15,,
yegh,15,,
yhjc,15,,
ydiv,15,,
mngr,16,,
mnga,16,,
mngb,16,,
pspf,17,,
pspa,17,,
pspb,17,,
pspc,17,,
pspd,17,,
pspe,17,,
rtcr,18,,
rtca,18,,
rtcb,18,,
sgrr,19,,
seta,19,,
sgrs,19,,
tbpa,19,,
thip,19,,
thiq,19,,
xapr,20,,
xapa,20,,
xapb,20,,
ypdb,21,,
yhjx,21,,
yqhc,22,,
dkga,22,,
yqhd,22,,
zntr,23,,
znta,23,,
zur,24,,
ykgm,24,,
ykgo,24,,
znua,24,,
znub,24,,
znuc,24,,
