name,__glayCluster,,
trpb,79,,
trpa,79,,
trmd,33,,
trma,46,,
trg,46,,
trer,12,,
trec,12,,
treb,12,,
tpx,22,,
torr,16,,
tord,16,,
torc,16,,
tora,16,,
topa,46,,
tonb,1,,
tolc,48,,
tnac,16,,
tnab,16,,
tnaa,16,,
tktb,11,,
thrw,46,,
thrv,60,,
thru,46,,
thrt,46,,
thiq,78,,
thip,78,,
tdh,60,,
tdcr,53,,
tdcg,53,,
tdcf,53,,
tdce,53,,
tdcd,53,,
tdcc,53,,
tdcb,53,,
tdca,53,,
tbpa,78,,
taud,64,,
tauc,64,,
taub,64,,
taua,64,,
tar,33,,
tap,33,,
tam,40,,
tala,59,,
sula,14,,
sufs,2,,
sufe,2,,
sufd,2,,
sufc,2,,
sufb,2,,
sufa,2,,
sucd,1,,
succ,1,,
sucb,1,,
suca,1,,
stpa,29,,
ssue,64,,
ssud,64,,
ssuc,64,,
ssub,64,,
ssua,64,,
ssrs,29,,
ssb,14,,
srlr,4,,
srle,4,,
srld,4,,
srlb,4,,
srla,4,,
sra,0,,
spy,27,,
spf,36,,
spec,36,,
speb,8,,
spea,8,,
soxs,48,,
soxr,48,,
sohb,36,,
sodb,36,,
soda,48,,
slyb,12,,
slya,35,,
slt,27,,
slp,48,,
sgrs,78,,
sgrr,78,,
sgbu,52,,
sgbh,52,,
sgbe,52,,
sfsa,36,,
seta,78,,
sert,46,,
serc,60,,
sera,6,,
secb,36,,
sdia,14,,
sdhd,1,,
sdhc,1,,
sdhb,1,,
sdha,1,,
sdaa,60,,
sbmc,14,,
sbma,27,,
sbcd,11,,
sbcc,11,,
ryhb,1,,
ryba,2,,
ruvb,14,,
ruva,14,,
rtcr,77,,
rtcb,77,,
rtca,77,,
rstb,12,,
rsta,9,,
rsec,27,,
rseb,27,,
rsea,27,,
rrsh,60,,
rrsg,60,,
rrsc,60,,
rrla,60,,
rrfa,60,,
rpsu,14,,
rpss,22,,
rpsr,36,,
rpsq,22,,
rpsp,33,,
rpso,24,,
rpsj,22,,
rpsi,46,,
rpsf,36,,
rpsc,22,,
rpra,42,,
rpos,42,,
rpoh,49,,
rpoe,27,,
rpod,14,,
rpmc,22,,
rpma,0,,
rplw,22,,
rplv,22,,
rplu,0,,
rplt,33,,
rpls,33,,
rplp,22,,
rplm,46,,
rpli,36,,
rpld,22,,
rplc,22,,
rplb,22,,
rof,36,,
rob,48,,
rnpb,58,,
rmf,36,,
rimm,33,,
rimk,48,,
riba,48,,
rhat,3,,
rhas,3,,
rhar,3,,
rhad,3,,
rhab,3,,
rhaa,3,,
rele,13,,
relb,13,,
rela,21,,
recx,14,,
recn,14,,
recf,23,,
recd,14,,
recb,14,,
reca,14,,
rcsb,42,,
rcsa,42,,
rbsr,12,,
rbsk,12,,
rbsd,12,,
rbsc,12,,
rbsb,12,,
rbsa,12,,
rbfa,24,,
rara,42,,
quea,46,,
qsec,0,,
qseb,0,,
pyrd,8,,
pyrc,8,,
puur,22,,
puup,22,,
puue,22,,
puud,22,,
puuc,22,,
puub,22,,
puua,22,,
putp,48,,
puta,48,,
purr,8,,
purn,8,,
purm,8,,
purl,8,,
purk,8,,
purh,12,,
purf,8,,
pure,8,,
purd,12,,
purc,8,,
purb,8,,
pura,48,,
ptsi,30,,
ptsh,30,,
ptsg,48,,
psts,11,,
pstc,11,,
pstb,11,,
psta,11,,
pspf,76,,
pspe,76,,
pspd,76,,
pspc,76,,
pspb,76,,
pspa,76,,
psif,11,,
psd,27,,
prpr,51,,
prpe,51,,
prpd,51,,
prpc,51,,
prpb,51,,
prop,46,,
prom,46,,
prol,46,,
prok,46,,
prmc,22,,
prib,36,,
prfa,22,,
pqib,48,,
pqia,48,,
ppid,27,,
ppia,49,,
ppdd,36,,
poxb,48,,
polb,14,,
pola,23,,
pnuc,75,,
pnp,24,,
pncb,75,,
pitb,11,,
pita,33,,
phr,14,,
phou,11,,
phor,11,,
phoq,12,,
phop,12,,
phoh,11,,
phoe,11,,
phob,11,,
phoa,11,,
phnp,11,,
phno,11,,
phnn,11,,
phnm,11,,
phnl,11,,
phnk,11,,
phnj,11,,
phni,11,,
phnh,11,,
phng,11,,
phnf,11,,
phnd,11,,
phnc,11,,
phem,33,,
pgk,36,,
pgi,48,,
pflb,7,,
pept,33,,
pepd,0,,
pepa,24,,
pdxa,46,,
pdhr,14,,
pck,36,,
paay,50,,
paax,50,,
paak,50,,
paaj,50,,
paai,50,,
paah,50,,
paag,50,,
paaf,50,,
paae,50,,
paad,50,,
paac,50,,
paab,50,,
paaa,50,,
oxys,2,,
oxyr,2,,
oxc,42,,
osmy,60,,
osme,46,,
osmc,42,,
osmb,42,,
oppf,60,,
oppd,60,,
oppc,60,,
oppb,60,,
oppa,60,,
ompx,33,,
ompw,33,,
ompt,12,,
ompr,0,,
ompn,48,,
ompf,9,,
ompc,9,,
ompa,36,,
ogt,7,,
nusa,24,,
nupg,49,,
nupc,6,,
nuon,7,,
nuom,7,,
nuol,7,,
nuok,7,,
nuoj,7,,
nuoi,7,,
nuoh,7,,
nuog,7,,
nuof,7,,
nuoe,7,,
nuoc,7,,
nuob,7,,
nuoa,7,,
nrfg,70,,
nrff,70,,
nrfe,70,,
nrfd,70,,
nrfc,70,,
nrfb,70,,
nrfa,70,,
nrdi,2,,
nrdh,2,,
nrdg,33,,
nrdf,2,,
nrde,2,,
nrdd,33,,
nrdb,23,,
nrda,23,,
norw,70,,
norv,70,,
norr,70,,
nmpc,48,,
nlpe,36,,
nlpa,0,,
nird,70,,
nirc,70,,
nirb,70,,
nikr,7,,
nike,7,,
nikd,7,,
nikc,7,,
nikb,7,,
nika,7,,
nhar,42,,
nhaa,42,,
nfsa,48,,
nfo,48,,
ndh,14,,
narx,61,,
narq,36,,
narp,70,,
narl,7,,
nark,7,,
narj,9,,
nari,9,,
narh,9,,
narg,9,,
naph,2,,
napg,2,,
napf,2,,
napd,2,,
napc,2,,
napb,2,,
napa,2,,
nant,47,,
nanr,47,,
nank,47,,
nane,47,,
nana,47,,
nage,30,,
nagc,30,,
nagb,30,,
naga,12,,
nadr,75,,
nadc,36,,
nadb,75,,
nada,75,,
nac,6,,
murp,36,,
muri,42,,
murg,14,,
murf,14,,
mure,14,,
murd,14,,
murc,14,,
mtr,79,,
mtlr,46,,
mtld,46,,
mtla,46,,
msra,46,,
mraz,14,,
mray,14,,
mpra,48,,
mpl,36,,
motb,27,,
mota,27,,
moeb,7,,
moea,7,,
mode,61,,
modc,61,,
modb,61,,
moda,61,,
moae,61,,
moad,61,,
moac,61,,
moab,61,,
moaa,61,,
mntr,2,,
mnth,2,,
mngr,74,,
mngb,74,,
mnga,74,,
mlra,0,,
mipa,11,,
mioc,6,,
micf,0,,
mhpr,45,,
mhpf,45,,
mhpe,45,,
mhpd,45,,
mhpc,45,,
mhpb,45,,
mhpa,45,,
mgta,12,,
mglc,44,,
mglb,44,,
mgla,44,,
mety,24,,
metr,10,,
metq,10,,
metn,10,,
metl,10,,
metk,10,,
metj,10,,
meti,10,,
meth,10,,
metf,10,,
mete,10,,
metc,10,,
metb,10,,
meta,10,,
melr,43,,
melb,43,,
mela,43,,
mdtf,42,,
mdte,42,,
mdtd,27,,
mdtc,27,,
mdtb,27,,
mdta,27,,
mdh,22,,
mazg,46,,
marr,27,,
marb,27,,
mara,48,,
manz,30,,
many,30,,
manx,30,,
mana,36,,
malz,59,,
maly,41,,
malx,41,,
malt,59,,
mals,59,,
malq,59,,
malp,59,,
malm,59,,
malk,59,,
mali,41,,
malg,59,,
malf,59,,
male,59,,
lysu,60,,
lysr,23,,
lysp,23,,
lysc,23,,
lysa,23,,
lsrr,40,,
lsrk,40,,
lsrg,40,,
lsrf,40,,
lsrd,40,,
lsrc,40,,
lsrb,40,,
lsra,40,,
lrp,60,,
lrha,0,,
lpxd,27,,
lpxc,14,,
lpxa,27,,
lpd,14,,
lon,42,,
lola,42,,
lldr,22,,
lldp,22,,
lldd,22,,
livm,60,,
livk,60,,
livj,60,,
livh,60,,
livg,60,,
livf,60,,
lexa,14,,
leux,46,,
leuw,46,,
leup,46,,
leuo,29,,
leul,29,,
leud,29,,
leuc,29,,
leub,29,,
leua,29,,
lamb,59,,
lacz,39,,
lacy,39,,
laci,39,,
laca,39,,
kdpf,73,,
kdpe,73,,
kdpc,73,,
kdpb,73,,
kdpa,73,,
kdgr,38,,
kbl,60,,
kbaz,17,,
kbay,17,,
katg,2,,
kate,1,,
ivbl,36,,
isrc,2,,
iscu,2,,
iscs,2,,
iscr,2,,
isca,2,,
intq,67,,
insk,14,,
infb,24,,
inaa,48,,
ilvy,72,,
ilvn,36,,
ilvm,60,,
ilvl,60,,
ilvi,60,,
ilvh,60,,
ilve,60,,
ilvd,60,,
ilvc,72,,
ilvb,36,,
ilva,60,,
idnt,38,,
idnr,38,,
idno,38,,
idnk,38,,
idnd,38,,
iclr,22,,
icd,22,,
hypf,37,,
hype,37,,
hypd,37,,
hypc,37,,
hypb,37,,
hypa,37,,
hyi,18,,
hyfr,37,,
hyfj,37,,
hyfi,37,,
hyfh,37,,
hyfg,37,,
hyff,37,,
hyfe,37,,
hyfd,37,,
hyfc,37,,
hyfb,37,,
hyfa,37,,
hydn,37,,
hyci,61,,
hych,37,,
hycg,61,,
hycf,37,,
hyce,61,,
hycd,37,,
hycc,61,,
hycb,61,,
hyca,37,,
hybo,7,,
hybg,7,,
hybf,7,,
hybe,7,,
hybd,7,,
hybc,7,,
hybb,7,,
hyba,7,,
hyaf,19,,
hyae,19,,
hyad,19,,
hyac,19,,
hyab,19,,
hyaa,19,,
hupb,46,,
hupa,46,,
htpg,51,,
hslj,64,,
hpt,36,,
hoke,14,,
hokd,13,,
hofc,36,,
hofb,36,,
hns,46,,
hmp,10,,
hlye,35,,
hisr,46,,
hisq,24,,
hisp,24,,
hism,24,,
hisj,24,,
hipb,21,,
hipa,21,,
hha,14,,
hfq,36,,
hflx,36,,
hflk,36,,
hfld,8,,
hflc,36,,
heml,12,,
hemh,2,,
hema,22,,
hdfr,16,,
hded,42,,
hdeb,42,,
hdea,42,,
hcr,2,,
hcp,2,,
hcar,71,,
hcaf,71,,
hcae,71,,
hcad,71,,
hcac,71,,
hcab,71,,
gyrb,46,,
gyra,46,,
gutq,4,,
gutm,4,,
gudx,58,,
gudp,58,,
gudd,58,,
guab,8,,
guaa,23,,
gspo,1,,
gspm,1,,
gspl,1,,
gspk,1,,
gspj,1,,
gspi,1,,
gsph,1,,
gspg,1,,
gspf,1,,
gspe,1,,
gspd,1,,
gspc,1,,
grxa,2,,
grpe,36,,
gpsa,36,,
gpma,1,,
gor,2,,
gntx,38,,
gntu,38,,
gntt,38,,
gntr,38,,
gntp,55,,
gntk,38,,
gnd,1,,
glyu,46,,
glyt,46,,
glya,10,,
glxr,18,,
glxk,18,,
gltx,46,,
gltf,16,,
gltd,16,,
gltb,16,,
glta,22,,
glpx,34,,
glpt,34,,
glpr,34,,
glpq,34,,
glpk,34,,
glpg,36,,
glpf,34,,
glpe,36,,
glpd,34,,
glpc,34,,
glpb,34,,
glpa,34,,
glnq,46,,
glnl,46,,
glnk,42,,
glng,46,,
glnd,1,,
glnb,8,,
glna,46,,
glmu,30,,
glms,30,,
glgx,12,,
glgs,36,,
glgp,12,,
glgc,12,,
glgb,12,,
glga,12,,
glcg,14,,
glcf,14,,
glcd,14,,
glcc,14,,
glcb,14,,
gdha,6,,
gcvt,8,,
gcvp,8,,
gcvh,8,,
gcvb,8,,
gcva,8,,
gcl,18,,
gcd,36,,
gatz,22,,
gaty,22,,
gatd,22,,
gatc,22,,
gatb,22,,
gata,22,,
garr,58,,
garp,58,,
garl,58,,
gark,58,,
gard,58,,
gapa,36,,
galt,44,,
gals,44,,
galr,44,,
galp,44,,
galm,44,,
galk,44,,
gale,44,,
gady,42,,
gadx,42,,
gadw,42,,
gade,42,,
gadc,42,,
gadb,42,,
gada,16,,
gabt,60,,
gabp,60,,
gabd,60,,
fur,1,,
fumc,48,,
fumb,65,,
fuma,22,,
fucu,32,,
fucr,32,,
fucp,32,,
fuco,32,,
fuck,32,,
fuci,32,,
fuca,32,,
ftsz,14,,
ftsw,14,,
ftsq,14,,
ftsl,14,,
ftsk,14,,
ftsi,14,,
ftsa,14,,
frdd,65,,
frdc,65,,
frdb,65,,
frda,65,,
frc,42,,
fpr,48,,
fole,10,,
fola,79,,
focb,37,,
foca,7,,
fnr,33,,
flxa,46,,
flu,2,,
fliz,0,,
flik,0,,
flij,0,,
flii,0,,
flih,0,,
flig,0,,
flif,0,,
flie,0,,
flic,42,,
flia,0,,
flhd,0,,
flhc,0,,
flgn,0,,
flgm,0,,
fldb,48,,
flda,48,,
fixx,31,,
fixc,31,,
fixb,31,,
fixa,31,,
fiu,1,,
fis,46,,
fimi,60,,
fimh,60,,
fimg,60,,
fimf,60,,
fime,0,,
fimd,60,,
fimc,60,,
fimb,47,,
fima,60,,
fhuf,2,,
fhue,1,,
fhud,1,,
fhuc,1,,
fhub,1,,
fhua,1,,
fhla,37,,
fes,1,,
fepg,1,,
fepe,1,,
fepd,1,,
fepc,1,,
fepb,1,,
fepa,1,,
feob,30,,
feoa,30,,
fecr,1,,
feci,1,,
fece,14,,
fecd,14,,
fecc,14,,
fecb,14,,
feca,14,,
fear,6,,
feab,6,,
fdni,70,,
fdnh,70,,
fdng,70,,
fdhf,37,,
fbaa,36,,
fadr,21,,
fadl,0,,
fadh,21,,
fade,21,,
fadd,21,,
fadb,21,,
fada,21,,
fabz,27,,
fabr,21,,
fabi,21,,
fabh,21,,
fabg,21,,
fabd,21,,
fabb,21,,
faba,21,,
exut,55,,
exur,55,,
exbd,1,,
exbb,1,,
evgs,42,,
evga,42,,
epd,36,,
envz,36,,
envy,9,,
envr,48,,
entf,1,,
ente,1,,
entd,1,,
entc,1,,
entb,1,,
enta,1,,
emry,42,,
emrk,42,,
emrb,48,,
emra,48,,
edd,38,,
eda,38,,
ecnb,0,,
ebgr,69,,
ebgc,69,,
ebga,69,,
dusb,46,,
dsra,29,,
dsdx,68,,
dsdc,68,,
dsda,68,,
dsbg,2,,
dsbc,27,,
dsba,27,,
dps,2,,
dppf,33,,
dppd,33,,
dppc,33,,
dppb,33,,
dppa,33,,
dnan,23,,
dnag,14,,
dnaa,23,,
dmsd,7,,
dmsc,61,,
dmsb,61,,
dmsa,61,,
dksa,36,,
dkga,82,,
dinj,14,,
dini,30,,
ding,14,,
dinf,14,,
dind,14,,
dinb,14,,
dicc,67,,
dicb,67,,
dica,67,,
dhar,66,,
dhal,66,,
dhak,66,,
dgka,0,,
deor,49,,
deod,49,,
deoc,49,,
deob,49,,
deoa,49,,
degp,27,,
ddlb,14,,
dcus,7,,
dcur,65,,
dcud,12,,
dcuc,22,,
dcub,65,,
dcua,7,,
dcta,65,,
dapd,23,,
dapb,23,,
dadx,60,,
dada,60,,
dacc,0,,
cytr,49,,
cysw,64,,
cysu,64,,
cysp,64,,
cysn,64,,
cysm,64,,
cysk,64,,
cysj,64,,
cysi,64,,
cysh,64,,
cysg,70,,
cysd,64,,
cysc,64,,
cysb,64,,
cysa,64,,
cyoe,62,,
cyod,62,,
cyoc,62,,
cyob,62,,
cyoa,62,,
cynx,63,,
cynt,63,,
cyns,63,,
cynr,63,,
cydd,7,,
cydc,7,,
cydb,22,,
cyda,22,,
cyaa,36,,
cvpa,8,,
cuss,62,,
cusr,62,,
cusf,62,,
cusc,62,,
cusb,62,,
cusa,62,,
cuer,61,,
cueo,61,,
csta,36,,
cspi,0,,
cspe,36,,
cspd,36,,
cspa,46,,
csir,60,,
csie,36,,
csgg,0,,
csgf,0,,
csge,0,,
csgd,0,,
csgc,0,,
csgb,0,,
csga,0,,
crr,30,,
crp,36,,
crl,1,,
cred,59,,
crec,30,,
creb,59,,
crea,30,,
cpxr,27,,
cpxp,27,,
cpxa,27,,
cpdb,36,,
copa,61,,
codb,6,,
coda,6,,
citx,7,,
citg,7,,
citf,7,,
cite,7,,
citd,7,,
citc,7,,
cira,1,,
chez,33,,
chey,33,,
chew,27,,
cher,33,,
cheb,33,,
chea,27,,
chbr,30,,
chbg,30,,
chbf,30,,
chbc,30,,
chbb,30,,
chba,30,,
cdd,49,,
cdar,58,,
ccmh,61,,
ccmg,61,,
ccmf,61,,
ccme,61,,
ccmd,61,,
ccmc,61,,
ccmb,61,,
ccma,61,,
cbpm,46,,
cbpa,46,,
cbl,64,,
carb,24,,
cara,24,,
cait,31,,
caif,31,,
caie,31,,
caid,31,,
caic,31,,
caib,31,,
caia,31,,
cadc,29,,
cadb,29,,
cada,29,,
btub,42,,
bord,12,,
bola,0,,
bira,28,,
biof,28,,
biod,28,,
bioc,28,,
biob,28,,
bioa,28,,
bglj,29,,
bglg,29,,
bglf,29,,
bglb,29,,
bett,22,,
beti,22,,
betb,22,,
beta,22,,
bdm,42,,
bcsz,33,,
bcsb,33,,
basr,0,,
baes,27,,
baer,27,,
baca,27,,
avta,60,,
atoe,26,,
atod,26,,
atoc,26,,
atob,26,,
atoa,26,,
aste,24,,
astd,24,,
astc,24,,
astb,24,,
asta,24,,
asr,9,,
aspc,1,,
aspa,7,,
asnc,6,,
asnb,42,,
asna,6,,
aslb,48,,
ascg,51,,
ascf,51,,
ascb,51,,
artq,24,,
artp,24,,
artm,24,,
artj,24,,
arti,24,,
arsr,25,,
arsc,25,,
arsb,25,,
arop,79,,
arom,79,,
arol,79,,
aroh,79,,
arog,79,,
arof,79,,
aroa,60,,
argx,46,,
argw,46,,
argu,46,,
argr,24,,
argp,23,,
argo,23,,
argi,24,,
argh,24,,
argg,24,,
argf,24,,
arge,24,,
argd,12,,
argc,24,,
argb,24,,
arga,24,,
arca,22,,
araj,20,,
arah,20,,
arag,20,,
araf,20,,
arae,20,,
arad,20,,
arac,20,,
arab,20,,
araa,20,,
appy,19,,
appc,19,,
appb,19,,
appa,19,,
apah,46,,
apag,46,,
ansb,46,,
amtb,42,,
ampe,36,,
ampd,36,,
ampc,0,,
amn,11,,
allr,18,,
allb,18,,
alla,18,,
alkb,60,,
alka,60,,
aldb,46,,
alda,23,,
aidb,60,,
ahpf,10,,
ahpc,10,,
agp,36,,
agaw,17,,
agav,17,,
agas,17,,
agar,17,,
agai,17,,
agad,17,,
agac,17,,
agab,17,,
agaa,17,,
aer,33,,
adiy,16,,
adic,11,,
adia,16,,
adhe,60,,
add,12,,
ada,60,,
actp,46,,
acs,46,,
acrr,48,,
acrf,33,,
acre,33,,
acrd,27,,
acrb,48,,
acra,48,,
acnb,22,,
acna,48,,
acka,22,,
acek,22,,
acef,14,,
acee,14,,
aceb,22,,
acea,22,,
accd,21,,
accc,21,,
accb,21,,
acca,21,,
aaex,36,,
aaer,36,,
aaeb,36,,
aaea,36,,
