fis	gadc	-
fis	glna	+
fis	glnl	+
fis	glnq	-
fis	glpa	+
fis	glpb	+
fis	glpc	+
fis	glpq	+
fis	glpt	+
fis	gltx	-
fis	glyt	+
fis	glyu	+
fis	guaa	-
fis	guab	-
fis	gyra	-
fis	gyrb	-
fis	hisr	+
fis	hlye	-
fis	hyaa	-
fis	hyab	-
fis	hyac	-
fis	hyad	-
fis	hyae	-
fis	hyaf	-
fis	infb	+
fis	kate	-
fis	leup	+
fis	leuw	+
fis	leux	+
fis	lpd	+
fis	male	+
fis	malf	+
fis	malg	+
fis	marb	+
fis	mazg	+
fis	mety	+
fis	mgla	-
fis	mglc	-
fis	msra	-
fis	mtla	-
fis	mtld	-
fis	nana	-
fis	nane	-
fis	nank	-
fis	nant	-
fis	narg	-
fis	narh	-
fis	nari	-
fis	narj	-
fis	nark	-
fis	ndh	+
fis	nirb	-
fis	nirc	-
fis	nird	-
fis	nrda	+
fis	nrdb	+
fis	nrfa	-
fis	nrfb	-
fis	nrfc	-
fis	nrfd	-
fis	nrfe	-
fis	nrff	-
fis	nrfg	-
fis	nuoa	+
fis	nuob	+
fis	nuoc	+
fis	nuoe	+
fis	nuof	+
fis	nuog	+
fis	nuoh	+
fis	nuoi	+
fis	nuoj	+
fis	nuok	+
fis	nuol	+
fis	nuom	+
fis	nuon	+
fis	nusa	+
fis	ogt	-
fis	osme	-
fis	osmy	-
fis	pdxa	+
fis	pflb	-
fis	pnp	+
fis	prok	+
fis	prol	+
fis	prom	+
fis	prop	+
fis	ptsg	+-
fis	pyrd	-
fis	quea	+
fis	rbfa	+
fis	rnpb	+
fis	rplm	-
fis	rpsi	-
fis	rpso	+
fis	rrfa	+
fis	rrla	+
fis	rrsc	+
fis	rrsg	+
fis	rrsh	+
fis	sert	+
fis	sra	+
fis	ssrs	+
fis	thrt	+
fis	thru	+
fis	thrv	+
fis	thrw	+
fis	topa	+
fis	trg	+
fis	trma	+
fis	trub	+
fis	tyru	+
fis	xylf	-
fis	xylg	-
fis	xylh	-
fis	year	-
fis	yfae	+
fis	yhch	-
fis	yjch	-
fis	yoag	-
fliz	csga	-
fliz	csgb	-
fliz	csgc	-
fliz	csge	-
fliz	csgf	-
fliz	csgg	-
fliz	gadb	-
fliz	gadc	-
fliz	hdea	-
fliz	hdeb	-
fliz	mdte	-
fliz	mdtf	-
fliz	osmy	-
fliz	yhid	-
fucr	fuca	+
fucr	fuci	+
fucr	fuck	+
fucr	fuco	+
fucr	fucp	+
fucr	fucu	+
fur	amtb	+-
fur	aspc	-
fur	cira	-
fur	crl	-
fur	cyoa	-
fur	cyob	-
fur	cyoc	-
fur	cyod	-
fur	cyoe	-
fur	enta	-
fur	entb	-
fur	entc	-
fur	entd	-
fur	ente	-
fur	entf	-
fur	exbb	-
fur	exbd	-
fur	feca	-
fur	fecb	-
fur	fecc	-
fur	fecd	-
fur	fece	-
fur	feci	-
fur	fecr	-
fur	feoa	-
fur	feob	-
fur	fepa	-
fur	fepb	-
fur	fepc	-
fur	fepd	-
fur	fepe	-
fur	fepg	-
fur	fes	-
fur	fhua	-
fur	fhub	-
fur	fhuc	-
fur	fhud	-
fur	fhue	-
fur	fhuf	-
fur	fiu	-
fur	fumb	+
fur	fumc	-
fur	gark	-
fur	garl	-
fur	garp	-
fur	garr	-
fur	gdha	+-
fur	glnd	-
fur	glnk	+-
fur	gltb	-
fur	gltd	-
fur	gltf	-
fur	gnd	-
fur	gpma	-
fur	gspc	-
fur	gspd	-
fur	gspe	-
fur	gspf	-
fur	gspg	-
fur	gsph	-
fur	gspi	-
fur	gspj	-
fur	gspk	-
fur	gspl	-
fur	gspm	-
fur	gspo	-
fur	hmp	-
fur	kate	+
fur	katg	+
fur	lpd	+-
fur	meth	-
fur	mnth	-
fur	ndh	-
fur	nrde	-
fur	nrdf	-
fur	nrdh	-
fur	nrdi	-
fur	ompf	+
fur	oppa	-
fur	oppb	-
fur	oppc	-
fur	oppd	-
fur	oppf	-
fur	pyrc	-
fur	rnpb	-
fur	rpos	-
fur	ryhb	-
fur	sdha	+
fur	sdhb	+
fur	sdhc	+
fur	sdhd	+
fur	soda	-
fur	suca	+
fur	sucb	+
fur	succ	+
fur	sucd	+
fur	sufa	-
fur	sufb	-
fur	sufc	-
fur	sufd	-
fur	sufe	-
fur	sufs	-
fur	tonb	+
fur	ybdz	-
fur	ygac	-
fur	yhhy	-
fur	yjjz	-
fur	yqjh	-
fur	zwf	-
gade	cyoa	+
gade	cyob	+
gade	cyoc	+
gade	cyod	+
gade	cyoe	+
gade	fabz	+
gade	flic	+
gade	gadb	+
gade	gadc	+
gade	gltb	+
gade	gltd	+
gade	gltf	+
gade	gnd	+
gade	hdea	+
gade	hdeb	+
gade	hded	+
gade	lpxa	+
gade	lpxd	+
gade	mdte	+
gade	mdtf	+
gade	pura	+
gade	yhid	+
gadw	gada	+-
gadw	gadb	+-
gadw	gadc	+-
gadw	gady	-
gadw	hdea	+-
gadw	hdeb	+-
gadw	mdte	+
gadw	mdtf	+
gadw	slp	-
gadw	yhid	+-
gadx	amtb	+
gadx	asnb	+
gadx	btub	-
gadx	cada	+
gadx	cadb	+
gadx	gada	+
gadx	gadb	+
gadx	gadc	+
gadx	gady	+
gadx	glnk	+
gadx	hdea	+-
gadx	hdeb	+-
gadx	hded	+
gadx	lon	+
gadx	mdte	+
gadx	mdtf	+
gadx	muri	-
gadx	rpos	+
gadx	slp	+
gadx	uspe	+
gadx	ybas	+
gadx	ybat	+
gadx	yhid	+-
galr	gale	+
galr	galk	+
galr	galm	+
galr	galp	-
galr	galt	+
galr	mgla	-
galr	mglb	-
galr	mglc	-
gals	gale	+
gals	galk	+
gals	galm	+
gals	galp	-
gals	galt	+
gals	mgla	-
gals	mglb	-
gals	mglc	-
gcva	gcvb	+
gcva	gcvh	+-
gcva	gcvp	+-
gcva	gcvt	+-
glcc	glcb	+
glcc	glcd	+
glcc	glcf	+
glcc	glcg	+
glpr	glpa	-
glpr	glpb	-
glpr	glpc	-
glpr	glpd	-
glpr	glpf	-
glpr	glpk	-
glpr	glpq	-
glpr	glpt	-
glpr	glpx	-
gntr	eda	-
gntr	edd	-
gntr	gntk	-
gntr	gntt	-
gntr	gntu	-
gntr	gntx	-
gntr	idnd	-
gntr	idnk	-
gntr	idno	-
gntr	idnt	-
gutm	gutq	+
gutm	srla	+
gutm	srlb	+
gutm	srld	+
gutm	srle	+
hcar	hcab	+
hcar	hcac	+
hcar	hcad	+
hcar	hcae	+
hcar	hcaf	+
hdfr	gltb	+
hdfr	gltd	+
hdfr	gltf	+
hipb	fadh	-
hipb	rela	-
hyfr	focb	+
hyfr	hyfa	+
hyfr	hyfb	+
hyfr	hyfc	+
hyfr	hyfd	+
hyfr	hyfe	+
hyfr	hyff	+
hyfr	hyfg	+
hyfr	hyfh	+
hyfr	hyfi	+
hyfr	hyfj	+
iclr	acea	-
iclr	aceb	-
iclr	acek	-
idnr	gntk	-
idnr	gntu	-
idnr	idnd	+
idnr	idnk	+
idnr	idno	+
idnr	idnt	+
ilvy	ilvc	+
iscr	hyaa	-
iscr	hyab	-
iscr	hyac	-
iscr	hyad	-
iscr	hyae	-
iscr	hyaf	-
iscr	isca	-
iscr	iscs	-
iscr	iscu	-
iscr	napa	-
iscr	napb	-
iscr	napc	-
iscr	napd	-
iscr	napf	-
iscr	napg	-
iscr	naph	-
iscr	nrde	+
iscr	nrdf	+
iscr	nrdh	+
iscr	nrdi	+
iscr	sufa	+
iscr	sufb	+
iscr	sufc	+
iscr	sufd	+
iscr	sufe	+
iscr	sufs	+
iscr	ydiu	+
kdgr	eda	-
kdgr	edd	-
kdpe	kdpa	+
kdpe	kdpb	+
kdpe	kdpc	+
kdpe	kdpf	+
laci	laca	-
laci	lacy	-
laci	lacz	-
leuo	bglb	+
leuo	bglf	+
leuo	bglg	+
leuo	dsra	-
leuo	leua	+
leuo	leub	+
leuo	leuc	+
leuo	leud	+
leuo	leul	+
lexa	ddlb	-
lexa	dinb	-
lexa	dind	-
lexa	dinf	-
lexa	ding	-
lexa	dini	-
lexa	dnag	-
lexa	ftsa	-
lexa	ftsi	-
lexa	ftsk	-
lexa	ftsl	-
lexa	ftsq	-
lexa	ftsw	-
lexa	ftsz	-
lexa	hoke	-
lexa	insk	-
lexa	lpxc	-
lexa	mray	-
lexa	murc	-
lexa	murd	-
lexa	mure	-
lexa	murf	-
lexa	murg	-
lexa	phr	-
lexa	polb	-
lexa	reca	-
lexa	recb	-
lexa	recd	-
lexa	recn	-
lexa	recx	-
lexa	rpod	-
lexa	rpsu	-
lexa	ruva	-
lexa	ruvb	-
lexa	sbmc	-
lexa	ssb	-
lexa	sula	-
lexa	umuc	-
lexa	umud	-
lexa	uvra	-
lexa	uvrb	-
lexa	uvrc	-
lexa	uvrd	-
lexa	yafn	-
lexa	yafo	-
lexa	yafp	-
lexa	ybfe	-
lexa	ydjm	-
lexa	yebg	-
lldr	lldd	+
lldr	lldp	+
lrha	fime	+
lrp	adhe	-
lrp	argo	+
lrp	aroa	+
lrp	avta	-
lrp	cada	+
lrp	cadb	+
lrp	dada	-
lrp	dadx	-
lrp	fima	+
lrp	fimc	+
lrp	fimd	+
lrp	fime	+
lrp	fimf	+
lrp	fimg	+
lrp	fimh	+
lrp	fimi	+
lrp	gabd	+
lrp	gabp	+
lrp	gabt	+
lrp	gcvh	+
lrp	gcvp	+
lrp	gcvt	+
lrp	gltb	+
lrp	gltd	+
lrp	gltf	+
lrp	hdea	-
lrp	hdeb	-
lrp	ilva	-
lrp	ilvd	-
lrp	ilve	-
lrp	ilvh	+
lrp	ilvi	+
lrp	ilvl	-
lrp	ilvm	-
lrp	kbl	+
lrp	livf	-
lrp	livg	-
lrp	livh	-
lrp	livj	-
lrp	livk	-
lrp	livm	-
lrp	lysp	+
lrp	lysu	-
lrp	micf	-
lrp	ompc	-
lrp	oppa	-
lrp	oppb	-
lrp	oppc	-
lrp	oppd	-
lrp	oppf	-
lrp	osmc	+
lrp	osmy	-
lrp	rrfa	-
lrp	rrla	-
lrp	rrsc	-
lrp	rrsg	-
lrp	rrsh	-
lrp	sdaa	-
lrp	sera	+
lrp	serc	+
lrp	ssrs	-
lrp	tdh	+
lrp	thrv	-
lrp	yhid	-
lrp	yoji	+
lsrr	lsra	-
lsrr	lsrb	-
lsrr	lsrc	-
lsrr	lsrd	-
lsrr	lsrf	-
lsrr	lsrg	-
lsrr	lsrk	-
lsrr	tam	-
lysr	lysa	+
mali	malx	-
mali	maly	-
malt	lamb	+
malt	male	+
malt	malf	+
malt	malg	+
malt	malk	+
malt	malm	+
malt	malp	+
malt	malq	+
malt	mals	+
malt	malz	+
mara	acna	+
mara	acra	+
mara	acrb	+
mara	fpr	+
mara	fumc	+
mara	hdea	-
mara	hdeb	-
mara	inaa	+
mara	marb	+
mara	micf	+
mara	nfo	+
mara	nfsa	+
mara	poxb	+
mara	pqia	+
mara	pqib	+
mara	pura	-
mara	rimk	+
mara	slp	-
mara	soda	+
mara	tolc	+
mara	ybao	+
mara	ybjc	+
mara	ybjn	+
mara	ygib	+
mara	ygic	+
mara	yhid	-
mara	ynce	+
mara	zwf	+
marr	marb	-
melr	mela	+
melr	melb	+
metj	ahpc	-
metj	ahpf	-
metj	fole	-
metj	meta	-
metj	metb	-
metj	metc	-
metj	mete	-
metj	metf	-
metj	meti	-
metj	metk	-
metj	metl	-
metj	metn	-
metj	metq	-
metj	yeib	-
metr	glya	+
metr	hmp	+
metr	mete	+
metr	meth	+
mhpr	mhpa	+
mhpr	mhpb	+
mhpr	mhpc	+
mhpr	mhpd	+
mhpr	mhpe	+
mhpr	mhpf	+
mlra	csge	+
mlra	csgf	+
mlra	csgg	+
mlra	rplu	+
mlra	rpma	+
mngr	mnga	-
mngr	mngb	-
mntr	dps	-
mntr	mnth	-
mntr	ryba	-
mode	ccma	+
mode	ccmb	+
mode	ccmc	+
mode	ccmd	+
mode	ccme	+
mode	ccmf	+
mode	ccmg	+
mode	ccmh	+
mode	deoa	-
mode	deob	-
mode	deoc	-
mode	deod	-
mode	dmsa	-
mode	dmsb	-
mode	dmsc	-
mode	hyca	+
mode	hycb	+
mode	hycc	+
mode	hycd	+
mode	hyce	+
mode	hycf	+
mode	hycg	+
mode	hych	+
mode	hyci	+
mode	moaa	+
mode	moab	+
mode	moac	+
mode	moad	+
mode	moae	+
mode	moda	-
mode	modb	-
mode	modc	-
mode	napa	+
mode	napb	+
mode	napc	+
mode	napd	+
mode	napf	+
mode	napg	+
mode	naph	+
mode	narx	+
mode	oppa	-
mode	oppb	-
mode	oppc	-
mode	oppd	-
mode	oppf	-
mpra	acra	-
mpra	acrb	-
mpra	emra	-
mpra	emrb	-
mpra	nmpc	-
mraz	ddlb	-
mraz	ftsa	-
mraz	ftsi	-
mraz	ftsl	-
mraz	ftsq	-
mraz	ftsw	-
mraz	ftsz	-
mraz	lpxc	-
mraz	mioc	-
mraz	mray	-
mraz	murc	-
mraz	murd	-
mraz	mure	-
mraz	murf	-
mraz	murg	-
mtlr	mtla	-
mtlr	mtld	-
nac	coda	+
nac	codb	+
nac	gabd	+
nac	gabp	+
nac	gabt	+
nac	gdha	-
nac	gltb	-
nac	gltd	-
nac	gltf	-
nac	mioc	-
nac	nupc	+
nac	sera	-
nac	ydcs	+
nac	ydct	+
nac	ydcu	+
nac	ydcv	+
nadr	nada	-
nadr	nadb	-
nadr	pncb	-
nadr	pnuc	-
nagc	chba	-
nagc	chbb	-
nagc	chbc	-
nagc	chbf	-
nagc	chbg	-
nagc	crea	-
nagc	crec	-
nagc	cred	-
nagc	crr	-
nagc	dini	-
nagc	feoa	?
nagc	feob	?
nagc	fimb	+
nagc	galp	-
nagc	glms	+
nagc	glmu	+
nagc	manx	-
nagc	many	-
nagc	manz	-
nagc	naga	-
nagc	nagb	-
nagc	nage	-
nagc	ptsh	-
nagc	ptsi	-
nagc	ybfn	-
nagc	ydem	-
nagc	yden	-
nagc	ydep	-
nanr	fimb	+
nanr	nana	-
nanr	nane	-
nanr	nank	-
nanr	nant	-
nanr	yhch	-
nanr	yjhb	-
nanr	yjhc	-
narl	adhe	-
narl	aspa	-
narl	ccma	-
narl	ccmb	-
narl	ccmc	-
narl	ccmd	-
narl	ccme	-
narl	ccmf	-
narl	ccmg	-
narl	ccmh	-
narl	citc	-
narl	citd	-
narl	cite	-
narl	citf	-
narl	citg	-
narl	citx	-
narl	cydc	+
narl	cydd	+
narl	cysg	+
narl	dcua	-
narl	dcub	-
narl	dcus	-
narl	dmsa	-
narl	dmsb	-
narl	dmsc	-
narl	dmsd	-
narl	fdhf	-
narl	fdng	+
narl	fdnh	+
narl	fdni	+
narl	foca	-
narl	frda	-
narl	frdb	-
narl	frdc	-
narl	frdd	-
narl	fumb	-
narl	hcp	+
narl	hcr	+
narl	hyaa	-
narl	hyab	-
narl	hyac	-
narl	hyad	-
narl	hyae	-
narl	hyaf	-
narl	hyba	-
narl	hybb	-
narl	hybc	-
narl	hybd	-
narl	hybe	-
narl	hybf	-
narl	hybg	-
narl	hybo	-
narl	moea	+
narl	moeb	+
narl	napa	-
narl	napb	-
narl	napc	-
narl	napd	-
narl	napf	-
narl	napg	-
narl	naph	-
narl	narg	+
narl	narh	+
narl	nari	+
narl	narj	+
narl	nark	+
narl	nika	-
narl	nikb	-
narl	nikc	-
narl	nikd	-
narl	nike	-
narl	nirb	+
narl	nirc	+
narl	nird	+
narl	norv	-
narl	norw	-
narl	nrfa	+
narl	nrfb	+
narl	nrfc	+
narl	nrfd	+
narl	nrfe	+
narl	nrff	+
narl	nrfg	+
narl	nuoa	+
narl	nuob	+
narl	nuoc	+
narl	nuoe	+
narl	nuof	+
narl	nuog	+
narl	nuoh	+
narl	nuoi	+
narl	nuoj	+
narl	nuok	+
narl	nuol	+
narl	nuom	+
narl	nuon	+
narl	ogt	+
narl	pflb	-
narl	tora	-
narl	torc	-
narl	tord	-
narl	ubia	-
narl	ubic	-
narl	ydep	+
narl	ydht	-
narl	ydhu	-
narl	ydhv	-
narl	ydhw	-
narl	ydhx	-
narl	ydhy	-
narl	year	+
narl	ynfe	-
narl	ynff	-
narl	ynfg	-
narl	ynfh	-
narl	yoag	+
narl	ytfe	+
narp	ccma	+
narp	ccmb	+
narp	ccmc	+
narp	ccmd	+
narp	ccme	+
narp	ccmf	+
narp	ccmg	+
narp	ccmh	+
narp	cysg	+
narp	fdhf	+
narp	fdng	-
narp	fdnh	-
narp	fdni	-
narp	hcp	+
narp	hcr	+
narp	hyaa	-
narp	hyab	-
narp	hyac	-
narp	hyad	-
narp	hyae	-
narp	hyaf	-
narp	napa	+
narp	napb	+
narp	napc	+
narp	napd	+
narp	napf	+
narp	napg	+
narp	naph	+
narp	nirb	+
narp	nirc	+
narp	nird	+
narp	norv	-
narp	norw	-
narp	nrfa	+
narp	nrfb	+
narp	nrfc	+
narp	nrfd	+
narp	nrfe	+
narp	nrff	+
narp	nrfg	+
narp	ydep	-
narp	ydht	-
narp	ydhu	-
narp	ydhv	-
narp	ydhw	-
narp	ydhx	-
narp	ydhy	-
narp	year	+
narp	yoag	+
narp	ytfe	+
nhar	nhaa	+
nhar	osmc	+
nikr	nika	-
nikr	nikb	-
nikr	nikc	-
nikr	nikd	-
nikr	nike	-
norr	norv	+
norr	norw	+
ompr	csge	+
ompr	csgf	+
ompr	csgg	+
ompr	ecnb	-
ompr	fadl	-
ompr	micf	+
ompr	nmpc	-
ompr	ompc	+
ompr	ompf	+
ompr	sra	-
oxyr	ahpc	+
oxyr	ahpf	+
oxyr	dps	+
oxyr	dsbg	+
oxyr	fhuf	-
oxyr	flu	-
oxyr	gntp	-
oxyr	gor	+
oxyr	grxa	+
oxyr	hcp	+
oxyr	hcr	+
oxyr	hemh	+
oxyr	isrc	-
oxyr	katg	+
oxyr	mnth	+
oxyr	nfsa	-
oxyr	oxys	+
oxyr	rimk	-
oxyr	sufa	+
oxyr	sufb	+
oxyr	sufc	+
oxyr	sufd	+
oxyr	sufe	+
oxyr	sufs	+
oxyr	trxc	+
oxyr	uxua	-
oxyr	uxub	-
oxyr	ybjc	-
oxyr	ybjn	-
oxyr	ychf	-
oxyr	yhja	+
paax	paaa	-
paax	paab	-
paax	paac	-
paax	paad	-
paax	paae	-
paax	paaf	-
paax	paag	-
paax	paah	-
paax	paai	-
paax	paaj	-
paax	paak	-
paax	paay	-
pdhr	acee	-
pdhr	acef	-
pdhr	cyoa	-
pdhr	cyob	-
pdhr	cyoc	-
pdhr	cyod	-
pdhr	cyoe	-
pdhr	ddlb	-
pdhr	feca	+
pdhr	fecb	+
pdhr	fecc	+
pdhr	fecd	+
pdhr	fece	+
pdhr	ftsa	-
pdhr	ftsi	-
pdhr	ftsl	-
pdhr	ftsq	-
pdhr	ftsw	-
pdhr	ftsz	-
pdhr	glcb	-
pdhr	glcd	-
pdhr	glcf	-
pdhr	glcg	-
pdhr	heml	-
pdhr	hha	-
pdhr	lpd	-
pdhr	lpxc	-
pdhr	mray	-
pdhr	murc	-
pdhr	murd	-
pdhr	mure	-
pdhr	murf	-
pdhr	murg	-
pdhr	ndh	-
pepa	cara	-
pepa	carb	-
phob	adic	+
phob	amn	+
phob	asr	+
phob	cusa	+
phob	cusb	+
phob	cusc	+
phob	cusf	+
phob	cuss	+
phob	eda	-
phob	mipa	+
phob	ompf	+
phob	phnc	+
phob	phnd	+
phob	phnf	+
phob	phng	+
phob	phnh	+
phob	phni	+
phob	phnj	+
phob	phnk	+
phob	phnl	+
phob	phnm	+
phob	phnn	+
phob	phno	+
phob	phnp	+
phob	phoa	+
phob	phoe	+
phob	phoh	+
phob	phoq	+
phob	phor	+
phob	phou	+
phob	pitb	-
phob	psif	+
phob	psta	+
phob	pstb	+
phob	pstc	+
phob	psts	+
phob	sbcc	-
phob	sbcd	-
phob	tktb	+
phob	ugpa	+
phob	ugpb	+
phob	ugpc	+
phob	ugpe	+
phob	ugpq	+
phob	yedx	+
phob	yegh	+
phob	yhjc	+
phop	acra	-
phop	acrb	-
phop	argd	-
phop	bord	+
phop	dcud	-
phop	fadl	+
phop	glga	+
phop	glgb	+
phop	glgc	+
phop	glgp	+
phop	glgx	+
phop	hdea	+
phop	hdeb	+
phop	hded	+
phop	heml	+
phop	mals	+
phop	metb	+
phop	metl	+
phop	mgta	+
phop	naga	+
phop	ompt	+
phop	phoq	+
phop	purd	+
phop	purh	+
phop	rstb	+
phop	slyb	+
phop	tolc	+
phop	ybjg	+
phop	ydep	-
phop	ygib	+
phop	ygic	+
phop	yhid	+
phop	yrbl	+
prpr	prpb	+
prpr	prpc	+
prpr	prpd	+
prpr	prpe	+
pspf	pspa	+
pspf	pspb	+
pspf	pspc	+
pspf	pspd	+
pspf	pspe	+
purr	cara	-
purr	carb	-
purr	coda	-
purr	codb	-
purr	cvpa	-
purr	gcvh	-
purr	gcvp	-
purr	gcvt	-
purr	glnb	-
purr	glya	-
purr	guaa	-
purr	guab	-
purr	hfld	-
purr	pura	-
purr	purb	-
purr	purc	-
purr	purd	-
purr	pure	-
purr	purf	-
purr	purh	-
purr	purk	-
purr	purl	-
purr	purm	-
purr	purn	-
purr	pyrc	-
purr	pyrd	-
purr	spea	-
purr	speb	-
purr	ubix	-
puta	putp	-
puur	puua	-
puur	puub	-
puur	puuc	-
puur	puud	-
puur	puue	-
puur	puup	-
qseb	qsec	+
rbsr	add	+
rbsr	purd	-
rbsr	purh	-
rbsr	rbsa	-
rbsr	rbsb	-
rbsr	rbsc	-
rbsr	rbsd	-
rbsr	rbsk	-
rcsb	bdm	+
rcsb	ftsa	+
rcsb	ftsz	+
rcsb	gada	-
rcsb	gadb	+
rcsb	gadc	+
rcsb	gady	+
rcsb	hdea	+
rcsb	hdeb	+
rcsb	hded	+
rcsb	lola	+
rcsb	osmb	+
rcsb	osmc	+
rcsb	rara	+
rcsb	rpra	+
rcsb	sra	+
rcsb	ydep	+
rcsb	yhid	+
relb	hokd	-
rhas	rhaa	+
rhas	rhab	+
rhas	rhad	+
rhas	rhat	+
rob	acna	+
rob	acra	+
rob	acrb	+
rob	aslb	+
rob	fumc	+
rob	inaa	+
rob	marb	+
rob	micf	+
rob	nfo	+
rob	nfsa	+
rob	rimk	+
rob	soda	+
rob	tolc	+
rob	ybjc	+
rob	ybjn	+
rob	ygib	+
rob	ygic	+
rob	zwf	+
rsta	asr	+
rsta	csge	-
rsta	csgf	-
rsta	csgg	-
rsta	narg	+
rsta	narh	+
rsta	nari	+
rsta	narj	+
rsta	ompf	-
rtcr	rtca	+
rtcr	rtcb	+
sdia	ftsa	-
sdia	ftsq	+
sdia	ftsz	-
sdia	ydiv	+
sgrr	seta	+
sgrr	sgrs	+
sgrr	tbpa	-
sgrr	thip	-
sgrr	thiq	-
slya	hlye	+
soxr	fumc	+
soxs	acna	+
soxs	acra	+
soxs	acrb	+
soxs	flda	+
soxs	fldb	+
soxs	fpr	+
soxs	fumc	+
soxs	inaa	+
soxs	marb	+
soxs	micf	+
soxs	nfo	+
soxs	nfsa	+
soxs	ompn	+
soxs	pgi	+
soxs	poxb	+
soxs	pqia	+
soxs	pqib	+
soxs	ptsg	+
soxs	riba	+
soxs	rimk	+
soxs	soda	+
soxs	tolc	+
soxs	ybjc	+
soxs	ybjn	+
soxs	ydbk	+
soxs	ygib	+
soxs	ygic	+
soxs	zwf	+
stpa	bglb	-
stpa	bglf	-
stpa	bglg	-
stpa	ssrs	-
tdca	tdcb	+
tdca	tdcc	+
tdca	tdcd	+
tdca	tdce	+
tdca	tdcf	+
tdca	tdcg	+
tdcr	tdcb	+
tdcr	tdcc	+
tdcr	tdcd	+
tdcr	tdce	+
tdcr	tdcf	+
tdcr	tdcg	+
torr	gada	-
torr	hdea	+
torr	hdeb	+
torr	tnaa	+
torr	tnab	+
torr	tnac	+
torr	tora	+
torr	torc	+
torr	tord	+
torr	yhid	+
trer	treb	-
trer	trec	-
trpr	aroh	-
trpr	arol	-
trpr	arom	-
trpr	mtr	-
trpr	trpa	-
trpr	trpb	-
trpr	trpc	-
trpr	trpd	-
trpr	trpe	-
trpr	trpl	-
trpr	yaia	-
tyrr	arof	-
tyrr	arog	-
tyrr	arol	-
tyrr	arom	-
tyrr	arop	-
tyrr	fola	+
tyrr	mtr	+
tyrr	tyra	-
tyrr	tyrb	-
tyrr	tyrp	+
tyrr	yaia	-
uhpa	uhpt	+
uidr	uida	-
uidr	uidb	-
uidr	uidc	-
ular	ulaa	-
ular	ulab	-
ular	ulac	-
ular	ulad	-
ular	ulae	-
ular	ulaf	-
ular	ulag	-
uvry	uhpt	+
uvry	ydep	+
uxur	gntp	-
uxur	uida	-
uxur	uidb	-
uxur	uidc	-
uxur	uxua	-
uxur	uxub	-
xapr	xapa	+
xapr	xapb	+
xylr	xyla	+
xylr	xylb	+
xylr	xylf	+
xylr	xylg	+
xylr	xylh	+
ydeo	appa	+
ydeo	appb	+
ydeo	appc	+
ydeo	hyaa	+
ydeo	hyab	+
ydeo	hyac	+
ydeo	hyad	+
ydeo	hyae	+
ydeo	hyaf	+
ydeo	mdte	+
ydeo	mdtf	+
ydeo	slp	+
ydeo	yiis	+
yedw	cusa	+
yedw	cusb	+
yedw	cusc	+
yedw	cusf	+
yedw	cuss	+
yedw	cyoa	-
yedw	cyob	-
yedw	cyoc	-
yedw	cyod	-
yedw	cyoe	-
yedw	yedx	+
yeht	yjiy	+
yiaj	sgbe	-
yiaj	sgbh	-
yiaj	sgbu	-
yiaj	yiak	-
yiaj	yial	-
yiaj	yiam	-
yiaj	yian	-
yiaj	yiao	-
yjjq	ompc	-
yjjq	ybhl	-
yjjq	yfib	-
yjjq	yfir	-
ypdb	yhjx	+
yqhc	dkga	+
yqhc	yqhd	+
yqji	yqjh	-
zntr	znta	+
zrar	zrap	+
zrar	zras	+
zur	ykgm	-
zur	ykgo	-
zur	znua	-
zur	znub	-
zur	znuc	-
