name,__glayCluster,,
dnan,5,,
dppa,19,,
dppb,19,,
dppc,19,,
dppd,19,,
dppf,19,,
dps,18,,
dsba,8,,
dsbc,8,,
dsbg,18,,
dsda,10,,
dsdc,10,,
dsdx,10,,
dsra,11,,
dusb,11,,
ebga,10,,
ebgc,10,,
ebgr,10,,
ecnb,10,,
eda,22,,
edd,22,,
emra,8,,
emrb,8,,
emrk,17,,
emry,17,,
enta,18,,
entb,18,,
entc,18,,
entd,18,,
ente,18,,
entf,18,,
envr,8,,
envy,5,,
envz,10,,
epd,10,,
evga,17,,
evgs,17,,
exbb,18,,
exbd,18,,
exur,18,,
exut,18,,
faba,1,,
fabb,1,,
fabd,1,,
fabg,1,,
fabh,1,,
fabi,1,,
fabr,1,,
fabz,8,,
fada,1,,
fadb,1,,
fadd,1,,
fade,1,,
fadh,1,,
fadl,10,,
fadr,1,,
fbaa,10,,
fdhf,19,,
fdng,19,,
fdnh,19,,
fdni,19,,
feab,5,,
fear,5,,
feca,24,,
fecb,24,,
fecc,24,,
fecd,24,,
fece,24,,
feci,18,,
fecr,18,,
feoa,0,,
feob,0,,
fepa,18,,
fepb,18,,
fepc,18,,
fepd,18,,
fepe,18,,
fepg,18,,
fes,18,,
fhla,19,,
fhua,18,,
fhub,18,,
fhuc,18,,
fhud,18,,
fhue,18,,
fhuf,18,,
fima,5,,
fimb,11,,
fimc,5,,
fimd,5,,
fime,5,,
fimf,5,,
fimg,5,,
fimh,5,,
fimi,5,,
fis,11,,
fiu,18,,
fixa,19,,
fixb,19,,
fixc,19,,
fixx,19,,
flda,8,,
fldb,8,,
flgm,8,,
flgn,8,,
flhc,10,,
flhd,10,,
flia,8,,
flic,10,,
flie,8,,
flif,8,,
flig,8,,
flih,8,,
flii,8,,
flij,8,,
flik,8,,
fliz,10,,
flu,18,,
flxa,11,,
fnr,19,,
foca,19,,
focb,19,,
fola,30,,
fole,18,,
fpr,8,,
frc,17,,
frda,19,,
frdb,19,,
frdc,19,,
frdd,19,,
ftsa,24,,
ftsi,24,,
ftsk,24,,
ftsl,24,,
ftsq,24,,
ftsw,24,,
ftsz,24,,
fuca,10,,
fuci,10,,
fuck,10,,
fuco,10,,
fucp,10,,
fucr,10,,
fucu,10,,
fuma,19,,
fumb,19,,
fumc,19,,
fur,18,,
gabd,5,,
gabp,5,,
gabt,5,,
gada,10,,
gadb,10,,
gadc,10,,
gade,10,,
gadw,10,,
gadx,10,,
gady,10,,
gale,0,,
galk,0,,
galm,0,,
galp,0,,
galr,0,,
gals,0,,
galt,0,,
gapa,10,,
gard,18,,
gark,18,,
garl,18,,
garp,18,,
garr,18,,
gata,19,,
gatb,19,,
gatc,19,,
gatd,19,,
gaty,19,,
gatz,19,,
gcd,10,,
gcl,4,,
gcva,5,,
gcvb,5,,
gcvh,5,,
gcvp,5,,
gcvt,5,,
gdha,5,,
glcb,24,,
glcc,24,,
glcd,24,,
glcf,24,,
glcg,24,,
glga,8,,
glgb,8,,
glgc,8,,
glgp,8,,
glgs,10,,
glgx,8,,
glms,0,,
glmu,0,,
glna,11,,
glnb,5,,
glnd,18,,
glng,11,,
glnk,10,,
glnl,11,,
glnq,11,,
glpa,11,,
glpb,11,,
glpc,11,,
glpd,11,,
glpe,10,,
glpf,11,,
glpg,10,,
glpk,11,,
glpq,11,,
glpr,11,,
glpt,11,,
glpx,11,,
glta,19,,
gltb,10,,
gltd,10,,
gltf,10,,
gltx,11,,
glxk,4,,
glxr,4,,
glya,18,,
glyt,11,,
glyu,11,,
gnd,18,,
gntk,22,,
gntp,18,,
gntr,22,,
gntt,22,,
gntu,22,,
gntx,22,,
gor,18,,
gpma,18,,
gpsa,10,,
grpe,10,,
grxa,18,,
gspc,18,,
gspd,18,,
gspe,18,,
gspf,18,,
gspg,18,,
gsph,18,,
gspi,18,,
gspj,18,,
gspk,18,,
gspl,18,,
gspm,18,,
gspo,18,,
guaa,5,,
guab,5,,
gudd,18,,
gudp,18,,
gudx,18,,
gutm,10,,
gutq,10,,
gyra,11,,
gyrb,11,,
hcab,20,,
hcac,20,,
hcad,20,,
hcae,20,,
hcaf,20,,
hcar,20,,
hcp,18,,
hcr,18,,
hdea,10,,
hdeb,10,,
hded,10,,
hdfr,10,,
hema,19,,
hemh,18,,
heml,8,,
hflc,10,,
hfld,5,,
hflk,10,,
hflx,10,,
hfq,10,,
hha,8,,
hipa,1,,
hipb,1,,
hisj,10,,
hism,10,,
hisp,10,,
hisq,10,,
hisr,11,,
hlye,11,,
hmp,18,,
hns,11,,
hofb,10,,
hofc,10,,
hokd,2,,
hoke,24,,
hpt,10,,
hslj,14,,
htpg,10,,
hupa,11,,
hupb,11,,
hyaa,19,,
hyab,19,,
hyac,19,,
hyad,19,,
hyae,19,,
hyaf,19,,
hyba,19,,
hybb,19,,
hybc,19,,
hybd,19,,
hybe,19,,
hybf,19,,
hybg,19,,
hybo,19,,
hyca,19,,
hycb,19,,
hycc,19,,
hycd,19,,
hyce,19,,
hycf,19,,
hycg,19,,
hych,19,,
hyci,19,,
hydn,19,,
hyfa,19,,
hyfb,19,,
hyfc,19,,
hyfd,19,,
hyfe,19,,
hyff,19,,
hyfg,19,,
hyfh,19,,
hyfi,19,,
hyfj,19,,
hyfr,19,,
hyi,4,,
hypa,19,,
hypb,19,,
hypc,19,,
hypd,19,,
hype,19,,
hypf,19,,
icd,19,,
iclr,19,,
idnd,22,,
idnk,22,,
idno,22,,
idnr,22,,
idnt,22,,
ilva,5,,
ilvb,10,,
ilvc,21,,
ilvd,5,,
ilve,5,,
ilvh,5,,
ilvi,5,,
ilvl,5,,
ilvm,5,,
ilvn,10,,
ilvy,21,,
inaa,8,,
infb,10,,
insk,24,,
intq,16,,
isca,19,,
iscr,19,,
iscs,19,,
iscu,19,,
isrc,18,,
ivbl,10,,
kate,18,,
katg,18,,
kbay,10,,
kbaz,10,,
kbl,5,,
kdgr,22,,
kdpa,23,,
kdpb,23,,
kdpc,23,,
kdpe,23,,
kdpf,23,,
laca,10,,
laci,10,,
lacy,10,,
lacz,10,,
lamb,0,,
leua,11,,
leub,11,,
leuc,11,,
leud,11,,
leul,11,,
leuo,11,,
leup,11,,
leuw,11,,
leux,11,,
lexa,24,,
livf,5,,
livg,5,,
livh,5,,
livj,5,,
livk,5,,
livm,5,,
lldd,19,,
lldp,19,,
lldr,19,,
lola,10,,
lon,10,,
lpd,24,,
lpxa,8,,
lpxc,24,,
lpxd,8,,
lrha,10,,
lrp,5,,
lsra,10,,
lsrb,10,,
lsrc,10,,
lsrd,10,,
lsrf,10,,
lsrg,10,,
lsrk,10,,
lsrr,10,,
lysa,5,,
lysc,5,,
lysp,5,,
lysr,5,,
lysu,5,,
male,0,,
malf,0,,
malg,0,,
mali,10,,
malk,0,,
malm,0,,
malp,0,,
malq,0,,
mals,0,,
malt,0,,
malx,10,,
maly,10,,
malz,0,,
mana,10,,
manx,0,,
many,0,,
manz,0,,
mara,8,,
marb,8,,
marr,8,,
mazg,11,,
mdh,19,,
mdta,8,,
mdtb,8,,
mdtc,8,,
mdtd,8,,
mdte,10,,
mdtf,10,,
mela,10,,
melb,10,,
melr,10,,
meta,18,,
metb,18,,
metc,18,,
mete,18,,
metf,18,,
meth,18,,
meti,18,,
metj,18,,
metk,18,,
metl,18,,
metn,18,,
metq,18,,
metr,18,,
mety,10,,
mgla,0,,
mglb,0,,
mglc,0,,
mgta,8,,
mhpa,10,,
mhpb,10,,
mhpc,10,,
mhpd,10,,
mhpe,10,,
mhpf,10,,
mhpr,10,,
micf,8,,
mioc,5,,
mipa,12,,
mlra,10,,
mnga,25,,
mngb,25,,
mngr,25,,
mnth,18,,
mntr,18,,
moaa,19,,
moab,19,,
moac,19,,
moad,19,,
moae,19,,
moda,19,,
modb,19,,
modc,19,,
mode,19,,
moea,19,,
moeb,19,,
mota,8,,
motb,8,,
mpl,10,,
mpra,8,,
mray,24,,
mraz,24,,
msra,11,,
mtla,11,,
mtld,11,,
mtlr,11,,
mtr,30,,
murc,24,,
murd,24,,
mure,24,,
murf,24,,
murg,24,,
muri,10,,
murp,10,,
nac,5,,
nada,26,,
nadb,26,,
nadc,10,,
nadr,26,,
naga,8,,
nagb,0,,
nagc,0,,
nage,0,,
nana,11,,
nane,11,,
nank,11,,
nanr,11,,
nant,11,,
napa,19,,
napb,19,,
napc,19,,
napd,19,,
napf,19,,
napg,19,,
naph,19,,
narg,11,,
narh,11,,
nari,11,,
narj,11,,
nark,11,,
narl,19,,
narp,19,,
narq,10,,
narx,19,,
ndh,24,,
nfo,8,,
nfsa,8,,
nhaa,5,,
nhar,5,,
nika,19,,
nikb,19,,
nikc,19,,
nikd,19,,
nike,19,,
nikr,19,,
nirb,19,,
nirc,19,,
nird,19,,
nlpa,8,,
nlpe,10,,
nmpc,10,,
norr,19,,
norv,19,,
norw,19,,
nrda,5,,
nrdb,5,,
nrdd,19,,
nrde,19,,
nrdf,19,,
nrdg,19,,
nrdh,19,,
nrdi,19,,
nrfa,19,,
nrfb,19,,
nrfc,19,,
nrfd,19,,
nrfe,19,,
nrff,19,,
nrfg,19,,
nuoa,19,,
nuob,19,,
nuoc,19,,
nuoe,19,,
nuof,19,,
nuog,19,,
nuoh,19,,
nuoi,19,,
nuoj,19,,
nuok,19,,
nuol,19,,
nuom,19,,
nuon,19,,
nupc,5,,
nupg,19,,
nusa,10,,
ogt,11,,
ompa,10,,
ompc,5,,
ompf,10,,
ompn,8,,
ompr,10,,
ompt,8,,
ompw,19,,
ompx,19,,
oppa,5,,
oppb,5,,
oppc,5,,
oppd,5,,
oppf,5,,
osmb,10,,
osmc,5,,
osme,11,,
osmy,10,,
oxc,17,,
oxyr,18,,
oxys,18,,
paaa,10,,
paab,10,,
paac,10,,
paad,10,,
paae,10,,
paaf,10,,
paag,10,,
paah,10,,
paai,10,,
paaj,10,,
paak,10,,
paax,10,,
paay,10,,
pck,10,,
pdhr,24,,
pdxa,11,,
pepa,5,,
pepd,8,,
pept,19,,
pflb,19,,
pgi,8,,
pgk,10,,
phem,19,,
phnc,12,,
phnd,12,,
phnf,12,,
phng,12,,
phnh,12,,
phni,12,,
phnj,12,,
phnk,12,,
phnl,12,,
phnm,12,,
phnn,12,,
phno,12,,
phnp,12,,
phoa,12,,
phob,12,,
phoe,12,,
phoh,12,,
phop,8,,
phoq,8,,
phor,12,,
phou,12,,
phr,24,,
pita,19,,
pitb,12,,
pncb,26,,
pnp,10,,
pnuc,26,,
pola,5,,
polb,24,,
poxb,8,,
ppdd,10,,
ppia,19,,
ppid,8,,
pqia,8,,
pqib,8,,
prfa,19,,
prib,10,,
prmc,19,,
prok,11,,
prol,11,,
prom,11,,
prop,11,,
prpb,10,,
prpc,10,,
prpd,10,,
prpe,10,,
prpr,10,,
psd,8,,
psif,12,,
pspa,27,,
pspb,27,,
pspc,27,,
pspd,27,,
pspe,27,,
pspf,27,,
psta,12,,
pstb,12,,
pstc,12,,
psts,12,,
ptsg,8,,
ptsh,0,,
ptsi,0,,
pura,8,,
purb,5,,
purc,5,,
purd,5,,
pure,5,,
purf,5,,
purh,5,,
purk,5,,
purl,5,,
purm,5,,
purn,5,,
purr,5,,
puta,8,,
putp,8,,
puua,19,,
puub,19,,
puuc,19,,
puud,19,,
puue,19,,
puup,19,,
puur,19,,
pyrc,5,,
pyrd,5,,
qseb,8,,
qsec,8,,
quea,11,,
rara,10,,
rbfa,10,,
rbsa,5,,
rbsb,5,,
rbsc,5,,
rbsd,5,,
rbsk,5,,
rbsr,5,,
rcsa,10,,
rcsb,10,,
reca,24,,
recb,24,,
recd,24,,
recf,5,,
recn,24,,
recx,24,,
rela,1,,
relb,2,,
rele,2,,
rhaa,10,,
rhab,10,,
rhad,10,,
rhar,10,,
rhas,10,,
rhat,10,,
riba,8,,
rimk,8,,
rimm,19,,
rmf,10,,
rnpb,18,,
rob,8,,
rof,10,,
rplb,19,,
rplc,19,,
rpld,19,,
rpli,10,,
rplm,11,,
rplp,19,,
rpls,19,,
rplt,19,,
rplu,10,,
rplv,19,,
rplw,19,,
rpma,10,,
rpmc,19,,
rpod,24,,
rpoe,8,,
rpoh,19,,
rpos,10,,
rpra,10,,
rpsc,19,,
rpsf,10,,
rpsi,11,,
rpsj,19,,
rpso,10,,
rpsp,19,,
rpsq,19,,
rpsr,10,,
rpss,19,,
rpsu,24,,
rrfa,5,,
rrla,5,,
rrsc,5,,
rrsg,5,,
rrsh,5,,
rsea,8,,
rseb,8,,
rsec,8,,
rsta,11,,
rstb,8,,
rtca,28,,
rtcb,28,,
rtcr,28,,
ruva,24,,
ruvb,24,,
ryba,18,,
ryhb,18,,
sbcc,12,,
sbcd,12,,
sbma,8,,
sbmc,24,,
sdaa,5,,
sdha,18,,
sdhb,18,,
sdhc,18,,
sdhd,18,,
sdia,24,,
secb,10,,
sera,5,,
serc,5,,
sert,11,,
seta,29,,
sfsa,10,,
sgbe,10,,
sgbh,10,,
sgbu,10,,
sgrr,29,,
sgrs,29,,
slp,8,,
slt,8,,
slya,11,,
slyb,8,,
soda,8,,
sodb,10,,
sohb,10,,
soxr,19,,
soxs,8,,
spea,5,,
speb,5,,
spec,10,,
spf,10,,
spy,8,,
sra,10,,
srla,10,,
srlb,10,,
srld,10,,
srle,10,,
srlr,10,,
ssb,24,,
ssrs,11,,
ssua,14,,
ssub,14,,
ssuc,14,,
ssud,14,,
ssue,14,,
stpa,11,,
suca,18,,
sucb,18,,
succ,18,,
sucd,18,,
sufa,18,,
sufb,18,,
sufc,18,,
sufd,18,,
sufe,18,,
sufs,18,,
sula,24,,
tala,0,,
tam,10,,
tap,19,,
tar,19,,
taua,14,,
taub,14,,
tauc,14,,
taud,14,,
tbpa,29,,
tdca,19,,
tdcb,19,,
tdcc,19,,
tdcd,19,,
tdce,19,,
tdcf,19,,
tdcg,19,,
tdcr,19,,
tdh,5,,
thip,29,,
thiq,29,,
thrt,11,,
thru,11,,
thrv,5,,
thrw,11,,
tktb,12,,
tnaa,19,,
tnab,19,,
tnac,19,,
tolc,8,,
tonb,18,,
topa,11,,
tora,19,,
torc,19,,
tord,19,,
torr,19,,
tpx,19,,
treb,19,,
trec,19,,
trer,19,,
trg,11,,
trma,11,,
trmd,19,,
trpa,30,,
trpb,30,,
trpc,30,,
trpd,30,,
trpe,30,,
trpl,30,,
trpr,30,,
trub,10,,
trxa,10,,
trxc,18,,
tsr,8,,
tsx,19,,
tyna,5,,
tyra,30,,
tyrb,30,,
tyrp,30,,
tyrr,30,,
tyru,11,,
ubia,19,,
ubic,19,,
ubig,10,,
ubix,5,,
udp,19,,
ugpa,12,,
ugpb,12,,
ugpc,12,,
ugpe,12,,
ugpq,12,,
uhpa,17,,
uhpt,17,,
uida,18,,
uidb,18,,
uidc,18,,
uidr,18,,
ulaa,10,,
ulab,10,,
ulac,10,,
ulad,10,,
ulae,10,,
ulaf,10,,
ulag,10,,
ular,10,,
umuc,24,,
umud,24,,
ung,8,,
upp,19,,
uraa,19,,
uspa,1,,
uspe,10,,
uvra,24,,
uvrb,24,,
uvrc,24,,
uvrd,24,,
uvry,17,,
uxaa,18,,
uxab,18,,
uxac,18,,
uxua,18,,
uxub,18,,
uxur,18,,
wrba,8,,
xapa,31,,
xapb,31,,
xapr,31,,
xdha,19,,
xdhb,19,,
xdhc,19,,
xsea,10,,
xyla,10,,
xylb,10,,
xylf,11,,
xylg,11,,
xylh,11,,
xylr,11,,
yaep,10,,
yaeq,10,,
yafn,24,,
yafo,24,,
yafp,24,,
yafq,24,,
yaia,30,,
yaiw,8,,
ybao,8,,
ybas,10,,
ybat,10,,
ybbw,4,,
ybby,4,,
ybdn,14,,
ybdz,18,,
ybfe,24,,
ybfn,0,,
ybhl,5,,
ybit,10,,
ybjc,8,,
ybjg,8,,
ybjn,8,,
ycca,8,,
yccj,8,,
ycct,8,,
ycdz,19,,
ychf,18,,
ychh,10,,
yciw,14,,
ydbk,8,,
ydcs,5,,
ydct,5,,
ydcu,5,,
ydcv,5,,
ydea,19,,
ydej,19,,
ydem,0,,
yden,0,,
ydeo,19,,
ydep,17,,
ydfd,16,,
ydfe,16,,
ydfh,12,,
ydfw,16,,
ydfx,16,,
ydht,19,,
ydhu,19,,
ydhv,19,,
ydhw,19,,
ydhx,19,,
ydhy,19,,
ydiu,19,,
ydiv,24,,
ydjm,24,,
year,19,,
yebe,8,,
yebg,24,,
yecr,19,,
yedw,12,,
yedx,12,,
yefm,3,,
yegh,12,,
yegr,17,,
yeht,10,,
yeib,18,,
yeil,5,,
yeip,10,,
yeiw,10,,
yfae,5,,
yfbr,14,,
yfde,17,,
yfdv,17,,
yfdx,17,,
yfib,5,,
yfir,5,,
ygac,18,,
ygau,8,,
ygba,19,,
ygea,10,,
ygeh,14,,
ygib,8,,
ygic,8,,
yhbs,8,,
yhbt,8,,
yhch,11,,
yhfa,10,,
yhhy,18,,
yhid,10,,
yhja,18,,
yhjc,12,,
yhjx,32,,
yiaj,10,,
yiak,10,,
yial,10,,
yiam,10,,
yian,10,,
yiao,10,,
yidq,8,,
yiis,19,,
yjch,11,,
yjhb,11,,
yjhc,11,,
yjiy,10,,
yjjq,5,,
yjjz,18,,
ykgm,35,,
ykgo,35,,
ynce,8,,
ynfe,19,,
ynff,19,,
ynfg,19,,
ynfh,19,,
ynfk,10,,
yoac,14,,
yoag,19,,
yoeb,3,,
yoji,5,,
ypdb,32,,
yqae,8,,
yqhc,33,,
yqhd,33,,
yqja,8,,
yqjh,18,,
yqji,18,,
yrbl,8,,
ysga,19,,
ytfe,19,,
znta,34,,
zntr,34,,
znua,35,,
znub,35,,
znuc,35,,
zrap,10,,
zrar,10,,
zras,10,,
zur,35,,
zwf,8,,
