Time	ERK	JNK	IKK	MK2	MEK	FKHR	IRS1-Ser	IRS1-Tyr	Caspase-8	EGFR	Akt
0.0	1.7552989955	1.3065510695	1.3351429490000002	1.7635248335	1.1765091245	0.2136306175	1.0446869255	1.447282122	0.0	1.1450330055000002	1.0751270095
0.0	0.8866593535	1.0052308189999999	1.1670268339999998	1.0560948195	0.964446811	0.11304009849999999	1.080693616	0.7115769064999999	0.013990302	0.8696066480000001	0.8671923380000001
0.0	1.1596708334999999	1.5738682465	1.031343273	1.106150161	0.859044065	0.0417580195	0.874619459	0.8411409715	0.0005998465	0.9853603465	1.0576806529999998
0.0	0.8421160765	0.28835692999999996	1.0853338135	1.3352797564999999	1.0656853075	0.0209738975	0.8510636335	0.880653152	0.047685588	0.937431094	0.8762999575
0.0	0.9126031369999998	0.179531783	1.062585528	0.798505264	0.8599078555	0.014075501	0.8673990425	0.9565632325	0.012693049999999999	1.0431104835	1.0416235875
0.0	0.918632903	0.35538748600000003	1.2775465465	0.810498445	1.0744068370000002	0.0536338645	1.2815373239999999	1.162783615	0.10265206599999999	1.019458422	1.0820764555000002
0.0	1.0712908374999999	1.196450192	0.9827437870000001	0.7382221345	0.8002331775	0.0	1.0794956569999998	0.0	0.036187412	1.019656999	0.9901943315
0.0	0.585306077	0.5812961585	0.809952122	0.339246158	0.9021265734999999	0.004942294	0.8543975435	1.5682757395	0.0336112305	0.9535316460000001	1.014445403
0.0	0.8882051959999999	0.7755237370000001	0.8915902715	0.967043953	1.2976402495	0.0	1.0661068	1.4317242605	0.0388254325	1.0268113545	0.9953602655
0.0	1.35836904	1.3648203505	1.268481811	1.350547017	0.9225487784999999	0.180068745	0.9062201639999999	0.6059503085	0.071551956	0.9779695705000001	0.8980719905000001
0.0	1.287754964	1.2429985475	1.407762044	1.5371559985	0.9498667075	0.14066127	1.0585444554999999	1.052664385	0.065320134	0.9974891020000001	1.0507080599999998
0.0	1.253304374	1.599151364	0.953699441	1.0099037869999998	1.127584514	0.179764057	1.0352353805	1.3413853059999998	0.0794404475	1.0245413275	1.0512199495
0.0	0.9147446629999999	1.4801842134999998	1.1549949865	1.2048680534999998	1.1229046045	0.09453781850000001	1.1654814985	1.089717837	0.0	0.990493544	0.792325733
0.0	0.6938079655	0.9125966059999999	1.240136388	0.9234695745000001	0.9658860025	0.05911533149999999	0.8663323375	1.0311272025	0.003442082	1.0315292045	0.8086217179999999
0.0	0.723413435	0.8222420605	1.4039452945	1.5181762515	0.911209393	0.033230792	0.968186164	0.8791549599999999	0.0	0.977977251	0.904079669
0.0	1.233467648	1.5844141025	1.2260423055	0.6599884895	1.1757361655	0.11324171049999998	0.9697974425	1.0390304399999999	0.0204507975	0.9786061819999999	0.898535176
0.0	1.2150512390000001	1.3003689125	1.244037524	1.13815589	0.9116731364999999	0.1397166605	1.0324341555	0.9985500265	0.017563696499999996	1.0053698715000001	1.0730599965
0.0	1.274465725	1.5387477745	1.5914373409999998	1.1840292805	0.9125906975	0.0859383165	0.9977684025	0.9624195335000001	0.0284694465	1.016023946	1.0284048275000002
0.0	1.0336530814999998	1.3036984985	0.854518585	1.2279855474999999	0.9781591715	0.0	0.9516428564999999	0.7414233320000001	0.230759773	0.8394042479999999	0.951950625
0.0	1.147707362	1.313725118	1.3951374215	0.8788249385	0.9272987509999999	0.012768286	1.068031156	1.0117296125	0.32195001300000003	1.0820466610000001	1.1002179825
0.0	1.060414385	0.971456039	1.0445692750000002	1.0009987505	1.0945420774999999	0.017895710500000002	0.9803259875	1.2468470555	0.2170855355	1.0785490915	0.9478313919999999
0.0	0.8173166199999999	0.8450796760000001	0.816576584	0.7540428615	0.9181166704999999	0.11241140900000002	1.0812951245	0.2326477675	0.024333351	0.9223758475	0.938149178
0.0	0.8182244395	0.491155114	0.9462889484999999	0.695110899	0.977473326	0.026436575499999997	0.832633437	1.3912203035	0.0249392895	1.1012710115000002	1.0314740325
0.0	0.858352298	0.5388451055000001	0.8692496224999999	0.449132888	1.1044100035	0.1614261445	1.086071439	1.376131929	0.030594024500000004	0.976353141	1.03037679
0.0	1.0773053015	1.343279605	1.026793051	1.4600382305	1.0480659715	0.0611039035	0.964718242	1.051857252	0.017185295	0.964736062	0.662589822
0.0	1.0406315085	1.1939178275	1.1025683069999999	0.736429176	1.0760596685000001	0.087522265	1.0987627675	0.990931726	0.038399656000000004	1.1254113635	1.092242172
0.0	0.9899767265	1.4727191215	1.250047745	1.5453098555	0.8758743605	0.085576424	0.936518991	0.9572110220000001	0.029545857	0.9098525740000001	1.245168006
0.0	0.9426081125	0.9074713965000001	0.7046501665	0.8175900465	0.159329104	0.014822043	0.7131430000000001	0.56986913	0.029237168	0.9666943575	0.9964138604999999
0.0	0.808414943	1.141324244	0.567232528	0.9413154005	0.0074036125	0.011977722	1.1426282075	1.6289549695	0.0153077445	0.9874911879999999	1.017552489
0.0	0.6763921825	0.9365242189999999	0.86074699	0.7914275740000001	0.1332672835	0.043972001	1.1442287924999999	0.8011759	0.017600868000000002	1.045814454	0.98603365
0.0	0.7348472400000001	1.1184882680000001	0.8900051765	1.1275410319999999	0.840019616	0.09773804	0.906586833	1.1654547370000001	0.07224575800000001	0.9530651274999999	0.8681362635000001
0.0	0.7556082325	1.1323885224999999	0.6993355295	0.8245033595	1.007741315	0.0648987465	0.9755143485000001	0.842010699	0.076966025	1.1116347750000002	1.0627516655
0.0	0.722606325	0.9950275759999999	0.8390675945	0.7533489715000001	1.152239069	0.1590156965	1.1178988185	0.992534564	0.0626754225	0.9353000975	1.0691120715
5.0	2.1534756809999998	2.008718678	1.0432356329999999	1.385465163	1.1800791290000001	0.04735418	0.7280558079999999	0.0	0.032651322	1.111457637	0.968872251
5.0	1.433411674	1.4476598280000001	1.5392092240000002	1.059479313	1.177021997	0.073695761	0.7932223820000001	1.879167385	0.041222826000000004	1.062349363	1.194704484
5.0	1.185179561	1.224309981	1.4603996609999998	0.514687734	1.20673082	0.167828022	0.795294415	1.2111009209999999	0.073851723	1.027747575	1.264498648
5.0	3.0472353539999997	0.427470016	1.216137168	1.465343331	1.284045551	0.011878887	1.6547125319999998	1.398033066	0.16632139199999998	1.075332529	1.37980536
5.0	2.548074897	0.121641725	1.3119689829999999	0.9082096129999999	0.749319944	0.022969102999999998	1.214537684	1.1410114690000002	0.134523181	1.063085635	1.4147652830000002
5.0	2.108034418	0.11658022	1.763186441	1.357003102	1.629989304	0.048083655999999995	2.095540773	1.149346203	0.162742887	1.152862555	1.2999496259999999
5.0	8.864624497000001	3.74565091	1.066798313	9.50301691	9.149040697	0.594102728	8.896266903999999	26.57032675	0.0	1.156299005	1.258547105
5.0	8.292043521	3.33247603	0.676810887	6.490738587	11.62858974	0.074637084	8.372012881	32.34606903	0.035906196	1.1462784259999999	1.287048303
5.0	7.372413834	3.323158612	1.052841475	9.717119526	9.877224542999999	0.033803397	6.398913324	21.438638600000004	0.05185892	1.150232012	1.221646121
5.0	2.756144356	2.686222392	1.37184703	2.073316067	1.273752692	0.063718432	0.9338614340000001	0.953393837	0.089790845	1.28885351	0.930489426
5.0	2.126289204	1.72837074	1.253241313	1.122485607	1.046086238	0.102040904	0.806722493	1.020308128	0.068431239	1.0626560040000002	1.02881849
5.0	2.183310502	2.044039445	0.843236647	1.305547258	1.370456516	0.194968803	1.0294391170000001	1.038464598	0.053542125999999995	0.998666093	1.155738202
5.0	2.360456461	8.164035735	1.441877638	25.38646747	1.144500745	0.050408312999999996	1.4684464259999999	1.216879866	0.0	1.087850495	0.8759283729999999
5.0	1.5850140069999998	10.15498064	1.090890106	31.52593365	1.527052492	0.024243737	1.850265454	1.920983246	0.0	1.0891642959999999	0.9754650420000001
5.0	1.62130247	10.96345435	1.4163372440000002	24.59697401	1.7857416000000002	0.055843784	1.967820968	1.8873367159999999	0.0	1.057304246	0.9518883020000001
5.0	1.679388452	8.378266419	1.40370514	24.74096448	0.6948088729999999	0.013367585	0.633993539	0.6241543420000001	0.028250735	1.154692318	1.095192113
5.0	1.8511319590000002	11.85623881	2.124379064	33.38686127	1.143192488	0.0	0.999393688	0.74466957	0.036063581000000004	1.119956634	1.089962951
5.0	1.941731081	12.37067818	2.600499576	32.03961127	1.000603557	0.31946107100000004	1.203100424	0.768955518	0.050910752000000004	1.008737798	1.014014565
5.0	3.6229510030000003	12.78506099	0.7918444929999999	39.27467458	1.432024806	0.0	3.304102284	1.6840827219999999	0.33491509	0.913563968	1.216056115
5.0	3.6271770169999997	11.64999186	1.436643319	38.74359011	1.2736890790000002	0.001861421	3.716615272	1.31392574	0.428858776	1.055892354	1.3108634959999999
5.0	3.57980275	10.74440138	1.1088194409999999	37.52882909	1.4337097769999998	0.0	3.0940702110000005	2.46147405	0.070853955	1.038020129	1.1725285159999999
5.0	10.41292984	16.23579562	1.253037704	34.63583936	4.275001219	0.244363306	5.980088778	6.533049869	0.028204258	1.01760809	1.265002119
5.0	9.903646955	16.51794123	1.252257839	38.62114445	4.295863347	0.268802975	6.0842744170000005	6.061863097000001	0.02778411	1.249567925	1.136872279
5.0	10.20814811	25.19405911	1.186950559	49.41865145	5.598075522999999	0.944125923	6.841746112	23.90420624	0.044580352000000004	1.104610688	1.235636091
5.0	3.1906879160000003	2.7797122560000003	1.3484151469999999	3.26725105	1.323740081	0.033294219	0.766577622	0.910138695	0.017664556	1.137749146	0.9810125129999999
5.0	2.4464185290000002	3.3091057	1.574094831	3.659341588	1.4753699930000002	0.035386695	0.0	1.4547055759999998	0.033077467	1.246639381	0.978186112
5.0	2.211943604	3.1089713060000004	1.118954286	4.0660196630000005	1.376052714	0.048845977	0.445843246	0.533681729	0.029938806000000002	1.090651364	0.899593843
5.0	1.580667122	1.8911957659999998	1.1551074829999999	2.64868975	0.27487268	0.089038773	0.794529356	0.602525459	0.028989475	1.252607689	0.9770817540000001
5.0	0.935016037	1.364931186	0.9268509659999999	2.046107334	0.331429338	0.18574940899999998	1.252753073	0.657488414	0.025972855	1.227983252	1.0776751709999999
5.0	0.842537415	1.6226372390000001	0.8120131620000001	1.759680406	0.8970352540000001	0.0	0.40100594799999995	1.6888841669999999	0.00545339	0.9486111759999999	0.681521762
5.0	4.717142382	1.558260838	0.9378649170000001	3.223585978	3.370158792	0.18249477	3.6283171089999997	2.652720911	0.059052309000000004	1.063136578	1.122907565
5.0	5.0211520389999995	1.646484989	0.864168967	3.1720425139999997	3.3337735060000004	0.10031962800000001	2.7778483119999997	1.856354235	0.068353502	1.285700558	1.328037001
5.0	5.135843056000001	2.2059684440000003	1.282620246	3.7740709839999997	5.521429297999999	0.232036806	1.946890003	2.6919044289999996	0.067524313	1.152046795	1.491120653
15.0	1.9194306630000002	2.166725568	0.992119148	1.466152991	1.241043284	0.14465927	0.72763749	0.421570209	0.070164374	1.100193933	1.137837493
15.0	1.7034808190000001	1.357685298	1.593623266	1.347095656	1.083947873	0.243174305	1.051973051	1.021238678	0.079121652	1.162794375	1.1578285320000001
15.0	1.435596754	1.4133204719999999	1.0273019829999999	1.350746213	1.415572279	0.21048991600000003	1.249666704	0.94518568	0.060966665	0.93592144	1.073818985
15.0	2.646336655	0.358058726	1.269264087	1.551345121	0.9278196059999999	0.059660425999999996	2.464889093	0.8987491	0.119842153	1.071104042	1.4610059080000002
15.0	2.520590437	0.395390045	1.729484852	1.0161096859999998	1.258028709	0.094082049	3.2358334539999998	0.969110465	0.098272449	1.11554669	1.349288574
15.0	2.8630529489999996	0.17477737399999999	3.5108438239999997	0.950992458	1.5457405	0.031870087000000005	2.566292156	1.846768583	0.144160515	1.123751234	1.678478115
15.0	6.655332491	3.241103538	0.62408527	1.525806302	5.25180161	0.691870401	6.503823562999999	16.13199316	0.001041998	1.0783464870000001	0.858601638
15.0	7.526628516000001	3.8737500910000002	1.3323484209999998	1.044658692	4.860282419	1.161284086	6.677437921	8.163009661	0.041402179	1.496784906	1.144668483
