IKK	MEK	1
IKK	FKHR	1
IKK	IRS1-Ser	1
IKK	IRS1-Tyr	1
IKK	Akt	1
IKK	Caspase-8	1
EGFR	MEK	1
EGFR	MK2	1
EGFR	IRS1-Ser	1
EGFR	JNK	1
EGFR	IRS1-Tyr	1
EGFR	Akt	1
MEK	IKK	1
MEK	MK2	1
MEK	JNK	1
MEK	ERK	1
MEK	Akt	1
MK2	ERK	1
MK2	Akt	1
ERK	MEK	1
ERK	MK2	1
ERK	FKHR	1
IRS1-Ser	Akt	1
IRS1-Tyr	Akt	1
IRS1-Tyr	IRS1-Ser	1
Caspase-8	ERK	1
JNK	MEK	1
JNK	MK2	1
JNK	Caspase-8	1
JNK	IRS1-Ser	1
JNK	IRS1-Tyr	1
JNK	Akt	1
Akt	IKK	1
Akt	MK2	1
Akt	FKHR	1
Akt	MEK	1
FKHR	IKK	1
FKHR	ERK	1
