name,__glayCluster,,
rrld,49,,
rrlc,49,,
rrlb,49,,
rrla,49,,
rrfh,49,,
rrfg,49,,
rrff,49,,
rrfe,49,,
rrfd,49,,
rrfc,49,,
rrfb,49,,
rrfa,49,,
rpsu,16,,
rpss,1,,
rpsr,2,,
rpsq,1,,
rpsp,1,,
rpso,38,,
rpsj,1,,
rpsi,58,,
rpsf,2,,
rpsc,1,,
rpra,22,,
rpos,29,,
rpoh,3,,
rpoe,41,,
rpod,16,,
rpmc,1,,
rpma,21,,
rplw,1,,
rplv,1,,
rplu,21,,
rplt,1,,
rpls,1,,
rplp,1,,
rplm,58,,
rpli,2,,
rpld,1,,
rplc,1,,
rplb,1,,
rof,2,,
rob,0,,
rnpb,64,,
rmf,2,,
rimm,1,,
rimk,0,,
riba,0,,
rhat,5,,
rhas,5,,
rhar,5,,
rhad,5,,
rhab,5,,
rhaa,5,,
rele,23,,
relb,23,,
rela,14,,
recx,16,,
recn,16,,
recf,37,,
recd,16,,
recb,16,,
reca,16,,
rcsb,22,,
rcsa,29,,
rbsr,15,,
rbsk,15,,
rbsd,15,,
rbsc,15,,
rbsb,15,,
rbsa,15,,
rbfa,38,,
rara,22,,
quea,58,,
qsec,59,,
qseb,59,,
pyrd,15,,
pyrc,15,,
puur,36,,
puup,1,,
puue,36,,
puud,36,,
puuc,36,,
puub,36,,
puua,1,,
putp,42,,
puta,42,,
purr,15,,
purn,15,,
purm,15,,
purl,15,,
purk,15,,
purh,15,,
purf,15,,
pure,15,,
purd,15,,
purc,15,,
purb,15,,
pura,29,,
ptsi,44,,
ptsh,44,,
ptsg,0,,
psts,20,,
pstc,20,,
pstb,20,,
psta,20,,
pspf,74,,
pspe,74,,
pspd,74,,
pspc,74,,
pspb,74,,
pspa,74,,
psif,20,,
psd,41,,
prpr,62,,
prpe,62,,
prpd,62,,
prpc,62,,
prpb,62,,
prop,58,,
prom,58,,
prol,58,,
prok,58,,
prmc,1,,
prib,2,,
prfa,1,,
pqib,0,,
pqia,0,,
ppid,41,,
ppia,3,,
ppdd,2,,
poxb,0,,
polb,16,,
pola,37,,
pnuc,61,,
pnp,38,,
pncb,61,,
pitb,20,,
pita,1,,
phr,16,,
phou,20,,
phor,20,,
phoq,27,,
phop,27,,
phoh,20,,
phoe,20,,
phob,20,,
phoa,20,,
phnp,20,,
phno,20,,
phnn,20,,
phnm,20,,
phnl,20,,
phnk,20,,
phnj,20,,
phni,20,,
phnh,20,,
phng,20,,
phnf,20,,
phne_2,20,,
phne_1,20,,
phnd,20,,
phnc,20,,
phev,58,,
pheu,58,,
phem,1,,
pgk,2,,
pgi,0,,
pflb,12,,
pept,1,,
pepd,21,,
pepa,38,,
pdxa,58,,
pdhr,16,,
pck,2,,
paay,60,,
paax,60,,
paak,60,,
paaj,60,,
paai,60,,
paah,60,,
paag,60,,
paaf,60,,
paae,60,,
paad,60,,
paac,60,,
paab,60,,
paaa,60,,
oxys,4,,
oxyr,4,,
oxc,29,,
osmy,21,,
osme,58,,
osmc,22,,
osmb,22,,
oppf,65,,
oppd,65,,
oppc,65,,
oppb,65,,
oppa,65,,
ompx,1,,
ompw,1,,
ompt,27,,
ompr,59,,
ompn,0,,
ompf,59,,
ompc,59,,
ompa,2,,
ogt,12,,
nusa,38,,
nupg,3,,
nupc,11,,
nuon,1,,
nuom,1,,
nuol,1,,
nuok,1,,
nuoj,1,,
nuoi,1,,
nuoh,1,,
nuog,1,,
nuof,1,,
nuoe,1,,
nuoc,1,,
nuob,1,,
nuoa,1,,
nrfg,73,,
nrff,73,,
nrfe,73,,
nrfd,73,,
nrfc,73,,
nrfb,73,,
nrfa,73,,
nrdi,4,,
nrdh,4,,
nrdg,1,,
nrdf,4,,
nrde,4,,
nrdd,1,,
nrdb,37,,
nrda,37,,
norw,73,,
norv,73,,
norr,73,,
noha,13,,
nmpc,59,,
nlpe,2,,
nlpa,21,,
nird,73,,
nirc,73,,
nirb,73,,
nikr,12,,
nike,12,,
nikd,12,,
nikc,12,,
nikb,12,,
nika,12,,
nhar,22,,
nhaa,22,,
nfsa,0,,
nfo,0,,
ndh,16,,
narx,65,,
narq,2,,
narp,73,,
narl,12,,
nark,12,,
narj,21,,
nari,21,,
narh,21,,
narg,21,,
naph,4,,
napg,4,,
napf,4,,
napd,4,,
napc,4,,
napb,4,,
napa,4,,
nant,42,,
nanr,42,,
nank,42,,
nane,42,,
nana,42,,
nage,44,,
nagc,44,,
nagb,44,,
naga,27,,
nadr,61,,
nadc,2,,
nadb,61,,
nada,61,,
nac,11,,
murp,2,,
muri,29,,
murg,16,,
murf,16,,
mure,16,,
murd,16,,
murc,16,,
mtr,77,,
mtlr,58,,
mtld,58,,
mtla,58,,
msra,58,,
mraz,16,,
mray,16,,
mpra,59,,
mpl,2,,
motb,41,,
mota,41,,
moeb,1,,
moea,1,,
mode,65,,
modc,65,,
modb,65,,
moda,65,,
moae,65,,
moad,65,,
moac,65,,
moab,65,,
moaa,65,,
mntr,4,,
mnth,4,,
mngr,72,,
mngb,72,,
mnga,72,,
mlra,21,,
mipa,20,,
mioc,11,,
micf,59,,
mhpr,57,,
mhpf,57,,
mhpe,57,,
mhpd,57,,
mhpc,57,,
mhpb,57,,
mhpa,57,,
mgta,27,,
mglc,50,,
mglb,50,,
mgla,50,,
mety,38,,
metu,58,,
mett,58,,
metr,18,,
metq,18,,
metn,18,,
metl,18,,
metk,18,,
metj,18,,
meti,18,,
meth,18,,
metf,18,,
mete,18,,
metc,18,,
metb,18,,
meta,18,,
melr,56,,
melb,56,,
mela,56,,
mdtf,29,,
mdte,29,,
mdtd,41,,
mdtc,41,,
mdtb,41,,
mdta,41,,
mdh,2,,
mazg,58,,
marr,0,,
marb,0,,
mara,0,,
manz,44,,
many,44,,
manx,44,,
mana,2,,
malz,19,,
maly,55,,
malx,55,,
malt,19,,
mals,19,,
malq,19,,
malp,19,,
malm,19,,
malk,19,,
mali,55,,
malg,19,,
malf,19,,
male,19,,
lyxk,7,,
lysw,58,,
lysv,58,,
lysu,49,,
lyst,58,,
lysr,37,,
lysp,37,,
lysc,37,,
lysa,37,,
lsrr,2,,
lsrk,2,,
lsrg,2,,
lsrf,2,,
lsrd,2,,
lsrc,2,,
lsrb,2,,
lsra,2,,
lrp,49,,
lrha,59,,
lpxd,29,,
lpxc,16,,
lpxa,29,,
lpd,16,,
lon,29,,
lola,22,,
lldr,35,,
lldp,35,,
lldd,35,,
livm,49,,
livk,49,,
livj,49,,
livh,49,,
livg,49,,
livf,49,,
lexa,16,,
leux,58,,
leuw,58,,
leuv,58,,
leut,58,,
leuq,58,,
leup,58,,
leuo,17,,
leul,17,,
leud,17,,
leuc,17,,
leub,17,,
leua,17,,
lamb,19,,
lacz,54,,
lacy,54,,
laci,54,,
laca,54,,
kdpf,71,,
kdpe,71,,
kdpc,71,,
kdpb,71,,
kdpa,71,,
kdgr,53,,
kbl,49,,
kbaz,30,,
kbay,30,,
katg,4,,
kate,13,,
ivbl,2,,
isrc,4,,
iscu,4,,
iscs,4,,
iscr,4,,
isca,4,,
intq,68,,
insk,16,,
infb,38,,
inaa,0,,
ilvy,70,,
ilvn,2,,
ilvm,49,,
ilvl,49,,
ilvi,49,,
ilvh,49,,
ilve,49,,
ilvd,49,,
ilvc,70,,
ilvb,2,,
ilva,49,,
ilev,49,,
ileu,49,,
ilet,49,,
idnt,53,,
idnr,53,,
idno,53,,
idnk,53,,
idnd,53,,
iclr,14,,
icd,1,,
hypf,52,,
hype,52,,
hypd,52,,
hypc,52,,
hypb,52,,
hypa,52,,
hyi,31,,
hyfr,52,,
hyfj,52,,
hyfi,52,,
hyfh,52,,
hyfg,52,,
hyff,52,,
hyfe,52,,
hyfd,52,,
hyfc,52,,
hyfb,52,,
hyfa,52,,
hydn,52,,
hyci,52,,
hych,52,,
hycg,52,,
hycf,52,,
hyce,52,,
hycd,52,,
hycc,52,,
hycb,52,,
hyca,52,,
hybo,12,,
hybg,12,,
hybf,12,,
hybe,12,,
hybd,12,,
hybc,12,,
hybb,12,,
hyba,12,,
hyaf,10,,
hyae,10,,
hyad,10,,
hyac,10,,
hyab,10,,
hyaa,10,,
hupb,58,,
hupa,58,,
htpg,62,,
hslj,9,,
hpt,2,,
hoke,16,,
hokd,23,,
hofc,2,,
hofb,2,,
hns,29,,
hmp,18,,
hlye,51,,
hisr,58,,
hisq,38,,
hisp,38,,
hism,38,,
hisj,38,,
hipb,14,,
hipa,14,,
hha,42,,
hfq,2,,
hflx,2,,
hflk,2,,
hfld,15,,
hflc,2,,
heml,27,,
hemh,4,,
hema,1,,
hdfr,29,,
hded,22,,
hdeb,22,,
hdea,29,,
hcr,4,,
hcp,4,,
hcar,69,,
hcaf,69,,
hcae,69,,
hcad,69,,
hcac,69,,
hcab,69,,
gyrb,58,,
gyra,29,,
gutq,63,,
gutm,63,,
gudx,64,,
gudp,64,,
gudd,64,,
guab,15,,
guaa,15,,
gspo,13,,
gspm,13,,
gspl,13,,
gspk,13,,
gspj,13,,
gspi,13,,
gsph,13,,
gspg,13,,
gspf,13,,
gspe,13,,
gspd,13,,
gspc,13,,
grxa,4,,
grpe,2,,
gpsa,2,,
gpma,13,,
gor,4,,
gntx,53,,
gntu,53,,
gntt,53,,
gntr,53,,
gntp,6,,
gntk,53,,
gnd,29,,
glyu,58,,
glyt,58,,
glya,18,,
glxr,31,,
glxk,31,,
gltx,58,,
gltw,49,,
gltv,49,,
gltu,49,,
gltt,49,,
gltf,29,,
gltd,29,,
gltb,29,,
glta,2,,
glpx,34,,
glpt,34,,
glpr,34,,
glpq,34,,
glpk,34,,
glpg,2,,
glpf,34,,
glpe,2,,
glpd,34,,
glpc,34,,
glpb,34,,
glpa,34,,
glnx,58,,
glnw,58,,
glnv,58,,
glnu,58,,
glnq,58,,
glnl,58,,
glnk,29,,
glng,58,,
glnd,13,,
glnb,15,,
glna,58,,
glmu,44,,
glms,44,,
glgx,27,,
glgs,2,,
glgp,27,,
glgc,27,,
glgb,27,,
glga,27,,
glcg,16,,
glcf,16,,
glce,16,,
glcd,16,,
glcc,16,,
glcb,16,,
gdha,11,,
gcvt,15,,
gcvp,15,,
gcvh,15,,
gcvb,15,,
gcva,15,,
gcl,31,,
gcd,2,,
gatz,2,,
gaty,2,,
gatd,2,,
gatc,2,,
gatb,2,,
gata,2,,
garr,64,,
garp,64,,
garl,64,,
gark,64,,
gard,64,,
gapa,2,,
galt,50,,
gals,50,,
galr,50,,
galp,50,,
galm,50,,
galk,50,,
gale,50,,
gady,29,,
gadx,29,,
gadw,29,,
gade,29,,
gadc,29,,
gadb,29,,
gada,29,,
gabt,49,,
gabp,49,,
gabd,49,,
fur,13,,
fumc,0,,
fumb,12,,
fuma,1,,
fucu,48,,
fucr,48,,
fucp,48,,
fuco,48,,
fuck,48,,
fuci,48,,
fuca,48,,
ftsz,16,,
ftsw,16,,
ftsq,16,,
ftsl,16,,
ftsk,16,,
ftsi,16,,
ftsa,16,,
frdd,12,,
frdc,12,,
frdb,12,,
frda,12,,
frc,29,,
fpr,0,,
fole,18,,
fola,77,,
focb,52,,
foca,1,,
fnr,1,,
flxa,58,,
flu,4,,
fliz,21,,
flik,21,,
flij,21,,
flii,21,,
flih,21,,
flig,21,,
flif,21,,
flie,21,,
flic,29,,
flia,21,,
flhd,59,,
flhc,59,,
flgn,21,,
flgm,21,,
fldb,0,,
flda,0,,
fixx,47,,
fixc,47,,
fixb,47,,
fixa,47,,
fiu,13,,
fis,58,,
fimi,49,,
fimh,49,,
fimg,49,,
fimf,49,,
fime,59,,
fimd,49,,
fimc,49,,
fimb,42,,
fima,49,,
fhuf,4,,
fhue,13,,
fhud,13,,
fhuc,13,,
fhub,13,,
fhua,13,,
fhla,52,,
fes,13,,
fepg,13,,
fepe,13,,
fepd,13,,
fepc,13,,
fepb,13,,
fepa,13,,
feob,44,,
feoa,44,,
fecr,13,,
feci,13,,
fece,16,,
fecd,13,,
fecc,13,,
fecb,13,,
feca,13,,
fear,11,,
feab,11,,
fdni,73,,
fdnh,73,,
fdng,73,,
fdhf,52,,
fbaa,2,,
fadr,14,,
fadl,59,,
fadh,14,,
fade,14,,
fadd,14,,
fadb,14,,
fada,14,,
fabz,29,,
fabr,14,,
fabi,14,,
fabh,14,,
fabg,14,,
fabd,14,,
fabb,14,,
faba,14,,
exut,6,,
exur,6,,
exbd,13,,
exbb,13,,
evgs,29,,
evga,29,,
epd,2,,
envz,2,,
envy,59,,
envr,0,,
entf,13,,
ente,13,,
entd,13,,
entc,13,,
entb,13,,
enta,13,,
emry,29,,
emrk,29,,
emrb,59,,
emra,59,,
edd,53,,
eda,53,,
ecnb,59,,
ebgr,46,,
ebgc,46,,
ebga,46,,
dusb,58,,
dsra,17,,
dsdx,45,,
dsdc,45,,
dsda,45,,
dsbg,4,,
dsbc,41,,
dsba,41,,
dps,4,,
dppf,1,,
dppd,1,,
dppc,1,,
dppb,1,,
dppa,1,,
dnan,37,,
dnag,16,,
dnaa,37,,
dmsd,12,,
dmsc,65,,
dmsb,65,,
dmsa,65,,
dksa,2,,
dkga,82,,
dinj,16,,
dini,44,,
ding,16,,
dinf,16,,
dind,16,,
dinb,16,,
dicc,68,,
dicb,68,,
dica,68,,
dhar,67,,
dhal,67,,
dhak,67,,
dgka,42,,
deor,3,,
deod,3,,
deoc,3,,
deob,3,,
deoa,3,,
degp,41,,
ddlb,16,,
dcus,12,,
dcur,12,,
dcud,27,,
dcuc,1,,
dcub,12,,
dcua,12,,
dcta,12,,
dapd,37,,
dapb,37,,
dadx,49,,
dada,49,,
dacc,59,,
cytr,3,,
cysw,9,,
cysu,9,,
cysp,9,,
cysn,9,,
cysm,9,,
cysk,9,,
cysj,9,,
cysi,9,,
cysh,9,,
cysg,73,,
cysd,9,,
cysc,9,,
cysb,9,,
cysa,9,,
cyoe,25,,
cyod,25,,
cyoc,25,,
cyob,25,,
cyoa,25,,
cynx,66,,
cynt,66,,
cyns,66,,
cynr,66,,
cydd,1,,
cydc,1,,
cydb,1,,
cyda,1,,
cyaa,2,,
cvpa,15,,
cuss,25,,
cusr,25,,
cusf,25,,
cusc,25,,
cusb,25,,
cusa,25,,
cuer,65,,
cueo,65,,
csta,2,,
cspi,42,,
cspe,2,,
cspd,2,,
cspa,29,,
csir,49,,
csie,2,,
csgg,21,,
csgf,21,,
csge,21,,
csgd,21,,
csgc,21,,
csgb,21,,
csga,21,,
crr,44,,
crp,2,,
crl,13,,
cred,19,,
crec,44,,
creb,19,,
crea,44,,
cpxr,41,,
cpxp,41,,
cpxa,41,,
cpdb,2,,
copa,65,,
codb,11,,
coda,11,,
citx,1,,
citg,1,,
citf,1,,
cite,1,,
citd,1,,
citc,1,,
cira,13,,
chez,1,,
chey,1,,
chew,41,,
cher,1,,
cheb,1,,
chea,41,,
chbr,44,,
chbg,44,,
chbf,44,,
chbc,44,,
chbb,44,,
chba,44,,
cdd,3,,
cdar,64,,
ccmh,65,,
ccmg,65,,
ccmf,65,,
ccme,65,,
ccmd,65,,
ccmc,65,,
ccmb,65,,
ccma,65,,
cbpm,58,,
cbpa,58,,
cbl,9,,
carb,38,,
cara,38,,
cait,47,,
caif,47,,
caie,47,,
caid,47,,
caic,47,,
caib,47,,
caia,47,,
cadc,17,,
cadb,17,,
cada,17,,
btub,29,,
bord,27,,
bola,59,,
bira,43,,
biof,43,,
biod,43,,
bioc,43,,
biob,43,,
bioa,43,,
bglj,17,,
bglg,17,,
bglf,17,,
bglb,17,,
bett,33,,
beti,33,,
betb,33,,
beta,33,,
bdm,22,,
bcsz,1,,
bcsb,1,,
basr,42,,
baes,41,,
baer,41,,
baca,41,,
avta,49,,
atoe,40,,
atod,40,,
atoc,40,,
atob,40,,
atoa,40,,
aste,38,,
astd,38,,
astc,38,,
astb,38,,
asta,38,,
asr,21,,
aspv,58,,
aspc,13,,
aspa,12,,
asnc,11,,
asnb,29,,
asna,11,,
aslb,0,,
ascg,62,,
ascf,62,,
ascb,62,,
artq,38,,
artp,38,,
artm,38,,
artj,38,,
arti,38,,
arsr,39,,
arsc,39,,
arsb,39,,
arop,77,,
arom,77,,
arol,77,,
aroh,77,,
arog,77,,
arof,77,,
aroa,49,,
argx,58,,
argw,58,,
argu,58,,
argr,38,,
argp,37,,
argo,37,,
argi,38,,
argh,38,,
argg,38,,
argf,38,,
arge,38,,
argd,27,,
argc,38,,
argb,38,,
arga,38,,
arca,1,,
araj,32,,
arah,32,,
arag,32,,
araf,32,,
arae,32,,
arad,32,,
arac,32,,
arab,32,,
araa,32,,
appy,10,,
appc,10,,
appb,10,,
appa,10,,
apah,58,,
apag,58,,
ansb,58,,
amtb,29,,
