G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.5849315	0.6700542	0.0001925	0.7559901	0.5827442	0.1525716	0.8530000	0.6154731	0.0509533	0.1979761
0.4073766	0.6148112	0.1054384	0.6109725	0.5935117	0.5829028	0.6407530	0.4087986	0.1010486	0.2126687
0.4672116	0.7105879	0.2013161	0.5636053	0.8693179	0.1440113	0.9089532	0.6788474	0.0187086	0.1348368
0.5151310	0.5673151	0.1024782	0.6320019	0.6683726	0.0562565	0.5774358	0.8077477	0.0094368	0.1310416
0.5680266	0.6861601	0.1569181	0.7332893	0.8335409	0.4685461	0.6812477	0.8754699	0.0181986	0.1985928
0.6872968	0.5413271	0.1030165	0.6236414	0.6790120	0.4402489	0.8817249	0.7992111	0.0485804	0.1656467
0.4049355	0.5646732	0.1784133	0.5529793	0.6918840	0.5414363	0.7732983	0.6994545	0.0320390	0.1898085
0.4798096	0.8324194	0.0013504	0.7144245	0.6598918	0.3688441	0.5403734	0.6347873	0.0463458	0.2217907
0.3298690	0.5323938	0.0613093	0.8235065	0.6154949	0.3073786	0.4970360	0.6923571	0.0190320	0.1754969
0.4764329	0.7150474	0.1743727	0.7334099	0.7056064	0.2867442	0.3600528	0.4862057	0.0686419	0.1346677
