G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.5510238	0.1106261	0.6569030	0.2013885	0.1020731	0.3568463	0.4847862	0.0248547	0.7579027	0.1316586
0.5538555	0.0569304	0.8508733	0.2887935	0.0124581	0.4248605	0.0034967	0.0086394	0.5627080	0.1657708
0.6431131	0.0425737	0.7064760	0.4201638	0.0895213	0.3054118	0.2131165	0.0273517	0.7257059	0.1101526
0.7748826	0.0824661	0.7034451	0.4256287	0.0103295	0.2428739	0.0436385	0.0751236	0.5770136	0.0484597
0.4761002	0.0742082	0.6535397	0.2827052	0.0014706	0.2968747	0.2089335	0.0213235	0.7144620	0.1461161
0.7179369	0.1058226	0.8950835	0.4668921	0.0503312	0.2544704	0.0107790	0.0381618	0.7321291	0.1843888
0.4875762	0.0100106	0.7734984	0.4347178	0.0001466	0.3142468	0.1320174	0.0280337	0.7252975	0.1017582
0.6879950	0.0033991	0.6263257	0.3308942	0.1000206	0.2197165	0.0101602	0.0427744	0.6698973	0.2577686
0.6548223	0.0731454	0.8366291	0.5196787	0.1020815	0.1093436	0.0024434	0.0317539	0.7798895	0.0704747
0.6431002	0.0648179	0.8923692	0.4787322	0.0659367	0.3737896	0.0004536	0.0310968	0.6877959	0.1113639
