"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10

0	0.0891922	1.0000000	0.3241198	0.7784909	1.0000000	0.1174454	0.1060515	0.0752057	0.4938256	1.0000000
50	0.0891786	1.0000000	0.3241194	0.7784925	1.0000000	0.1071231	0.1060515	0.0751876	0.4938252	1.0000000
100	0.0891733	1.0000000	0.3241193	0.7784931	1.0000000	0.0971285	0.1060515	0.0751803	0.4938251	1.0000000
150	0.0891713	1.0000000	0.3241192	0.7784934	1.0000000	0.0923796	0.1060515	0.0751774	0.4938251	1.0000000
200	0.0891705	1.0000000	0.3241192	0.7784935	1.0000000	0.0904978	0.1060515	0.0751762	0.4938251	1.0000000
250	0.0891702	1.0000000	0.3241192	0.7784936	1.0000000	0.0898100	0.1060515	0.0751758	0.4938251	1.0000000
300	0.0891701	1.0000000	0.3241192	0.7784936	1.0000000	0.0895695	0.1060515	0.0751756	0.4938251	1.0000000
350	0.0891700	1.0000000	0.3241192	0.7784936	1.0000000	0.0894875	0.1060515	0.0751755	0.4938251	1.0000000
400	0.0891700	1.0000000	0.3241192	0.7784936	1.0000000	0.0894601	0.1060515	0.0751755	0.4938251	1.0000000
450	0.0891700	1.0000000	0.3241192	0.7784936	1.0000000	0.0894509	0.1060515	0.0751754	0.4938251	1.0000000
500	0.0891700	1.0000000	0.3241192	0.7784936	1.0000000	0.0894479	0.1060515	0.0751754	0.4938251	1.0000000
550	0.0891700	1.0000000	0.3241192	0.7784936	1.0000000	0.0997682	0.1060515	0.0751754	0.4938251	1.0000000
600	0.0891700	1.0000000	0.3241192	0.7784936	1.0000000	0.1097622	0.1060515	0.0751754	0.4938251	1.0000000
650	0.0891700	1.0000000	0.3241192	0.7784936	1.0000000	0.1145108	0.1060515	0.0751754	0.4938251	1.0000000
700	0.0891700	1.0000000	0.3241192	0.7784936	1.0000000	0.1163926	0.1060515	0.0751754	0.4938251	1.0000000
750	0.0891700	1.0000000	0.3241192	0.7784936	1.0000000	0.1170803	0.1060515	0.0751754	0.4938251	1.0000000
800	0.0891700	1.0000000	0.3241192	0.7784936	1.0000000	0.1173208	0.1060515	0.0751754	0.4938251	1.0000000
850	0.0891700	1.0000000	0.3241192	0.7784936	1.0000000	0.1174028	0.1060515	0.0751754	0.4938251	1.0000000
900	0.0891700	1.0000000	0.3241192	0.7784936	1.0000000	0.1174302	0.1060515	0.0751754	0.4938251	1.0000000
950	0.0891700	1.0000000	0.3241192	0.7784936	1.0000000	0.1174394	0.1060515	0.0751754	0.4938251	1.0000000
1000	0.0891700	1.0000000	0.3241192	0.7784936	1.0000000	0.1174424	0.1060515	0.0751754	0.4938251	1.0000000

0	0.0891922	1.0000000	0.3241198	0.7784909	1.0000000	0.1174454	0.1060515	0.0752057	0.4938256	1.0000000
50	0.0891786	1.0000000	0.2354493	0.7784925	1.0000000	0.1174443	0.0695147	0.0792369	0.3284167	0.6029205
100	0.0891733	1.0000000	0.1520440	0.7784931	1.0000000	0.1174440	0.0672960	0.1171391	0.1943138	0.2792691
150	0.0891713	1.0000000	0.1139020	0.7784934	1.0000000	0.1174439	0.1119576	0.1861006	0.1453503	0.1460154
200	0.0891705	1.0000000	0.0994443	0.7784935	1.0000000	0.1174438	0.1331210	0.2438189	0.1300688	0.0980706
250	0.0891702	1.0000000	0.0944188	0.7784936	1.0000000	0.1174438	0.1380387	0.2786193	0.1254584	0.0815458
300	0.0891701	1.0000000	0.0927555	0.7784936	1.0000000	0.1174438	0.1389487	0.2966825	0.1240783	0.0759375
350	0.0891700	1.0000000	0.0922217	0.7784936	1.0000000	0.1174438	0.1391026	0.3053357	0.1236660	0.0740450
400	0.0891700	1.0000000	0.0920539	0.7784936	1.0000000	0.1174438	0.1391281	0.3092848	0.1235431	0.0734078
450	0.0891700	1.0000000	0.0920020	0.7784936	1.0000000	0.1174438	0.1391325	0.3110306	0.1235065	0.0731934
500	0.0891700	1.0000000	0.0919860	0.7784936	1.0000000	0.1174438	0.1391334	0.3117853	0.1234957	0.0731213
550	0.0891700	1.0000000	0.1806513	0.7784936	1.0000000	0.1174438	0.2254367	0.3056505	0.3520890	0.4701766
600	0.0891700	1.0000000	0.2640549	0.7784936	1.0000000	0.1174438	0.1527152	0.2519256	0.5145670	0.7938198
650	0.0891700	1.0000000	0.3021965	0.7784936	1.0000000	0.1174438	0.1163250	0.1825644	0.5364039	0.9270708
700	0.0891700	1.0000000	0.3166540	0.7784936	1.0000000	0.1174438	0.1079973	0.1325007	0.5213116	0.9750147
750	0.0891700	1.0000000	0.3216795	0.7784936	1.0000000	0.1174438	0.1064146	0.1035290	0.5074792	0.9915391
800	0.0891700	1.0000000	0.3233428	0.7784936	1.0000000	0.1174438	0.1061248	0.0885232	0.4998397	0.9971474
850	0.0891700	1.0000000	0.3238766	0.7784936	1.0000000	0.1174438	0.1060686	0.0812467	0.4962991	0.9990398
900	0.0891700	1.0000000	0.3240444	0.7784936	1.0000000	0.1174438	0.1060561	0.0778684	0.4947990	0.9996770
950	0.0891700	1.0000000	0.3240963	0.7784936	1.0000000	0.1174438	0.1060529	0.0763473	0.4941971	0.9998914
1000	0.0891700	1.0000000	0.3241123	0.7784936	1.0000000	0.1174438	0.1060520	0.0756778	0.4939641	0.9999635

0	0.0891922	1.0000000	0.3241198	0.7784909	1.0000000	0.1174454	0.1060515	0.0752057	0.4938256	1.0000000
50	0.0714145	0.8359291	0.3375612	0.7812847	1.0000000	0.1049774	0.1143279	0.0553281	0.4991209	1.0000000
100	0.0525040	0.6634592	0.4240918	0.7971117	1.0000000	0.1526455	0.1554749	0.0322894	0.5291686	1.0000000
150	0.0454638	0.5742642	0.5589401	0.8202459	1.0000000	0.2902455	0.2041595	0.0204436	0.5708697	1.0000000
200	0.0460402	0.5360927	0.6739150	0.8403649	1.0000000	0.4433476	0.2356004	0.0161344	0.6039255	1.0000000
250	0.0490679	0.5211542	0.7458552	0.8538042	1.0000000	0.5540823	0.2507147	0.0149963	0.6237486	1.0000000
300	0.0519101	0.5156045	0.7836680	0.8614994	1.0000000	0.6177472	0.2569938	0.0148774	0.6339029	1.0000000
350	0.0538494	0.5136115	0.8015111	0.8654968	1.0000000	0.6497418	0.2594116	0.0149887	0.6386166	1.0000000
400	0.0549813	0.5129126	0.8093415	0.8674427	1.0000000	0.6644878	0.2603025	0.0151019	0.6406634	1.0000000
450	0.0555817	0.5126718	0.8126029	0.8683483	1.0000000	0.6708884	0.2606213	0.0151754	0.6415102	1.0000000
500	0.0558799	0.5125899	0.8139086	0.8687562	1.0000000	0.6735469	0.2607331	0.0152159	0.6418479	1.0000000
550	0.0849145	0.6766333	0.7929411	0.8646392	1.0000000	0.6588175	0.2476101	0.1376455	0.6357738	1.0000000
600	0.1061588	0.8490940	0.6771156	0.8441934	1.0000000	0.4996885	0.1944318	0.2157310	0.6025219	1.0000000
650	0.1076722	0.9382859	0.5331790	0.8194813	1.0000000	0.3234106	0.1471281	0.1945577	0.5599468	1.0000000
700	0.1023609	0.9764564	0.4303071	0.8010081	1.0000000	0.2136495	0.1226351	0.1509078	0.5282938	1.0000000
750	0.0970212	0.9913946	0.3730959	0.7898944	1.0000000	0.1589832	0.1123350	0.1170041	0.5100734	1.0000000
800	0.0933828	0.9969442	0.3452908	0.7839576	1.0000000	0.1345422	0.1083550	0.0964934	0.5009733	1.0000000
850	0.0912808	0.9989372	0.3328532	0.7810118	1.0000000	0.1242590	0.1068774	0.0854817	0.4968160	1.0000000
900	0.0901768	0.9996360	0.3275959	0.7796213	1.0000000	0.1200967	0.1063424	0.0799747	0.4950297	1.0000000
950	0.0896327	0.9998768	0.3254644	0.7789877	1.0000000	0.1184574	0.1061524	0.0773483	0.4942959	1.0000000
1000	0.0893765	0.9999587	0.3246277	0.7787066	1.0000000	0.1178251	0.1060861	0.0761379	0.4940047	1.0000000

0	0.0891922	1.0000000	0.3241198	0.7784909	1.0000000	0.1174454	0.1060515	0.0752057	0.4938256	1.0000000
50	0.0719010	0.9230588	0.3413819	0.7887073	0.6734478	0.1243229	0.1174066	0.0825147	0.5045905	1.0000000
100	0.0519795	0.8421790	0.5073376	0.7846916	0.3564248	0.1856562	0.1981902	0.1622195	0.5678285	1.0000000
150	0.0413598	0.8003509	0.7557287	0.7158923	0.1979998	0.3323084	0.3618814	0.3118356	0.6610778	1.0000000
200	0.0371809	0.7824504	0.9028725	0.5968978	0.1289301	0.5121384	0.5125710	0.4347633	0.7387896	1.0000000
250	0.0359587	0.7754449	0.9652437	0.5008829	0.1001441	0.6585605	0.5938901	0.5075130	0.7868046	1.0000000
300	0.0357864	0.7728424	0.9882541	0.4458225	0.0883468	0.7519713	0.6275460	0.5447313	0.8118814	1.0000000
