G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.8810929	0.9001881	0.5104238	1.0857666	0.8508762	0.1842682	1.0711354	0.2170202	0.9690765	1.0604253
0.7487541	0.7832577	0.4592055	1.1167213	0.8538258	0.2307874	0.9347586	0.1806604	1.0473046	0.8135268
0.9121842	0.6138860	0.0741304	0.7225704	0.3966467	0.0083423	0.0127224	0.0046920	0.4500742	0.8018133
0.9045252	1.0400960	0.7504564	0.8936651	0.8913247	0.1437298	1.0111913	0.4156048	1.0128764	1.0740577
0.4167167	0.7714617	0.8076536	0.9011070	0.9022769	0.1702528	0.9779796	0.4556803	0.9897681	0.9623575
0.9714376	0.9247435	0.5855089	0.9605567	0.8977296	0.0644864	1.0255417	0.4306212	0.9344292	0.9397882
0.7551943	0.9599760	0.8866661	0.8704639	0.9173392	0.6973706	1.0410884	0.4250070	0.9982832	0.9521346
0.8595077	0.9527404	0.4691238	0.9215738	0.8247899	0.5039834	1.0250909	0.2265959	0.9119613	0.9502784
0.8676511	0.8419917	0.5935526	1.0474558	0.7205612	0.1641867	1.0390953	0.3972614	0.9559653	0.8792103
0.8271957	0.9177671	0.5528656	1.0513544	0.7865382	0.5560724	0.8744959	0.3969328	0.9788181	0.8210602
