G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.9376007	0.9996437	0.5344004	0.6943024	0.5769384	0.9343279	1.0000000	0.7230742	0.5704333	0.7711211
0.8952522	0.9995059	0.4973607	0.7616007	0.3722757	0.9999998	1.0000000	0.8985699	0.6090044	0.7710908
0.9576143	0.9995445	0.4973826	0.7576710	0.3080030	0.9999998	1.0000000	0.8673577	0.3749567	0.7710955
0.8829763	0.9497066	0.7755914	0.6694289	0.6058896	0.9343080	1.0000000	0.7038525	0.3663509	0.7649001
0.9440777	0.9492701	0.5391541	0.7418091	0.4915625	0.9999997	0.8028006	0.8734917	0.3214875	0.7408995
0.9468964	0.9995531	0.4973875	0.8057111	0.4006290	0.9999998	1.0000000	0.7229126	0.3749581	0.7710965
0.9469630	0.9796452	0.6027086	0.7619380	0.5020627	0.9343051	0.2563412	0.5425542	0.1376355	0.4380462
0.8830241	0.9497163	0.4682844	0.7254751	0.5390803	0.9999997	1.0000000	0.7870306	0.6263155	0.8835510
0.8952666	0.9995729	0.5349396	0.6942640	0.5737193	0.9343129	1.0000000	0.7229197	0.7937937	0.8724715
0.8829763	0.9497066	0.5003736	0.6694289	0.6058896	0.9343080	1.0000000	0.7038525	0.6327857	0.8074030
