"Time"	YHR084W	YBR083W	YLR256W	YBR112C	YNL068C	YIR023W	YKL112W	YML027W	YOR028C	YPL248C
150	0.8820713	0.5286520	0.3064367	0.9114268	0.7269075	0.5227099	1.0691305	0.9692431	0.8093049	1.0474979
200	0.8600206	0.5285001	0.2655796	0.9381568	0.6917048	0.5756792	1.0041152	0.9000319	0.8187317	0.9836418
250	0.8857476	0.5186130	0.3090593	1.0871136	0.6896380	0.4909260	0.9957280	0.9732667	0.7971684	1.0708896
300	0.8243695	0.4936416	0.2457721	0.9594580	0.6970760	0.4764399	1.0493087	0.9240788	0.7973924	1.0495574
350	0.8150606	0.4403711	0.2646372	1.0026783	0.7246107	0.5292313	0.9949824	0.8576652	0.7541011	0.9222131
400	0.9114218	0.4708584	0.2525922	1.0222637	0.7244488	0.5826635	1.1109336	0.9456619	0.8136664	0.9628080
450	0.9289627	0.4561835	0.2127649	1.0440428	0.6942388	0.5586972	0.9560870	0.9547324	0.8527732	0.9549347
500	0.7974276	0.4852098	0.2162592	0.9874384	0.7474914	0.5616943	0.9904507	1.0243873	0.7586467	1.0657929
550	0.7259279	0.4184862	0.2476478	1.0233885	0.9714345	0.5677664	1.0599246	1.0418027	0.9614938	0.9699981
600	0.7507239	0.4361922	0.2560961	0.9933455	1.0446099	0.5730378	1.0368338	1.0174937	1.0043664	0.8798003
650	0.8330884	0.5194046	0.2598578	1.0429114	0.9627768	0.5838838	1.0998809	0.8981622	0.9338363	0.8824501
700	0.8514348	0.5000214	0.2461748	1.0351959	1.0195772	0.5081263	1.0251663	0.9380563	0.9843823	0.9296196
750	0.8452411	0.4677264	0.2259486	1.0348040	1.0351954	0.5023803	1.0462299	1.0070522	1.0042546	1.0366078
800	0.8594259	0.4778455	0.2479977	1.0403817	1.0010988	0.5100357	1.0616498	1.0234784	1.0316812	1.0350504
850	0.8411885	0.4310789	0.2221406	0.9626773	1.0309424	0.6179977	1.0054927	1.0514097	0.9768710	0.9327327
900	0.8445443	0.4679600	0.2183638	1.0001160	1.0951809	0.6043105	1.0346076	0.9719728	0.9485950	0.8938746
950	0.9070559	0.4926670	0.2361185	1.0501739	0.9998404	0.5563919	0.9709443	1.0446110	1.0781735	0.9417441
1000	0.9219573	0.5350640	0.2889592	1.0418840	1.0517302	0.5556114	1.0279754	0.9358708	1.1297508	0.9931076

0	0.9147780	0.4866522	0.2689477	1.1263849	1.0142592	0.6018584	1.0913797	1.0484643	0.9309606	0.9876947
50	0.9667277	0.4836975	0.1099470	0.9572060	1.0414295	0.5987828	0.9939163	1.0328165	0.9632179	0.9197655
100	0.8949337	0.5519681	0.0642230	1.0517398	1.0246018	0.5358667	1.0416587	1.0705092	1.0053180	0.8662550
150	1.0052925	0.3690019	0.0430265	0.9989243	0.9478761	0.5063437	0.9372130	0.9860446	1.0477817	0.8877991
200	0.8813274	0.3215483	0.0297014	0.9941984	0.9487171	0.4906246	0.9714529	1.0134775	1.0469773	0.8483239
250	0.8930787	0.2407476	0.0277470	1.1077034	1.0314597	0.5240945	0.9093741	1.0684306	1.0534652	0.9503021
300	0.9645772	0.2115720	0.0262062	0.9807901	1.0069251	0.4341339	0.9012867	1.0710379	0.9779766	0.9759725
350	0.8837060	0.1855930	0.0240561	1.0677715	1.0575669	0.4978015	0.9426987	1.0587768	1.0244543	0.9459992
400	0.8713048	0.1848771	0.0223967	0.9928829	1.0159248	0.5281233	0.9976364	1.1114241	0.9868595	0.8983055
450	0.9032381	0.1627226	0.0231232	0.9810583	1.0680677	0.5902804	1.0272351	1.0437324	0.9238924	0.8566477
500	0.8879979	0.1887547	0.0247762	1.0424442	1.0119228	0.5463552	0.9632381	0.9434252	1.0603470	0.8426056
550	0.7633611	0.2074191	0.1508910	1.0818694	1.0021736	0.5181431	0.9593720	0.9602747	1.0081285	1.1019667
600	0.7176086	0.3069778	0.2026879	1.0902030	1.0233688	0.5231716	0.9531427	1.0247466	0.9609787	1.1054502
650	0.7777986	0.3983164	0.2503209	0.9257862	1.0237621	0.5478422	0.9663009	0.9770911	0.9067256	1.0426548
700	0.7171227	0.4286773	0.2786288	0.9229450	0.9735615	0.5321471	0.9693171	1.0156972	0.9018142	1.0826875
750	0.8730155	0.4424007	0.3055092	0.9264303	1.1000557	0.5066109	0.9897202	0.9278871	1.0937106	1.0394384
800	0.7749032	0.4674457	0.2189408	1.0193928	1.0264918	0.5841228	0.9732224	0.9915605	1.0641259	0.9523946
850	0.8644558	0.5371617	0.2267728	0.9555699	1.0551537	0.6480726	1.1049589	0.9965070	1.1240821	0.9330538
900	0.8411117	0.5130594	0.2491351	1.0167592	0.9693946	0.6766121	1.0476572	0.9068610	1.0112676	0.9235372
950	0.8341923	0.5683953	0.2368844	0.9206695	0.9879504	0.5756396	1.0250052	0.9983732	0.9456757	1.0574400
1000	0.8290812	0.4737601	0.2412341	1.0312528	1.0405179	0.5019126	1.0285341	1.0294589	0.9024554	1.0983387

0	0.9147780	0.4866522	0.2689477	1.1263849	1.0142592	0.6018584	1.0913797	1.0484643	0.9309606	0.9876947
50	0.8715652	0.5317792	0.2105185	1.0331534	0.9957610	0.5284577	0.9458340	1.1193139	1.0405673	1.0393131
100	0.9146338	0.5052371	0.2600420	1.0422776	1.0027336	0.4687648	1.0663639	1.0065783	1.0630442	0.9268920
150	0.9418814	0.4929385	0.2114702	0.9756655	1.0037386	0.5243302	1.0427681	1.0285458	1.0541605	0.9342256
200	0.9017489	0.4567326	0.2197342	0.9889564	1.0338931	0.5648057	1.0387884	1.0697375	1.0684265	0.9783688
250	0.8388700	0.4480945	0.2668209	0.9930414	0.9581162	0.5214465	0.9672456	1.0340617	1.0054364	0.9520167
300	0.8761762	0.5003130	0.2561857	0.9471993	1.0373860	0.6457816	0.9852982	1.0005357	0.9635945	0.9273201
350	0.8516791	0.5522823	0.2972902	1.0316693	0.9193446	0.5583511	1.0025228	1.1000292	1.0046004	1.0552664
400	0.7592829	0.5511043	0.2523075	1.0174775	0.9276951	0.5621728	0.9318668	1.0943141	1.0402566	1.0785463
450	0.8702289	0.5815636	0.2031802	0.9322467	0.9626956	0.5596810	0.9736365	1.0136375	0.9487430	1.1096710
500	0.8502090	0.5041930	0.2526962	0.9141268	1.0115679	0.5561870	1.0207519	0.9387127	1.0711686	1.0595515
550	0.8661461	0.5152870	0.2759983	1.0276098	1.0577581	0.6253854	0.9635729	1.0097427	0.9360116	1.0445237
600	0.8432236	0.4715389	0.2842132	0.9321442	0.9032520	0.5293115	1.0259189	1.0287335	0.9690354	1.0275494
650	0.8527490	0.5150929	0.2790797	0.8964809	1.0471343	0.5540288	1.1457026	0.9683077	0.9952258	1.0673021
700	0.8788748	0.4787782	0.3035390	0.9793566	0.9866659	0.5917687	1.0353868	0.9241937	0.9468651	1.0216047
750	0.9209903	0.5627891	0.2476670	1.0391782	1.0384970	0.5823018	0.9857651	0.9801934	0.9698537	0.9702742
800	0.8592191	0.5162022	0.2254369	0.9908795	1.0519654	0.5462583	1.0466576	1.0097590	0.9474084	0.9932618
850	0.9066242	0.4172104	0.2466774	1.0680265	0.9854509	0.5302506	0.8936074	0.9736737	1.0384353	1.0472478
900	0.9239342	0.4622832	0.2416959	1.0549198	0.9493758	0.5425244	0.8406628	1.0080372	0.9829758	1.0007624
950	0.8164959	0.4511417	0.2655822	0.9858668	0.9539264	0.5271429	0.8884502	1.0147708	0.8959280	1.0332406
1000	0.7919911	0.5180907	0.2984883	0.9353909	0.9647311	0.5119672	1.0547370	1.0826701	0.9687431	1.0079495

0	0.9147780	0.4866522	0.2689477	1.1263849	1.0142592	0.6018584	1.0913797	1.0484643	0.9309606	0.9876947
50	0.9509440	0.4949836	0.2361076	0.2798107	0.9920539	0.5549748	0.9990919	1.0750196	0.8171161	0.9522691
100	0.9222863	0.5770213	0.4146995	0.0948978	1.0664875	0.6020477	1.0229595	1.0172521	0.8917659	0.9515349
150	0.9396843	0.6347376	0.5458837	0.0426850	0.9956313	0.5835948	0.9503407	1.0216582	0.7143025	1.0817054
200	0.9707369	0.7377449	0.8394675	0.0218974	1.1218404	0.5725338	0.9495430	1.0537156	0.7675640	0.9471727
250	0.9362634	0.7738968	0.9821151	0.0176592	1.0166638	0.5551852	0.9221520	0.9701101	0.8713250	0.9366531
300	0.9896160	0.8223732	0.9225087	0.0233053	1.0863267	0.5134542	1.0580497	1.0570063	0.8143487	1.0230078
350	0.9647687	0.8123874	0.9959349	0.0202983	0.9919986	0.5354220	1.0809739	1.0693481	0.8676525	1.0046048
400	0.9539608	0.7761250	1.0130383	0.0278203	0.9897015	0.5748050	0.9966581	1.0050375	0.8085494	1.0011408
450	0.8476639	0.7397954	0.9956592	0.0233972	1.0063478	0.5212570	0.9144239	1.0213653	0.6987193	0.9857260
500	1.0022218	0.8150806	1.0162449	0.0344915	0.9939202	0.4648813	0.9833736	0.9816177	0.7317391	0.9967505
550	0.9000887	0.7062403	0.8185348	0.7768884	1.0271667	0.5592805	0.9581892	0.9768492	0.8480963	0.9396528
600	0.9004042	0.7015948	0.5564609	0.8361751	0.9734769	0.5454883	0.9611240	0.8893895	0.9778201	0.9538061
650	0.9328809	0.7351352	0.4414008	0.9542549	0.9916446	0.5204752	0.9815013	0.9609972	1.0085064	1.0496868
700	0.9551562	0.6958196	0.3137952	0.9795990	1.0419488	0.5378694	0.9617552	0.9758896	0.9395747	1.0229345
750	0.9118959	0.7602968	0.2865492	1.0245662	1.0881113	0.4916764	0.9750650	0.9831322	1.0041359	0.9611924
800	0.9276058	0.6022579	0.2274296	1.0103893	0.9786104	0.4659430	0.9430325	1.0295745	1.0666137	1.0523844
850	0.8225116	0.5139077	0.2434044	1.0878555	0.9638753	0.4511439	0.9487265	0.9777186	1.0476796	0.9519126
900	0.8831027	0.5224890	0.2517487	1.0777985	0.9789339	0.5429711	1.0181751	0.9737565	1.0581044	1.0456543
950	0.8475437	0.5219331	0.2591006	0.9891622	1.0387091	0.5475126	1.0579279	0.9878728	1.1764344	1.0413267
1000	0.8026416	0.5298219	0.2486605	0.9422496	0.9446364	0.5744232	1.0110950	0.9702804	1.0485460	1.0771482

0	0.9147780	0.4866522	0.2689477	1.1263849	1.0142592	0.6018584	1.0913797	1.0484643	0.9309606	0.9876947
50	0.9318006	0.7508102	0.2851618	0.5825288	0.9682865	0.4930587	0.3521018	0.9902356	1.0350672	0.5567796
100	0.8729381	0.9355956	0.3251122	0.5794090	0.9288772	0.3130155	0.1674365	0.9509211	1.0489926	0.5304362
150	0.9822262	0.9114645	0.3518694	0.5269359	1.0500963	0.2098490	0.1135365	1.0041750	1.0650255	0.5182142
200	0.9556293	0.9863128	0.3777117	0.5835776	1.0969994	0.1686018	0.1030896	0.9416579	1.0230958	0.6137387
250	0.9818103	1.0359856	0.4010103	0.5782339	0.9692185	0.1342986	0.0989088	0.9462875	1.0088122	0.5665254
300	0.9538774	0.9360424	0.4167610	0.5128195	1.0379704	0.1060006	0.1278883	1.0861760	1.0635336	0.5291410
350	0.9604989	1.0436976	0.4057617	0.5142875	0.9756900	0.1076921	0.1133868	1.0249615	1.1299629	0.5621821
400	0.9317410	0.9852880	0.4234678	0.5842264	0.9632491	0.1086358	0.1668837	0.9765708	0.9948401	0.4643726
450	0.8959778	0.9033774	0.3810417	0.5490321	1.0110525	0.1511341	0.1295535	0.9937069	0.9555592	0.5187644
500	1.0007841	0.9613105	0.3895346	0.6005802	1.0821295	0.1243284	0.1378223	1.0360838	1.0457008	0.4645863
550	1.0168165	0.7234704	0.3399283	0.9357616	1.0646232	0.2564594	0.7415773	1.0741804	1.0274263	0.9039560
600	0.9337296	0.6423991	0.2837645	0.9828632	0.9773690	0.4350446	0.9307393	1.0647478	1.0322021	0.9969086
650	0.8915697	0.5735197	0.2756175	1.0407477	1.0643738	0.4593899	0.9498569	0.9393076	1.0073592	1.0604219
700	0.8189581	0.5433771	0.2733706	0.9489953	1.0144203	0.4726215	1.0146143	0.9704965	0.9492155	0.9697504
750	0.8749655	0.5279966	0.3151855	1.0072933	0.9772121	0.5116143	0.9555396	0.9745134	0.9558314	0.9590639
800	0.8679343	0.5660354	0.2704443	0.9802366	0.9689454	0.5631107	0.9475821	0.9848752	1.0158659	1.0524588
850	0.9631476	0.5429365	0.2394024	1.0064651	0.9672322	0.4629536	1.0024262	1.0367085	0.9537873	1.0465140
900	0.8663019	0.5077588	0.2233328	0.9831640	1.0258150	0.5149204	1.0682083	0.9787523	1.0287330	0.9705486
950	0.9645120	0.5546057	0.2609531	1.0083954	0.9705592	0.5241081	1.0085276	1.0355976	0.9917676	1.0104529
1000	0.9516962	0.5442215	0.3028371	0.9726989	1.0174739	0.5756280	0.9640290	0.9752748	0.9688345	1.0481816

0	0.9147780	0.4866522	0.2689477	1.1263849	1.0142592	0.6018584	1.0913797	1.0484643	0.9309606	0.9876947
50	0.8495739	0.5062008	0.2725177	0.6845762	0.8754882	0.4993430	0.4128252	1.0506693	0.6030543	0.9951777
100	0.8746770	0.5714122	0.3273692	0.5665840	0.8341769	0.3934261	0.2153075	0.8987280	0.5240215	0.9509711
150	0.8633431	0.5653147	0.3362229	0.5140988	0.7993907	0.2583438	0.1777411	0.9292957	0.5086822	0.9802885
200	0.9278423	0.5450055	0.4154058	0.5374805	0.8506060	0.1930364	0.1717123	0.9400868	0.4724276	1.0020885
250	0.8088456	0.6095429	0.3396348	0.5013387	0.8602609	0.1947853	0.1980243	0.9709848	0.4534874	1.0012744
300	0.8744599	0.6669377	0.4096683	0.5294567	0.8284438	0.1340620	0.2013553	1.0466476	0.4212780	0.9738021
350	0.8727836	0.6866231	0.4229062	0.4732800	0.8038639	0.1496698	0.2040755	1.0615098	0.4964721	1.0178296
400	0.9217670	0.6877897	0.4536739	0.5085950	0.8649858	0.1500493	0.1831337	1.0893940	0.4445792	1.0497532
450	0.8867196	0.6640763	0.4521146	0.4842057	0.8531195	0.1802186	0.2198070	0.9928815	0.4227085	0.9295374
500	0.8629242	0.6979018	0.4970594	0.5166258	0.7902626	0.1784677	0.2320302	0.9778920	0.4534791	1.0383049
550	0.8916678	0.6188411	0.4642693	0.8287117	0.9750112	0.3245716	0.8026915	1.0373959	0.8446911	1.0073647
600	0.8180706	0.6222667	0.4489398	0.9570533	0.9578149	0.4711321	0.8799244	1.0418746	1.0736305	1.0662343
650	0.8403436	0.6556027	0.3154309	0.9245099	0.9734250	0.5178398	0.9053358	1.0595456	0.9993415	0.9658260
700	0.9568862	0.6420424	0.3136515	1.0620879	0.9512296	0.5526975	0.9970372	1.0060744	0.9489012	0.9814767
750	0.9241388	0.6776558	0.3102749	1.0912191	1.0165220	0.5273521	1.0526347	1.0252371	0.9286415	0.9633053
800	0.8185218	0.6538825	0.2975587	0.9703265	1.0222528	0.5343611	1.0019017	1.0737223	0.8832956	0.9867905
850	0.8342541	0.6102063	0.3110818	0.9835946	0.9663779	0.5462341	1.0627737	0.9849968	0.9563629	0.9847651
900	0.8868396	0.5412761	0.2639877	0.9825999	1.0565621	0.5225432	1.0251934	1.0864960	1.0683161	0.9902325
950	0.9244968	0.5323794	0.2429453	1.0399099	0.9707207	0.5497357	0.9985273	1.0669159	1.0929550	0.9414916
1000	0.9549567	0.5538895	0.2658798	1.0796494	1.0048156	0.5414078	0.9684220	1.0065790	1.0402259	0.9400059

0	0.9147780	0.4866522	0.2689477	1.1263849	1.0142592	0.6018584	1.0913797	1.0484643	0.9309606	0.9876947
50	0.8251323	0.4803036	0.2707605	0.7024931	0.9801416	0.5189782	1.0424898	1.0400032	0.9635903	0.9977705
100	0.8291879	0.5036973	0.3052822	0.6171569	0.9795526	0.6202070	0.9418930	0.9715986	0.9665447	0.9857589
150	0.9153605	0.5464527	0.3172376	0.6360245	1.0435749	0.6174914	0.9203202	0.9932552	1.0221028	1.0104279
200	0.8566780	0.5762179	0.2731027	0.6442372	1.0255154	0.5268339	0.9664920	0.9460367	1.1141418	1.0995842
250	0.8550831	0.5725767	0.3098081	0.5924294	1.0197767	0.5314605	1.0513960	1.1410822	1.0428714	1.1084317
300	0.8471645	0.5477348	0.3595888	0.5821013	1.0714476	0.5204585	1.0231233	1.0986684	1.0357857	1.0574903
350	0.8505617	0.5897367	0.4262535	0.6257923	1.0271118	0.5775310	0.9675023	1.0796218	0.9059011	0.9862350
400	0.8693677	0.6392490	0.4376321	0.6647572	0.9956667	0.6094627	1.0496934	0.9743572	1.0710290	0.9394514
450	0.8818978	0.6436768	0.3779138	0.6039290	0.9846185	0.5586027	0.9472680	0.9916367	0.9782815	0.9629189
500	0.9508916	0.6607832	0.3801152	0.5770294	0.9874015	0.5648536	0.8737666	1.0656902	1.1148742	0.9997572
550	0.9645724	0.6453007	0.4332110	0.9723999	1.0176632	0.4982925	1.0121450	1.0931157	1.0922738	0.8743468
600	0.8814491	0.6088918	0.4097442	0.9751375	0.9457234	0.5031220	1.0071227	0.9645706	1.0438046	0.9606463
650	0.9024317	0.6508614	0.2850064	0.9535661	1.1069880	0.5580570	1.0199462	1.0117477	1.0283199	1.0530028
700	0.8503253	0.6292350	0.3305516	0.9982459	1.0704479	0.5022189	1.0967046	1.0463473	1.0602145	0.9965915
750	0.8873850	0.5815946	0.2794517	0.9303556	1.0193674	0.5716218	0.9865423	0.9781667	1.0434004	0.9792249
800	0.8473557	0.5932415	0.2454851	0.9919195	1.0314910	0.5563449	1.0745863	0.9944764	1.0658642	1.0613289
850	0.8900089	0.5153667	0.2837502	0.9828134	1.0649603	0.5468258	0.9618807	1.0158042	1.0023707	0.9831580
900	0.8831864	0.5624624	0.2520057	0.9681290	1.0175927	0.6421336	0.8835910	1.0248094	1.0055091	1.0064084
950	0.8245206	0.4872576	0.1816995	0.9786685	1.0257389	0.5384970	0.9824788	1.0010724	1.0082807	0.9762998
1000	0.8077587	0.4377248	0.1970895	1.0964616	0.9730262	0.5327178	0.9827079	0.9767657	1.0909078	0.9937818
