YNL216W	YBR049C	YDL020C	YKL062W	YDR216W	YDR451C	YMR016C	YNL167C	YGL181W	YGL071W
0.1945031	0.4851351	0.6868905	1.0000000	0.6326152	0.9945880	0.0509714	0.1100118	0.0447176	1.0000000
