"Time"	YKL015W	YKL109W	YGL035C	YGL209W	YCR065W	YER040W	YEL009C	YDR259C	YPL177C	YML099C
200	0.3388030	0.3369873	0.3052167	0.0071605	1.0103952	0.5095445	0.4581328	0.5481681	1.0325935	0.6034994
250	0.3427414	0.3887372	0.2843394	0.0039299	1.0569311	0.5453492	0.3853769	0.5552582	0.9666877	0.5273296
300	0.4084218	0.4508849	0.2190216	0.0000106	1.1294505	0.5788799	0.4275508	0.4816524	0.9096588	0.5195890
350	0.3535863	0.4461814	0.2283394	0.0001392	1.0591857	0.4729229	0.4376297	0.4789263	0.9350635	0.4991040
400	0.3523938	0.4312784	0.2632879	0.0013541	1.0450446	0.5167115	0.4448764	0.5344964	0.8544533	0.3701878
450	0.3317370	0.4374135	0.2324673	0.0011952	1.0235482	0.5026476	0.3221860	0.5033474	0.9184829	0.4337838
500	0.3921853	0.4107428	0.2255248	0.0018934	1.0512314	0.4848245	0.2844938	0.5418999	0.9743859	0.4499035
550	0.4438193	0.3720817	0.1309523	0.0174612	0.9759819	0.4112837	0.3409913	0.5224284	1.0547063	0.5914912
600	0.4311120	0.2940434	0.0577289	0.0599509	0.9352503	0.4034253	0.3410718	0.5824818	0.9826472	0.8103147
650	0.4418748	0.3105578	0.0415230	0.0532091	0.9561934	0.4728317	0.3582907	0.5586757	0.9566143	0.8524887
700	0.3995790	0.2604887	0.0399699	0.0852580	1.0236974	0.4509964	0.4342323	0.6019893	0.9565718	0.9811575
750	0.4072697	0.2396615	0.0280462	0.0579896	1.0861630	0.4359171	0.4515197	0.5979845	0.9563369	1.0201367
800	0.4037598	0.2412292	0.0401856	0.0427001	1.1058817	0.4428741	0.4253658	0.5648485	0.9277534	1.0677507
850	0.3356198	0.2736293	0.0336804	0.0542870	1.0646472	0.4899055	0.4299953	0.4319846	0.8938322	1.0453896
900	0.3607552	0.3456845	0.0207228	0.0662690	0.9367158	0.4998360	0.2962263	0.4125869	0.9452713	1.0449576
950	0.3973443	0.2436814	0.0255487	0.0560013	0.9749204	0.3774218	0.2407984	0.4489213	1.0568875	1.0053100
1000	0.4255349	0.2882610	0.0412968	0.0657339	1.0035426	0.3078580	0.2563125	0.5051964	0.9951238	1.0389636

0	0.3170701	0.2603182	0.0397650	0.0611569	0.9769388	0.6651770	0.5657293	0.5595136	0.9793832	0.9924092
50	0.2762947	0.2434179	0.0567601	0.0313685	1.0870513	0.6854684	0.4906784	0.5309654	1.0783402	0.9986466
100	0.2631483	0.2550221	0.0252035	0.0162172	1.0540503	0.7756376	0.5079668	0.5576309	1.0545382	1.0175633
150	0.2399213	0.2330974	0.0062376	0.0068175	1.0095184	0.7423548	0.6287763	0.5478751	1.0987298	0.9328807
200	0.2110637	0.2229924	0.0101902	0.0036959	1.0569384	0.8009438	0.6613902	0.5170408	0.9966498	1.0141690
250	0.2044316	0.2300380	0.0100820	0.0058881	0.9638154	0.7871407	0.6563060	0.5083930	1.0804453	1.0399803
300	0.1900968	0.2223094	0.0116148	0.0016177	0.9098590	0.7674695	0.6135962	0.5435482	1.0443029	0.9775879
350	0.2246595	0.2517337	0.0177086	0.0006924	0.9208753	0.9116136	0.5880057	0.5230041	1.0147594	1.0448382
400	0.2163768	0.2397508	0.0148771	0.0000797	1.0199495	0.8728941	0.6482268	0.5622412	1.0345798	0.9692401
450	0.1941285	0.2497260	0.0231095	0.0000921	0.9579419	0.8943561	0.6592683	0.5536926	1.0341153	0.9409408
500	0.1948041	0.2823311	0.0044332	0.0009875	1.1130362	0.8738976	0.6233851	0.5810449	0.9668521	0.8977403
550	0.2287933	0.2413944	0.0042488	0.0322906	1.0143871	0.8339503	0.6826269	0.5739756	1.0294035	0.8785524
600	0.2929909	0.2287078	0.0158744	0.0491212	1.1037693	0.7720647	0.6594605	0.6195724	1.0379811	1.0054717
650	0.3254708	0.2158206	0.0124509	0.0486656	1.0925749	0.7672271	0.6794729	0.5739847	1.0351481	0.8935377
700	0.2407638	0.2265739	0.0107847	0.0650128	1.0204551	0.8246262	0.7087241	0.5735934	1.0804388	0.9390997
750	0.2681827	0.2293288	0.0167248	0.0621254	1.0229747	0.8280123	0.7361741	0.6088999	1.1675193	0.9772491
800	0.2797634	0.2237798	0.0428680	0.0645935	1.0923347	0.8146980	0.6281588	0.5557222	1.0219251	1.0667461
850	0.2415515	0.2656541	0.0307451	0.0643743	1.0630482	0.7671373	0.7143302	0.5030239	1.0279430	1.0422110
900	0.2340902	0.2564623	0.0202825	0.0853567	1.0078793	0.7350451	0.5744159	0.5493761	0.9995767	1.1033082
950	0.2420497	0.2491123	0.0568173	0.0463509	1.0617720	0.7176764	0.5813912	0.5642177	0.8615834	1.0318682
1000	0.2920327	0.2339893	0.0494164	0.0287238	1.0332652	0.6997314	0.5932416	0.5446560	0.9334716	1.0785343

0	0.3170701	0.2603182	0.0397650	0.0611569	0.9769388	0.6651770	0.5657293	0.5595136	0.9793832	0.9924092
50	0.2675367	0.2545741	0.4077663	0.0262453	0.9764401	0.7485895	0.4446748	0.5426116	0.8826727	0.9566298
100	0.2608437	0.3246481	0.6869250	0.0115046	1.0577204	0.6840638	0.4768095	0.5807406	0.9985542	1.0558066
150	0.2822723	0.3962544	0.7904484	0.0008549	0.9834222	0.6397461	0.5234314	0.5804854	1.0533598	1.0179643
200	0.3340407	0.4630383	0.8630262	0.0027316	1.0815677	0.6355823	0.5231072	0.6051097	1.1275987	1.0722167
250	0.3386260	0.4877780	0.8415383	0.0021630	1.0051161	0.7171997	0.5132928	0.5748894	1.1459547	1.0439046
300	0.3568134	0.5005766	0.8627391	0.0001994	0.9810063	0.7558210	0.5373573	0.5908784	0.9992626	0.9399104
350	0.3105667	0.5442160	0.9665746	0.0004479	0.9863771	0.7368591	0.5873402	0.5610673	1.0420823	1.1213988
400	0.3276807	0.4564179	0.7699243	0.0000000	1.0074762	0.6771946	0.5929812	0.6079498	1.0659714	1.0965847
450	0.3805236	0.4320578	0.9337365	0.0001927	0.9545335	0.6006575	0.5658628	0.6148266	1.0781347	1.0248888
500	0.3862940	0.5095093	0.8821691	0.0006131	0.9017100	0.5814835	0.6447823	0.5523877	1.0575325	1.0523446
550	0.3835158	0.6492346	0.4481307	0.0109261	0.9292519	0.6343474	0.5815771	0.5356083	1.0949825	0.9337285
600	0.4145225	0.6228099	0.2003952	0.0280024	0.9419303	0.6170258	0.4936490	0.5336618	1.0539055	0.9503117
650	0.4457993	0.5194235	0.0903479	0.0345478	0.9909062	0.5824168	0.4771463	0.5673207	1.0640868	1.0260828
700	0.4014171	0.3558392	0.0583306	0.0355244	0.9984099	0.5569775	0.5170601	0.5331511	1.0774006	1.0636261
750	0.3049223	0.3074520	0.0408839	0.0550671	0.9932784	0.5168929	0.4501599	0.5341508	1.0143923	1.0864197
800	0.2753696	0.2918824	0.0200165	0.0740003	1.0520360	0.6064458	0.4384070	0.5500115	1.0056564	1.0701680
850	0.3591043	0.2424213	0.0426140	0.0570268	0.9164961	0.5572129	0.4842472	0.5340982	1.0243249	1.1469312
900	0.3156378	0.2107849	0.0540149	0.0483841	0.9444667	0.5528735	0.4639539	0.5118921	1.0361811	1.1173229
950	0.2800936	0.2244459	0.0568684	0.0562543	1.0086000	0.5817325	0.4783376	0.5258800	1.0447791	0.9918922
1000	0.3210178	0.2244433	0.0397897	0.0368664	1.0788638	0.6533907	0.4630071	0.5529993	0.9433592	1.0883655

0	0.3170701	0.2603182	0.0397650	0.0611569	0.9769388	0.6651770	0.5657293	0.5595136	0.9793832	0.9924092
50	0.3018112	0.2600868	0.0189529	0.0489331	1.1852068	0.6767810	0.5555792	0.7332104	1.0723961	0.9111150
100	0.2846687	0.2073313	0.0332119	0.0488127	1.0154373	0.6821390	0.6165718	0.9357142	1.1101788	1.0042687
150	0.2510721	0.2075153	0.0321008	0.0470878	1.1329987	0.7894535	0.8110518	0.9892710	1.0419810	0.9858801
200	0.2387855	0.2089372	0.0347944	0.0458142	1.0601983	0.7209257	0.8578125	0.9963431	1.0125198	0.9881567
250	0.2033299	0.2077037	0.0414359	0.0692478	0.9974106	0.7698979	0.9196142	1.0173307	0.9565966	1.0209494
300	0.2334344	0.1593798	0.0377235	0.0868117	1.0418737	0.8240533	0.9844268	0.9641548	0.9904175	1.0560907
350	0.1945138	0.1530795	0.0664216	0.0751424	1.0571062	0.7811416	0.8913670	0.9795712	0.9834140	1.0128554
400	0.1971837	0.1739118	0.0401420	0.0789874	1.1244670	0.7957197	0.9880560	0.9155055	0.9409219	0.8938236
450	0.2620352	0.1647534	0.0334252	0.0925056	1.1131609	0.8452818	0.9469913	0.9506849	0.9519135	0.9319985
500	0.2786061	0.1573795	0.0391015	0.1034137	1.1365721	0.8607218	0.9556735	0.9439176	1.0321425	1.0231580
550	0.2316130	0.1683473	0.0566458	0.1045683	1.0839018	0.9019413	0.8694692	0.7635796	1.0036288	1.0529044
600	0.2169982	0.2187154	0.0761295	0.0749478	1.0597427	0.8666955	0.8021514	0.6334820	0.9591504	1.0694859
650	0.2337133	0.2507800	0.0433275	0.0661549	1.0564721	0.8055359	0.8289456	0.5068948	1.0409606	1.0797582
700	0.2478424	0.2147450	0.0484885	0.0725472	1.0494871	0.8360646	0.6867127	0.5369253	0.8974999	1.0583204
750	0.2497362	0.2025235	0.0430673	0.0596511	1.0232131	0.7436810	0.5951203	0.5092447	0.9485081	1.1840616
800	0.2610705	0.2772255	0.0362473	0.0273336	1.0967935	0.7004160	0.6715395	0.5105351	1.0279330	1.0542671
850	0.2707440	0.2376132	0.0308540	0.0496399	1.1191287	0.7557485	0.5829174	0.5563522	0.9243267	1.0477948
900	0.3365251	0.2881971	0.0254908	0.0410372	1.0644941	0.6727887	0.5689813	0.5131758	0.9531828	1.0292236
950	0.3021328	0.2647743	0.0385708	0.0694846	1.0384469	0.5835113	0.5873114	0.4802680	0.9562118	1.0894952
1000	0.2436084	0.2599898	0.0477048	0.0763486	1.0319786	0.6470713	0.4885978	0.5099256	0.9492797	1.0412285

0	0.3170701	0.2603182	0.0397650	0.0611569	0.9769388	0.6651770	0.5657293	0.5595136	0.9793832	0.9924092
50	0.3151812	0.2809308	0.0464938	0.0561672	1.0069213	0.7728160	0.4955752	0.5905072	1.0189961	0.9851002
100	0.3823013	0.2184339	0.0421694	0.0934702	1.0460647	0.9254153	0.5335572	0.5807707	1.0193940	0.9587169
150	0.3086942	0.2469936	0.0389812	0.0799862	0.9373212	0.9278345	0.6208376	0.5001714	0.9796763	0.9534963
200	0.3521528	0.2267050	0.0618855	0.0471449	1.0882475	1.0660023	0.6663912	0.5706690	0.9954257	1.0249784
250	0.3372542	0.2099194	0.0496770	0.0405067	1.1108024	1.1332443	0.5829365	0.6036413	1.1019129	0.9663079
300	0.3111914	0.2601250	0.0489716	0.0458274	1.1331627	1.0242533	0.7212401	0.5774099	1.0672182	0.9839807
350	0.2785940	0.2661224	0.0415951	0.0426323	1.0358863	0.9720002	0.7892855	0.6109487	0.9708731	1.0014096
400	0.2902175	0.2692757	0.0230909	0.0456325	0.8673715	1.0236105	0.6656673	0.5803791	0.9361318	0.9903670
450	0.2997228	0.2807647	0.0387394	0.0382215	0.9782303	1.0986134	0.8051771	0.5223812	0.9588269	1.0657442
500	0.2313003	0.2121890	0.0352399	0.0540565	0.9731860	1.0091335	0.7703670	0.5134014	1.0160001	0.9140819
550	0.2551856	0.2107734	0.0214860	0.0524982	1.0204664	0.8690204	0.7845739	0.6328122	1.0459540	0.9130764
600	0.2680287	0.2452619	0.0153266	0.0497615	0.8628460	0.8236484	0.6503504	0.5758743	1.0681366	0.9509718
650	0.2356447	0.2149263	0.0208895	0.0805603	0.8513014	0.7960559	0.7619375	0.5726212	1.0478404	0.8620874
700	0.2101885	0.2068847	0.0556243	0.0753248	0.9551645	0.7595464	0.6606887	0.6288335	0.9997238	0.9279727
750	0.2430317	0.2415229	0.0420437	0.0706284	1.0044591	0.8739997	0.6890365	0.6736277	1.0514507	0.9240758
800	0.2624817	0.2532556	0.0308239	0.0445864	0.9076438	0.8029997	0.7499556	0.6379244	1.0487539	0.9935421
850	0.2508436	0.2332856	0.0330727	0.0578644	0.8683692	0.7595294	0.7305665	0.5806242	0.9871072	0.9652299
900	0.2534294	0.2019126	0.0323754	0.0495363	0.9541132	0.7960144	0.7173900	0.5737122	1.0084137	0.9490613
950	0.2728642	0.1951785	0.0340997	0.0711229	1.0038707	0.7249294	0.6281212	0.6187016	1.0227380	0.9736612
1000	0.3195324	0.2109665	0.0445937	0.0891512	1.0039780	0.7734737	0.6230974	0.5694879	1.0098079	1.0022731

0	0.3170701	0.2603182	0.0397650	0.0611569	0.9769388	0.6651770	0.5657293	0.5595136	0.9793832	0.9924092
50	0.2800818	0.2012287	0.0327979	0.0403118	1.1242676	0.7949445	0.5507142	0.5323222	0.9667658	1.0489069
100	0.2451161	0.1996890	0.0178251	0.0247767	0.9915157	0.8278614	0.5709259	0.5077232	1.0059826	1.1113545
150	0.2649488	0.1916741	0.0229758	0.0110715	0.9476517	0.8673011	0.5943408	0.5474684	1.0134326	1.0385330
200	0.2741108	0.1852699	0.0187155	0.0044634	1.0118319	0.9673971	0.6559080	0.5583233	1.0908159	1.0212884
250	0.2284193	0.2325253	0.0126187	0.0033530	1.0397606	1.0396730	0.6132778	0.5218262	1.0344466	1.0021674
300	0.2514388	0.2390894	0.0170115	0.0022911	1.1077418	0.8261501	0.6796818	0.5541559	1.0408046	0.9352576
350	0.2840186	0.2208862	0.0146816	0.0014734	1.0717477	0.8890228	0.6782222	0.5152285	0.9772989	0.9559358
400	0.2250376	0.2853396	0.0101435	0.0030007	1.0296274	0.9134041	0.6557595	0.4953085	0.8920380	0.9833046
450	0.2517413	0.2202612	0.0101935	0.0001453	1.1660312	0.9504851	0.7332088	0.5092740	0.9290349	1.0356602
500	0.2521920	0.1988354	0.0195236	0.0036898	1.1484762	0.9206820	0.7086382	0.5599148	0.9818285	1.0311296
550	0.2484175	0.2528808	0.0176801	0.0136877	1.1720664	0.8630382	0.7288068	0.5551024	0.9559717	1.0210126
600	0.2515962	0.2126633	0.0074795	0.0357471	1.1054556	0.7931853	0.7220921	0.5682721	1.0010022	1.0784489
650	0.2604786	0.2303134	0.0230301	0.0407586	1.1771331	0.8370582	0.7437648	0.6006489	1.0094454	0.9797965
700	0.2374849	0.2171824	0.0529509	0.0586814	0.9894477	0.8320339	0.6426526	0.5805315	0.9918983	0.9476151
750	0.2630202	0.2261103	0.0321497	0.0517817	1.0683317	0.8528904	0.6561018	0.5047538	1.0229505	1.0662739
800	0.2516816	0.2715810	0.0284502	0.0635408	1.0512672	0.8202110	0.5779439	0.5434357	1.0668697	0.9117113
850	0.3223779	0.2217408	0.0399519	0.0566795	1.0350890	0.7498498	0.6567168	0.5954988	0.9980376	0.9340739
900	0.2785282	0.2100807	0.0337390	0.0615193	1.0948021	0.8071625	0.6756907	0.5620722	1.0053077	1.0076335
950	0.3063404	0.2790924	0.0547562	0.0628493	1.0157754	0.7290698	0.6603359	0.5333864	1.1049676	0.9808344
1000	0.2843844	0.2386436	0.0513308	0.0816589	0.9631620	0.7727374	0.5710168	0.5557990	1.0586390	1.0339423

0	0.3170701	0.2603182	0.0397650	0.0611569	0.9769388	0.6651770	0.5657293	0.5595136	0.9793832	0.9924092
50	0.2592124	0.2500328	0.0498431	0.0466769	1.1117857	0.7077141	0.5833595	0.6966848	1.0323202	0.9188240
100	0.2702148	0.1759158	0.0320172	0.0310774	0.9592119	0.7390474	0.7822722	0.7536217	1.0123170	0.9206493
150	0.2659828	0.1746674	0.0350779	0.0062236	1.0156479	0.8698999	0.8696151	0.8019261	0.9324309	1.0085491
200	0.2308320	0.1957525	0.0261501	0.0015718	1.0352794	0.8046581	1.0092432	0.9378643	1.0471583	1.0225314
250	0.2353337	0.2560949	0.0205332	0.0002730	1.0020000	0.7987920	1.0037401	0.9241009	1.1434683	1.0920331
300	0.2135215	0.2557501	0.0180584	0.0001029	1.0861485	0.8635756	1.0037511	0.9789739	1.0929665	1.1182464
350	0.2134668	0.2111037	0.0109181	0.0004986	1.0950604	0.8386649	0.9355727	0.8813036	0.9363444	1.0876163
400	0.2217158	0.1727837	0.0246712	0.0008024	0.9981643	0.7901283	0.9835726	0.8584275	0.9949670	0.9412675
450	0.2354536	0.1591738	0.0251854	0.0019218	0.9732393	0.7821573	0.9766375	0.8031208	1.0516012	0.9192953
500	0.2432142	0.1820710	0.0250205	0.0000309	0.9656618	0.8132604	0.9441894	0.7724554	0.8886205	0.9187284
550	0.2446815	0.1762785	0.0190128	0.0316766	1.0552989	0.8377771	0.8807981	0.7207731	1.0061118	0.9520113
600	0.2411587	0.1506893	0.0281501	0.0439358	1.0385536	0.9708094	0.8572653	0.5954775	1.0320450	1.0100486
650	0.2274322	0.1733405	0.0238857	0.0691710	0.9483455	0.9776864	0.8722363	0.6318755	1.1637487	0.9215674
700	0.2452705	0.2248135	0.0237945	0.0755137	0.9688170	0.8748711	0.8230603	0.6235969	1.0672686	1.0441684
750	0.2203992	0.2312576	0.0167041	0.0728462	1.0301566	0.8972905	0.7352225	0.6585444	1.1790965	0.9057840
800	0.2031069	0.2461347	0.0281631	0.0535625	0.9522515	0.8430559	0.7467377	0.6276148	0.9377986	0.8837639
850	0.2216380	0.2433369	0.0384727	0.0672733	0.9437249	0.8695988	0.8190874	0.5120275	0.9912550	0.9876349
900	0.2529175	0.2782487	0.0369954	0.0580923	1.0256484	0.8184340	0.6689945	0.5098771	0.9583414	0.9837752
950	0.2604852	0.2929275	0.0354699	0.0394630	1.0585749	0.8131257	0.7747466	0.5094587	1.0731983	0.9865503
1000	0.2077565	0.3106253	0.0288328	0.0559749	1.1016111	0.7808496	0.6471983	0.5336488	1.1165855	0.9870252
