YKL185W	YLR131C	YIL131C	YDR501W	YNL216W	YBR049C	YDL020C	YKL062W	YDR216W	YDR451C
0.0	0.021276621176773314	0.0	0.030366409817053557	0.019583512323326467	0.021242892706480974	0.02914509124150747	0.018808203762744613	0.01843236432927689	0.02237658432391822
