"Time"	YML007W	YKL185W	YLR131C	YIL131C	YDR501W	YNL216W	YBR049C	YDL020C	YKL062W	YDR216W
150	0.4467571	0.9396633	0.8254386	0.9137264	0.4715977	0.1549249	0.9757137	0.0087115	1.1633485	1.0061697
200	0.4763931	0.9729140	0.8812089	0.8805890	0.4939365	0.1314798	1.0670302	0.0073925	1.1170434	0.9870124
250	0.4885275	1.0264729	0.9482259	0.8241237	0.4864997	0.1104869	0.9717824	0.0099966	1.0410778	0.9520669
300	0.4144430	0.9595544	0.8967118	0.8327196	0.4218671	0.1233066	1.0879958	0.0006481	0.9420272	1.0514600
350	0.4866845	1.0222936	0.9691837	0.8010372	0.4642095	0.1128104	1.0254205	0.0009601	0.9946367	1.0718944
400	0.5229252	1.1535736	0.9396542	0.8578281	0.5877706	0.1383534	0.9741928	0.0057326	0.9966967	1.0190390
450	0.5175192	1.0405332	0.9474993	0.7993067	0.4527253	0.1311869	1.0741672	0.0015226	1.1037588	0.9084178
500	0.5264753	1.0112574	0.9232616	0.8187565	0.4720365	0.1208765	1.0110194	0.0015453	1.0455813	1.0404697
550	0.5579409	0.9427539	0.9686256	0.7320595	0.2798617	0.1117502	1.0244071	0.2452789	0.9968212	1.0773750
600	0.7128665	1.0042185	0.9581739	0.9803819	0.1149613	0.1024161	1.0178237	0.3365382	0.9926691	1.0070111
650	0.8289101	0.9161995	0.9445385	1.0578386	0.0616000	0.1263531	0.8408255	0.3699714	1.0293553	1.1248183
700	0.8418912	0.9475934	0.9534874	0.9646013	0.0457060	0.1591499	0.8513942	0.3734487	1.0804149	1.0039253
750	0.8878494	0.9388168	0.8910625	0.9761552	0.0695938	0.1742161	0.8238136	0.3794367	1.0089764	0.9920213
800	0.8256535	1.0006425	0.9656852	1.0253759	0.0822699	0.1442080	0.9179193	0.3418197	0.9248799	0.9587748
850	0.9041109	0.9525099	1.0073741	1.0820024	0.0413973	0.1441919	0.9069271	0.3273852	0.9406710	0.9816418
900	0.8801146	1.0607463	0.9838442	1.1461481	0.0514929	0.1329054	0.9213377	0.3762466	1.0094953	1.0353844
950	0.9587888	0.9438561	0.9511577	0.9874593	0.0533656	0.1208530	0.8416873	0.3743546	0.9735574	0.9440628
1000	0.8493774	0.9669211	1.0235721	0.9914959	0.0430133	0.1602817	0.8999809	0.3193145	1.0478560	0.9761100

0	0.8561259	0.9312315	0.9061204	0.9384690	0.0704183	0.1421285	0.9579155	0.3040896	1.0402122	1.0959446
50	0.9774172	0.9703609	0.9762477	0.9722516	0.0581267	0.1580136	0.9365193	0.1330298	0.7061174	0.9106251
100	0.8866712	1.0574509	0.9520344	1.0420760	0.0660752	0.1391662	1.0456608	0.0693682	0.3995200	0.9193178
150	0.8755776	0.9810689	1.0052628	0.9431762	0.0526865	0.1224176	0.9479855	0.0957237	0.2447010	0.9983270
200	0.8790724	0.8666232	0.9873153	1.0146437	0.0283402	0.0931222	1.0414791	0.0660921	0.1993409	1.0678517
250	0.9211446	0.8536156	0.9415535	0.9846904	0.0438956	0.1127011	0.9032543	0.0990929	0.1308934	1.0390158
300	0.9817199	0.9462641	1.0311058	1.0556938	0.0657201	0.1477462	1.0045268	0.0976562	0.0980762	1.0626518
350	0.8707718	0.9392099	1.0427099	1.0835821	0.0474953	0.1382562	0.9286569	0.1424646	0.1451672	1.0874720
400	0.9814087	1.0429416	1.0252608	1.1385082	0.0510858	0.1252015	1.0315344	0.1245187	0.1364355	1.0570144
450	0.9596332	0.9654218	1.0199907	1.2216830	0.0473212	0.1178778	1.0494190	0.1172619	0.1374329	1.0195903
500	0.9368006	0.9837219	1.1456004	1.0254192	0.0471760	0.1325718	1.0307975	0.0789178	0.1155296	1.0350756
550	0.9263797	1.0163466	0.9605831	1.0060678	0.0778330	0.1190369	1.0131278	0.3304724	0.4181431	1.0587141
600	1.0299836	1.0064363	0.9659535	0.9705768	0.0554044	0.0893118	0.9214458	0.4553089	0.7342506	0.9983396
650	0.9458587	1.0779027	0.9327770	0.9508746	0.0397055	0.1187764	0.9094812	0.3336864	0.8662790	0.9805326
700	0.8623353	1.0491344	0.9899807	1.0256869	0.0401038	0.1252670	0.9471681	0.4118012	0.9067648	0.9025262
750	0.8528416	0.9448378	1.0081008	0.9985990	0.0424620	0.1347651	0.9513548	0.3497505	0.9451252	1.0358172
800	0.8372182	0.9959526	0.9246502	0.9666414	0.0633247	0.1306538	1.0028030	0.3492703	0.9884462	1.0243180
850	0.8964557	1.0234615	1.0372857	1.0308905	0.0501313	0.1102088	0.9065173	0.4208822	0.9707863	1.0374914
900	0.8336742	1.0928873	0.8916331	1.0061048	0.0443702	0.0751057	0.8941884	0.3356157	0.9964558	1.0672614
950	0.8675753	1.0791827	1.0329509	1.0385654	0.0546950	0.1262647	0.8594318	0.3655563	1.0073526	0.9881814
1000	0.8767042	0.9920136	0.8820984	1.0334975	0.0721451	0.1503248	0.9388057	0.3012889	1.0675327	1.0210389

0	0.8561259	0.9312315	0.9061204	0.9384690	0.0704183	0.1421285	0.9579155	0.3040896	1.0402122	1.0959446
50	0.8676259	0.9998892	0.9998679	0.9932071	0.2834155	0.1750965	0.6830803	0.2681057	0.7565913	1.0102559
100	0.9193635	0.9042400	0.9547012	0.9292140	0.4377430	0.1848993	0.5285661	0.3217289	0.6234316	1.0674229
150	1.0245113	0.9688999	0.9987177	0.9478210	0.5332753	0.2155572	0.4915050	0.3573944	0.4857526	1.1255659
200	1.0644624	0.9464663	0.9581992	0.8929258	0.5863804	0.2100498	0.4417074	0.3879952	0.4604156	1.0918547
250	0.9868058	1.0666277	1.0708581	0.8539919	0.5947490	0.2128192	0.4307659	0.3275677	0.4472543	1.0364361
300	1.0394312	1.0205190	1.0630359	0.7739168	0.4952200	0.2370262	0.4123825	0.3325767	0.4477646	0.9617366
350	0.9894104	1.0552349	0.9797673	0.7768734	0.4800881	0.2994810	0.4284359	0.3495914	0.4201166	1.0293572
400	0.9121053	1.0544458	0.9316389	0.7347537	0.5338011	0.2822313	0.4209616	0.4259763	0.3925508	1.0282666
450	0.9163067	0.9003080	0.9262859	0.7300996	0.4646724	0.2968637	0.3849154	0.3883366	0.3703839	1.0562494
500	0.8698149	0.9039017	0.9525210	0.6825306	0.5379924	0.2990783	0.4544669	0.4023764	0.3705018	0.9296325
550	0.8823228	0.9701221	0.8808940	0.7333177	0.3172072	0.2955134	0.6262749	0.4487026	0.6650553	0.9926798
600	0.8644120	0.9891362	0.9414363	0.8679738	0.2452880	0.2423395	0.7652850	0.4118596	0.8761829	1.0725763
650	0.7845444	1.0280719	0.8998381	1.0100573	0.1849625	0.2260812	0.8129222	0.4310091	0.9846545	1.0298428
700	0.8885344	1.1145242	0.9804768	0.9468384	0.1269656	0.1578437	0.8444118	0.4044200	0.9136505	0.9742246
750	0.9834952	1.1436869	1.0208042	0.9831077	0.1009774	0.1516759	0.9572195	0.3804573	1.0868978	0.9961916
800	0.8911138	1.1098473	0.8990575	0.9350080	0.0604047	0.1282807	1.0297221	0.3944327	0.9752859	1.0342272
850	0.8959251	1.1144266	0.9860740	1.0048952	0.0482819	0.1250235	0.8596725	0.3709967	1.0909899	0.9379345
900	0.8450965	0.9412765	1.0223814	1.0876189	0.0506623	0.1253907	0.8924018	0.3272965	1.0418227	0.9078766
950	0.8177869	1.0341324	1.0939733	1.1021332	0.0409341	0.1279422	0.9751894	0.3533670	0.9420717	1.0370167
1000	0.8607804	0.9858184	1.0575504	1.1127855	0.0519523	0.1765550	0.9079512	0.3517500	0.9076294	1.0354104

0	0.8561259	0.9312315	0.9061204	0.9384690	0.0704183	0.1421285	0.9579155	0.3040896	1.0402122	1.0959446
50	0.8310221	1.1023869	0.9622793	1.0039502	0.0274881	0.1019996	0.8273226	0.3291820	1.0281773	0.8817593
100	0.8506376	1.1693319	1.0955896	1.0300642	0.0312836	0.0613052	0.8432892	0.2888651	1.0305004	0.8269983
150	0.8129082	0.9724105	1.0310899	0.9920341	0.0266651	0.0239225	1.0127179	0.3096625	0.9585358	0.6491936
200	0.8766087	1.0079073	0.9226121	1.0950897	0.0247100	0.0179853	0.9727655	0.3567386	0.9662686	0.6111909
250	0.9997593	0.9476211	0.9135443	0.9913592	0.0276378	0.0122946	0.9158226	0.3866764	1.0046285	0.6025460
300	0.9397730	0.9818969	0.9633313	1.0112459	0.0216514	0.0050670	0.8885267	0.3810387	0.9763758	0.6074953
350	0.8951080	0.9991863	0.9545418	1.0488374	0.0143918	0.0122184	0.8532300	0.3184489	1.0400070	0.5617153
400	0.8470046	1.0336705	1.0568087	0.9983420	0.0159952	0.0041432	0.8768348	0.3393749	0.9814968	0.6229708
450	0.9095064	0.9963080	0.9160181	0.9772801	0.0215400	0.0052686	0.9142346	0.3470971	0.9215295	0.5942487
500	0.9324872	0.9159715	0.8979171	1.0429787	0.0359192	0.0083809	0.9337877	0.3499437	0.9721772	0.6253962
550	0.8748449	1.0030967	0.9570527	1.0521372	0.0252174	0.0436148	0.8624967	0.3593006	1.0838160	0.7440840
600	0.8066604	1.0020246	0.9456844	1.0552910	0.0296178	0.0996414	0.8861908	0.3021851	0.8586816	0.8641445
650	0.7904591	0.9803390	0.9263607	1.0574873	0.0585782	0.1017092	0.9409285	0.3915535	0.9733837	0.9879827
700	0.8323976	1.0352849	0.9927394	0.9256103	0.0758551	0.1377519	0.7907461	0.3903542	0.9474682	0.9036339
750	0.8225598	0.9028722	0.9720525	0.9472109	0.0599527	0.1477100	0.8839204	0.3569824	0.9449416	0.9729015
800	0.8725509	0.9756944	0.9555111	0.9807153	0.0657834	0.1418032	0.8740082	0.3394024	0.9110962	1.0819907
850	0.8565707	0.9152122	1.0362389	0.9313350	0.0540663	0.1243348	0.9022783	0.3314207	0.9009269	1.0316171
900	0.8411945	0.9863971	0.9576629	0.9445519	0.0281615	0.1260189	0.9162737	0.3281523	0.9388748	1.1027097
950	0.8097307	1.0366827	0.9640368	0.9965501	0.0505221	0.1234045	0.7709655	0.3371243	0.8806475	1.1390695
1000	0.7323058	1.0383844	0.9257362	0.9559706	0.0600384	0.1283442	0.9804097	0.3375315	0.9278027	1.0996870

0	0.8561259	0.9312315	0.9061204	0.9384690	0.0704183	0.1421285	0.9579155	0.3040896	1.0402122	1.0959446
50	0.8865858	1.0097694	0.8263519	0.9204653	0.0835079	0.1293911	0.8108660	0.3219719	1.0602485	0.8784324
100	0.7806108	0.9614159	0.8826564	0.8901372	0.0730012	0.1544441	0.6954556	0.2608109	0.9757315	0.6538362
150	0.8095599	1.0034916	0.9790562	0.8552412	0.0700638	0.1668020	0.7156655	0.3060847	0.9431626	0.4985179
200	0.8850178	0.9756289	1.0227109	0.8904575	0.0763799	0.1232825	0.7047338	0.3077276	0.9754015	0.4329659
250	0.9385379	0.8881304	0.9443506	0.9563633	0.0759251	0.1270048	0.7316132	0.2386630	1.0912853	0.4372551
300	0.8450614	0.8966785	0.8662976	1.0537692	0.0897667	0.1785219	0.7276498	0.3380972	0.9573671	0.4122938
350	0.9003826	0.9034204	0.8842443	1.1181180	0.0750702	0.1747717	0.6843045	0.2786539	0.9318731	0.4500402
400	0.8436272	0.8112798	0.9233093	1.1445813	0.0806565	0.1775467	0.7546584	0.3623763	0.8854178	0.5138644
450	0.8735980	0.9322643	0.9846061	1.0317898	0.0773469	0.1917705	0.7674954	0.3716761	0.9065407	0.3887850
500	0.8924129	0.9138660	1.0780137	1.0565884	0.0741984	0.1821269	0.8160263	0.4393733	1.0607053	0.4035458
550	0.8664126	0.9724262	0.9476231	1.1084351	0.1130539	0.1556819	0.8140174	0.3945385	0.9882287	0.5727557
600	0.8694417	1.0363533	0.8559644	1.0192612	0.1044105	0.1430623	0.9008643	0.3574921	0.9430369	0.8482139
650	0.8529451	1.1500133	0.8901230	1.0717471	0.0760271	0.1373795	0.8454471	0.3873166	1.1358558	0.8396983
700	0.8359043	1.1128392	0.9021888	1.0202140	0.0644567	0.1389580	0.9219007	0.3547941	1.0367861	1.0716035
750	0.8296404	1.0574352	0.9323583	1.0418016	0.0910471	0.1514119	0.8588495	0.3570119	1.0290918	1.0580581
800	0.9232920	1.0118434	0.9230328	1.0702530	0.0757932	0.1681960	0.9129414	0.3757115	1.0324320	0.9588402
850	0.9029641	1.0063439	0.9981779	0.9861360	0.0864789	0.1745633	0.8094859	0.3203963	1.0158965	0.9598963
900	0.9317988	0.9741017	1.0030825	1.0628250	0.0731924	0.1710428	0.8702824	0.3305163	0.9719165	0.9179885
950	1.0116751	0.9755676	0.9987662	1.0923765	0.0920704	0.1630197	0.9741601	0.3372174	1.0225978	0.9431064
1000	0.9777803	0.9168999	1.0205965	0.9890318	0.0779390	0.1320151	0.9044004	0.3201470	0.9256274	0.8970414

0	0.8561259	0.9312315	0.9061204	0.9384690	0.0704183	0.1421285	0.9579155	0.3040896	1.0402122	1.0959446
50	0.8068107	1.0399742	0.9708835	0.9492526	0.0613815	0.0991951	0.9011354	0.3613630	0.9818833	0.9587549
100	0.8617102	1.0226439	1.0171172	1.0057564	0.0783175	0.1268777	0.8816344	0.3945833	1.0164108	0.9334948
150	0.8025141	0.9293438	1.0421994	1.0269514	0.0437895	0.1577107	0.7904381	0.4120950	0.9182307	0.9957250
200	0.9195702	0.8915154	1.0019303	1.1121903	0.0381523	0.1490850	0.7937473	0.4488070	1.0754377	1.0477248
250	0.8826426	0.9618335	1.0141909	0.9319586	0.0668267	0.1358358	0.9647011	0.3444306	0.9420415	0.9604498
300	0.9368282	1.1323335	0.9724930	1.0559643	0.0423494	0.1211643	0.8440993	0.3042048	0.9369364	0.9996946
350	0.9617974	1.1091106	0.9719435	1.0424411	0.0403233	0.1106183	0.8571154	0.3387469	1.0229414	0.9887092
400	0.8730116	1.0277097	0.9066745	0.9732507	0.0432847	0.1236004	0.9086407	0.3751900	0.9512126	0.9536472
450	0.8794761	1.0764428	0.9687068	1.0319814	0.0591614	0.1665585	0.8305259	0.3205910	0.9241973	0.9456092
500	0.8612846	1.0273139	0.9609841	1.0459008	0.0548832	0.1320017	0.8591184	0.2751779	0.9681500	0.9863063
550	0.8386228	0.9054450	0.9615051	1.0545041	0.0744561	0.1082489	0.9400684	0.2869752	1.0144703	0.9271275
600	0.9366662	0.9923646	0.9099404	1.0342340	0.0674327	0.1008490	1.0167499	0.2900191	0.9831405	0.9036220
650	0.8028375	0.8824648	0.9150172	0.9630356	0.0427844	0.1129025	0.9631027	0.3829280	0.9008557	0.8729498
700	0.7314787	0.9184058	0.9992797	0.8569090	0.0326713	0.1425534	0.8395242	0.2691276	1.0028470	0.9918429
750	0.7991393	0.9404053	0.9073070	0.8910349	0.0486773	0.1614535	0.7253488	0.3822948	0.9274732	1.0845246
800	0.9670891	0.9378731	0.9128688	1.0088651	0.0471478	0.1747185	0.8713229	0.3764371	0.9398645	1.1027624
850	0.9743129	0.9685470	0.9398195	0.9843830	0.0723034	0.1484443	0.8917711	0.3319296	0.9327410	0.9442969
900	0.9358989	1.0178410	0.9337590	1.0886908	0.0539473	0.1522902	0.9359607	0.3396147	0.8235638	1.0140867
950	0.8429917	0.9596889	0.9118043	1.0552726	0.0866844	0.1337575	0.9207788	0.4098388	0.8905700	1.0441472
1000	0.8855635	0.9815226	1.0215094	1.0335267	0.0332980	0.1034826	0.9158023	0.3745045	0.9848536	0.9942914

0	0.8561259	0.9312315	0.9061204	0.9384690	0.0704183	0.1421285	0.9579155	0.3040896	1.0402122	1.0959446
50	0.8947241	1.0681387	0.8730794	1.0494803	0.0673077	0.1381116	0.9127619	0.2477892	0.7759193	1.0360609
100	0.9034597	1.0266001	1.0011220	1.0470740	0.0541000	0.1351874	0.9603684	0.1345013	0.5814226	1.0099886
150	0.9348096	0.9921525	1.0126952	1.0513336	0.0828217	0.1208426	0.9414937	0.1183930	0.4396299	0.9911569
200	1.0071497	0.9845732	1.0163343	1.0358404	0.0526894	0.1270619	0.9256106	0.1299693	0.3372869	0.9857189
250	0.9337877	0.9500711	1.0267805	0.9712739	0.0414072	0.1134833	1.0126949	0.1490778	0.3198102	0.9544112
300	0.9274008	0.9983961	1.0253730	1.0793110	0.0351720	0.1266029	1.0983811	0.1589513	0.2937187	0.8787528
350	0.8651034	1.0035711	1.0160011	0.9933855	0.0321367	0.1060418	1.0931499	0.1349482	0.2908750	0.9543484
400	0.9554987	0.9588824	0.9625047	1.0378045	0.0325377	0.1560448	1.0138391	0.1236624	0.2853485	1.0142053
450	0.9543043	0.9038455	1.0194972	1.0273547	0.0409069	0.1567066	1.0210172	0.1212253	0.2960785	1.0089190
500	0.9499111	0.9192060	1.0518026	1.0728849	0.0472898	0.1521872	0.8700499	0.1630995	0.2583105	1.0755896
550	0.9480533	0.9159362	0.9854897	1.0728024	0.0717048	0.1603686	0.8784046	0.3875573	0.5411893	1.1459035
600	0.8373193	0.9761551	0.8047750	1.1413973	0.1010913	0.1758314	0.9179057	0.4168158	0.8011416	1.0710881
650	0.8658530	0.9481073	0.8723885	1.0069794	0.1048574	0.1397023	0.7993577	0.3321887	0.8648447	0.9081431
700	0.9781975	0.9279479	0.9214110	0.9907373	0.0727394	0.1529383	0.8317870	0.3667824	0.9038047	0.9848983
750	0.9571585	0.9150498	0.9465801	0.8595470	0.0769875	0.1401092	0.7496004	0.3107321	1.0123974	0.9166874
800	0.8586298	0.9939909	0.9557926	1.0125118	0.0894961	0.1327891	0.9104900	0.2850945	0.9831797	0.8795923
850	0.8803953	1.0896030	0.9346274	1.0393285	0.0542998	0.1691713	0.9671128	0.3303280	1.0072237	0.9811529
900	0.8134335	0.9950684	0.9775299	1.0031077	0.0523660	0.1412812	0.9967053	0.3296598	1.1404628	0.9581887
950	0.8106613	0.9714834	1.0246664	0.9098778	0.0847874	0.1261471	0.8782572	0.3331109	1.0472084	0.9838556
1000	0.8910200	1.0246842	1.0181310	0.9476481	0.0570592	0.1207326	0.9029246	0.3295232	0.9851767	0.9424185

0	0.8561259	0.9312315	0.9061204	0.9384690	0.0704183	0.1421285	0.9579155	0.3040896	1.0402122	1.0959446
50	0.7127153	0.9632269	0.9577835	0.7740964	0.0884120	0.1422608	0.9090101	0.2731523	1.0161772	1.0524855
100	0.7363341	1.0825064	0.9840724	0.4885906	0.0761082	0.1347266	0.9070987	0.3115038	1.0356379	1.0252377
150	0.7333097	1.0972166	1.0422050	0.3642910	0.0490938	0.1540484	0.8248752	0.2670017	1.0021219	1.0522219
200	0.6073679	1.0191329	0.8856182	0.3261844	0.0466442	0.1212117	0.8458734	0.2118279	0.9658304	1.0234044
250	0.7056951	0.9148366	0.7913296	0.3150946	0.0281321	0.1000014	0.8537319	0.1959793	0.9737320	0.9312471
300	0.7003932	0.9633815	0.7633235	0.2866938	0.0469711	0.1500520	0.8998257	0.2102360	1.0128815	0.9932425
350	0.6761316	0.9068456	0.8323719	0.3122922	0.0604011	0.1404274	0.9856476	0.1995453	0.9897293	0.9270107
400	0.6908624	1.0115533	0.7974571	0.3048815	0.0909055	0.1337391	1.0571086	0.2190738	1.0291899	0.9700428
450	0.6885602	1.0478744	0.7596336	0.2720579	0.0737080	0.1532387	1.0317810	0.1969922	1.0996639	0.9628979
500	0.7345458	1.0417252	0.5990693	0.2175105	0.0333646	0.1452286	0.9545445	0.1565095	1.1599480	1.0414879
550	0.7029884	0.8864959	0.7148896	0.4265137	0.0531116	0.1348229	1.0312022	0.2787900	1.0419846	1.0985953
600	0.7413871	1.0436065	0.8823378	0.6941224	0.0362281	0.0993241	0.9660669	0.3733860	0.8789368	0.9795865
650	0.8092640	0.9270931	0.8518483	0.8212505	0.0568780	0.1243374	1.0324231	0.3098813	0.9906798	0.9749346
700	0.8133598	0.9744490	0.9453694	0.9222478	0.0540269	0.1171501	0.9691260	0.3335391	0.9092756	0.9952210
750	0.8619564	0.9429385	1.0475510	0.9834235	0.0653476	0.0991626	0.9502145	0.2692451	0.9665081	1.0315121
800	0.8118356	1.0306917	0.9498811	1.0275915	0.0656858	0.1386002	0.8807536	0.3261745	0.9810931	0.9780641
850	0.7361239	1.0451440	0.9094460	1.0691153	0.0842424	0.1509330	0.8924621	0.3546100	1.0084470	0.9387237
900	0.7863402	0.9795662	0.8958381	1.1391418	0.0859351	0.1788267	0.8748948	0.3791090	0.9517571	0.8580356
950	0.8257653	0.9786219	0.9445125	1.0583562	0.0755136	0.1684046	0.8409174	0.3297997	1.0087319	0.9068872
1000	0.8496670	0.9259055	0.9634172	0.9884996	0.1034840	0.1873619	0.9049446	0.2646387	0.9215232	0.9069979

0	0.8561259	0.9312315	0.9061204	0.9384690	0.0704183	0.1421285	0.9579155	0.3040896	1.0402122	1.0959446
50	0.9972758	0.9588737	1.0410955	0.8917212	0.0720016	0.1018015	0.9358139	0.2221163	0.7875164	0.8659800
100	0.8523092	1.0360128	0.8646204	0.6972847	0.0603287	0.1466920	0.8994336	0.1761233	0.6825264	0.8896835
150	0.8703692	1.0687621	0.9664290	0.5680886	0.0449741	0.0855877	0.8514099	0.2206368	0.4994782	0.8266850
200	0.9659451	1.0108968	0.9942861	0.5396478	0.0649012	0.1110070	0.9417856	0.2921665	0.4068774	0.7796341
250	1.0117763	1.0061216	0.9185919	0.5696899	0.0613798	0.1496188	0.9050578	0.3093908	0.4168408	0.7364710
300	0.9050371	1.0165204	0.9739828	0.5319406	0.0728157	0.1677710	0.8733579	0.2841826	0.4236143	0.7343065
350	0.8814895	1.1724821	0.9643450	0.4494440	0.0482692	0.1505351	0.8050248	0.3322365	0.4872003	0.7467429
400	0.9734749	1.0390511	0.8559812	0.4719531	0.0496152	0.1456363	0.8513619	0.2583619	0.4284103	0.7063457
450	0.9219240	1.0113083	0.8137849	0.4406947	0.0705123	0.1495764	0.9529428	0.3149692	0.4419042	0.7159977
500	1.0048219	1.0337000	0.8261679	0.4888783	0.0809301	0.1280925	1.0015071	0.3303648	0.5169816	0.7890762
550	0.9881357	1.0910236	0.9435636	0.6423241	0.0571884	0.1274345	0.8700193	0.3808863	0.6392604	0.9033059
600	0.9406644	1.0115384	0.9611000	0.8126014	0.0579147	0.1347462	0.9249946	0.3377823	0.8184155	0.9003975
650	0.8998676	1.0939204	1.0282535	0.8564702	0.0700711	0.1414230	0.9160151	0.3256614	0.9407637	1.0584433
700	0.8689745	0.9760757	0.9592903	1.0274759	0.0535304	0.1593980	0.9077422	0.3653105	1.0338787	1.0478577
750	0.8280547	1.0434757	0.9736684	0.9287952	0.0551782	0.1569764	0.9340699	0.3186032	1.0027968	1.0275269
800	0.8678903	1.0296158	0.9822616	1.0003861	0.0480132	0.1064759	0.8152620	0.3508694	0.9687200	1.0504679
850	0.8378520	1.0969053	1.0606628	1.0387348	0.0650058	0.1274021	0.8723512	0.3346544	0.9843022	0.9925233
900	0.8890890	1.0975850	1.0143019	1.0800123	0.0458820	0.1336386	0.9296302	0.3448940	1.0147427	0.9706181
950	0.9184750	1.0919907	0.9986237	1.1136532	0.0354745	0.1461450	0.8034963	0.3448438	0.9960433	0.9628686
1000	0.9669191	1.1523000	0.8912790	1.0627806	0.0549394	0.1150177	0.8468149	0.3424962	0.9631926	1.0239109
