"Time"	YPL248C	YOL108C	YIR018W	YJR060W	YGL096W	YKL043W	YER111C	YLR182W	YLR183C	YPR104C
850	0.5341934	0.1381210	0.2988309	0.4963270	0.6524211	0.1026541	0.7606184	0.5539987	0.6335127	0.7575150
900	0.3963837	0.1159197	0.2232646	0.5518872	0.6675729	0.1393485	0.7239799	0.3930237	0.7150068	0.7578883
950	0.4183444	0.1718748	0.2111120	0.4963302	0.6392261	0.1715100	0.6147650	0.6098176	0.6446060	0.6411101
1000	0.4174407	0.1903030	0.3488489	0.4345060	0.5893875	0.1877529	0.6483975	0.4969006	0.6712236	0.6796260

0	0.5066322	0.1971655	0.2941713	0.5451057	0.6690279	0.1983628	0.5689915	0.3337199	0.5785075	0.6875830
50	0.4223143	0.1822241	0.2710905	0.3657346	0.6138612	0.1523437	0.7237291	0.4356120	0.7394950	0.7114297
100	0.3708799	0.1730471	0.2582538	0.4731921	0.7356688	0.1931786	0.5813548	0.3657667	0.6655334	0.7746838
150	0.4008999	0.1396191	0.2554953	0.3493679	0.5770229	0.2372998	0.7316138	0.4133144	0.8353147	0.8156023
200	0.4636076	0.1680629	0.1922414	0.3816890	0.5686990	0.1969436	0.7720050	0.4606950	0.5810809	0.7652489
250	0.4343754	0.1358671	0.1632883	0.3658379	0.5249787	0.1408950	0.7550275	0.4186297	0.7130225	0.8775697
300	0.5421667	0.1994850	0.2352638	0.3904842	0.6686968	0.1798120	0.5937773	0.4879358	0.7368743	0.7102453
350	0.6128527	0.2616743	0.1875809	0.4626204	0.5349383	0.1429036	0.6034485	0.3872902	0.7124912	0.7833440
400	0.5793076	0.2787299	0.2544836	0.5940355	0.4268696	0.1802592	0.7050251	0.6418031	0.7740570	0.8495608
450	0.6752486	0.2896090	0.2656149	0.5027615	0.4676266	0.1727273	0.5607138	0.4918725	0.6476417	0.7053804
500	0.4690819	0.2814724	0.3140065	0.4222188	0.5053471	0.1747712	0.6073268	0.5278114	0.5891954	0.8527566
550	0.5890891	0.3210940	0.2690578	0.6941289	0.5557558	0.1232597	0.6504046	0.5059702	0.6980069	0.8415089
600	0.4437243	0.2911175	0.3198314	0.5479901	0.4408829	0.1539274	0.6421680	0.4017365	0.4977614	0.8083847
650	0.6267800	0.2592812	0.2977762	0.5778485	0.5654077	0.1924468	0.6283025	0.3325229	0.5985859	0.9019140
700	0.6621764	0.3481286	0.4131777	0.5176318	0.7493091	0.1554828	0.5870524	0.3026042	0.6547654	0.7389464
750	0.5106079	0.2682275	0.3771666	0.4766773	0.6557288	0.2043797	0.6611693	0.4272407	0.7341766	0.8860677
800	0.3709429	0.1939378	0.3356899	0.4310855	0.6116029	0.1439113	0.7264862	0.4549429	0.5825316	0.7190853
850	0.4733541	0.1156399	0.3350647	0.4370502	0.5523518	0.1852842	0.6806447	0.3334850	0.5879663	0.7370759
900	0.4361397	0.1165586	0.3487907	0.6322749	0.4946491	0.1282724	0.8299999	0.4287545	0.6179242	0.9214133
950	0.5418314	0.1737089	0.3885035	0.4987047	0.5091944	0.1637444	0.6769725	0.3196693	0.6265321	0.8869051
1000	0.5356501	0.1530944	0.3116245	0.5454157	0.4327400	0.1921089	0.4864578	0.3899253	0.5280454	0.7804213

0	0.6003634	0.2319957	0.4118101	0.5297443	0.7092937	0.1889020	0.6193731	0.3069826	0.5634575	0.7090975
50	0.2943674	0.2409256	0.5098474	0.5899634	0.2628863	0.1150619	0.7773687	0.3407598	0.5272020	0.7412482
100	0.3419395	0.4688693	0.8506255	0.5723903	0.1795046	0.1457796	0.7039128	0.2629103	0.5757793	0.7523711
150	0.3845730	0.6704190	0.6664368	0.7534163	0.1292463	0.1298605	0.7679317	0.2602081	0.4995584	0.8198809
200	0.3143833	0.7729540	0.7048034	0.6465731	0.1255865	0.1417128	0.6576219	0.3158301	0.5254466	0.7705456
250	0.3692168	0.8236822	0.8552948	0.7004177	0.0984615	0.1463566	0.7296153	0.2665937	0.6779763	0.7544638
300	0.3787861	0.8141662	0.7840376	0.6347081	0.0699919	0.1034669	0.8462222	0.3464124	0.6608149	0.8544353
350	0.3904850	0.7360787	0.8908480	0.6654421	0.0887297	0.1749136	0.6404159	0.4609278	0.6165385	0.8030140
400	0.4412689	0.8577050	0.7978643	0.6644570	0.1035001	0.1401659	0.6740192	0.3693970	0.5592326	0.8153478
450	0.5103314	0.6030655	0.5133269	0.7170945	0.0805069	0.1491203	0.7555257	0.4419934	0.8004151	0.7643152
500	0.3561407	0.8051125	0.8522337	0.5828756	0.1028455	0.1944867	0.7611606	0.4146433	0.5603891	0.7062761
550	0.6840470	0.7142119	0.5574013	0.8719172	0.5966513	0.1346102	0.7840339	0.4336697	0.4782204	0.8054284
600	0.5359048	0.5053037	0.4255286	0.7305226	0.5095031	0.1221596	0.6905419	0.3079812	0.5149308	0.6240273
650	0.5050588	0.3578998	0.5010017	0.5981012	0.6261678	0.1185688	0.7117051	0.3238034	0.5293984	0.6886555
700	0.6436464	0.2529318	0.4748429	0.5123028	0.6549973	0.1643441	0.6631671	0.4830115	0.5366723	0.6814467
750	0.5558591	0.1964224	0.3169855	0.4733964	0.8173067	0.1322389	0.7503297	0.3619314	0.5886625	0.8669857
800	0.4784095	0.1774827	0.3903562	0.4014110	0.7558134	0.1621778	0.6290101	0.2969393	0.5551940	0.7289125
850	0.3972394	0.1841980	0.2914635	0.4382290	0.5621496	0.1174793	0.6551073	0.2411540	0.4861082	0.7341582
900	0.4519809	0.1725747	0.2280095	0.4497449	0.6092916	0.1443559	0.5285396	0.2382818	0.5597882	0.7469027
950	0.4540604	0.1346698	0.2274973	0.3664871	0.6799205	0.1489211	0.7023950	0.3722852	0.7115626	0.7744226
1000	0.5763444	0.1726355	0.2421090	0.5086330	0.6349689	0.1281949	0.7490015	0.2360867	0.6271837	0.7589865

0	0.5393298	0.2283951	0.3130969	0.5530929	0.6451740	0.1755144	0.6863341	0.3541247	0.5673095	0.7099803
50	0.2822820	0.1585356	0.5514752	0.6198741	0.5233443	0.1856635	0.6132724	0.3165827	0.5075180	0.6956174
100	0.1790495	0.1265971	0.7293796	0.5332669	0.4924165	0.1509735	0.6686375	0.2805763	0.4774851	0.7080376
150	0.2036873	0.0998988	0.7978748	0.4979792	0.5857048	0.1714288	0.5546308	0.2304219	0.4234480	0.6088872
200	0.1602017	0.0382507	0.8158706	0.5130588	0.6428280	0.1140963	0.6677273	0.1974205	0.4701483	0.6652614
250	0.2492623	0.0428712	0.8202057	0.6228521	0.6546155	0.1671025	0.7113421	0.2353309	0.3962111	0.6014241
300	0.2712855	0.0536269	0.6283184	0.5408959	0.6558325	0.1179307	0.6687298	0.1241210	0.3349224	0.5567361
350	0.1778747	0.0502048	0.7030866	0.4731995	0.6772678	0.1377092	0.6091322	0.1182829	0.3343758	0.5312673
400	0.1335049	0.0456696	0.7965556	0.4200993	0.7065952	0.1915377	0.7371701	0.1432387	0.2978189	0.5723116
450	0.1257451	0.0500281	0.7672296	0.4872937	0.5437550	0.1297704	0.7911188	0.0809071	0.3153799	0.5159348
500	0.1988219	0.0618853	0.7425595	0.4358165	0.6525159	0.1011496	0.7385953	0.1411929	0.4035909	0.6627113
550	0.4122785	0.0695360	0.4878356	0.3998857	0.6731463	0.1277355	0.6112073	0.1203500	0.5241092	0.7928608
600	0.3973326	0.0748869	0.3161214	0.4929612	0.8864355	0.1387475	0.9315334	0.1809962	0.4740289	0.8010666
650	0.3523370	0.1179241	0.3556305	0.5733695	0.6209854	0.1192554	0.6135275	0.2338571	0.5288786	0.8198911
700	0.4332993	0.1066385	0.2882022	0.4151366	0.6425930	0.1915789	0.6215527	0.2529751	0.5198707	0.6877260
750	0.4800029	0.2299390	0.3059454	0.4517904	0.5554562	0.2037957	0.7360824	0.3281855	0.4897867	0.7501272
800	0.4970309	0.1900332	0.3807050	0.5774366	0.6153041	0.1415880	0.7125627	0.3504699	0.4420923	0.5901333
850	0.4790593	0.1616112	0.2697100	0.5199553	0.5043682	0.1532371	0.7371518	0.2192709	0.4585026	0.7467139
900	0.5665873	0.2206681	0.3643331	0.5209978	0.5589159	0.1237621	0.7136503	0.2941442	0.5529386	0.6622326
950	0.5506396	0.2383705	0.3977979	0.4935518	0.6659648	0.1967535	0.5590837	0.2817368	0.5999596	0.6823223
1000	0.4753595	0.2663411	0.4689701	0.4725576	0.7475480	0.1604499	0.7973251	0.2582449	0.6219893	0.6862339

0	0.5386492	0.2197819	0.3225032	0.5841323	0.6001559	0.1717297	0.5853783	0.2542123	0.6334586	0.7788907
50	0.3919394	0.1955749	0.3145691	0.4196357	0.5646449	0.1872786	0.4010951	0.3624273	0.5246580	0.5823992
100	0.5181445	0.1739733	0.2571222	0.5697108	0.3254573	0.4670243	0.1374976	0.2641684	0.5428646	0.5235213
150	0.8010141	0.4695420	0.3788280	0.6931417	0.1251545	0.5899762	0.0662020	0.2505649	0.4555109	0.6706160
200	0.7572073	0.5294338	0.3880368	0.6482127	0.0378134	0.7194314	0.0143583	0.2767294	0.4377398	0.6280290
250	0.7791293	0.6784589	0.3232167	0.7351377	0.0062656	0.7201665	0.0094241	0.1583751	0.5577659	0.6271755
300	0.8297687	0.7147059	0.5026220	0.7790423	0.0015289	0.8213505	0.0032835	0.2616640	0.4742489	0.6456027
350	0.7573232	0.7242443	0.5121275	0.7976659	0.0023068	0.8731260	0.0050917	0.2667140	0.5178940	0.5790724
400	0.7964147	0.7661234	0.5695712	0.7041022	0.0022378	0.7203800	0.0000000	0.2801793	0.4274209	0.6647032
450	0.7794606	0.7635110	0.4129136	0.6762607	0.0036860	0.6507016	0.0059921	0.1871303	0.4189648	0.6241034
500	0.7437075	0.6898801	0.4211100	0.6740181	0.0002282	0.7891471	0.0088702	0.2217700	0.4634259	0.6490772
550	0.7778351	0.6751752	0.5084825	0.7099776	0.0233733	0.6692760	0.4928724	0.1259582	0.4867102	0.5885654
600	0.7559428	0.7475487	0.3952885	0.6869663	0.0052599	0.4279920	0.5712035	0.1491599	0.4365655	0.7115018
650	0.7668976	0.8751430	0.4316895	0.7018595	0.0313466	0.2907428	0.7278854	0.1821563	0.5596854	0.7820758
700	0.6126067	0.7081338	0.5116882	0.6919707	0.2115486	0.1476385	0.7604893	0.2988752	0.5255102	0.7736359
750	0.8186347	0.7073107	0.5613695	0.7706589	0.4600966	0.1637246	0.7480111	0.3937214	0.5911209	0.9225190
800	0.6791724	0.5467687	0.4528241	0.8123014	0.5522900	0.1334780	0.5730598	0.4492603	0.5599301	0.6836760
850	0.5466506	0.4703252	0.3251505	0.7047271	0.6224312	0.1187611	0.7104134	0.4758119	0.5734748	0.7985916
900	0.4230545	0.3092819	0.3899420	0.4641792	0.7020911	0.1419152	0.7390810	0.4311695	0.6866004	0.8008809
950	0.5182873	0.3010423	0.4042025	0.4353447	0.5778970	0.1975901	0.6503200	0.4120444	0.5699790	0.7131020
1000	0.5783528	0.2928196	0.3973919	0.4954248	0.5611549	0.2176029	0.5450720	0.4177855	0.6682330	0.7445213

0	0.5065202	0.2600098	0.3331859	0.5815161	0.6046265	0.1850613	0.6364768	0.3821988	0.6351850	0.6848077
50	0.1024522	0.1350986	0.6327689	0.1905854	0.5044709	0.1349034	0.6003292	0.4186551	0.6139656	0.7943624
100	0.0316442	0.0952278	0.4378631	0.1189462	0.4546523	0.2129885	0.5872753	0.6257799	0.6510098	0.8390248
150	0.0271170	0.0687774	0.5769038	0.1260443	0.3836703	0.1549845	0.5610986	0.5380144	0.6556373	0.7624657
200	0.0183592	0.0357514	0.4604094	0.0775327	0.3455324	0.2180455	0.5523834	0.5216855	0.5763883	0.8763690
250	0.0104029	0.1119766	0.4134238	0.0988152	0.1897223	0.2468309	0.5822819	0.6273891	0.6946284	0.8034671
300	0.0168598	0.0667736	0.4119175	0.1532287	0.1385266	0.2493764	0.5474626	0.4235985	0.6989600	0.7672218
350	0.0238953	0.0900217	0.5049258	0.1054924	0.1188349	0.1778154	0.5346222	0.5469362	0.6282482	0.6652439
400	0.0084775	0.0952831	0.3935679	0.1134783	0.2024259	0.1906897	0.5540673	0.5068385	0.6765963	0.7709886
450	0.0444424	0.1092142	0.5116430	0.0961387	0.1997433	0.1879593	0.5030067	0.5775548	0.7492993	0.9557364
500	0.0198688	0.0995603	0.5029938	0.1425255	0.2807856	0.2257835	0.5919660	0.5718535	0.7222858	0.7429145
550	0.6794589	0.3656268	0.2045286	0.6161979	0.2341727	0.1531716	0.7126477	0.5228458	0.6558243	0.7522891
600	0.6696082	0.6347426	0.3543244	0.8749841	0.2703440	0.1746520	0.7133250	0.4999242	0.5925299	1.0000000
650	0.6621738	0.6244549	0.3653274	0.6996142	0.3584313	0.1770920	0.6077626	0.3436339	0.7365830	0.8681107
700	0.7039277	0.5102198	0.4199889	0.6393050	0.4582901	0.2203805	0.6105002	0.4343795	0.5567151	0.7712005
750	0.6859437	0.4995801	0.4140966	0.6708737	0.4649947	0.2190236	0.6976747	0.3640510	0.6652078	0.8138860
800	0.5234202	0.5230080	0.4399343	0.7237949	0.5551361	0.1592990	0.7093420	0.3153556	0.6182805	0.6904132
850	0.6654672	0.3301081	0.3336040	0.6986093	0.5536644	0.2353808	0.6204482	0.4447876	0.6373840	0.8002023
900	0.5817275	0.2625515	0.3454847	0.5948518	0.5716107	0.1789318	0.5565119	0.3211298	0.7312928	0.8847681
950	0.4915203	0.2512246	0.4232022	0.4762267	0.6351057	0.2003376	0.6416702	0.3216480	0.6103827	0.6355801
1000	0.4885481	0.1943805	0.2978098	0.5554270	0.3887092	0.2913730	0.6007523	0.3654600	0.6367147	0.7374963

0	0.5990919	0.2105044	0.3499272	0.5528275	0.5641089	0.1946960	0.7531059	0.3667570	0.5658692	0.7892184
50	0.5836447	0.2451679	0.3445338	0.4748695	0.6048675	0.0503650	0.5600233	0.6641790	0.6992690	0.7379893
100	0.4565045	0.1789052	0.3168658	0.4388526	0.8815621	0.0234494	0.6882907	0.6579530	0.5738480	0.8541120
150	0.3402221	0.1726063	0.3368763	0.5257245	0.7152764	0.0448063	0.7585892	0.6813053	0.5321831	0.7938560
200	0.3798556	0.1297066	0.3281329	0.4242540	0.7033717	0.0321198	0.6078961	0.7768238	0.5490111	0.8554745
250	0.4514887	0.1248776	0.3268999	0.4326060	0.8142878	0.0814846	0.6586277	0.6648249	0.6121667	0.7798059
300	0.3930161	0.1381611	0.3088710	0.4429352	0.7564150	0.0447836	0.5314239	0.6754657	0.5942400	0.7591710
350	0.3286049	0.1408538	0.3292445	0.4151421	0.7282130	0.0437620	0.5703845	0.7691662	0.5053873	0.8463682
400	0.4836665	0.1397074	0.3207416	0.3635010	0.6925799	0.0440131	0.5596173	0.6769374	0.5486068	0.7539938
450	0.4585364	0.1094123	0.2407247	0.3469445	0.7392774	0.0527224	0.5863271	0.7534600	0.5192465	0.6959858
500	0.3323383	0.0633636	0.2526021	0.4415707	0.8041030	0.0243774	0.6349728	0.6624706	0.5382953	0.8522566
550	0.4016898	0.1397396	0.2467507	0.3933468	0.7119831	0.1552208	0.7240659	0.4038310	0.5734802	0.7548061
600	0.3564511	0.0911073	0.2446298	0.3985857	0.6665497	0.1750231	0.6316499	0.3910940	0.4933488	0.7930783
650	0.3860237	0.1105917	0.2715838	0.4294837	0.5364639	0.2102402	0.6136429	0.3361100	0.5231845	0.7351962
700	0.4379337	0.1750820	0.2487104	0.4463659	0.4941547	0.1765469	0.6267981	0.3582573	0.6611983	0.8351667
750	0.5999709	0.2320955	0.2707630	0.6608101	0.5620147	0.1888074	0.7426496	0.2558839	0.5974134	0.6987519
800	0.6384893	0.2776364	0.3025766	0.7514912	0.6205385	0.1306814	0.7654712	0.3599334	0.5560888	0.7280871
850	0.5454201	0.3115915	0.3862924	0.5548301	0.5665908	0.1677194	0.8447121	0.4138998	0.6696649	0.8116107
900	0.4653794	0.1825232	0.4104432	0.4181870	0.6930149	0.1808503	0.6521356	0.3533165	0.6236330	0.7159483
950	0.4624822	0.1651768	0.3954957	0.5020652	0.6392286	0.1335726	0.6102258	0.2899458	0.7758909	0.7575582
1000	0.4212991	0.1649610	0.3324279	0.4326079	0.8113482	0.1291181	0.7674980	0.2836929	0.5836233	0.7729844

0	0.5524242	0.1703739	0.2442851	0.5829428	0.5699501	0.1992188	0.7106525	0.3837572	0.5010644	0.7660335
50	0.1499763	0.1824735	0.4681450	0.3970396	0.5689037	0.1697440	0.7087506	0.2810426	0.4858584	0.6694580
100	0.1232987	0.2187283	0.3408491	0.5792921	0.5314433	0.1451236	0.7754619	0.3450075	0.7479535	0.8221302
150	0.1372651	0.1992788	0.3023309	0.5294819	0.5409323	0.1368634	0.7610646	0.5412321	0.6783086	0.7886649
200	0.1666201	0.1933283	0.3400815	0.5287007	0.7206392	0.1355501	0.7523442	0.4969772	0.8081042	0.7903133
250	0.0979837	0.2047640	0.3380702	0.4176587	0.6316863	0.0920223	0.5450179	0.5563328	0.7700243	0.8515334
300	0.1250902	0.1606350	0.3361286	0.4408938	0.5447535	0.1348014	0.5784709	0.5380508	0.7462019	0.8400368
350	0.1038456	0.1177699	0.2651746	0.4864588	0.5532332	0.2653087	0.4693599	0.5859661	0.8735991	0.7810389
400	0.1076665	0.1424737	0.3913552	0.5227728	0.3897061	0.2468186	0.5830726	0.5832311	0.9241476	0.7497669
450	0.1880796	0.2391586	0.3487851	0.6154735	0.2954557	0.2066142	0.6391761	0.6454086	0.8607971	0.7815405
500	0.1460578	0.4168732	0.4025477	0.6965688	0.2396810	0.1966567	0.6252466	0.5302246	0.8088444	0.7890530
550	0.6710987	0.4059324	0.3690277	0.6416933	0.3869276	0.1870606	0.5301165	0.5398581	0.7253400	0.8356627
600	0.6678746	0.5548129	0.4089935	0.7206911	0.3825877	0.2174053	0.5841273	0.5729687	0.5453785	0.6668834
650	0.6238513	0.4659385	0.4007731	0.6493584	0.4419050	0.2466942	0.5243276	0.5253494	0.6014048	0.7477804
700	0.6027944	0.5221906	0.4655554	0.6183261	0.3716306	0.1557680	0.5823460	0.4123001	0.6191321	0.7561659
750	0.5686562	0.4993796	0.3853891	0.7940340	0.3996390	0.1792572	0.7300807	0.3829460	0.6896458	0.6911900
800	0.6376898	0.3203756	0.3523572	0.6647640	0.4311056	0.1571224	0.7226138	0.3543642	0.5776275	0.7741415
850	0.5282280	0.5610774	0.4372684	0.6468713	0.4475749	0.1804093	0.7184737	0.3878505	0.5845967	0.7086941
900	0.5857386	0.4792220	0.3432390	0.5750347	0.3799456	0.1503582	0.7345684	0.4578099	0.5586669	0.7271883
950	0.6761459	0.3744815	0.4225865	0.5941679	0.6011381	0.1516899	0.6882361	0.3584360	0.5579537	0.8596633
1000	0.5298982	0.2184006	0.3607956	0.6613680	0.5012306	0.1832694	0.6184394	0.2921795	0.7176781	0.7042030

0	0.4728864	0.2260167	0.2538607	0.5429528	0.8340996	0.2013794	0.6912245	0.3397689	0.5366399	0.8197094
50	0.5691209	0.2217894	0.3022972	0.3249603	0.4668819	0.1068507	0.6629208	0.3382495	0.5329002	0.8362566
100	0.6241473	0.1901628	0.2233700	0.3388509	0.6620985	0.1298122	0.8435614	0.3603885	0.5042005	0.8259892
150	0.4609105	0.2274638	0.1925052	0.2348194	0.8763143	0.1137899	0.8098604	0.3354275	0.6045550	0.8388513
200	0.4808564	0.1631939	0.1419646	0.2757357	0.6589909	0.1497533	0.6956917	0.3776119	0.6160704	0.8213564
250	0.3775431	0.1657429	0.1426170	0.3037726	0.7465978	0.1684107	0.6976206	0.4086864	0.7324805	0.8523347
300	0.4366453	0.0989776	0.2106279	0.2703919	0.6466612	0.2613486	0.7204159	0.3573619	0.6382187	0.7063438
350	0.3850442	0.1248500	0.1368378	0.2516509	0.6003123	0.1413853	0.8444135	0.3930200	0.7702789	0.7264353
400	0.4623671	0.1782924	0.1426222	0.3019088	0.6450206	0.1281521	0.7914285	0.5650808	0.7314472	0.7779733
450	0.5006256	0.1795270	0.1138428	0.2954391	0.6322967	0.1732353	0.6958620	0.5309513	0.5972853	0.7601218
500	0.4575327	0.1591225	0.1220286	0.3172414	0.6003871	0.1815446	0.7569837	0.3506550	0.6825740	0.6950604
550	0.4750786	0.1605493	0.1978324	0.3914025	0.7236975	0.1886647	0.5714341	0.3746185	0.5613291	0.7006767
600	0.4062936	0.0797741	0.2904982	0.4055518	0.5876625	0.1243541	0.6793057	0.3830846	0.6101453	0.8094005
650	0.3871578	0.1325943	0.2633842	0.4750191	0.6461606	0.1219581	0.6828104	0.3888912	0.6451169	0.6935836
700	0.5018611	0.1444543	0.2745569	0.4420666	0.7554244	0.1365211	0.6740757	0.3797439	0.5504758	0.7409428
750	0.3913098	0.2120971	0.2293672	0.5444958	0.5729158	0.0994347	0.6651997	0.3087954	0.6257011	0.7273550
800	0.4061666	0.1010344	0.2373193	0.4804851	0.6719650	0.1443827	0.7773529	0.3619924	0.6067256	0.8633345
850	0.4039254	0.0996740	0.2411030	0.3757308	0.6636811	0.1200405	0.8232826	0.2447316	0.6952928	0.7789500
900	0.5117826	0.0765321	0.2058209	0.4825731	0.5080354	0.1696909	0.8017981	0.4536418	0.7716612	0.8422195
950	0.4195187	0.1364446	0.2512639	0.4903025	0.5474701	0.1949039	0.7116790	0.5032605	0.6808348	0.8461822
1000	0.5710168	0.2210118	0.2770152	0.5677879	0.6457245	0.1464979	0.5888444	0.4354582	0.5884971	0.7402168

0	0.5287156	0.2205424	0.3011834	0.5910387	0.6020471	0.2302734	0.6054255	0.2876791	0.5947938	0.7005253
50	0.5499702	0.1048857	0.5717451	0.4098727	0.4690524	0.1894278	0.6468803	0.3984851	0.5731483	0.5604901
100	0.5088156	0.0562043	0.7598987	0.4869067	0.4188785	0.2196085	0.5898843	0.4461610	0.5606183	0.4568677
150	0.4979556	0.0536810	0.6838075	0.4598070	0.5072885	0.1965792	0.7301913	0.3033229	0.4326950	0.4922088
200	0.6027405	0.0770748	0.7488355	0.5626973	0.6961427	0.0883540	0.7990356	0.1801335	0.2706534	0.4398615
250	0.4231525	0.0386249	0.6621680	0.4177633	0.8164833	0.1363249	0.6526877	0.1219500	0.2514158	0.3599734
300	0.4478111	0.0202284	0.7009196	0.3862994	0.7729591	0.1356739	0.6830404	0.0392151	0.2453039	0.3685601
350	0.4289747	0.0195686	0.7962357	0.4286604	0.7767307	0.1711588	0.8362930	0.0491972	0.2801946	0.4058827
400	0.4314282	0.0178350	0.8418548	0.3437231	0.7247350	0.1222662	0.9212296	0.0172626	0.1766883	0.4697777
450	0.4446529	0.0382629	0.6993100	0.2967211	0.6140292	0.1961605	0.7504755	0.0041619	0.1474985	0.3872587
500	0.4180408	0.0445055	0.6985521	0.3969657	0.8117687	0.1781985	0.6980889	0.0100864	0.2284166	0.3687728
550	0.4613650	0.1284867	0.3996315	0.4350270	0.6875813	0.1456123	0.8144639	0.0072137	0.1909442	0.5321757
600	0.4059945	0.1666592	0.3272739	0.4922651	0.6910310	0.1215539	0.7366776	0.0231373	0.4934824	0.7330773
650	0.5412606	0.2317159	0.2978638	0.3854946	0.6362185	0.1516642	0.8971515	0.0806262	0.4609678	0.6946473
700	0.3877438	0.0825680	0.2749186	0.4006506	0.7116920	0.1419465	0.7236020	0.1558895	0.5200957	0.7768262
750	0.3655377	0.0847291	0.2294986	0.3801233	0.6907930	0.1348880	0.8007899	0.2415380	0.6065238	0.7520961
800	0.5304474	0.1151064	0.2274873	0.3927862	0.6537799	0.0968792	0.6383030	0.3401094	0.5795261	0.8453799
850	0.4120132	0.1459703	0.2084883	0.5786965	0.7595840	0.1764423	0.5436079	0.4020266	0.7020878	0.7283276
900	0.4508946	0.1254032	0.3753662	0.4897218	0.6268515	0.1939473	0.5966632	0.3494045	0.5640072	0.8334768
950	0.4210416	0.1411359	0.3170704	0.5115470	0.5341514	0.1083567	0.7060603	0.4189908	0.5788241	0.7563696
1000	0.5481611	0.1793065	0.2946532	0.5689379	0.4584990	0.1535765	0.6274986	0.6485272	0.6020147	0.7777730
