"Time"	YMR037C	YGL162W	YPR065W	YHL027W	YBR182C	YIL101C	YPL202C	YML007W	YKL185W	YLR131C
200	0.9986062	0.7183856	0.9820790	0.8942538	0.1020036	0.0113822	0.0732567	0.8935275	0.7876047	1.0000000
250	0.9988566	0.7223010	0.9858423	0.9086317	0.0731739	0.0094999	0.0732487	0.8934257	0.7470725	1.0000000
300	0.9989687	0.7241109	0.9875765	0.9169014	0.0608530	0.0089470	0.0732641	0.8933596	0.7234169	1.0000000
350	0.9990200	0.7249454	0.9884042	0.9213290	0.0559169	0.0087821	0.0732761	0.8933203	0.7125145	1.0000000
400	0.9990437	0.7253336	0.9888103	0.9236029	0.0539922	0.0087319	0.0732835	0.8932982	0.7079727	1.0000000
450	0.9990548	0.7255172	0.9890131	0.9247420	0.0532505	0.0087164	0.0732878	0.8932862	0.7061455	1.0000000
500	0.9990600	0.7256056	0.9891155	0.9253032	0.0529664	0.0087114	0.0732901	0.8932798	0.7054173	1.0000000
550	0.9988849	0.6236134	0.9077005	0.8690285	0.0529243	0.0128405	0.2943802	0.8932774	0.4863971	1.0000000
600	0.9982446	0.5883370	0.8696195	0.8320829	0.0555381	0.0436762	0.3188846	0.8932883	0.4351321	1.0000000
650	0.9973477	0.5698098	0.8489254	0.8053428	0.0753393	0.0863476	0.3215879	0.8933258	0.4249244	1.0000000
700	0.9964452	0.5587057	0.8361469	0.7856918	0.1259878	0.1153892	0.3218574	0.8933897	0.4337377	1.0000000
750	0.9956823	0.5517491	0.8275104	0.7696718	0.1898045	0.1298142	0.3218427	0.8934682	0.4715057	1.0000000
800	0.9950989	0.5471822	0.8211662	0.7542520	0.2430717	0.1357861	0.3217900	0.8935478	0.5394199	1.0000000
850	0.9946743	0.5439761	0.8159919	0.7389504	0.2780753	0.1378423	0.3217346	0.8936189	0.6112060	1.0000000
900	0.9943673	0.5415133	0.8114028	0.7252368	0.2977495	0.1382781	0.3216853	0.8936773	0.6654318	1.0000000
950	0.9941379	0.5394509	0.8072795	0.7144029	0.3074665	0.1380933	0.3216448	0.8937231	0.6992130	1.0000000
1000	0.9939562	0.5376499	0.8037372	0.7066894	0.3115618	0.1377003	0.3216130	0.8937583	0.7178840	1.0000000

0	0.9932929	0.5319981	0.7950520	0.6945022	0.3090875	0.1359160	0.3215063	0.8938777	0.7296101	1.0000000
50	0.9933094	0.5381716	0.8592968	0.6911896	0.4851830	0.7350411	0.2158479	0.6014177	0.7452013	1.0000000
100	0.9936203	0.5497253	0.8529240	0.6616989	0.7322288	0.8902801	0.2965666	0.5273844	0.8289354	1.0000000
150	0.9941169	0.5520295	0.8254121	0.6114635	0.8533274	0.9321764	0.3388657	0.5086335	0.8966521	1.0000000
200	0.9943950	0.5462454	0.8009159	0.5664821	0.9037723	0.9449024	0.3522779	0.5038698	0.9281385	1.0000000
250	0.9943177	0.5378651	0.7830058	0.5347068	0.9239973	0.9493531	0.3559802	0.5026505	0.9409728	1.0000000
300	0.9939654	0.5301122	0.7706449	0.5139116	0.9320295	0.9510112	0.3569565	0.5023392	0.9460896	1.0000000
350	0.9934763	0.5240362	0.7623791	0.5004638	0.9352160	0.9516097	0.3572071	0.5022696	0.9481410	1.0000000
400	0.9929691	0.5196551	0.7569629	0.4916751	0.9364802	0.9517986	0.3572639	0.5022698	0.9489703	1.0000000
450	0.9925183	0.5166437	0.7534515	0.4858574	0.9369800	0.9518375	0.3572666	0.5022915	0.9493070	1.0000000
500	0.9921558	0.5146318	0.7511823	0.4819784	0.9371755	0.9518281	0.3572535	0.5023188	0.9494437	1.0000000
550	0.9918286	0.5060528	0.6984703	0.4793110	0.9252611	0.4633114	0.5465096	0.7948328	0.9494342	1.0000000
600	0.9911595	0.4966108	0.7146300	0.4776811	0.8807226	0.3856845	0.4020263	0.8689093	0.9485551	1.0000000
650	0.9903567	0.4965480	0.7270059	0.4800328	0.8173345	0.3032080	0.3437236	0.8877053	0.9458018	1.0000000
700	0.9899587	0.5000054	0.7335651	0.4894250	0.7348367	0.2235417	0.3271706	0.8925147	0.9405620	1.0000000
750	0.9899981	0.5032250	0.7376394	0.5074453	0.6298300	0.1732944	0.3228031	0.8937690	0.9313210	1.0000000
800	0.9902386	0.5056226	0.7416027	0.5345707	0.5195082	0.1478953	0.3216630	0.8940999	0.9149462	1.0000000
850	0.9905126	0.5077012	0.7467643	0.5682589	0.4281463	0.1366066	0.3213662	0.8941791	0.8880806	1.0000000
900	0.9907737	0.5100152	0.7535137	0.6026350	0.3660612	0.1322196	0.3212952	0.8941853	0.8508325	1.0000000
950	0.9910363	0.5128335	0.7613603	0.6320670	0.3297131	0.1310089	0.3212873	0.8941692	0.8095198	1.0000000
1000	0.9913219	0.5160775	0.7692918	0.6541380	0.3109901	0.1311991	0.3212982	0.8941455	0.7731801	1.0000000

0	0.9932929	0.5319981	0.7950520	0.6945022	0.3090875	0.1359160	0.3215063	0.8938777	0.7296101	1.0000000
50	0.9959646	0.8643423	0.9073220	0.7154992	0.3071836	0.1239844	0.2635333	0.8938608	0.9181034	1.0000000
100	0.9985304	0.9359799	0.9533715	0.7633817	0.2889030	0.1005567	0.2571430	0.8937304	0.9619389	1.0000000
150	0.9994316	0.9523560	0.9726368	0.8035652	0.2525117	0.0851029	0.2565319	0.8935451	0.9707473	1.0000000
200	0.9997126	0.9564759	0.9809733	0.8320384	0.2146428	0.0776637	0.2565740	0.8933947	0.9699607	1.0000000
250	0.9997997	0.9576618	0.9847493	0.8517305	0.1862315	0.0745560	0.2566620	0.8932991	0.9663417	1.0000000
300	0.9998274	0.9580597	0.9865593	0.8649093	0.1685650	0.0733743	0.2567234	0.8932456	0.9625046	1.0000000
350	0.9998364	0.9582137	0.9874818	0.8732982	0.1588162	0.0729646	0.2567588	0.8932178	0.9595344	1.0000000
400	0.9998395	0.9582806	0.9879783	0.8783749	0.1538736	0.0728403	0.2567774	0.8932040	0.9576029	1.0000000
450	0.9998406	0.9583125	0.9882560	0.8813142	0.1515306	0.0728123	0.2567868	0.8931974	0.9564813	1.0000000
500	0.9998410	0.9583288	0.9884144	0.8829520	0.1504841	0.0728123	0.2567914	0.8931942	0.9558801	1.0000000
550	0.9997583	0.6716693	0.9029075	0.8759699	0.1514029	0.0834869	0.3147742	0.8931931	0.6214076	1.0000000
600	0.9992856	0.5973279	0.8669953	0.8490044	0.1667863	0.1080302	0.3212003	0.8931994	0.5455831	1.0000000
650	0.9982872	0.5709907	0.8491901	0.8145978	0.2022043	0.1261282	0.3219039	0.8932288	0.5444441	1.0000000
700	0.9970698	0.5588926	0.8374258	0.7829506	0.2432504	0.1351143	0.3219553	0.8932936	0.5783405	1.0000000
750	0.9960197	0.5520253	0.8279235	0.7570042	0.2762670	0.1385875	0.3219125	0.8933869	0.6260577	1.0000000
800	0.9952634	0.5472983	0.8198277	0.7368204	0.2974060	0.1394503	0.3218456	0.8934882	0.6693887	1.0000000
850	0.9947463	0.5435998	0.8130543	0.7218903	0.3087401	0.1392319	0.3217748	0.8935797	0.7002807	1.0000000
900	0.9943805	0.5405694	0.8076152	0.7114384	0.3137000	0.1386398	0.3217116	0.8936539	0.7190521	1.0000000
950	0.9941045	0.5381048	0.8034491	0.7044924	0.3150951	0.1379858	0.3216605	0.8937109	0.7290155	1.0000000
1000	0.9938860	0.5361639	0.8004048	0.7000772	0.3147546	0.1373996	0.3216210	0.8937541	0.7334661	1.0000000

0	0.9932929	0.5319981	0.7950520	0.6945022	0.3090875	0.1359160	0.3215063	0.8938777	0.7296101	1.0000000
50	0.9963713	0.6174379	0.8989457	0.6999091	0.3100396	0.1483070	0.4244922	0.6312025	0.7296742	1.0000000
100	0.9979256	0.6496708	0.9211324	0.7151418	0.3447069	0.2619233	0.5923154	0.5646273	0.7332476	1.0000000
150	0.9986737	0.6626740	0.9180566	0.7236109	0.4860036	0.4535017	0.6689732	0.5476953	0.7657713	1.0000000
200	0.9990042	0.6664132	0.9129787	0.7086587	0.6596554	0.5911837	0.6930849	0.5433532	0.8330088	1.0000000
250	0.9991416	0.6666606	0.9088416	0.6740541	0.7766804	0.6604203	0.6997949	0.5422201	0.8888116	1.0000000
300	0.9991939	0.6658757	0.9045925	0.6373162	0.8393180	0.6903936	0.7015951	0.5419142	0.9194126	1.0000000
350	0.9992100	0.6647652	0.9000761	0.6086507	0.8700223	0.7020226	0.7020805	0.5418269	0.9339606	1.0000000
400	0.9992109	0.6635329	0.8958513	0.5894498	0.8844403	0.7057155	0.7022162	0.5417999	0.9406278	1.0000000
450	0.9992054	0.6623277	0.8923924	0.5776169	0.8909624	0.7061985	0.7022565	0.5417909	0.9436746	1.0000000
500	0.9991977	0.6612759	0.8898389	0.5706630	0.8937516	0.7055627	0.7022694	0.5417878	0.9450669	1.0000000
550	0.9982741	0.5784009	0.7788574	0.5624845	0.8946123	0.6853366	0.5580385	0.8043009	0.9456951	1.0000000
600	0.9970985	0.5419475	0.7607564	0.5463172	0.8906726	0.5808172	0.3975331	0.8707946	0.9459269	1.0000000
650	0.9955561	0.5251400	0.7561733	0.5286734	0.8709272	0.4125041	0.3422732	0.8876997	0.9456590	1.0000000
700	0.9940618	0.5180655	0.7529982	0.5165766	0.8187933	0.2729528	0.3270836	0.8920784	0.9441477	1.0000000
750	0.9929452	0.5148442	0.7502041	0.5149671	0.7232690	0.1941238	0.3230789	0.8932931	0.9397461	1.0000000
800	0.9922367	0.5130591	0.7486657	0.5270170	0.5993887	0.1568953	0.3219845	0.8936938	0.9295321	1.0000000
850	0.9918203	0.5121303	0.7493551	0.5524672	0.4834437	0.1407334	0.3216436	0.8938658	0.9095303	1.0000000
900	0.9915926	0.5121496	0.7528016	0.5855639	0.3992983	0.1341463	0.3215095	0.8939578	0.8771471	1.0000000
950	0.9915045	0.5132753	0.7587082	0.6179359	0.3480022	0.1318079	0.3214427	0.8940119	0.8356066	1.0000000
1000	0.9915400	0.5154337	0.7659647	0.6440094	0.3203948	0.1313862	0.3214053	0.8940423	0.7941958	1.0000000

0	0.9932929	0.5319981	0.7950520	0.6945022	0.3090875	0.1359160	0.3215063	0.8938777	0.7296101	1.0000000
50	0.9932748	0.5317363	0.7914490	0.6908713	0.4918182	0.7708258	0.3628547	0.7758377	0.9336915	1.0000000
100	0.9932467	0.5303057	0.7820952	0.6585803	0.7410750	0.9368158	0.4239826	0.7459592	0.9828597	1.0000000
150	0.9931600	0.5271861	0.7704768	0.6037850	0.8609686	0.9804575	0.4515063	0.7383981	0.9951752	1.0000000
200	0.9929712	0.5227262	0.7570835	0.5550671	0.9102664	0.9920632	0.4602634	0.7364894	0.9983154	1.0000000
250	0.9926638	0.5173264	0.7437440	0.5214591	0.9297596	0.9951900	0.4626998	0.7360172	0.9991397	1.0000000
300	0.9922419	0.5116470	0.7324726	0.5003830	0.9373571	0.9960361	0.4633298	0.7359158	0.9993669	1.0000000
350	0.9917341	0.5064403	0.7240412	0.4873765	0.9402940	0.9962580	0.4634710	0.7359161	0.9994338	1.0000000
400	0.9911926	0.5021894	0.7181987	0.4791209	0.9414211	0.9963079	0.4634777	0.7359488	0.9994549	1.0000000
450	0.9906756	0.4990090	0.7143113	0.4736542	0.9418504	0.9963119	0.4634438	0.7359935	0.9994621	1.0000000
500	0.9902275	0.4967676	0.7117627	0.4699138	0.9420122	0.9963055	0.4633961	0.7360417	0.9994646	1.0000000
550	0.9898702	0.4955488	0.7164319	0.4674249	0.9326349	0.5013117	0.4117631	0.8541451	0.9614415	1.0000000
600	0.9896495	0.4968484	0.7254494	0.4674696	0.8896507	0.3296636	0.3522054	0.8840723	0.9518107	1.0000000
650	0.9896549	0.4997235	0.7310783	0.4734232	0.8060198	0.2338812	0.3299874	0.8916697	0.9469360	1.0000000
700	0.9898542	0.5023669	0.7345321	0.4886664	0.6874492	0.1785010	0.3235500	0.8936009	0.9396694	1.0000000
750	0.9901238	0.5043621	0.7378649	0.5150589	0.5592222	0.1502666	0.3218305	0.8940841	0.9257290	1.0000000
800	0.9903807	0.5061274	0.7425262	0.5505903	0.4518660	0.1373847	0.3213910	0.8941923	0.9010979	1.0000000
850	0.9906146	0.5082132	0.7491248	0.5886818	0.3785313	0.1321857	0.3212891	0.8942024	0.8645138	1.0000000
900	0.9908548	0.5109425	0.7572740	0.6222144	0.3353831	0.1306148	0.3212756	0.8941868	0.8213064	1.0000000
950	0.9911306	0.5142717	0.7658614	0.6476868	0.3129481	0.1306952	0.3212854	0.8941640	0.7813322	1.0000000
1000	0.9914476	0.5178595	0.7737268	0.6652483	0.3028691	0.1314543	0.3213019	0.8941373	0.7517086	1.0000000

0	0.9932929	0.5319981	0.7950520	0.6945022	0.3090875	0.1359160	0.3215063	0.8938777	0.7296101	1.0000000
50	0.9932752	0.5318622	0.7947259	0.6827921	0.5632564	0.1358769	0.3215049	0.8938799	0.7748948	1.0000000
100	0.9932608	0.5316383	0.7926111	0.6476913	0.6462225	0.1358141	0.3215034	0.8938819	0.8500779	1.0000000
150	0.9932403	0.5308100	0.7872322	0.6126830	0.6732567	0.1355877	0.3215020	0.8938838	0.8909152	1.0000000
200	0.9931879	0.5289642	0.7799561	0.5883690	0.6819206	0.1350717	0.3215006	0.8938860	0.9082211	1.0000000
250	0.9930769	0.5263227	0.7729191	0.5737675	0.6844050	0.1343075	0.3214986	0.8938901	0.9150045	1.0000000
300	0.9929030	0.5234848	0.7673154	0.5653877	0.6846966	0.1334553	0.3214950	0.8938980	0.9175377	1.0000000
350	0.9926883	0.5209648	0.7633434	0.5604997	0.6841798	0.1326701	0.3214884	0.8939110	0.9184040	1.0000000
400	0.9924663	0.5189986	0.7607115	0.5575152	0.6834077	0.1320352	0.3214782	0.8939287	0.9186232	1.0000000
450	0.9922657	0.5175929	0.7590260	0.5556163	0.6826325	0.1315645	0.3214651	0.8939491	0.9185979	1.0000000
500	0.9921020	0.5166430	0.7579596	0.5543857	0.6819661	0.1312335	0.3214504	0.8939699	0.9184914	1.0000000
550	0.9919786	0.5160249	0.7574314	0.5656591	0.4228506	0.1310076	0.3214357	0.8939890	0.9060500	1.0000000
600	0.9918916	0.5157609	0.7589523	0.6011213	0.3377603	0.1308927	0.3214224	0.8940051	0.8602569	1.0000000
650	0.9918448	0.5162910	0.7638925	0.6364182	0.3097240	0.1310203	0.3214112	0.8940178	0.8027520	1.0000000
700	0.9918621	0.5179777	0.7709404	0.6606984	0.3007004	0.1315051	0.3214026	0.8940264	0.7592569	1.0000000
750	0.9919668	0.5205500	0.7779422	0.6751172	0.2984057	0.1322693	0.3213972	0.8940296	0.7350266	1.0000000
800	0.9921503	0.5233597	0.7836107	0.6832851	0.2987641	0.1331158	0.3213961	0.8940257	0.7241557	1.0000000
850	0.9923741	0.5258628	0.7876664	0.6879390	0.3002072	0.1338773	0.3214001	0.8940142	0.7204871	1.0000000
900	0.9925950	0.5278125	0.7903587	0.6906537	0.3019711	0.1344778	0.3214092	0.8939969	0.7202336	1.0000000
950	0.9927841	0.5291996	0.7920684	0.6922555	0.3036466	0.1349134	0.3214220	0.8939767	0.7214007	1.0000000
1000	0.9929307	0.5301280	0.7931256	0.6931869	0.3050458	0.1352139	0.3214365	0.8939566	0.7229887	1.0000000

0	0.9932929	0.5319981	0.7950520	0.6945022	0.3090875	0.1359160	0.3215063	0.8938777	0.7296101	1.0000000
50	0.9932730	0.5308951	0.7593837	0.6942747	0.3105753	0.1592414	0.5708927	0.3505000	0.9306300	1.0000000
100	0.9930887	0.5097288	0.5674944	0.6919898	0.3778534	0.3634898	0.8953420	0.2129527	0.9779195	1.0000000
150	0.9914142	0.4427875	0.4045728	0.6707662	0.5592401	0.4422374	0.9749862	0.1781388	0.9905199	1.0000000
200	0.9835893	0.3571526	0.3180996	0.6143168	0.6738083	0.3155829	0.9892394	0.1693524	0.9952593	1.0000000
250	0.9532870	0.2843046	0.2635426	0.5399505	0.6684046	0.1807398	0.9918732	0.1672459	0.9971231	1.0000000
300	0.8537115	0.2292722	0.2185172	0.4759970	0.5579613	0.0980833	0.9923849	0.1671651	0.9976041	1.0000000
350	0.6316023	0.1858972	0.1807906	0.4413873	0.3915166	0.0536287	0.9923932	0.1686059	0.9971164	1.0000000
400	0.3582223	0.1510406	0.1545876	0.4383840	0.2416642	0.0309192	0.9920878	0.1723671	0.9953305	1.0000000
450	0.1697291	0.1256378	0.1418583	0.4520133	0.1452453	0.0201086	0.9913906	0.1781405	0.9918361	1.0000000
500	0.0816146	0.1107024	0.1400296	0.4656442	0.0950505	0.0154515	0.9904218	0.1834037	0.9877540	1.0000000
550	0.0482765	0.1195802	0.3284849	0.4737873	0.0719970	0.0167553	0.7834245	0.7892338	0.5922922	1.0000000
600	0.0502603	0.2296954	0.5620288	0.4822480	0.0681151	0.0919024	0.4157437	0.9453514	0.4754273	1.0000000
650	0.2671812	0.3574169	0.6699630	0.5082768	0.1483101	0.2171631	0.2954070	0.9852393	0.4479523	1.0000000
700	0.6897237	0.4377062	0.7189261	0.5528346	0.3072167	0.1925739	0.2663010	0.9886505	0.5112772	1.0000000
750	0.8913657	0.4794156	0.7440979	0.5902937	0.3738542	0.1307151	0.2656150	0.9660777	0.6493814	1.0000000
800	0.9590638	0.5003741	0.7586859	0.6158014	0.3416879	0.0971959	0.2786399	0.9371835	0.7352618	1.0000000
850	0.9807678	0.5113166	0.7678566	0.6398216	0.2787998	0.0889643	0.2944807	0.9168396	0.7478141	1.0000000
900	0.9880025	0.5174986	0.7747538	0.6643738	0.2332036	0.0945361	0.3064787	0.9053917	0.7136806	1.0000000
950	0.9906415	0.5215123	0.7809699	0.6851718	0.2165660	0.1051022	0.3137290	0.8995215	0.6668841	1.0000000
1000	0.9917473	0.5245977	0.7866623	0.6993232	0.2220924	0.1154319	0.3176237	0.8966320	0.6353981	1.0000000

0	0.9932929	0.5319981	0.7950520	0.6945022	0.3090875	0.1359160	0.3215063	0.8938777	0.7296101	1.0000000
50	0.9958501	0.8373805	0.7957748	0.7315135	0.4672496	0.1637925	0.3241327	0.8733025	0.7532339	0.6012071
100	0.9984211	0.9012220	0.7976545	0.7625787	0.5360271	0.1757633	0.3537180	0.7942965	0.7831649	0.4663993
150	0.9993549	0.9146135	0.7953096	0.7772446	0.5754334	0.2064889	0.4283189	0.6981100	0.7701967	0.4208290
200	0.9996528	0.9172354	0.7848082	0.7801179	0.6201415	0.2837954	0.5218383	0.6295932	0.7393152	0.4054244
250	0.9997464	0.9172135	0.7687908	0.7747695	0.6900048	0.3950657	0.5955043	0.5921560	0.7191162	0.4002170
300	0.9997758	0.9163431	0.7525715	0.7624031	0.7679647	0.4923409	0.6390754	0.5739707	0.7144615	0.3984567
350	0.9997845	0.9152256	0.7388724	0.7461362	0.8285834	0.5528526	0.6612162	0.5655757	0.7178709	0.3978617
400	0.9997863	0.9141431	0.7279267	0.7303197	0.8665685	0.5829836	0.6716672	0.5617911	0.7227139	0.3976605
450	0.9997859	0.9132052	0.7193065	0.7176412	0.8877327	0.5951125	0.6764278	0.5601077	0.7264876	0.3975925
500	0.9997848	0.9124343	0.7126694	0.7086791	0.8986283	0.5981816	0.6785561	0.5593661	0.7289074	0.3975695
550	0.9996304	0.5826339	0.7080869	0.6617182	0.8727068	0.5835346	0.6720090	0.5919568	0.7719069	0.7963546
600	0.9985608	0.5126074	0.7166897	0.6101467	0.8629194	0.5718856	0.6000524	0.6982414	0.8596136	0.9311598
650	0.9960641	0.5008017	0.7334617	0.5619739	0.8565034	0.5365144	0.4839056	0.7925689	0.9090636	0.9767293
700	0.9933802	0.5031413	0.7434620	0.5288194	0.8447165	0.4546721	0.4002663	0.8460547	0.9291288	0.9921336
750	0.9917972	0.5070469	0.7463683	0.5119262	0.8159358	0.3458998	0.3571514	0.8721391	0.9360949	0.9973408
800	0.9912327	0.5093022	0.7461786	0.5083031	0.7583429	0.2536531	0.3372988	0.8842207	0.9366379	0.9991011
850	0.9911370	0.5100727	0.7457203	0.5159727	0.6695870	0.1944225	0.3284215	0.8897048	0.9319592	0.9996961
900	0.9911640	0.5102622	0.7464453	0.5343095	0.5651893	0.1616380	0.3244719	0.8921643	0.9205583	0.9998973
950	0.9912005	0.5106200	0.7490651	0.5614383	0.4695941	0.1449100	0.3227184	0.8932557	0.8999121	0.9999653
1000	0.9912457	0.5116023	0.7537691	0.5925348	0.3979488	0.1369139	0.3219436	0.8937347	0.8689960	0.9999883

0	0.9932929	0.5319981	0.7950520	0.6945022	0.3090875	0.1359160	0.3215063	0.8938777	0.7296101	1.0000000
50	0.9932752	0.5318649	0.7948741	0.6942921	0.3089770	0.1358776	0.3215049	0.8938799	0.7296407	1.0000000
100	0.9932616	0.5317722	0.7947574	0.6941663	0.3088702	0.1358491	0.3215034	0.8938819	0.7295761	1.0000000
150	0.9932516	0.5317097	0.7946828	0.6940934	0.3087799	0.1358287	0.3215020	0.8938837	0.7294803	1.0000000
200	0.9932445	0.5316688	0.7946363	0.6940529	0.3087090	0.1358144	0.3215008	0.8938851	0.7293847	1.0000000
250	0.9932396	0.5316426	0.7946081	0.6940318	0.3086561	0.1358047	0.3214998	0.8938862	0.7293025	1.0000000
300	0.9932364	0.5316263	0.7945916	0.6940217	0.3086180	0.1357981	0.3214991	0.8938870	0.7292373	1.0000000
350	0.9932342	0.5316164	0.7945823	0.6940178	0.3085912	0.1357939	0.3214985	0.8938875	0.7291882	1.0000000
400	0.9932329	0.5316106	0.7945773	0.6940170	0.3085729	0.1357911	0.3214981	0.8938879	0.7291526	1.0000000
450	0.9932321	0.5316074	0.7945748	0.6940178	0.3085606	0.1357893	0.3214978	0.8938882	0.7291275	1.0000000
500	0.9932316	0.5316056	0.7945738	0.6940191	0.3085526	0.1357883	0.3214977	0.8938884	0.7291102	1.0000000
550	0.9932313	0.5316048	0.7945735	0.6940204	0.3085474	0.1357876	0.3214975	0.8938885	0.7290986	1.0000000
600	0.9932311	0.5316045	0.7945736	0.6940216	0.3085441	0.1357873	0.3214975	0.8938886	0.7290910	1.0000000
650	0.9932311	0.5316044	0.7945738	0.6940227	0.3085421	0.1357871	0.3214974	0.8938886	0.7290861	1.0000000
700	0.9932310	0.5316044	0.7945741	0.6940234	0.3085409	0.1357870	0.3214974	0.8938886	0.7290830	1.0000000
750	0.9932310	0.5316045	0.7945743	0.6940240	0.3085402	0.1357869	0.3214974	0.8938886	0.7290810	1.0000000
800	0.9932310	0.5316046	0.7945746	0.6940244	0.3085398	0.1357869	0.3214974	0.8938887	0.7290799	1.0000000
850	0.9932310	0.5316047	0.7945747	0.6940247	0.3085396	0.1357869	0.3214973	0.8938887	0.7290792	1.0000000
900	0.9932310	0.5316048	0.7945748	0.6940249	0.3085396	0.1357869	0.3214973	0.8938887	0.7290789	1.0000000
950	0.9932310	0.5316048	0.7945749	0.6940251	0.3085395	0.1357869	0.3214973	0.8938887	0.7290787	1.0000000
1000	0.9932310	0.5316049	0.7945750	0.6940252	0.3085395	0.1357869	0.3214973	0.8938887	0.7290786	1.0000000
