YOR344C	YMR037C	YGL162W	YPR065W	YHL027W	YBR182C	YIL101C	YPL202C	YML007W	YKL185W
0.0000000	0.9999998	0.0000000	0.6355867	0.9946296	0.1518549	0.3459189	0.8033522	0.7571319	0.0744220
0.0873511	0.9999693	0.0000063	0.6360605	0.9999769	0.0000006	0.3462701	0.8029495	0.7569719	0.0077356
0.0873381	0.9999475	0.0248406	0.0000001	0.9960269	0.0974817	0.0188579	0.0000000	0.7570326	0.0180267
0.0873322	0.9999373	0.0277420	0.0227069	0.0000000	0.0975455	0.0583422	0.0112488	0.0000000	0.0180562
