YKL109W	YGL035C	YGL209W	YCR065W	YER040W	YEL009C	YDR259C	YPL177C	YML099C	YKR034W
0.8450422	0.0000002	0.0000000	0.6994354	0.9999672	0.1498409	0.9726111	0.9967351	1.0000000	0.0897617
0.3646812	0.0000000	0.8173547	0.6954257	0.9877301	0.4411405	0.0000000	0.9967351	1.0000000	0.0909426
0.0180110	0.9999999	0.0000000	0.6954257	0.9877301	0.4411405	0.0000000	0.9967351	1.0000000	0.0909426
0.0180111	0.9999997	0.0107401	0.0014597	0.0000001	1.0000000	0.0000000	0.9967351	1.0000000	0.9999998
