"Time"	YKL112W	YML027W	YOR028C	YPL248C	YOL108C	YIR018W	YJR060W	YGL096W	YKL043W	YER111C
550	1.0400042	0.8333211	1.0084428	1.0421641	0.0663253	0.1707655	0.7187428	0.1481003	0.2383277	0.2734929
600	1.0265227	0.7998922	1.0784736	0.9643524	0.0962411	0.3673510	0.8796014	0.1191360	0.2640855	0.3005591
650	0.8351161	0.8292256	1.0157874	0.9929181	0.0914208	0.4915075	0.9421337	0.1075691	0.3035370	0.4327227
700	0.9818762	0.7979342	1.0417849	0.9536344	0.0967323	0.5104169	1.0380911	0.1225734	0.2715935	0.5209464
750	1.0184690	0.7089689	0.9714059	0.9225733	0.0791162	0.4754513	0.9621105	0.1455344	0.2513908	0.5700863
800	1.0085888	0.7209494	1.0686933	0.9448593	0.0940108	0.4949619	0.9325594	0.1939243	0.2686325	0.5577818
850	0.9912398	0.6697773	1.0641058	1.0034756	0.1214222	0.4880752	0.8300133	0.1988109	0.2850819	0.5448727
900	0.9194992	0.5592922	1.0583273	0.9480046	0.1585975	0.5271553	0.7943952	0.1768451	0.2566907	0.4496239
950	0.9655729	0.6710059	1.0871778	0.9452641	0.1591521	0.4888885	0.8031723	0.1682859	0.2293677	0.4705002
1000	0.9517021	0.6856965	1.0526420	0.8685399	0.1278698	0.4880990	0.8719489	0.1388123	0.2251381	0.4608879

0	1.0732674	0.7871239	0.9237539	1.0171211	0.0866528	0.5548176	0.8570188	0.1519663	0.2594603	0.4613367
50	0.3564880	0.7014337	1.0046081	0.9104242	0.0586292	0.4630249	0.8566244	0.1586550	0.2552138	0.4753226
100	0.1051618	0.6474373	1.0222874	0.8168408	0.1069441	0.3311908	0.9760272	0.1612715	0.2364614	0.4640197
150	0.0417066	0.7010771	1.0455007	0.8253421	0.0577545	0.3149495	0.9535600	0.1512694	0.2013603	0.4754670
200	0.0565590	0.6773836	0.9895487	0.8377507	0.0780137	0.3223164	0.8839782	0.1240576	0.1979346	0.5201104
250	0.0300183	0.6216622	0.9822911	0.8507665	0.0522810	0.3284151	0.9124434	0.0933609	0.1891741	0.5422093
300	0.0395269	0.6018027	1.0189603	0.7879869	0.0693397	0.3322858	0.9065774	0.1103164	0.1923668	0.5397719
350	0.0365709	0.6390192	1.0445764	0.7423094	0.0533793	0.2750235	0.9681965	0.0900665	0.1618725	0.5076238
400	0.0174076	0.6496489	1.1360482	0.7712945	0.0644239	0.3058378	0.9076426	0.0687702	0.1628842	0.5331741
450	0.0323394	0.6431633	1.0203389	0.7290411	0.0398489	0.3489291	0.9432259	0.0832583	0.1657161	0.5553224
500	0.0350587	0.6441875	0.9596871	0.7473375	0.0381834	0.3194730	0.9667474	0.1019850	0.1840254	0.5096031
550	0.7005272	0.5874819	0.9365157	0.8728225	0.0720357	0.3391683	0.9556830	0.0862767	0.2408864	0.4949530
600	0.9035669	0.6450482	0.9625566	0.9227924	0.0537313	0.3665052	0.9066813	0.1090356	0.1881181	0.5346605
650	1.0841862	0.6565989	0.9764436	1.0366589	0.0553988	0.5320397	0.9174457	0.0761597	0.2097591	0.5043544
700	1.0404489	0.6921212	1.0202724	1.0059694	0.0450476	0.5177822	0.8763981	0.1314291	0.2689965	0.5392678
750	0.9670210	0.6206592	0.8674191	0.9557779	0.0659181	0.5049452	0.9508061	0.1503860	0.2131984	0.5389968
800	0.9602334	0.6369937	0.9175041	0.9290957	0.1081934	0.6000181	0.8549742	0.1241509	0.2005502	0.5721218
850	1.0440472	0.7007415	0.9630731	0.9875899	0.0884130	0.4944706	0.8923913	0.1298418	0.2096014	0.5466415
900	0.9555270	0.7389180	1.0448047	0.9419143	0.0955070	0.5348541	0.9019003	0.1374825	0.2370612	0.5738698
950	0.8702755	0.6936680	0.9910328	1.0094512	0.1042962	0.4831024	0.9707281	0.1182623	0.2297408	0.5501372
1000	1.0065086	0.6970477	0.9993956	1.0531251	0.0850774	0.5196210	0.9489450	0.1321713	0.2429476	0.5515911

0	1.0732674	0.7871239	0.9237539	1.0171211	0.0866528	0.5548176	0.8570188	0.1519663	0.2594603	0.4613367
50	0.5179752	0.7808432	1.0063208	0.8861741	0.1034655	0.5168134	0.8415930	0.1480747	0.2391264	0.4533280
100	0.3535608	0.7109844	1.0078559	0.9221863	0.1316413	0.5517676	0.9112231	0.2239341	0.2334348	0.4389958
150	0.3426487	0.7278461	1.0222836	0.8883212	0.1383155	0.5380798	0.8417809	0.2424591	0.2609128	0.4909375
200	0.2918624	0.8170383	1.0409060	0.9063794	0.2134980	0.5914617	0.7364579	0.2205284	0.2660466	0.4438365
250	0.4064680	0.7542818	1.0722949	0.8124467	0.1941286	0.5609038	0.6970478	0.2204073	0.2607436	0.4721902
300	0.3578606	0.7031058	0.9761972	0.7279983	0.1621294	0.5583987	0.6491180	0.2911976	0.2617045	0.3626788
350	0.3313841	0.6905630	0.9592444	0.8117436	0.2226573	0.5780740	0.7217706	0.2660056	0.2180633	0.3247156
400	0.3534554	0.8173777	0.9867947	0.7197317	0.2303188	0.5717770	0.7620678	0.2775343	0.2864619	0.3233927
450	0.3413297	0.7774437	0.9938539	0.7150578	0.2159883	0.5905120	0.7447704	0.2689612	0.2674283	0.3102176
500	0.3420496	0.8012734	1.0011133	0.7435605	0.2468889	0.6698993	0.8181813	0.2336440	0.2864542	0.2996078
550	0.7806582	0.7544277	0.9277778	0.8149363	0.2812626	0.5704864	0.7349804	0.2402807	0.2789628	0.3368993
600	0.9269533	0.8618644	1.0064090	0.8741400	0.1868907	0.5402770	0.7940632	0.1668611	0.2431556	0.4256164
650	1.0311331	0.8009954	0.9437450	1.0138037	0.1521437	0.5682376	0.8741577	0.1742788	0.2160487	0.4506011
700	1.0840462	0.7502739	0.9251646	0.9270775	0.1279788	0.5498776	0.8229275	0.1388624	0.2355743	0.4699297
750	1.0721060	0.7386808	1.0146126	1.0269040	0.1055487	0.5189023	0.8839498	0.1384579	0.2759462	0.4759088
800	0.9461961	0.7677839	0.9771389	1.1148767	0.1222198	0.5339310	0.8346284	0.1305554	0.2616361	0.5169674
850	0.9862023	0.7600716	1.1142638	1.1020430	0.0751920	0.5486506	0.8399410	0.1530910	0.3021531	0.4861447
900	1.1512018	0.5522567	1.1779391	0.9706033	0.1232478	0.4973569	0.8979343	0.1389320	0.2905507	0.5382729
950	1.0642994	0.5637017	1.0361933	0.9386959	0.1040868	0.4644648	0.9175902	0.1667801	0.2631539	0.5262821
1000	1.0879628	0.6259802	1.0204000	1.0012956	0.1210523	0.4508880	0.8746160	0.1301410	0.2464220	0.5378315

0	1.0732674	0.7871239	0.9237539	1.0171211	0.0866528	0.5548176	0.8570188	0.1519663	0.2594603	0.4613367
50	0.8617247	0.7033802	1.0785476	0.9735757	0.0973510	0.4940406	0.9191697	0.1469553	0.2866357	0.5966352
100	0.7934093	0.6640520	1.0279988	1.0195856	0.1167897	0.4810431	0.8886409	0.1757419	0.2904900	0.7001285
150	0.7599100	0.4858419	1.0630604	0.9981358	0.1251576	0.5292239	0.9418969	0.1652365	0.2626035	0.8591659
200	0.7720861	0.4714207	1.0321302	1.0660108	0.1046018	0.4251368	0.7322902	0.1594794	0.2328576	0.8483395
250	0.7814605	0.5357760	1.0781923	0.9769009	0.1335255	0.4759435	0.7659088	0.1214733	0.2641086	0.9738401
300	0.7787821	0.5826874	1.0243532	0.9658514	0.0834701	0.5622678	0.9325123	0.1523047	0.2940914	1.0391776
350	0.8501346	0.4940914	0.9800820	0.9575167	0.0779437	0.4990076	0.9642759	0.1625192	0.1957967	1.0308906
400	0.7182429	0.5003980	1.0951723	1.0164007	0.1086174	0.5324173	0.8569196	0.1171555	0.1992737	1.0612225
450	0.6381061	0.4541348	0.9220870	1.0050006	0.0985162	0.5248912	0.8228993	0.1107506	0.1520690	1.0730719
500	0.7379737	0.4746787	0.8974195	0.9844410	0.1059695	0.5290617	0.8658325	0.0887509	0.1617135	0.9656724
550	0.9179011	0.5106105	1.0491475	0.9981449	0.0928972	0.5035683	0.9536363	0.1312369	0.1991596	0.8925096
600	0.8965179	0.5378392	1.0093876	0.8478417	0.0848345	0.4498485	0.8708537	0.1016444	0.1525386	0.7531313
650	0.9173220	0.5962092	1.0801037	0.9557166	0.0801769	0.4484574	0.9771301	0.1128378	0.1672811	0.6468565
700	1.0022584	0.5979505	1.0091770	0.9944356	0.0999139	0.5031560	0.8944327	0.1065932	0.2344202	0.6590936
750	1.0121336	0.6922107	1.1022322	0.9847445	0.0457363	0.5167212	0.9059996	0.0997620	0.2855036	0.5021403
800	1.0092943	0.6543535	1.0151427	1.0851154	0.0239128	0.4854912	0.9100137	0.1084559	0.2689377	0.4824165
850	1.0659701	0.6454737	0.9738471	1.0655863	0.0718168	0.4889689	0.9431430	0.1057236	0.2974246	0.5346217
900	1.0552370	0.6679998	0.9429826	0.9718855	0.0612532	0.5021677	0.8582454	0.1350937	0.2768509	0.5736649
950	0.9299669	0.6438943	0.9099624	0.9483436	0.0515285	0.5468688	0.8949558	0.1256102	0.2714189	0.5562815
1000	0.9607047	0.7419642	1.0108976	1.0138040	0.0542360	0.5372415	0.8311858	0.0962730	0.2502550	0.4689695

0	1.0732674	0.7871239	0.9237539	1.0171211	0.0866528	0.5548176	0.8570188	0.1519663	0.2594603	0.4613367
50	1.1015034	0.8010923	0.9684352	0.9320065	0.0813118	0.3289129	0.9597279	0.1015481	0.2551727	0.5144664
100	0.9539363	0.6822688	1.0611692	0.9385245	0.0511171	0.1397058	0.9964212	0.1566432	0.2444915	0.6409006
150	1.0150987	0.6425960	1.0708502	0.8956379	0.0912170	0.0698399	0.9948160	0.1446976	0.2427245	0.6738260
200	1.0092410	0.6129954	1.0209357	0.9568092	0.1331986	0.0309423	0.8274218	0.1636459	0.2165029	0.7734199
250	0.9634974	0.6101603	1.0257184	0.9206797	0.1165240	0.0153172	0.8442943	0.1220314	0.2007427	0.6950743
300	0.9382957	0.6211995	1.0088620	0.8095429	0.0680565	0.0139527	0.9321975	0.0885009	0.2014184	0.7774596
350	0.9852768	0.6773081	1.0026246	0.9395582	0.0753766	0.0169724	0.9305489	0.1263360	0.1908312	0.7123796
400	1.0517756	0.5692072	0.9789756	0.9919884	0.0656667	0.0113847	0.8699864	0.0903480	0.1296593	0.7121651
450	1.1012817	0.5673716	1.0332004	0.9577533	0.0471123	0.0032610	0.9075611	0.0914318	0.1552793	0.6507198
500	1.1516403	0.6073571	1.0169944	0.8879430	0.0447230	0.0109571	0.8710072	0.0722877	0.1736354	0.6903705
550	0.8337892	0.6127510	1.0376652	0.9586500	0.0667929	0.1648180	0.9763663	0.1162161	0.1888203	0.6407636
600	1.1085104	0.6289104	1.1444339	1.0673301	0.1038386	0.2867333	1.0027557	0.1141860	0.1886025	0.5675023
650	0.9358675	0.6747557	1.1291962	0.9615051	0.0983958	0.3773617	0.9033974	0.0901506	0.1972051	0.5071994
700	0.8980264	0.6854368	1.0075285	0.8978109	0.0682364	0.4767334	0.9440966	0.1209414	0.2314710	0.5945217
750	0.9282536	0.6109484	0.9235174	1.0313631	0.0869583	0.5034354	0.9591099	0.0977505	0.2116278	0.6012664
800	0.9806318	0.6233725	0.9522516	1.0543485	0.0854796	0.4271586	0.9060787	0.1083324	0.2406865	0.5381819
850	1.0568422	0.6610544	0.9564138	0.9754555	0.0719799	0.4616098	0.9009687	0.1400489	0.2473437	0.5285575
900	1.0127563	0.6738196	1.0797320	1.0151867	0.0769098	0.5452749	0.9044905	0.1640716	0.2267639	0.5028498
950	1.0562794	0.6768052	0.9145558	1.0201539	0.1165696	0.4207857	0.8353687	0.1448619	0.2474744	0.5140854
1000	1.0329408	0.6136569	0.8769150	0.9827448	0.0877143	0.5224725	0.8555404	0.1375032	0.2661758	0.4485941

0	1.0732674	0.7871239	0.9237539	1.0171211	0.0866528	0.5548176	0.8570188	0.1519663	0.2594603	0.4613367
50	0.4293721	0.3722275	1.0411957	1.0110220	0.3184319	0.5496935	0.8681052	0.1454343	0.2163781	0.4621951
100	0.2119668	0.1401104	1.0813678	0.8998371	0.4647217	0.4700487	0.8768410	0.1201505	0.1219942	0.4571249
150	0.1214001	0.0758387	1.0777521	0.9407573	0.5222921	0.4519679	0.9131790	0.1051081	0.0891625	0.4867487
200	0.1530400	0.0397237	1.0185321	0.9772295	0.5361684	0.4870873	0.9554400	0.0978380	0.1157111	0.5183143
250	0.1463447	0.0390710	1.0130955	1.0036213	0.4775420	0.5104797	0.9819210	0.0758781	0.1642598	0.6020503
300	0.1762855	0.0220118	1.0141282	1.0767555	0.5347023	0.4750185	0.9593196	0.0726694	0.2466855	0.5579995
350	0.1666061	0.0090362	1.0581769	1.0702483	0.4614304	0.4788204	0.9489089	0.0892044	0.2882365	0.6333425
400	0.1900119	0.0107313	1.0327851	1.0285814	0.4916286	0.4790599	0.9481779	0.1575739	0.3431227	0.5704295
450	0.1574870	0.0119178	1.0642897	0.9937974	0.4983747	0.4569298	0.8345412	0.1773279	0.4372818	0.5933159
500	0.0942170	0.0086597	1.0412445	0.9847197	0.5431130	0.5026340	0.8682010	0.2577091	0.4503890	0.5874957
550	0.7049446	0.2423531	1.0128047	0.8881675	0.4072897	0.5650253	0.8799938	0.2313596	0.4673614	0.5897230
600	0.9281386	0.5440780	1.1034852	0.9102084	0.3561767	0.5310843	0.6885251	0.3132578	0.4036656	0.5373038
650	1.0389789	0.5940028	1.1409354	0.8042257	0.2792917	0.5091418	0.6702927	0.2415563	0.3036318	0.4072886
700	0.9549082	0.6165628	1.0330059	0.8335397	0.2363417	0.5770766	0.6959223	0.2011400	0.3169039	0.3235149
750	1.0109480	0.6448942	0.9947816	0.8430875	0.1840274	0.5199744	0.7495113	0.1837150	0.2916866	0.2967935
800	1.0210470	0.7601598	0.9514546	0.8626311	0.1662566	0.5548461	0.7749993	0.1590598	0.2654039	0.3321428
850	0.9484901	0.8108895	0.9311753	1.0395143	0.1091348	0.5562993	0.7966190	0.1409658	0.2898900	0.3611660
900	0.9491434	0.7410377	0.9880975	1.0266641	0.0829861	0.5887556	0.8504797	0.1459455	0.2788742	0.4696088
950	1.0213410	0.6965990	1.0627586	1.0616209	0.0977392	0.4738147	0.9500849	0.1828507	0.2665069	0.4900515
1000	0.9258639	0.7587039	1.1281345	0.9613327	0.1312797	0.4816659	0.9288374	0.1677062	0.2475494	0.4645613

0	1.0732674	0.7871239	0.9237539	1.0171211	0.0866528	0.5548176	0.8570188	0.1519663	0.2594603	0.4613367
50	1.0476168	0.4662534	0.9283547	0.8187957	0.0804024	0.4822419	0.8817818	0.2053506	0.2357058	0.4856001
100	1.0834524	0.3253737	0.9808021	0.6835588	0.1606897	0.5006888	0.8126802	0.3582991	0.2252724	0.4691666
150	0.9489437	0.2496963	1.0313461	0.4887712	0.2614414	0.4682670	0.6767499	0.4084234	0.2602868	0.4689658
200	0.9879761	0.2077469	0.9838435	0.3234226	0.4415898	0.5079771	0.5545891	0.4009550	0.2495045	0.4173964
250	0.9947037	0.2750774	1.0657808	0.2862269	0.4739242	0.5537869	0.5316402	0.4183721	0.2431231	0.2967991
300	0.9888074	0.2901282	1.0516461	0.2557069	0.3847741	0.5056181	0.5812420	0.4079739	0.2023797	0.2352959
350	0.9359461	0.2467239	1.0601039	0.2413220	0.4136957	0.5402492	0.6490235	0.3765547	0.2241780	0.2003294
400	1.0236511	0.2951769	0.9791582	0.2885886	0.4045903	0.4813315	0.5249752	0.3373977	0.2956093	0.2387717
450	1.0529823	0.2774052	1.0706146	0.2645009	0.4171741	0.4994089	0.6645594	0.4773835	0.2581499	0.2554538
500	1.0036220	0.2622475	0.9879006	0.2276621	0.4377790	0.4986575	0.5425081	0.4656910	0.2803215	0.2759820
550	1.0385387	0.4386455	1.0407717	0.2300936	0.5057750	0.5030628	0.5342310	0.4231008	0.2928552	0.2006420
600	1.0899877	0.6554431	1.1298150	0.3714836	0.3927888	0.5550089	0.5841487	0.2387930	0.2740651	0.2073715
650	1.0461128	0.7952610	1.0645808	0.7263221	0.3467314	0.6360930	0.6412612	0.1655416	0.2630856	0.1836540
700	1.0325487	0.9236244	1.1005107	0.8307745	0.2117139	0.6802764	0.7996104	0.1516689	0.2250633	0.2106797
750	0.9490642	0.8957927	0.9618650	0.9072866	0.1590936	0.6231943	0.9203878	0.1593348	0.2835209	0.2966927
800	0.9386856	0.8431679	1.1079869	0.9946421	0.1188562	0.5372881	0.9178989	0.1952519	0.3017208	0.4031151
850	0.9100206	0.6916996	0.9850019	0.9409210	0.1020457	0.4841688	0.8381340	0.1792572	0.3735033	0.3915563
900	1.0525651	0.6304534	1.0167072	1.0553156	0.1074838	0.5372004	0.7771154	0.1598296	0.3128264	0.3885292
950	1.0971207	0.6654701	0.9911948	1.0249301	0.1523489	0.5317350	0.8336037	0.1989026	0.2829749	0.3825558
1000	1.1042438	0.7000458	1.0824733	1.0899435	0.1238247	0.5640728	0.8543807	0.1537669	0.2757479	0.4567480

0	1.0732674	0.7871239	0.9237539	1.0171211	0.0866528	0.5548176	0.8570188	0.1519663	0.2594603	0.4613367
50	1.0438825	0.7039817	0.9651723	0.9557588	0.3978712	0.4772751	0.8661647	0.2391578	0.2745991	0.4297197
100	1.0030800	0.6747785	0.9698890	0.9270016	0.5758670	0.5187338	0.8074633	0.3180592	0.2578296	0.4566173
150	1.0655514	0.6991755	1.0248341	0.7734555	0.7066917	0.5510091	0.6892790	0.4229716	0.3116253	0.4890659
200	0.9955500	0.7378357	1.0205641	0.5551167	0.7500645	0.6011232	0.6763100	0.4596796	0.2536759	0.4844416
250	1.0262212	0.6985765	1.0622585	0.4319968	0.8595952	0.5896197	0.5940634	0.4565462	0.2706423	0.4092438
300	0.9351532	0.7232787	1.0546873	0.4003673	0.8350409	0.5914724	0.5467335	0.4556602	0.2950827	0.2968725
350	1.0132655	0.8209564	1.0153666	0.2838582	0.7983574	0.5751446	0.5143054	0.4667185	0.2924315	0.2325289
400	0.8369979	0.8720241	1.0280607	0.3569085	0.7008755	0.5711655	0.5156308	0.4313065	0.2991323	0.2278326
450	1.1138880	0.8418415	0.9776508	0.3863856	0.7209380	0.5648561	0.4769124	0.4003611	0.2768914	0.1693681
500	1.0191409	0.8669554	0.9816113	0.4294905	0.7032223	0.5688994	0.5154574	0.3984187	0.2492015	0.1957181
550	0.9878369	0.7993390	1.0477221	0.4566386	0.4982337	0.6387180	0.5574495	0.3207710	0.2548985	0.1972166
600	0.9995677	0.8452730	1.1049850	0.6078956	0.4449751	0.6714269	0.5520990	0.2577395	0.2760103	0.2029485
650	0.9672203	0.8580275	1.1242590	0.7847875	0.3375155	0.5852765	0.6265691	0.1828299	0.2362530	0.2048959
700	1.0113193	0.9376978	1.1766265	0.8454619	0.2343985	0.6355428	0.6696242	0.2119769	0.1886988	0.2460897
750	0.9347375	0.9124499	0.9799592	0.9371337	0.1625587	0.5601343	0.7659545	0.1222659	0.2490428	0.2431053
800	0.8845431	0.7854941	0.9969268	0.9613270	0.1075290	0.5516126	0.9238931	0.1434015	0.2444739	0.2969594
850	1.0318754	0.7864247	0.9342199	1.0274532	0.0949052	0.6084353	0.8695626	0.1189286	0.2220536	0.3766762
900	0.9222194	0.7511352	0.8786792	0.9849303	0.0966973	0.5602798	0.8038306	0.1482867	0.2170926	0.4196884
950	1.0154252	0.7128898	0.9688854	0.9414121	0.0885219	0.5661746	0.7880363	0.1627789	0.2448028	0.4134809
1000	0.9980159	0.8173895	0.8763993	1.0658166	0.0987740	0.5479098	0.8608470	0.1297045	0.2587697	0.3712791

0	1.0732674	0.7871239	0.9237539	1.0171211	0.0866528	0.5548176	0.8570188	0.1519663	0.2594603	0.4613367
50	0.9156186	0.4225185	0.9812955	0.6258695	0.2313928	0.5374110	0.8168340	0.1510089	0.2357024	0.5411888
100	1.0555444	0.2287092	1.0134211	0.3886496	0.4238444	0.4288573	0.9410740	0.1010863	0.2398704	0.6662138
150	1.0122679	0.1180200	1.0210120	0.2818131	0.4336759	0.3834719	0.9284071	0.1208298	0.2542700	0.7485993
200	1.0028469	0.0929713	1.0427759	0.2544218	0.5516868	0.3602537	0.9119277	0.1303813	0.2789829	0.7463065
250	0.9898421	0.0843597	0.9911124	0.2064169	0.5190032	0.4463722	0.9018322	0.1531392	0.2648826	0.7307670
300	1.0363043	0.1019007	1.0710700	0.2158611	0.5951955	0.4535188	0.7924218	0.1750050	0.2979387	0.7324863
350	0.9733342	0.0847760	1.0341593	0.1760052	0.6021149	0.5355109	0.8554077	0.1590001	0.3245051	0.7323853
400	0.9993473	0.0757071	1.0544698	0.1583671	0.5879268	0.5396051	0.8941290	0.1670944	0.3287974	0.7791680
450	1.0897633	0.0562497	0.9148050	0.1664219	0.6191838	0.5033013	0.7468605	0.2010082	0.3273195	0.7656054
500	0.9429437	0.0553732	1.0229763	0.1704527	0.6021001	0.5079938	0.7930276	0.1863783	0.3442108	0.7513049
550	0.9262836	0.3306522	0.9156782	0.4816446	0.4251419	0.5021364	0.8516283	0.2041781	0.3295806	0.7310736
600	0.9798444	0.5204805	0.8830061	0.6737894	0.2291985	0.6072404	0.7984663	0.2000779	0.2684734	0.5700964
650	1.0608077	0.5914869	0.9167372	0.8153108	0.1641950	0.6389872	0.8301037	0.1507118	0.1951292	0.4540702
700	0.9248362	0.6465619	0.8668074	0.9077955	0.1522557	0.5494949	0.9070313	0.1403233	0.2703285	0.4520131
750	1.0674927	0.7458005	0.9319866	0.9395143	0.1468632	0.5185154	0.8162071	0.1634908	0.2492074	0.4431952
800	1.0473587	0.6824267	1.0599322	1.0266744	0.1433332	0.5013603	0.8931725	0.1598311	0.2183058	0.4477300
850	1.0817286	0.7050175	1.1377446	0.9098658	0.1006945	0.5196311	0.8482645	0.1711621	0.2168612	0.4795701
900	0.9051679	0.6977696	1.0937563	0.9650543	0.1057310	0.5607492	0.8304589	0.1388813	0.2468257	0.4739635
950	0.9566482	0.7312934	1.0527776	1.0304028	0.1008521	0.4994471	0.7797245	0.1314661	0.2204428	0.4517776
1000	0.9577453	0.7797214	1.0757284	0.9211327	0.1284516	0.4961992	0.8055497	0.1313872	0.2623243	0.4505383
