"Time"	YMR037C	YGL162W	YPR065W	YHL027W	YBR182C	YIL101C	YPL202C	YML007W	YKL185W	YLR131C
700	0.9239914	0.5201871	0.7176016	0.5519728	0.6870373	0.1430452	0.2837550	0.9245004	1.0650181	1.0621905
750	0.9472589	0.5216720	0.6724831	0.4902429	0.5198940	0.0970427	0.3216343	0.8323602	0.9767542	1.0680505
800	0.9578870	0.4508243	0.6443355	0.5330302	0.3628787	0.1016824	0.3174429	0.9465013	0.8518762	1.0542832
850	1.0211441	0.5085142	0.6797488	0.5757764	0.2973186	0.0922407	0.3114794	0.9470399	0.7578580	1.1321961
900	1.0813222	0.5218106	0.7140263	0.6592690	0.2787123	0.0843944	0.2816538	0.9765543	0.7329208	1.1046960
950	1.0689696	0.4969040	0.7350036	0.7105696	0.1925560	0.0844269	0.2822442	0.9314916	0.6625117	1.0395052
1000	0.9368284	0.5529696	0.7020128	0.6623098	0.1591393	0.0756300	0.3869252	0.7808997	0.6976337	1.0502805

0	1.0274873	0.5739136	0.7587350	0.6856243	0.3876439	0.1724511	0.3012856	1.0784706	0.7807567	1.0012364
50	1.0357724	0.6309293	0.8622097	0.7132276	0.1889853	0.0853684	0.2528722	0.9147270	0.9192405	0.9869425
100	1.0928706	0.8734894	0.8887448	0.7547373	0.2302577	0.1024844	0.2350380	0.8826933	1.0287839	0.9423218
150	1.0845883	0.8051603	1.0459892	0.7755626	0.1930481	0.0761662	0.2743944	0.8791341	0.9401695	0.9329333
200	0.9101274	0.8874184	1.0506874	0.8761152	0.1774944	0.0588258	0.2729401	0.9532055	1.0017169	0.8657480
250	0.8899598	0.9062899	1.0085949	0.8557378	0.0927032	0.0448998	0.2440408	0.9624592	0.9637492	0.9244550
300	0.9365092	0.9375162	0.9961637	0.8299987	0.0866549	0.0285023	0.1877472	0.9156372	0.9908188	0.9628356
350	1.0006570	0.9217715	1.1022140	0.8518545	0.0444872	0.0099686	0.1976683	0.9090240	0.9617885	0.9129519
400	1.0118257	0.8884886	0.9958983	0.9121923	0.0536270	0.0138136	0.2320489	0.8269461	1.0503408	0.8726294
450	1.0920260	0.9259157	1.0428884	0.9927819	0.0510567	0.0483005	0.2607980	0.9517977	0.9962224	0.9942817
500	1.0302897	1.0343125	1.0876055	0.8707514	0.0501410	0.0606179	0.2420491	0.9428932	0.9663291	1.0607004
550	1.0440575	0.8331805	1.0731941	0.8575959	0.1018378	0.0824442	0.2827960	0.9953722	0.6191972	1.0632501
600	1.0475206	0.6433254	0.9257124	0.8739042	0.1580032	0.0883905	0.3180206	0.9366928	0.5264290	0.9614406
650	1.1174230	0.5577193	0.9234236	0.9218556	0.1442797	0.0894482	0.3317995	0.9246552	0.4704634	0.9882247
700	0.9984718	0.6399767	0.9218847	0.8786884	0.1682147	0.1153088	0.3528325	0.8686204	0.5424534	1.0653494
750	0.9891930	0.5632921	0.8720282	0.7560531	0.2178002	0.1430531	0.3093671	0.8909786	0.5590025	1.1057874
800	1.0151174	0.5168464	0.7853663	0.7558157	0.2703751	0.1500903	0.3254971	0.9547390	0.6138515	1.1321211
850	1.0165780	0.5245407	0.7745615	0.7318912	0.2715655	0.1407824	0.3000440	0.9338925	0.6755658	1.0310546
900	1.0402904	0.4817960	0.7605953	0.6811240	0.2069870	0.1356386	0.3293687	0.9046216	0.6891465	0.9623786
950	1.0070179	0.5204858	0.7923207	0.8000510	0.2963316	0.1668016	0.3362535	0.9014681	0.7376278	1.1012447
1000	1.0930877	0.4409772	0.8414808	0.7550191	0.3966279	0.1676283	0.3763847	0.9454095	0.6984609	1.1393088

0	1.0274873	0.5739136	0.7587350	0.6856243	0.3876439	0.1724511	0.3012856	1.0784706	0.7807567	1.0012364
50	0.9079224	0.6410810	0.9819524	0.6591428	0.2329330	0.0445873	0.2845921	0.7043436	0.6604580	0.9975610
100	0.9930659	0.6819675	0.9307731	0.7216853	0.1679002	0.0666564	0.3915262	0.6255552	0.5344315	1.0620051
150	1.0834396	0.6693314	0.9561584	0.6867879	0.1641439	0.1673559	0.5290470	0.5764656	0.6063380	1.0344113
200	0.9957954	0.7059431	0.9473962	0.7880376	0.3393236	0.4238068	0.7354584	0.5080023	0.5697436	1.0112849
250	0.9251576	0.7295750	0.9275093	0.7979700	0.5405974	0.5631724	0.6865799	0.4963052	0.6430903	0.9762753
300	0.9412794	0.6216881	0.9858040	0.7737366	0.6732361	0.6415948	0.6825230	0.4835773	0.8327597	0.9594953
350	0.9519982	0.7111506	0.8932820	0.6655243	0.7523205	0.6896626	0.7096609	0.5471232	0.8879136	0.9649759
400	0.9280142	0.6089447	0.8497796	0.6751320	0.8511379	0.6527614	0.7145747	0.5163352	1.0206301	0.9668036
450	0.9778951	0.6391143	0.9095464	0.5977205	0.7808773	0.7043265	0.7617463	0.5254566	0.9708146	0.9837405
500	1.0218625	0.6617327	0.8402067	0.5791804	0.8471624	0.8126064	0.6754852	0.4987181	1.0106139	1.0048564
550	0.9850613	0.6604071	0.7943494	0.5881856	0.7901252	0.7678270	0.6658774	0.6964209	0.9642016	0.9520321
600	1.0129208	0.5919611	0.7813924	0.5571380	0.8451271	0.7015706	0.6197563	0.7815294	0.9824355	0.9713621
650	0.9663393	0.5545156	0.7806574	0.5424550	0.8853596	0.5993330	0.4620962	0.8122467	0.9790434	0.9541578
700	0.8370372	0.5144270	0.7714307	0.5415797	0.8925274	0.4710201	0.4290622	0.8543602	0.9725599	0.9338163
750	0.8645816	0.4691223	0.7466286	0.4880203	0.8353402	0.3591995	0.3486750	0.8487208	0.9877286	0.9606358
800	0.9350539	0.4650453	0.7311375	0.5395438	0.7279260	0.2412797	0.3117000	0.8728752	1.0155619	1.0676347
850	0.9508364	0.5174855	0.7179140	0.5638160	0.6514373	0.1181067	0.2870665	0.9235767	0.8595992	1.0149687
900	0.9556310	0.5376337	0.6936117	0.5189682	0.4838886	0.0988289	0.3046757	0.8803523	0.8170729	0.9697300
950	0.9457427	0.6216958	0.7672881	0.6476024	0.3430098	0.1136420	0.3326312	0.7648554	0.8131418	0.9512616
1000	1.0713377	0.5194375	0.8709301	0.6661627	0.3242983	0.1246044	0.3593146	0.7781421	0.9244474	0.9967814

0	1.0274873	0.5739136	0.7587350	0.6856243	0.3876439	0.1724511	0.3012856	1.0784706	0.7807567	1.0012364
50	1.1400990	0.5857943	0.8672543	0.6210810	0.3841097	0.4310347	0.4514627	0.7051243	0.8152766	0.9450135
100	1.1516642	0.6051609	0.8671648	0.6297125	0.5436337	0.7925796	0.4306747	0.6678919	0.8405224	1.0927458
150	1.1060911	0.5303923	0.7607341	0.6577627	0.6419104	0.9014556	0.5605323	0.6284785	0.9133972	1.0314074
200	1.0988122	0.5319154	0.7040946	0.5933280	0.8589230	0.8988854	0.5068390	0.7431775	0.9779443	0.9750771
250	1.1680671	0.5159458	0.7141375	0.4964290	0.8495108	0.9567844	0.5144469	0.7318198	1.0625985	0.9868829
300	1.1405379	0.4916649	0.7258291	0.5544579	0.8870074	1.0118385	0.5321052	0.7297429	0.9735548	0.9687118
350	1.0838361	0.4265114	0.7283446	0.5456241	0.9511657	1.0649428	0.4982085	0.7477402	0.9529288	0.9767923
400	1.0371593	0.4318824	0.6786267	0.5500420	0.9557295	1.0105115	0.4116410	0.7351658	1.0040203	1.0283632
450	0.9764908	0.4476011	0.7634153	0.5413398	0.9936470	1.1158536	0.4159460	0.8365218	1.0191522	0.9102091
500	0.8983156	0.4006667	0.7374069	0.4495696	1.0144567	1.1671867	0.4049843	0.8233792	0.9051981	0.9421676
550	0.9499241	0.4800406	0.7211219	0.4219519	1.0135488	0.7974582	0.4332238	0.8327621	0.9523333	1.0089321
600	0.9605126	0.4903383	0.6966816	0.4170578	0.9809099	0.5257284	0.4059925	0.8970597	0.9787866	1.0088760
650	1.0176656	0.4945927	0.6665310	0.4731436	0.8730232	0.3496361	0.3560511	0.8911877	0.8796007	0.9627683
700	0.9880328	0.5135383	0.7902577	0.5112821	0.7083164	0.2427144	0.4019195	0.7721266	0.9132077	0.9635357
750	1.0882330	0.5503454	0.7819290	0.5540740	0.6675301	0.2666450	0.4199705	0.8225774	0.9641683	1.0101501
800	1.1438524	0.4839121	0.7597494	0.5258335	0.6238161	0.2298909	0.3402717	0.9611157	0.9617288	1.0171267
850	1.0708271	0.4222989	0.7660733	0.5030850	0.5882168	0.2249360	0.3086646	0.7847617	0.9154756	1.0135262
900	0.9862433	0.4177450	0.7908130	0.5523115	0.5473783	0.1544112	0.3634924	0.8431542	0.8903447	1.1466584
950	1.0290709	0.4979840	0.7188943	0.5934148	0.4514653	0.2106177	0.3276835	0.9346596	0.8248606	1.0211759
1000	0.9955282	0.5214574	0.8197358	0.5845690	0.4196428	0.1895589	0.3320297	0.8691535	0.8761295	0.9132514

0	1.0274873	0.5739136	0.7587350	0.6856243	0.3876439	0.1724511	0.3012856	1.0784706	0.7807567	1.0012364
50	0.9250060	0.5456319	0.7254911	0.7713090	0.4386498	0.0907463	0.3109867	0.8414180	0.7464934	0.9991508
100	1.0001291	0.5255551	0.7586409	0.6923230	0.4396150	0.0969326	0.2919214	0.8078603	0.7096684	1.0192357
150	0.9999397	0.5321664	0.7865598	0.6886275	0.6406249	0.0975494	0.3597695	0.8296856	0.8792094	1.0357626
200	1.1033095	0.5910204	0.8116805	0.6050621	0.6353955	0.1697682	0.3857988	0.8766430	0.9166194	1.0061567
250	1.0681090	0.5298621	0.8368815	0.5668494	0.6596827	0.2277831	0.3805274	0.7935618	0.9835280	1.0297515
300	1.0401057	0.5800348	0.7146529	0.5932135	0.6340636	0.2286043	0.3524818	0.9896285	0.8672794	1.0648185
350	1.0456151	0.5160320	0.7261523	0.6910460	0.7180231	0.1851218	0.3139088	0.9817916	0.9283359	1.0108582
400	0.9707774	0.5156266	0.7290395	0.5775726	0.7593255	0.1412133	0.2576428	0.8787217	0.9986952	1.0221930
450	0.9202658	0.5065290	0.7763012	0.6081403	0.6591525	0.1141627	0.3643046	0.8084062	0.9202929	0.9986573
500	1.0392957	0.5142560	0.6869377	0.6073052	0.6819186	0.1436981	0.3516213	0.8795979	1.0291818	1.0003789
550	0.9940816	0.5661899	0.8238848	0.6175689	0.5396063	0.2181606	0.3687266	0.7907783	0.9696706	0.9542023
600	1.0051305	0.5903561	0.7370821	0.6611251	0.5557766	0.2085458	0.3495659	0.8757847	0.8631978	0.9786865
650	0.9487957	0.5368018	0.7327711	0.5624551	0.4939626	0.2181883	0.3980775	1.0049545	0.9022769	1.0402023
700	0.9857832	0.5419091	0.7984526	0.6367878	0.5122429	0.2353331	0.3585809	0.8802078	0.9786243	1.0882306
750	0.9943664	0.5307411	0.7982267	0.6664663	0.5115213	0.2376038	0.3683405	0.8761609	0.8423209	0.9674680
800	1.0486511	0.5638077	0.8180561	0.7071406	0.5832931	0.2044309	0.3575723	0.8727760	0.8014477	0.9976320
850	0.9569801	0.4955961	0.8054698	0.6752490	0.4735550	0.1496525	0.3474116	0.8203992	0.9977485	1.0406306
900	0.9891125	0.5447706	0.6929339	0.6245681	0.4368279	0.1848284	0.3856170	0.8556457	0.7968319	0.9775777
950	1.0219690	0.5331881	0.7488647	0.6994206	0.3917517	0.2289414	0.3779278	0.8863683	0.6960417	0.9982414
1000	0.9933267	0.4934235	0.8761695	0.7071066	0.4750640	0.2120175	0.2860932	0.9225620	0.7856204	1.1038910

0	1.0274873	0.5739136	0.7587350	0.6856243	0.3876439	0.1724511	0.3012856	1.0784706	0.7807567	1.0012364
50	1.0709542	0.5494545	0.8297253	0.8269056	0.2223243	0.0798695	0.4234781	0.3829094	1.0130854	1.0736704
100	0.9885129	0.5206289	0.6874253	0.8501830	0.2671313	0.2063696	0.7019648	0.2427697	1.0309885	1.0490695
150	0.9899096	0.4725366	0.5292654	0.7703179	0.3704073	0.3953344	0.9299613	0.2221564	1.0244972	1.0879814
200	0.9959559	0.4121946	0.5188789	0.7636589	0.5578797	0.3991380	1.0040189	0.1487334	1.0275402	1.1010306
250	0.9831199	0.4170049	0.3072857	0.6350295	0.6629598	0.3226557	0.9467337	0.2282922	0.9654011	0.9801770
300	0.9627150	0.2911206	0.2659470	0.5191311	0.6237654	0.2342924	1.0011280	0.1875309	1.0791189	0.9780892
350	0.7131398	0.2403082	0.2054425	0.5174801	0.5575689	0.1437388	1.0059453	0.1528426	0.9841149	1.0291287
400	0.6000265	0.2184345	0.1651045	0.4460004	0.4224005	0.0713300	1.0106309	0.2021535	1.0293769	0.9568218
450	0.4386492	0.1538886	0.1556093	0.4836682	0.2675378	0.0354391	0.9259454	0.2227311	0.9422089	0.9967511
500	0.2787132	0.1210524	0.1812393	0.4493002	0.1286666	0.0207159	0.9479130	0.1716901	0.9766441	1.0145333
550	0.1403137	0.1455234	0.2538737	0.4944033	0.1125150	0.0445137	0.8756098	0.5853024	0.6808346	0.9718900
600	0.1297971	0.1681396	0.4474097	0.4945754	0.0945068	0.0632986	0.6977006	0.8905177	0.5641571	1.0693880
650	0.1559714	0.2579462	0.6826444	0.4843105	0.1104277	0.1708223	0.5501291	0.8758584	0.5324865	0.9965662
700	0.3858368	0.3284409	0.6578009	0.5143444	0.2874831	0.2856450	0.3594945	0.9244583	0.5340032	0.9676261
750	0.5705653	0.3984954	0.6861364	0.5121858	0.4538208	0.2041552	0.2834230	0.9566680	0.7962090	0.9813802
800	0.8065264	0.3969784	0.7216138	0.6224170	0.5085452	0.1716777	0.2874134	0.9107542	0.7569870	0.9696323
850	0.9203865	0.5114984	0.7425683	0.5335904	0.4183148	0.1295821	0.3246882	0.8528997	0.8603195	0.8650484
900	0.9675353	0.5419716	0.6877295	0.5846910	0.3334976	0.1216178	0.3539632	0.8183202	0.8566132	0.9480581
950	0.9801498	0.5068437	0.6896345	0.5925895	0.3249206	0.1354630	0.3389564	0.9120940	0.8314865	1.0608370
1000	0.9803553	0.4952814	0.7890451	0.7148631	0.3117651	0.1234823	0.3680215	0.8279342	0.7239226	0.8984686

0	1.0274873	0.5739136	0.7587350	0.6856243	0.3876439	0.1724511	0.3012856	1.0784706	0.7807567	1.0012364
50	1.0509083	0.6063689	0.7561501	0.6800048	0.4210795	0.1458455	0.3666232	0.8171766	0.8145896	0.8154495
100	0.9994566	0.7116839	0.7533882	0.6581606	0.5361217	0.2710622	0.4642619	0.8312337	0.8964639	0.6517536
150	1.0237593	0.8608869	0.7715310	0.7976564	0.7118389	0.2632367	0.3859717	0.8369762	0.8262074	0.5872958
200	0.9951023	0.8841673	0.7507223	0.8314756	0.6813068	0.2661448	0.4486502	0.7441220	0.7382206	0.5108981
250	0.9382485	1.0168463	0.8257792	0.7584615	0.7368949	0.3431662	0.4804439	0.5939259	0.7873935	0.4389015
300	1.0141788	0.9092626	0.8255936	0.8501849	0.7643013	0.4305855	0.6268322	0.5835565	0.7521496	0.3903546
350	1.0977280	0.8558803	0.7969525	0.8618657	0.8164689	0.5129170	0.6802783	0.5854641	0.7825639	0.3919825
400	1.0384161	0.9372885	0.7611502	0.7232030	0.7662334	0.6285279	0.6649954	0.5805390	0.6991602	0.4316139
450	0.9741355	0.8451704	0.6609424	0.7149897	0.8931573	0.6500735	0.6412835	0.5492771	0.6923768	0.3771166
500	1.0514914	0.9615038	0.6299980	0.6950603	0.8497613	0.5314901	0.6554948	0.5145329	0.6588985	0.3702080
550	0.9763309	0.8023236	0.6006515	0.6620932	0.8155528	0.4988563	0.6721741	0.5675861	0.8276984	0.4924949
600	0.9950756	0.5870641	0.6422870	0.6862345	0.7839758	0.5220263	0.6881649	0.7294385	0.8022390	0.7447161
650	0.9808295	0.5562473	0.6796027	0.6189794	0.8392146	0.4799974	0.5768256	0.9195034	0.9575768	0.9080040
700	1.0083485	0.4881410	0.7832635	0.5930990	0.8421570	0.4514264	0.3556061	0.9682497	0.8628121	0.9696354
750	0.9805719	0.5227339	0.7790513	0.5764586	0.8439450	0.3346028	0.3148827	0.9918484	0.8321264	0.9812109
800	0.9213853	0.5273461	0.7981632	0.6079384	0.7064073	0.2407857	0.2623968	0.8519142	0.8266138	1.0193252
850	0.9782388	0.5099433	0.7413347	0.6009688	0.5548476	0.1381174	0.2537625	0.9644251	0.9025168	1.1534879
900	1.0331188	0.4580406	0.6977316	0.7147239	0.4557184	0.0927018	0.2412053	0.9045358	0.9395541	1.1199435
950	1.0249640	0.5123082	0.8181104	0.6548798	0.3221960	0.0523027	0.3094304	0.9585179	0.7457400	1.0115572
1000	1.0158562	0.5024254	0.7759088	0.6726203	0.2535709	0.0860830	0.2495594	0.8853795	0.7426762	1.0768558

0	1.0274873	0.5739136	0.7587350	0.6856243	0.3876439	0.1724511	0.3012856	1.0784706	0.7807567	1.0012364
50	0.9709514	0.5378788	0.8223631	0.6047916	0.4021413	0.1013344	0.3086142	0.8710352	0.8500388	1.0452137
100	0.9167697	0.5388509	0.8451824	0.6548946	0.2892875	0.1429093	0.3492535	0.8600980	0.9537514	1.0533351
150	1.0012943	0.5589576	0.7406968	0.5667778	0.3334995	0.1403648	0.3219839	0.8473946	0.7850765	1.0458770
200	0.9293416	0.5566840	0.7732902	0.5845354	0.3546024	0.1578569	0.3522631	0.8472053	0.8267144	0.9683543
250	0.9173996	0.5055682	0.7249239	0.6129557	0.4202263	0.1668033	0.3655450	0.9087204	0.7061831	0.9532662
300	1.0088681	0.4422865	0.6939087	0.6015708	0.3744853	0.1635934	0.3253536	0.9088229	0.7057355	1.0550822
350	0.8982546	0.4202342	0.7749801	0.6807216	0.4299840	0.1748104	0.3441061	0.9294605	0.7534036	0.9436139
400	0.9835270	0.4144960	0.7753553	0.6053940	0.4306482	0.1648136	0.3279309	0.8451855	0.9260963	1.0621685
450	0.9118265	0.5054630	0.8029584	0.6030046	0.4061763	0.1880104	0.3613387	0.8393205	0.8260804	1.0454617
500	0.9501766	0.5428624	0.8287384	0.6106019	0.4037260	0.2178774	0.2662931	0.9045809	0.7524583	1.0589193
550	0.9571561	0.5560226	0.7972490	0.6676305	0.3850077	0.1698977	0.3042017	0.9868761	0.7081443	1.0460806
600	1.0760121	0.5543077	0.8000870	0.6660544	0.2965516	0.1341297	0.3190516	0.9559527	0.6716843	1.0573974
650	0.9415135	0.5284385	0.8056915	0.6335941	0.3627800	0.1241350	0.3041150	0.8891989	0.7390840	1.0276861
700	0.9623314	0.4903107	0.8309609	0.6362800	0.3680099	0.1457145	0.3772757	0.8198163	0.7235421	0.9877451
750	0.9978338	0.5100278	0.8382105	0.6370010	0.3932441	0.1648496	0.3443614	0.8473007	0.9767727	0.9914401
800	1.0066053	0.5452923	0.7714478	0.6192344	0.3754994	0.1501988	0.3241646	0.8094326	0.9093693	1.0584308
850	0.9437103	0.5913222	0.8413589	0.6378810	0.2901289	0.1594322	0.3432010	0.9106972	0.8016802	1.1263576
900	0.9941682	0.5752721	0.8268222	0.7232904	0.3957735	0.1322678	0.3053272	0.9269176	0.8138416	1.0855506
950	0.9670798	0.5443863	0.8263077	0.8065209	0.3871752	0.1345159	0.3398397	0.9085022	0.8247111	0.9992948
1000	0.9598896	0.5128691	0.7184599	0.7074776	0.2963797	0.1197316	0.3105899	0.9258193	0.7620401	0.9827983
