YKL109W	YGL035C	YGL209W	YCR065W	YER040W	YEL009C	YDR259C	YPL177C	YML099C	YKR034W
0.8450311	0.0000017	0.0000000	0.6994354	0.9999672	0.1498409	0.9726111	0.9967351	1.0000000	0.0897617
0.3646494	0.0000002	0.8173662	0.6954404	0.9877422	0.4411373	0.0000034	0.9967351	1.0000000	0.0909341
0.0180170	0.9999995	0.0000000	0.6954404	0.9877422	0.4411373	0.0000034	0.9967351	1.0000000	0.0909341
0.0180184	0.9999988	0.0107401	0.0014598	0.0000006	0.9999939	0.0000002	0.9967351	1.0000000	0.9999950
