"Time"	YPL202C	YML007W	YKL185W	YLR131C	YIL131C	YDR501W	YNL216W	YBR049C	YDL020C	YKL062W
400	0.4718205	0.4248069	0.6003823	0.8554332	0.9983837	0.0363234	0.0013237	0.6314002	0.0301868	0.6601273
450	0.4738447	0.4254503	0.5993620	0.8555431	0.9984053	0.0363183	0.0013222	0.6314317	0.0307538	0.6603121
500	0.4747058	0.4257033	0.5987805	0.8555967	0.9984134	0.0363168	0.0013217	0.6314464	0.0309898	0.6603829
550	0.3878680	0.3849296	0.6011494	0.8266011	0.9984135	0.0367645	0.0218483	0.2250979	0.3507296	0.2599981
600	0.3410160	0.2683045	0.6101907	0.8138929	0.9983472	0.0410067	0.0682628	0.1956232	0.4482833	0.1067069
650	0.2759519	0.1581860	0.6211861	0.8082963	0.9975157	0.0750634	0.1360973	0.2312576	0.4934138	0.0483201
700	0.2049321	0.0916018	0.6305230	0.8055175	0.9899080	0.1270525	0.1276138	0.2611059	0.5125118	0.0268316
750	0.1514429	0.0600587	0.6373487	0.8024045	0.9689874	0.1316060	0.0986852	0.2774762	0.5195704	0.0183234
800	0.1206337	0.0467620	0.6425621	0.7971749	0.9556403	0.1095029	0.0808566	0.2848886	0.5219396	0.0145706
850	0.1055595	0.0413637	0.6473886	0.7923016	0.9604417	0.0896103	0.0724872	0.2878965	0.5227419	0.0129382
900	0.0988089	0.0391844	0.6518999	0.7906649	0.9714984	0.0778646	0.0688781	0.2890547	0.5230315	0.0122480
950	0.0959195	0.0382967	0.6552193	0.7919507	0.9802858	0.0719588	0.0673799	0.2894943	0.5231429	0.0119604
1000	0.0947087	0.0379240	0.6567588	0.7943856	0.9855040	0.0692177	0.0667727	0.2896624	0.5231876	0.0118415

0	0.0938049	0.0375774	0.6501005	0.8010024	0.9907594	0.0671150	0.0663712	0.2897708	0.5232187	0.0117585
50	0.0938421	0.0381866	0.3692828	0.7890913	0.8111815	0.0585570	0.0272007	0.3851569	0.7497608	0.0117010
100	0.0940513	0.0387745	0.2530740	0.7538826	0.7661601	0.0461339	0.0110476	0.4651868	0.7718945	0.0116355
150	0.0943115	0.0392084	0.2078973	0.7195373	0.7560083	0.0398295	0.0051533	0.4934196	0.7740604	0.0116065
200	0.0945582	0.0396764	0.1931373	0.6971262	0.7541616	0.0374936	0.0034209	0.5016960	0.7742742	0.0115952
250	0.0948028	0.0401302	0.1904140	0.6850874	0.7540085	0.0367160	0.0029044	0.5039936	0.7742962	0.0115908
300	0.0950370	0.0404942	0.1916239	0.6792655	0.7540973	0.0364652	0.0027432	0.5046201	0.7742989	0.0115891
350	0.0952370	0.0407446	0.1935458	0.6766156	0.7541702	0.0363851	0.0026920	0.5047898	0.7742993	0.0115885
400	0.0953879	0.0408982	0.1951393	0.6754522	0.7542082	0.0363596	0.0026758	0.5048358	0.7742995	0.0115883
450	0.0954900	0.0409851	0.1962234	0.6749524	0.7542251	0.0363515	0.0026708	0.5048482	0.7742995	0.0115882
500	0.0955534	0.0410314	0.1968893	0.6747403	0.7542321	0.0363489	0.0026692	0.5048516	0.7742996	0.0115881
550	0.0955441	0.0402515	0.5275111	0.6928827	0.9352925	0.0369164	0.0214292	0.4168073	0.5477584	0.0115884
600	0.0952542	0.0392158	0.6589607	0.7339294	0.9820341	0.0387607	0.0283658	0.3330290	0.5256283	0.0115903
650	0.0948370	0.0385790	0.6990838	0.7662561	0.9939608	0.0415327	0.0398044	0.3023478	0.5234663	0.0115956
700	0.0944785	0.0381499	0.6999866	0.7852193	0.9967413	0.0465830	0.0522900	0.2932589	0.5232545	0.0116122
750	0.0942145	0.0378712	0.6879558	0.7949781	0.9968542	0.0534272	0.0604182	0.2907275	0.5232325	0.0116463
800	0.0940351	0.0377094	0.6747573	0.7995669	0.9959026	0.0595332	0.0641940	0.2900360	0.5232281	0.0116871
850	0.0939227	0.0376261	0.6644262	0.8014742	0.9945035	0.0634856	0.0656389	0.2898471	0.5232250	0.0117196
900	0.0938582	0.0375880	0.6575181	0.8020526	0.9931414	0.0655500	0.0661356	0.2897945	0.5232225	0.0117395
950	0.0938245	0.0375728	0.6533762	0.8020290	0.9921093	0.0664875	0.0662966	0.2897790	0.5232208	0.0117498
1000	0.0938084	0.0375682	0.6511305	0.8017937	0.9914561	0.0668756	0.0663474	0.2897740	0.5232197	0.0117547

0	0.0938049	0.0375774	0.6501005	0.8010024	0.9907594	0.0671150	0.0663712	0.2897708	0.5232187	0.0117585
50	0.0938037	0.0375767	0.6499532	0.8010084	0.9907598	0.0671150	0.0663712	0.2897708	0.5232187	0.0117585
100	0.0938031	0.0375764	0.6498780	0.8010111	0.9907599	0.0671149	0.0663712	0.2897708	0.5232187	0.0117584
150	0.0938029	0.0375763	0.6498400	0.8010124	0.9907600	0.0671149	0.0663712	0.2897708	0.5232187	0.0117584
200	0.0938027	0.0375762	0.6498210	0.8010130	0.9907600	0.0671149	0.0663712	0.2897708	0.5232187	0.0117584
250	0.0938026	0.0375762	0.6498115	0.8010132	0.9907600	0.0671149	0.0663712	0.2897708	0.5232187	0.0117584
300	0.0938026	0.0375762	0.6498069	0.8010134	0.9907600	0.0671149	0.0663712	0.2897708	0.5232187	0.0117584
350	0.0938026	0.0375762	0.6498046	0.8010134	0.9907600	0.0671149	0.0663712	0.2897708	0.5232187	0.0117584
400	0.0938026	0.0375762	0.6498035	0.8010134	0.9907600	0.0671149	0.0663712	0.2897708	0.5232187	0.0117584
450	0.0938026	0.0375762	0.6498029	0.8010134	0.9907600	0.0671149	0.0663712	0.2897708	0.5232187	0.0117584
500	0.0938026	0.0375762	0.6498027	0.8010134	0.9907600	0.0671149	0.0663712	0.2897708	0.5232187	0.0117584
550	0.0938026	0.0375762	0.6498025	0.8010135	0.9907600	0.0671149	0.0663712	0.2897708	0.5232187	0.0117584
600	0.0938026	0.0375762	0.6498025	0.8010135	0.9907600	0.0671149	0.0663712	0.2897708	0.5232187	0.0117584
650	0.0938026	0.0375762	0.6498025	0.8010135	0.9907600	0.0671149	0.0663712	0.2897708	0.5232187	0.0117584
700	0.0938026	0.0375762	0.6498024	0.8010135	0.9907600	0.0671149	0.0663712	0.2897708	0.5232187	0.0117584
750	0.0938026	0.0375762	0.6498024	0.8010135	0.9907600	0.0671149	0.0663712	0.2897708	0.5232187	0.0117584
800	0.0938026	0.0375762	0.6498024	0.8010135	0.9907600	0.0671149	0.0663712	0.2897708	0.5232187	0.0117584
850	0.0938026	0.0375762	0.6498024	0.8010135	0.9907600	0.0671149	0.0663712	0.2897708	0.5232187	0.0117584
900	0.0938026	0.0375762	0.6498024	0.8010135	0.9907600	0.0671149	0.0663712	0.2897708	0.5232187	0.0117584
950	0.0938026	0.0375762	0.6498024	0.8010135	0.9907600	0.0671149	0.0663712	0.2897708	0.5232187	0.0117584
1000	0.0938026	0.0375762	0.6498024	0.8010135	0.9907600	0.0671149	0.0663712	0.2897708	0.5232187	0.0117584

0	0.0938049	0.0375774	0.6501005	0.8010024	0.9907594	0.0671150	0.0663712	0.2897708	0.5232187	0.0117585
50	0.0956486	0.0786146	0.6499532	0.8010084	0.9907620	0.0669666	0.0650537	0.2953199	0.5068578	0.2979618
100	0.1190457	0.1828380	0.6498779	0.8010133	0.9908298	0.0661285	0.0653355	0.2767582	0.4511881	0.4075394
150	0.1712546	0.2619855	0.6498385	0.8010313	0.9909542	0.0679326	0.0784529	0.2411281	0.4067083	0.4495037
200	0.2247909	0.3040822	0.6498126	0.8010409	0.9901875	0.0817069	0.1127154	0.2121502	0.3867290	0.4656515
250	0.2622313	0.3236186	0.6498060	0.8007843	0.9847411	0.1219324	0.1638099	0.1967556	0.3810516	0.4722212
300	0.2836625	0.3322791	0.6499487	0.7991213	0.9603809	0.1923275	0.2117996	0.1907078	0.3802529	0.4759579
350	0.2946803	0.3364360	0.6508569	0.7918788	0.8858366	0.2690375	0.2421649	0.1888416	0.3801816	0.4794843
400	0.3001833	0.3390300	0.6546642	0.7691700	0.7564839	0.3268423	0.2565939	0.1882354	0.3798004	0.4828161
450	0.3031473	0.3410540	0.6663148	0.7194689	0.6235086	0.3609003	0.2626850	0.1878190	0.3792402	0.4852922
500	0.3050120	0.3427015	0.6925335	0.6420156	0.5263536	0.3784721	0.2657057	0.1874226	0.3787894	0.4868281
550	0.3043019	0.3099536	0.7364881	0.5526891	0.4671809	0.3895359	0.2772834	0.1822971	0.4070595	0.2088087
600	0.2830913	0.2207554	0.7923772	0.4713491	0.4301999	0.4041582	0.2694182	0.2057077	0.4624928	0.1043218
650	0.2361878	0.1434238	0.8482169	0.4065297	0.4076360	0.3793588	0.2021717	0.2394689	0.4960332	0.0599745
700	0.1854767	0.0979851	0.8944844	0.3636890	0.4336539	0.2898384	0.1354295	0.2639553	0.5117001	0.0348569
750	0.1480757	0.0754151	0.9269714	0.3658507	0.5486582	0.1922624	0.0979734	0.2777000	0.5186299	0.0217549
800	0.1259421	0.0637558	0.9436143	0.4364389	0.7206535	0.1283239	0.0804384	0.2845024	0.5214613	0.0158934
850	0.1137062	0.0546044	0.9411670	0.5478301	0.8594265	0.0951725	0.0725522	0.2875791	0.5225456	0.0134427
900	0.1061836	0.0472231	0.9155093	0.6477183	0.9345147	0.0796030	0.0690425	0.2888827	0.5229552	0.0124416
950	0.1011388	0.0425974	0.8690672	0.7157925	0.9677400	0.0725843	0.0675041	0.2894144	0.5231133	0.0120355
1000	0.0979023	0.0401206	0.8138419	0.7561329	0.9813530	0.0694810	0.0668437	0.2896278	0.5231761	0.0118709

0	0.0938049	0.0375774	0.6501005	0.8010024	0.9907594	0.0671150	0.0663712	0.2897708	0.5232187	0.0117585
50	0.0968123	0.1026559	0.6507014	0.7786208	0.6758913	0.0671189	0.0664983	0.2863855	0.4930321	0.4533315
100	0.1347477	0.2553848	0.6616520	0.7044499	0.5944949	0.0678053	0.0725539	0.2495811	0.3995513	0.6224022
150	0.2129583	0.3614354	0.6941213	0.6248045	0.5732101	0.0770053	0.1099164	0.1923744	0.3380105	0.6871621
200	0.2855940	0.4145776	0.7419770	0.5690879	0.5650936	0.1314321	0.2192955	0.1544519	0.3218528	0.7122811
250	0.3324864	0.4386906	0.7902742	0.5347416	0.5377518	0.2969878	0.3823501	0.1406941	0.3259849	0.7253200
300	0.3580122	0.4506198	0.8303518	0.4942900	0.4092375	0.5026556	0.4980795	0.1395831	0.3316572	0.7435967
350	0.3714051	0.4598604	0.8660250	0.3949429	0.2365550	0.6366011	0.5393840	0.1413523	0.3333722	0.7664187
400	0.3796089	0.4694429	0.9068014	0.2510015	0.1330027	0.6978035	0.5440349	0.1422313	0.3332606	0.7823304
450	0.3861654	0.4801699	0.9469109	0.1360248	0.0864318	0.7192129	0.5411870	0.1426146	0.3344753	0.7895786
500	0.3929661	0.4971487	0.9742651	0.0696690	0.0674197	0.7245500	0.5370673	0.1438841	0.3387940	0.7919036
550	0.4014919	0.5035842	0.9885660	0.0382350	0.1091198	0.7233134	0.5250297	0.1505207	0.3734498	0.4542243
600	0.4047571	0.4899393	0.9950990	0.0278497	0.1191800	0.7105578	0.4601378	0.1801553	0.4399888	0.3094353
650	0.4019573	0.4824702	0.9979234	0.0259262	0.1256094	0.6475766	0.3108166	0.2238943	0.4949957	0.2016763
700	0.3976426	0.4721276	0.9991219	0.0275970	0.1476781	0.4887627	0.1754951	0.2654009	0.5381951	0.1054309
750	0.3918211	0.4585509	0.9996266	0.0369556	0.2272390	0.2942358	0.1015428	0.2990155	0.5660219	0.0507273
800	0.3843305	0.4406416	0.9998323	0.0824830	0.4305985	0.1615780	0.0680161	0.3203552	0.5760765	0.0270539
850	0.3711209	0.3668730	0.9997868	0.2300823	0.7005685	0.0962849	0.0538785	0.3287277	0.5706624	0.0176239
900	0.3239560	0.1904593	0.9972928	0.4384774	0.8777468	0.0685141	0.0489657	0.3226860	0.5440355	0.0139490
950	0.2357921	0.0876981	0.9799425	0.6013038	0.9538927	0.0579844	0.0501977	0.3063080	0.5267622	0.0125290
1000	0.1612914	0.0535246	0.9326060	0.6993959	0.9812509	0.0557394	0.0554170	0.2954815	0.5235585	0.0119904

0	0.0938049	0.0375774	0.6501005	0.8010024	0.9907594	0.0671150	0.0663712	0.2897708	0.5232187	0.0117585
50	0.0937061	0.0359359	0.6409540	0.8969028	0.9709408	0.2219088	0.0845221	0.1626730	0.0988222	0.0101701
100	0.0931493	0.0344984	0.6104429	0.9379685	0.8677424	0.3196860	0.3666443	0.0649705	0.0573702	0.0114254
150	0.0927220	0.0403462	0.5748886	0.9518490	0.6281822	0.6115275	0.8425105	0.0357445	0.0531566	0.1314206
200	0.0993394	0.1170552	0.5472815	0.9444288	0.3291770	0.8119156	0.9755720	0.0275844	0.0491267	0.4263558
250	0.1398240	0.2530595	0.5335683	0.9180361	0.1727243	0.8887568	0.9960787	0.0249780	0.0408988	0.6087880
300	0.2139329	0.3562970	0.5347101	0.8916059	0.1110663	0.9146504	0.9990461	0.0238811	0.0372850	0.6902144
350	0.2840720	0.4128371	0.5455896	0.8754094	0.0882434	0.9229353	0.9995314	0.0235723	0.0420256	0.7232914
400	0.3313644	0.4398037	0.5592381	0.8671376	0.0798630	0.9255222	0.9996246	0.0238457	0.0499511	0.7362735
450	0.3580254	0.4517932	0.5712284	0.8631780	0.0767770	0.9263202	0.9996285	0.0244093	0.0561197	0.7412992
500	0.3715646	0.4569012	0.5800675	0.8613331	0.0756399	0.9265633	0.9996012	0.0249531	0.0596597	0.7432266
550	0.3780128	0.4595144	0.6303884	0.3834793	0.0756469	0.9107614	0.9990768	0.0596300	0.3099361	0.7455387
600	0.3812385	0.4624032	0.7703354	0.1740259	0.0765867	0.9054178	0.9707251	0.1139753	0.3354978	0.7446967
650	0.3836260	0.4680288	0.8884047	0.0823243	0.0776118	0.8956014	0.8191050	0.1368774	0.3407732	0.7178817
700	0.3870463	0.4795133	0.9509720	0.0422783	0.0793301	0.8632242	0.6469942	0.1469332	0.3541477	0.6163141
750	0.3929379	0.4940201	0.9791563	0.0250056	0.0836373	0.8072322	0.5312928	0.1609463	0.3894572	0.4618801
800	0.3996872	0.4985341	0.9912248	0.0181071	0.0923973	0.7346468	0.4159970	0.1887361	0.4439315	0.3132312
850	0.4030150	0.4913905	0.9963159	0.0165754	0.1087675	0.6228892	0.2765486	0.2288057	0.5013109	0.1841580
900	0.4012114	0.4782767	0.9984542	0.0195005	0.1464214	0.4469884	0.1601144	0.2714131	0.5475612	0.0920973
950	0.3955853	0.4645699	0.9993506	0.0332312	0.2501458	0.2640627	0.0939302	0.3057845	0.5733889	0.0447055
1000	0.3880634	0.4461752	0.9997201	0.0940378	0.4787068	0.1458487	0.0637222	0.3259364	0.5810471	0.0246293

0	0.0938049	0.0375774	0.6501005	0.8010024	0.9907594	0.0671150	0.0663712	0.2897708	0.5232187	0.0117585
50	0.0945398	0.0542173	0.6499532	0.8010084	0.9907598	0.0671157	0.0663953	0.2891688	0.5180994	0.1370289
100	0.1034391	0.0992436	0.6498780	0.8010111	0.9907574	0.0672301	0.0673566	0.2826642	0.5003716	0.1849931
150	0.1240499	0.1369136	0.6498401	0.8010106	0.9906959	0.0684201	0.0719025	0.2703636	0.4841318	0.2033656
200	0.1472556	0.1584618	0.6498225	0.8009896	0.9902953	0.0725595	0.0806934	0.2590854	0.4749330	0.2104294
250	0.1650696	0.1689182	0.6498253	0.8008783	0.9889717	0.0806277	0.0911739	0.2518437	0.4707344	0.2131965
300	0.1760322	0.1735990	0.6498780	0.8005271	0.9860134	0.0914030	0.1001907	0.2480303	0.4689991	0.2143493
350	0.1819243	0.1756302	0.6500562	0.7997270	0.9809931	0.1021845	0.1062998	0.2462378	0.4682940	0.2148911
400	0.1848370	0.1765253	0.6504834	0.7982999	0.9742862	0.1107792	0.1097918	0.2454399	0.4679913	0.2151796
450	0.1862131	0.1769443	0.6512986	0.7962314	0.9670946	0.1165406	0.1115774	0.2450859	0.4678475	0.2153420
500	0.1868570	0.1771588	0.6525897	0.7937382	0.9607342	0.1199448	0.1124359	0.2449228	0.4677729	0.2154327
550	0.1858969	0.1579831	0.6543295	0.7911821	0.9559322	0.1217788	0.1126591	0.2466232	0.4802306	0.0903327
600	0.1732854	0.1111319	0.6563664	0.7889006	0.9527991	0.1217270	0.1083355	0.2581501	0.5030457	0.0424223
650	0.1489078	0.0739250	0.6584759	0.7871300	0.9520771	0.1155566	0.0960498	0.2724703	0.5157141	0.0239544
700	0.1255314	0.0537012	0.6604153	0.7862135	0.9560272	0.1025625	0.0831571	0.2818924	0.5206102	0.0166873
750	0.1099098	0.0444246	0.6618967	0.7866895	0.9644511	0.0889241	0.0746279	0.2865234	0.5222951	0.0137657
800	0.1013752	0.0404755	0.6625722	0.7886678	0.9736750	0.0789780	0.0701084	0.2884925	0.5228749	0.0125786
850	0.0972141	0.0388333	0.6622070	0.7915083	0.9808284	0.0730491	0.0679762	0.2892745	0.5230849	0.0120943
900	0.0953118	0.0381452	0.6608771	0.7943630	0.9853921	0.0699130	0.0670374	0.2895776	0.5231651	0.0118961
950	0.0944715	0.0378480	0.6589390	0.7967017	0.9879976	0.0683782	0.0666420	0.2896948	0.5231970	0.0118149
1000	0.0941050	0.0377132	0.6568294	0.7983802	0.9893894	0.0676670	0.0664800	0.2897406	0.5232098	0.0117816

0	0.0938049	0.0375774	0.6501005	0.8010024	0.9907594	0.0671150	0.0663712	0.2897708	0.5232187	0.0117585
50	0.4078093	0.6652021	0.6499851	0.7985953	0.8403863	0.6266281	0.0848707	0.1614175	0.1028232	0.1136204
100	0.5932569	0.7966394	0.6530784	0.7407911	0.4128368	0.8059420	0.3640257	0.0732787	0.1983178	0.1542012
150	0.6766055	0.8286480	0.6818031	0.5443294	0.1975913	0.9068887	0.7909566	0.0831510	0.2958037	0.2602614
200	0.7086829	0.8481690	0.7637007	0.3100497	0.1157808	0.9572217	0.8655260	0.1115140	0.3040736	0.4853595
250	0.7218644	0.8687964	0.8650511	0.1571967	0.0855433	0.9742487	0.8010139	0.1141869	0.2725358	0.6045159
300	0.7288505	0.8832367	0.9355755	0.0783516	0.0743739	0.9781680	0.7829197	0.1020482	0.2499775	0.6269257
350	0.7331166	0.8923211	0.9716972	0.0407355	0.0702888	0.9793132	0.8266054	0.0920950	0.2425247	0.6340121
400	0.7358577	0.8993684	0.9879491	0.0233119	0.0687829	0.9808486	0.8718367	0.0873777	0.2398404	0.6586631
450	0.7377490	0.9041514	0.9949226	0.0153534	0.0681592	0.9823433	0.8981769	0.0848995	0.2359628	0.6880665
500	0.7390303	0.9068649	0.9978679	0.0117426	0.0678403	0.9833698	0.9127225	0.0825518	0.2310897	0.7107185
550	0.6023078	0.6700847	0.9991056	0.0101235	0.0691772	0.9150580	0.8465497	0.1876822	0.5631663	0.6899331
600	0.5332064	0.6597423	0.9996249	0.0095948	0.0737096	0.8471835	0.3525016	0.2783554	0.5375241	0.5566914
650	0.5018656	0.6204192	0.9998427	0.0099683	0.0870028	0.5807185	0.1254564	0.2968716	0.5548303	0.2597466
700	0.4781950	0.5660705	0.9999339	0.0130529	0.1535725	0.2812687	0.0720667	0.3218211	0.6025236	0.1081308
750	0.4532627	0.5244463	0.9999719	0.0392942	0.3803818	0.1363886	0.0525614	0.3508325	0.6231031	0.0487092
800	0.4295597	0.4735034	0.9999671	0.1795524	0.6989504	0.0796791	0.0425251	0.3641288	0.6170208	0.0258455
850	0.3886298	0.2725247	0.9987539	0.4106932	0.8881344	0.0580650	0.0385105	0.3581746	0.5790750	0.0170680
900	0.2922498	0.1137929	0.9853927	0.5906723	0.9611441	0.0501820	0.0394489	0.3296415	0.5348561	0.0137018
950	0.1928119	0.0605925	0.9412668	0.6963253	0.9853769	0.0485697	0.0457115	0.3046014	0.5244227	0.0124158
1000	0.1347967	0.0450234	0.8718987	0.7517225	0.9929265	0.0509861	0.0542785	0.2941901	0.5232580	0.0119368

0	0.0938049	0.0375774	0.6501005	0.8010024	0.9907594	0.0671150	0.0663712	0.2897708	0.5232187	0.0117585
50	0.0938038	0.0375803	0.4857470	0.7874671	0.7890148	0.0567983	0.0218896	0.2897709	0.5232195	0.0116926
100	0.0938083	0.0376543	0.4205256	0.7467295	0.7383523	0.0450607	0.0169327	0.2897722	0.5232235	0.0116308
150	0.0938452	0.0378908	0.4021401	0.7063744	0.7265937	0.0403457	0.0163801	0.2897750	0.5232275	0.0116053
200	0.0939440	0.0382549	0.4051303	0.6797315	0.7241790	0.0387684	0.0163180	0.2897778	0.5232300	0.0115954
250	0.0941010	0.0386408	0.4152922	0.6652522	0.7238041	0.0382700	0.0163105	0.2897797	0.5232313	0.0115916
300	0.0942819	0.0389626	0.4256120	0.6581571	0.7238036	0.0381161	0.0163093	0.2897808	0.5232318	0.0115901
350	0.0944491	0.0391896	0.4335946	0.6548784	0.7238401	0.0380690	0.0163089	0.2897813	0.5232321	0.0115896
400	0.0945804	0.0393316	0.4389867	0.6534142	0.7238633	0.0380546	0.0163087	0.2897816	0.5232322	0.0115894
450	0.0946715	0.0394132	0.4423345	0.6527733	0.7238743	0.0380502	0.0163087	0.2897818	0.5232323	0.0115893
500	0.0947291	0.0394572	0.4442951	0.6524958	0.7238789	0.0380488	0.0163086	0.2897818	0.5232323	0.0115892
550	0.0947623	0.0394535	0.6423451	0.6742234	0.9272355	0.0435160	0.0607858	0.2897818	0.5232322	0.0116036
600	0.0947566	0.0392104	0.7170968	0.7226503	0.9791545	0.0558785	0.0657421	0.2897815	0.5232306	0.0116660
650	0.0946590	0.0387541	0.7310510	0.7601784	0.9911021	0.0630311	0.0662947	0.2897799	0.5232268	0.0117171
700	0.0944750	0.0383163	0.7184665	0.7817767	0.9926757	0.0657781	0.0663573	0.2897772	0.5232232	0.0117417
750	0.0942705	0.0380021	0.6989209	0.7925832	0.9920966	0.0666932	0.0663657	0.2897746	0.5232209	0.0117519
800	0.0940987	0.0378071	0.6814675	0.7975246	0.9914539	0.0669826	0.0663681	0.2897728	0.5232197	0.0117559
850	0.0939768	0.0376958	0.6687748	0.7996371	0.9910750	0.0670727	0.0663694	0.2897718	0.5232192	0.0117575
900	0.0938995	0.0376359	0.6605619	0.8004928	0.9908923	0.0671010	0.0663703	0.2897713	0.5232189	0.0117581
950	0.0938541	0.0376051	0.6556476	0.8008241	0.9908130	0.0671101	0.0663707	0.2897710	0.5232188	0.0117583
1000	0.0938290	0.0375898	0.6528702	0.8009473	0.9907806	0.0671132	0.0663710	0.2897709	0.5232188	0.0117584
