"Time"	YMR037C	YGL162W	YPR065W	YHL027W	YBR182C	YIL101C	YPL202C	YML007W	YKL185W	YLR131C
450	0.2759252	0.3443633	0.4813477	0.4987208	0.6360999	0.1539277	0.6170458	0.1546348	0.5416885	0.7073080
500	0.2928625	0.3685091	0.5416473	0.4077556	0.7103804	0.1731781	0.5801497	0.1530742	0.7267233	0.6468340
550	0.2015904	0.3269464	0.4749989	0.4039731	0.2288238	0.1317366	0.6871690	0.1546259	0.4922126	0.7480169
600	0.3871677	0.3206907	0.4798721	0.5925197	0.0851577	0.2126409	0.7074096	0.1389085	0.3665912	0.8066633
650	0.2783012	0.3263996	0.5548751	0.6655217	0.0530394	0.2257074	0.7637184	0.1995637	0.3392093	0.6273377
700	0.3030555	0.3532205	0.5410101	0.6548711	0.0536243	0.1583323	0.6716850	0.1214238	0.3000708	0.7795105
750	0.2560532	0.2857717	0.4974998	0.7003836	0.0883787	0.1676739	0.7970459	0.1951903	0.2782555	0.8292718
800	0.2630332	0.4375576	0.5165030	0.6975717	0.0818389	0.2219647	0.7835839	0.1093398	0.2204431	0.7552572
850	0.2834637	0.4433604	0.5184897	0.9136342	0.0246205	0.1572199	0.8647097	0.1269896	0.1635351	0.7785559
900	0.2855094	0.2912743	0.5513773	0.7993087	0.0342258	0.1807085	0.7670491	0.1367954	0.2231828	0.6660560
950	0.2315601	0.4379297	0.4735009	0.8305851	0.0689736	0.2623190	0.6579054	0.1558821	0.1881603	0.7275282
1000	0.3088767	0.3707349	0.5573715	0.7114678	0.0740052	0.2281659	0.6857399	0.1361002	0.2040825	0.7755125

0	0.2999405	0.3254196	0.6586316	0.7642837	0.0577021	0.1851042	0.8489285	0.1805667	0.1666729	0.7571688
50	0.1015050	0.3626287	0.4810015	0.8183067	0.0458045	0.0751573	0.5130764	0.1523118	0.0712396	0.4273279
100	0.0202125	0.3599115	0.5437147	0.8745285	0.0351112	0.1314768	0.2889147	0.3392030	0.0507761	0.3141156
150	0.0126225	0.2732882	0.5707630	0.8038062	0.0182409	0.1717632	0.2678466	0.2414666	0.0576837	0.2202395
200	0.0034089	0.3301242	0.5135753	0.7792928	0.0179834	0.2034692	0.2785055	0.3130568	0.0754173	0.2563882
250	0.0110345	0.3746524	0.5265453	0.8425017	0.0449376	0.2014314	0.2541197	0.4055784	0.0753752	0.2519271
300	0.0069067	0.3561882	0.5064148	0.7750842	0.0606739	0.1902464	0.2183014	0.3642540	0.0674905	0.2787633
350	0.0262847	0.3032651	0.5770964	0.7306597	0.0388696	0.1901298	0.2260090	0.3137550	0.1241831	0.3160549
400	0.0234308	0.3400326	0.7112837	0.8689802	0.0436624	0.1747369	0.3018220	0.2880878	0.0992856	0.2859055
450	0.0287606	0.3360691	0.6085182	0.6753149	0.0838046	0.1555174	0.1951132	0.3010669	0.0663622	0.2659568
500	0.0139952	0.3786065	0.6373597	0.7842687	0.0446907	0.1489920	0.2561912	0.3290212	0.1365713	0.3196554
550	0.2522720	0.3230945	0.6143505	0.7398996	0.0649424	0.1861205	0.4513267	0.4013720	0.2621918	0.6012217
600	0.2658091	0.3422059	0.6143844	0.8319289	0.0321000	0.2060910	0.6982993	0.2372244	0.2232226	0.8006001
650	0.3028310	0.3104263	0.7848516	0.8265481	0.0491519	0.2127124	0.6998970	0.2321585	0.1643586	0.7717403
700	0.3058437	0.3238884	0.6770785	0.6889452	0.0813335	0.2115931	0.6048923	0.1854060	0.2430395	0.7439899
750	0.2324840	0.3177600	0.5859492	0.7226926	0.0469375	0.1211496	0.7256590	0.1816388	0.2091610	0.7725941
800	0.2323672	0.3218928	0.4950386	0.8123606	0.0263111	0.1219150	0.7329300	0.2034296	0.2312105	0.7336940
850	0.3484452	0.3544577	0.4756513	0.8202431	0.0578684	0.1833675	0.6235644	0.2513327	0.1637767	0.7753151
900	0.2596376	0.3564910	0.5038193	0.6065374	0.0577201	0.1211910	0.7354948	0.2142512	0.2134256	0.7460870
950	0.2271937	0.2707788	0.4807129	0.7885272	0.1137271	0.1429909	0.8542569	0.1122894	0.1622779	0.6681528
1000	0.3249964	0.3159121	0.4613375	0.8392869	0.0480657	0.1386229	0.7189864	0.1271767	0.2656600	0.8417466

0	0.4028425	0.3785122	0.5133349	0.6655871	0.0463796	0.1410352	0.6275665	0.1243664	0.1525515	0.6416409
50	0.0823802	0.2698025	0.6100168	0.6940034	0.0522707	0.0859013	0.4426126	0.1874501	0.2290209	0.8463441
100	0.1116496	0.2617718	0.6561457	0.6147060	0.0645802	0.1867014	0.3785339	0.3275655	0.1520265	0.7180210
150	0.1270354	0.2324800	0.6294122	0.7206841	0.0334266	0.2395009	0.3465406	0.2427994	0.1772440	0.8703816
200	0.0525286	0.1778404	0.6242143	0.6384848	0.0443906	0.2381172	0.2698964	0.2168067	0.1852856	0.5988652
250	0.0658570	0.2448521	0.8438299	0.6862390	0.0463237	0.1722640	0.3593990	0.3138109	0.1983835	0.7941338
300	0.0592192	0.2811678	0.6406751	0.8525093	0.0630477	0.1671931	0.3290336	0.3083879	0.1998615	0.7065612
350	0.0295712	0.2504933	0.7986007	0.8094996	0.0271561	0.1544558	0.3036005	0.2829704	0.1882202	0.8345706
400	0.0520545	0.1558724	0.8603308	0.8399526	0.0431883	0.1692471	0.3255315	0.3268491	0.2415392	0.7414905
450	0.0593297	0.1619980	0.7820409	0.7077995	0.0603438	0.1501860	0.3036074	0.3110575	0.2653724	0.7421048
500	0.0801057	0.2212518	0.7106135	0.6517596	0.0333294	0.1347816	0.3009002	0.2603169	0.2644227	0.8801800
550	0.3694072	0.2581354	0.5789360	0.6488147	0.0319137	0.1577977	0.4563065	0.3485042	0.1877420	0.7728540
600	0.4131450	0.3591851	0.6139238	0.7622775	0.0315664	0.1505726	0.5899299	0.2048572	0.1613465	0.8356256
650	0.3866019	0.3169144	0.7237140	0.8049367	0.0410232	0.1854755	0.6210574	0.1398984	0.1701977	0.7492179
700	0.2910357	0.3860965	0.4999118	0.7390266	0.0344955	0.1513576	0.6894521	0.1375682	0.1347335	0.7135831
750	0.2657524	0.4570983	0.6117518	0.6479523	0.0343916	0.1041482	0.7767151	0.1190111	0.1793371	0.8814318
800	0.3980951	0.3503112	0.5797407	0.7239430	0.0517546	0.1772215	0.8352445	0.1722007	0.2613733	0.6983427
850	0.3258947	0.4093040	0.5689370	0.7020765	0.0621129	0.1427789	0.8350348	0.1315974	0.1594902	0.8725105
900	0.2597342	0.3599351	0.6165418	0.8139597	0.0479899	0.1396711	0.7068570	0.1539788	0.1304256	0.7008992
950	0.2665530	0.3171284	0.5403421	0.7353826	0.0277781	0.1647011	0.7061333	0.1080832	0.1928514	0.8741944
1000	0.3124275	0.3308889	0.4867251	0.6510792	0.0401989	0.1685185	0.7580218	0.2024315	0.1319628	0.7326360

0	0.2697426	0.3586746	0.5634809	0.8288386	0.0472327	0.1580609	0.8123961	0.1431654	0.1538502	0.9335621
50	0.3139563	0.3026823	0.4924843	0.8033060	0.2498064	0.0415437	0.7589954	0.1332960	0.2384882	0.7852491
100	0.3740521	0.3149126	0.6771594	0.7622689	0.2342020	0.0116919	0.6613721	0.1532228	0.3024370	0.7276215
150	0.3338860	0.2916902	0.8224576	0.5972136	0.1770362	0.0010855	0.6537742	0.1742443	0.2712755	0.6011603
200	0.3529414	0.2926849	0.7799916	0.7183914	0.3271356	0.0000000	0.6452934	0.1849899	0.3611826	0.6306349
250	0.2830487	0.2810549	0.7580259	0.5235161	0.4189216	0.0049709	0.7804115	0.1328612	0.3031230	0.8176237
300	0.3201237	0.2236711	0.7538611	0.6081897	0.3202923	0.0043297	0.7023566	0.1314744	0.3399923	0.9623129
350	0.4151651	0.2759076	0.7487836	0.5529731	0.2252208	0.0025760	0.7598020	0.1045625	0.3412838	0.8638870
400	0.3440904	0.3030956	0.7936618	0.5119284	0.2380174	0.0038294	0.6305038	0.1344558	0.3751551	0.7636654
450	0.4197546	0.2625149	0.9424325	0.6187163	0.3819444	0.0121144	0.6540109	0.1462770	0.2975468	0.6823780
500	0.3987438	0.2751335	0.7319700	0.5956602	0.2511743	0.0027601	0.7199082	0.1061262	0.2810860	0.6875890
550	0.3775333	0.2480080	0.6256805	0.7182350	0.0558243	0.0451754	0.6482900	0.0651529	0.2759104	0.8232999
600	0.3826016	0.3033181	0.6831436	0.7318347	0.0236693	0.1172335	0.7490015	0.1005790	0.2796382	0.7584563
650	0.2981015	0.2985510	0.6620941	0.8409409	0.0333810	0.1239811	0.7948842	0.1004598	0.1964647	0.6823938
700	0.2291591	0.3377316	0.4629130	0.7928641	0.0279325	0.1277674	0.6849302	0.1139331	0.2039218	0.8288925
750	0.2656115	0.2614733	0.5197912	0.6769387	0.0429695	0.1775962	0.8154492	0.1080640	0.1069032	0.7121148
800	0.3233113	0.3132340	0.5936710	0.6929536	0.0117770	0.1276053	0.7422519	0.1803925	0.1494461	0.6938311
850	0.3661482	0.3654866	0.4459590	0.7604097	0.0229654	0.1391296	0.6914205	0.1002765	0.1179082	0.7571655
900	0.2259020	0.3340044	0.5417572	0.8023772	0.0184272	0.1153608	0.8865394	0.1329786	0.1017920	0.6536668
950	0.3529297	0.3396264	0.4980055	0.7176216	0.0237073	0.1339644	0.6739046	0.2159710	0.1160292	0.7753138
1000	0.2747350	0.3468785	0.5700024	0.8001939	0.0273819	0.1672844	0.8951570	0.1872374	0.0811434	0.7723909

0	0.3745361	0.4050144	0.5102642	0.8649418	0.0491389	0.1628835	0.9392608	0.1603783	0.1812832	0.8045757
50	0.3590292	0.3405343	0.4485247	0.5190313	0.0282129	0.0335827	0.6362988	0.1795314	0.2031732	0.6761247
100	0.3112238	0.3384435	0.4311385	0.4690361	0.0111784	0.0209614	0.6312862	0.0964459	0.1853313	0.6354217
150	0.2884258	0.4274469	0.4872148	0.5477572	0.0314948	0.0004502	0.6295610	0.1037762	0.1542629	0.6356326
200	0.3518191	0.3562630	0.4431566	0.4656893	0.0078654	0.0008485	0.7179105	0.1717454	0.1037078	0.6938117
250	0.3263018	0.3508395	0.5259101	0.4696907	0.0105655	0.0000000	0.7836977	0.1772013	0.1085632	0.6757336
300	0.3341035	0.4358522	0.4707742	0.3594088	0.0060583	0.0003502	0.7290401	0.2079021	0.0638101	0.6827356
350	0.2557963	0.3229331	0.5714115	0.5045110	0.0158892	0.0009335	0.8419908	0.2196524	0.1047291	0.7338798
400	0.3978878	0.3607816	0.4606646	0.3937124	0.0087545	0.0007283	0.6907049	0.1268204	0.0712271	0.8282779
450	0.1823748	0.4648758	0.5244608	0.4352522	0.0043016	0.0030923	0.7484731	0.1990319	0.0909331	0.7475495
500	0.3549686	0.3712498	0.5692981	0.4100652	0.0167763	0.0052396	0.7959552	0.1698875	0.0497439	0.6334915
550	0.3087184	0.2938297	0.6790647	0.6923371	0.0101886	0.0904041	0.8612732	0.1312890	0.0414649	0.7452828
600	0.2673028	0.3861792	0.4875993	0.7073277	0.0289922	0.1646062	0.7345244	0.1359595	0.0326825	0.7501637
650	0.1947178	0.3169694	0.4632212	0.6351371	0.0407340	0.1062709	0.8479529	0.1415508	0.0428146	0.6623327
700	0.2940032	0.4271337	0.5929848	0.6977355	0.0393891	0.1284421	0.8020777	0.1674256	0.1538091	0.7156893
750	0.2877691	0.3378365	0.4421415	0.7066307	0.0500777	0.1030577	0.6974665	0.1721581	0.1613512	0.8254799
800	0.3006603	0.4149316	0.4599939	0.6567167	0.0731005	0.1005568	0.8093713	0.0983636	0.1775864	0.8018650
850	0.3155922	0.4088005	0.4051152	0.7939624	0.0601796	0.1326623	0.8428202	0.1280566	0.2046234	0.7946990
900	0.2064376	0.3636239	0.4324828	0.6932824	0.0464777	0.1780959	0.8751751	0.1596024	0.2076000	0.7422446
950	0.2124799	0.3217429	0.5654878	0.7256168	0.0843055	0.1770750	0.7839489	0.1413408	0.2131704	0.6857728
1000	0.2645477	0.3678750	0.5362834	0.7385627	0.0549822	0.1562434	0.7429215	0.1934769	0.2272106	0.7609008

0	0.2805350	0.4542533	0.5227746	0.7615279	0.0501431	0.1598474	0.8506951	0.1249937	0.2027177	0.7088055
50	0.1697651	0.3272941	0.4887230	0.7895409	0.0252851	0.0875411	0.7702076	0.1922755	0.2409800	0.8351783
100	0.0994683	0.3281849	0.4684117	0.6968841	0.0271613	0.1205494	0.7506924	0.1972302	0.4054538	0.8989100
150	0.0893888	0.3695094	0.5299951	0.7412779	0.0369386	0.1009242	0.8168552	0.2320473	0.3457517	0.6768312
200	0.0763751	0.3577581	0.5977216	0.9531666	0.0310100	0.1237291	0.7086206	0.3110425	0.3278333	0.5993148
250	0.0551538	0.3625845	0.5773514	0.7359175	0.0340137	0.0878706	0.7446380	0.3446499	0.3478604	0.7470570
300	0.0598475	0.2855367	0.4984190	0.7698320	0.0233404	0.0877942	0.7470364	0.3477526	0.3628007	0.7410547
350	0.0517295	0.3242309	0.5080173	0.7784601	0.0097466	0.0830926	0.8850888	0.3285426	0.3283806	0.6519392
400	0.0906244	0.2551200	0.6287199	0.5946460	0.0030378	0.0759107	0.7262932	0.2967931	0.2740201	0.8236631
450	0.1083182	0.2715708	0.5559171	0.7000717	0.0159263	0.1096588	0.7067528	0.3191662	0.2693621	0.7006430
500	0.1102929	0.3521817	0.6179407	0.6613885	0.0269997	0.0961057	0.6720441	0.3272973	0.2882665	0.8213427
550	0.2932239	0.3628787	0.5118937	0.7918724	0.0374459	0.1381914	0.7235073	0.3392360	0.2010609	0.8028888
600	0.4173040	0.3126092	0.5891231	0.8006053	0.0524911	0.1631296	0.6959593	0.3088474	0.1267208	0.9300330
650	0.3322952	0.2629028	0.5966729	0.7807238	0.0322391	0.2054076	0.7914839	0.2325237	0.1464534	0.7878541
700	0.2715222	0.2860943	0.5953967	0.5826216	0.0288415	0.1386265	0.7489382	0.1442339	0.1821368	1.0000000
750	0.2546551	0.2487909	0.4775704	0.7493677	0.0628790	0.1091836	0.5441659	0.2012830	0.1420058	0.7008604
800	0.3441802	0.3346139	0.4824867	0.7659339	0.0631018	0.1791541	0.7308496	0.2333326	0.1380612	0.6601903
850	0.2738015	0.3994740	0.5338193	0.7961475	0.0535578	0.2425993	0.7668557	0.2288873	0.2128761	0.8005233
900	0.2104954	0.4141487	0.5318390	0.7978865	0.0481249	0.1417340	0.6442138	0.1864043	0.2348867	0.7421147
950	0.2552464	0.4751034	0.5000142	0.6107627	0.0374299	0.1291945	0.7192118	0.1544381	0.2007117	0.6510493
1000	0.2883513	0.2333873	0.4655773	0.6635146	0.0504696	0.2293915	0.7692340	0.1776649	0.1846489	0.7251994
